suite_name,year,district,stage,question_anchor_guess,category,topic,matched_term,candidate_signal_status,source_status,inventory_source_type,source_priority,file_name,line_no,hit_line,context,original_path,file,promotion_status
2024朝阳期中,2024,朝阳,期中,,thinking,创新思维,创新思维,positive_candidate,rubric_like_candidate,rubric,,486fe5ba720a2ff7_2024.11期中政治朝阳评标2.txt,682,结合材料分值 | 改进措施 | →教学中加强区分科学思维、创新思维、辩证思维的概念。,翻译替换 / 范围主体角度 / 结合材料分值 | 改进措施 | →教学中加强区分科学思维、创新思维、辩证思维的概念。 / →注重平时审题训练，以典型问题试卷为例，进行课堂训练，形成好的审题习惯，圈点勾画关键信息，解读设问关键词和层次 | →教学中加强区分科学思维、创新思维、辩证思维的概念。 / →注重平时审题训练，以典型问题试卷为例，进行课堂训练，形成好的审题习惯，圈点勾画关键信息，解读设问关键词和层次,/Users/wanglifei/Desktop/2024模拟题/2024朝阳期中/细则/补充材料/2024.11期中政治朝阳评标2.docx,/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/preprocess_v2_2026-05-03/text_cache/486fe5ba720a2ff7_2024.11期中政治朝阳评标2.txt,candidate_only_needs_original_source_check
2024朝阳期中,2024,朝阳,期中,,thinking,创新思维,创新思维,positive_candidate,rubric_like_candidate,rubric,,486fe5ba720a2ff7_2024.11期中政治朝阳评标2.txt,683,→注重平时审题训练，以典型问题试卷为例，进行课堂训练，形成好的审题习惯，圈点勾画关键信息，解读设问关键词和层次 | →教学中加强区分科学思维、创新思维、辩证思维的概念。,范围主体角度 / 结合材料分值 | 改进措施 | →教学中加强区分科学思维、创新思维、辩证思维的概念。 / →注重平时审题训练，以典型问题试卷为例，进行课堂训练，形成好的审题习惯，圈点勾画关键信息，解读设问关键词和层次 | →教学中加强区分科学思维、创新思维、辩证思维的概念。 / →注重平时审题训练，以典型问题试卷为例，进行课堂训练，形成好的审题习惯，圈点勾画关键信息，解读设问关键词和层次 / ③运用知识：,/Users/wanglifei/Desktop/2024模拟题/2024朝阳期中/细则/补充材料/2024.11期中政治朝阳评标2.docx,/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/preprocess_v2_2026-05-03/text_cache/486fe5ba720a2ff7_2024.11期中政治朝阳评标2.txt,candidate_only_needs_original_source_check
2024朝阳期中,2024,朝阳,期中,,thinking,创新思维,创新思维,positive_candidate,rubric_like_candidate,rubric,,486fe5ba720a2ff7_2024.11期中政治朝阳评标2.txt,687,术语准确 | 问题和原因 | →不懂创新思维的内涵和外延,③运用知识： / 模板套路运用 / 术语准确 | 问题和原因 | →不懂创新思维的内涵和外延 / 有相当一部分同学对于创新思维的知识是空白的，以致于空白卷非常多。 / →思维与材料不匹配,/Users/wanglifei/Desktop/2024模拟题/2024朝阳期中/细则/补充材料/2024.11期中政治朝阳评标2.docx,/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/preprocess_v2_2026-05-03/text_cache/486fe5ba720a2ff7_2024.11期中政治朝阳评标2.txt,candidate_only_needs_original_source_check
2024朝阳期中,2024,朝阳,期中,,thinking,创新思维,创新思维,positive_candidate,rubric_like_candidate,rubric,,486fe5ba720a2ff7_2024.11期中政治朝阳评标2.txt,688,有相当一部分同学对于创新思维的知识是空白的，以致于空白卷非常多。,模板套路运用 / 术语准确 | 问题和原因 | →不懂创新思维的内涵和外延 / 有相当一部分同学对于创新思维的知识是空白的，以致于空白卷非常多。 / →思维与材料不匹配 / 还有一部分同学对于联想思维、逆向思维、超前思维、发散与聚合思维的内涵理解不到位。 | →不懂创新思维的内涵和外延,/Users/wanglifei/Desktop/2024模拟题/2024朝阳期中/细则/补充材料/2024.11期中政治朝阳评标2.docx,/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/preprocess_v2_2026-05-03/text_cache/486fe5ba720a2ff7_2024.11期中政治朝阳评标2.txt,candidate_only_needs_original_source_check
2024朝阳期中,2024,朝阳,期中,,thinking,创新思维,创新思维,positive_candidate,rubric_like_candidate,rubric,,486fe5ba720a2ff7_2024.11期中政治朝阳评标2.txt,690,还有一部分同学对于联想思维、逆向思维、超前思维、发散与聚合思维的内涵理解不到位。 | →不懂创新思维的内涵和外延,有相当一部分同学对于创新思维的知识是空白的，以致于空白卷非常多。 / →思维与材料不匹配 / 还有一部分同学对于联想思维、逆向思维、超前思维、发散与聚合思维的内涵理解不到位。 | →不懂创新思维的内涵和外延 / 有相当一部分同学对于创新思维的知识是空白的，以致于空白卷非常多。 / →思维与材料不匹配,/Users/wanglifei/Desktop/2024模拟题/2024朝阳期中/细则/补充材料/2024.11期中政治朝阳评标2.docx,/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/preprocess_v2_2026-05-03/text_cache/486fe5ba720a2ff7_2024.11期中政治朝阳评标2.txt,candidate_only_needs_original_source_check
2024朝阳期中,2024,朝阳,期中,,thinking,创新思维,超前思维,positive_candidate,rubric_like_candidate,rubric,,486fe5ba720a2ff7_2024.11期中政治朝阳评标2.txt,690,还有一部分同学对于联想思维、逆向思维、超前思维、发散与聚合思维的内涵理解不到位。 | →不懂创新思维的内涵和外延,有相当一部分同学对于创新思维的知识是空白的，以致于空白卷非常多。 / →思维与材料不匹配 / 还有一部分同学对于联想思维、逆向思维、超前思维、发散与聚合思维的内涵理解不到位。 | →不懂创新思维的内涵和外延 / 有相当一部分同学对于创新思维的知识是空白的，以致于空白卷非常多。 / →思维与材料不匹配,/Users/wanglifei/Desktop/2024模拟题/2024朝阳期中/细则/补充材料/2024.11期中政治朝阳评标2.docx,/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/preprocess_v2_2026-05-03/text_cache/486fe5ba720a2ff7_2024.11期中政治朝阳评标2.txt,candidate_only_needs_original_source_check
2024朝阳期中,2024,朝阳,期中,,thinking,创新思维,联想思维,positive_candidate,rubric_like_candidate,rubric,,486fe5ba720a2ff7_2024.11期中政治朝阳评标2.txt,690,还有一部分同学对于联想思维、逆向思维、超前思维、发散与聚合思维的内涵理解不到位。 | →不懂创新思维的内涵和外延,有相当一部分同学对于创新思维的知识是空白的，以致于空白卷非常多。 / →思维与材料不匹配 / 还有一部分同学对于联想思维、逆向思维、超前思维、发散与聚合思维的内涵理解不到位。 | →不懂创新思维的内涵和外延 / 有相当一部分同学对于创新思维的知识是空白的，以致于空白卷非常多。 / →思维与材料不匹配,/Users/wanglifei/Desktop/2024模拟题/2024朝阳期中/细则/补充材料/2024.11期中政治朝阳评标2.docx,/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/preprocess_v2_2026-05-03/text_cache/486fe5ba720a2ff7_2024.11期中政治朝阳评标2.txt,candidate_only_needs_original_source_check
2024朝阳期中,2024,朝阳,期中,,thinking,创新思维,聚合思维,positive_candidate,rubric_like_candidate,rubric,,486fe5ba720a2ff7_2024.11期中政治朝阳评标2.txt,690,还有一部分同学对于联想思维、逆向思维、超前思维、发散与聚合思维的内涵理解不到位。 | →不懂创新思维的内涵和外延,有相当一部分同学对于创新思维的知识是空白的，以致于空白卷非常多。 / →思维与材料不匹配 / 还有一部分同学对于联想思维、逆向思维、超前思维、发散与聚合思维的内涵理解不到位。 | →不懂创新思维的内涵和外延 / 有相当一部分同学对于创新思维的知识是空白的，以致于空白卷非常多。 / →思维与材料不匹配,/Users/wanglifei/Desktop/2024模拟题/2024朝阳期中/细则/补充材料/2024.11期中政治朝阳评标2.docx,/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/preprocess_v2_2026-05-03/text_cache/486fe5ba720a2ff7_2024.11期中政治朝阳评标2.txt,candidate_only_needs_original_source_check
2024朝阳期中,2024,朝阳,期中,,thinking,创新思维,逆向思维,positive_candidate,rubric_like_candidate,rubric,,486fe5ba720a2ff7_2024.11期中政治朝阳评标2.txt,690,还有一部分同学对于联想思维、逆向思维、超前思维、发散与聚合思维的内涵理解不到位。 | →不懂创新思维的内涵和外延,有相当一部分同学对于创新思维的知识是空白的，以致于空白卷非常多。 / →思维与材料不匹配 / 还有一部分同学对于联想思维、逆向思维、超前思维、发散与聚合思维的内涵理解不到位。 | →不懂创新思维的内涵和外延 / 有相当一部分同学对于创新思维的知识是空白的，以致于空白卷非常多。 / →思维与材料不匹配,/Users/wanglifei/Desktop/2024模拟题/2024朝阳期中/细则/补充材料/2024.11期中政治朝阳评标2.docx,/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/preprocess_v2_2026-05-03/text_cache/486fe5ba720a2ff7_2024.11期中政治朝阳评标2.txt,candidate_only_needs_original_source_check
2024朝阳期中,2024,朝阳,期中,,thinking,创新思维,创新思维,positive_candidate,rubric_like_candidate,rubric,,486fe5ba720a2ff7_2024.11期中政治朝阳评标2.txt,691,有相当一部分同学对于创新思维的知识是空白的，以致于空白卷非常多。,→思维与材料不匹配 / 还有一部分同学对于联想思维、逆向思维、超前思维、发散与聚合思维的内涵理解不到位。 | →不懂创新思维的内涵和外延 / 有相当一部分同学对于创新思维的知识是空白的，以致于空白卷非常多。 / →思维与材料不匹配 / 还有一部分同学对于联想思维、逆向思维、超前思维、发散与聚合思维的内涵理解不到位。,/Users/wanglifei/Desktop/2024模拟题/2024朝阳期中/细则/补充材料/2024.11期中政治朝阳评标2.docx,/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/preprocess_v2_2026-05-03/text_cache/486fe5ba720a2ff7_2024.11期中政治朝阳评标2.txt,candidate_only_needs_original_source_check
2024朝阳期中,2024,朝阳,期中,,thinking,创新思维,超前思维,positive_candidate,rubric_like_candidate,rubric,,486fe5ba720a2ff7_2024.11期中政治朝阳评标2.txt,693,还有一部分同学对于联想思维、逆向思维、超前思维、发散与聚合思维的内涵理解不到位。,有相当一部分同学对于创新思维的知识是空白的，以致于空白卷非常多。 / →思维与材料不匹配 / 还有一部分同学对于联想思维、逆向思维、超前思维、发散与聚合思维的内涵理解不到位。 / ③运用知识： / 模板套路运用,/Users/wanglifei/Desktop/2024模拟题/2024朝阳期中/细则/补充材料/2024.11期中政治朝阳评标2.docx,/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/preprocess_v2_2026-05-03/text_cache/486fe5ba720a2ff7_2024.11期中政治朝阳评标2.txt,candidate_only_needs_original_source_check
2024朝阳期中,2024,朝阳,期中,,thinking,创新思维,联想思维,positive_candidate,rubric_like_candidate,rubric,,486fe5ba720a2ff7_2024.11期中政治朝阳评标2.txt,693,还有一部分同学对于联想思维、逆向思维、超前思维、发散与聚合思维的内涵理解不到位。,有相当一部分同学对于创新思维的知识是空白的，以致于空白卷非常多。 / →思维与材料不匹配 / 还有一部分同学对于联想思维、逆向思维、超前思维、发散与聚合思维的内涵理解不到位。 / ③运用知识： / 模板套路运用,/Users/wanglifei/Desktop/2024模拟题/2024朝阳期中/细则/补充材料/2024.11期中政治朝阳评标2.docx,/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/preprocess_v2_2026-05-03/text_cache/486fe5ba720a2ff7_2024.11期中政治朝阳评标2.txt,candidate_only_needs_original_source_check
2024朝阳期中,2024,朝阳,期中,,thinking,创新思维,聚合思维,positive_candidate,rubric_like_candidate,rubric,,486fe5ba720a2ff7_2024.11期中政治朝阳评标2.txt,693,还有一部分同学对于联想思维、逆向思维、超前思维、发散与聚合思维的内涵理解不到位。,有相当一部分同学对于创新思维的知识是空白的，以致于空白卷非常多。 / →思维与材料不匹配 / 还有一部分同学对于联想思维、逆向思维、超前思维、发散与聚合思维的内涵理解不到位。 / ③运用知识： / 模板套路运用,/Users/wanglifei/Desktop/2024模拟题/2024朝阳期中/细则/补充材料/2024.11期中政治朝阳评标2.docx,/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/preprocess_v2_2026-05-03/text_cache/486fe5ba720a2ff7_2024.11期中政治朝阳评标2.txt,candidate_only_needs_original_source_check
2024朝阳期中,2024,朝阳,期中,,thinking,创新思维,逆向思维,positive_candidate,rubric_like_candidate,rubric,,486fe5ba720a2ff7_2024.11期中政治朝阳评标2.txt,693,还有一部分同学对于联想思维、逆向思维、超前思维、发散与聚合思维的内涵理解不到位。,有相当一部分同学对于创新思维的知识是空白的，以致于空白卷非常多。 / →思维与材料不匹配 / 还有一部分同学对于联想思维、逆向思维、超前思维、发散与聚合思维的内涵理解不到位。 / ③运用知识： / 模板套路运用,/Users/wanglifei/Desktop/2024模拟题/2024朝阳期中/细则/补充材料/2024.11期中政治朝阳评标2.docx,/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/preprocess_v2_2026-05-03/text_cache/486fe5ba720a2ff7_2024.11期中政治朝阳评标2.txt,candidate_only_needs_original_source_check
2024朝阳期中,2024,朝阳,期中,,thinking,创新思维,迁移,positive_candidate,rubric_like_candidate,rubric,,486fe5ba720a2ff7_2024.11期中政治朝阳评标2.txt,702,迁移材料 | 问题和原因 | ①有些同学只是在抄材料，而不是紧扣问题和自己逻辑去回答问题。,紧扣材料 / 对应材料 / 迁移材料 | 问题和原因 | ①有些同学只是在抄材料，而不是紧扣问题和自己逻辑去回答问题。 / 比如：全篇只抄材料。 / ②有些同学虽有提取信息，但是对应不上知识。,/Users/wanglifei/Desktop/2024模拟题/2024朝阳期中/细则/补充材料/2024.11期中政治朝阳评标2.docx,/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/preprocess_v2_2026-05-03/text_cache/486fe5ba720a2ff7_2024.11期中政治朝阳评标2.txt,candidate_only_needs_original_source_check
2024朝阳期中,2024,朝阳,期中,,thinking,创新思维,迁移,positive_candidate,rubric_like_candidate,rubric,,486fe5ba720a2ff7_2024.11期中政治朝阳评标2.txt,712,迁移材料 | 改进措施 | ①嘱咐学生，一定审好材料和题目，在写答案的时候一定不要漏点。,紧扣材料 / 对应材料 / 迁移材料 | 改进措施 | ①嘱咐学生，一定审好材料和题目，在写答案的时候一定不要漏点。 / ②对材料要有分层、提取、加工意识，目的是论证论点、回答问题。 | ①嘱咐学生，一定审好材料和题目，在写答案的时候一定不要漏点。 / ②对材料要有分层、提取、加工意识，目的是论证论点、回答问题。,/Users/wanglifei/Desktop/2024模拟题/2024朝阳期中/细则/补充材料/2024.11期中政治朝阳评标2.docx,/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/preprocess_v2_2026-05-03/text_cache/486fe5ba720a2ff7_2024.11期中政治朝阳评标2.txt,candidate_only_needs_original_source_check
2024朝阳期中,2024,朝阳,期中,,thinking,创新思维,创新思维,positive_candidate,rubric_like_candidate,rubric,,486fe5ba720a2ff7_2024.11期中政治朝阳评标2.txt,718,层次清晰 | 问题和原因 | →创新思维有完备的结构体系。,建构完型能力 / 事理结合 / 层次清晰 | 问题和原因 | →创新思维有完备的结构体系。 / 部分学生完全没有基础知识体系。 / →部分同学答案内容自相矛盾,/Users/wanglifei/Desktop/2024模拟题/2024朝阳期中/细则/补充材料/2024.11期中政治朝阳评标2.docx,/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/preprocess_v2_2026-05-03/text_cache/486fe5ba720a2ff7_2024.11期中政治朝阳评标2.txt,candidate_only_needs_original_source_check
2024朝阳期中,2024,朝阳,期中,,thinking,创新思维,创新思维,positive_candidate,rubric_like_candidate,rubric,,486fe5ba720a2ff7_2024.11期中政治朝阳评标2.txt,721,内部自相矛盾，前面写发散 | →创新思维有完备的结构体系。,部分学生完全没有基础知识体系。 / →部分同学答案内容自相矛盾 / 内部自相矛盾，前面写发散 | →创新思维有完备的结构体系。 / 部分学生完全没有基础知识体系。 / →部分同学答案内容自相矛盾,/Users/wanglifei/Desktop/2024模拟题/2024朝阳期中/细则/补充材料/2024.11期中政治朝阳评标2.docx,/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/preprocess_v2_2026-05-03/text_cache/486fe5ba720a2ff7_2024.11期中政治朝阳评标2.txt,candidate_only_needs_original_source_check
2025海淀二模,2025,海淀,二模,,thinking,创新思维,创新思维,positive_candidate,rubric_like_candidate,rubric,,5b0f1d77d0368240_2025年海淀二模评标实录.txt,8,第三个网友：对于人的创新，人的联想、迁移，创造性的思维而言，你记忆东西是有价值的，你没有任何的东西去联想迁移是不可能的，你连1都没有如何迁移呢。从创新思维的角度来讲，哪怕是机械性的记忆和积累都是有价值的，第一个和第三个都在讲的是记忆的价值，第二个是聚焦到技术了。,第一个网友：记忆-对于人而言独有记忆，唐宋八大家要与当时的时代结合到一起，这是人的世界，不是信息技术的世界，从马克思主义哲学角度来讲，信息世界不会有价值，因为价值是对人的社会来敞开的。 / 第二个网友：能够替代一部分人的机械记忆，就是我们如何用好人工智能，大家都看到了4月26 27日总书记在学习时候讲到的人工智能信息技术的发展，如何用好人工智能的技术来造福人，是吃喝玩乐还是要去做更有意义的事情？ / 第三个网友：对于人的创新，人的联想、迁移，创造性的思维而言，你记忆东西是有价值的，你没有任何的东西去联想迁移是不可能的，你连1都没有如何迁移呢。从创新思维的角度来讲，哪怕是机械性的记忆和积累都是有价值的，第一个和第三个都在讲的是记忆的价值，第二个是聚焦到技术了。 / 细则：要有一个表态。1分。知识3分，分析3分，知识上采2个，重点放在材料上。单独留了1分给了文化，写在原理或分析里都可以。 / 17题,/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025海淀二模/细则/补充材料/2025年海淀二模评标实录.docx,/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/preprocess_v2_2026-05-03/text_cache/5b0f1d77d0368240_2025年海淀二模评标实录.txt,candidate_only_needs_original_source_check
2025海淀二模,2025,海淀,二模,,thinking,创新思维,迁移,positive_candidate,rubric_like_candidate,rubric,,5b0f1d77d0368240_2025年海淀二模评标实录.txt,8,第三个网友：对于人的创新，人的联想、迁移，创造性的思维而言，你记忆东西是有价值的，你没有任何的东西去联想迁移是不可能的，你连1都没有如何迁移呢。从创新思维的角度来讲，哪怕是机械性的记忆和积累都是有价值的，第一个和第三个都在讲的是记忆的价值，第二个是聚焦到技术了。,第一个网友：记忆-对于人而言独有记忆，唐宋八大家要与当时的时代结合到一起，这是人的世界，不是信息技术的世界，从马克思主义哲学角度来讲，信息世界不会有价值，因为价值是对人的社会来敞开的。 / 第二个网友：能够替代一部分人的机械记忆，就是我们如何用好人工智能，大家都看到了4月26 27日总书记在学习时候讲到的人工智能信息技术的发展，如何用好人工智能的技术来造福人，是吃喝玩乐还是要去做更有意义的事情？ / 第三个网友：对于人的创新，人的联想、迁移，创造性的思维而言，你记忆东西是有价值的，你没有任何的东西去联想迁移是不可能的，你连1都没有如何迁移呢。从创新思维的角度来讲，哪怕是机械性的记忆和积累都是有价值的，第一个和第三个都在讲的是记忆的价值，第二个是聚焦到技术了。 / 细则：要有一个表态。1分。知识3分，分析3分，知识上采2个，重点放在材料上。单独留了1分给了文化，写在原理或分析里都可以。 / 17题,/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025海淀二模/细则/补充材料/2025年海淀二模评标实录.docx,/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/preprocess_v2_2026-05-03/text_cache/5b0f1d77d0368240_2025年海淀二模评标实录.txt,candidate_only_needs_original_source_check
2026延庆一模,2026,延庆,一模,,thinking,创新思维,创新思维,positive_candidate,rubric_like_candidate,rubric,,5bf6b738719856ab_细则.txt,30,要坚持创新思维，突破常规，敢于探索新的思路和方法。面对虚拟数字人直播，我们应鼓励创新，推动技术不断升级，同时完善相应的法律法规，促进电商行业健康可持续发展。,要坚持辩证思维，用联系、发展、全面的观点看待事物，坚持矛盾分析法，既要看到虚拟数字人直播的积极影响，也要关注其带来的挑战。 / 要坚持适度原则，防止过犹不及。对于虚拟数字人直播，应在支持发展的同时采取适度的监管措施。 / 要坚持创新思维，突破常规，敢于探索新的思路和方法。面对虚拟数字人直播，我们应鼓励创新，推动技术不断升级，同时完善相应的法律法规，促进电商行业健康可持续发展。 / 评分细则：理论1分+材料1分X3（四选三） / ①辩证思维/用联系、发展、全面/矛盾分析法 1分；,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026延庆一模/细则/细则.docx,/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/preprocess_v2_2026-05-03/text_cache/5bf6b738719856ab_细则.txt,candidate_only_needs_original_source_check
2026延庆一模,2026,延庆,一模,19,thinking,创新思维,创新思维,positive_candidate,rubric_like_candidate,rubric,,5bf6b738719856ab_细则.txt,34,③创新思维/三新1分；,①辩证思维/用联系、发展、全面/矛盾分析法 1分； / ②适度原则/1分； / ③创新思维/三新1分； / ④辩证否定1分； / 19.（16分）,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026延庆一模/细则/细则.docx,/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/preprocess_v2_2026-05-03/text_cache/5bf6b738719856ab_细则.txt,candidate_only_needs_original_source_check
2025海淀期末,2025,海淀,期末,"2,1,3",thinking,创新思维,创新思维,boundary_or_negative_signal,rubric_like_candidate,rubric,,61b68f14212d9bf1_细则.txt,68,2、典型的不给分的答案：整体部分、真理和谬误、选必3（分析综合、创新思维发散聚合等）、文化价值和功能、中华文化特点、意义分析,坚持客观规律和发挥主观能动性相结合 / 备注 | 1、一共采3个点。3个点8分，2个点6分，1个点3分。可以纯文化知识+材料分析，也可以纯哲学理论+材料分析，也可以哲学与文化混搭理论+材料分析。理论与材料要匹配 / 2、典型的不给分的答案：整体部分、真理和谬误、选必3（分析综合、创新思维发散聚合等）、文化价值和功能、中华文化特点、意义分析 / 3、原理不准确该条不给原理分，材料结合浮于表面酌情扣1分 / 4、通篇罗列知识没有结合材料 给2分,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025海淀期末/细则/细则.pptx,/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/preprocess_v2_2026-05-03/text_cache/61b68f14212d9bf1_细则.txt,candidate_only_needs_original_source_check
2025海淀期末,2025,海淀,期末,,thinking,创新思维,逆向思维,positive_candidate,rubric_like_candidate,rubric,,61b68f14212d9bf1_细则.txt,183,北京城市图书馆在建设新型公共文化空间的过程中，运用了逆向思维，对事物结构顺序的已有认识进行反向思考，借助科技 实现从“人找书”向“书找人”的转换，给读者提供便利；,[slide 23] / 北京城市图书馆在建设新型公共文化空间的过程中，运用了逆向思维，对事物结构顺序的已有认识进行反向思考，借助科技 实现从“人找书”向“书找人”的转换，给读者提供便利； / 运用了联想思维，将原有的 / 认知经验直接应用到其他工作之 中进行同化性迁移，将传统“赤印”意象迁移运用到建筑设计之中，打造富有文化韵味的城市地标。,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025海淀期末/细则/细则.pptx,/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/preprocess_v2_2026-05-03/text_cache/61b68f14212d9bf1_细则.txt,candidate_only_needs_original_source_check
2025海淀期末,2025,海淀,期末,,thinking,创新思维,联想思维,positive_candidate,rubric_like_candidate,rubric,,61b68f14212d9bf1_细则.txt,184,运用了联想思维，将原有的,[slide 23] / 北京城市图书馆在建设新型公共文化空间的过程中，运用了逆向思维，对事物结构顺序的已有认识进行反向思考，借助科技 实现从“人找书”向“书找人”的转换，给读者提供便利； / 运用了联想思维，将原有的 / 认知经验直接应用到其他工作之 中进行同化性迁移，将传统“赤印”意象迁移运用到建筑设计之中，打造富有文化韵味的城市地标。 / 发散思维、聚合思维（1分） | 发散思维和聚合思维是创新思维的两翼（1分）替代：“发散-聚合-发散-聚合”“合力”,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025海淀期末/细则/细则.pptx,/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/preprocess_v2_2026-05-03/text_cache/61b68f14212d9bf1_细则.txt,candidate_only_needs_original_source_check
2025海淀期末,2025,海淀,期末,,thinking,创新思维,迁移,positive_candidate,rubric_like_candidate,rubric,,61b68f14212d9bf1_细则.txt,185,认知经验直接应用到其他工作之 中进行同化性迁移，将传统“赤印”意象迁移运用到建筑设计之中，打造富有文化韵味的城市地标。,北京城市图书馆在建设新型公共文化空间的过程中，运用了逆向思维，对事物结构顺序的已有认识进行反向思考，借助科技 实现从“人找书”向“书找人”的转换，给读者提供便利； / 运用了联想思维，将原有的 / 认知经验直接应用到其他工作之 中进行同化性迁移，将传统“赤印”意象迁移运用到建筑设计之中，打造富有文化韵味的城市地标。 / 发散思维、聚合思维（1分） | 发散思维和聚合思维是创新思维的两翼（1分）替代：“发散-聚合-发散-聚合”“合力”,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025海淀期末/细则/细则.pptx,/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/preprocess_v2_2026-05-03/text_cache/61b68f14212d9bf1_细则.txt,candidate_only_needs_original_source_check
2025海淀期末,2025,海淀,期末,,thinking,创新思维,创新思维,positive_candidate,rubric_like_candidate,rubric,,61b68f14212d9bf1_细则.txt,186,发散思维、聚合思维（1分） | 发散思维和聚合思维是创新思维的两翼（1分）替代：“发散-聚合-发散-聚合”“合力”,运用了联想思维，将原有的 / 认知经验直接应用到其他工作之 中进行同化性迁移，将传统“赤印”意象迁移运用到建筑设计之中，打造富有文化韵味的城市地标。 / 发散思维、聚合思维（1分） | 发散思维和聚合思维是创新思维的两翼（1分）替代：“发散-聚合-发散-聚合”“合力” / [slide 24],/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025海淀期末/细则/细则.pptx,/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/preprocess_v2_2026-05-03/text_cache/61b68f14212d9bf1_细则.txt,candidate_only_needs_original_source_check
2025海淀期末,2025,海淀,期末,,thinking,创新思维,发散思维,positive_candidate,rubric_like_candidate,rubric,,61b68f14212d9bf1_细则.txt,186,发散思维、聚合思维（1分） | 发散思维和聚合思维是创新思维的两翼（1分）替代：“发散-聚合-发散-聚合”“合力”,运用了联想思维，将原有的 / 认知经验直接应用到其他工作之 中进行同化性迁移，将传统“赤印”意象迁移运用到建筑设计之中，打造富有文化韵味的城市地标。 / 发散思维、聚合思维（1分） | 发散思维和聚合思维是创新思维的两翼（1分）替代：“发散-聚合-发散-聚合”“合力” / [slide 24],/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025海淀期末/细则/细则.pptx,/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/preprocess_v2_2026-05-03/text_cache/61b68f14212d9bf1_细则.txt,candidate_only_needs_original_source_check
2025海淀期末,2025,海淀,期末,,thinking,创新思维,聚合思维,positive_candidate,rubric_like_candidate,rubric,,61b68f14212d9bf1_细则.txt,186,发散思维、聚合思维（1分） | 发散思维和聚合思维是创新思维的两翼（1分）替代：“发散-聚合-发散-聚合”“合力”,运用了联想思维，将原有的 / 认知经验直接应用到其他工作之 中进行同化性迁移，将传统“赤印”意象迁移运用到建筑设计之中，打造富有文化韵味的城市地标。 / 发散思维、聚合思维（1分） | 发散思维和聚合思维是创新思维的两翼（1分）替代：“发散-聚合-发散-聚合”“合力” / [slide 24],/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025海淀期末/细则/细则.pptx,/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/preprocess_v2_2026-05-03/text_cache/61b68f14212d9bf1_细则.txt,candidate_only_needs_original_source_check
