suite_name,year,district,stage,question_anchor_guess,category,topic,matched_term,candidate_signal_status,source_status,inventory_source_type,source_priority,file_name,line_no,hit_line,context,original_path,file,promotion_status
2026东城期末,2026,东城,期末,,reasoning,假言推理,肯前,boundary_or_negative_signal,rubric_like_candidate,rubric,,88c6e8f353db6002_细则.txt,379,"评标1：“如果引入智能垃圾桶，垃圾分类效率就能得到提升。”是一个充分条件假言判断，其推理规则为肯前必肯后，否后必否前，其主张""要提升垃圾分类效率，必须引入智能垃圾箱""是肯后必肯前，因此推理错误。","[slide 42] / 主张2：要提升垃圾分类效率，必须引入智能垃圾箱。因为，智能垃圾箱含有无接触投放和自动积分奖励功能，如果引入智能垃圾箱，垃圾分类效率就能得到提升。 / 评标1：“如果引入智能垃圾桶，垃圾分类效率就能得到提升。”是一个充分条件假言判断，其推理规则为肯前必肯后，否后必否前，其主张""要提升垃圾分类效率，必须引入智能垃圾箱""是肯后必肯前，因此推理错误。 / 充分条件假言推理规则1分＋解释1分 / 评标2：通过“智能垃圾箱含有无接触投放和自动积分奖励功能”即得出“如果引入智能垃圾箱，垃圾分类效率就能得到提升”的结论犯了轻率概括（以偏概全）的错误，引入智能垃圾桶不是提高垃圾分类效率的充分条件。2分",/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026东城期末/细则/细则.pptx,/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/preprocess_v2_2026-05-03/text_cache/88c6e8f353db6002_细则.txt,candidate_only_needs_original_source_check
2026东城期末,2026,东城,期末,,reasoning,假言推理,否后,boundary_or_negative_signal,rubric_like_candidate,rubric,,88c6e8f353db6002_细则.txt,379,"评标1：“如果引入智能垃圾桶，垃圾分类效率就能得到提升。”是一个充分条件假言判断，其推理规则为肯前必肯后，否后必否前，其主张""要提升垃圾分类效率，必须引入智能垃圾箱""是肯后必肯前，因此推理错误。","[slide 42] / 主张2：要提升垃圾分类效率，必须引入智能垃圾箱。因为，智能垃圾箱含有无接触投放和自动积分奖励功能，如果引入智能垃圾箱，垃圾分类效率就能得到提升。 / 评标1：“如果引入智能垃圾桶，垃圾分类效率就能得到提升。”是一个充分条件假言判断，其推理规则为肯前必肯后，否后必否前，其主张""要提升垃圾分类效率，必须引入智能垃圾箱""是肯后必肯前，因此推理错误。 / 充分条件假言推理规则1分＋解释1分 / 评标2：通过“智能垃圾箱含有无接触投放和自动积分奖励功能”即得出“如果引入智能垃圾箱，垃圾分类效率就能得到提升”的结论犯了轻率概括（以偏概全）的错误，引入智能垃圾桶不是提高垃圾分类效率的充分条件。2分",/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026东城期末/细则/细则.pptx,/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/preprocess_v2_2026-05-03/text_cache/88c6e8f353db6002_细则.txt,candidate_only_needs_original_source_check
2026东城期末,2026,东城,期末,,reasoning,假言推理,假言推理,boundary_or_negative_signal,rubric_like_candidate,rubric,,88c6e8f353db6002_细则.txt,380,充分条件假言推理规则1分＋解释1分,"主张2：要提升垃圾分类效率，必须引入智能垃圾箱。因为，智能垃圾箱含有无接触投放和自动积分奖励功能，如果引入智能垃圾箱，垃圾分类效率就能得到提升。 / 评标1：“如果引入智能垃圾桶，垃圾分类效率就能得到提升。”是一个充分条件假言判断，其推理规则为肯前必肯后，否后必否前，其主张""要提升垃圾分类效率，必须引入智能垃圾箱""是肯后必肯前，因此推理错误。 / 充分条件假言推理规则1分＋解释1分 / 评标2：通过“智能垃圾箱含有无接触投放和自动积分奖励功能”即得出“如果引入智能垃圾箱，垃圾分类效率就能得到提升”的结论犯了轻率概括（以偏概全）的错误，引入智能垃圾桶不是提高垃圾分类效率的充分条件。2分 / 评标3：把前提中的充分条件假言判断混淆成必要条件假言判断 2分",/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026东城期末/细则/细则.pptx,/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/preprocess_v2_2026-05-03/text_cache/88c6e8f353db6002_细则.txt,candidate_only_needs_original_source_check
2026东城期末,2026,东城,期末,,reasoning,假言推理,充分条件假言,boundary_or_negative_signal,rubric_like_candidate,rubric,,88c6e8f353db6002_细则.txt,380,充分条件假言推理规则1分＋解释1分,"主张2：要提升垃圾分类效率，必须引入智能垃圾箱。因为，智能垃圾箱含有无接触投放和自动积分奖励功能，如果引入智能垃圾箱，垃圾分类效率就能得到提升。 / 评标1：“如果引入智能垃圾桶，垃圾分类效率就能得到提升。”是一个充分条件假言判断，其推理规则为肯前必肯后，否后必否前，其主张""要提升垃圾分类效率，必须引入智能垃圾箱""是肯后必肯前，因此推理错误。 / 充分条件假言推理规则1分＋解释1分 / 评标2：通过“智能垃圾箱含有无接触投放和自动积分奖励功能”即得出“如果引入智能垃圾箱，垃圾分类效率就能得到提升”的结论犯了轻率概括（以偏概全）的错误，引入智能垃圾桶不是提高垃圾分类效率的充分条件。2分 / 评标3：把前提中的充分条件假言判断混淆成必要条件假言判断 2分",/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026东城期末/细则/细则.pptx,/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/preprocess_v2_2026-05-03/text_cache/88c6e8f353db6002_细则.txt,candidate_only_needs_original_source_check
2026东城期末,2026,东城,期末,,reasoning,假言推理,充分条件假言,boundary_or_negative_signal,rubric_like_candidate,rubric,,88c6e8f353db6002_细则.txt,382,评标3：把前提中的充分条件假言判断混淆成必要条件假言判断 2分,充分条件假言推理规则1分＋解释1分 / 评标2：通过“智能垃圾箱含有无接触投放和自动积分奖励功能”即得出“如果引入智能垃圾箱，垃圾分类效率就能得到提升”的结论犯了轻率概括（以偏概全）的错误，引入智能垃圾桶不是提高垃圾分类效率的充分条件。2分 / 评标3：把前提中的充分条件假言判断混淆成必要条件假言判断 2分 / [slide 43],/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026东城期末/细则/细则.pptx,/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/preprocess_v2_2026-05-03/text_cache/88c6e8f353db6002_细则.txt,candidate_only_needs_original_source_check
2026东城期末,2026,东城,期末,,reasoning,假言推理,必要条件假言,boundary_or_negative_signal,rubric_like_candidate,rubric,,88c6e8f353db6002_细则.txt,382,评标3：把前提中的充分条件假言判断混淆成必要条件假言判断 2分,充分条件假言推理规则1分＋解释1分 / 评标2：通过“智能垃圾箱含有无接触投放和自动积分奖励功能”即得出“如果引入智能垃圾箱，垃圾分类效率就能得到提升”的结论犯了轻率概括（以偏概全）的错误，引入智能垃圾桶不是提高垃圾分类效率的充分条件。2分 / 评标3：把前提中的充分条件假言判断混淆成必要条件假言判断 2分 / [slide 43],/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026东城期末/细则/细则.pptx,/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/preprocess_v2_2026-05-03/text_cache/88c6e8f353db6002_细则.txt,candidate_only_needs_original_source_check
2024朝阳一模,2024,朝阳,一模,20,reasoning,假言推理,假言推理,positive_candidate,rubric_like_candidate,rubric,,8a924a24531656fc_细则.txt,29,以上推理属于充分条件假言推理。,20.（9分） / （1）（5分） / 以上推理属于充分条件假言推理。 / 充分条件假言判断，前件真，后件一定真，后件假，前件一定假。 / 考古发掘中已发掘出地底下有大量炭化竹节，故后件假，则前件假，即该区域当时广泛生长着竹子，以上推理成立。,/Users/wanglifei/Desktop/2024模拟题/2024朝阳一模/细则/补充材料/细则.docx,/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/preprocess_v2_2026-05-03/text_cache/8a924a24531656fc_细则.txt,candidate_only_needs_original_source_check
2024朝阳一模,2024,朝阳,一模,20,reasoning,假言推理,充分条件假言,positive_candidate,rubric_like_candidate,rubric,,8a924a24531656fc_细则.txt,29,以上推理属于充分条件假言推理。,20.（9分） / （1）（5分） / 以上推理属于充分条件假言推理。 / 充分条件假言判断，前件真，后件一定真，后件假，前件一定假。 / 考古发掘中已发掘出地底下有大量炭化竹节，故后件假，则前件假，即该区域当时广泛生长着竹子，以上推理成立。,/Users/wanglifei/Desktop/2024模拟题/2024朝阳一模/细则/补充材料/细则.docx,/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/preprocess_v2_2026-05-03/text_cache/8a924a24531656fc_细则.txt,candidate_only_needs_original_source_check
2024朝阳一模,2024,朝阳,一模,,reasoning,假言推理,充分条件假言,positive_candidate,rubric_like_candidate,rubric,,8a924a24531656fc_细则.txt,30,充分条件假言判断，前件真，后件一定真，后件假，前件一定假。,（1）（5分） / 以上推理属于充分条件假言推理。 / 充分条件假言判断，前件真，后件一定真，后件假，前件一定假。 / 考古发掘中已发掘出地底下有大量炭化竹节，故后件假，则前件假，即该区域当时广泛生长着竹子，以上推理成立。 / （2）（4分）,/Users/wanglifei/Desktop/2024模拟题/2024朝阳一模/细则/补充材料/细则.docx,/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/preprocess_v2_2026-05-03/text_cache/8a924a24531656fc_细则.txt,candidate_only_needs_original_source_check
丰台二模,2024,丰台,二模,,reasoning,假言推理,充分条件假言,positive_candidate,rubric_like_candidate,rubric,,8cabfb2a5c95d805_细则.txt,34,从充分条件假言判断的角度反向论证该观点的不合理之处；,参考答案：该观点强调要运用超前思维准确预测冰雪经济的发展前景，推动冰雪经济高质量发展。准确预测冰雪经济的发展前景是推动冰雪经济高质量发展的必要条件，但不是唯一条件。同时，还需要坚持辩证思维，既要看到冰雪经济发展的优势和机会，又要看到劣势和不足，具体问题具体分析，遵循冰雪产业发展规律，从当地实际情况出发推动冰雪经济高质量发展。因此，该观点是片面的。 / 【拓展答案】：科学思维具有预见性； / 从充分条件假言判断的角度反向论证该观点的不合理之处； / 辩证思维的具体内容（联系、发展、矛盾；综合与分析；质量互变） / 创新思维的具体内容（除超前思维以外的发散与聚合、逆向等）,/Users/wanglifei/Desktop/2024模拟题/丰台二模/细则/细则.docx,/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/preprocess_v2_2026-05-03/text_cache/8cabfb2a5c95d805_细则.txt,candidate_only_needs_original_source_check
丰台二模,2024,丰台,二模,,reasoning,假言推理,充分条件假言,boundary_or_negative_signal,rubric_like_candidate,rubric,,8cabfb2a5c95d805_细则.txt,40,不足之处1-2分，包括：看出了观点实际上为必要条件假言判断，给2分；只从口头语言或从充分条件假言判断去论述，给1分。没有论述不给分；,亮明观点片面，1分；替代：不合理、不科学、不准确、错误等，根据后面论述适当给分； / 合理性1分，包括：超前思维、科学思维的预测性等 / 不足之处1-2分，包括：看出了观点实际上为必要条件假言判断，给2分；只从口头语言或从充分条件假言判断去论述，给1分。没有论述不给分； / 其他角度论证，最多2分。特别提醒，除了超前思维以外的发散聚合、逆向、联想等创新思维；或者包含综合分析、质量互变的辩证思维；具体问题具体分析、尊重客观规律、一切从实际出发等有道理都可以，（分析+论述=2分） / 18(3).经过探究，同学们从《经济与社会》角度，对如何利用“冷资源”撬动“热经济”形成以下共识:_____________________。(8分),/Users/wanglifei/Desktop/2024模拟题/丰台二模/细则/细则.docx,/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/preprocess_v2_2026-05-03/text_cache/8cabfb2a5c95d805_细则.txt,candidate_only_needs_original_source_check
丰台二模,2024,丰台,二模,,reasoning,假言推理,必要条件假言,boundary_or_negative_signal,rubric_like_candidate,rubric,,8cabfb2a5c95d805_细则.txt,40,不足之处1-2分，包括：看出了观点实际上为必要条件假言判断，给2分；只从口头语言或从充分条件假言判断去论述，给1分。没有论述不给分；,亮明观点片面，1分；替代：不合理、不科学、不准确、错误等，根据后面论述适当给分； / 合理性1分，包括：超前思维、科学思维的预测性等 / 不足之处1-2分，包括：看出了观点实际上为必要条件假言判断，给2分；只从口头语言或从充分条件假言判断去论述，给1分。没有论述不给分； / 其他角度论证，最多2分。特别提醒，除了超前思维以外的发散聚合、逆向、联想等创新思维；或者包含综合分析、质量互变的辩证思维；具体问题具体分析、尊重客观规律、一切从实际出发等有道理都可以，（分析+论述=2分） / 18(3).经过探究，同学们从《经济与社会》角度，对如何利用“冷资源”撬动“热经济”形成以下共识:_____________________。(8分),/Users/wanglifei/Desktop/2024模拟题/丰台二模/细则/细则.docx,/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/preprocess_v2_2026-05-03/text_cache/8cabfb2a5c95d805_细则.txt,candidate_only_needs_original_source_check
2026海淀期末,2026,海淀,期末,20,reasoning,假言推理,肯定前件,boundary_or_negative_signal,rubric_like_candidate,rubric,,93d2077755f7db39_细则.txt,14,20.（1）充分条件假⾔推理，错误，这个充分条件假⾔推理的⼀个前提肯定了假⾔判断的后件，结论肯定了假⾔判断的前件，这是错误的推理结构。(4分)【细则】分三步采分第⼀步推理类型：充分条件假⾔推理(1分）演绎推理、三段论、必要.不给；推理类型表达有瑕疵的不给分，如：充分条件假⾔判断第⼆步该推理正确与否：错误（1分）第三步理由（2分）写出以下充分条件假⾔推理的有效式或⽆效式均可得分，可能的表达⽅式：有效式：肯定前件式/否定后件式/肯前肯后/否后否前/如果肯定了假⾔判断的前件，结论就要肯定假⾔判断的后件/如果否定了假⾔判断的后件，就要肯定前件⽆效式：肯定后件式/肯定后件不能肯定前件/肯定假⾔判断的后件，⽽在结论中肯定假⾔判断的前件（否定前件式不给分，因为与材料犯的逻辑错误⽆关）,4 / 评分标准： / 20.（1）充分条件假⾔推理，错误，这个充分条件假⾔推理的⼀个前提肯定了假⾔判断的后件，结论肯定了假⾔判断的前件，这是错误的推理结构。(4分)【细则】分三步采分第⼀步推理类型：充分条件假⾔推理(1分）演绎推理、三段论、必要.不给；推理类型表达有瑕疵的不给分，如：充分条件假⾔判断第⼆步该推理正确与否：错误（1分）第三步理由（2分）写出以下充分条件假⾔推理的有效式或⽆效式均可得分，可能的表达⽅式：有效式：肯定前件式/否定后件式/肯前肯后/否后否前/如果肯定了假⾔判断的前件，结论就要肯定假⾔判断的后件/如果否定了假⾔判断的后件，就要肯定前件⽆效式：肯定后件式/肯定后件不能肯定前件/肯定假⾔判断的后件，⽽在结论中肯定假⾔判断的前件（否定前件式不给分，因为与材料犯的逻辑错误⽆关） / 5 / 20.（2）符合超前思维的⽅法，能够扣住城市书房建设与运营的问题提出建议，措施具体。(6分)示例：运⽤调查研究的⽅法，对当地居⺠的需求进⾏⼴泛深⼊的调查，了解居⺠在阅读内容以及服务等⽅⾯的具体需求，优化布局，提⾼吸引⼒。运⽤⽭盾分析⽅法，全⾯分析建设和运营成本与居⺠需求之间的⽭盾，可引⼊咖啡馆、⽂创商店等，实现可持续运营。运⽤推理和想象的⽅法，结合当地⼈⼝结构变化等因素，对未来⼀段时间运营功能等进⾏前瞻性规划。,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026海淀期末/细则/细则.pdf,/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/preprocess_v2_2026-05-03/text_cache/93d2077755f7db39_细则.txt,candidate_only_needs_original_source_check
2026海淀期末,2026,海淀,期末,20,reasoning,假言推理,否定后件,boundary_or_negative_signal,rubric_like_candidate,rubric,,93d2077755f7db39_细则.txt,14,20.（1）充分条件假⾔推理，错误，这个充分条件假⾔推理的⼀个前提肯定了假⾔判断的后件，结论肯定了假⾔判断的前件，这是错误的推理结构。(4分)【细则】分三步采分第⼀步推理类型：充分条件假⾔推理(1分）演绎推理、三段论、必要.不给；推理类型表达有瑕疵的不给分，如：充分条件假⾔判断第⼆步该推理正确与否：错误（1分）第三步理由（2分）写出以下充分条件假⾔推理的有效式或⽆效式均可得分，可能的表达⽅式：有效式：肯定前件式/否定后件式/肯前肯后/否后否前/如果肯定了假⾔判断的前件，结论就要肯定假⾔判断的后件/如果否定了假⾔判断的后件，就要肯定前件⽆效式：肯定后件式/肯定后件不能肯定前件/肯定假⾔判断的后件，⽽在结论中肯定假⾔判断的前件（否定前件式不给分，因为与材料犯的逻辑错误⽆关）,4 / 评分标准： / 20.（1）充分条件假⾔推理，错误，这个充分条件假⾔推理的⼀个前提肯定了假⾔判断的后件，结论肯定了假⾔判断的前件，这是错误的推理结构。(4分)【细则】分三步采分第⼀步推理类型：充分条件假⾔推理(1分）演绎推理、三段论、必要.不给；推理类型表达有瑕疵的不给分，如：充分条件假⾔判断第⼆步该推理正确与否：错误（1分）第三步理由（2分）写出以下充分条件假⾔推理的有效式或⽆效式均可得分，可能的表达⽅式：有效式：肯定前件式/否定后件式/肯前肯后/否后否前/如果肯定了假⾔判断的前件，结论就要肯定假⾔判断的后件/如果否定了假⾔判断的后件，就要肯定前件⽆效式：肯定后件式/肯定后件不能肯定前件/肯定假⾔判断的后件，⽽在结论中肯定假⾔判断的前件（否定前件式不给分，因为与材料犯的逻辑错误⽆关） / 5 / 20.（2）符合超前思维的⽅法，能够扣住城市书房建设与运营的问题提出建议，措施具体。(6分)示例：运⽤调查研究的⽅法，对当地居⺠的需求进⾏⼴泛深⼊的调查，了解居⺠在阅读内容以及服务等⽅⾯的具体需求，优化布局，提⾼吸引⼒。运⽤⽭盾分析⽅法，全⾯分析建设和运营成本与居⺠需求之间的⽭盾，可引⼊咖啡馆、⽂创商店等，实现可持续运营。运⽤推理和想象的⽅法，结合当地⼈⼝结构变化等因素，对未来⼀段时间运营功能等进⾏前瞻性规划。,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026海淀期末/细则/细则.pdf,/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/preprocess_v2_2026-05-03/text_cache/93d2077755f7db39_细则.txt,candidate_only_needs_original_source_check
2026海淀期末,2026,海淀,期末,20,reasoning,假言推理,肯前,boundary_or_negative_signal,rubric_like_candidate,rubric,,93d2077755f7db39_细则.txt,14,20.（1）充分条件假⾔推理，错误，这个充分条件假⾔推理的⼀个前提肯定了假⾔判断的后件，结论肯定了假⾔判断的前件，这是错误的推理结构。(4分)【细则】分三步采分第⼀步推理类型：充分条件假⾔推理(1分）演绎推理、三段论、必要.不给；推理类型表达有瑕疵的不给分，如：充分条件假⾔判断第⼆步该推理正确与否：错误（1分）第三步理由（2分）写出以下充分条件假⾔推理的有效式或⽆效式均可得分，可能的表达⽅式：有效式：肯定前件式/否定后件式/肯前肯后/否后否前/如果肯定了假⾔判断的前件，结论就要肯定假⾔判断的后件/如果否定了假⾔判断的后件，就要肯定前件⽆效式：肯定后件式/肯定后件不能肯定前件/肯定假⾔判断的后件，⽽在结论中肯定假⾔判断的前件（否定前件式不给分，因为与材料犯的逻辑错误⽆关）,4 / 评分标准： / 20.（1）充分条件假⾔推理，错误，这个充分条件假⾔推理的⼀个前提肯定了假⾔判断的后件，结论肯定了假⾔判断的前件，这是错误的推理结构。(4分)【细则】分三步采分第⼀步推理类型：充分条件假⾔推理(1分）演绎推理、三段论、必要.不给；推理类型表达有瑕疵的不给分，如：充分条件假⾔判断第⼆步该推理正确与否：错误（1分）第三步理由（2分）写出以下充分条件假⾔推理的有效式或⽆效式均可得分，可能的表达⽅式：有效式：肯定前件式/否定后件式/肯前肯后/否后否前/如果肯定了假⾔判断的前件，结论就要肯定假⾔判断的后件/如果否定了假⾔判断的后件，就要肯定前件⽆效式：肯定后件式/肯定后件不能肯定前件/肯定假⾔判断的后件，⽽在结论中肯定假⾔判断的前件（否定前件式不给分，因为与材料犯的逻辑错误⽆关） / 5 / 20.（2）符合超前思维的⽅法，能够扣住城市书房建设与运营的问题提出建议，措施具体。(6分)示例：运⽤调查研究的⽅法，对当地居⺠的需求进⾏⼴泛深⼊的调查，了解居⺠在阅读内容以及服务等⽅⾯的具体需求，优化布局，提⾼吸引⼒。运⽤⽭盾分析⽅法，全⾯分析建设和运营成本与居⺠需求之间的⽭盾，可引⼊咖啡馆、⽂创商店等，实现可持续运营。运⽤推理和想象的⽅法，结合当地⼈⼝结构变化等因素，对未来⼀段时间运营功能等进⾏前瞻性规划。,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026海淀期末/细则/细则.pdf,/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/preprocess_v2_2026-05-03/text_cache/93d2077755f7db39_细则.txt,candidate_only_needs_original_source_check
2026海淀期末,2026,海淀,期末,20,reasoning,假言推理,否后,boundary_or_negative_signal,rubric_like_candidate,rubric,,93d2077755f7db39_细则.txt,14,20.（1）充分条件假⾔推理，错误，这个充分条件假⾔推理的⼀个前提肯定了假⾔判断的后件，结论肯定了假⾔判断的前件，这是错误的推理结构。(4分)【细则】分三步采分第⼀步推理类型：充分条件假⾔推理(1分）演绎推理、三段论、必要.不给；推理类型表达有瑕疵的不给分，如：充分条件假⾔判断第⼆步该推理正确与否：错误（1分）第三步理由（2分）写出以下充分条件假⾔推理的有效式或⽆效式均可得分，可能的表达⽅式：有效式：肯定前件式/否定后件式/肯前肯后/否后否前/如果肯定了假⾔判断的前件，结论就要肯定假⾔判断的后件/如果否定了假⾔判断的后件，就要肯定前件⽆效式：肯定后件式/肯定后件不能肯定前件/肯定假⾔判断的后件，⽽在结论中肯定假⾔判断的前件（否定前件式不给分，因为与材料犯的逻辑错误⽆关）,4 / 评分标准： / 20.（1）充分条件假⾔推理，错误，这个充分条件假⾔推理的⼀个前提肯定了假⾔判断的后件，结论肯定了假⾔判断的前件，这是错误的推理结构。(4分)【细则】分三步采分第⼀步推理类型：充分条件假⾔推理(1分）演绎推理、三段论、必要.不给；推理类型表达有瑕疵的不给分，如：充分条件假⾔判断第⼆步该推理正确与否：错误（1分）第三步理由（2分）写出以下充分条件假⾔推理的有效式或⽆效式均可得分，可能的表达⽅式：有效式：肯定前件式/否定后件式/肯前肯后/否后否前/如果肯定了假⾔判断的前件，结论就要肯定假⾔判断的后件/如果否定了假⾔判断的后件，就要肯定前件⽆效式：肯定后件式/肯定后件不能肯定前件/肯定假⾔判断的后件，⽽在结论中肯定假⾔判断的前件（否定前件式不给分，因为与材料犯的逻辑错误⽆关） / 5 / 20.（2）符合超前思维的⽅法，能够扣住城市书房建设与运营的问题提出建议，措施具体。(6分)示例：运⽤调查研究的⽅法，对当地居⺠的需求进⾏⼴泛深⼊的调查，了解居⺠在阅读内容以及服务等⽅⾯的具体需求，优化布局，提⾼吸引⼒。运⽤⽭盾分析⽅法，全⾯分析建设和运营成本与居⺠需求之间的⽭盾，可引⼊咖啡馆、⽂创商店等，实现可持续运营。运⽤推理和想象的⽅法，结合当地⼈⼝结构变化等因素，对未来⼀段时间运营功能等进⾏前瞻性规划。,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026海淀期末/细则/细则.pdf,/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/preprocess_v2_2026-05-03/text_cache/93d2077755f7db39_细则.txt,candidate_only_needs_original_source_check
2025朝阳一模,2025,朝阳,一模,,reasoning,假言推理,假言推理,boundary_or_negative_signal,rubric_like_candidate,word,P0_candidate_scoring,SRC_341c036102eb_20250329高3阅卷总结17_1题_具身智能_任会波组_阐释论证_doc.txt,11,必要条件假言推理中，肯定前件并不能必然肯定后件。所以仅让人工智能拥有智能载体，不能得出就能实现虚拟与现实深度融合的结论，此推理违反了相应逻辑规则。,该推理不正确。 / “想要实现虚拟与现实的深度融合，就必须让人工智能拥有智能硬件载体”，这表明拥有智能硬件载体是实现深度融合的必要条件，而非充分条件。 / 必要条件假言推理中，肯定前件并不能必然肯定后件。所以仅让人工智能拥有智能载体，不能得出就能实现虚拟与现实深度融合的结论，此推理违反了相应逻辑规则。,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025朝阳一模/细则/补充材料/20250329高3阅卷总结17 1题 具身智能 任会波组 阐释论证.doc,/Users/wanglifei/Desktop/北京高考政治/选必一_当代国际政治与经济_四线终极全书_2026-05-03/02_extraction/full_source_text_cache_20260503/SRC_341c036102eb_20250329高3阅卷总结17_1题_具身智能_任会波组_阐释论证_doc.txt,candidate_only_needs_original_source_check
2025朝阳一模,2025,朝阳,一模,,reasoning,假言推理,必要条件假言,boundary_or_negative_signal,rubric_like_candidate,word,P0_candidate_scoring,SRC_341c036102eb_20250329高3阅卷总结17_1题_具身智能_任会波组_阐释论证_doc.txt,11,必要条件假言推理中，肯定前件并不能必然肯定后件。所以仅让人工智能拥有智能载体，不能得出就能实现虚拟与现实深度融合的结论，此推理违反了相应逻辑规则。,该推理不正确。 / “想要实现虚拟与现实的深度融合，就必须让人工智能拥有智能硬件载体”，这表明拥有智能硬件载体是实现深度融合的必要条件，而非充分条件。 / 必要条件假言推理中，肯定前件并不能必然肯定后件。所以仅让人工智能拥有智能载体，不能得出就能实现虚拟与现实深度融合的结论，此推理违反了相应逻辑规则。,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025朝阳一模/细则/补充材料/20250329高3阅卷总结17 1题 具身智能 任会波组 阐释论证.doc,/Users/wanglifei/Desktop/北京高考政治/选必一_当代国际政治与经济_四线终极全书_2026-05-03/02_extraction/full_source_text_cache_20260503/SRC_341c036102eb_20250329高3阅卷总结17_1题_具身智能_任会波组_阐释论证_doc.txt,candidate_only_needs_original_source_check
2025朝阳一模,2025,朝阳,一模,,reasoning,假言推理,肯定前件,boundary_or_negative_signal,rubric_like_candidate,word,P0_candidate_scoring,SRC_341c036102eb_20250329高3阅卷总结17_1题_具身智能_任会波组_阐释论证_doc.txt,11,必要条件假言推理中，肯定前件并不能必然肯定后件。所以仅让人工智能拥有智能载体，不能得出就能实现虚拟与现实深度融合的结论，此推理违反了相应逻辑规则。,该推理不正确。 / “想要实现虚拟与现实的深度融合，就必须让人工智能拥有智能硬件载体”，这表明拥有智能硬件载体是实现深度融合的必要条件，而非充分条件。 / 必要条件假言推理中，肯定前件并不能必然肯定后件。所以仅让人工智能拥有智能载体，不能得出就能实现虚拟与现实深度融合的结论，此推理违反了相应逻辑规则。,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025朝阳一模/细则/补充材料/20250329高3阅卷总结17 1题 具身智能 任会波组 阐释论证.doc,/Users/wanglifei/Desktop/北京高考政治/选必一_当代国际政治与经济_四线终极全书_2026-05-03/02_extraction/full_source_text_cache_20260503/SRC_341c036102eb_20250329高3阅卷总结17_1题_具身智能_任会波组_阐释论证_doc.txt,candidate_only_needs_original_source_check
2025朝阳一模,2025,朝阳,一模,,reasoning,假言推理,充分条件假言,positive_candidate,rubric_like_candidate,word,P0_candidate_scoring,SRC_341c036102eb_20250329高3阅卷总结17_1题_具身智能_任会波组_阐释论证_doc.txt,24,③能够准确说明充分条件假言或必要条件假言的推理规则1分,③能够准确说明充分条件假言或必要条件假言的推理规则1分 / 例如 / “如果想要实现虚拟与现实的深度融合，就必须让人工智能拥有智能硬件载体”在充分条件假言推理中，,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025朝阳一模/细则/补充材料/20250329高3阅卷总结17 1题 具身智能 任会波组 阐释论证.doc,/Users/wanglifei/Desktop/北京高考政治/选必一_当代国际政治与经济_四线终极全书_2026-05-03/02_extraction/full_source_text_cache_20260503/SRC_341c036102eb_20250329高3阅卷总结17_1题_具身智能_任会波组_阐释论证_doc.txt,candidate_only_needs_original_source_check
