question_id,year,district,exam_stage,question_no,evidence_level,primary_batch,primary_node,node_names,promotion_status,effective_ask_text,ask_source,material_signals,rubric_rewards,rubric_atom_ids,first_student_action,full_score_sentence_pattern,common_wrong_path,classification_reason,guard_flags
CC0206_2025_西城_期末_19,2025,西城,期末,19,formal,BATCH_F_RISK_BOUNDARY,N06,N06:风险合规题：一险一界一措施|N02:评判裁判题：先判后证|N03:私法责任题：切责成链|N04:创新竞争题：定行为、护秩序|N05:程序救济题：路径、证据、请求|N07:意义价值题：从本案推出三层价值,core_candidate,运用法律知识分析法院的判决。,ask_text,19．（8 分） 【案情回放】 “小爱同学，今天天气怎么样？ / ”“小爱同学，讲个故事”……随着M 公司2017 年7 月推出的“小爱 同学”智能语音设备后，“小爱同学”越来越多的参与到我们的生活中。 / 截至2020 年12 月，其月活跃用 户数达到8670 万人，累计唤醒约495 亿次。,19. （8 分） 根据反不正当竞争法，陈某在明知他人已经使用“小爱同学”唤醒词并有一定影响的 情况下，抢先注册，并发布引人误解的商业宣传信息，构成混淆及虚假宣传，属于不 正当竞争，违背了诚实信用原则。该案判决合理确定各方利益，规制了滥用权利的行 为，保护了科技创新型企业的品牌商誉，有利于促进新业态的发展，为数字经济发展 营造良好的法治化...,R_CC0206_2025_西城_期末_19_01,AI、数据、平台、合规题先分风险,材料中的【风险】触及【法律边界/权利义务】。应当通过【制度/合同/告知/授权/审核/责任机制】加以规范，做到【具体效果】。,一看到 AI 就写科技伦理；一看到风险就写诉讼赔偿；不把风险和措施一一对应。,AI/data/digital/compliance boundary signal,
CC0213_2025_门头沟_一模_20,2025,门头沟,一模,20,formal,BATCH_F_RISK_BOUNDARY,N06,N06:风险合规题：一险一界一措施|N02:评判裁判题：先判后证|N03:私法责任题：切责成链|N04:创新竞争题：定行为、护秩序|N05:程序救济题：路径、证据、请求|N07:意义价值题：从本案推出三层价值,core_candidate,20（2）裁判理由共4分。,derived_from_rubric_text,20. “以事实为根据，以法律为准绳”是我国司法活动的基本原则，核心是通过客观事实认真严格依 照法律规定作出裁判，确保司法公正性与权威性。 / 请结合以下案例，参照所给出完成下表。 / 案件事实 裁判要点 案例一 A 享有“我不是胖虎”系列美 术作品的复制权、改编权、信息网络传播权 等著作财产性权利。,裁判结果：驳回或不支持孙某诉讼请求，1分。 / 裁判结果：甲公司无需支付赔偿金，1分。 / 裁判理由：根据劳动合同法，订立劳动合同应遵循诚实信用原则，1分。,R_CC0213_2025_门头沟_一模_20_M17_01|R_CC0213_2025_门头沟_一模_20_M17_02|R_CC0213_2025_门头沟_一模_20_M17_03|R_CC0213_2025_门头沟_一模_20_M17_04|R_CC0213_2025_门头沟_一模_20_M17_05|R_CC0213_2025_门头沟_一模_20_M17_06|R_CC0213_2025_门头沟_一模_20_M17_07|R_CC0213_2025_门头沟_一模_20_M17_08|R_CC0213_2025_门头沟_一模_20_M17_09,AI、数据、平台、合规题先分风险,材料中的【风险】触及【法律边界/权利义务】。应当通过【制度/合同/告知/授权/审核/责任机制】加以规范，做到【具体效果】。,一看到 AI 就写科技伦理；一看到风险就写诉讼赔偿；不把风险和措施一一对应。,AI/data/digital/compliance boundary signal,derived_from_rubric_text
CC0214_2025_门头沟_一模_20_2,2025,门头沟,一模,20,formal,BATCH_C_PRIVATE_LIABILITY,N03,N03:私法责任题：切责成链|N02:评判裁判题：先判后证,core_candidate,20（2）裁判理由共4分。,derived_from_rubric_text,20（2）裁判理由共4分。 / ①法律规定1分，写出签订劳动合同用遵循的原则，写出诚实信用原则即可得1分； / /根据《劳动合同法》以欺诈手段订立的劳动合同无效或者部分无效。,20（2）裁判理由共4分。 / ①法律规定1分，写出签订劳动合同用遵循的原则，写出诚实信用原则即可得1分；/根据《劳动合同法》以欺诈手段订立的劳动合同无效或者部分无效。 / ②违反诚实信用原则/违反劳动者基本的职业道德/侵犯了甲公司知情权（1分）,R_CC0214_2025_门头沟_一模_20_2_01|R_CC0214_2025_门头沟_一模_20_2_02|R_CC0214_2025_门头沟_一模_20_2_03|R_CC0214_2025_门头沟_一模_20_2_04|R_CC0214_2025_门头沟_一模_20_2_05,合同、侵权、消费、劳动、相邻都走责任链,【主体A】与【主体B】之间形成【法律关系】。【行为】符合【规则要件】。材料中【事实】说明【要件成立/不成立】，因此【责任、效力或诉求】应当【支持/不支持】。,只背权利名称，不判断法律关系；材料事实贴在后面当故事，没有塞进规则要件。,private-law responsibility chain,derived_from_rubric_text
CC0223_2025_顺义_一模_19,2025,顺义,一模,19,formal,BATCH_D_IP_COMPETITION,N04,N04:创新竞争题：定行为、护秩序|N02:评判裁判题：先判后证|N03:私法责任题：切责成链|N05:程序救济题：路径、证据、请求|N06:风险合规题：一险一界一措施|N07:意义价值题：从本案推出三层价值,core_candidate,"运用法治知识，设问指向是阐释定分止争的价值，运用
《法律与生活》的知识进行说明。",ask_text,19．(1)案例1 通过法院调解解决纠纷。 / 案例2 通过行政裁决和行政诉讼解决纠纷。 / (2)①有利于明确权利边界。,案例1解决纠纷方式：法院坚持诉讼调解实现邻里和谐、实质化解纠纷，1分。 / 案例1理由：通道属于建筑物共有部分，应合理限度恰当使用；堆放垃圾杂物影响通行并违反民法典相邻权规定，1分。 / 案例1要求：相邻各方按有利生产、方便生活、团结互助、公平合理原则正确处理相邻关系，1分。,R_CC0223_2025_顺义_一模_19_M17_01|R_CC0223_2025_顺义_一模_19_M17_02|R_CC0223_2025_顺义_一模_19_M17_03|R_CC0223_2025_顺义_一模_19_M17_04|R_CC0223_2025_顺义_一模_19_M17_05|R_CC0223_2025_顺义_一模_19_M17_06,知识产权和竞争题先定行为,材料中【行为】属于【侵权/不正当竞争类型】，损害了【权利/竞争秩序】。依法应【停止侵害/赔偿/承担责任】，这有利于保护创新成果、规范市场竞争秩序。,一看到创新就空写新质生产力；著作权、商标、商业秘密混用；漏法院具体责任。,IP/competition/innovation signal,
CC0229_2026_东城_一模_18,2026,东城,一模,18,formal,BATCH_D_IP_COMPETITION,N04,N04:创新竞争题：定行为、护秩序|N02:评判裁判题：先判后证|N03:私法责任题：切责成链|N05:程序救济题：路径、证据、请求|N07:意义价值题：从本案推出三层价值,core_candidate,结合材料，运用《法律与生活》知识，谈谈法院是如何以司法之力守护“向新力”的。,ask_text,18．（8 分）人民法院以司法之力守护“向新力”。 / 案例一 某科技公司三名创始人，因专利权归属纠纷，陷入长期诉讼，公司发展因此停滞。 / 对此，办 案合议庭没有“一判了之”，而是居中斡旋，弥合分歧。,法院公正司法，坚持以事实为依据、以法律为准绳，发挥司法裁判的导向作用。 / 保护知识产权就是保护创新，有利于提升创新活力。 / 案例一中，法院通过诉讼调解或调解方式化解专利权归属纠纷。,R_CC0229_2026_东城_一模_18_01|R_CC0229_2026_东城_一模_18_02|R_CC0229_2026_东城_一模_18_03|R_CC0229_2026_东城_一模_18_04|R_CC0229_2026_东城_一模_18_05|R_CC0229_2026_东城_一模_18_06|R_CC0229_2026_东城_一模_18_07|R_CC0229_2026_东城_一模_18_08,知识产权和竞争题先定行为,材料中【行为】属于【侵权/不正当竞争类型】，损害了【权利/竞争秩序】。依法应【停止侵害/赔偿/承担责任】，这有利于保护创新成果、规范市场竞争秩序。,一看到创新就空写新质生产力；著作权、商标、商业秘密混用；漏法院具体责任。,IP/competition/innovation signal,
CC0238_2026_东城_二模_19,2026,东城,二模,19,formal,BATCH_D_IP_COMPETITION,N04,N04:创新竞争题：定行为、护秩序|N02:评判裁判题：先判后证|N03:私法责任题：切责成链|N06:风险合规题：一险一界一措施|N07:意义价值题：从本案推出三层价值,core_candidate,结合材料，运用《法律与生活》知识，评析乙公司和张某的行为。,ask_text,19．（8分）法治是最好的营商环境。 / 大健康产业蓬勃发展，需要企业规范深耕。 / 甲公司开拓新领域，打造“中药＋餐饮＋健康检测”一站式新型养生空间。,乙公司以商业诋毁获取竞争优势，2分；构成不正当竞争或违背诚信原则可替代1分。 / 乙公司未全面履行合同，构成违约，1分。 / 乙公司应承担赔偿损失等违约责任，为必出点1分。,R_CC0238_2026_东城_二模_19_M17_01|R_CC0238_2026_东城_二模_19_M17_02|R_CC0238_2026_东城_二模_19_M17_03|R_CC0238_2026_东城_二模_19_M17_04|R_CC0238_2026_东城_二模_19_M17_05|R_CC0238_2026_东城_二模_19_M17_06,知识产权和竞争题先定行为,材料中【行为】属于【侵权/不正当竞争类型】，损害了【权利/竞争秩序】。依法应【停止侵害/赔偿/承担责任】，这有利于保护创新成果、规范市场竞争秩序。,一看到创新就空写新质生产力；著作权、商标、商业秘密混用；漏法院具体责任。,IP/competition/innovation signal,
CC0244_2026_东城_期末_18,2026,东城,期末,18,formal,BATCH_D_IP_COMPETITION,N04,N04:创新竞争题：定行为、护秩序|N02:评判裁判题：先判后证|N03:私法责任题：切责成链|N05:程序救济题：路径、证据、请求|N07:意义价值题：从本案推出三层价值,core_candidate,运用《法律与生活》知识，分析本案涉及的法律责任及法律依据。,ask_text,18. 无人机起飞如何系好“安全带”? / 陈某向店主刘某发送邮件：“急需购买A 型号无人机一台。 / ”刘某回复：“全新 原装，15000 元。,"18.（11分）无人机起飞如何系好""安全带""? 陈某向店主刘某发送邮件：“急需购买A型号无人机一台，用于重要商业拍摄。”刘某回复：“全新原装，15000元。”陈某立即转账。刘某误将一台内部结构轻微损伤（外观无明显痕迹）的同型号展示机寄出。 陈某收货后在首次使用中，该无人机因上述损伤失控坠毁，砸伤陈某手臂。陈某花费医疗费8000元，并因错过... / （1）运用《法律与生活》知识，分析本案涉及的法律责任及法律依据。(7分) / （2）维权成功需要做好充分准备和策略选择。你认为陈某需要做好哪些工作?（4分） 要约 实质性变更，新要约 承诺 主体适格+意思表示真实+形式内容合法→合同有效 【违约逻辑：合同成立+合同有效+存在违约行为 → 承担违约责任 4分】 【侵权逻辑：权利受保护+侵权要件齐备 → 承担侵权责任 3分】 违反全面履行/诚信履行/民法诚信/公平原则 ...",R_CC0244_2026_东城_期末_18_01|R_CC0244_2026_东城_期末_18_02|R_CC0244_2026_东城_期末_18_03|R_CC0244_2026_东城_期末_18_04|R_CC0244_2026_东城_期末_18_05|R_CC0244_2026_东城_期末_18_06|R_CC0244_2026_东城_期末_18_07|R_CC0244_2026_东城_期末_18_08,知识产权和竞争题先定行为,材料中【行为】属于【侵权/不正当竞争类型】，损害了【权利/竞争秩序】。依法应【停止侵害/赔偿/承担责任】，这有利于保护创新成果、规范市场竞争秩序。,一看到创新就空写新质生产力；著作权、商标、商业秘密混用；漏法院具体责任。,IP/competition/innovation signal,
CC0245_2026_东城_期末_18_2,2026,东城,期末,18,formal,BATCH_E_PROCEDURE_REMEDY,N05,N05:程序救济题：路径、证据、请求|N02:评判裁判题：先判后证|N03:私法责任题：切责成链,core_candidate,18（2）维权成功需要做好充分准备和策略选择。你认为陈某需要做好哪些工作？ 维权途径2分 | | 充分准备2分 调解或仲裁或诉讼 2分 （无解释不具体1分） | 调解（例如第三方人民调解、行政调解、诉讼调解）或仲裁（仲裁需要双方达成有效的仲裁协议）来高效解决争议； 若不愿调解或调解不成，可考虑诉讼。如果决定向人民法院提起诉讼。需准备起诉状、原被告身份信息、熟,fallback_from_rubric_text,18（2）维权成功需要做好充分准备和策略选择。 / 你认为陈某需要做好哪些工作？ / 维权途径2分 | | 充分准备2分 调解或仲裁或诉讼 2分 （无解释不具体1分） | 调解（例如第三方人民调解、行政调解、诉讼调解）或仲裁（仲裁需要双方达成有效的仲裁协议）来高效解决争议；,18（2）维权成功需要做好充分准备和策略选择。你认为陈某需要做好哪些工作？ 维权途径2分 | | 充分准备2分 调解或仲裁或诉讼 2分 （无解释不具体1分） | 调解（例如第三方人民调解、行政调解、诉讼调解）或仲裁（仲裁需要双方达成有效的仲裁协议）来高效解决争议； 若不愿调解或调解不成，可考虑诉讼。如果决定向人民法院提起诉讼。需准备起诉状... / 1、加强材料关键信息的提取，例如材料中已“协商未果”，不再适宜协商途径维权了。注意积累材料中的已知“知识”。 / 2、法律专业性较强，精准使用要点，不能直接“上诉”，不能对刘某直接行政诉讼等。继续短周期夯实法律重点知识。,R_CC0245_2026_东城_期末_18_2_01|R_CC0245_2026_东城_期末_18_2_02|R_CC0245_2026_东城_期末_18_2_03|R_CC0245_2026_东城_期末_18_2_04,问怎么办、如何维权，先走路径,当事人可以通过【路径】解决纠纷，并围绕【争议事实】提交【证据】，提出【请求】。若经法院依法确认，【协议/裁判】具有相应法律效力。,把所有题都写成起诉；调解题写成判决；公益诉讼写成个人维权。,procedure/remedy signal,fallback_from_rubric_text
CC0251_2026_丰台_一模_20,2026,丰台,一模,20,formal,BATCH_D_IP_COMPETITION,N04,N04:创新竞争题：定行为、护秩序|N02:评判裁判题：先判后证|N03:私法责任题：切责成链|N05:程序救济题：路径、证据、请求|N06:风险合规题：一险一界一措施|N07:意义价值题：从本案推出三层价值,core_candidate,"运用所学知识展开论述；逻辑严密，条理清晰
水平3 | 观点比较明确，能表达自己的见解；能扣住观点展开论述，知识运用比较准确；逻辑性较强，有条理
水平2 | 观点不明确；论述不能集中指向问题，罗列知识；知识运用不正确；论述缺乏逻辑，条理性差
水平1 | 应答与试题无关；或重复试题内容；或没有应答",ask_text,20.（8 分） 人民法院以事实为根据、以法律为准绳，作出了上述判决。 / 根据民法典规定，宾馆、商场等公共场所经营者、管理者因过错造成他人损害的，应当承担侵权责任。 / 被告对原告的安全保障义务应保持在合理限度内，且相关证据表明事发现场不存在影响原告通行的客观因素。,20.（8 分） 人民法院以事实为根据、以法律为准绳，作出了上述判决。根据民法典规定，宾馆、商场等公共场所经营者、管理者因过错造成他人损害的，应当承担侵权责任。被告对原告的安全保障义务应保持在合理限度内，且相关证据表明事发现场不存在影响原告通行的客观因素。原告是完全民事行为能力人，摔倒是其自身未尽安全注意义务所致。因此，某餐饮公司和某商业... / 7.5分 [slide 54] [slide 55] 四、学生问题及建议 学生问题: / 1.模块基本运用准确，但法理依据和现实意义揉在一起作答，思路混乱。,R_CC0251_2026_丰台_一模_20_01|R_CC0251_2026_丰台_一模_20_02|R_CC0251_2026_丰台_一模_20_03|R_CC0251_2026_丰台_一模_20_04|R_CC0251_2026_丰台_一模_20_05|R_CC0251_2026_丰台_一模_20_06|R_CC0251_2026_丰台_一模_20_07|R_CC0251_2026_丰台_一模_20_08|R_CC0251_2026_丰台_一模_20_09|R_CC0251_2026_丰台_一模_20_10|R_CC0251_2026_丰台_一模_20_11|R_CC0251_2026_丰台_一模_20_12,知识产权和竞争题先定行为,材料中【行为】属于【侵权/不正当竞争类型】，损害了【权利/竞争秩序】。依法应【停止侵害/赔偿/承担责任】，这有利于保护创新成果、规范市场竞争秩序。,一看到创新就空写新质生产力；著作权、商标、商业秘密混用；漏法院具体责任。,IP/competition/innovation signal,
CC0254_2026_丰台_二模_18,2026,丰台,二模,18,formal,BATCH_L_LOW_FREQUENCY_CONTAINER,N01,N01:格子题：一格一答|N02:评判裁判题：先判后证|N03:私法责任题：切责成链|N04:创新竞争题：定行为、护秩序|N05:程序救济题：路径、证据、请求|N06:风险合规题：一险一界一措施|N07:意义价值题：从本案推出三层价值,low_frequency_container,运用《法律与生活》知识，谈谈你对这句话的理解。,ask_text,18.（8分） 该案的成功调解坚持了法治与德治相结合的原则。 / （1分）该案以法理定分止争，依据《民法典》，确定李某应承担无过错侵权责任，依法维护张某的合法权益。 / （3分） 同时，引入《生态环境法典》的核心原则和立法理念，将矛盾化解与生态修复同步推进，彰显法律的刚性；,1.答案未指向问题，答案不聚焦，按照某类主观题模板机械化作答，从司法机关的权力到案件的法理依据写到现实意义，并非辩证思考回答法律的规范作用与道德的教化层面。 / 2.分辨不清过错推定与无过错责任，同样是动物（动物园动物伤人与家庭饲养动物的侵权案件的区分） / 3.学生答题逻辑不清晰，思维跳脱，一个观点反复阐述，不能进行有层次的思考与论证，法治与德治的统一可以呈现但并未结合材料展开详细表述。,R_CC0254_2026_丰台_二模_18_01|R_CC0254_2026_丰台_二模_18_02|R_CC0254_2026_丰台_二模_18_03|R_CC0254_2026_丰台_二模_18_04|R_CC0254_2026_丰台_二模_18_05|R_CC0254_2026_丰台_二模_18_06|R_CC0254_2026_丰台_二模_18_07|R_CC0254_2026_丰台_二模_18_08|R_CC0254_2026_丰台_二模_18_09,有表格先服从格子,这一格要求说明【格子任务】。材料中【事实】对应【法律规则/程序】，因此应写【最短结论】。,跨格写一大段“维护合法权益、促进公平正义”，格子问机制却写意义。,low-frequency formal singleton,low_frequency_container
CC0276_2026_房山_二模_17,2026,房山,二模,17,formal,BATCH_F_BOUNDARY_OPEN,N03,N03:私法责任题：切责成链|N04:创新竞争题：定行为、护秩序|N05:程序救济题：路径、证据、请求|N06:风险合规题：一险一界一措施|N07:意义价值题：从本案推出三层价值,boundary_open,17.（8分） 完善涉外法律法规体系，出台外商投资法及其实施条例，平等保护内外资企业合法权益；创新涉外司法实践，公正司法，创造性适用“活扣押”等措施，提升司法公信力；打造“调解、仲裁、诉讼”衔接的一站式线上多元纠纷解决平台，高效率实现公平正义；以和为贵，创新诉讼调解，构建多元主体参与的涉外海事纠纷化解模式。中国以法治方式践行大国责任和担当，推动涉外法治建设。,fallback_from_rubric_text,17.（8 分） 完善涉外法律法规体系，出台外商投资法及其实施条例，平等保护内外资企业合法权益； / 创新涉外司 法实践，公正司法，创造性适用“活扣押”等措施，提升司法公信力； / 打造“调解、仲裁、诉讼”衔 接的一站式线上多元纠纷解决平台，高效率实现公平正义；,17.（8分） 完善涉外法律法规体系，出台外商投资法及其实施条例，平等保护内外资企业合法权益；创新涉外司法实践，公正司法，创造性适用“活扣押”等措施，提升司法公信力；打造“调解、仲裁、诉讼”衔接的一站式线上多元纠纷解决平台，高效率实现公平正义；以和为贵，创新诉讼调解，构建多元主体参与的涉外海事纠纷化解模式。中国以法治方式践行大国责任和担当...,R_CC0276_2026_房山_二模_17_01,合同、侵权、消费、劳动、相邻都走责任链,【主体A】与【主体B】之间形成【法律关系】。【行为】符合【规则要件】。材料中【事实】说明【要件成立/不成立】，因此【责任、效力或诉求】应当【支持/不支持】。,只背权利名称，不判断法律关系；材料事实贴在后面当故事，没有塞进规则要件。,formal but boundary/mixed/open-governance row,fallback_from_rubric_text|boundary_open
CC0277_2026_房山_二模_18,2026,房山,二模,18,formal,BATCH_F_RISK_BOUNDARY,N06,N06:风险合规题：一险一界一措施|N03:私法责任题：切责成链|N04:创新竞争题：定行为、护秩序,core_candidate,18.（1）（7分）法律边界及应对措施 风险1：数字员工生成虚假负面数据文章，违反《反不正当竞争法》的商业诋毁规定，同时可能侵犯该公司的名誉权。应履行审核义务，依法经营 风险2：将公司的核心代码等上传公共AI平台，可能造成商业秘密泄露。应完善保密措施，与平台签订保密合同 风险3：数字员工设计的图案直接用作商业用途，可能会侵犯他人的著作权。应履行审核义务 细则,fallback_from_rubric_text,18.（1）（7 分）法律边界及应对措施 风险1：数字员工生成虚假负面数据文章，违反《反不正当竞争法》的商业诋毁规定，同时可能侵犯 该公司的名誉权。 / 应履行审核义务，依法经营 风险2：将公司的核心代码等上传公共AI 平台，可能造成商业秘密泄露。 / 应完善保密措施，与平台签 订保密合同 风险3：数字员工设计的图案直接用作商业用途，可能会侵犯他人的著作权。,18.（1）（7分）法律边界及应对措施 风险1：数字员工生成虚假负面数据文章，违反《反不正当竞争法》的商业诋毁规定，同时可能侵犯该公司的名誉权。 / 应履行审核义务，依法经营 风险2：将公司的核心代码等上传公共AI平台，可能造成商业秘密泄露。 / 应完善保密措施，与平台签订保密合同 风险3：数字员工设计的图案直接用作商业用途，可能会侵犯他人的著作权。,R_CC0277_2026_房山_二模_18_01|R_CC0277_2026_房山_二模_18_02|R_CC0277_2026_房山_二模_18_03|R_CC0277_2026_房山_二模_18_04|R_CC0277_2026_房山_二模_18_05|R_CC0277_2026_房山_二模_18_06|R_CC0277_2026_房山_二模_18_07|R_CC0277_2026_房山_二模_18_08|R_CC0277_2026_房山_二模_18_09|R_CC0277_2026_房山_二模_18_10|R_CC0277_2026_房山_二模_18_11,AI、数据、平台、合规题先分风险,材料中的【风险】触及【法律边界/权利义务】。应当通过【制度/合同/告知/授权/审核/责任机制】加以规范，做到【具体效果】。,一看到 AI 就写科技伦理；一看到风险就写诉讼赔偿；不把风险和措施一一对应。,AI/data/digital/compliance boundary signal,fallback_from_rubric_text
CC0283_2026_朝阳_一模_18,2026,朝阳,一模,18,formal,BATCH_D_IP_COMPETITION,N04,N04:创新竞争题：定行为、护秩序|N02:评判裁判题：先判后证|N03:私法责任题：切责成链|N05:程序救济题：路径、证据、请求|N07:意义价值题：从本案推出三层价值,core_candidate,"运用纠纷的多元解决方式的知识，从调解的作用角度分析，说明人民法院坚持调解优先，减少了诉讼对
创新的干扰。",ask_text,18. 【答案】①坚持调解优先，促进合作共赢。 / 人民法院通过调解方式化解知识产权纠纷，平衡各方利 益，减少诉讼对创新活动的干扰，让科研人员安心创新，促进创新成果转化运用。 / ②坚持严格保护，加大 惩戒力度。,18.结合材料，运用《法律与生活》知识，谈谈人民法院是如何依法保护知识产权以护航新质生产力发展的。 措施类：人民法院做了什么+做得怎么样？ / 1.通过特邀第三方调解，高效化解知识产权纠纷，既维护当事人合法权益，又能激发创新积极性和创新效率，助力创新驱动经济发展。 关键词：调解（1分），提高诉讼效率\降低诉讼成本（1分） / 2.针对故意侵权的违法行为，适用《民法典》惩罚性赔偿规定，有效遏制侵权人再次侵权，保护创新主体的核心利益，维护良好的创新生态和公平竞争的市场环境。 关键词：惩罚性赔偿规定\提高侵权违法成本（1分），维护市场环境/市场秩序（1分）,R_CC0283_2026_朝阳_一模_18_01|R_CC0283_2026_朝阳_一模_18_02|R_CC0283_2026_朝阳_一模_18_03|R_CC0283_2026_朝阳_一模_18_04|R_CC0283_2026_朝阳_一模_18_05,知识产权和竞争题先定行为,材料中【行为】属于【侵权/不正当竞争类型】，损害了【权利/竞争秩序】。依法应【停止侵害/赔偿/承担责任】，这有利于保护创新成果、规范市场竞争秩序。,一看到创新就空写新质生产力；著作权、商标、商业秘密混用；漏法院具体责任。,IP/competition/innovation signal,
CC0289_2026_朝阳_二模_18,2026,朝阳,二模,18,formal,BATCH_A_TABLE_GRID,N01,N01:格子题：一格一答|N03:私法责任题：切责成链|N05:程序救济题：路径、证据、请求|N06:风险合规题：一险一界一措施|N07:意义价值题：从本案推出三层价值,core_candidate,结合材料，《法律与生活》，补充完整。,ask_text,18.（8分） 结合材料，运用《法律与生活》知识，将以上回答补充完整。 / 从以上三个问答中任选其一，谈谈如何依法保护问答中所涉及到的权利。 / 【设问要素】 任选其一，谈谈如何，保护权利，8分 【阅卷细则】 第一问：（3分=1+1+1）要求：法律术语准确，变通较少 生命权/身体权/健康权 任选其一——1分 举证责任倒置——1分 相邻的不动产/相邻/相邻关系——1分 第二问：（5分=2+2+1）结构：依据+做法+救济 ●民法典依据——共2分 民法典（1分）明确规定并保护上述人格权益...,18.（8分） 结合材料，运用《法律与生活》知识，将以上回答补充完整。 / 从以上三个问答中任选其一，谈谈如何依法保护问答中所涉及到的权利。 / 【设问要素】结合材料，《法律与生活》，补充完整。,R_CC0289_2026_朝阳_二模_18_01|R_CC0289_2026_朝阳_二模_18_02|R_CC0289_2026_朝阳_二模_18_03|R_CC0289_2026_朝阳_二模_18_04|R_CC0289_2026_朝阳_二模_18_05|R_CC0289_2026_朝阳_二模_18_06|R_CC0289_2026_朝阳_二模_18_07|R_CC0289_2026_朝阳_二模_18_08,有表格先服从格子,这一格要求说明【格子任务】。材料中【事实】对应【法律规则/程序】，因此应写【最短结论】。,跨格写一大段“维护合法权益、促进公平正义”，格子问机制却写意义。,table/grid task controls answer shape,
CC0311_2026_海淀_二模_18_2,2026,海淀,二模,18,reference_only,BATCH_R_REFERENCE_ONLY,N04,N04:创新竞争题：定行为、护秩序|N05:程序救济题：路径、证据、请求|N07:意义价值题：从本案推出三层价值,reference_only,结合材料二，运用《法律与生活》知识，分析上述关于知识产权的法律规定是如何助力企业创新与发展的。（8分）,ask_text,民法典第440条将可转让的知识产权中的财产权列入可质押权利范围，企业可以质押核心专利向银行贷款。 / 公司法第48条规定，股东可以用知识产权等非货币财产作价出资。 / 专利法第15条规定，被授予专利权的单位应当对职务发明创造的发明人或者设计人给予奖励和合理报酬。,知识产权是财产权的重要组成部分，也是企业重要的无形资产。 / 民法典将知识产权中的财产权纳入可质押权利范围，有利于拓宽企业融资渠道，缓解企业资金压力。 / 公司法确认知识产权可以作价出资，促进技术要素转化资本，鼓励创业创新。,R_CC0311_2026_海淀_二模_18_2_01|R_CC0311_2026_海淀_二模_18_2_02|R_CC0311_2026_海淀_二模_18_2_03|R_CC0311_2026_海淀_二模_18_2_04|R_CC0311_2026_海淀_二模_18_2_05,知识产权和竞争题先定行为,材料中【行为】属于【侵权/不正当竞争类型】，损害了【权利/竞争秩序】。依法应【停止侵害/赔偿/承担责任】，这有利于保护创新成果、规范市场竞争秩序。,一看到创新就空写新质生产力；著作权、商标、商业秘密混用；漏法院具体责任。,reference-only row locked out of core,reference_only
CC0317_2026_海淀_期末_18,2026,海淀,期末,18,formal,BATCH_C_PRIVATE_LIABILITY,N03,N03:私法责任题：切责成链|N02:评判裁判题：先判后证|N07:意义价值题：从本案推出三层价值,core_candidate,18.（1）该合同条款⽆效。该合同条款是住房租赁企业为了重复使⽤⽽预先拟定，并在订⽴ 合同时未与对⽅协商的条款，属于格式条款。⺠法典规定采⽤格式条款订⽴合同的，提供格 式条款的⼀⽅应当遵循公平原则确定当事⼈之间的权利和义务。该合同条款约定合同期满后， 承租⽅不得与产权⼈私下建⽴合同关系，限制了承租⽅⾃由订⽴合同的权利，应被认定为⽆ 效。(6 分),fallback_from_rubric_text,18.(12 分) (1) 该合同条款无效。 / 该合同条款是住房租赁企业为了重复使用而预先拟定，并在订立合同时 未与对方协商的条款，属于格式条款。 / 民法典规定，采用格式条款订立合同的，提供格式条款 的一方应当遵循公平原则确定当事人之间的权利和义务。,18.（1）该合同条款⽆效。该合同条款是住房租赁企业为了重复使⽤⽽预先拟定，并在订⽴ 合同时未与对⽅协商的条款，属于格式条款。⺠法典规定采⽤格式条款订⽴合同的，提供格 式条款的⼀⽅应当遵循公平原则确定当事⼈之间的权利和义务。该合同条款约定合同期满后， 承租⽅不得与产权⼈私下建⽴合同关系，限制了承租⽅⾃由订⽴合同的权利，应被认定为⽆ 效。(...,R_CC0317_2026_海淀_期末_18_01,合同、侵权、消费、劳动、相邻都走责任链,【主体A】与【主体B】之间形成【法律关系】。【行为】符合【规则要件】。材料中【事实】说明【要件成立/不成立】，因此【责任、效力或诉求】应当【支持/不支持】。,只背权利名称，不判断法律关系；材料事实贴在后面当故事，没有塞进规则要件。,private-law responsibility chain,fallback_from_rubric_text
