source_id,year,district_or_exam,paper_type,question_no,legal_hit_count,prompt_hit_count,path,text_path,block
SRC_1bd40d8450_试卷,2025,海淀,期末,20,5,2,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025海淀期末/试卷/试卷.docx,/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/raw_exam_subjective_compilation_2026-06-02/02_extracted_text/SRC_1bd40d8450_试卷.txt,"20. 阅读材料，完成问题。
最高人民法院围绕民法典实施过程中社会广泛关注、审判实践中亟需解决的重大争议问题，制定了《最高人民法院关于适用<中华人民共和国民法典>侵权责任编的解释（一）》（以下简称《解释》）。
下表列出了《解释》部分条款。参考示例，完成下表。"
SRC_1bd40d8450_试卷,2025,海淀,期末,21,14,4,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025海淀期末/试卷/试卷.docx,/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/raw_exam_subjective_compilation_2026-06-02/02_extracted_text/SRC_1bd40d8450_试卷.txt,"21. 阅读材料，完成问题。
“竞业限制”是指用人单位与劳动者之间约定，劳动者在离职后不得到生产同类产品或经营同类产业且有竞争关系的其他用人单位任职，也不得自己生产与原单位有竞争关系的同类产品或经营同类业务。
案例一：李某是A公司自主培养的高级管理人员。在职期间，李某与该公司签订了保密协议和竞业限制协议。两年后，李某离职，次日即入职相同经营范围和业务的B公司，任职相同岗位，负责相同产品生产。该产品生产技术属A公司“不为公众所知悉的技术信息”，A公司将李某诉至法院。法院经审理认为，李某违反了竞业限制义务，判决其向A公司支付赔偿金。
案例二：厨师刘某在某餐饮公司从事拌黄瓜等冷菜制作。公司认为刘某在制作过程中会掌握一些菜品秘方，双方签署了保密及竞业限制协议。刘某从该公司离职后，到其他餐馆从事冷菜制作。原公司以违反竞业限制协议为由起诉刘某，要求赔偿违约金及损失。法院经审理认为，餐饮公司与刘某签订的竞业限制协议应属无效。
结合材料，运用《法律与生活》知识，说明法律规定“竞业限制”并对其加以限制的原因。
22. 阅读材料，完成问题。
国家博物馆西大厅的巨型浮雕《愚公移山》以徐悲鸿1940年所作国画《愚公移山》为原本。“愚公移山”既指古代典籍中的“移山神话”，又指抗战期间各民族团结实现的“移山壮举”，彰显着中华民族的精神品格。
结合材料，综合运用所学，围绕“愚公移山”这一主题，自选角度，自拟题目，撰写一篇短文。
要求：观点鲜明：可以全面论述，也可以就某一点深入分析；知识运用准确、贴切；论述合乎逻辑，条理清晰；200字左右。"
SRC_949be36f20_试卷,2025,石景山,一模,17,0,2,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025石景山一模/试卷/试卷.pdf,/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/raw_exam_subjective_compilation_2026-06-02/02_extracted_text/SRC_949be36f20_试卷.txt,"17. (16分)
宣言，指国家、政府、政党等为了对某重大问题表明立场和态度而公开发表的文件。2024 年，多个面向全
球的“北京宣言”发布， “中国之治”随之与世界共享。
材料一 在北京接诉即办改革论坛上，发布了《城市治理现代化北京宣言(2024)》。北京近
年来进行以12345市民热线为主渠道的接诉即办改革，探索形成了以市民诉求驱动超大城
市治理现代化之路。下列是北京接诉即办改革的重要举措。
●将“接诉即办”作为各级党委政府“一把手”工程进行顶层设计，打破行政组织“条块
分割”，把街乡镇作为基层治理的基本单元，形成权责清晰、条块联动的体制机制，高效解决群众急难愁
盼问题。
●市人大常委会制定《北京市接诉即办工作条例》，明确规定接诉即办的工作体系和机制、诉求人的权利和
义务等，让基层治理更加规范。
●最大限度动员人民群众参与城市建设，广大市民成为城市治理问题的发起者、治理过程的参与者、治理
成效的获得者、治理程序的监督者。
结合材料一，运用《政治与法治》知识，说明北京是如何通过接诉即办改革实现大城善治的。 (8分)
材料二 通过多个“北京宣言”，中国积极为完善全球治理贡献智慧。
中方尊重非洲国家基于本国国情所作出的政治和经济选择，不干涉非洲国家内政，不在对非援助中附加条
件。
中方支持非洲国家在全球治理特别是在解决全球性问题的包容性框架中发挥更大影响和作用。
中方愿与有意愿的非洲国家商签共同发展经济伙伴关系框架协定，推动更加灵活务实的贸易投资自由化便
利化安排。
——摘自《关于共筑新时代全天候中非命运共同体的北京宣言》
世界多极化应是平等有序的，国际法对所有国家是平等统一适用的，应避免双重标准和例外主义。
以开放包容的态度尊重文明多样性，不应奉行歧视性、排他性“文明优越论”， 不应蓄意挑起文明冲突。
做大并分好全球经济“蛋糕”，让发展成果更多更公平地惠及各国，推动全球化朝着普惠包容的方向发
展。
——摘自《和平共处五项原则发表70周年纪念大会北京宣言》
结合材料二，运用《当代国际政治与经济》知识，概述完善全球治理的“中国主张”。 (8分)"
SRC_949be36f20_试卷,2025,石景山,一模,20,17,7,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025石景山一模/试卷/试卷.pdf,/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/raw_exam_subjective_compilation_2026-06-02/02_extracted_text/SRC_949be36f20_试卷.txt,"20. (8分)
新质生产力鼓励新业态拓展创新。人民法院能动履职、保护创新，为发展新质生产力提供重要保障。下列
是石景山法院以司法护航新质生产力发展的两个案例。
案例一
集成电路产业是信息产业的核心，为新质生产力发展提供重要支撑。原告科技公司与被告电路公司就某集
成电路技术研发项目签订委托合同，约定由被告按相关技术标准在规定时间内完成产品研发交付，原告分
期付酬 16万元。研发过程中，原告支付了两期研发费共 9.6万元，经检验，阶段性产品未达合同要求且研
发进度超期。被告延期交付最终成果后，原告主张被告未能依约提交达标成果，错过上市时机，致原告经
济损失严重，故要求被告返还研发费用并支付违约金。法院经审理，判令被告返还原告服务费、违约金共
计11万余元。
案例二
软件是信息技术关键载体，是新质生产力的代表和数字经济发展的基础。“好省”APP是原告某网络科技公
司旗下的一款电商导购应用，用户可在其中领取主流商城的商品优惠券，故该软件上线后下载量巨大。被
告周某是被诉软件“超好省-省钱助手”APP的开发运营者，该软件晚于原告软件三年上线。原告主张“好
省”软件经其长期宣传已具有影响力，被告软件与原告软件名称和图标相近、内容业务相同，已造成公众
混淆，请求法院判令被告停止不当行为并赔偿损失。法院经审理，判令被告停止侵权并赔偿原告损失共计
3.6万元。
阅读材料，参考示例，完成下表。
案例 裁判理由 对发展新质生产力的保障作用
维护守约方合法权益，激励从业者秉持契
约精神和敬业态度，着力提升创新研发能
案例一 ①
力，促进集成电路产业扩容提质，为新质
生产力发展提供重要支撑。
根据反不正当竞争法规定，禁止经营者实施不
正当竞争行为。原被告两款软件功能相似，存
在竞争关系。被告擅自使用与原告名称、图标
案例二 ②
相似的软件，容易使消费者发生混淆误认，构
成不正当竞争，应当承担停止侵害、赔偿损失
的侵权责任。"
SRC_62207119d5_试卷,2025,西城,二模,16,0,1,/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025西城二模/试卷/试卷.pdf,/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/raw_exam_subjective_compilation_2026-06-02/02_extracted_text/SRC_62207119d5_试卷.txt,"16.（14分）
京郊的鹿叫村遗址，生物资源丰富，是各种野生动植物的栖息地。
上世纪80年代，因为取水问题鹿叫村整体搬迁，村落遗址内保留着较
多废弃水井和地窖，时常有动物掉入，对区域野生动物造成极大威胁。
2024 年，延庆区自然保护地管理处在水井内建造了攀爬台阶，并营造了 5
处雨水收集池，便于不同体型的动物们自由取水。 近日，工作人员在饮水
设施周边发现了多种野生动物活动痕迹，经分析采集到的影像资料，确认
有勺鸡、貉、雕鸮、狍子、野猪、岩松鼠、红嘴蓝鹊等十余种野生动物在 狍子在饮水点取水
此饮水觅食，这里已经成为多个物种的栖息地。
（1）废弃水井变成了动物乐园，请说明背后的哲学智慧。（6分）
（2）已知以下条件：
①勺鸡和雕鸮不会同时出现在同一饮水点。
②若发现岩松鼠的活动痕迹，则一定能找到红嘴蓝鹊。
问题：
工作人员在某雨水收集池同时观察到雕鸮和红嘴蓝鹊，能否确定此时一定有岩松鼠活动？解释推理过
程。(4分)
（3）假定出现了如下情形：改造之后，野生动物的活动增加，导致周边的农田和果园被啃食，村民
要求拆除水源池。请运用所学，针对村民诉求提出解决办法。（4分）"
SRC_62207119d5_试卷,2025,西城,二模,18,7,6,/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025西城二模/试卷/试卷.pdf,/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/raw_exam_subjective_compilation_2026-06-02/02_extracted_text/SRC_62207119d5_试卷.txt,"18.（8分）
17岁的小刘背着家长、绕过平台监管打赏多名网络主播，金额高达45万余元。
家长：我们发现之后，先跟主播沟通，有几位主播退了一部分钱，总计 5 万余元。后与平台客服沟通，
想要回其余40万余元的打赏款，遭到拒绝。所以，我们现在将平台告上人民法院，要求返还充值款项。
平台：注意到小刘账号的异常消费后，采取了消费限制措施，停止了该账户的充值和打赏权限。但随后，
小刘冒充监护人的身份与平台客服电话沟通，平台才 《中华人民共和国民法典》
解除了涉案账号的全部限制措施，平台不应承担责 第一百五十七条 民事法律行为无效、被撤销或者
确定不发生效力后，行为人因该行为取得的财产应
任。
当予以返还;不能返还或者没有必要返还的应当折价
人民法院一审判定，判定由被告平台退还未成
补偿。有过错的一方应当赔偿对方由此所受到的损
年人充值款 24万元，平台不服提出上诉，二审法院
失;各方都有过错的，应当各自承担相应的责任。
维持了一审判决。
结合材料，运用《法律与生活》的知识，分析人民法院的判决结果。"
SRC_3b9cf3beca_试卷,2025,西城,期末,19,9,3,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025西城期末/试卷/试卷.pdf,/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/raw_exam_subjective_compilation_2026-06-02/02_extracted_text/SRC_3b9cf3beca_试卷.txt,"19．（8分）
【案情回放】
“小爱同学，今天天气怎么样？”“小爱同学，讲个故事”……随着M公司2017年7月推出的“小爱
同学”智能语音设备后，“小爱同学”越来越多的参与到我们的生活中。截至 2020 年 12 月，其月活跃用
户数达到8670万人，累计唤醒约495亿次。
陈某于 2017 年 8 月至 2020 年 6 月间，在不同商品类别上抢先大量申请注册相关商标，并向 M 科技关
联企业发函，要求停止使用“小爱同学”商标。同时与深圳市 Y 公司合作，在运动手表、闹钟等商品上使
用“小爱同学”商标，并发布相关宣传文章。M 公司因此提起诉讼，指控陈某及深圳市 Y 公司构成不正当
竞争。
【判决结果】
经人民法院审理，“小爱同学”作为有一定影响力的唤醒词、人工智能引擎的名称以及
搭载人工智能引擎的智能音箱等商品的名称，受到反不正当竞争法的保护。判决陈某、深圳市 Y 智能
科技有限公司立即停止侵权，陈某赔偿M科技经济损失及合理支出120万元，深圳市Y公司对其中25万元
承担连带责任。一审判决后，当事人均未上诉。
“唤醒词”亦受法律保护，请运用法律知识分析法院的判决。"
SRC_41b9c310be_试卷,2025,门头沟,一模,17,0,1,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025门头沟一模/试卷/试卷.pdf,/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/raw_exam_subjective_compilation_2026-06-02/02_extracted_text/SRC_41b9c310be_试卷.txt,"17. 商以求同，协以成事。推进协商民主广泛多层制度化发展是新时代全面发展协商民主的重要课
题。
材料一 近年来，“小眼镜”、“小胖墩”、“小豆芽”、“小焦虑”等“四小”问题在中小学生中
早发、高发。北京市人民代表大会上，人大代表宋春伟对此提交建议。市教委迅速回应，研究出台政策，
将课间延长至15分钟。教育部门和人大代表的双向奔赴，又一次开花结果。
材料二 从启动立项到成功申遗，北京市将北京中轴线申遗保护列入推进全国文化中心建设领导小组
重点工作，市委、市政府主要领导高频调度，对症推动重点任务落实和重点问题解决，包括民盟在内的各
民主党派凝聚共识、锚定目标、主动建言、积极履职，持续通过市政协大会发言、提案撰写、考察调研等
方式为中轴线成功申遗汇聚合力。
材料三 国之大者，民之关切。北京某老旧小区改造过程中，街道和社区坚持党建引领，积极响应群
众诉求，现场踏勘了解实际情况并多次召集居民代表、施工方、设计方、物业代表等召开居民议事会，及
时答疑解惑。同时，社区通过“线上+线下”相结合方式为居民提供“点菜式”征求改造内容意愿服务，
做到“改不改、怎么改、改得好不好”由居民说了算。
结合材料，运用《政治与法治》相关知识，谈谈对“有事好商量，众人的事情由众人商量，是人民民主的
真谛”的理解。"
SRC_41b9c310be_试卷,2025,门头沟,一模,20,17,6,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025门头沟一模/试卷/试卷.pdf,/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/raw_exam_subjective_compilation_2026-06-02/02_extracted_text/SRC_41b9c310be_试卷.txt,"20. “以事实为根据，以法律为准绳”是我国司法活动的基本原则，核心是通过客观事实认真严格依
照法律规定作出裁判，确保司法公正性与权威性。请结合以下案例，参照所给出完成下表。
案件事实 裁判要点
裁判结果：支持A公司的诉讼请求，B公司、C公
司应停止侵害，删除相关内容并赔偿A公司经济损失。
案例一 A享有“我不是胖虎”系列美
裁判理由：根据《中华人民共和国著作权法》的规
术作品的复制权、改编权、信息网络传播权
定，著作权人对其作品享有广泛的权利。他人未经著作
等著作财产性权利。B公司、C公司未经许
权人许可使用著作权人的作品，就可能构成侵权。B公
可，在其经营的微博账号中发布了与A公司
司、C公司未经许可，擅自将被诉侵权图片作为微博图
“我不是胖虎”类似电脑壁纸“橘猫”。A
片发布，使公众可以在其个人选定的时间和地点获得作
公司向法院起诉B公司、C公司，要求其承
品，均侵害了A公司的著作权。
担侵权责任。
现实意义：该判决充分保障了著作权人的合法权
益，规范了企业行为。
案例二 孙某在2022年4月应聘甲公
司，所投简历写明：2015年7月至2022年3
月期间有4段工作经历。后孙某入职甲公 裁判结果①
司，同日双方签订了劳动合同，并约定了试 裁判理由②
用期。入职后经甲公司查证，孙某在2015年 现实意义③
毕业后的7年时间，曾在17家公司任职，甲
公司以孙某未如实提供工作经历为由，在试
用期将其辞退。孙某向法院起诉，请求法院
判决甲公司支付违法解除劳动关系赔偿金。"
SRC_54c5e688c0_试卷,2025,顺义,一模,19,6,5,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025顺义一模/试卷/试卷.pdf,/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/raw_exam_subjective_compilation_2026-06-02/02_extracted_text/SRC_54c5e688c0_试卷.txt,"19．法者，所以兴功惧暴也；律者，所以定分止争也；令者，所以令人知事也。
材料一
案例1 高某与刘某为邻居。刘某一家经常在门口堆放杂物及生活垃圾。高某跟刘某沟通过多次，
要求其清除杂物及垃圾，对方均不予理会，饱受困扰的高某曾找过物业、在微信群反映，刘某依旧我行
我素，还在微信群内辱骂高某。高某将刘某诉至法院，经法院调解，刘某向高某表达了歉意，双方握手
言和。
案例2 甲公司从事娱乐、游戏、动漫产业几十年，其品牌已经具有较高知名度和显著性。乙公司
经营范围为动漫游戏、动漫、游艺用品销售等，其将企业名称变更登记为与甲公司相似的名称。甲公司
认为该名称存在侵权，向市场监督管理局（以下简称市监局）提出《请求企业名称争议裁决》申请，市
监局确认乙公司的名称侵犯甲公司公司合法权益，应予以纠正。乙公司不服市监局裁决，提起讼诉，法
院驳回乙公司诉讼请求。
(1)运用《法律与生活》知识，分析上述案例是如何解决纠纷的。
案例1:
案例2:
材料二 定分止争——案结事了人和，让公平正义充分彰显。司法裁判的最高境界，从来不是简单的
胜败之争，而是以“和合”之力让公平正义在人与人相互理解的土壤中生根发芽，绽放出绚烂的人性之
花。
(2)结合材料一与材料二，运用法治知识，阐释定分止争的价值。"
SRC_54c5e688c0_试卷,2025,顺义,一模,21,2,0,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025顺义一模/试卷/试卷.pdf,/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/raw_exam_subjective_compilation_2026-06-02/02_extracted_text/SRC_54c5e688c0_试卷.txt,"21．天下之本在国，国之本在家。当万家灯火连缀成灿烂星河，一个个“小家”的温度也正标示着民
族与国家的精神刻度。
中华民族自古以来重视家庭、重视亲情。孔门庭训、孟母三迁、岳母刺字等一个个家教故事家喻户
晓，《诫子书》、《了凡四训》、《增广贤文》等一部部家训经典流传久远。尊老爱幼、母慈子孝、遵纪守
法，家和万事兴等中华民族传统家庭美德，铭记在中国人的心灵中，融入中国人的血脉中，成为支撑中华
民族生生不息、薪火相传的重要精神力量。
中国共产党人不仅继承和弘扬中华民族传统家庭美德，还把党的性质、宗旨有机融入家庭生活之
中，把个人追求、家庭幸福与民族独立、国家富强紧紧联系在一起，中国人历来讲求精忠报国，革命战争
年代母亲教儿打东洋、妻子送郎上战场，社会主义建设时期先大家后小家、为大家舍小家，都体现着向上
的家庭追求，体现着高尚的家国情怀。
《中华人民共和国民法典》和《中华人民共和国家庭教育促进法》均对家风、家庭美德作出了明确
规定，引导家庭家教家风建设，凸显家庭建设在国家治理中的重要地位。
“一个个小家的温度也正标示着民族与国家的精神刻度”。结合材料，综合运用所学，谈谈你对这句话的理
解。"
SRC_0fca4fc462_试卷,2026,东城,一模,17,0,1,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026东城一模/试卷/试卷.pdf,/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/raw_exam_subjective_compilation_2026-06-02/02_extracted_text/SRC_0fca4fc462_试卷.txt,"17．（8分）青年是城市的活力源泉。我国多地推动青年友好型城市建设。
“心事”被听见
北京市人才工作局面向青年开展专项调研，梳理就业创业、成长发展的核心诉求；共青
团北京市委聚焦青年服务领域，面向青少年征集模拟政协提案；杭州在大学城设立人大代表
联络站，推出“代表码”方便青年反映建议。
期待有回应
上海市人大通过“十五五”规划，首次写入打造 24小时“年轻力”单元，营造青年友好
空间；重庆市深化共青团与人大代表、政协委员面对面机制，与会人大代表、政协委员研究
转化青年发展议题为议案、提案或建议。
实惠落实处
北京、上海、重庆等地分别落实“青创十条”、扩容“青年驿站”、实施青年安居工程等
政策，保障青年就业创业、住房需求。温州市人大组建“青年观察团”，联合青年代表开展政
策落实监督，推动解决政策实施中的问题。一项项实招落地，促进青年发展，让城市对青年
更友好。
结合材料，运用《政治与法治》知识，说明青年友好型城市建设是如何将青年“心事”转化为城市治理
“实事”的。"
SRC_3177a54aae_2026东城一模_原卷扫描版,2026,东城,一模,18,16,9,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026东城一模/试卷/补充材料/2026东城一模 原卷扫描版.pdf,/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/raw_exam_subjective_compilation_2026-06-02/02_extracted_text/SRC_3177a54aae_2026东城一模_原卷扫描版.txt,"18.（8分）人民法院以司法之力守护“向新力”。
案例一 某科技公司三名创始人，因专利权归属纠纷，陷入长期诉讼，公司发
展因此停滞。对此，办案合议庭没有“一判了之”，而是居中幹旋，弥合分歧。当事
人最终达成和解，全身心投入创新创业，实现了多方共赢。
案例二 甲公司系某水稻植物新品种的权利人。乙公司擅自将甲公司享有植
物新品种权的稻种更换包装后对外销售。经人民法院查明，乙公司侵权行獲盖
范围广。人民法院判令乙公司立即停止侵害，并对其适用惩罚性赔偿，赔偿甲公司
经济损失 300万元。
案例三 丙公司资金运转困难，又得知丁公司处于上市关键期，遂以丁公司生
产的机器狗侵犯其专利权为由，向人民法院提起诉讼，索賠诉求反复变更。人民法
院综合考量丙公司起诉时机、诉讼请求反复无常、缺乏依据等情形，依法驳回其全
部诉讼请求，并明确谴责丙公司的恶意诉讼行为。
结合材料，运用《法律与生活》知识，谈谈法院是如何以司法之力守护“向新
力”的。"
SRC_0fca4fc462_试卷,2026,东城,一模,18,17,10,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026东城一模/试卷/试卷.pdf,/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/raw_exam_subjective_compilation_2026-06-02/02_extracted_text/SRC_0fca4fc462_试卷.txt,"18．（8分）人民法院以司法之力守护“向新力”。
案例一 某科技公司三名创始人，因专利权归属纠纷，陷入长期诉讼，公司发展因此停滞。对此，办
案合议庭没有“一判了之”，而是居中斡旋，弥合分歧。当事人最终达成和解，全身心投入创新创业，实
现了多方共赢。
案例二 甲公司系某水稻植物新品种的权利人。乙公司擅自将甲公司享有植物新品种权的稻种更换包
装后对外销售。经人民法院查明，乙公司侵权行为覆盖范围广。人民法院判令乙公司立即停止侵害，并对
其适用惩罚性赔偿，赔偿甲公司经济损失300万元。
案例三 丙公司资金运转困难，又得知丁公司处于上市关键期，遂以丁公司生产的机器狗侵犯其专利
权为由，向人民法院提起诉讼，索赔诉求反复变更。人民法院综合考量丙公司起诉时机、诉讼请求反复无
常、缺乏依据等情形，依法驳回其全部诉讼请求，并明确谴责丙公司的恶意诉讼行为。
结合材料，运用《法律与生活》知识，谈谈法院是如何以司法之力守护“向新力”的。"
SRC_9aba5c7460_试卷,2026,东城,期末,18,2,1,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026东城期末/试卷/试卷.pdf,/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/raw_exam_subjective_compilation_2026-06-02/02_extracted_text/SRC_9aba5c7460_试卷.txt,"18. 无人机起飞如何系好“安全带”?
陈某向店主刘某发送邮件：“急需购买A型号无人机一台。用于重要商业拍摄。”刘某回复：“全新
原装，15000元。”陈某立即转账。刘某误将一台内部结构轻微损伤（外观无明显痕迹）的同型号展示机
寄出。
陈某收货后在首次使用中，该无人机因上述损伤失控坠毁，砸伤陈某手臂。陈某花费医疗费8000
元，并因错过商业拍摄损失收入5000元。陈某要求刘某赔偿，双方协商未果。
（1）运用《法律与生活》知识，分析本案涉及的法律责任及法律依据。
（2）维权成功需要做好充分准备和策略选择。你认为陈某需要做好哪些工作?"
SRC_9aba5c7460_试卷,2026,东城,期末,19,1,0,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026东城期末/试卷/试卷.pdf,/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/raw_exam_subjective_compilation_2026-06-02/02_extracted_text/SRC_9aba5c7460_试卷.txt,"19. 改革与法治，如同“鸟之两翼、车之两轮”，共同驱动国家治理体系和治理能力现代化。
《粮食安全保障法》将政策治理提 修订《国务院组织法》等法律法 完善司法体制机制、综合
升为法治保障，《民法典》以法典 规，推进政府机构改革、“放管 执法体制机制等改革，推
化方式确认民事法治建设经验， 服”改革；《海南自由贸易港法》让 进司法领域“当事人一件
《乡村振兴促进法》将三农领域改 海南自由贸易港建设有了重要遵 事”集成改革；健全覆盖
革经验上升为法律规范，为未来改 循；全国人大常委会授权上海创设 城乡的公共法律服务体
革发展提供了稳定的法治预期。 “浦东新区法规”，深化改革。 系，改进法治宣传教育。
结合材料，运用《政治与法治》知识，说明法治中国建设是如何在改革与法治的良性互动中不断推进的。"
SRC_9aba5c7460_试卷,2026,东城,期末,20,1,0,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026东城期末/试卷/试卷.pdf,/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/raw_exam_subjective_compilation_2026-06-02/02_extracted_text/SRC_9aba5c7460_试卷.txt,"20. 破解全球治理难题，中国提出全球发展倡议、全球安全倡议、全球文明倡议、全球治理倡议（简称
“四大全球倡议”）。
中国携手150多个国家和30多个国际组织高质量共建“一带一路”，促成沙特伊朗历史性和解，推
动设立“文明对话国际日”，推动建立国际调解院……推动构建人类命运共同体。
结合材料，运用《当代国际政治与经济》知识，分析四大全球倡议如何系统推动构建人类命运共同体。"
SRC_70c77fb621_2026北京东城高三二模政治_教师版,2026,东城、北京,二模,19,2,1,/Users/wanglifei/Desktop/2026模拟题/2026各区二模/2026东城二模/试卷/2026北京东城高三二模政治（教师版）.docx,/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/raw_exam_subjective_compilation_2026-06-02/02_extracted_text/SRC_70c77fb621_2026北京东城高三二模政治_教师版.txt,"19．（8分）法治是最好的营商环境。大健康产业蓬勃发展，需要企业规范深耕。
甲公司开拓新领域，打造“中药＋餐饮＋健康检测”一站式新型养生空间。为加速项目落地，甲公司开启对外招商，锁定乙、丙两家公司作为候选合作伙伴。
乙公司为在竞争中胜出，捏造事实向甲公司项目负责人张某暗示丙公司的管理能力、产品质量低下。张某信以为真，在未经查证的情况下，违规直接与乙公司签订承包合同。后乙公司进场施工，因管理混乱导致项目严重延期。甲公司因此遭受重大经济损失。
结合材料，运用《法律与生活》知识，评析乙公司和张某的行为。"
SRC_31e84e4e2e_试卷,2026,丰台,一模,20,10,6,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026丰台一模/试卷/试卷.pdf,/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/raw_exam_subjective_compilation_2026-06-02/02_extracted_text/SRC_31e84e4e2e_试卷.txt,"20.（8分）
以案释法，明理释义。
《中华人民共和国民法典》
第一千一百九十八条 宾馆、商场、银行、车站、机场、体育场馆、娱乐场所
等经营场所、公共场所的经营者、管理者或者群众性活动的组织者，未尽到安全保
障义务，造成他人损害的，应当承担侵权责任。
【基本案情】
郭某在某餐厅用餐结束后步行离开，在餐厅外的台阶区域不慎踩空摔倒。餐厅外
的监控视频显示，郭某从出现在画面中开始，就一直在低头看手机 监控画面中未见
下雨、下雪，台阶处也未见积雪、积水、冰冻。事发十天后，郭某自行到医院就诊，
诊断腰椎右侧横突骨折。郭某向人民法院起诉餐厅经营者某餐饮公司和餐厅所在楼
宇的物业管理企业某商业管理公司，要求某餐饮公司、某商业管理公司承担侵权责
任，支付赔偿金。
【裁判结果】
人民法院审理认为，原告郭某摔倒是其自身未尽安全注意义务所致，被告某餐饮
公司和某商业管理公司对此并无过错，不应承担赔偿责任。故判决驳回郭某全部诉讼
请求。
结合材料，运用《法律与生活》知识，阐明人民法院作出该判决的法理依据和现
实意义。
高三思想政治 第9页（共10页）
CS 扫描全能王
3亿人都在用的扫描App
===== 试卷.pdf page 10 ====="
SRC_371641aaa3_试卷,2026,丰台,期末,17,0,2,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026丰台期末/试卷/试卷.pdf,/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/raw_exam_subjective_compilation_2026-06-02/02_extracted_text/SRC_371641aaa3_试卷.txt,"17.（7分）
某地在党委领导下创新“街镇向群众报告工作”机制，提升基层治理效能。
听民声 理清单
汇民智 应诉求
抓落实 有回音
各街镇通过入户走
居民代表、人大代
各街镇成立专项工
访、网格巡查、议事座谈
表、政协委员、外幸小
作组，定期跟进，联动
等多元渠道，广泛性泉群
哥、沿街商户权极参与现
众意见，持分散的民生关
职能部门攻坚克难，并
场提问，俺镇干部耐吣倾
通过社区公告、线上通
切整合为清晰的问題酒|听、细致解答，能当场解
知、入尸回访等方式同
单，聚焦旧楼改造、老年
决的问题立即曰应，需要
步办理情况。755项群众
助餐、停车困难等群众急
后续处理的事项逐一登
诉求已高效办结，564 项
难愁盼的“身边事”。
记，明确办理时限和黄任
复杂问题建立专项台账，
人，形成“民有所呼、
实行“清单化管理、销
政有所应”的良性互动，
号式落实”。
结合材料，运用《政治与法治》知识，分析该地是如何通过“街镇向群众报
告工作”机制提升基层治理效能的。
高三思想政治 第6页（共9页）
===== 试卷.pdf page 7 ====="
