suite_id,year,district,stage,source_type,file_path,sha256,cache_hit,extraction_status,char_count,run_text_path,source_text_path,error
2024_西城_一模,2024,西城,一模,paper,/Users/wanglifei/Desktop/2024模拟题/西城一模/试卷/试卷.docx,2aa2ee045f75ecd86ef7f244b034451ef8d587c96ea3805c41189bcb09b43e74,yes,cache-hit,7099,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/2aa2ee045f75ecd8.txt,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/data/preprocessed_corpus/texts/2aa2ee045f75ecd8_2024.4高三统一测试思想政治试卷.txt,
2024_西城_一模,2024,西城,一模,rubric,/Users/wanglifei/Desktop/2024模拟题/西城一模/细则/细则.docx,f7bcf000f212cc694cabd0e1acf8ba29e5aa99810d2d5d25e839024388f97271,yes,cache-hit,3081,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/f7bcf000f212cc69.txt,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/data/preprocessed_corpus/texts/f7bcf000f212cc69_2024西城一模细则.txt,
2024_西城_一模,2024,西城,一模,rubric,/Users/wanglifei/Desktop/2024模拟题/西城一模/细则/补充材料/2024.4高三统一测试思想政治答案.docx,91e28443e7a1bb0e34bca296c1123a8f31b6e7ed15bdb682f73f9dd8f5a8a0a2,yes,cache-hit,1695,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/91e28443e7a1bb0e.txt,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/data/preprocessed_corpus/texts/91e28443e7a1bb0e_2024.4高三统一测试思想政治答案.txt,
2024_西城_二模,2024,西城,二模,marking-report,/Users/wanglifei/Desktop/2024模拟题/西城二模/其他材料/西城东城二模选择题讲评.pdf,0699487fb81048378f398686c741991c5716a610de8c25fb0da487e45cf9856b,yes,cache-hit,357,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/0699487fb8104837.txt,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/data/preprocessed_corpus/texts/0699487fb8104837_西城东城二模选择题讲评.txt,
2024_西城_二模,2024,西城,二模,marking-report,/Users/wanglifei/Desktop/2024模拟题/西城二模/其他材料/西城东城二模选择题讲评.pptx,5253381d5b61a9ecb068a7d70c91a358c07a3a368ba142ffc1bc20e44be07bfd,yes,cache-hit,370,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/5253381d5b61a9ec.txt,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/data/preprocessed_corpus/texts/5253381d5b61a9ec_西城东城二模选择题讲评.txt,
2024_西城_二模,2024,西城,二模,paper,/Users/wanglifei/Desktop/2024模拟题/西城二模/试卷/试卷.docx,0dbd7271f7bf108d41417b2ffdd3f36dcd86ac93c99fe18a42b1bfee5565c0fc,yes,cache-hit,7204,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/0dbd7271f7bf108d.txt,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/data/preprocessed_corpus/texts/0dbd7271f7bf108d_高三模拟测试思想政治试卷.txt,
2024_西城_二模,2024,西城,二模,rubric,/Users/wanglifei/Desktop/2024模拟题/西城二模/细则/细则.docx,f2e1772f20ed20857c70e184b124244b55717f04354f46c8f6d2ec91206a2f50,yes,cache-hit,3568,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/f2e1772f20ed2085.txt,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/data/preprocessed_corpus/texts/f2e1772f20ed2085_2024西城二模细则.txt,
2024_西城_二模,2024,西城,二模,rubric,/Users/wanglifei/Desktop/2024模拟题/西城二模/细则/补充材料/高三模拟测试思想政治答案.docx,85ebe0578ce81b181f9de0a1de0850bdd12c651609b8c9f8232c9aead56d3fd8,yes,cache-hit,1924,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/85ebe0578ce81b18.txt,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/data/preprocessed_corpus/texts/85ebe0578ce81b18_高三模拟测试思想政治答案.txt,
2024_顺义_二模,2024,顺义,二模,paper,/Users/wanglifei/Desktop/2024模拟题/顺义思政二模/试卷/试卷.docx,33010f3bed39e2759cf1ca3d22d4526f77e22833c208efb1aaf3611a8dd67df7,yes,cache-hit,7738,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/33010f3bed39e275.txt,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/data/preprocessed_corpus/texts/33010f3bed39e275_20240318顺义思政二模试题_定.txt,
2024_顺义_二模,2024,顺义,二模,rubric,/Users/wanglifei/Desktop/2024模拟题/顺义思政二模/细则/细则.docx,f986728ea555a6edc1669835ceef949b8129895ba54cc64f0de67968ea29527f,yes,cache-hit,2084,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/f986728ea555a6ed.txt,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/data/preprocessed_corpus/texts/f986728ea555a6ed_2024顺义思政二模细则.txt,
2025_东城_一模,2025,东城,一模,paper,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025东城一模/试卷/试卷.pdf,46c444a91d491a4fc02f2497e24eb79f6639652c8b8f962b60a562f89c25a9d0,yes,cache-hit,7638,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/46c444a91d491a4f.txt,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/data/preprocessed_corpus/texts/46c444a91d491a4f_2025北京东城高三一模政治_教师版.txt,
2025_东城_一模,2025,东城,一模,rubric,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025东城一模/细则/细则.pdf,c254bbee61da4abda65388bd2bd144b0e7efc781e9890208535e7882fbf278da,yes,cache-hit,5571,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/c254bbee61da4abd.txt,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/data/preprocessed_corpus/texts/c254bbee61da4abd_2025东城一模细则.txt,
2025_东城_二模,2025,东城,二模,paper,/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025东城二模/试卷/试卷.pdf,9b287871f660f23de9593be4c16952103c1c6873d6bd52d25ddd57ddd1a8d268,yes,cache-hit,7725,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/9b287871f660f23d.txt,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/data/preprocessed_corpus/texts/9b287871f660f23d_2025北京东城高三二模政治_教师版.txt,
2025_东城_二模,2025,东城,二模,rubric,/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025东城二模/细则/细则.pdf,606dbae1d5ce3e59c8daef227c8b797cfbda2b7f90b8c9e07f47654af13e1cc2,yes,cache-hit,5389,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/606dbae1d5ce3e59.txt,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/data/preprocessed_corpus/texts/606dbae1d5ce3e59_2025东城二模细则.txt,
2025_东城_期末,2025,东城,期末,paper,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025东城期末/试卷/试卷.pdf,8eda36bd87dba1947b49352c5f2451852bf9c57a58f896f907c8adfd35c12fa9,yes,cache-hit,21283,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/8eda36bd87dba194.txt,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/data/preprocessed_corpus/texts/8eda36bd87dba194_2025北京东城高三_上_期末政治_教师版.txt,
2025_东城_期末,2025,东城,期末,rubric,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025东城期末/细则/细则.pdf,5b78436dd863858bc3d3d587daf89ed6bcef61f9a5796608fc598bd2931b0029,yes,cache-hit,3215,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/5b78436dd863858b.txt,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/data/preprocessed_corpus/texts/5b78436dd863858b_2025_1东城讲评_修改.txt,
2025_东城_期末,2025,东城,期末,rubric,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025东城期末/细则/补充材料/东城期末.pptx,26b1173765262a2f34fc48932fa71fb8f6c77085cdc57aa27a5b597eb3caa2ec,yes,cache-hit,3598,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/26b1173765262a2f.txt,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/data/preprocessed_corpus/texts/26b1173765262a2f_2025东城期末细则.txt,
2025_丰台_一模,2025,丰台,一模,paper,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025丰台一模/试卷/试卷.pdf,e8823e6dc1a71cac6fefaa93e8ec2ab6e91459e0ff590a0d5b6c253428f790be,yes,cache-hit,8507,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/e8823e6dc1a71cac.txt,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/data/preprocessed_corpus/texts/e8823e6dc1a71cac_2025北京丰台高三一模政治_教师版.txt,
2025_丰台_一模,2025,丰台,一模,rubric,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025丰台一模/细则/细则.docx,c143f0d3215c3417f3d92a9257422f5507ed541c417298f7d25b9e92986b4390,yes,cache-hit,6046,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/c143f0d3215c3417.txt,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/data/preprocessed_corpus/texts/c143f0d3215c3417_2025丰台一模细则.txt,
2025_丰台_二模,2025,丰台,二模,paper,/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025丰台二模/试卷/试卷.pdf,9f3b486088840b526e13f216898462df05e33de9567fe75145c7491cd5a0e11b,yes,cache-hit,8985,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/9f3b486088840b52.txt,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/data/preprocessed_corpus/texts/9f3b486088840b52_2025北京丰台高三二模政治_教师版.txt,
2025_丰台_二模,2025,丰台,二模,rubric,/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025丰台二模/细则/分题细则/2025丰台二模评标细则/2025丰台二模评标细则/16.(1).doc,2f596046ed6d0ce5594043cdd14f103d0a758e43bd82cf79133ce456734a09b3,yes,cache-hit,5514,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/2f596046ed6d0ce5.txt,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/data/preprocessed_corpus/texts/2f596046ed6d0ce5_16._1.txt,
2025_丰台_二模,2025,丰台,二模,rubric,/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025丰台二模/细则/分题细则/2025丰台二模评标细则/2025丰台二模评标细则/16.(2).docx,e3e9942211ec52f96c2c74e685e28ec811bfe87ccd9d97b08fde3864f6c2bf0a,yes,cache-hit,864,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/e3e9942211ec52f9.txt,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/data/preprocessed_corpus/texts/e3e9942211ec52f9_16._2.txt,
2025_丰台_二模,2025,丰台,二模,rubric,/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025丰台二模/细则/分题细则/2025丰台二模评标细则/2025丰台二模评标细则/17题.docx,71d970ada83cbd28a7efb16aa888c15ee8396de35b1e47f2bc08825b4b98aadb,yes,cache-hit,2017,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/71d970ada83cbd28.txt,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/data/preprocessed_corpus/texts/71d970ada83cbd28_17题.txt,
2025_丰台_二模,2025,丰台,二模,rubric,/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025丰台二模/细则/分题细则/2025丰台二模评标细则/2025丰台二模评标细则/18题 .docx,56b5533477c242dc3b3a476869ddb64b4d3714c82fb86f6bae6e70dbf9444d66,yes,cache-hit,7569,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/56b5533477c242dc.txt,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/data/preprocessed_corpus/texts/56b5533477c242dc_18题.txt,
2025_丰台_二模,2025,丰台,二模,rubric,/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025丰台二模/细则/分题细则/2025丰台二模评标细则/2025丰台二模评标细则/19.(1).docx,0e0ec077bf92033604024f22d3de9236ae281cf070249362feb41ea8254e29fc,yes,cache-hit,1381,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/0e0ec077bf920336.txt,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/data/preprocessed_corpus/texts/0e0ec077bf920336_19._1.txt,
2025_丰台_二模,2025,丰台,二模,rubric,/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025丰台二模/细则/分题细则/2025丰台二模评标细则/2025丰台二模评标细则/19.(2).docx,a85076fc73d8e53eaa3013c21f6968715c0af0df7aace713e41c1b6c89b25683,yes,cache-hit,2404,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/a85076fc73d8e53e.txt,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/data/preprocessed_corpus/texts/a85076fc73d8e53e_19._2.txt,
2025_丰台_二模,2025,丰台,二模,rubric,/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025丰台二模/细则/分题细则/2025丰台二模评标细则/2025丰台二模评标细则/20题.docx,17616554d57330bb3b0b4858d658c94d4a95f840bd83916e5695d63bf82f548d,yes,cache-hit,2508,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/17616554d57330bb.txt,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/data/preprocessed_corpus/texts/17616554d57330bb_20题.txt,
2025_丰台_二模,2025,丰台,二模,rubric,/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025丰台二模/细则/分题细则/2025丰台二模评标细则/2025丰台二模评标细则/21题.docx,11303432404cb656cc27829621d2b3531ecabcadf74eb04d9736cf5a117adb3a,yes,cache-hit,1298,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/11303432404cb656.txt,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/data/preprocessed_corpus/texts/11303432404cb656_21题.txt,
2025_丰台_期末,2025,丰台,期末,paper,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025丰台期末/试卷/试卷.pdf,89765092a6f26242da94c2aca30992e3b2a42cf803733f8b63641227d1780e70,yes,cache-hit,17186,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/89765092a6f26242.txt,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/data/preprocessed_corpus/texts/89765092a6f26242_2025北京丰台高三_上_期末政治_教师版.txt,
2025_丰台_期末,2025,丰台,期末,rubric,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025丰台期末/细则/细则.pptx,360d57a4b250de8126e5f775fae9d9a024b4d8b284c6450e9532daf50fffb691,yes,cache-hit,9679,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/360d57a4b250de81.txt,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/data/preprocessed_corpus/texts/360d57a4b250de81_2025丰台期末细则.txt,
2025_延庆_一模,2025,延庆,一模,paper,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025延庆一模/试卷/试卷.pdf,94785525e6452e6fd5e8d4ca2abd0f858cc1e7dfdf02bdd97a1a7b90bee3bdc5,yes,cache-hit,9362,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/94785525e6452e6f.txt,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/data/preprocessed_corpus/texts/94785525e6452e6f_2025北京延庆高三一模政治_教师版.txt,
2025_延庆_一模,2025,延庆,一模,rubric,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025延庆一模/细则/细则.docx,c0a3990e95796ddd4cd3b26a92bc9b30a041d503605e53322d2f26528c51bb4c,yes,cache-hit,2585,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/c0a3990e95796ddd.txt,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/data/preprocessed_corpus/texts/c0a3990e95796ddd_2025延庆一模细则.txt,
2025_房山_一模,2025,房山,一模,paper,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025房山一模/试卷/试卷.pdf,3227fd51f2020c047e93984cd14d604177ce97094364e17f2dac099fabac1d69,yes,cache-hit,15864,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/3227fd51f2020c04.txt,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/data/preprocessed_corpus/texts/3227fd51f2020c04_2025北京房山高三一模政治_教师版.txt,
2025_房山_一模,2025,房山,一模,rubric,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025房山一模/细则/细则.pdf,17cdecfbd774ee7902feb4494c59cdd2f944a217046b51205283bcf1c9ed0ca3,yes,cache-hit,3353,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/17cdecfbd774ee79.txt,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/data/preprocessed_corpus/texts/17cdecfbd774ee79_2025房山一模细则.txt,
2025_昌平_二模,2025,昌平,二模,paper,/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025昌平二模/试卷/试卷.pdf,6e5080fb116ab8fc4c0672da05e0a326e7f5b012c0f0a283d5f05a5155a7352d,yes,cache-hit,9229,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/6e5080fb116ab8fc.txt,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/data/preprocessed_corpus/texts/6e5080fb116ab8fc_2025北京昌平高三二模政治_教师版.txt,
2025_昌平_二模,2025,昌平,二模,rubric,/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025昌平二模/细则/细则.pptx,af3875177855a6115e7e1ce0c5ff702139c737a7995b08fd56d1878f2dd208af,yes,cache-hit,7777,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/af3875177855a611.txt,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/data/preprocessed_corpus/texts/af3875177855a611_2025昌平二模细则.txt,
2025_朝阳_一模,2025,朝阳,一模,marking-report,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025朝阳一模/其他材料/高三政治一模试卷讲评.pptx,ba64c66630749a52d240668723d17f45f94c7aa3627c86bfa38e3fca843babfc,yes,cache-hit,12424,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/ba64c66630749a52.txt,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/data/preprocessed_corpus/texts/ba64c66630749a52_高三政治一模试卷讲评.txt,
2025_朝阳_一模,2025,朝阳,一模,paper,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025朝阳一模/试卷/试卷.pdf,e051761a7fc68fef22be094a9ea823b1ed1e2b56fc4b9cfd6a382f7c7c00011b,yes,cache-hit,9500,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/e051761a7fc68fef.txt,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/data/preprocessed_corpus/texts/e051761a7fc68fef_2025北京朝阳高三一模政治_教师版.txt,
2025_朝阳_一模,2025,朝阳,一模,rubric,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025朝阳一模/细则/细则.pdf,f5f683a900508fd228d6591418f9ef75d8a95ae09cf1b16d3b0427017234468b,yes,cache-hit,740,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/f5f683a900508fd2.txt,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/data/preprocessed_corpus/gpt_sources/f5f683a900508fd2_2025朝阳一模细则.md,
2025_朝阳_一模,2025,朝阳,一模,rubric,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025朝阳一模/细则/补充材料/20250329高3阅卷总结17 1题 具身智能 任会波组 阐释论证.doc,f0b3ab889aa0b17b72b6627f65ee642a1808be1522ce2a0be585dffb67a320f6,yes,cache-hit,1504,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/f0b3ab889aa0b17b.txt,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/data/preprocessed_corpus/texts/f0b3ab889aa0b17b_20250329高3阅卷总结17_1题_具身智能_任会波组_阐释论证.txt,
2025_朝阳_一模,2025,朝阳,一模,rubric,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025朝阳一模/细则/补充材料/20250329高3阅卷总结18题 社区治理 汤桃玲组 探究建构.doc,f7bfc3e53261b659a664e7213813d7d0e34535e0a397d6421b873a5b81c509c5,yes,cache-hit,3064,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/f7bfc3e53261b659.txt,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/data/preprocessed_corpus/texts/f7bfc3e53261b659_20250329高3阅卷总结18题_社区治理_汤桃玲组_探究建构.txt,
2025_朝阳_一模,2025,朝阳,一模,rubric,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025朝阳一模/细则/补充材料/20250329高3阅卷总结19题 合同欺诈  阐释论证.doc,b51916fe7b59403aa767088ddd506ce037140c2be45dd55106efd9e8e4686ecc,yes,cache-hit,2675,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/b51916fe7b59403a.txt,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/data/preprocessed_corpus/texts/b51916fe7b59403a_20250329高3阅卷总结19题_合同欺诈_阐释论证.txt,
2025_朝阳_二模,2025,朝阳,二模,paper,/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025朝阳二模/试卷/补充材料/扫描全能王 2025-05-13 21.42.pdf,613f35ecb7c41e670656f980cc718cc30ef26ea1733cf32e523b9cb7b59bad04,yes,cache-hit,780,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/613f35ecb7c41e67.txt,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/data/preprocessed_corpus/gpt_sources/613f35ecb7c41e67_扫描全能王_2025-05-13_21.42.md,
2025_朝阳_二模,2025,朝阳,二模,paper,/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025朝阳二模/试卷/试卷.pdf,6009b3f19a33a729602d7a5bc5b6c8ca2b59ed1392c6c753df7d14695ce84d5e,yes,cache-hit,9495,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/6009b3f19a33a729.txt,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/data/preprocessed_corpus/texts/6009b3f19a33a729_2025北京朝阳高三二模政治_教师版.txt,
2025_朝阳_二模,2025,朝阳,二模,rubric,/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025朝阳二模/细则/细则.docx,73c36c3077dced724eb48b81aec7492e8e5ac59a7f72d7fb729d3581ea3fb5e8,yes,cache-hit,7881,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/73c36c3077dced72.txt,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/data/preprocessed_corpus/texts/73c36c3077dced72_2025朝阳二模细则.txt,
2025_朝阳_期末,2025,朝阳,期末,paper,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025朝阳期末/其他材料/朝阳高三期末2025.pptx,195324f05d7e2feaa6b932a640fc6fd4c28d2b5b2a7e0e07630096369af21bc6,yes,cache-hit,12388,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/195324f05d7e2fea.txt,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/data/preprocessed_corpus/texts/195324f05d7e2fea_朝阳高三期末2025.txt,
2025_朝阳_期末,2025,朝阳,期末,paper,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025朝阳期末/试卷/试卷.pdf,ec82917288aa877415f3102533002f8eb7e891afee82b498d3df253e01833bbe,yes,cache-hit,9400,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/ec82917288aa8774.txt,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/data/preprocessed_corpus/texts/ec82917288aa8774_2025北京朝阳高三_上_期末政治_教师版.txt,
2025_朝阳_期末,2025,朝阳,期末,rubric,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025朝阳期末/细则/细则.pdf,953eaee3f98d8598c4fb28ddc0c3a2196d78fb03b0f83b5682ab995ada697ab1,yes,cache-hit,740,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/953eaee3f98d8598.txt,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/data/preprocessed_corpus/gpt_sources/953eaee3f98d8598_2025朝阳期末细则.md,
2025_海淀_一模,2025,海淀,一模,paper,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025海淀一模/试卷/补充材料/EDU_1500334100000021014_61af1789-0742-472d-86cd-e6cb420b0ecb.pdf,be30611f2f07a1374caa94169907a379ab23b6d6ef390647ca58b64e577b833a,yes,cache-hit,2640,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/be30611f2f07a137.txt,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/data/preprocessed_corpus/texts/be30611f2f07a137_EDU_1500334100000021014_61af1789-0742-472d-86cd-e6cb420b0ecb.txt,
