status,extractor,chars,lines,source,text_path,error
ok,pdf,1198,42,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区二模\2026东城二模\细则\26年东城二模20（3）.pdf,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\12_full_desktop_extract_20260524\2026\texts\2026各区二模__2026东城二模__细则__26年东城二模20（3）.pdf.txt,
ok,pdf,564,51,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区二模\2026东城二模\细则\东城二模 19题阅卷细则.pdf,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\12_full_desktop_extract_20260524\2026\texts\2026各区二模__2026东城二模__细则__东城二模_19题阅卷细则.pdf.txt,
ok,pdf,1298,66,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区二模\2026东城二模\细则\二模21题细则模版.pdf,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\12_full_desktop_extract_20260524\2026\texts\2026各区二模__2026东城二模__细则__二模21题细则模版.pdf.txt,
ok,docx,7390,184,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区二模\2026东城二模\试卷\2026北京东城高三二模政治（教师版）.docx,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\12_full_desktop_extract_20260524\2026\texts\2026各区二模__2026东城二模__试卷__2026北京东城高三二模政治（教师版）.docx.txt,
ok,pptx,13952,1402,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区二模\2026丰台二模\细则\2026丰台区二模主观题阅卷细则(1).pptx,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\12_full_desktop_extract_20260524\2026\texts\2026各区二模__2026丰台二模__细则__2026丰台区二模主观题阅卷细则(1).pptx.txt,
ok,docx,1650,38,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区二模\2026丰台二模\细则\高三政治答案.docx,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\12_full_desktop_extract_20260524\2026\texts\2026各区二模__2026丰台二模__细则__高三政治答案.docx.txt,
ok,pdf,16901,2145,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区二模\2026丰台二模\试卷\2026北京丰台高三二模政治（教师版）.pdf,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\12_full_desktop_extract_20260524\2026\texts\2026各区二模__2026丰台二模__试卷__2026北京丰台高三二模政治（教师版）.pdf.txt,
ok,docx,4060,121,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区二模\2026房山二模\细则\26房山评标(2).docx,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\12_full_desktop_extract_20260524\2026\texts\2026各区二模__2026房山二模__细则__26房山评标(2).docx.txt,
ok,docx,4060,121,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区二模\2026房山二模\细则\26房山评标.docx,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\12_full_desktop_extract_20260524\2026\texts\2026各区二模__2026房山二模__细则__26房山评标.docx.txt,
ok,pdf,3722,193,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区二模\2026房山二模\试卷\2026北京房山高三二模政治（教师版）.pdf,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\12_full_desktop_extract_20260524\2026\texts\2026各区二模__2026房山二模__试卷__2026北京房山高三二模政治（教师版）.pdf.txt,
ok,docx,5354,125,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区二模\2026朝阳二模\细则\202605朝阳高三政治二模阅卷细则(1).docx,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\12_full_desktop_extract_20260524\2026\texts\2026各区二模__2026朝阳二模__细则__202605朝阳高三政治二模阅卷细则(1).docx.txt,
ok,docx,15130,344,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区二模\2026朝阳二模\试卷\2026北京朝阳高三二模政治（教师版）.docx,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\12_full_desktop_extract_20260524\2026\texts\2026各区二模__2026朝阳二模__试卷__2026北京朝阳高三二模政治（教师版）.docx.txt,
ok,pdf,11555,1188,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区二模\2026海淀二模\细则\26海淀高三政治二模讲评.pdf,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\12_full_desktop_extract_20260524\2026\texts\2026各区二模__2026海淀二模__细则__26海淀高三政治二模讲评.pdf.txt,
ok,docx,10329,252,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区二模\2026海淀二模\试卷\2026北京海淀高三二模政治（教师版）.docx,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\12_full_desktop_extract_20260524\2026\texts\2026各区二模__2026海淀二模__试卷__2026北京海淀高三二模政治（教师版）.docx.txt,
ok,doc:ole-utf16-scan,3739,354,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区二模\2026石景山二模\细则\石景山区高三政治第二次模拟考试答案评分细则(1).doc,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\12_full_desktop_extract_20260524\2026\texts\2026各区二模__2026石景山二模__细则__石景山区高三政治第二次模拟考试答案评分细则(1).doc.txt,
ok,docx,8526,167,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区二模\2026石景山二模\试卷\2026北京石景山高三二模政治（教师版）.docx,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\12_full_desktop_extract_20260524\2026\texts\2026各区二模__2026石景山二模__试卷__2026北京石景山高三二模政治（教师版）.docx.txt,
ok,pdf,228,28,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区二模\2026西城二模\细则\西城二模评标.pdf,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\12_full_desktop_extract_20260524\2026\texts\2026各区二模__2026西城二模__细则__西城二模评标.pdf.txt,
ok,docx,8136,191,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区二模\2026西城二模\试卷\2026北京西城高三二模政治（教师版）.docx,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\12_full_desktop_extract_20260524\2026\texts\2026各区二模__2026西城二模__试卷__2026北京西城高三二模政治（教师版）.docx.txt,
ok,pdf,194,24,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区二模\2026顺义二模\26顺义二模(1).pdf,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\12_full_desktop_extract_20260524\2026\texts\2026各区二模__2026顺义二模__26顺义二模(1).pdf.txt,
ok,doc:ole-utf16-scan,8153,595,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区二模\2026顺义二模\26顺义二模评标.doc,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\12_full_desktop_extract_20260524\2026\texts\2026各区二模__2026顺义二模__26顺义二模评标.doc.txt,
ok,pdf,7997,316,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026东城期末\2026北京东城高三（上）期末政治（教师版）.pdf,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\12_full_desktop_extract_20260524\2026\texts\2026各区期末和期中__2026东城期末__2026北京东城高三（上）期末政治（教师版）.pdf.txt,
ok,pptx,20178,2114,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026东城期末\东城期末.pptx,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\12_full_desktop_extract_20260524\2026\texts\2026各区期末和期中__2026东城期末__东城期末.pptx.txt,
ok,pptx,20178,2114,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026东城期末\细则\2026东城期末细则.pptx,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\12_full_desktop_extract_20260524\2026\texts\2026各区期末和期中__2026东城期末__细则__2026东城期末细则.pptx.txt,
ok,pdf,7997,316,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026东城期末\试卷\2026北京东城高三（上）期末政治（教师版）.pdf,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\12_full_desktop_extract_20260524\2026\texts\2026各区期末和期中__2026东城期末__试卷__2026北京东城高三（上）期末政治（教师版）.pdf.txt,
ok,pdf,143,18,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026丰台期末\2026北京丰台高三（上）期末政治.pdf,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\12_full_desktop_extract_20260524\2026\texts\2026各区期末和期中__2026丰台期末__2026北京丰台高三（上）期末政治.pdf.txt,
ok,pdf,10101,537,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026丰台期末\丰台高三期末主观题评标.pdf,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\12_full_desktop_extract_20260524\2026\texts\2026各区期末和期中__2026丰台期末__丰台高三期末主观题评标.pdf.txt,
ok,pdf,10101,537,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026丰台期末\细则\2026丰台期末细则.pdf,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\12_full_desktop_extract_20260524\2026\texts\2026各区期末和期中__2026丰台期末__细则__2026丰台期末细则.pdf.txt,
ok,pdf,143,18,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026丰台期末\试卷\2026北京丰台高三（上）期末政治.pdf,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\12_full_desktop_extract_20260524\2026\texts\2026各区期末和期中__2026丰台期末__试卷__2026北京丰台高三（上）期末政治.pdf.txt,
ok,docx,4744,135,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026朝阳期中\2025.11朝阳期中政治评标.docx,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\12_full_desktop_extract_20260524\2026\texts\2026各区期末和期中__2026朝阳期中__2025.11朝阳期中政治评标.docx.txt,
ok,docx,4744,135,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026朝阳期中\2025.11朝阳高三政治期中阅卷细则.docx,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\12_full_desktop_extract_20260524\2026\texts\2026各区期末和期中__2026朝阳期中__2025.11朝阳高三政治期中阅卷细则.docx.txt,
ok,pdf,8313,291,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026朝阳期中\2025北京朝阳高三（上）期中政治（教师版）.pdf,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\12_full_desktop_extract_20260524\2026\texts\2026各区期末和期中__2026朝阳期中__2025北京朝阳高三（上）期中政治（教师版）.pdf.txt,
ok,docx,4744,135,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026朝阳期中\其他材料\2025.11朝阳期中政治评标.docx,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\12_full_desktop_extract_20260524\2026\texts\2026各区期末和期中__2026朝阳期中__其他材料__2025.11朝阳期中政治评标.docx.txt,
ok,docx,4744,135,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026朝阳期中\细则\2026朝阳期中细则.docx,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\12_full_desktop_extract_20260524\2026\texts\2026各区期末和期中__2026朝阳期中__细则__2026朝阳期中细则.docx.txt,
ok,pdf,8313,291,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026朝阳期中\试卷\2025北京朝阳高三（上）期中政治（教师版）.pdf,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\12_full_desktop_extract_20260524\2026\texts\2026各区期末和期中__2026朝阳期中__试卷__2025北京朝阳高三（上）期中政治（教师版）.pdf.txt,
ok,pdf,127,16,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026朝阳期末\2026北京朝阳高三（上）期末政治.pdf,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\12_full_desktop_extract_20260524\2026\texts\2026各区期末和期中__2026朝阳期末__2026北京朝阳高三（上）期末政治.pdf.txt,
ok,pdf,63,8,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026朝阳期末\2026朝阳期末细则.pdf,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\12_full_desktop_extract_20260524\2026\texts\2026各区期末和期中__2026朝阳期末__2026朝阳期末细则.pdf.txt,
ok,pdf,63,8,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026朝阳期末\细则\2026朝阳期末细则.pdf,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\12_full_desktop_extract_20260524\2026\texts\2026各区期末和期中__2026朝阳期末__细则__2026朝阳期末细则.pdf.txt,
ok,pdf,127,16,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026朝阳期末\试卷\2026北京朝阳高三（上）期末政治.pdf,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\12_full_desktop_extract_20260524\2026\texts\2026各区期末和期中__2026朝阳期末__试卷__2026北京朝阳高三（上）期末政治.pdf.txt,
ok,docx,8554,198,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026海淀期中\2025北京海淀高三（上）期中政治（教师版）.docx,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\12_full_desktop_extract_20260524\2026\texts\2026各区期末和期中__2026海淀期中__2025北京海淀高三（上）期中政治（教师版）.docx.txt,
ok,pdf,1817,214,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026海淀期中\期中讲评20251106.pdf,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\12_full_desktop_extract_20260524\2026\texts\2026各区期末和期中__2026海淀期中__期中讲评20251106.pdf.txt,
ok,pdf,1817,214,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026海淀期中\细则\2026海淀期中细则.pdf,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\12_full_desktop_extract_20260524\2026\texts\2026各区期末和期中__2026海淀期中__细则__2026海淀期中细则.pdf.txt,
ok,docx,8554,198,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026海淀期中\试卷\2025北京海淀高三（上）期中政治（教师版）.docx,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\12_full_desktop_extract_20260524\2026\texts\2026各区期末和期中__2026海淀期中__试卷__2025北京海淀高三（上）期中政治（教师版）.docx.txt,
ok,pdf,1706,27,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026海淀期末\2025-2026海淀期末政治评分标准(1).pdf,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\12_full_desktop_extract_20260524\2026\texts\2026各区期末和期中__2026海淀期末__2025-2026海淀期末政治评分标准(1).pdf.txt,
ok,pdf,1950,94,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026海淀期末\2026北京海淀高三（上）期末政治（教师版）.pdf,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\12_full_desktop_extract_20260524\2026\texts\2026各区期末和期中__2026海淀期末__2026北京海淀高三（上）期末政治（教师版）.pdf.txt,
ok,pdf,1706,27,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026海淀期末\细则\2026海淀期末细则.pdf,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\12_full_desktop_extract_20260524\2026\texts\2026各区期末和期中__2026海淀期末__细则__2026海淀期末细则.pdf.txt,
ok,pdf,1950,94,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026海淀期末\试卷\2026北京海淀高三（上）期末政治（教师版）.pdf,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\12_full_desktop_extract_20260524\2026\texts\2026各区期末和期中__2026海淀期末__试卷__2026北京海淀高三（上）期末政治（教师版）.pdf.txt,
ok,pdf,1714,90,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026石景山期末\2026北京石景山高三（上）期末政治.pdf,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\12_full_desktop_extract_20260524\2026\texts\2026各区期末和期中__2026石景山期末__2026北京石景山高三（上）期末政治.pdf.txt,
ok,pdf,1714,90,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026石景山期末\试卷\2026北京石景山高三（上）期末政治.pdf,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\12_full_desktop_extract_20260524\2026\texts\2026各区期末和期中__2026石景山期末__试卷__2026北京石景山高三（上）期末政治.pdf.txt,
ok,pdf,3074,119,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026西城期末\2026北京西城高三（上）期末政治（教师版）.pdf,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\12_full_desktop_extract_20260524\2026\texts\2026各区期末和期中__2026西城期末__2026北京西城高三（上）期末政治（教师版）.pdf.txt,
ok,pdf,79,10,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026西城期末\2026西城期末细则.pdf,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\12_full_desktop_extract_20260524\2026\texts\2026各区期末和期中__2026西城期末__2026西城期末细则.pdf.txt,
ok,pptx,948,116,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026西城期末\其他材料\西城高三期末评标.pptx,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\12_full_desktop_extract_20260524\2026\texts\2026各区期末和期中__2026西城期末__其他材料__西城高三期末评标.pptx.txt,
ok,pdf,79,10,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026西城期末\细则\2026西城期末细则.pdf,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\12_full_desktop_extract_20260524\2026\texts\2026各区期末和期中__2026西城期末__细则__2026西城期末细则.pdf.txt,
ok,pptx,948,116,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026西城期末\西城高三期末评标.pptx,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\12_full_desktop_extract_20260524\2026\texts\2026各区期末和期中__2026西城期末__西城高三期末评标.pptx.txt,
ok,pdf,3074,119,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026西城期末\试卷\2026北京西城高三（上）期末政治（教师版）.pdf,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\12_full_desktop_extract_20260524\2026\texts\2026各区期末和期中__2026西城期末__试卷__2026北京西城高三（上）期末政治（教师版）.pdf.txt,
ok,pdf,8626,331,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026通州期末\2026北京通州高三（上）期末政治（教师版）.pdf,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\12_full_desktop_extract_20260524\2026\texts\2026各区期末和期中__2026通州期末__2026北京通州高三（上）期末政治（教师版）.pdf.txt,
ok,pptx,7480,792,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026通州期末\2026通州期末试卷讲评.pptx,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\12_full_desktop_extract_20260524\2026\texts\2026各区期末和期中__2026通州期末__2026通州期末试卷讲评.pptx.txt,
ok,pptx,7480,792,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026通州期末\细则\2026通州期末细则.pptx,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\12_full_desktop_extract_20260524\2026\texts\2026各区期末和期中__2026通州期末__细则__2026通州期末细则.pptx.txt,
ok,pdf,8626,331,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026通州期末\试卷\2026北京通州高三（上）期末政治（教师版）.pdf,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\12_full_desktop_extract_20260524\2026\texts\2026各区期末和期中__2026通州期末__试卷__2026北京通州高三（上）期末政治（教师版）.pdf.txt,
