suite_id,question,parent_question,row_granularity,book_module,status,rule_id,matched_terms,basis,evidence_source,source_types,evidence_text
2025_海淀_期中,5,,question,B2_ECONOMICS,included,MIDTERM_Q5_B2_MEDICAL_INSURANCE,"医保,社会保障,共济账户",题干围绕医保个人账户与社会保障服务，归入《经济与社会》。,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025海淀期中/试卷/试卷.pdf | /Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025海淀期中/细则/细则.docx,paper|rubric,"线上买药,医保搞定。2024 年 7 月起,北京市基本医疗保险参保人员可使用医保个人账户线上购买非处 方药,药品费用由医保个人账户支付,线上下单后购药平台即时配送药品。线上购药还支持北京医保已备 案家庭成员之间共济使用医保个人账户内资金。此举有助于( ) 1提高医保服务便利性,增强参保群众的幸福感、获得感 2促进优质医疗资源扩容下沉,推动分级诊疗体系的建设 3鼓励家庭成员间的互助,提高社会保障基金使用效率 4增加居民的财产性收入,减轻家庭医保支出负担 A. 12 B. 13 C. 24 D. 34"
2025_海淀_期中,6,,question,B2_ECONOMICS,included,MIDTERM_Q6_B2_ELDERLY_SERVICE_SUPPLY,"养老服务,民营企业,养老供给",题干围绕养老服务供给和民营企业参与，归入《经济与社会》。,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025海淀期中/试卷/试卷.pdf | /Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025海淀期中/细则/细则.docx,paper|rubric,"为实现养老服务高质量发展,海淀区通过政策支持与补贴等措施,吸引优质民营餐饮企业加入养老助餐 队伍,形成多元化养老助餐服务网络,并发布 “海淀食堂”线上地图,打造“海淀食堂”养老助餐服务品 牌。老年人可在地图上获取助餐点位置就近用餐。这一做法( ) 1通过科技赋能,推动养老服务多元化发展 2完善了社会保障体系,推进老年人福利政策全覆盖 3为民营企业提供市场机遇和发展空间,丰富养老供给 4完成了社区养老向居家养老转型,健全了养老产业体系 A. 13 B. 14 C. 23 D. 24 A 7.B 8.D 9.D 10.A"
2025_海淀_期中,7,,question,B3_POLITICS_RULE_OF_LAW,included,MIDTERM_Q7_B3_PARTY_BUILDING_GOVERNANCE,"流动党支部,党员先锋,首都治理",题干主干是党建引领基层治理，归入《政治与法治》。,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025海淀期中/试卷/试卷.pdf | /Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025海淀期中/细则/细则.docx,paper|rubric,"一个个流动党支部建在快递外卖站点、物流园、司机车队里, “先锋骑手”“红色速递员”“党员先锋 车队”不断涌现......在党员的带动下,快递员、外卖配送员、网约车司机等新就业群体也化身信息报送员、 文明宣传员、安全防范员、扶老助困员,成为首都治理“新力量”。新就业群体融入首都治理( ) 1突出了党员的先锋模范作用,有助于提高社会综合治理能力 2彰显基层党组织的亲和力、凝聚力、感召力,推动区域协调发展 3可以增强新就业群体的职业认同感与城市归属感 4需要以党的组织建设为统领,不断满足新就业群体的合理需求 A. 12 B. 13 C. 24 D. 34"
2025_海淀_期中,8,,question,B3_POLITICS_RULE_OF_LAW,included,MIDTERM_Q8_B3_NPC_SUPERVISION,"全国人大常委会,执法检查,法律贯彻",题干主干是人大监督和法治实施，归入《政治与法治》。,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025海淀期中/试卷/试卷.pdf | /Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025海淀期中/细则/细则.docx,paper|rubric,"执法检查是人大常委会依据宪法和法律所享有的一项重要职权。今年以来,全国人大常委会紧紧抓住关 第3页/共10页 系改革发展稳定大局和群众切身利益以及社会普遍关注的问题,陆续启动了针对黄河保护法、农业法、社 会保险法等法律贯彻情况的执法检查。全国人大常委会开展执法检查( ) 1是国家权力机关完善法律体系的重要体现 2贯彻民主集中制,加强人大对执法机关的领导 3把握了时代脉搏,提高人大监督的实效性 4有助于规范执法行为,推动法律的贯彻落实 A. 12 B. 13 C. 24 D. 34"
2025_海淀_期中,9,,question,B3_POLITICS_RULE_OF_LAW,included,MIDTERM_Q9_B3_ETHNIC_UNITY,"民族团结,铸牢中华民族共同体意识,对口支援",答案 D 对应民族团结和民族政策相关内容，归入《政治与法治》。,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025海淀期中/试卷/试卷.pdf | /Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025海淀期中/细则/细则.docx,paper|rubric,"30 载援藏暖雪域,接力筑梦谱新篇。30 年来,共有近1.2 万名干部、人才进藏支援西藏建设;进藏企业 1140 余家,形成特色品牌数百个;184 家支援医院派出 10 批近 2000 名专家支援自治区医疗卫生事业...... 对口支援西藏工作( ) 1体现西藏自治区依法行使自治权,增强自身发展能力 2说明实现西藏经济发展、人民幸福是民族团结的前提 3推动经济社会发展,保障当地人民的生存权和发展权 4促进各民族交往交流交融,有助于铸牢中华民族共同体意识 A. 12 B. 13 C. 24 D. 34"
2025_海淀_期中,10,,question,B3_POLITICS_RULE_OF_LAW,included,MIDTERM_Q10_B3_NETWORK_VIOLENCE_GOVERNANCE,"网络暴力治理,法规,政府,社会公平正义",题干围绕网络暴力信息治理规定和多主体法治治理，归入《政治与法治》。,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025海淀期中/试卷/试卷.pdf | /Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025海淀期中/细则/细则.docx,paper|rubric,"2024 年8 月 1 日起, 《网络暴力信息治理规定》开始施行。 《网络暴力信息治理规定》 第二十四条 网络信息服务提供者发现用户面临网络暴力信息风险的,应当及时通 过显著方式提示用户,告知用户可以采取的防护措施。 网络信息服务提供者发现网络暴力信息风险涉及以下情形的,还应当为用户提供网 络暴力信息防护指导和保护救助服务,协助启动防护措施,并向网信、公安等有关部门 报告: (一)网络暴力信息侵害未成年人、老年人、残疾人等用户合法权益的; (二)网络暴力信息侵犯用户个人隐私的; (三)若不及时采取措施,可能造成用户人身、财产损害等严重后果的其他情形。 根据上述条款,可以推断( ) 1整治网络暴力需要政府、网络信息服务提供者等多方主体共同参与 2法规的制定应当关注特殊群体的合法权益,彰显社会公平正义 3用户遭受网络暴力信息侵害时可以向网络信息服务提供者提起诉讼 4用户人身、财产受到严重损害,网络信息服务提供者应当承担责任 A. 12 B. 13 C. 24 D. 34"
2025_海淀_期中,11,,question,B3_POLITICS_RULE_OF_LAW,included,MIDTERM_Q11_B3_GRASSROOTS_RULE_OF_LAW,"法律指引,基层治理法治化,协商民主",题干围绕基层治理法治化与协商民主，归入《政治与法治》。,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025海淀期中/试卷/试卷.pdf | /Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025海淀期中/细则/细则.docx,paper|rubric,"“有了‘小蓝本’,商量的事更好办。”海淀区司法局聚焦社会治理中群众关注的急难愁盼问题,编印 了《“大家商量着办 ”法律指引》 ,选取物业收费、小区停车位规划与收费、不文明活动扰民等矛盾纠纷 高发领域的典型案例,以案释法,让居民了解到问题应该如何依法依规解决。海淀区司法局组织编写这一 指引能够( ) 第4页/共10页 1积极回应社会关切,促进纠纷的有效处理 2在定分止争中践行公正司法,促进社会和谐 3更好发挥协商民主作用,提升基层治理法治化水平 4有效拓宽群众诉求表达渠道,弘扬法治精神 A. 12 B. 13 C. 24 D. 34 B 12.B 13.A 14.C 15.D 第二部分 本部分共 6 题,共 55 分。"
2025_海淀_期中,12,,question,B1_EXCLUDED,module-boundary-excluded,MIDTERM_Q12_B1_NATIONAL_SECURITY,"中国梦,国家安全,民族复兴",题干主干为国家安全与中国梦，非本次三条目标线。,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025海淀期中/试卷/试卷.pdf | /Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025海淀期中/细则/细则.docx,paper|rubric,"国泰民安是人民群众最基本、最普遍的愿望。实现中国梦,保证人民安居乐业,国家安全是头等大事。 越是接近实现中华民族伟大复兴的目标,越是需要增强忧患意识,努力把保障国家安全各项工作抓实抓牢 抓好。这说明( ) 1国家安全是民族复兴的根基,国家安全利益是国家的最高利益 2坚持总体国家安全观要以人民安全为宗旨,经济安全为根本 3我们要把维护国家安全贯穿党和国家工作各方面全过程 4建设更高水平的平安中国,要以新发展格局保障新安全格局 A. 12 B. 13 C. 24 D. 34"
2025_海淀_期中,13,,question,XB1_EXCLUDED,module-boundary-excluded,MIDTERM_Q13_XB1_PARENT_PUBLIC_DIPLOMACY,"公共外交,外国游客,东方大国形象",第 13 题整题含入境游经济与公共外交，先将外交余项排除，并另抽 B2 组件。,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025海淀期中/试卷/试卷.pdf | /Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025海淀期中/细则/细则.docx,paper|rubric,"我国国家移民管理局推出的144 小时过境免签等一系列便利外国人来华政策措施,吸引了更多外国游客 来到中国。越来越多外国游客通过短视频、社交平台分享中国游的体验。下列说法正确的是( ) 1入境游蓬勃发展能够为我国经济增添更大的动能 2积极有为的公共外交政策有助于展现东方大国形象 3我国通过畅通国内大循环吸引国际资本要素有序流入 4免签等便利政策旨在形成我国进出口竞争新优势 A. 12 B. 14 C. 23 D. 34"
2025_海淀_期中,14,,question,XB1_EXCLUDED,module-boundary-excluded,MIDTERM_Q14_XB1_HEAD_OF_STATE_DIPLOMACY,"元首外交,人类命运共同体,上合组织",题干主干为中国特色大国外交，非本次三条目标线。,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025海淀期中/试卷/试卷.pdf | /Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025海淀期中/细则/细则.docx,paper|rubric,"今年以来,我国元首外交活动精彩纷呈、成果丰硕,书写出中国特色大国外交的新篇章。某班学生开展 时事播报活动。下列表格中,解读与时事对应恰当的是( ) 序 号 时事 解读 1 习近平主席应约同新任英国首相通电话,指出中英应 该以稳定互惠的中英关系造福两国和世界 英国首相是国家元首,总 揽包括外交在内的行政权 力 第5页/共10页 2 习近平主席与塞尔维亚总统举行会谈,两国元首共同 宣布深化和提升中塞全面战略伙伴关系 中塞两国共商合作、共谋 发展,生动践行人类命运 共同体思想 3 习近平主席同瑙鲁总统举行会谈,指出瑙鲁坚持一个 中国原则、同中国复交的政治决断,是符合历史大 势、顺应时代潮流之举 大 陆 和 台 湾 同 属 一 个 中 国,这是国际社会的普遍 共识 4 在上海合作组织成员国元首理事会第二十四次会议 上,习近平主席倡导要维护各国发展权利,坚持普惠 包容 上合组织作为当今区域一 体化的典范,谋求共同发 展 A. 12 B. 14 C. 23 D. 34"
2025_海淀_期中,15,,question,XB1_EXCLUDED,module-boundary-excluded,MIDTERM_Q15_XB1_APEC_ENERGY,"APEC,国际能源合作",题干主干为国际组织与国际合作，非本次三条目标线。,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025海淀期中/试卷/试卷.pdf | /Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025海淀期中/细则/细则.docx,paper|rubric,"亚太经合组织(APEC)是亚太地区层级最高、领域最广、最具影响力的经济合作机制。在 APEC 能源工 作组第68 次会议上,中方提名人成功当选为2025—2026 年度APEC 能源工作组主席。这是中国首次在 APEC 能源合作机制下成功竞选担任负责人。这表明( ) 1APEC 作为实践多边主义的最佳场所,遵循协商一致的原则 2建立区域能源伙伴的结盟关系可以推动区域可持续发展 3中国能源发展成就得到了 APEC 各成员经济体的充分认可 4中国主动融入国际社会,在国际能源合作中发挥重要作用 A. 12 B. 14 C. 23 D. 34 第二部分 本部分共 6 题,共 55 分。 D 本部分共6题,共55分。"
2025_海淀_期中,16(1),16,subquestion,B2_ECONOMICS,included,MIDTERM_Q16_1_B2_COFFEE_MARKET,"经济与社会,市场前景,消费偏好,产品创新",第 16 题第 (1) 问明确要求运用《经济与社会》知识。,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025海淀期中/试卷/试卷.pdf | /Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025海淀期中/细则/细则.docx,paper|rubric,"材料一 按照工艺标准、口感风味与保存方式的不同,咖啡主要分为现磨咖啡、速溶咖啡等种类。 速溶咖啡由烘焙后的咖啡豆制成,易于保存,即冲即饮。速溶咖啡存储和运输非常方便,尽管在口感 和香气上无法媲美现磨咖啡,但它保留了咖啡的基本风味,并以其便捷性和经济性成为很多国人初次入口 的咖啡。 现磨咖啡是现场磨制咖啡豆并制作而成的咖啡。现磨现煮可以最大程度地保留咖啡豆的香气和风味, 能够更好地满足消费者对咖啡品质的追求。大部分咖啡店提供的都是现磨咖啡。 中国不同咖啡品类的市场占比 第6页/共10页 材料二 近年来,不少咖啡店利用互联网技术和快速配送服务,大大缩短了消费者获取现磨咖啡的时 间,并通过大力度优惠促销,降低消费门槛,使其逐渐成为大众日常消费的一部分。 与此同时,为改善速溶咖啡的风味和口感,速溶咖啡企业开发出 “喷雾干燥咖啡”“冻干咖啡”“咖 啡浓缩液”等产品。一些品牌还推出低糖、低脂等功能性产品,以迎合大众新的消费偏好。 (1)你更看好速溶咖啡还是现磨咖啡的市场前景?结合材料一和材料二,运用《经济与社会》知识,谈谈 你的看法。 材料三 在国内发展的同时,中国咖啡企业也开启了“出海”试验,以性价比、产品创新和营销为主 打,在东南亚、日韩和北美市场“多点开花”。 中国咖啡企业“出海”之路并非一帆风顺。消费品主要依赖品牌、产品、渠道竞争。不少海外市场已 经培养了成熟的咖啡文化,消费者习惯、口味等方面与国内市场存在一定差异。 “出海”需要提前建设供 应链等底层基础设施,各地咖啡原材料成本难降,中国咖啡企业在成本端和管理端尚不具备优势。此外, 知识产权保护方面也存在风险。近日,中国 L 公司诉泰国某公司侵犯商标权案以败诉落幕,后者甚至提起 反诉,向 L 公司索赔 100 亿泰铢。 (2)结合材料三,从经济角度,为中国咖啡企业“出海”提出建议。 (11 分) (1)可从生产技术、产品质量、消费方式、市场需求等角度回答。 等级水平 等级描述 水平 4 观点鲜明,能明确表达自己的见解;紧扣问题,综合运用所学知识展 开论述;逻辑严密,条理清晰。 水平 3 观点比较明确,能表达自己的见解;能扣住问题展开论述,知识运用 比较准确;逻辑性较强,有条理。 水平 2 观点不明确;论述不能集中指向问题,罗列知识;知识运用不正确; 论述缺乏逻辑,条理性差。 水平 1 应答与试题无关;或重复试题内容;或没有应答。 (2)咖啡企业应 客观看待“出海”的机遇与挑战,制定正确的经营战略,重视对海外市场的考察研究, 在充分了解市场信息的基础上,通过提高自主创新能力形成自己的竞争优势 。政府可以通过税收优惠 等政策鼓励、支持企业积极参与经济全球化,充分利用国际国内两种资源、两个市场,打造稳定供应 链,降低生产成本。面对国际贸易中出现的贸易摩擦,我国政府和企业要共同携手,充分利用国际组 织赋予的权利,积极参与全球经济治理和规则制定,为企业“出海”营造良好的国际环境。 (11分) (1)可从生产技术、产品质量、消费方式、市场需求等角度回答。 (2)咖啡企业应客观看待“出海”的机遇与挑战,制定正确的经营战略,重视对海外市场的考察研究,在充分了解市场信息的基础上,通过提高自主创新能力形成自己的竞争优势。政府可以通过税收优惠等政策鼓励、支持企业积极参与经济全球化,充分利用国际国内两种资源、两个市场,打造稳定"
2025_海淀_期中,16(2),16,subquestion,B2_ECONOMICS,included,MIDTERM_Q16_2_B2_COFFEE_EXPORT,"经济角度,企业经营,供应链,国际国内两个市场",第 16 题第 (2) 问要求从经济角度提出企业出海建议，抽入 B2。,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025海淀期中/试卷/试卷.pdf | /Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025海淀期中/细则/细则.docx,paper|rubric,"材料一 按照工艺标准、口感风味与保存方式的不同,咖啡主要分为现磨咖啡、速溶咖啡等种类。 速溶咖啡由烘焙后的咖啡豆制成,易于保存,即冲即饮。速溶咖啡存储和运输非常方便,尽管在口感 和香气上无法媲美现磨咖啡,但它保留了咖啡的基本风味,并以其便捷性和经济性成为很多国人初次入口 的咖啡。 现磨咖啡是现场磨制咖啡豆并制作而成的咖啡。现磨现煮可以最大程度地保留咖啡豆的香气和风味, 能够更好地满足消费者对咖啡品质的追求。大部分咖啡店提供的都是现磨咖啡。 中国不同咖啡品类的市场占比 第6页/共10页 材料二 近年来,不少咖啡店利用互联网技术和快速配送服务,大大缩短了消费者获取现磨咖啡的时 间,并通过大力度优惠促销,降低消费门槛,使其逐渐成为大众日常消费的一部分。 与此同时,为改善速溶咖啡的风味和口感,速溶咖啡企业开发出 “喷雾干燥咖啡”“冻干咖啡”“咖 啡浓缩液”等产品。一些品牌还推出低糖、低脂等功能性产品,以迎合大众新的消费偏好。 (1)你更看好速溶咖啡还是现磨咖啡的市场前景?结合材料一和材料二,运用《经济与社会》知识,谈谈 你的看法。 材料三 在国内发展的同时,中国咖啡企业也开启了“出海”试验,以性价比、产品创新和营销为主 打,在东南亚、日韩和北美市场“多点开花”。 中国咖啡企业“出海”之路并非一帆风顺。消费品主要依赖品牌、产品、渠道竞争。不少海外市场已 经培养了成熟的咖啡文化,消费者习惯、口味等方面与国内市场存在一定差异。 “出海”需要提前建设供 应链等底层基础设施,各地咖啡原材料成本难降,中国咖啡企业在成本端和管理端尚不具备优势。此外, 知识产权保护方面也存在风险。近日,中国 L 公司诉泰国某公司侵犯商标权案以败诉落幕,后者甚至提起 反诉,向 L 公司索赔 100 亿泰铢。 (2)结合材料三,从经济角度,为中国咖啡企业“出海”提出建议。 (11 分) (1)可从生产技术、产品质量、消费方式、市场需求等角度回答。 等级水平 等级描述 水平 4 观点鲜明,能明确表达自己的见解;紧扣问题,综合运用所学知识展 开论述;逻辑严密,条理清晰。 水平 3 观点比较明确,能表达自己的见解;能扣住问题展开论述,知识运用 比较准确;逻辑性较强,有条理。 水平 2 观点不明确;论述不能集中指向问题,罗列知识;知识运用不正确; 论述缺乏逻辑,条理性差。 水平 1 应答与试题无关;或重复试题内容;或没有应答。 (2)咖啡企业应 客观看待“出海”的机遇与挑战,制定正确的经营战略,重视对海外市场的考察研究, 在充分了解市场信息的基础上,通过提高自主创新能力形成自己的竞争优势 。政府可以通过税收优惠 等政策鼓励、支持企业积极参与经济全球化,充分利用国际国内两种资源、两个市场,打造稳定供应 链,降低生产成本。面对国际贸易中出现的贸易摩擦,我国政府和企业要共同携手,充分利用国际组 织赋予的权利,积极参与全球经济治理和规则制定,为企业“出海”营造良好的国际环境。 (11分) (1)可从生产技术、产品质量、消费方式、市场需求等角度回答。 (2)咖啡企业应客观看待“出海”的机遇与挑战,制定正确的经营战略,重视对海外市场的考察研究,在充分了解市场信息的基础上,通过提高自主创新能力形成自己的竞争优势。政府可以通过税收优惠等政策鼓励、支持企业积极参与经济全球化,充分利用国际国内两种资源、两个市场,打造稳定"
2025_海淀_期中,17,,question,B2_ECONOMICS,included,MIDTERM_Q17_B2_GAZELLE_ENTERPRISE,"经济与社会,财政补贴,税收优惠,融资支持",第 17 题明确要求运用《经济与社会》知识说明政策促进企业发展。,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025海淀期中/试卷/试卷.pdf | /Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025海淀期中/细则/细则.docx,paper|rubric,"7 月 30 日,中共中央政治局召开会议,指出要有力有效支持发展瞪羚企业。 在我国,对瞪羚企业的政策支持始于北京中关村科技园区。近期,某市推出了一系列政策: ·为瞪羚企业提供一定的财政补贴,用于购买设备、引进技术、开展市场调研等。 ·为瞪羚企业提供一定的税收优惠,如减免企业所得税、增值税等。 ·积极引导金融机构为瞪羚企业提供融资支持,包括贷款、担保等方式。 ·给予瞪羚企业在人才引进方面的支持,包括提供人才公寓、给予人才引进补贴等。 运用《经济与社会》知识,说明上述政策将如何促进瞪羚企业发展。 (6 分) 财政补贴、税收优惠等政策有助于降低瞪羚企业经营成本,增强企业的创新活力和投资积极性。融资 支持政策有助于降低瞪羚企业融资成本,帮助企业解决资金问题,扩大生产规模,推动企业快速发 展。人才引进支持政策有助于瞪羚企业吸纳更多高素质人才,提高生产技术水平和研发能力,不断培 育竞争新优势。 (6分) 财政补贴、税收优惠等政策有助于降低瞪羚企业经营成本,增强企业的创新活力和投资积极性。融资支持政策有助于降低瞪羚企业融资成本,帮助企业解决资金问题,扩大生产规模,推动企业快速发展。人才引进支持政策有助于瞪羚企业吸纳更多高素质人才,提高生产技术水平和研发能力,不断培育竞争新优势。"
2025_海淀_期中,18,,question,B3_POLITICS_RULE_OF_LAW,included,MIDTERM_Q18_B3_GRASSROOTS_DEMOCRACY,"基层民主,居民自治,党的领导,民主协商",第 18 题材料与答案均指向基层民主和社区治理，归入《政治与法治》。,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025海淀期中/试卷/试卷.pdf | /Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025海淀期中/细则/细则.docx,paper|rubric,"东城区前门街道草厂地区有一个远近闻名的“小院议事厅”。 “小院议事厅”在社区党委的领导下,组织居民会议、召开恳谈会、举办议事会,探索出协商共治的 “五民工作法”——民事民提、民事民议、民事民决、民事民办、民事民评。街道围着社区转,社区围着 小院转,小院围着居民转,通过多方参与形成合力,有效解决了垃圾分类、院落改善、文明养犬等难点问 题,大大增强了社区居民的获得感和幸福感,促进了居民自治与社区精细治理的有效结合。 从最开始坐在胡同口的小板凳上商量事儿,到现在有了专门议事的空间,很多邻里之间的矛盾事儿、 社区里的治理难题,就这样在 “唠家常”中解决了。经过十年探索, “小院议事厅”已经成为北京社区治 理最具代表性的品牌之一。 第7页/共10页 结合材料,分析“五民工作法”对我国发展基层民主的启示。 (8 分) “五民工作法”启示我们发展基层民主要坚持党的领导,发挥基层党组织的战斗堡垒作用;要依托基 层群众自治组织,开展民主选举、民主协商、民主决策、民主管理、民主监督,保障人民依法行使民 主权利;要推动街道、社区、居民等主体形成合力,积极打造多方参与的社会治理格局。 (8分) “五民工作法”启示我们发展基层民主要坚持党的领导,发挥基层党组织的战斗堡垒作用;要依托基层群众自治组织,开展民主选举、民主协商、民主决策、民主管理、民主监督,保障人民依法行使民主权利;要推动街道、社区、居民等主体形成合力,积极打造多方参与的社会治理格局。"
2025_海淀_期中,19,,question,B3_POLITICS_RULE_OF_LAW,included,MIDTERM_Q19_B3_PARTY_DISCIPLINE,"政治与法治,中国共产党,全面从严治党,全面依法治国",第 19 题明确要求运用《政治与法治》知识分析党纪处分条例修订。,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025海淀期中/试卷/试卷.pdf | /Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025海淀期中/细则/细则.docx,paper|rubric,"某中学党支部组织党员教师共同学习修订后的《中国共产党纪律处分条例》 。下面是部分学习内容。 [修改解读] 第三十条是在原有条款上修订而来的,这一条款的修订主要有两个方面。一是针对 实践中多发易发的违法行为,充实规定了党员有其他 “破坏社会主义市场经济秩序、违 反治安管理等”违法行为,损害党、国家和人民利益的,应当视具体情节给予处分。二 是基于当前实际,增加了对违反国家财经纪律行为的党纪处分规定,明确 “违反国家财 经纪律,在公共资金收支、税务管理、国有资产管理、政府采购管理、金融管理、财务 会计管理等财经活动中有违法行为的 ”,视情节给予党纪处分,进一步突出了对违反财 经纪律行为的惩戒。 结合材料,运用《政治与法治》知识,分析上述条款修订的原因。 (7分) 中国共产党坚持解放思想、实事求是、与时俱进、求真务实,始终走在时代前列,针对新问题、新情 况对条款进行修订。上述条款修订有助于规范党员行为,更好发挥党员先锋模范作用,践行初心使 命,全心全意为人民服务;有助于坚持全面从严治党,加强党的执政能力建设,巩固党的执政地位; 第10页/共10页 有助于完善党内法规体系,推进全面依法治国,促进国家治理体系和治理能力现代化。 (7分) 中国共产党坚持解放思想、实事求是、与时俱进、求真务实,始终走在时代前列,针对新问题、新情况对条款进行修订。上述条款修订有助于规范党员行为,更好发挥党员先锋模范作用,践行初心使命,全心全意为人民服务;有助于坚持全面从严治党,加强党的执政能力建设,巩固党的执政地位;有助于完善党内法规体系,推进全面依法治国,促进国家治理体系和治理能力现代化。"
2025_海淀_期中,20,,question,B2_ECONOMICS,included,MIDTERM_Q20_B2_GRAIN_COMPENSATION,"经济与社会,共同富裕,区域协调,乡村振兴",第 20 题明确要求运用《经济与社会》知识说明横向利益补偿机制意义。,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025海淀期中/试卷/试卷.pdf | /Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025海淀期中/细则/细则.docx,paper|rubric,"党的二十届三中全会提出要统筹建立粮食产销区省际横向利益补偿机制。 目前我国有 13 个粮食主产区、7 个主销区和 11 个产销平衡区。粮食主产区贡献了全国 75%以上的粮 食。但长期以来,由于种粮收益低、对财政贡献小,主产区往往面临 “产粮多、经济弱、财政穷 ”的困境。 针对这一状况,我国建立了以国家财政转移支付为主的纵向补偿机制。在这一机制下,中央政府是唯一的 补偿主体,目前难以进一步增加财政支持力度。 考虑到多数主销区经济较为发达,我国提出建立横向利益补偿机制。统筹考虑主产区和主销区粮食生 产、流通、消费等相关因素,由主销区给予主产区一定的资金支持,并进一步拓展产业、人才、技术服务 等协作方式,使农民种粮不吃亏、主产区抓粮不吃亏。 结合材料,运用《经济与社会》知识,说明我国建立粮食产销区省际横向利益补偿机制的意义。 (8 分) 建立粮食产销区省际横向利益补偿机制有助于增加主产区农民种粮收入,共享改革发展成果,逐步实 现共同富裕;有助于调动农民种粮积极性,引导全社会更加重视粮食生产,维护我国粮食安全;有助 于提高粮食主产区经济发展动力,促进区域协调发展;有助于推进主产区农业 产业升级,实现乡村振 兴,促进经济高质量发展。 (8分) 建立粮食产销区省际横向利益补偿机制有助于增加主产区农民种粮收入,共享改革发展成果,逐步实现共同富裕;有助于调动农民种粮积极性,引导全社会更加重视粮食生产,维护我国粮食安全;有助于提高粮食主产区经济发展动力,促进区域协调发展;有助于推进主产区农业产业升级,实现乡村振兴,促进经济高质量发展。"
