batch03_id,canonical_question_id,suite_id,source_id,stable_locator,original_qno,question_type,scope_status,section_scope,knowledge_node,reasoning_node,phase04_level,verification_level,answer_pairing_status,rubric_pairing_status,visual_status,gap_priority,gap_action,blocker_reason,batch03_required_action,batch03_student_permission,excerpt
B03B_choice_second,Q-2026东城期末-6,S-2026东城期末,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf::Q6,6,选择题,in_scope,推理,前提;结论,其他复合推理,L1_A_ONLY_PENDING_B_TARGET,A_inventory_only,paired_candidate,paired_candidate,not_visual_confirmed,P1,answer pairing / targeted verification if in-scope after canonical check,answer pairing / targeted verification if in-scope after canonical check,"Return to original paper/answer/rubric or rendered visual source; verify module boundary, answer/rubric pairing, full stem/options or full subjective prompt, and exact reasoning/thinking node.",NO_STUDENT_DRAFT,"6. 独居石是工业上重要的稀土矿石,但天然独居石中常伴生放射性元素。我国科研人员发现稀土元素在乌 毛蕨植物体内可生物成矿,形成一种名为“镧独居石”的矿物,这种独居石纯净无辐射。若具备下述哪个 前提,“乌毛蕨形成的镧独居石具有绿色提取前景”的结论必然成立( ) A. 只有纯净无辐射的独居石,才有绿色提取前景 B. 只有具有绿色提取前景的,才是纯净无辐射的独居石 ===== PAGE 3 ===== 第3页/共9页 C. 有的纯净无辐射的独居石具有绿色提取前景 D. 部分生物成矿形成的矿物具有绿色提取前景"
B03B_choice_second,Q-2026朝阳期中-1,S-2026朝阳期中,003_Desktop_2026模拟题_2026各区期末和期中_2026朝阳期中_试卷_试卷.pdf,003_Desktop_2026模拟题_2026各区期末和期中_2026朝阳期中_试卷_试卷.pdf::Q1,1,选择题,in_scope,推理,创新思维;大项,三段论,L1_A_ONLY_PENDING_B_TARGET,A_inventory_only,paired_candidate,paired_candidate,not_visual_confirmed,P1,answer pairing / targeted verification if in-scope after canonical check,answer pairing / targeted verification if in-scope after canonical check,"Return to original paper/answer/rubric or rendered visual source; verify module boundary, answer/rubric pairing, full stem/options or full subjective prompt, and exact reasoning/thinking node.",NO_STUDENT_DRAFT,"1. 中央企业是由党中央直接管理或委托管理的国有独资及控股企业。“十四五”以来,我国中央企业资产 总额从不到70 万亿元增长到超过90 万亿元,利润总额从1.9 万亿元增长到2.6 万亿元,年均增速分别达 到7.3%和8.3%,质量效率也有显著提升,“稳”的基础不断夯实,“进”的态势持续巩固,“好”的作用 有效发挥。继续保持“进”的态势,中央企业需要( ) 1增强改革活力和发展动力,提升核心竞争力 2深入推进战略性重组和专业化整合,提高资源配置效率 3吸引民营企业参与重大项目,发挥非公有制经济的主导作用 4制定产业政策,完善现代企业制度,促进产业结构不断优化升级 A. 12 B. 14 C. 23 D. 34"
B03A_subjective_first,Q-2026朝阳期中-18,S-2026朝阳期中,003_Desktop_2026模拟题_2026各区期末和期中_2026朝阳期中_试卷_试卷.pdf,003_Desktop_2026模拟题_2026各区期末和期中_2026朝阳期中_试卷_试卷.pdf::Q18,18,主观题,in_scope,推理,判断;辩证否定,其他复合推理,L1_A_ONLY_PENDING_B_TARGET,A_inventory_only,paired_candidate,paired_candidate,not_visual_confirmed,P1,targeted Lane B verification for A-only subjective/high-number question,targeted Lane B verification for A-only subjective/high-number question,"Return to original paper/answer/rubric or rendered visual source; verify module boundary, answer/rubric pairing, full stem/options or full subjective prompt, and exact reasoning/thinking node.",NO_STUDENT_DRAFT,"18. 面对社会高速发展过程中的现实压力,越来越多的人表示会在情绪低落时主动向AI 寻求安慰与情绪价 值。对于“是否应该使用AI 提供情绪价值”的问题,不同的人有不同的观点。 支持者认为AI 聊天机器人可提供几乎实时的回应,避免等待或冷场。同时,用户可根据自身需求“调 教”对话模式,无需担心被批判或暴露隐私,可自由表达负面情绪,AI 不会对用户进行价值判断。当你想 排解愤怒和压力时,它也不会说“你真是个负能量满满的人”会为你提供一些情绪疏导的方法。 反对者则认为,AI 在情感共情和动机共情方面存在缺陷,无法真正理解或共鸣人类情感。而且一旦对 这种被宠溺的感觉成瘾,人类在面对现实中不理想的人际关系时,就会感到难以忍受和充满挫败。他们开 始不愿意面对复杂的现实冲突,而是退回到由AI 构建的安全情绪泡泡中。这种情感依赖虽然短期内让人获 得抚慰,但长期下来会"
B03A_subjective_first,Q-2026通州期末-19-1,S-2026通州期末,006_Desktop_2026模拟题_2026各区期末和期中_2026通州期末_试卷_试卷.pdf,006_Desktop_2026模拟题_2026各区期末和期中_2026通州期末_试卷_试卷.pdf::Q19(1),19(1),主观题,in_scope,推理,假言;充分条件;判断;前提;必要条件;推理;结论,假言推理;其他复合推理,L1_A_ONLY_PENDING_B_TARGET,A_inventory_only,paired_candidate,paired_candidate,not_visual_confirmed,P1,answer pairing / targeted verification if in-scope after canonical check,answer pairing / targeted verification if in-scope after canonical check,"Return to original paper/answer/rubric or rendered visual source; verify module boundary, answer/rubric pairing, full stem/options or full subjective prompt, and exact reasoning/thinking node.",NO_STUDENT_DRAFT,"19. 【案件事实】 某小区3 号楼2 单元全体业主一致签字同意增设电梯,并于小区主要出入口张贴意见征集单、公示、 承诺及图纸等相关材料,公示期间未收到异议。随后,该项目取得了主管部门的审批手续并正式开工。居 住于相邻楼的业主范某认为,电梯安装位置影响其采光,侵犯其合法权益,遂多次在现场阻碍施工,导致 项目停工。2 单元全体业主向人民法院起诉,请求判令范某停止对加装电梯工程的妨害行为。法院经现场 勘查,案涉加装电梯采用全玻璃设计,未对相邻楼采光造成影响,遂判决范某停止对电梯加装工程的阻挠 行为。同时,法院明确,若电梯投入使用后,确在采光、通风等方面对部分业主造成较大影响,相关权利 ===== PAGE 7 ===== 第7页/共10页 人可就补偿事宜另行协商或通过法律途径解决。 【法律依据】 (1)结合材料,运用《法律与生活》知识,分析判决结果并说明"
B03B_choice_second,Q-2026顺义一模-7,S-2026顺义一模,001_Desktop_2026模拟题_2026各区一模_2026顺义一模_试卷_试卷.pdf,001_Desktop_2026模拟题_2026各区一模_2026顺义一模_试卷_试卷.pdf::Q7,7,选择题,in_scope,推理,判断;归纳,归纳推理与因果探求,L1_A_ONLY_PENDING_B_TARGET,A_inventory_only,paired_candidate,paired_candidate,not_visual_confirmed,P1,answer pairing / targeted verification if in-scope after canonical check,answer pairing / targeted verification if in-scope after canonical check,"Return to original paper/answer/rubric or rendered visual source; verify module boundary, answer/rubric pairing, full stem/options or full subjective prompt, and exact reasoning/thinking node.",NO_STUDENT_DRAFT,7􀆰下列对各象限与AI对话和人机协作主要适用的核心领域关联正确的是 A􀆰 第一象限⇨对前沿科学、社会发展等进行前瞻性思考ꎬ提高判断未来发展趋势的准确性 B􀆰 第二象限⇨快速检索、分析、归纳信息ꎬ完成标准化、重复性任务ꎬ减少失误、降低成本 C􀆰 第三象限⇨对交通调度、物流规划等进行超大规模数据的精准分析或复杂系统的优化决策 D􀆰 第四象限⇨个人的情感体验、价值判断和价值选择、复杂人际沟通、协商谈判、矛盾调解
B03B_choice_second,Q-2024朝阳一模-9,S-2024朝阳一模,030_Desktop_2024模拟题_2024朝阳一模_试卷_试卷.pdf,030_Desktop_2024模拟题_2024朝阳一模_试卷_试卷.pdf::Q9,9,选择题,in_scope,思维,系统观念,,L1_A_ONLY_PENDING_B_TARGET,A_inventory_only,paired_candidate,paired_candidate,not_visual_confirmed,P1,answer pairing / targeted verification if in-scope after canonical check,answer pairing / targeted verification if in-scope after canonical check,"Return to original paper/answer/rubric or rendered visual source; verify module boundary, answer/rubric pairing, full stem/options or full subjective prompt, and exact reasoning/thinking node.",NO_STUDENT_DRAFT,9􀆰几名中学生针对许多小区存在的闲置车辆长期占用车位导致车位紧张的问题ꎬ在模拟政 协活动中提出解决该问题的提案ꎮ市政协委员关注到了这一模拟提案ꎬ指导同学们务实 调查、充实内容、完善提案ꎮ在此基础上ꎬ市政协委员向市政协会议提交了相关正式提 案ꎮ从“模拟提案”到“正式提案”的探索 1需要针对所研究的问题制定具体政策ꎬ协调多方利益 2有益于提高学生引领社会治理、参与政治生活的能力 3需要坚持系统观念ꎬ有序地完成调查研究和思考任务 4有益于增进学生对于中国特色社会主义制度的特点和优势的理解 A􀆰12 B􀆰14 C􀆰23 D􀆰34
B03A_subjective_first,Q-2024海淀二模-17-1,S-2024海淀二模,027_Desktop_2024模拟题_海淀二模_试卷_试卷.pdf,027_Desktop_2024模拟题_海淀二模_试卷_试卷.pdf::Q17(1),17(1),主观题,in_scope,思维,客观性;思维具体;思维抽象;感性具体;整体性;科学思维,,L1_A_ONLY_PENDING_B_TARGET,A_inventory_only,paired_candidate,paired_candidate,not_visual_confirmed,P1,answer pairing / targeted verification if in-scope after canonical check,answer pairing / targeted verification if in-scope after canonical check,"Return to original paper/answer/rubric or rendered visual source; verify module boundary, answer/rubric pairing, full stem/options or full subjective prompt, and exact reasoning/thinking node.",NO_STUDENT_DRAFT,"17.(11 分)时间都去哪儿了? 时间利用调查是国际通行的一项社会调查,主要通过采集居民在一段特定时间内的活动信 息,反映居民在个人生理必需活动、有酬劳动、无酬劳动、个人自由支配活动等各项活动的时间 投入。此次全国时间利用调查的主要目的,是为了全面、真实、准确了解我国居民时间利用情况, 客观反映居民生活质量和生活模式变化,为改善民生福祉、科学制定社会民生政策提供详实、准 确的统计信息支撑。 我国曾于2008 年、2018 年开展过两次时间利用调查。与前两次调查相比,此次调查范围首 次拓宽到全国,调查对象首次扩展至6 周岁以上常住成员,调查首次全面使用电子化采集方式, 调查内容更加丰富,时间利用活动分类更加细化。 此次时间利用调查工作总体安排如下。 时间 阶段 主要任务 2024 年2-4 月 调查准备 选聘培训调查员,研发部署调查软件等 2024 "
B03A_subjective_first,Q-2024海淀二模-17-2,S-2024海淀二模,027_Desktop_2024模拟题_海淀二模_试卷_试卷.pdf,027_Desktop_2024模拟题_海淀二模_试卷_试卷.pdf::Q17(2),17(2),主观题,in_scope,思维,客观性;思维具体;思维抽象;感性具体;整体性;科学思维,,L1_A_ONLY_PENDING_B_TARGET,A_inventory_only,paired_candidate,paired_candidate,not_visual_confirmed,P1,answer pairing / targeted verification if in-scope after canonical check,answer pairing / targeted verification if in-scope after canonical check,"Return to original paper/answer/rubric or rendered visual source; verify module boundary, answer/rubric pairing, full stem/options or full subjective prompt, and exact reasoning/thinking node.",NO_STUDENT_DRAFT,"17.(11 分)时间都去哪儿了? 时间利用调查是国际通行的一项社会调查,主要通过采集居民在一段特定时间内的活动信 息,反映居民在个人生理必需活动、有酬劳动、无酬劳动、个人自由支配活动等各项活动的时间 投入。此次全国时间利用调查的主要目的,是为了全面、真实、准确了解我国居民时间利用情况, 客观反映居民生活质量和生活模式变化,为改善民生福祉、科学制定社会民生政策提供详实、准 确的统计信息支撑。 我国曾于2008 年、2018 年开展过两次时间利用调查。与前两次调查相比,此次调查范围首 次拓宽到全国,调查对象首次扩展至6 周岁以上常住成员,调查首次全面使用电子化采集方式, 调查内容更加丰富,时间利用活动分类更加细化。 此次时间利用调查工作总体安排如下。 时间 阶段 主要任务 2024 年2-4 月 调查准备 选聘培训调查员,研发部署调查软件等 2024 "
B03B_choice_second,Q-2025东城期末-1,S-2025东城期末,012_Desktop_2025模拟题_2025各区期末_2025东城期末_试卷_试卷.pdf,012_Desktop_2025模拟题_2025各区期末_2025东城期末_试卷_试卷.pdf::Q1,1,选择题,in_scope,思维,创新思维;辩证思维,,L1_A_ONLY_PENDING_B_TARGET,A_inventory_only,paired_candidate,paired_candidate,not_visual_confirmed,P1,answer pairing / targeted verification if in-scope after canonical check,answer pairing / targeted verification if in-scope after canonical check,"Return to original paper/answer/rubric or rendered visual source; verify module boundary, answer/rubric pairing, full stem/options or full subjective prompt, and exact reasoning/thinking node.",NO_STUDENT_DRAFT,"1、辩证思维的含义 所谓辩证思维,就是用联系、发展、全面的观点看待事物和思考问题。其实质与核心是运用矛盾分析法, 从对立面的统一中把握事物。"
B03B_choice_second,Q-2025东城期末-5,S-2025东城期末,012_Desktop_2025模拟题_2025各区期末_2025东城期末_试卷_试卷.pdf,012_Desktop_2025模拟题_2025各区期末_2025东城期末_试卷_试卷.pdf::Q5,5,选择题,in_scope,思维,辩证思维,,L1_A_ONLY_PENDING_B_TARGET,A_inventory_only,paired_candidate,paired_candidate,not_visual_confirmed,P1,answer pairing / targeted verification if in-scope after canonical check,answer pairing / targeted verification if in-scope after canonical check,"Return to original paper/answer/rubric or rendered visual source; verify module boundary, answer/rubric pairing, full stem/options or full subjective prompt, and exact reasoning/thinking node.",NO_STUDENT_DRAFT,"5.社区中的“小修小补”往往能焕新空间,为居民带来幸福感。社区公园的原入口只有两块砖的宽度, 进入后呈直角转弯,道路狭窄还容易踩踏绿地。通过改造,把原本的直角变成圆角,入口更宽敞,居民 在结伴散步时也更安全便利,提升了休闲体验。对此,评论恰当的是( ) 1道路改造体现了通过实践建立自在联系 2要在整体和动态中认识和优化社区环境 3通过否定过去和肯定现在实现事物发展 4运用辩证思维的矛盾分析法为居民解忧 A.12 B.13 C.24 D.34"
B03A_subjective_first,Q-2025海淀期末-17-2,S-2025海淀期末,015_Desktop_2025模拟题_2025各区期末_2025海淀期末_试卷_试卷.docx,015_Desktop_2025模拟题_2025各区期末_2025海淀期末_试卷_试卷.docx::Q17(2),17(2),主观题,in_scope,思维,客观性;想象;科学思维,,L1_A_ONLY_PENDING_B_TARGET,A_inventory_only,paired_candidate,paired_candidate,not_visual_confirmed,P1,answer pairing / targeted verification if in-scope after canonical check,answer pairing / targeted verification if in-scope after canonical check,"Return to original paper/answer/rubric or rendered visual source; verify module boundary, answer/rubric pairing, full stem/options or full subjective prompt, and exact reasoning/thinking node.",NO_STUDENT_DRAFT,"17. 阅读材料,完成问题。 在人们的想象中,永动机是可以不停地自动运动的机械装置。 下图是刊登在某杂志上的“永动机”设计图。一盆水,上面漂浮着一个架子。架子下方是一个叶轮。一条毛巾搭在架子上,一端浸入水中,另一端悬挂在叶轮上方。浸入水中的一端吸水,而悬着的另一端必然会滴水。水滴打在叶轮上,叶轮便会运转起来。这样,不需要任何外在能量便能自动运转的“永动机”就制造出来了。 (1)运用科学思维知识,分析这个“永动机”设计图的问题所在。 在历史上,永动机一直被人们讨论和研究,但制造永动机的尝试无一例外都以失败告终。1775年法国科学院宣布“不再审查有关永动机的一切设计”。这使人们的头脑冷静下来,开始在更深层次寻找失败的原因,去研究各种能量形式相互转化的规律。人类对此的科学认识经历了一个由浅入深、由含糊到清晰的过程。从18世纪末到19世纪中叶,焦耳、亥姆霍兹"
B03A_subjective_first,Q-2025海淀期末-22,S-2025海淀期末,015_Desktop_2025模拟题_2025各区期末_2025海淀期末_试卷_试卷.docx,015_Desktop_2025模拟题_2025各区期末_2025海淀期末_试卷_试卷.docx::Q22,22,主观题,in_scope,思维,质量互变,,L1_A_ONLY_PENDING_B_TARGET,A_inventory_only,paired_candidate,paired_candidate,not_visual_confirmed,P1,targeted Lane B verification for A-only subjective/high-number question,targeted Lane B verification for A-only subjective/high-number question,"Return to original paper/answer/rubric or rendered visual source; verify module boundary, answer/rubric pairing, full stem/options or full subjective prompt, and exact reasoning/thinking node.",NO_STUDENT_DRAFT,"22.(9分) 可从中国共产党的领导、中国式现代化、中国梦、中华优秀传统文化、中华民族精神、质量互变规律、人类命运共同体等角度作答。 ===== TABLE 1 ===== 中华人民共和国民法典 第三百二十一条 天然孳息,由所有权人取得;既有所有权人又有用益物权人的,由用益物权人取得。当事人另有约定的,按照其约定。 ===== TABLE 2 ===== 汽油买卖合同书 甲方:幸福石油公司乙方:开心公司 根据《中华人民共和国民法典》及相关法律规定,甲乙双方协商一致达成如下协议:...... 三、甲方义务 合同签订后的3日内,甲方将货物送达乙方指定地点,在交付时应配合乙方的指挥。 四、乙方义务 乙方需在合同签订后1日内支付10万元保金。货物验收合格后3日内支付剩余货款。...... 甲方:(盖章)乙方:(盖章) 日期:2024年11月11日日期:202"
B03B_choice_second,Q-2025顺义一模-3,S-2025顺义一模,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf::Q3,3,选择题,in_scope,思维,想象;逆向思维,,L1_A_ONLY_PENDING_B_TARGET,A_inventory_only,paired_candidate,paired_candidate,not_visual_confirmed,P1,answer pairing / targeted verification if in-scope after canonical check,answer pairing / targeted verification if in-scope after canonical check,"Return to original paper/answer/rubric or rendered visual source; verify module boundary, answer/rubric pairing, full stem/options or full subjective prompt, and exact reasoning/thinking node.",NO_STUDENT_DRAFT,"3.“冰雪同梦、亚洲同心”,亚冬会以冰雪运动促进亚洲各国和地区合作、以冰雪经济助推共同发展。冰雪 运动作为兼具竞技性、观赏性和人文性的体育活动,不仅通过赛事竞技和文化活动搭建跨文化交流的桥 梁,而且通过冰雪文化的传播与共享深化不同国家和地区间的理解与合作。对此,下列认识正确的是 ( ) A.参赛各国独具个性的文化寓于冰雪运动的共性文化之中 B.多元冰雪文化在交流与交融中赋能不同国家和地区发展 C.承认矛盾普遍性是促进各国文化交流与经济合作的关键 D.运用逆向思维,有意想象文化交流和经济发展间的关联"
B03A_subjective_first,Q-2026东城一模-19-1,S-2026东城一模,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf::Q19(1),19(1),主观题,in_scope,思维,分析与综合;创新思维;动态性;发散思维;整体性;系统观念;聚合思维;超前思维,,L1_A_ONLY_PENDING_B_TARGET,A_inventory_only,paired_candidate,paired_candidate,not_visual_confirmed,P1,answer pairing / targeted verification if in-scope after canonical check,answer pairing / targeted verification if in-scope after canonical check,"Return to original paper/answer/rubric or rendered visual source; verify module boundary, answer/rubric pairing, full stem/options or full subjective prompt, and exact reasoning/thinking node.",NO_STUDENT_DRAFT,"19.(24 分)中关村特色产业园在培育未来产业、发展新质生产力方面发挥重要作用。某校学生开展“中 关村特色产业园发展战略分析”项目研究,请你参与。 【项目背景】 北京市以中关村特色产业园为核心载体,布局人工智能、生物制造等前沿领域。为明晰其布局特点与 战略方向,开展本研究,为园区高质量发展提供参考。 【研究方法】 本研究采用多种方法,如文献研究法、______等。 (1)除文献研究法外,至少还需要哪一种方法?请补充,并说明理由。(3 分) 【资料搜集】 ===== PAGE 7 ===== 第7页/共10页 材料一 中关村园区坚持产城融合、绿色低碳发展理念,形成一批特色鲜明的产业园。 具身智能产业园:毗邻知名高校和科研院所,开放城市公园绿地作为测试场,设立百亿产业基金。 工业AI 产业园:布局传统工业区,推动“AI+制造”转型升级。 合成生物"
B03A_subjective_first,Q-2026东城一模-19-2,S-2026东城一模,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf::Q19(2),19(2),主观题,in_scope,思维,分析与综合;创新思维;动态性;发散思维;整体性;系统观念;聚合思维;超前思维,,L1_A_ONLY_PENDING_B_TARGET,A_inventory_only,paired_candidate,paired_candidate,not_visual_confirmed,P1,answer pairing / targeted verification if in-scope after canonical check,answer pairing / targeted verification if in-scope after canonical check,"Return to original paper/answer/rubric or rendered visual source; verify module boundary, answer/rubric pairing, full stem/options or full subjective prompt, and exact reasoning/thinking node.",NO_STUDENT_DRAFT,"19.(24 分)中关村特色产业园在培育未来产业、发展新质生产力方面发挥重要作用。某校学生开展“中 关村特色产业园发展战略分析”项目研究,请你参与。 【项目背景】 北京市以中关村特色产业园为核心载体,布局人工智能、生物制造等前沿领域。为明晰其布局特点与 战略方向,开展本研究,为园区高质量发展提供参考。 【研究方法】 本研究采用多种方法,如文献研究法、______等。 (1)除文献研究法外,至少还需要哪一种方法?请补充,并说明理由。(3 分) 【资料搜集】 ===== PAGE 7 ===== 第7页/共10页 材料一 中关村园区坚持产城融合、绿色低碳发展理念,形成一批特色鲜明的产业园。 具身智能产业园:毗邻知名高校和科研院所,开放城市公园绿地作为测试场,设立百亿产业基金。 工业AI 产业园:布局传统工业区,推动“AI+制造”转型升级。 合成生物"
B03A_subjective_first,Q-2026东城一模-19-3,S-2026东城一模,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf::Q19(3),19(3),主观题,in_scope,思维,分析与综合;创新思维;动态性;发散思维;整体性;系统观念;聚合思维;超前思维,,L1_A_ONLY_PENDING_B_TARGET,A_inventory_only,paired_candidate,paired_candidate,not_visual_confirmed,P1,answer pairing / targeted verification if in-scope after canonical check,answer pairing / targeted verification if in-scope after canonical check,"Return to original paper/answer/rubric or rendered visual source; verify module boundary, answer/rubric pairing, full stem/options or full subjective prompt, and exact reasoning/thinking node.",NO_STUDENT_DRAFT,"19.(24 分)中关村特色产业园在培育未来产业、发展新质生产力方面发挥重要作用。某校学生开展“中 关村特色产业园发展战略分析”项目研究,请你参与。 【项目背景】 北京市以中关村特色产业园为核心载体,布局人工智能、生物制造等前沿领域。为明晰其布局特点与 战略方向,开展本研究,为园区高质量发展提供参考。 【研究方法】 本研究采用多种方法,如文献研究法、______等。 (1)除文献研究法外,至少还需要哪一种方法?请补充,并说明理由。(3 分) 【资料搜集】 ===== PAGE 7 ===== 第7页/共10页 材料一 中关村园区坚持产城融合、绿色低碳发展理念,形成一批特色鲜明的产业园。 具身智能产业园:毗邻知名高校和科研院所,开放城市公园绿地作为测试场,设立百亿产业基金。 工业AI 产业园:布局传统工业区,推动“AI+制造”转型升级。 合成生物"
B03A_subjective_first,Q-2026东城期末-21,S-2026东城期末,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf::Q21,21,主观题,in_scope,思维,科学思维;系统观念;辩证思维,,L1_A_ONLY_PENDING_B_TARGET,A_inventory_only,paired_candidate,paired_candidate,not_visual_confirmed,P1,targeted Lane B verification for A-only subjective/high-number question,targeted Lane B verification for A-only subjective/high-number question,"Return to original paper/answer/rubric or rendered visual source; verify module boundary, answer/rubric pairing, full stem/options or full subjective prompt, and exact reasoning/thinking node.",NO_STUDENT_DRAFT,"21. (8 分) 可从中国共产党的领导、人民立场、新发展理念、系统观念等角度作答。 等级水平 等级描述 水平4 观点鲜明,能明确表达自己的见解;紧扣问题,综合运用所学展开论述,逻辑严密,条理清晰 水平3 观点比较明确,能表达自己的见解;能扣问题展开论述,知识运用比较准确,逻辑性较强,条 理较清晰 水平2 观点不明确;论述不能集中指向问题,罗列知识;知识运用不准确;论述缺乏逻辑,条理性差 水平1 应答与试题无关;或重复试题内容,或没有应答"
B03A_subjective_first,Q-2026朝阳期中-21-1,S-2026朝阳期中,003_Desktop_2026模拟题_2026各区期末和期中_2026朝阳期中_试卷_试卷.pdf,003_Desktop_2026模拟题_2026各区期末和期中_2026朝阳期中_试卷_试卷.pdf::Q21(1),21(1),主观题,in_scope,思维,创新思维;发散思维;联想思维;聚合思维;超前思维;逆向思维,,L1_A_ONLY_PENDING_B_TARGET,A_inventory_only,paired_candidate,paired_candidate,not_visual_confirmed,P1,answer pairing / targeted verification if in-scope after canonical check,answer pairing / targeted verification if in-scope after canonical check,"Return to original paper/answer/rubric or rendered visual source; verify module boundary, answer/rubric pairing, full stem/options or full subjective prompt, and exact reasoning/thinking node.",NO_STUDENT_DRAFT,"21. 人文经济学是基于国内文化经济发展的实际情况,符合中国国情的经济理论。 材料一 经济学是一种发展理念,是对人类社会与经济发展的初心回归,强调文化、人文与经济的有 机统一。三者有机统一是实现经济、社会和人的全面发展的重要基础。 (1)结合材料一,运用《经济与社会》和“文化传承与文化创新”知识,说明人文经济学理论研究的实 践意义。 ===== PAGE 7 ===== 第7页/共8页 材料二 将人文底蕴转化为经济发展优势,在冰雪季异军突起,从传统工业城市向现象级网红旅游目 的地的身份跃迁。 该市以冰雪文化为核心,突破传统物理景观局限,将“冷资源”转化为“热经济”。通过冰雪大世界、 太阳岛雪博会等载体,将冰雕艺术从单一观赏升级为沉浸式体验,赋予冰雪以情感温度与文化叙事。同时, 通过“历史街区+数字艺术+社群共创”打造复合型文化空间,如中央大街有着百年"
B03B_choice_second,Q-2026通州期末-5,S-2026通州期末,006_Desktop_2026模拟题_2026各区期末和期中_2026通州期末_试卷_试卷.pdf,006_Desktop_2026模拟题_2026各区期末和期中_2026通州期末_试卷_试卷.pdf::Q5,5,选择题,in_scope,思维,系统思维;辩证思维,,L1_A_ONLY_PENDING_B_TARGET,A_inventory_only,paired_candidate,paired_candidate,not_visual_confirmed,P1,answer pairing / targeted verification if in-scope after canonical check,answer pairing / targeted verification if in-scope after canonical check,"Return to original paper/answer/rubric or rendered visual source; verify module boundary, answer/rubric pairing, full stem/options or full subjective prompt, and exact reasoning/thinking node.",NO_STUDENT_DRAFT,"5. 基层问题通常不是孤立的“点”,而是交织着利益、习俗与资源的“网”。若仅头痛医头、脚痛医脚, 容易陷入“拆东墙补西墙”“按下葫芦浮起瓢”的被动局面。“十五五”规划建议明确提出,要“完善共 建共治共享的社会治理制度”并“健全凝聚服务群众工作机制,夯实社会治理的群众基础”。下列表述正 确的是( ) 1基层治理事关国家发展和稳定,是我们党执政兴国的重要支柱 2基层问题的治理必须坚持群众观念,要有系统思维和辩证思维 3多元共治有助于在当前条件下提供多方共赢的基层治理更优解 4凝聚服务群众工作机制的核心在于政府主导破解基层治理难题 A. 13 B. 14 C. 23 D. 24"
B03B_choice_second,Q-2026通州期末-8,S-2026通州期末,006_Desktop_2026模拟题_2026各区期末和期中_2026通州期末_试卷_试卷.pdf,006_Desktop_2026模拟题_2026各区期末和期中_2026通州期末_试卷_试卷.pdf::Q8,8,选择题,in_scope,思维,整体性,,L1_A_ONLY_PENDING_B_TARGET,A_inventory_only,paired_candidate,paired_candidate,not_visual_confirmed,P1,answer pairing / targeted verification if in-scope after canonical check,answer pairing / targeted verification if in-scope after canonical check,"Return to original paper/answer/rubric or rendered visual source; verify module boundary, answer/rubric pairing, full stem/options or full subjective prompt, and exact reasoning/thinking node.",NO_STUDENT_DRAFT,"8. 为纪念中国人民抗日战争暨世界反法西斯战争胜利80 周年,某地博物馆组织1010 位参与者以绣针为笔, 以丝线作墨,将抗战场景和1010 个地名绣结成一幅特殊的汴绣作品。从东北黑土地到滇西高原,从东海之 滨到西北戈壁,一张跨越时空的“记忆地图”无声诉说着“清澈的爱,只为中国”。对此,下列理解正确 的是( ) 1爱国主义的传承依赖于参与者的民族情怀 2家国情怀是这幅汴绣作品产生的核心源泉 3通过刺绣建立起承载家国情怀的人为事物的联系 4个体差异性与民族记忆整体性在作品中对立统一 A. 12 B. 13 C. 24 D. 34"
B03B_choice_second,Q-2026顺义一模-6,S-2026顺义一模,001_Desktop_2026模拟题_2026各区一模_2026顺义一模_试卷_试卷.pdf,001_Desktop_2026模拟题_2026各区一模_2026顺义一模_试卷_试卷.pdf::Q6,6,选择题,in_scope,思维,迁移,,L1_A_ONLY_PENDING_B_TARGET,A_inventory_only,paired_candidate,paired_candidate,not_visual_confirmed,P1,answer pairing / targeted verification if in-scope after canonical check,answer pairing / targeted verification if in-scope after canonical check,"Return to original paper/answer/rubric or rendered visual source; verify module boundary, answer/rubric pairing, full stem/options or full subjective prompt, and exact reasoning/thinking node.",NO_STUDENT_DRAFT,6􀆰下列对人机认知边界四象限分析模型的认识正确的是 A􀆰该模型的建构运用了迁移的方法认识和解决新问题 B􀆰AI和人的“会”与“不会”之间界限是确定不变的 C􀆰AI和人在能动性上的优势互补能延伸人的认识边界 D􀆰该模型为AI对话和人机协作提供了具体的操作路径
