material_atom_id,question_id,material_phrase,plain_description,subject_or_actor,action_or_event,affected_party,conflict_or_problem,legal_signal_if_any,possible_relevance_to_answer,source_locator,uncertainty
M_CC0070_2024_顺义_二模_19_22,CC0070_2024_顺义_二模_19,” | 该判断属于复合判断 D | “服务员同志，请当心，你的手指浸到我的汤里去了。,” | 该判断属于复合判断 D | “服务员同志，请当心，你的手指浸到我的汤里去了。,,,,,,背景或价值铺垫,F0068:text | F0069:text | F0289:text | F0290:text,heuristic_sentence_split_from_text_layer
M_CC0070_2024_顺义_二模_19_23,CC0070_2024_顺义_二模_19,” “没有关系，汤不烫，我不痛。,” “没有关系，汤不烫，我不痛。,,,,,,背景或价值铺垫,F0068:text | F0069:text | F0289:text | F0290:text,heuristic_sentence_split_from_text_layer
M_CC0070_2024_顺义_二模_19_24,CC0070_2024_顺义_二模_19,” | 该回答违反了排中律 基本案情 | 调查和督促履职 “禄米仓”为北京市级文物保护单位，是研究古代仓储制度和仓房建筑的宝贵实物资料。,” | 该回答违反了排中律 基本案情 | 调查和督促履职 “禄米仓”为北京市级文物保护单位，是研究古代仓储制度和仓房建筑的宝贵实物资料。,,,,,,背景或价值铺垫,F0068:text | F0069:text | F0289:text | F0290:text,heuristic_sentence_split_from_text_layer
M_CC0077_2025_东城_一模_19_01,CC0077_2025_东城_一模_19,19.(8 分) 法治以“固根本、稳预期、利长远”的治理效能，夯实人民群众可感可及的公平正义。,19.(8 分) 法治以“固根本、稳预期、利长远”的治理效能，夯实人民群众可感可及的公平正义。,,,,,,背景或价值铺垫,F0073:page 4 | F0074:page 5 | F0074:page 8 | F0292:page 4,heuristic_sentence_split_from_text_layer
M_CC0077_2025_东城_一模_19_02,CC0077_2025_东城_一模_19,以下三个案例生 动展现了法治的实践与成效。,以下三个案例生 动展现了法治的实践与成效。,,,,,,背景或价值铺垫,F0073:page 4 | F0074:page 5 | F0074:page 8 | F0292:page 4,heuristic_sentence_split_from_text_layer
M_CC0077_2025_东城_一模_19_03,CC0077_2025_东城_一模_19,案件一 张某与某公司签订《家庭装修合同》，因公司未按工期完工，张某诉至法院，要求赔偿损失并 支付违约金。,案件一 张某与某公司签订《家庭装修合同》，因公司未按工期完工，张某诉至法院，要求赔偿损失并 支付违约金。,,,,yes,违约金；赔偿损失,carries 法律事实/规则信号,F0073:page 4 | F0074:page 5 | F0074:page 8 | F0292:page 4,heuristic_sentence_split_from_text_layer
M_CC0077_2025_东城_一模_19_04,CC0077_2025_东城_一模_19,在诉讼程序启动后，法官了解双方需求、耐心释法析理，最终该公司主动赔偿工期延误损失， 既解“法结”又解“心结”。,在诉讼程序启动后，法官了解双方需求、耐心释法析理，最终该公司主动赔偿工期延误损失， 既解“法结”又解“心结”。,,,,yes,,背景或价值铺垫,F0073:page 4 | F0074:page 5 | F0074:page 8 | F0292:page 4,heuristic_sentence_split_from_text_layer
M_CC0077_2025_东城_一模_19_05,CC0077_2025_东城_一模_19,案件二 柳某入职某医院时，双方在合同中约定“若柳某提出解约，培训费补偿见《培训协议》”，并 另行签订《培训协议》。,案件二 柳某入职某医院时，双方在合同中约定“若柳某提出解约，培训费补偿见《培训协议》”，并 另行签订《培训协议》。,,,,,,背景或价值铺垫,F0073:page 4 | F0074:page 5 | F0074:page 8 | F0292:page 4,heuristic_sentence_split_from_text_layer
M_CC0077_2025_东城_一模_19_06,CC0077_2025_东城_一模_19,医院依约出资提供培训后，柳某在服务期未满时提出辞职并自愿支付违约金，但 [page 6] 第6页/共9页 离职后又申请仲裁要求返还，仲裁委员会驳回其请求。,医院依约出资提供培训后，柳某在服务期未满时提出辞职并自愿支付违约金，但 [page 6] 第6页/共9页 离职后又申请仲裁要求返还，仲裁委员会驳回其请求。,,,,yes,违约金,carries 法律事实/规则信号,F0073:page 4 | F0074:page 5 | F0074:page 8 | F0292:page 4,heuristic_sentence_split_from_text_layer
M_CC0077_2025_东城_一模_19_07,CC0077_2025_东城_一模_19,案件三 顾氏三兄弟长期尽心照料孤寡老人杨某，在其住院期间陪护并承担费用，杨某去世后又为其 操办丧葬事宜。,案件三 顾氏三兄弟长期尽心照料孤寡老人杨某，在其住院期间陪护并承担费用，杨某去世后又为其 操办丧葬事宜。,,,,,,背景或价值铺垫,F0073:page 4 | F0074:page 5 | F0074:page 8 | F0292:page 4,heuristic_sentence_split_from_text_layer
M_CC0077_2025_东城_一模_19_08,CC0077_2025_东城_一模_19,因杨某财产无人管理，三兄弟申请指定民政局作为遗产管理人，获得法院支持。,因杨某财产无人管理，三兄弟申请指定民政局作为遗产管理人，获得法院支持。,,,,,遗产,carries 法律事实/规则信号,F0073:page 4 | F0074:page 5 | F0074:page 8 | F0292:page 4,heuristic_sentence_split_from_text_layer
M_CC0077_2025_东城_一模_19_09,CC0077_2025_东城_一模_19,判决生效 后，民政局出具《分割决定书》，将杨某部分遗产分配给了顾氏三兄弟。,判决生效 后，民政局出具《分割决定书》，将杨某部分遗产分配给了顾氏三兄弟。,,,,,遗产,carries 法律事实/规则信号,F0073:page 4 | F0074:page 5 | F0074:page 8 | F0292:page 4,heuristic_sentence_split_from_text_layer
M_CC0077_2025_东城_一模_19_10,CC0077_2025_东城_一模_19,阅读材料，完成下表。,阅读材料，完成下表。,,,,,,背景或价值铺垫,F0073:page 4 | F0074:page 5 | F0074:page 8 | F0292:page 4,heuristic_sentence_split_from_text_layer
M_CC0077_2025_东城_一模_19_11,CC0077_2025_东城_一模_19,解决机制 以案说法 典型意义 案件一 ① 某公司未能按时完工，应承担违约 责任。,解决机制 以案说法 典型意义 案件一 ① 某公司未能按时完工，应承担违约 责任。,,,,yes,,背景或价值铺垫,F0073:page 4 | F0074:page 5 | F0074:page 8 | F0292:page 4,heuristic_sentence_split_from_text_layer
M_CC0077_2025_东城_一模_19_12,CC0077_2025_东城_一模_19,该案争议点不大，诉讼标的 额较小，承办法官本着以和为贵的 理念，经征求双方同意后，以该方 式圆满解决纠纷。,该案争议点不大，诉讼标的 额较小，承办法官本着以和为贵的 理念，经征求双方同意后，以该方 式圆满解决纠纷。,,,,yes,,背景或价值铺垫,F0073:page 4 | F0074:page 5 | F0074:page 8 | F0292:page 4,heuristic_sentence_split_from_text_layer
M_CC0077_2025_东城_一模_19_13,CC0077_2025_东城_一模_19,有效化解矛盾，避免双方损 失进一步扩大，有利于规范 市场秩序，促进社会 和谐。,有效化解矛盾，避免双方损 失进一步扩大，有利于规范 市场秩序，促进社会 和谐。,,,,,,背景或价值铺垫,F0073:page 4 | F0074:page 5 | F0074:page 8 | F0292:page 4,heuristic_sentence_split_from_text_layer
M_CC0077_2025_东城_一模_19_14,CC0077_2025_东城_一模_19,案件二 仲裁 医院与柳某签订的合同与协议被依 法认定有效，柳某签订协议并支付 违约金是真实意思表示，其要求返 还违约金有违诚信原则，故驳回。,案件二 仲裁 医院与柳某签订的合同与协议被依 法认定有效，柳某签订协议并支付 违约金是真实意思表示，其要求返 还违约金有违诚信原则，故驳回。,,,,yes,违约金,carries 法律事实/规则信号,F0073:page 4 | F0074:page 5 | F0074:page 8 | F0292:page 4,heuristic_sentence_split_from_text_layer
M_CC0077_2025_东城_一模_19_15,CC0077_2025_东城_一模_19,② 案件三 诉讼 顾氏三兄弟无法定赡养义务，但对 杨某进行生活照顾、精神慰藉等构 成事实上的扶养，符合民法典规定 的“可以分给适当遗产”情形，有权作 为利害关系人申请人民法院指定遗 产管理人。,② 案件三 诉讼 顾氏三兄弟无法定赡养义务，但对 杨某进行生活照顾、精神慰藉等构 成事实上的扶养，符合民法典规定 的“可以分给适当遗产”情形，有权作 为利害关系人申请人民法院指定遗 产管理人。,,,,yes,民法典；扶养；赡养；遗产,carries 法律事实/规则信号,F0073:page 4 | F0074:page 5 | F0074:page 8 | F0292:page 4,heuristic_sentence_split_from_text_layer
M_CC0084_2025_东城_二模_19_01,CC0084_2025_东城_二模_19,19.(8 分)法律以清晰的边界和公正的尺度守护社会秩序，营造美好生活。,19.(8 分)法律以清晰的边界和公正的尺度守护社会秩序，营造美好生活。,,,,,,背景或价值铺垫,F0100:page 3 | F0101:page 5 | F0101:page 7 | F0317:page 3,heuristic_sentence_split_from_text_layer
M_CC0084_2025_东城_二模_19_02,CC0084_2025_东城_二模_19,案件一 龙某为13 周岁的钱某在所经营的美容工作室进行了大面积文身并收取费用。,案件一 龙某为13 周岁的钱某在所经营的美容工作室进行了大面积文身并收取费用。,,,,,,背景或价值铺垫,F0100:page 3 | F0101:page 5 | F0101:page 7 | F0317:page 3,heuristic_sentence_split_from_text_layer
M_CC0084_2025_东城_二模_19_03,CC0084_2025_东城_二模_19,钱某母亲发现后，为 避免对钱某求学及就业造成影响，要求龙某为钱某清洗文身并赔偿。,钱某母亲发现后，为 避免对钱某求学及就业造成影响，要求龙某为钱某清洗文身并赔偿。,,,,yes,,背景或价值铺垫,F0100:page 3 | F0101:page 5 | F0101:page 7 | F0317:page 3,heuristic_sentence_split_from_text_layer
M_CC0084_2025_东城_二模_19_04,CC0084_2025_东城_二模_19,因协商未果，钱某诉至法院，最终法 院判决龙某退还文身费用并赔偿精神损失。,因协商未果，钱某诉至法院，最终法 院判决龙某退还文身费用并赔偿精神损失。,,,,yes,,背景或价值铺垫,F0100:page 3 | F0101:page 5 | F0101:page 7 | F0317:page 3,heuristic_sentence_split_from_text_layer
M_CC0084_2025_东城_二模_19_05,CC0084_2025_东城_二模_19,案件二 杨某在其运营的自媒体账号发布文章，在没有事实依据的情况下，评价某公司“搅乱市场”“打劫同 行”“无赖”“强盗”，引发社会关注，造成严重负面影响。,案件二 杨某在其运营的自媒体账号发布文章，在没有事实依据的情况下，评价某公司“搅乱市场”“打劫同 行”“无赖”“强盗”，引发社会关注，造成严重负面影响。,,,,,,背景或价值铺垫,F0100:page 3 | F0101:page 5 | F0101:page 7 | F0317:page 3,heuristic_sentence_split_from_text_layer
M_CC0084_2025_东城_二模_19_06,CC0084_2025_东城_二模_19,该公司诉至法院，最终法院判决杨某公开道歉并赔 偿损失。,该公司诉至法院，最终法院判决杨某公开道歉并赔 偿损失。,,,,yes,,背景或价值铺垫,F0100:page 3 | F0101:page 5 | F0101:page 7 | F0317:page 3,heuristic_sentence_split_from_text_layer
M_CC0084_2025_东城_二模_19_07,CC0084_2025_东城_二模_19,案件三 邬某通过某公司的 App 预定境外客房，支付方式为“到店支付”，下单后即被从银行卡中扣除房款， 邬某不知情也未入住。,案件三 邬某通过某公司的 App 预定境外客房，支付方式为“到店支付”，下单后即被从银行卡中扣除房款， 邬某不知情也未入住。,,,,,,背景或价值铺垫,F0100:page 3 | F0101:page 5 | F0101:page 7 | F0317:page 3,heuristic_sentence_split_from_text_layer
M_CC0084_2025_东城_二模_19_08,CC0084_2025_东城_二模_19,邬某发现扣款后要求退还，而公司认为其服务条款中已注明“部分酒店住宿可能会 对您的银行卡预先收取全额预订费用”，拒绝退款。,邬某发现扣款后要求退还，而公司认为其服务条款中已注明“部分酒店住宿可能会 对您的银行卡预先收取全额预订费用”，拒绝退款。,,,,,,背景或价值铺垫,F0100:page 3 | F0101:page 5 | F0101:page 7 | F0317:page 3,heuristic_sentence_split_from_text_layer
M_CC0084_2025_东城_二模_19_09,CC0084_2025_东城_二模_19,邬某诉至法院，最终法院判决该公司退还房款。,邬某诉至法院，最终法院判决该公司退还房款。,,,,yes,,背景或价值铺垫,F0100:page 3 | F0101:page 5 | F0101:page 7 | F0317:page 3,heuristic_sentence_split_from_text_layer
M_CC0084_2025_东城_二模_19_10,CC0084_2025_东城_二模_19,阅读材料，完成下表。,阅读材料，完成下表。,,,,,,背景或价值铺垫,F0100:page 3 | F0101:page 5 | F0101:page 7 | F0317:page 3,heuristic_sentence_split_from_text_layer
M_CC0084_2025_东城_二模_19_11,CC0084_2025_东城_二模_19,案件 体现的 民法原则 以案说法 典型意义 案件一 守法和公序良俗原则 ① 对规范商家经营，保障未成年人合法权 益、呵护未成年人健康成长具有重要意 义。,案件 体现的 民法原则 以案说法 典型意义 案件一 守法和公序良俗原则 ① 对规范商家经营，保障未成年人合法权 益、呵护未成年人健康成长具有重要意 义。,,,,,,背景或价值铺垫,F0100:page 3 | F0101:page 5 | F0101:page 7 | F0317:page 3,heuristic_sentence_split_from_text_layer
M_CC0084_2025_东城_二模_19_12,CC0084_2025_东城_二模_19,案件二 诚信原则 ② 引导自媒体经营者树立法治意识，规范其 行为，有利于提升媒体公信力，同时有利 于维护良性市场竞争秩序。,案件二 诚信原则 ② 引导自媒体经营者树立法治意识，规范其 行为，有利于提升媒体公信力，同时有利 于维护良性市场竞争秩序。,,,,,经营者,carries 法律事实/规则信号,F0100:page 3 | F0101:page 5 | F0101:page 7 | F0317:page 3,heuristic_sentence_split_from_text_layer
M_CC0084_2025_东城_二模_19_13,CC0084_2025_东城_二模_19,[page 6] 第6页/共8页 案件三 ③ 本案所涉“服务条款”属于 格式条款，公司负有向用 户提示、说明的义务，只 在内容复杂繁多的服务条 款中约定，不足以起到提 示作用，故认定公司违 约。,[page 6] 第6页/共8页 案件三 ③ 本案所涉“服务条款”属于 格式条款，公司负有向用 户提示、说明的义务，只 在内容复杂繁多的服务条 款中约定，不足以起到提 示作用，故认定公司违 约。,,,,,格式条款,carries 法律事实/规则信号,F0100:page 3 | F0101:page 5 | F0101:page 7 | F0317:page 3,heuristic_sentence_split_from_text_layer
M_CC0091_2025_东城_期末_19_01,CC0091_2025_东城_期末_19,19．【分析】（1）本题要求回答材料中面临的法律问题。,19．【分析】（1）本题要求回答材料中面临的法律问题。,,,,,,背景或价值铺垫,F0130:page 18 | F0130:page 5,heuristic_sentence_split_from_text_layer
M_CC0091_2025_东城_期末_19_02,CC0091_2025_东城_期末_19,“电动自行车存放、充电场所应当配备必要的消防 器材，充电设施应当具备充满自动断电功能。,“电动自行车存放、充电场所应当配备必要的消防 器材，充电设施应当具备充满自动断电功能。,,,,,,背景或价值铺垫,F0130:page 18 | F0130:page 5,heuristic_sentence_split_from_text_layer
M_CC0091_2025_东城_期末_19_03,CC0091_2025_东城_期末_19,”可知面临充电柜是否符合安全标准的问题。,”可知面临充电柜是否符合安全标准的问题。,,,,,,背景或价值铺垫,F0130:page 18 | F0130:page 5,heuristic_sentence_split_from_text_layer
M_CC0091_2025_东城_期末_19_04,CC0091_2025_东城_期末_19,“改变共有部 分的用途或者利用共有部分从事经营活动。,“改变共有部 分的用途或者利用共有部分从事经营活动。,,,,,,背景或价值铺垫,F0130:page 18 | F0130:page 5,heuristic_sentence_split_from_text_layer
M_CC0091_2025_东城_期末_19_05,CC0091_2025_东城_期末_19,”可知面临公共区域的所有权问题。,”可知面临公共区域的所有权问题。,,,,,所有权,carries 法律事实/规则信号,F0130:page 18 | F0130:page 5,heuristic_sentence_split_from_text_layer
M_CC0091_2025_东城_期末_19_06,CC0091_2025_东城_期末_19,（2）本题要求回答解决电动自行车“安家难”涉及的利益相关方。,（2）本题要求回答解决电动自行车“安家难”涉及的利益相关方。,,,,,,背景或价值铺垫,F0130:page 18 | F0130:page 5,heuristic_sentence_split_from_text_layer
M_CC0091_2025_东城_期末_19_07,CC0091_2025_东城_期末_19,甲和乙的观点说明社区电动自行车 的充电问题涉及居民；,甲和乙的观点说明社区电动自行车 的充电问题涉及居民；,,,,,,背景或价值铺垫,F0130:page 18 | F0130:page 5,heuristic_sentence_split_from_text_layer
M_CC0091_2025_东城_期末_19_08,CC0091_2025_东城_期末_19,丙的观点说明涉及物业、街道办事处和消防部门等利益相关方。,丙的观点说明涉及物业、街道办事处和消防部门等利益相关方。,,,,,,背景或价值铺垫,F0130:page 18 | F0130:page 5,heuristic_sentence_split_from_text_layer
M_CC0091_2025_东城_期末_19_09,CC0091_2025_东城_期末_19,[page 19] 第19页/共20页 （3）本题要求回答如何更好地解决居民分歧，达成共识。,[page 19] 第19页/共20页 （3）本题要求回答如何更好地解决居民分歧，达成共识。,,,,,,背景或价值铺垫,F0130:page 18 | F0130:page 5,heuristic_sentence_split_from_text_layer
M_CC0091_2025_东城_期末_19_10,CC0091_2025_东城_期末_19,从《政治与法治》的角度看，解决社区居民 的问题，最好发挥基层群众自治的作用，通过召开居民会议，居委会介绍方案并进行民主协商、民主决 策，就充电柜设置问题达成共识。,从《政治与法治》的角度看，解决社区居民 的问题，最好发挥基层群众自治的作用，通过召开居民会议，居委会介绍方案并进行民主协商、民主决 策，就充电柜设置问题达成共识。,,,,,,背景或价值铺垫,F0130:page 18 | F0130:page 5,heuristic_sentence_split_from_text_layer
M_CC0091_2025_东城_期末_19_11,CC0091_2025_东城_期末_19,从《法律与生活》的角度看，解决邻里之间的问题，应该按照方便生 活、团结互助、公平合理的原则，正确处理相邻关系。,从《法律与生活》的角度看，解决邻里之间的问题，应该按照方便生 活、团结互助、公平合理的原则，正确处理相邻关系。,,,,,相邻关系；法律与生活,carries 法律事实/规则信号,F0130:page 18 | F0130:page 5,heuristic_sentence_split_from_text_layer
M_CC0091_2025_东城_期末_19_12,CC0091_2025_东城_期末_19,【解答】（1） 充电柜是否符合安全标准、公共区域的所有权等；,【解答】（1） 充电柜是否符合安全标准、公共区域的所有权等；,,,,,所有权,carries 法律事实/规则信号,F0130:page 18 | F0130:page 5,heuristic_sentence_split_from_text_layer
M_CC0091_2025_东城_期末_19_13,CC0091_2025_东城_期末_19,（2） 街道办事处、消防部门等；,（2） 街道办事处、消防部门等；,,,,,,背景或价值铺垫,F0130:page 18 | F0130:page 5,heuristic_sentence_split_from_text_layer
M_CC0091_2025_东城_期末_19_14,CC0091_2025_东城_期末_19,（3） ①应当按照方便生活、团结互助、公平合理的原则，正确处理相邻关系，促进和谐。,（3） ①应当按照方便生活、团结互助、公平合理的原则，正确处理相邻关系，促进和谐。,,,,,相邻关系,carries 法律事实/规则信号,F0130:page 18 | F0130:page 5,heuristic_sentence_split_from_text_layer
M_CC0091_2025_东城_期末_19_15,CC0091_2025_东城_期末_19,②通过召开居民会议，居委会介绍方案并进行民主协商、民主决策，就充电柜设置问题达成共识。,②通过召开居民会议，居委会介绍方案并进行民主协商、民主决策，就充电柜设置问题达成共识。,,,,,,背景或价值铺垫,F0130:page 18 | F0130:page 5,heuristic_sentence_split_from_text_layer
M_CC0091_2025_东城_期末_19_16,CC0091_2025_东城_期末_19,【点评】（1）（2）属于简答题，难度较低。,【点评】（1）（2）属于简答题，难度较低。,,,,,,背景或价值铺垫,F0130:page 18 | F0130:page 5,heuristic_sentence_split_from_text_layer
M_CC0091_2025_东城_期末_19_17,CC0091_2025_东城_期末_19,解答此类主观题需要考生夯实基础，加强知识储备，准确获 取和解读材料信息，直问直答，无需作过多分析。,解答此类主观题需要考生夯实基础，加强知识储备，准确获 取和解读材料信息，直问直答，无需作过多分析。,,,,,和解,carries 法律事实/规则信号,F0130:page 18 | F0130:page 5,heuristic_sentence_split_from_text_layer
M_CC0091_2025_东城_期末_19_18,CC0091_2025_东城_期末_19,（3）本题为措施类试题，解答这类题目时采用定点法，具体的解题思路是： 一是从教材找方法。,（3）本题为措施类试题，解答这类题目时采用定点法，具体的解题思路是： 一是从教材找方法。,,,,,,背景或价值铺垫,F0130:page 18 | F0130:page 5,heuristic_sentence_split_from_text_layer
M_CC0091_2025_东城_期末_19_19,CC0091_2025_东城_期末_19,要认真回想教材相关方面的知识，不能随意乱想。,要认真回想教材相关方面的知识，不能随意乱想。,,,,,,背景或价值铺垫,F0130:page 18 | F0130:page 5,heuristic_sentence_split_from_text_layer
M_CC0091_2025_东城_期末_19_20,CC0091_2025_东城_期末_19,二是从材料中找方法。,二是从材料中找方法。,,,,,,背景或价值铺垫,F0130:page 18 | F0130:page 5,heuristic_sentence_split_from_text_layer
M_CC0091_2025_东城_期末_19_21,CC0091_2025_东城_期末_19,如果材料呈现的是问题，那么材料中问题的反面就是方法。,如果材料呈现的是问题，那么材料中问题的反面就是方法。,,,,,,背景或价值铺垫,F0130:page 18 | F0130:page 5,heuristic_sentence_split_from_text_layer
M_CC0091_2025_东城_期末_19_22,CC0091_2025_东城_期末_19,三是从当前时政热点和党和国家重大政策中找方法。,三是从当前时政热点和党和国家重大政策中找方法。,,,,,,背景或价值铺垫,F0130:page 18 | F0130:page 5,heuristic_sentence_split_from_text_layer
M_CC0091_2025_东城_期末_19_23,CC0091_2025_东城_期末_19,具体的解题程序：定点﹣﹣联系﹣﹣疏理﹣﹣作答。,具体的解题程序：定点﹣﹣联系﹣﹣疏理﹣﹣作答。,,,,,,背景或价值铺垫,F0130:page 18 | F0130:page 5,heuristic_sentence_split_from_text_layer
M_CC0092_2025_东城_期末_19_1_01,CC0092_2025_东城_期末_19_1,19（1）评分细则（两种思路都可以得分，如果在同样的思路中，要求涉及具体问题不同， 1个问题1分） • 思路1.充电桩方案的具体内容是否符合/违反规定（依法依规） • 如： • 设置充电柜是否违反消防规定；,19（1）评分细则（两种思路都可以得分，如果在同样的思路中，要求涉及具体问题不同， 1个问题1分） • 思路1.充电桩方案的具体内容是否符合/违反规定（依法依规） • 如： • 设置充电柜是否违反消防规定；,,,,,,背景或价值铺垫,F0128:page 11 | F0129:slide 11 | F0129:slide 12 | F0338:page 11,heuristic_sentence_split_from_text_layer
M_CC0092_2025_东城_期末_19_1_02,CC0092_2025_东城_期末_19_1,• 改变公有部分用途的法律程序问题；,• 改变公有部分用途的法律程序问题；,,,,,,背景或价值铺垫,F0128:page 11 | F0129:slide 11 | F0129:slide 12 | F0338:page 11,heuristic_sentence_split_from_text_layer
M_CC0092_2025_东城_期末_19_1_03,CC0092_2025_东城_期末_19_1,• 涉及民法典对公共区域功能改变的规定；,• 涉及民法典对公共区域功能改变的规定；,,,,,民法典,carries 法律事实/规则信号,F0128:page 11 | F0129:slide 11 | F0129:slide 12 | F0338:page 11,heuristic_sentence_split_from_text_layer
M_CC0092_2025_东城_期末_19_1_04,CC0092_2025_东城_期末_19_1,• 思路2.充电桩方案的具体内容涉及哪些权利？,• 思路2.充电桩方案的具体内容涉及哪些权利？,,,,,,背景或价值铺垫,F0128:page 11 | F0129:slide 11 | F0129:slide 12 | F0338:page 11,heuristic_sentence_split_from_text_layer
M_CC0092_2025_东城_期末_19_1_05,CC0092_2025_东城_期末_19_1,• 如： • 公共区域设置充电柜是否涉及侵权问题；,• 如： • 公共区域设置充电柜是否涉及侵权问题；,,,,yes,,背景或价值铺垫,F0128:page 11 | F0129:slide 11 | F0129:slide 12 | F0338:page 11,heuristic_sentence_split_from_text_layer
M_CC0092_2025_东城_期末_19_1_06,CC0092_2025_东城_期末_19_1,• 可能侵害部分业主对公共部分的合法权利 • 充电柜建设是否损害相邻权的问题 • 充电柜安全问题可能侵犯居民的人身安全和财产权 • xx问题侵犯了居民的合法权益 [page 12] •,• 可能侵害部分业主对公共部分的合法权利 • 充电柜建设是否损害相邻权的问题 • 充电柜安全问题可能侵犯居民的人身安全和财产权 • xx问题侵犯了居民的合法权益 [page 12] •,,,,,,背景或价值铺垫,F0128:page 11 | F0129:slide 11 | F0129:slide 12 | F0338:page 11,heuristic_sentence_split_from_text_layer
M_CC0094_2025_东城_期末_19_3_01,CC0094_2025_东城_期末_19_3,19（3）达成共识 思路：答案分两层 《法律与生活》相邻关系（2分） 《政治与法治》民主程序与实践（2分） 第一层满分2分： 提到相邻权、相邻关系原则、权利和义务相统一、权利有界限不能影响他人的合法权利。,19（3）达成共识 思路：答案分两层 《法律与生活》相邻关系（2分） 《政治与法治》民主程序与实践（2分） 第一层满分2分： 提到相邻权、相邻关系原则、权利和义务相统一、权利有界限不能影响他人的合法权利。,,,,,相邻关系；法律与生活,carries 法律事实/规则信号,F0128:page 13 | F0129:slide 14 | F0338:page 13,heuristic_sentence_split_from_text_layer
M_CC0094_2025_东城_期末_19_3_02,CC0094_2025_东城_期末_19_3,如：要遵循相邻关系原则：有利生产、方便生活、团结互助、公平合理 如：应该邻里关系和睦、不影响他人合法权利 如：明确自己相关的权利和义务，权利有界限 没说法律术语，只说：邻里和谐、要相互理解、包容、体谅、谦让；,如：要遵循相邻关系原则：有利生产、方便生活、团结互助、公平合理 如：应该邻里关系和睦、不影响他人合法权利 如：明确自己相关的权利和义务，权利有界限 没说法律术语，只说：邻里和谐、要相互理解、包容、体谅、谦让；,,,,,相邻关系,carries 法律事实/规则信号,F0128:page 13 | F0129:slide 14 | F0338:page 13,heuristic_sentence_split_from_text_layer
M_CC0094_2025_东城_期末_19_3_03,CC0094_2025_东城_期末_19_3,社会主义核心价值观的友善、和谐；,社会主义核心价值观的友善、和谐；,,,,,,背景或价值铺垫,F0128:page 13 | F0129:slide 14 | F0338:page 13,heuristic_sentence_split_from_text_layer
M_CC0094_2025_东城_期末_19_3_04,CC0094_2025_东城_期末_19_3,以和为贵中华优秀传统美德，给1分。,以和为贵中华优秀传统美德，给1分。,,,,,,背景或价值铺垫,F0128:page 13 | F0129:slide 14 | F0338:page 13,heuristic_sentence_split_from_text_layer
M_CC0094_2025_东城_期末_19_3_05,CC0094_2025_东城_期末_19_3,第二层满分情况2分: 出现“民主协商”“共同商讨”“共同商量”、“汇集民意、集中民智”/知情权、参与权、表达权。,第二层满分情况2分: 出现“民主协商”“共同商讨”“共同商量”、“汇集民意、集中民智”/知情权、参与权、表达权。,,,,,知情权,carries 法律事实/规则信号,F0128:page 13 | F0129:slide 14 | F0338:page 13,heuristic_sentence_split_from_text_layer
M_CC0094_2025_东城_期末_19_3_06,CC0094_2025_东城_期末_19_3,[slide 15] 存在问题： 问题1：缺少相邻关系层 看到社区问题、看到绿地、通行、采光，以及居民分歧这样的关键词，依然想不到涉及相邻关系或者邻里和睦，所以很多同学只靠民主协商得2分。,[slide 15] 存在问题： 问题1：缺少相邻关系层 看到社区问题、看到绿地、通行、采光，以及居民分歧这样的关键词，依然想不到涉及相邻关系或者邻里和睦，所以很多同学只靠民主协商得2分。,,,,,相邻关系,carries 法律事实/规则信号,F0128:page 13 | F0129:slide 14 | F0338:page 13,heuristic_sentence_split_from_text_layer
M_CC0094_2025_东城_期末_19_3_07,CC0094_2025_东城_期末_19_3,问题2： 从技术方面去解决问题，试图想一个完美的现实方案。,问题2： 从技术方面去解决问题，试图想一个完美的现实方案。,,,,,,背景或价值铺垫,F0128:page 13 | F0129:slide 14 | F0338:page 13,heuristic_sentence_split_from_text_layer
M_CC0094_2025_东城_期末_19_3_08,CC0094_2025_东城_期末_19_3,比如十分详细的谈怎么装柜子、周边应该宽阔，柜子应有什么功能。,比如十分详细的谈怎么装柜子、周边应该宽阔，柜子应有什么功能。,,,,,,背景或价值铺垫,F0128:page 13 | F0129:slide 14 | F0338:page 13,heuristic_sentence_split_from_text_layer
M_CC0094_2025_东城_期末_19_3_09,CC0094_2025_东城_期末_19_3,没有运用《法律与生活》《政治和法治》的知识围绕“分歧”作答。,没有运用《法律与生活》《政治和法治》的知识围绕“分歧”作答。,,,,,法律与生活,carries 法律事实/规则信号,F0128:page 13 | F0129:slide 14 | F0338:page 13,heuristic_sentence_split_from_text_layer
M_CC0094_2025_东城_期末_19_3_10,CC0094_2025_东城_期末_19_3,（他的思路是方案要尽可能完美，而这种共识是通过协商、团结互助来实现的，而不是靠一个他认为完美的方案），0-1分（如果提到了一点居民权利，给了1分） 问题3： 从各个主体做无关回答，比如人大立法、政府履行职能、坚持党员的先锋模范作用等，脱离了情境，0-1分（如果提到了一点居民权利，给了1分）。,（他的思路是方案要尽可能完美，而这种共识是通过协商、团结互助来实现的，而不是靠一个他认为完美的方案），0-1分（如果提到了一点居民权利，给了1分） 问题3： 从各个主体做无关回答，比如人大立法、政府履行职能、坚持党员的先锋模范作用等，脱离了情境，0-1分（如果提到了一点居民权利，给了1分）。,,,,,,背景或价值铺垫,F0128:page 13 | F0129:slide 14 | F0338:page 13,heuristic_sentence_split_from_text_layer
