suite_id,year,district,stage,suite_name,question_no,question_type,source_question_file,question_source_role,source_rubric_file,evidence_type,rubric_match_method,answer,answer_source,question_excerpt,rubric_excerpt,notes
2025_海淀_二模_029,2025,海淀,二模,2025海淀二模,5,choice,/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025海淀二模/试卷/试卷.pdf,paper,,missing,no_exact_qno_block,,,5. 2025年3月，《最高人民法院关于审理预付式消费民事纠纷案件适用法律若干问题的解释》发 布。某班学习小组查阅该解释后，梳理了以下内容。 •经营者收取预付款后终止营业，不按照约定兑付商品或提供服务，恶意逃避消费者申 请退款，需承担惩罚性赔偿责任。 •经营者控制合同文本或消费记录，无正当理由拒不提交，法院根据消费者的主张认定 争议事实。 •商场作为场地出租者，若未要求经营者提供经营资质，导致消费者损失，需承担民 事责任。 对此，理解不正确的是 A. 惩罚性赔偿有助于预防恶意违约，引导经营者依法诚信经营 B. 消费者通常处于弱势地位，合理分配举证责任符合公平原则 C. 进一步明确预付式消费纠纷责任主体，助力消费者维护合法权益 D. 法律规定商场承担无过错侵权责任，促进市场健康发展,,missing_exact_rubric_block
2025_海淀_二模_029,2025,海淀,二模,2025海淀二模,6,choice,/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025海淀二模/试卷/试卷.pdf,paper,/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025海淀二模/其他材料/2025届二模考试讲评0510.pdf,support_lecture,exact_qno_block_priority_60,,,6. 颜某与罗某婚后育有一女小罗，一家人共同生活。后因家庭矛盾未能得到有效调和，父亲罗某 将6岁的小罗强行带至外地生活。颜某请求法院裁定罗某将小罗送回原住所并禁止罗某抢夺、 藏匿未成年子女。对此案认识正确的是 ①强行改变惯常生活可能对未成年子女的身心健康产生不利影响 ②法律保障未成年人的合法权益，应由小罗自行决定其居住地 ③罗某有权按照自己意愿改变子女居住地，法院需考虑其情感需求 ④父母对未成年子女的监护权平等，抢夺行为侵害了颜某的监护权 A. ①③ B. ①④ C. D. 24,6.抢注/抢先注册/恶意注册/损害在先权利/用法条32条 1分 • 2-6问学生答卷反映的问题及建议 • 学生大部分能够对②③⑥空进行较好的阐述。 • 部分学生②③空未从被告侵权角度回答，反而重复写 “商标注册文件”这一与前 文重复的答案； • ④一部分学生对于需要填写的证据材料或例子描述不够准确； • ⑤还有部分学生写了被告“已经取得/注册了商标”这一有严重逻辑问题的答案； • ⑥学生对于“恶意抢注”这一概念大部分比较了解，但部分学生不能对应材料写 了“侵权”相关内容。 C 组,
2025_海淀_二模_029,2025,海淀,二模,2025海淀二模,7,choice,/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025海淀二模/试卷/试卷.pdf,paper,/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025海淀二模/其他材料/2025届二模考试讲评0510.pdf,support_lecture,exact_qno_block_priority_60,,,7. 凭展览门票可在附近商圈享受用餐折扣、凭机票可享受专属 门店的特别优惠•⋯一种新的经济模式——“票根经济”悄 XX 剧场 然兴起。多地鼓励消费者用交通出行、文旅活动的车票、门 票、发票获取消费优惠。发展“票根经济” 凭票根 10元喝咖啡 XX剧场北门对面 ①以跨行业联动丰富消费场景，延伸消费链条 ②以企业合作抑制行业竞争，增强市场活力 ③需要企业加强沟通协作，保障票根权益兑换 ④需要发挥政府主导作用，发掘潜在消费需求 A. ①③ B. ①④ 演出日历 000 演出购票 超门洁动 c. 23 D. 24) 高三年级（思想政治）第2页（共8页） [ocr page 3],7.诚信/公平/守法和公序良俗/公序良俗 1分 • 1、7 两问学生答卷反映的问题及建议 • ①正确答案是“回避申请”，正确率较高； • 主要几种错误：“起诉”、“撤诉”、“和解”、“调解”。 建议温习课本P99模拟法庭的程序 • ⑦“_____这一民法原则”，学生写了多个；或表述错误，例如公正。 建议再温习一下民法原则 B 组,
2025_海淀_二模_029,2025,海淀,二模,2025海淀二模,17,subjective,/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025海淀二模/试卷/试卷.pdf,paper,/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025海淀二模/其他材料/2025届二模考试讲评0510.pdf,support_lecture,exact_qno_block_priority_70,,,17.（6分）人大代表是党和国家联系人民群众的桥梁。 《中华人民共和国全国人民代表大会和地方各级人民代表大会代表法》（以下简称代表法）是 规范和保障人大代表依法行使代表职权、履行代表义务、发挥代表作用的基本法律。2025年，代 表法进行了第四次修正。 修正后的代表法进一步完善代表联系人民群众制度和人大常委会联系代表制度，完善“一府 一委两院”联系代表制度。如第十一条明确了各级人民政府、监察委员会、人民法院、人民检察 院应当加强同代表的联系，听取代表的意见和建议，加强和改进各方面工作；第四十六条增加规 定：各级人民政府及其所属各部门、监察委员会、人民法院和人民检察院，根据本级人大常委会 的统筹安排，邀请代表参与相关工作和活动，听取代表的意见和建议。 有来自检察机关的全国人大代表表示， 北京市大兴区兴丰街道黄村西里在区人 对于检察机关而言，实践中探索形成的代表 大常委会的统筹指导下，建立黄村西里代表 日常联络机制被写进法律，让代表更加深入 联络站，形成了固定每月一次选民接待日、 固定每个社区有联络员和信息员、固定“人 地参加检察机关活动，有助于及时发现问 代会前听民声”，结合街道中心任务、结合 题，增强建议的可操作性，搭建好检察机关 社区实际情况、结合属地管理原则开展工作 与人民群众的连心桥、便捷桥。 的“三固定、三结合”机制。 运用《政治与法治》知识，说明代表法的修正为何有助于人大代表更好地成为党和国家联系 人民群众的桥梁。 高三年级（思想政治）第5页（共8页） [ocr page 6],"17.（8分） 法治是最好的营商环境。 ➢ 改革开放以来，特别是党的十八大以来，党中央、国务院高度重视民营经济发展 ，出台了一系列促进 民间投资和民营经济发展的政策措施。 ➢ 2024年3月全国两会期间,多位全国人大代表、政协委员围绕民营经济促进法立法工作积极建言。 ➢ 2024年7月，党的二十届三中全会通过的 《中共中央关于进一步全面深化改革 、推进中国式现代化的 决定》要求，“坚持致力于为非公有制经济发展营造良好环境和提供更多机会的方针政策 ”，明确提 出“制定民营经济促进法”。 ➢ 2024年10月10日，司法部、国家发展改革委在门户网站公布《中华人民共和国民营经济促进法（草案 征求意见稿）》，向社会公开征求意见。 结合材料，运用《政治与法治》相关知识，说明我国是如何以民主凝聚共识，以法治护航民营经济发展的。 坚持党对民营经济立法的领导，充分发挥协商民主优势，人大代表们政协委员为民营经济发展建言献策，形成广泛 的社会共识，推动民营经济相关法律的制定和完善。（2分） 草案公开征求意见是开门立法的重大实践，通过科学立法、民主立法、依法立法更好回应社会关切，凝聚共识，提 高民营经济促进法立法质量。（2分） 不断完善涉及民营经济发展的法律法规体系，从法律层面明确民营经济的地位和作用，保障民营经济的合法权，为 民营经济提供坚实的法治保障。（2分） 坚持党的领导、人民当家作主与依法治国有机结合，为民营经济提供了坚实的制度保障和良好的发展环境（2分） 18题 出题意图 • 知识模块：知识产权法、程序法、法治等 • 能力模块：运用法律相关知识解决真实问题的能力 • 考察意图：本题通过“恶意抢注”这一情境，创设真实的法庭审理场景， 提高学生解决真实问题的能力。 • 一方面本题需要学生掌握司法程序、证据裁判规则等程序知识，同时掌握 基本的法律适用与论证能力，完成庭审流程和判决文书内容的补充，体会 公正司法是程序公正与结果公正的结合。 • 另一方面本题需要学生思考商标恶意抢注的效果，从自己真实收获出发体 会司法要实现政治效果、法律效果与社会效果的统一，提高法治意识。",
2025_西城_二模_030,2025,西城,二模,2025西城二模,18,subjective,/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025西城二模/试卷/试卷.pdf,paper,/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025西城二模/细则/细则.docx,formal_or_scoring_source,exact_qno_block_priority_130,,,18.（8 分） 17 岁的小刘背着家长、绕过平台监管打赏多名网络主播，金额高达 45 万余元。 家长：我们发现之后，先跟主播沟通，有几位主播退了一部分钱，总计5 万余元。后与平台客服沟通， 想要回其余 40 万余元的打赏款，遭到拒绝。所以，我们现在将平台告上人民法院，要求返还充值款项。 平台：注意到小刘账号的异常消费后，采取了消费限制措施，停止了该账户的充值和打赏权限。但随后， 小刘冒充监护人的身份与平台客服电话沟通，平台才 解除了涉案账号的全部限制措施，平台不应承担 责 任。 人民法院一审判定，判定由被告平台退还未成 年人充值款 24 万元，平台不服提出上诉，二审法院 维持了一审判决。 结合材料，运用《法律与生活》的知识，分析人民法院的判决结果。,18．（8分）小刘为限制民事行为能力人，其大额打赏行为，家长事先不知情、事后也不同意追认，交易行为无效。平台的审核措施不完善，未能尽到合理审查的义务，存在过错。小刘父母疏于监管，未能履行好监护职责，行为存在过错。小刘沉迷打赏，并通过欺骗手段规避监管，自身行为也有过错。综合各方过错程度，根据民法典157条规定，法院判定平台和小刘父母都应承担相应责任，符合公平原则。本案判决警示，平台应健全审核机制、担当社会责任，监护人应履行监护义务，教育引导未成年人树立正确消费观。 【细则】 小刘为限制民事行为能力人（1分），其大额打赏行为，家长事先不知情、事后也不同意追认，交易行为（民事法律行为）无效。（1分） 平台的审核措施不完善，未能尽到合理审查的义务，存在过错。小刘父母疏于监管，未能履行好监护职责，行为存在过错。小刘沉迷打赏，并通过欺骗手段规避监管，自身行为也有过错。（过错分析，共3分） 综合各方过错程度，根据民法典157条规定，法院判定平台和小刘父母都应承担相应责任，符合公平原则（1分）。 判决意义：2分。引导平台健全审核机制、担当社会责任（或促进平台经济健康发展）（1分），警示监护人依法履行监护义务，或教育引导未成年人树立正确消费观。（1分） （即规范引导平台…1分，规范引导监护人或未成年人…）,
2025_西城_二模_030,2025,西城,二模,2025西城二模,19,subjective,/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025西城二模/试卷/试卷.pdf,paper,/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025西城二模/细则/细则.docx,formal_or_scoring_source,exact_qno_block_priority_120,,,19.（10 分） 为了更好地跟踪监测经济进步的可持续性和衡量国家财富，世界银行推出了《国民财富变化》系列报 告，从多个方面综合衡量国民财富。《2024 国民财富变化》报告显示，1995 年至 2020 年期间，全球人均财 富增长了 21%，但占世界总人口一半的低收入国家只占财富总量的 7%。构成财富的各项资产的变化趋势 揭示出重要的信息： 生产资本：生产资本的快速积累说明了对基础设施、工业和技术的大量投资。 人力资本：人力资本与人口同步增长，反映出劳动力参与率的上升和教育回报率的提高。然而，这些 改善的质量和可及性因国家而异。 不可再生的自然资本： 不可再生自然资本的增长呈现不稳定性，其主要构成是化石燃料和矿产，且后 者重要性在增加。 可再生的自然资本：在过去 25 年可再生自然资本急剧下降，降幅超过 20%。 世界人均全球财富的变化（按资产类别） 第一百五十七条 民事法律行为无效、被撤销或者 确定不发生效力后，行为人因该行为取得的财产应 当予以返还;不能返还或者没有必要返还的应当折价 补偿。有过错的一方应当赔偿对方由此所受到的损 失;各方都有过错的，应当各自承担相应的责任。 《中华人民共和国民法典》 第7页/共10页 资料来源：世界银行《2024 国民财富变化》报告 注：每种资产类别的人均实际综合财富报告是相对于 1995 年的变化（设定为 100）。 （1）结合材料，说明国民财富的变化给发展问题带来的机遇与挑战。 （5 分） 中国为国民财富稳定增长的国家，具有良好的市场经济体制、完备的产业体系和广阔的市场。中国宣 布，给予所有同中国建交的最不发达国家 100%税目产品零关税待遇。 （2）结合材料，运用《当代国际政治与经济》知识，说明这一做法中的中国担当。（5 分）,19．（10分） （1）（5分）机遇：世界国民财富总体增长，有利于经济发展和增进福祉。基础设施、工业和技术的增长，可以提高生产率和支持提高生活水平。人力资本的增长，劳动者素质提高，对长期经济可持续性发展至关重要。 挑战：国民财富增长不平衡，不可再生自然资本的增长不稳定性，各种安全风险增加，影响发展的稳定性；可再生自然资本急剧下降，对环境可持续性和经济韧性都构成重大风险；人力资本改善的质量和可及性因国家而异，加剧发展的不平衡。 【细则】 机遇：世界国民财富总体增长，有利于经济发展和增进福祉。 基础设施、工业和技术的增长，可以提高生产率和支持提高生活水平。 人力资本的增长，劳动者素质提高，对长期经济可持续性发展至关重要。 （任意1点1分，共2分）（文字材料信息和两条上升的线） 挑战：国民财富增长不平衡； 不可再生自然资本的增长不稳定性，各种安全风险增加； 可再生自然资本急剧下降，影响环境可持续性和经济韧性； 人力资本改善的质量和可及性因国家而异，加剧发展的不平衡。 （任意1点1分，共3分） （2）（5分）发展是解决一切问题的总钥匙。释放各国发展潜力，实现世界各国共同发展，才能保证持久的和平。中国对最不发达国家实行零关税，开放广阔的中国市场，惠民生增福祉，与各国包括最不发达国家共享发展新机遇，开放包容、互利共赢，携手推动建设开放型世界经济，展现了大国担当。 【细则】 ①中国担当：3分 开放广阔的中国市场（或坚持正确义利观）（1分） 与发展中国家共享发展新机遇，惠民生增福祉，实现互利共赢 （2分） （发展中国家/最不发达国家1分，具体说明1分） ②世界意义：2分 推动普惠包容的经济全球化/建设开放型世界经济/促进贸易自由化， 促进共同发展、维护持久和平， 共同推进现代化 （任意1点1分，共2分）,
2025_东城_期末_031,2025,东城,期末,2025东城期末,11,choice,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025东城期末/试卷/试卷.pdf,paper,,missing,no_exact_qno_block,,,11．甲公司发现乙公司未经许可获得了其数据集，并向公众传播牟利，遂向法院提起诉讼。法院认为乙公 司上述行为侵害了甲公司的数据财产权和著作权，构成了不正当竞争。在该案审理中，甲公司提供的知 识产权局颁发的《数据知识产权登记证书》获得法院认可，本案成为涉数据知识产权登记证效力的“第 一案” 。在此案件中（ ） 资料卡 数据集，是一种由数据所组成的集合。 数据相关权益的认定往往因数据的无形性、可复制性等特性而变得困难，举证难度极大。 北京市知识产权局等部门于 2023 年 5 月颁布了北京市数据知识产权登记管理办法（试行） 》 。 ①甲公司和乙公司发生民事纠纷，民事行为客体是不正当竞争行为 ②《数据知识产权登记证书》获得法院认可，甲公司举证难度有所降低 ③适用无过错侵权责任原则，无论乙公司有无过错都应承担责任 ④完善行政机关与司法机关的协同保护机制，促进数据市场良性发展 A．①② B．①③ C．②④ D．③④,,missing_exact_rubric_block
2025_东城_期末_031,2025,东城,期末,2025东城期末,12,choice,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025东城期末/试卷/试卷.pdf,paper,,missing,no_exact_qno_block,,,12．《中华人民共和国民法典》规范各类民事主体的各种人身关系和财产关系，涉及社会和经济生活的方 方面面，被称为“社会生活的百科全书” ，下列内容符合民法典规定的是（ ） A．合同缺少价款、履行期限，不影响合同的成立和生效 B．自然人可以与继承人范围内的个人签订遗赠扶养协议 C．报刊转载其他报刊已经刊登的作品，不必支付使用费 D．房屋、汽车、电脑、股票等均可进行抵押和质押担保 第4页/共20页 13．2024 年 11 月，国资委开设的“国资小新”网上店铺一口气上架了十多款“大国重器”和数款技术过硬 的央企民用产品，让大家感受到央企既“顶天立地”又能保障和改善民生的责任担当。下列三段论推理 违反相同逻辑规则的是（ ） ①“祥云”AS700 是大国重器，有的大国重器是载人飞艇，有的载人飞艇是“祥云”AS700 ②歼﹣20 飞行员手表有三盘六针，这款手表不是歼﹣20 飞行员手表，这款手表没有三盘六针 ③碳纤维自行车适合山地骑行，山地车适合山地骑行，碳纤维自行车是山地车 ④石墨烯围巾有智能温控系统，智能温控系统能自动调节温度，石墨烯围巾能自动调节温度 A．①② B．①③ C．②④ D．③④,,missing_exact_rubric_block
2025_东城_期末_031,2025,东城,期末,2025东城期末,17,subjective,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025东城期末/试卷/试卷.pdf,paper,,missing,no_exact_qno_block,,,17．（9 分）近年来，北京法院坚持预防性、恢复性司法理念，以法治之力提升“生态颜值” 。 ◆破坏环境受严惩 “张某的行为构成污染环境罪，判处有期徒刑六年十个月，并对清除污染、修复生态费用等 1.4 亿元承 担赔偿责任……”随着法槌敲响，张某等 5 人因非法倾倒垃圾严重污染环境受到严惩。 ◆劳务代偿修复生态 “这 100 棵云杉和侧柏是去年种下的，弥补了违法犯罪行为对生态环境造成的损害”补植复绿基地设立 后，连续开展了 4 起非法狩猎刑事附带民事公益诉讼案件的生态修复工作，并进行 10 余次生态保护普 法宣传活动。 ◆公开道歉常态化 不久前，全某兄弟二人非法揽收并邮寄野生动物制品 40 起共 56 件，被北京市门头沟区人民法院判处有 期徒刑并处罚金，同时要求他们在全国公开发行的媒体上向社会公众赔礼道歉。 结合材料，运用法治知识，说明北京法院是如何提升“生态颜值”的。,,missing_exact_rubric_block
2025_东城_期末_031,2025,东城,期末,2025东城期末,19,subjective,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025东城期末/试卷/试卷.pdf,paper,,missing,no_exact_qno_block,,,19．（8 分）某校开展“我为社区献一策”的社会实践活动。下面是一组同学撰写的调查报告。 一、调查背景 近年来，电动自行车以其经济、便利的特点成为市民重要的交通工具。然而，保有量与充电设施数量不 匹配，让充电成为困扰居民的问题。 二、调查发现 第6页/共20页 某社区有 446 辆电动自行车，却只有 60 个充电接口，对车主新增充电设施的提议，大家产生了意见分 歧。 甲：我没有电动自行车，建车栩会占用绿地，影响我遛弯了。 乙：既不能飞线充电，小区也没有配套设备能集中充电，让我们怎么办？ 丙：消防安全问题谁来管？影响居民通行、采光怎么办？ 三、学生建议 为解决这一困扰，让电动自行车在楼下待得住，该组同学为社区设计了“在公共区域设置电池充电柜， 车电分离”的方案。 运用《法律与生活》和《政治与法治》知识，完成下列任务。 （1）遇到的法律问题： 资料卡 《高层民用建筑消防安全管理规定） 第三十七条……电动自行车存放、充电场所应当配备必要的消防器材，充电设施应当具备充 满自动断电功能。 《中华人民共和国民法典》 第二百七十八条下列事项由业主共同决定：……（八）改变共有部分的用途或者利用共有部 分从事经营活动。 （1）遇到的法律问题： 、 。 （2）解决电动自行车“安家难” ，涉及居民、物业、 、 等利益相关方。 （3）如何更好地解决居民分歧，达成共识？,,missing_exact_rubric_block
2025_丰台_期末_032,2025,丰台,期末,2025丰台期末,11,choice,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025丰台期末/试卷/试卷.pdf,paper,,missing,no_exact_qno_block,,,11. 李某在社交平台发布博文“地铁上的小乘客，一个人上学……太可爱了”，并附有该小乘客吴某的正 面照片。次日，吴某的母亲张某发帖称照片中是自己 7 岁的女儿，认为李某行为不妥，要求其删除照片。 李某不予理会，双方为此发生纠纷，张某向法院提起诉讼。法院认为李某的行为构成侵权，判令其赔礼道 歉，作出合理赔偿。下列认识正确的是（ ） ①李某未经同意公布他人照片不妥，侵害他人的名誉权 ②法院基于对未成年人肖像权的特殊保护做出本案判决 ③李某有发布网络信息的权利，但权利与义务不可割裂 ④本案对于促进网络空间法治化治理具有积极示范意义 A. ①② B. ①③ C. ②④ D. ③④,,missing_exact_rubric_block
2025_丰台_期末_032,2025,丰台,期末,2025丰台期末,12,choice,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025丰台期末/试卷/试卷.pdf,paper,,missing,no_exact_qno_block,,,12. 游客王某夫妇到某收费景区游玩，王某因雨后的观景台面十分湿滑不慎摔倒，导致其腿骨骨折，王某 与景区负责公司就赔偿问题发生纠纷。下列说法正确的是（ ） ①王某购买门票到景区内游玩，双方之间的旅游合同即依法成立 ②景区采取了相应的保障措施保护游客的人身安全，王某应承担部分违约责任 ③王某作为完全民事行为能力人，在景区内摔倒造成身体伤害，应自行承担责任 ④景区未能举证证明对游客的人身安全尽到保障义务，应当承担民事侵权责任 A. ①③ B. ①④ C. ②③ D. ②④,,missing_exact_rubric_block
2025_丰台_期末_032,2025,丰台,期末,2025丰台期末,19,subjective,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025丰台期末/试卷/试卷.pdf,paper,,missing,no_exact_qno_block,,,19. 尹某在某购物中心担任主管期间，存在违反公司管理规章制度等问题。购物中心基于自身经营需 要并结合尹某的工作实际以其不能胜任为由，将其工作岗位调整为营业员。尹某对此消极怠工，经常无故 旷工。购物中心多次提醒之后，尹某仍未改变，购物中心遂向尹某发出解除劳动合同通知书。尹某对仲裁 结果不满意，遂向法院提起诉讼，要求购物中心支付违约赔偿金。购物中心辩称其依据管理规章制度与尹 某解除劳动合同不存在违法情形，无需向尹某支付赔偿金。法院驳回了尹荣的诉讼请求。 《中华人民共和国劳动法》 第三条 劳动者享有平等就业和选择职业 的权利、取得劳动报酬的权利、休息休假 的权利、获得劳动安全卫生保护的权利、 接受职业技能培训的权利、享受社会保险 和福利的权利、提请劳动争议处理的权利 以及法律规定的其他劳动权利。 劳动者应当完成劳动任务，提高职业技 能，执行劳动安全卫生规程，遵守劳动纪 律和职业道德。 …… 《中华人民共和国劳动合同法》 第三十九条 劳动者有下列情形之一的， 用人单位可以解除劳动合同： （一）在试用期间被证明不符合录用条件 的； （二）严重违反用人单位的规章制度的； （三）严重失职，营私舞弊，给用人单位 造成重大损害的； …… 请运用《法律与生活》相关知识阐释法院的裁判理由。,,missing_exact_rubric_block
2025_朝阳_期末_033,2025,朝阳,期末,2025朝阳期末,20,subjective,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025朝阳期末/试卷/试卷.pdf,paper,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025朝阳期末/细则/细则.pdf,formal_or_scoring_source,exact_qno_block_priority_110,,,20. （10 分）人民法院审理案件，必须坚持以事实为根据、以法律为准绳，做到公正司法。 了解案件，分析事实，印证法理，参考示例，完成下表。 案件事实 拟写裁判要点 案件一 甲公司在 2016 年与乙公司终 止合作后，继续在甲公司运营的相关地图软 件、应用和第三方服务中使用乙公司数据。 乙公司以甲公司侵犯署名权、修改权、复制 权、信息网络传播权等理由向人民法院提起 诉讼。 示例： 裁判理由：根据著作权法， 甲公司在 应用软件中使用被诉侵权电子地图， 侵害了乙公司对涉案导航电子地图的 署名权、修改权、复制权、信息网络 传播权。 裁判 结果 ： 被 告 停 止 侵 害 、 赔 礼 道 歉、消除影响并赔偿损失。 案件二 丙公司依托电子地图收集的电 子地图数据、用户出行数据和实时交通信息 等原始数据，通过特定算法并经分析处理形 成数据产品“拥堵延时指数” 。被告丁公司 采用变换 IP 地址和伪造浏览器标识等不正 裁判理由： ① 裁判结果： ② 第7页/共9页 当手段抓取“拥堵延时指数”数据，并在其 经营的某金融终端付费软件上以商业化为目 的使用了上述数据。丙公司就此诉至人民法 院。 案件三：甲向乙旅游公司购买门票，并 于当日参加“摇摆桥”项目。在该项目进行 过程中，乙旅游 公司工作人员过度摇晃桥 面，甲从摆桥上摔落、受伤。经医院诊断， 甲左肱骨髁上髁间粉碎性骨折，共住院 13 天。经鉴定，甲的损伤及目前后遗症评定为 九级伤残。甲向人民法院起诉，请求判令乙 旅游公司赔偿医疗费等经济损失。 裁判理由： ③ 裁判结果： ④,20.（10分） 能运用侵权责任、过错责任等知识，从法律依据、法律事实、法律责任等层面作答。 阅卷前制定的参考答案： 能运用侵权责任、过错责任等知识，从法律依据、法律事实、法律责任 等层面作答。 理由；①原告凭借对外授权”拥堵延时指数“数据获取经营利益，属于竞争 性权益，受到反不正当党争法保护，被告的行为违背了数据领域中公认的商业 道德和滅实信用原则，损畫了原告合法权益及消费者利益，破坏了数据领域中 市场竞争秩序，构成不正当竞争。（3分） 结果：②被告停止侵权、消除影响，并赔偿原告经济损失及维权合理开支 理由；品务造澳肥具有名險件，接游公司本对參与者提供充分直效的安全 保降，且旅游公司工作人员过度掘晁桥面与甲捧落、愛伤之间有因果关系，旅 [ocr page 5],
2025_海淀_期中_034,2025,海淀,期中,2025海淀期中,21,subjective,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025海淀期中/试卷/试卷.pdf,paper,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025海淀期中/细则/细则.docx,formal_or_scoring_source,exact_qno_block_priority_100,,,21. 75 年，大国自信而坚定的脚步。 1950 年 5 月 1 日， 《中华人民共和国婚姻法》开始施行。这是新中国成立后颁布的第一部具有基本法 律性质的法律，彻底废除了封建主义家庭制度，确立了以婚姻自由、一夫一妻、保护妇女儿童权益为原则 的社会主义婚姻家庭制度。2021 年1 月1 日， 《中华人民共和国民法典》正式实施。民法典专门设置了“婚 姻家庭编”，包括婚姻法在内的多部法律同时废止。 中华人民共和国婚姻法（1950） 第二十四条 离婚时，原为夫妻共同生活所 负担的债务，以共同生活时所得财产偿还；如无 共同生活时所得财产或共同生活时所得财产不足 清偿时，由 男方清偿。 男女一方单 独所负的债 务，由本人偿还。 中华人民共和国民法典 第一千零八十九条 离婚时， 夫妻共同债务应当共同偿还。共同 财产不足清偿或者财产归各自所有 的 ， 由 双 方 协 议 清 偿 ； 协 议 不 成 的，由人民法院判决。 思政课上，大家围绕老师出示的两则法条展开了讨论。小海认为，1950 年婚姻法中“由男方清偿”的 规定并不合理，民法典的规定才符合良法的要求。 （1）运用法治知识，对小海的观点进行评析。 第8页/共10页 回顾历史，新中国外交经历了三个阶段。 第一阶段（1949—1978 年） ，核心问题是中国如何在世界舞台中“站起来”，在世界舞台上赢得生存。 新中国诞生后外交上首要的任务是维护国家安全和主权独立，捍卫革命胜利果实。按照 “一边倒”方针， 先后与苏联以及保加利亚等人民民主国家建交；按照 “另起炉灶”和“打扫干净屋子再请客”的方针，同 印度、缅甸以及瑞典、丹麦等国家建交，在风云激荡的国际环境中展示了东方大国的鲜明形象，站稳了脚 跟，改善了国际处境。 第二阶段（1978—2012 年） ，核心问题是中国如何在世界舞台中“富起来”，成长为一个富强的现代 化国家。党的十一届三中全会之后，中国外交始终坚持把为国内现代化建设营造和平稳定的国际环境作为 头等大事。根据国际形势的变化，中国提出和平与发展是当代世界的主题，与世界上绝大多数国家建立起 了外交关系，积极融入以联合国体系为核心的国际秩序。经过多年努力，中国综合国力持续快速发展。 第三阶段（2012 年以来） ，核心问题是中国如何在世界舞台中“强起来”，获得世界各国的尊重和支 持。中共十八大以来，面对深刻变化的国际形势，党中央深刻把握新时代中国和世界发展大势，在对外工 作上进行一系列重大理论和实践创新，形成了习近平外交思想。中国拓宽与发达国家的合作领域，妥善处 理分歧，与俄罗斯、法国、德国、英国等世界主要国家的关系稳步发展；按照 “亲、诚、惠、容”理念和 “与邻为善、以邻为伴”的外交方针，推出多种新机制和新举措，深化同周边国家的关系；提出 “真实亲 诚”理念，加强与非洲国家之间的团结合作。中国特色大国外交形成了全方位……,21．（15分） （1）小海的观点片面。新中国成立初期尚未完全建立夫妻共同财产制度，在家庭生活中男方经济地位更强，根据权利与义务相对应原则，由男方清偿具有合理性，有利于保护当事各方的利益。随着时代的发展，夫妻双方的经济状况发生变化，具备了“共同偿还”“协议清偿”的条件。良法应当符合国情和实际，符合社会发展的需求。婚姻法与民法典的规定都符合良法的要求。 （2）新中国外交的时代背景不断变化，政治多极化、经济全球化深入发展，和平与发展成为时代主题；中国的综合国力不断增强，国际地位不断提升，承担越来越多的国际责任；外交指导思想与时俱进，习近平外交思想为新时代中国特色大国外交提供了根本遵循和行动指南。新中国外交始终服务于我国人民民主专政的国家性质；坚持独立自主的基本立场；贯彻维护世界和平、促进共同发展的宗旨；以维护我国的主权、安全和发展利益，促进世界的和平与发展为基本目标；坚持以和平共处五项原则作为我国对外关系的基本准则。,
2025_海淀_期末_035,2025,海淀,期末,2025海淀期末,10,choice,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025海淀期末/试卷/试卷.docx,paper,,missing,no_exact_qno_block,,,10. 2024年11月11日，幸福石油公司与开心公司签订了汽油买卖合同，部分内容如下。 乙方当天支付了10万元保证金。11月13日，甲方股东抢夺公章导致公司管理失控，未能在约定期限内交付汽油。下列说法正确的是 A. 乙方可以要求甲方双倍返还保证金共20万元 B. 甲方可主张不可抗力免责，拒绝赔偿乙方损失 C. 经乙方同意，甲方可以不按合同约定时间交货 D. 若双方没有约定货物质量标准，则该合同不成立,,missing_exact_rubric_block
