question_id,file_id,role,file_name,candidate_no,snippet
CC0180_2025_海淀_期末_20,F0139,paper,试卷.docx,1,做好不动产登记工作。特别是对变更土地经营权或转让经营权的农户进行重新确权登记，颁发不动产权新证书。 结合材料，运用法治知识，阐释实施农村土地确权登记的现实意义。 20. 阅读材料，完成问题。 最高人民法院围绕民法典实施过程中社会广泛关注、审判实践中亟需解决的重大争议问题，制定了《最高人民法院关于适用<中华人民共和国民法典>侵权责任编的解释（一）》（以下简称《解释》）。 下表列出了《解释》部分条款。参考示例，完成下表。 21. 阅读材料，完成问题。 “竞业限制”是指用人单位与劳动者之间约定，劳动者在离职后不得到生产同类产品或经营同类产业且有竞争关系的其他用人单位任职，也不得自己生产与原单位有竞争关系的同类产品或经营同类业务。 案例一：李某是A公司自主培养的高级管理人员。在职期间，李某与该公司签订了保密协议和竞业限制协议。两年后，李某离职，次日即入职相同经营范围和业务的B公司，任职相同岗位，负责相同产品生产。该产品生产技术属A公司“不为公众所知悉的技术信息”，A公司将李某诉至法院。法院经审理认为，李某违反了竞业限制义务，判决其向A公司支付赔偿金。 案例二：厨师刘某在某餐饮公司从事拌黄瓜等冷菜制作。公司认为刘某在制作过程中会掌握一些菜品秘方，双方签署了保密及竞业限制协议。刘某从该公司离职后，到其他餐馆从事冷菜制作。原公司以违反竞业限制协议为由起诉刘某，要求赔偿违约金及损失。法院经审理认为，餐饮公司与刘某签订的竞业限制协议应属无效。 结合材料，运用《法律与生活》知识，说明法律规定“竞业限制”并对其加以限制的原因。 22. 阅读材料，完成问题。 国家博物馆西大厅的巨型浮雕《愚公移山》以徐悲鸿1940年所作国画《愚公移山》为原本。“愚公移山”既指古代典籍中的“移山神话”，又指抗战期间各民族团结实现的“移山壮举”，彰显着中华民族的精神品格。 结合材料，综合运用所学，围绕“愚公移山”这一主题，自选角度，自拟题目，撰写一篇短文。 要求：观点鲜明：可以全面论述，也可以就某一点深入分析；知识运用准确、贴切；论述合乎逻辑，条理清晰；200字左右。 参考答案 第一部分 本部分共15题，每题3分，共45分。 第二部分 本部分共7题，共55分。 16．（8分） 可从联系的观点、发展的观点、实现中华优秀传统文化创造性转化与创新性发展等角度作答。 17．（12分） （1）科学思维追求认识的客观性。科
CC0180_2025_海淀_期末_20,F0139,paper,试卷.docx,2,明确权属，从而定分止争，减少土地纠纷；有利于落实农村土地“三权分置”改革的要求，促进土地经营权有序流转，优化资源配置，增加农民收入，推进乡村振兴，实现共同富裕。 20．（6分） ①生产者产品责任是无过错侵权责任，行为人只要损害了他人的民事权益，不论其有无过错，均应当承担侵权责任。《解释》从保护消费者角度作出解释，明确缺陷产品造成的产品自身损害属于产品责任赔偿范围，切实维护消费者合法权益。 ②禁止饲养的烈性犬等危险动物造成他人损害的，动物饲养人或者管理人应承担无过错侵权责任，没有任何免责事由和减责事由。《解释》阐明民法典“最严格的无过错责任”立法精神，强化动物饲养人、管理人责任意识，维护动物饲养管理秩序，保障人民群众生命财产安全。
CC0189_2025_石景山_一模_20,F0091,subjective_rubric,细则.doc,1,研究的广度和深度，运用定性分析和定量分析寻找因果联系，提高归纳推理的可靠程度。 ③ 运用灵感和奇思妙想思考城市发展建设，提出新颖独特的建议，体现了创新思维能力。 20.（8分）任务类型：解释与论证（法理依据+事实依据+对发展新质生产力的保障作用） 分项 标准 评分细则（0-8分） 法理依据 ①根据民法典规定，当事人不履行合同义务或者履行合同义务不符合约定的，守约方可以要求违约方承担违约责任。 采点赋分。 对应案件一，依据民法典，准确分析法理依据和事实依据，准确分析其中一方面得2分；准确分析两方面得4分。 结合案件二，根据反不正当竞争法，阐释作用，准确回答一点得2分；准确回答两点得4分。 答非所问、回答错误或没有应答，0分。 事实依据 ①被告开发时间超过履行期限且终未提交符合合同约定功能的技术成果，构成违约，应承担返还研发费用、支付违约金等责任。 保障作用 ②依法打击不正当竞争行为，促进公平竞争，维护市场秩序，增强市场活力，营造创新环境，护航软件产业高质量发展，培育新质生产力。
CC0189_2025_石景山_一模_20,F0092,paper,试卷.pdf,1,议不仅要有公共参与意识，还要树立科学思维观念。结合材料，运用《逻辑与思维》所 学，简析获奖同学的建议是如何体现科学思维的。 [page 8] 第8页/共11页 20. (8 分) 新质生产力鼓励新业态拓展创新。人民法院能动履职、保护创新，为发展新质生产力提供重要保障。下列 是石景山法院以司法护航新质生产力发展的两个案例。 案例一 集成电路产业是信息产业的核心，为新质生产力发展提供重要支撑。原告科技公司与被告电路公司就某集 成电路技术研发项目签订委托合同，约定由被告按相关技术标准在规定时间内完成产品研发交付，原告分 期付酬 16 万元。研发过程中，原告支付了两期研发费共9.6 万元，经检验，阶段性产品未达合同要求且研 发进度超期。被告延期交付最终成果后，原告主张被告未能依约提交达标成果，错过上市时机，致原告经 济损失严重，故要求被告返还研发费用并支付违约金。法院经审理，判令被告返还原告服务费、违约金共 计11 万余元。 案例二 软件是信息技术关键载体，是新质生产力的代表和数字经济发展的基础。“好省”APP是原告某网络科技公 司旗下的一款电商导购应用，用户可在其中领取主流商城的商品优惠券，故该软件上线后下载量巨大。被 告周某是被诉软件“超好省-省钱助手”APP 的开发运营者，该软件晚于原告软件三年上线。原告主张“好 省”软件经其长期宣传已具有影响力，被告软件与原告软件名称和图标相近、内容业务相同，已造成公众 混淆，请求法院判令被告停止不当行为并赔偿损失。法院经审理，判令被告停止侵权并赔偿原告损失共计 3.6 万元。 阅读材料，参考示例，完成下表。 案例 裁判理由 对发展新质生产力的保障作用 案例一 ① 维护守约方合法权益，激励从业者秉持契 约精神和敬业态度，着力提升创新研发能 力，促进集成电路产业扩容提质，为新质 生产力发展提供重要支撑。 案例二 根据反不正当竞争法规定，禁止经营者实施不 正当竞争行为。原被告两款软件功能相似，存 在竞争关系。被告擅自使用与原告名称、图标 相似的软件，容易使消费者发生混淆误认，构 成不正当竞争，应当承担停止侵害、赔偿损失 的侵权责任。 ②
CC0189_2025_石景山_一模_20,F0092,paper,试卷.pdf,2,果联系，提高归纳推理的可靠程度。运用灵感和奇思妙想思考城市发展建设，提出新颖独特的建议， 体现了创新思维能力。 (若考生从其他角度回答，言之成理可酌情给分。) 20. (8 分) ①根据民法典规定，当事人不履行合同义务或者履行合同义务不符合约定的，守约方可以要求违约方承担 违约责任。被告开发时间超过履行期限且终未提交符合合同约定功能的技术成果，构成违约，应承担返还 研发费用、支付违约金等责任。 ②依法打击不正当竞争行为，促进公平竞争，维护市场秩序，增强市场活力，营造创新环境，护航软件产 业高质量发展，培育新质生产力。 21. (9 分) 可从改革的实质、全面深化改革的总目标和原则、党的领导、坚持中国特色社会主义、社会发展普遍规律 等角度回答。 等级水平 等 级描述 等级赋分 水平4 观点鲜明，能明确表达自己的见解；紧扣问题，综合运用所学知识展开 论述；逻辑严密，条理清晰 7~9 分 水平3 观点比较明确，能表达自己的见解；能扣住问题展开论述，知识运用比 较准确；逻辑性较强，有条理 4~6 分 水平2 观点不明确；论述不能集中指向问题，罗列知识；知识运用不正确；论 述缺乏逻辑，条理性差 1~3 分 水平1 应答与试题无关；或重复试题内容；或没有应答 0 分
CC0189_2025_石景山_一模_20,F0309,subjective_rubric,石景山 高三政治评分细则.doc,1,研究的广度和深度，运用定性分析和定量分析寻找因果联系，提高归纳推理的可靠程度。 ③ 运用灵感和奇思妙想思考城市发展建设，提出新颖独特的建议，体现了创新思维能力。 20.（8分）任务类型：解释与论证（法理依据+事实依据+对发展新质生产力的保障作用） 分项 标准 评分细则（0-8分） 法理依据 ①根据民法典规定，当事人不履行合同义务或者履行合同义务不符合约定的，守约方可以要求违约方承担违约责任。 采点赋分。 对应案件一，依据民法典，准确分析法理依据和事实依据，准确分析其中一方面得2分；准确分析两方面得4分。 结合案件二，根据反不正当竞争法，阐释作用，准确回答一点得2分；准确回答两点得4分。 答非所问、回答错误或没有应答，0分。 事实依据 ①被告开发时间超过履行期限且终未提交符合合同约定功能的技术成果，构成违约，应承担返还研发费用、支付违约金等责任。 保障作用 ②依法打击不正当竞争行为，促进公平竞争，维护市场秩序，增强市场活力，营造创新环境，护航软件产业高质量发展，培育新质生产力。
CC0195_2025_西城_一模_20,F0093,subjective_rubric,细则.docx,1,主体地位，替代：坚持人民至上，保障人民当家做主，以人民为中心，1分 解决人民所需要解决的问题，替代：最广泛、最真实、最管用的民主，1分 践行全过程人民民主，1分 20．（8分）劳动法的首要原则是保护劳动者权益，工会搭建协商平台，劳动者以集体力量与用人单位签订集体合同，可以确保双方协商一致，更加公平、平等自愿。更好地保护劳动者合法权益，促进广大劳动者特别是低薪劳动者群体实现体面劳动，实现社会公平。促进企业依法规范用工，构建和谐劳动关系，激发劳动者积极性，推动生产效率的提高，培育良好商誉，实现社会公平与经济效率的平衡。 【细则】 公平角度：4分 发挥工会的作用/集体的力量 1分 可以确保双方协商一致、平等自愿，公平签订劳动合同（或结合订立劳动合同基本原则说明） 1分 ——更好地保护劳动者合法权益（或获得劳动报酬的权利）1分 ——促进体面劳动（尊重劳动/保护苦脏险累且工资水平不高的劳动者等/分配公平） 1分 效率角度：4分 促进企业依法规范用工（合理用工） 1分 激发劳动者积极性/保障收入 1分 ；建立和谐劳动关系 1分 推动生产效率的提高/培育良好商誉/企业信誉形象 1分
CC0195_2025_西城_一模_20,F0094,paper,试卷.pdf,1,立法建议，完善自动驾驶相关条款。 该案例入选了2025 年全国人大发布的高质量办理代表建议典型案例。假如你是全国人大的新闻发言人， 请你说明该案例的入选理由。 20．（8 分） 全国总工会、人力资源社会保障部、中国企业联合 会、全国工商联联合启动 2025 年度集体协商“集中要约 行动”，指导工会与企业开展集体协商、签订集体合 同。按照行动部署，各级工会把工资调整幅度、加班工 资基数、劳动定额标准、工资支付办法等作为协商的核 心议题。 结合材料，综合运用经济和法律的知识，说明上述做法能促进社会公平与经济效率的平衡。 21．（8 分） 看到有外国人士说，许多全球南方国家代表团到中国城市乡村参观，想要借鉴中国发展经 验，中国新发展理念正成为广受欢迎的国际公共产品。一国的发展理念也可以成为国际公共产品吗？ ——网友15********9 确实，有越来越多外国友人来到中国，学习借鉴中国新发展理念和经验。创新之都深圳，去年一年间 有10 余位外国元首和政府首脑前来参观科技企业；绿水青山就是金山银山理念首提地浙江安吉，入选联合 国“生物多样性魅力城市”，吸引了很多外国友人；福建宁德、湖南十八洞村等地有外国领导人去参观考 察；中国举办的各类发展培训班，发展中国家的群体报名踊跃。 传统上，人们谈到国际公共产品，主要指的是涉及全球安全、经济稳定、环境保护等需要国际社会协 调与合作的机制和行动，旨在惠及多个国家甚至全球，如我们熟知的联合国维和行动、气候变化《巴黎协 定》等。一国的发展理念也可以成为国际公共产品吗？ （1）运用所学，解释“我国的发展理念成为国际公共产品”这一现象。（6 分） （2）我国还提供了哪些国际公共产品？试举一例简要说明。（2 分） [page 8] 第8页/共10页 22．（10 分） 对长期主义，中国人有个更生动的表达——“坚持就是胜利”。 “路漫漫其修远兮，吾将上下而求索”“凿井者，起于三寸之坎， 以就万仞之深”……这些名句，穿越时空，成为一代代国人的座右 铭。 认准了就坚定不移干。一年不行就十年，十年不行就二十年、 三十年。一代接着一代
CC0195_2025_西城_一模_20,F0094,paper,试卷.pdf,2,分） 应答与试题无关；或重复试题内容，或没有应答 [page 10] 第10页/共10页 尊重人民主体地位，解决人民所需要解决的问题，践行了全过程人民民主。 20．（8分）劳动法的首要原则是保护劳动者权益，工会搭建协商平台，劳动者以集体力量与用人单位签订 集体合同，可以确保双方协商一致，更加公平、平等自愿。更好地保护劳动者合法权益，促进广大劳 动者特别是低薪劳动者群体实现体面劳动，实现社会公平。促进企业依法规范用工，构建和谐劳动关 系，激发劳动者积极性，推动生产效率的提高，培育良好商誉，实现社会公平与经济效率的平衡。 21．（8分） （1）具有普遍价值的理念能够促进国际社会在共同关心的问题上达成共识，推动全球合作和发展。以人 民为中心，创新、协调、绿色、开放、共享的新发展理念，指导着我国的发展实践，广泛应用到我国 经济社会发展各个方面，引领现代化建设取得了一系列重大成就。中国大力发展科技推动创新发展、 发展绿色产业应对气候变化、消除贫困推动共享发展等经验，在国际社会被广泛传播和共享，拓展了 发展中国家走向现代化的途径，为应对诸多全球性问题贡献了中国智慧和中国方案。（6分） （2）举例恰当，并能简要说明。（2分）如：共建“一带一路”。共建“一带一路”为共建国家参与国际经 济合作提供了机遇，推动经济全球化向更加开放、包容、普惠、平衡、共赢的方向发展。 22.（10分） 可从党的领导、民族精神、理想信念、把握发展趋势等角度作答。 等级水平 等 级 描 述 水平4 （8~10 分） 观点鲜明，能明确表达自己的见解；紧扣问题，综合运用所学展开论述，逻辑 严密，条理清晰 水平3 （5~7 分） 观点比较明确，能表达自己的见解；能扣住问题展开论述，知识运用比较准 确，逻辑性较强，有条理 水平2 （2~4 分） 观点不明确；论述不能集中指向问题，罗列知识；知识运用不正确；论述缺乏 逻辑，条理性差 水平1 （0~1 分） 应答与试题无关；或重复试题内容，或没有应答
CC0195_2025_西城_一模_20,F0311,subjective_rubric,细则-西城一模政治25.4.docx,1,主体地位，替代：坚持人民至上，保障人民当家做主，以人民为中心，1分 解决人民所需要解决的问题，替代：最广泛、最真实、最管用的民主，1分 践行全过程人民民主，1分 20．（8分）劳动法的首要原则是保护劳动者权益，工会搭建协商平台，劳动者以集体力量与用人单位签订集体合同，可以确保双方协商一致，更加公平、平等自愿。更好地保护劳动者合法权益，促进广大劳动者特别是低薪劳动者群体实现体面劳动，实现社会公平。促进企业依法规范用工，构建和谐劳动关系，激发劳动者积极性，推动生产效率的提高，培育良好商誉，实现社会公平与经济效率的平衡。 【细则】 公平角度：4分 发挥工会的作用/集体的力量 1分 可以确保双方协商一致、平等自愿，公平签订劳动合同（或结合订立劳动合同基本原则说明） 1分 ——更好地保护劳动者合法权益（或获得劳动报酬的权利）1分 ——促进体面劳动（尊重劳动/保护苦脏险累且工资水平不高的劳动者等/分配公平） 1分 效率角度：4分 促进企业依法规范用工（合理用工） 1分 激发劳动者积极性/保障收入 1分 ；建立和谐劳动关系 1分 推动生产效率的提高/培育良好商誉/企业信誉形象 1分
CC0213_2025_门头沟_一模_20,F0096,paper,试卷.pdf,1,国都不能掉队”，被 称为“不仅是经济逻辑的更新，更是文明境界的升 华”…… 结合材料，运用《当代国际政治与经济》的相关知识，分析中国做“赋能型大国”的世界意义？ 20. “以事实为根据，以法律为准绳”是我国司法活动的基本原则，核心是通过客观事实认真严格依 照法律规定作出裁判，确保司法公正性与权威性。请结合以下案例，参照所给出完成下表。 案件事实 裁判要点 案例一 A 享有“我不是胖虎”系列美 术作品的复制权、改编权、信息网络传播权 等著作财产性权利。B 公司、C 公司未经许 可，在其经营的微博账号中发布了与A 公司 “我不是胖虎”类似电脑壁纸“橘猫”。A 公司向法院起诉B 公司、C 公司，要求其承 担侵权责任。 裁判结果：支持A 公司的诉讼请求，B 公司、C 公 司应停止侵害，删除相关内容并赔偿A 公司经济损失。 裁判理由：根据《中华人民共和国著作权法》的规 定，著作权人对其作品享有广泛的权利。他人未经著作 权人许可使用著作权人的作品，就可能构成侵权。B 公 司、C 公司未经许可，擅自将被诉侵权图片作为微博图 片发布，使公众可以在其个人选定的时间和地点获得作 品，均侵害了A 公司的著作权。 现实意义：该判决充分保障了著作权人的合法权 益，规范了企业行为。 案例二 孙某在2022 年4 月应聘甲公 司，所投简历写明：2015 年7 月至2022 年3 月期间有4 段工作经历。后孙某入职甲公 司，同日双方签订了劳动合同，并约定了试 用期。入职后经甲公司查证，孙某在2015 年 毕业后的7 年时间，曾在17 家公司任职，甲 公司以孙某未如实提供工作经历为由，在试 裁判结果① 裁判理由② 现实意义③ [page 8] 第8页/共10页 用期将其辞退。孙某向法院起诉，请求法院 判决甲公司支付违法解除劳动关系赔偿金。
CC0213_2025_门头沟_一模_20,F0096,paper,试卷.pdf,2,供国际公共产品，以实际行动维护世界和平、促进共同发展，推动构建人类命运共同体；倡导文明平等互 鉴，弘扬全人类共同价值，推动国际秩序向着更加公正合理的方向发展。 20.【答案】 ①驳回孙某诉讼请求，甲公司无需支付赔偿金。 ②裁判理由：根据《劳动合同法》的规定，订立劳动合同，应当遵循合法、公平、平等自愿、协商一致、 诚实信用原则。本案中，孙某在应聘时未如实提供工作经历，违反诚实信用原则，违反了劳动者最基本的 职业道德，致使甲公司在违背真实意思的情况下与其签订了劳动合同。因此，甲公司以此为由在试用期提 出解除劳动关系并无不妥，符合法律规定。 ③现实意义：法院以法律为准绳，以事实为依据。该判决有利于维护用人单位合法权益，约束劳动者行为， 有利于和谐劳动关系的构建，有利于弘扬社会主义核心价值观。
CC0213_2025_门头沟_一模_20,F0095,subjective_rubric,细则.doc,1,关系，可给一分 注意： 如果罗列了若干条都合理，但没有阐述和说明，总体给5+1分 只答对中国的意义不给分 国家关系民主化、世界多极化、多边主义不给分 评分细则： 20（1）驳回/不支持孙某诉讼请求（1分），甲公司无需支付赔偿金（1分）。 20（2）裁判理由共4分。 ①法律规定1分，写出签订劳动合同用遵循的原则，写出诚实信用原则即可得1分；/根据《劳动合同法》以欺诈手段订立的劳动合同无效或者部分无效。 ②违反诚实信用原则/违反劳动者基本的职业道德/侵犯了甲公司知情权（1分） ③甲公司在违背真实的意思的情况与其签订合同/写出不是甲公司真实的意愿/劳动合同无效即可得（1分） ④甲公司提出解除劳动关系符合法律规定/解除劳动关系并无不妥/解除劳动关系的行为无过错（1分） 20（3）现实意义共3分 ①维护用人单位合法权益（1分） ②约束劳动者行为/有利于劳动者遵守职业道德（1分） ③有利于和谐劳动关系的构建/有利于弘扬诚信的社会主义核心价值观/维护了社会公平正义 一、20题答题思路 严格按照给出的事例完成下列裁判要点。答题思路：首先分析案例一的裁判要点进而对案例二从裁判结果、裁判理由和现实意义三个角度进行分析。 裁判结果：包括支持+是否需要承担XX责任两部分构成，对应的案例二答案应分为两部分支持/驳回/部分支持+是否需要承担XX责任两部分 裁判理由：包括【法律依据】+【事实分析】，对应案例二答案应分为【法律依据】+【事实分析】两部分 现实意义：主要能从用人单位+劳动者以及社会三个角度进行阐释 二、【优秀试卷分析及展示】 1.能够严格参照案例一的裁判要点进行分析 2.法律依据正确 3.结合法律依据事实分析清楚得当 4.现实意义角度全面
CC0213_2025_门头沟_一模_20,F0095,subjective_rubric,细则.doc,2,1分 只答对中国的意义不给分 国家关系民主化、世界多极化、多边主义不给分 评分细则： 20（1）驳回/不支持孙某诉讼请求（1分），甲公司无需支付赔偿金（1分）。 20（2）裁判理由共4分。 ①法律规定1分，写出签订劳动合同用遵循的原则，写出诚实信用原则即可得1分；/根据《劳动合同法》以欺诈手段订立的劳动合同无效或者部分无效。 ②违反诚实信用原则/违反劳动者基本的职业道德/侵犯了甲公司知情权（1分） ③甲公司在违背真实的意思的情况与其签订合同/写出不是甲公司真实的意愿/劳动合同无效即可得（1分） ④甲公司提出解除劳动关系符合法律规定/解除劳动关系并无不妥/解除劳动关系的行为无过错（1分） 20（3）现实意义共3分 ①维护用人单位合法权益（1分） ②约束劳动者行为/有利于劳动者遵守职业道德（1分） ③有利于和谐劳动关系的构建/有利于弘扬诚信的社会主义核心价值观/维护了社会公平正义 一、20题答题思路 严格按照给出的事例完成下列裁判要点。答题思路：首先分析案例一的裁判要点进而对案例二从裁判结果、裁判理由和现实意义三个角度进行分析。 裁判结果：包括支持+是否需要承担XX责任两部分构成，对应的案例二答案应分为两部分支持/驳回/部分支持+是否需要承担XX责任两部分 裁判理由：包括【法律依据】+【事实分析】，对应案例二答案应分为【法律依据】+【事实分析】两部分 现实意义：主要能从用人单位+劳动者以及社会三个角度进行阐释 二、【优秀试卷分析及展示】 1.能够严格参照案例一的裁判要点进行分析 2.法律依据正确 3.结合法律依据事实分析清楚得当 4.现实意义角度全面
CC0213_2025_门头沟_一模_20,F0095,subjective_rubric,细则.doc,3,与其签订合同/写出不是甲公司真实的意愿/劳动合同无效即可得（1分） ④甲公司提出解除劳动关系符合法律规定/解除劳动关系并无不妥/解除劳动关系的行为无过错（1分） 20（3）现实意义共3分 ①维护用人单位合法权益（1分） ②约束劳动者行为/有利于劳动者遵守职业道德（1分） ③有利于和谐劳动关系的构建/有利于弘扬诚信的社会主义核心价值观/维护了社会公平正义 一、20题答题思路 严格按照给出的事例完成下列裁判要点。答题思路：首先分析案例一的裁判要点进而对案例二从裁判结果、裁判理由和现实意义三个角度进行分析。 裁判结果：包括支持+是否需要承担XX责任两部分构成，对应的案例二答案应分为两部分支持/驳回/部分支持+是否需要承担XX责任两部分 裁判理由：包括【法律依据】+【事实分析】，对应案例二答案应分为【法律依据】+【事实分析】两部分 现实意义：主要能从用人单位+劳动者以及社会三个角度进行阐释 二、【优秀试卷分析及展示】 1.能够严格参照案例一的裁判要点进行分析 2.法律依据正确 3.结合法律依据事实分析清楚得当 4.现实意义角度全面
CC0214_2025_门头沟_一模_20_2,F0095,subjective_rubric,细则.doc,1,1分 只答对中国的意义不给分 国家关系民主化、世界多极化、多边主义不给分 评分细则： 20（1）驳回/不支持孙某诉讼请求（1分），甲公司无需支付赔偿金（1分）。 20（2）裁判理由共4分。 ①法律规定1分，写出签订劳动合同用遵循的原则，写出诚实信用原则即可得1分；/根据《劳动合同法》以欺诈手段订立的劳动合同无效或者部分无效。 ②违反诚实信用原则/违反劳动者基本的职业道德/侵犯了甲公司知情权（1分） ③甲公司在违背真实的意思的情况与其签订合同/写出不是甲公司真实的意愿/劳动合同无效即可得（1分） ④甲公司提出解除劳动关系符合法律规定/解除劳动关系并无不妥/解除劳动关系的行为无过错（1分） 20（3）现实意义共3分 ①维护用人单位合法权益（1分） ②约束劳动者行为/有利于劳动者遵守职业道德（1分） ③有利于和谐劳动关系的构建/有利于弘扬诚信的社会主义核心价值观/维护了社会公平正义 一、20题答题思路 严格按照给出的事例完成下列裁判要点。答题思路：首先分析案例一的裁判要点进而对案例二从裁判结果、裁判理由和现实意义三个角度进行分析。 裁判结果：包括支持+是否需要承担XX责任两部分构成，对应的案例二答案应分为两部分支持/驳回/部分支持+是否需要承担XX责任两部分 裁判理由：包括【法律依据】+【事实分析】，对应案例二答案应分为【法律依据】+【事实分析】两部分 现实意义：主要能从用人单位+劳动者以及社会三个角度进行阐释 二、【优秀试卷分析及展示】 1.能够严格参照案例一的裁判要点进行分析 2.法律依据正确 3.结合法律依据事实分析清楚得当 4.现实意义角度全面
CC0214_2025_门头沟_一模_20_2,F0313,subjective_rubric,门头沟一模细则.doc,1,1分 只答对中国的意义不给分 国家关系民主化、世界多极化、多边主义不给分 评分细则： 20（1）驳回/不支持孙某诉讼请求（1分），甲公司无需支付赔偿金（1分）。 20（2）裁判理由共4分。 ①法律规定1分，写出签订劳动合同用遵循的原则，写出诚实信用原则即可得1分；/根据《劳动合同法》以欺诈手段订立的劳动合同无效或者部分无效。 ②违反诚实信用原则/违反劳动者基本的职业道德/侵犯了甲公司知情权（1分） ③甲公司在违背真实的意思的情况与其签订合同/写出不是甲公司真实的意愿/劳动合同无效即可得（1分） ④甲公司提出解除劳动关系符合法律规定/解除劳动关系并无不妥/解除劳动关系的行为无过错（1分） 20（3）现实意义共3分 ①维护用人单位合法权益（1分） ②约束劳动者行为/有利于劳动者遵守职业道德（1分） ③有利于和谐劳动关系的构建/有利于弘扬诚信的社会主义核心价值观/维护了社会公平正义 一、20题答题思路 严格按照给出的事例完成下列裁判要点。答题思路：首先分析案例一的裁判要点进而对案例二从裁判结果、裁判理由和现实意义三个角度进行分析。 裁判结果：包括支持+是否需要承担XX责任两部分构成，对应的案例二答案应分为两部分支持/驳回/部分支持+是否需要承担XX责任两部分 裁判理由：包括【法律依据】+【事实分析】，对应案例二答案应分为【法律依据】+【事实分析】两部分 现实意义：主要能从用人单位+劳动者以及社会三个角度进行阐释 二、【优秀试卷分析及展示】 1.能够严格参照案例一的裁判要点进行分析 2.法律依据正确 3.结合法律依据事实分析清楚得当 4.现实意义角度全面
CC0245_2026_东城_期末_18_2,F0205,subjective_rubric,细则.pptx,1,》知识，分析本案涉及的法律责任及法律依据。(7分) （2）维权成功需要做好充分准备和策略选择。你认为陈某需要做好哪些工作?（4分） [slide 56] 18（2）维权成功需要做好充分准备和策略选择。你认为陈某需要做好哪些工作？ 维权途径2分 | | 充分准备2分 调解或仲裁或诉讼 2分 （无解释不具体1分） | 调解（例如第三方人民调解、行政调解、诉讼调解）或仲裁（仲裁需要双方达成有效的仲裁协议）来高效解决争议； 若不愿调解或调解不成，可考虑诉讼。如果决定向人民法院提起诉讼。需准备起诉状、原被告身份信息、熟悉诉讼流程、注意诉讼三年时效等） | 依法收集证据及类型2分 （无解释不具体1分） 可向相关部门提交固定证据，证明交易存在的合同、订单证据，如转账、邮件记录等电子证据；证明无人机问题故障与手臂受伤损害事实、相关经济损失有直接因果关系的物证等 明确权利和义务，诉求合理，2分 （无解释不具体1分） 陈某应主动明确相关法律依据，可通过查询法律法规、咨询专业法律人士或利用法律援助服务等途径，厘清自身权利义务/主张违约责任或侵权责任，退还无人机购置费，赔偿医疗费、误工费、损失费等经济损失/或者不告不理原则。 三个角度可选择， 两个角度充分4分 三个角度不充分4分。 | | [slide 57] 三个角度 4分 优秀卷 [slide 58] 优秀卷 两个角度充分 4分 [slide 59] 典型卷 一个角度充分 2分 两个角度 3分 [slide 60] 典型卷 2分 [slide 61] 典型问题与建议 1、加强材料关键信息的提取，例如材料中已“协商未果”，不再适宜协商途径维权了。注意积累材料中的已知“知识”。 2、法律专业性较强，精准使用要点，不能直接“上诉”，不能对刘某直接行政诉讼等。继续短周期夯实法律重点知识。 3、有些同学思维片面僵化，罗列具体的违约或侵权证明，不能归纳到证据类型，再到依法收集并固化证据、证据链完整。反复训练从具体到一般的归纳法思维或者从一般到具体的演绎法思维。 [slide 62]
CC0251_2026_丰台_一模_20,F0156,subjective_rubric,细则.pptx,1,[slide 49] 2025年丰台一模 五、复练试题 [slide 50] 一、试题分析 知识板块：法律与生活 能力板块：解释与论证 [slide 51] 20.（8 分） 人民法院以事实为根据、以法律为准绳，作出了上述判决。根据民法典规定，宾馆、商场等公共场所经营者、管理者因过错造成他人损害的，应当承担侵权责任。被告对原告的安全保障义务应保持在合理限度内，且相关证据表明事发现场不存在影响原告通行的客观因素。原告是完全民事行为能力人，摔倒是其自身未尽安全注意义务所致。因此，某餐饮公司和某商业管理公司对此并无过错，不应承担赔偿责任。 该判决有利于平衡原被告双方的权利与义务，倡导安全文明出行和自我负责的安全责任意识，明确经营场所、公共场所的经营者、管理者安全保障义务的边界，弘扬社会主义核心价值观。 [slide 52] 三、典型示例 8分 [slide 53] 7.5分 [slide 54] [slide 55] 四、学生问题及建议 学生问题: 1.模块基本运用准确，但法理依据和现实意义揉在一起作答，思路混乱。 2.背诵模版，从维护个体权益到法治社会、法治政府、法治国家建设、再到社会稳定与公序良俗，没有围绕题意作答 。 3.很多学生写有利于维护市场秩序，优化营商环境。 3.基本概念不准确，以法律为准绳、以事实为依据（写反了或者以实事为依据）。 4.部分答错位置、空白卷。 建议： 1.答题逻辑梳理，明确设问与材料指向，答题的策略训练。 2.语言规范，知识严谨性、适切性、科学性。 3.字迹工整。 [slide 56] 五、复练试题 2026朝阳期末 1．网络消费为人们日常生活提供较大便利，已成为人们消费的重要方式。 材料一 【基本案情】 张某系某网络店铺的经营者。在一次直播营销中，该店铺的主播人员将大叶紫檀木制作的手串宣称为正宗小叶紫檀材质制作，并承诺“保真”“假一赔十”。侯某观看该直播后购买手串1件，支付价款1千元。侯某收到手串后发现不是小叶紫檀材质，遂诉至法院，请求判令张某赔偿十倍价款1万元。 【裁判结果】 审理法院认为，主播人员在直播营销中宣称所售手串系小叶紫檀，并明确承诺“保真”“假一赔十”，上述承诺构成店铺与侯某买卖合同的内容，该合同对张某具有约束力。张某交付给侯某的手串材质并非小叶紫檀，而是属于大叶紫檀，这不符合合同约定，而木质首饰的原材
