question_id,paper_file_id,file_name,stage_field,candidate_no,snippet
CC0245_2026_东城_期末_18_2,F0206,试卷.pdf,期中,1,类效率就能得到提升。 主张3:有些科学民主的更新方案是采用“居民提案—AI 智能模拟—多轮投票”模式制定的。“立体 花园＋口袋公园”复合型公共空间方案是通过此模式制定的。因此，“立体花园+口袋公园”复合型公共 空间方案是科学民主的更新方案。 （2）运用形式逻辑知识，论证三项主张是否符合逻辑。 18. 无人机起飞如何系好“安全带”? 陈某向店主刘某发送邮件：“急需购买A 型号无人机一台。用于重要商业拍摄。”刘某回复：“全新 原装，15000 元。”陈某立即转账。刘某误将一台内部结构轻微损伤（外观无明显痕迹）的同型号展示机 寄出。 陈某收货后在首次使用中，该无人机因上述损伤失控坠毁，砸伤陈某手臂。陈某花费医疗费8000 元，并因错过商业拍摄损失收入5000 元。陈某要求刘某赔偿，双方协商未果。 （1）运用《法律与生活》知识，分析本案涉及的法律责任及法律依据。 （2）维权成功需要做好充分准备和策略选择。你认为陈某需要做好哪些工作? 19. 改革与法治，如同“鸟之两翼、车之两轮”，共同驱动国家治理体系和治理能力现代化。 [page 7] 第7页/共9页 《粮食安全保障法》将政策治理提 升为法治保障，《民法典》以法典 化方式确认民事法治建设经验， 《乡村振兴促进法》将三农领域改 革经验上升为法律规范，为未来改 革发展提供了稳定的法治预期。 修订《国务院组织法》等法律法 规，推进政府机构改革、“放管 服”改革；《海南自由贸易港法》让 海南自由贸易港建设有了重要遵 循；全国人大常委会授权上海创设 “浦东新区法规”，深化改革。 完善司法体制机制、综合 执法体制机制等改革，推 进司法领域“当事人一件 事”集成改革；健全覆盖 城乡的公共法律服务体 系，改进法治宣传教育。 结合材料，运用《政治与法治》知识，说明法治中国建设是如何在改革与法治的良性互动中不断推进的。 20. 破解全球治理难题，中国提出全球发展倡议、全球安全倡议、全球文明倡议、全球治理倡议（简称 “四大全球倡议”）。 中国携手150 多个国家和30 多个国际组织高质量共建“一带一路”，促成沙特伊朗历史性和解，推 动设立“文明对话国际日”，推动建立国际调解院……推动构建人类命运共同体。 结合材料，运用《当代国际政治与经济》知识，分析四大全球倡议如何系统推动构建人类命运共同体。 21. 区域，大国经略发展格局的主要依托。 中国地域辽阔，不同区域的自然禀赋与发展基础存在差异。改革开放以来，部分地区率先发展，形成 了显著的领先优势，同时也带来了区域发展不平衡的挑战。党的十八大以来，以习近平同志为核心的党中 央在全局上谋势、在关键处落子，深入实施区域发展战略，为推进中国式现代化提供坚实有力支撑。 京津立足各自比较优势。北京疏解、津冀承接，京津研发、河北转化的协作链条清晰，打造世界级城 市群。长三角优化跨域项目审批模式，政策协同，激发协同创新活力，加快培育世界级高端产业集群。粤 港澳九座城市实现金融、科技等多领域协同，港珠澳大桥通车，大湾区持续探索规则衔接、机制对接，促 进联动发展。 东北围绕国家安全推进全面振兴；中部紧扣粮食生产、能源原材料基地和综合交通运输枢纽加快崛 起；西部大开发进一步形成大保护、大开放、高质量发展新格局；陆海统筹，“一带一路”联通内外…… 一系列战略实践，共同描绘了一幅将区域发展落差的势能转化为动能的时代画卷。 结合材料，综合运用所学，谈谈在推进中国式现代化进程中，我国是如何把区域发展落差的势能转化为动 能的。 [page 8] 第8页/共9页 参考答案 第一部分选择题 一、本部分共
CC0245_2026_东城_期末_18_2,F0206,试卷.pdf,期中,2,寄出。 陈某收货后在首次使用中，该无人机因上述损伤失控坠毁，砸伤陈某手臂。陈某花费医疗费8000 元，并因错过商业拍摄损失收入5000 元。陈某要求刘某赔偿，双方协商未果。 （1）运用《法律与生活》知识，分析本案涉及的法律责任及法律依据。 （2）维权成功需要做好充分准备和策略选择。你认为陈某需要做好哪些工作? 19. 改革与法治，如同“鸟之两翼、车之两轮”，共同驱动国家治理体系和治理能力现代化。 [page 7] 第7页/共9页 《粮食安全保障法》将政策治理提 升为法治保障，《民法典》以法典 化方式确认民事法治建设经验， 《乡村振兴促进法》将三农领域改 革经验上升为法律规范，为未来改 革发展提供了稳定的法治预期。 修订《国务院组织法》等法律法 规，推进政府机构改革、“放管 服”改革；《海南自由贸易港法》让 海南自由贸易港建设有了重要遵 循；全国人大常委会授权上海创设 “浦东新区法规”，深化改革。 完善司法体制机制、综合 执法体制机制等改革，推 进司法领域“当事人一件 事”集成改革；健全覆盖 城乡的公共法律服务体 系，改进法治宣传教育。 结合材料，运用《政治与法治》知识，说明法治中国建设是如何在改革与法治的良性互动中不断推进的。 20. 破解全球治理难题，中国提出全球发展倡议、全球安全倡议、全球文明倡议、全球治理倡议（简称 “四大全球倡议”）。 中国携手150 多个国家和30 多个国际组织高质量共建“一带一路”，促成沙特伊朗历史性和解，推 动设立“文明对话国际日”，推动建立国际调解院……推动构建人类命运共同体。 结合材料，运用《当代国际政治与经济》知识，分析四大全球倡议如何系统推动构建人类命运共同体。 21. 区域，大国经略发展格局的主要依托。 中国地域辽阔，不同区域的自然禀赋与发展基础存在差异。改革开放以来，部分地区率先发展，形成 了显著的领先优势，同时也带来了区域发展不平衡的挑战。党的十八大以来，以习近平同志为核心的党中 央在全局上谋势、在关键处落子，深入实施区域发展战略，为推进中国式现代化提供坚实有力支撑。 京津立足各自比较优势。北京疏解、津冀承接，京津研发、河北转化的协作链条清晰，打造世界级城 市群。长三角优化跨域项目审批模式，政策协同，激发协同创新活力，加快培育世界级高端产业集群。粤 港澳九座城市实现金融、科技等多领域协同，港珠澳大桥通车，大湾区持续探索规则衔接、机制对接，促 进联动发展。 东北围绕国家安全推进全面振兴；中部紧扣粮食生产、能源原材料基地和综合交通运输枢纽加快崛 起；西部大开发进一步形成大保护、大开放、高质量发展新格局；陆海统筹，“一带一路”联通内外…… 一系列战略实践，共同描绘了一幅将区域发展落差的势能转化为动能的时代画卷。 结合材料，综合运用所学，谈谈在推进中国式现代化进程中，我国是如何把区域发展落差的势能转化为动 能的。 [page 8] 第8页/共9页 参考答案 第一部分选择题 一、本部分共15.题，每题3 分，共45 分。在每题列出的四个选项中，选出最符合题目要求 的一项。 题号 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 答案 D C B D A B A B A D C B C D C 第二部分 非选择题 本部分共6 题，共55 分。 16. (7 分) 可从对立统一、中华优秀传统文化、价值观等角度作答。 等级水平 等级描述 水平4 观点鲜明，能明确表达自己的见解；紧扣问题，综合运用所学展开论述，逻辑严密，条理清晰 水平3 观点比较明确，能表达自己的见解；能扣问题展开论述，知
CC0276_2026_房山_二模_17,F0191,2026北京房山高三二模政治（教师版）.pdf,二模,1,己的见解；能扣住问题展开论述，知识运用比 较准确；逻辑性较强，有条理 水平2 观点不明确；论述不能集中指向问题，罗列知识；知识运用不正确；论 述缺乏逻辑，条理性差 水平1 应答与试题无关；或重复试题内容；或没有应答 [page 10] 2 17.（8 分） 完善涉外法律法规体系，出台外商投资法及其实施条例，平等保护内外资企业合法权益；创新涉外司 法实践，公正司法，创造性适用“活扣押”等措施，提升司法公信力；打造“调解、仲裁、诉讼”衔 接的一站式线上多元纠纷解决平台，高效率实现公平正义；以和为贵，创新诉讼调解，构建多元主体 参与的涉外海事纠纷化解模式。中国以法治方式践行大国责任和担当，推动涉外法治建设。 细则 ♣2 分 完善涉外法律法规体系/加强涉外立法——合法权益/为……提供法律依据 ♣2 分 创新司法实践/公正司法/完善涉外法治实施体系——平等中外当事人合法权益 （上述2 条效果总分不超过2 分，平等1 分，合法权益/法律依据1 分） ♣2 分 多元纠纷解决平台/高效率——公平正义 ♣2 分 创新诉讼调解/构建多元主体参与的涉外海事纠纷化解模式——以和为贵/弘扬社会主义核心价 值观 加1 分，总分不超8 分 中国以法治方式和法治思维践行大国责任和担当，推动涉外法治建设
CC0277_2026_房山_二模_18,F0191,2026北京房山高三二模政治（教师版）.pdf,二模,1,） ♣2 分 多元纠纷解决平台/高效率——公平正义 ♣2 分 创新诉讼调解/构建多元主体参与的涉外海事纠纷化解模式——以和为贵/弘扬社会主义核心价 值观 加1 分，总分不超8 分 中国以法治方式和法治思维践行大国责任和担当，推动涉外法治建设 18.（1）（7 分）法律边界及应对措施 风险1：数字员工生成虚假负面数据文章，违反《反不正当竞争法》的商业诋毁规定，同时可能侵犯 该公司的名誉权。应履行审核义务，依法经营 风险2：将公司的核心代码等上传公共AI 平台，可能造成商业秘密泄露。应完善保密措施，与平台签 订保密合同 风险3：数字员工设计的图案直接用作商业用途，可能会侵犯他人的著作权。应履行审核义务 细则：法律边界及应对措施 ♣4 分 风险：不正当竞争/商业诋毁1 分，名誉权1 分，商业秘密泄露1 分，著作权/外观设计1 分 ♣2+1 分 措施：履行审核义务2 分+应完善保密措施……1 分 （2）（5 分） OPC 的出现，是对传统一人公司这一旧矛盾统一体的否定，实现了“单人成军”全新创业范式，是联 系的环节，是发展的环节。OPC 的发展，创业者要坚持扬弃，肯定与保留数字员工的强大功能，又要 针对出现的法律风险对此改造，把它们包含在新事物之中。 细则 ♣3 分 联系、发展、扬弃 ♣1 分 OPC 的出现——否定分析 ♣1 分 OPC 的发展——肯定分析 [page 11] 3
CC0289_2026_朝阳_二模_18,F0194,2026北京朝阳高三二模政治（教师版）.docx,二模,1,"华人民共和国城市居民委员会组织法》（以下简称“两法”）是基层群众自治制度的重要立法体现。我们必须推动“两法”全面有效实施，以基层治理法治化助推基层治理现代化。 结合材料，运用《政治与法治》知识，说明基层治理法治化是如何助推基层治理现代化的。 18．（8分） 有问必答，有惑必解，在法治生活里稳步前行。在某社区开展的专题普法宣传活动互动环节，居民踊跃提问，法官耐心解答并给出专业的法律建议。 问题一：楼上墙砖脱落、花盆坠落，对我产生困扰，怎么办？ 问题二：出于安全目的，我能在我家房屋门口装一个摄像头吗？ 问题三：邻居的自建房影响我家的通风、采光，还导致我家墙体潮湿，我能起诉拆除吗？ 结合材料，运用《法律与生活》知识，将以上回答补充完整。从以上三个问答中任选其一，谈谈如何依法保护问答中所涉及到的权利。 19．（12分）我国服务业规模稳步扩大，质效持续提升，在国家发展大局中的作用日益凸显。 材料一 生产性服务业是促进技术进步、提高生产效率、保障工农业生产活动有序进行的服务行业。它是与制造业直接相关的配套服务业，本身不向消费者提供直接的、独立的服务效用。 （1）运用《逻辑与思维》中“明确概念内涵的方法”知识，分析材料一中是如何界定“生产性服务业”这一概念的。（6分） 材料二 随着经济发展水平提高，服务经济加快发展是国家现代化的一般规律。服务业已成为国民经济的第一大产业。2025年,我国服务业增加值占GDP比重达57.7%，对经济增长贡献率达61.4%，已成为经济增长的“主动力”。 当前，我国服务业发展面临以下挑战: 奋进“十五五”，我们要积极应对上述挑战，采取更加务实有力的举措促进服务业优质高效发展。 (2)结合材料二,运用《经济与社会》知识，对“只要统一服务准入标准，服务业就能实现优质高效发展”这一观点进行评析。(6分) 20．(10分)“天下为公、天下大同”是中华民族关于人类社会发展的整体思考，倡导以世界作为政治主体，追求世界整体利益。 材料一 370多年前，《威斯特伐利亚和约》初步构建了近现代国际关系体系，确立了主权平等原则。但该体系将民族国家视为最高政治单元，将国家实力视为秩序基础，导致一些国家为追求利益最大化不惜损害他国合法权益，全人类整体利益长期缺少有效保障。 材料二 天下为公、天下大同的社会理想作为构建人类命运共同体重大理念的历史文化源流，为人类走出集团对抗、零和博弈提供了可贵思想资源。 习近平总书记提出构建人类命运共同体理念，在民族国家之上强调全人类立场，推动各国在兼顾全人类共同利益的前提下维护自身主权和发展。这一理念承继了“天下为公、天下大同”的社会理想，成为对“世界怎么了、我们怎么办、人类向何处去”时代之问的中国回答。 (1)依据材料,概括《威斯特伐利亚和约》体系与人类命运共同体理念在处理国际关系上的差异。(4分) (2)结合材料,运用《当代国际政治与经济》知识，分析人类命运共同体理念为什么能维护世界和平与发展。(6分) 21．（9分） 2026年3月，《中华人民共和国国民经济和社会发展第十五个五年规划纲要》正式发布。这份描绘2026-2030年发展蓝图的纲领性文件，将数字中国、健康中国、平安中国、美丽中国确立为推进中国式现代化的四大战略支柱。 “十五五”规划纲要将“四个中国”确立为推进中国式现代化的战略支柱，深刻体现了中国共产党治国理政的系统思维和一张蓝图绘到底的战略定力。结合材料，综合运用所学，谈谈对系统思维和战略定力的认识。 参考答案 16. （8分）可运用矛盾观、联系观、发展观、价值观等知识作答。 17.（8分） 坚持党的"
CC0289_2026_朝阳_二模_18,F0194,2026北京朝阳高三二模政治（教师版）.docx,二模,2,开展“两法”培训和宣传，推动“两法”走进基层，保障全民守法，提高干部群众运用法治观念解决问题的能力。 坚持人民主体地位，完善基层群众自治机制。引导群众参与基层治理，强化工作保障，推动资源、服务、管理下沉，让“两法”规定提升基层治理实际成效。 18.（8分） ①生命权、身体权和健康权 ②举证责任倒置 ③相邻的不动产 答案示例： 民法典明确规定并保护上述人格权益。任何组织或个人不得侵害他人的生命权、身体权、健康权和隐私权等。上述人格权益和权利受到侵害的，权利人可依法请求行为人停止侵害、排除妨碍、消除危险、赔礼道歉等；造成权利人有所损失和损害的，还可依法请求损害赔偿。 19.（12分） （1）（6分） ①明确概念的内涵需要运用定义的方法，定义的常用方法是“种差加属概念”。材料中将“生产性服务业”的属概念界定为“服务行业”，种差则是“促进技术进步、提高生产效率、保障工农业生产活动有序进行”。 ②材料通过肯定与否定相结合的方式进一步解释内涵，肯定其是与制造业直接相关的配套服务业，同时说明不向消费者提供直接的、独立的服务，这符合下定义时避免否定定义、循环定义等逻辑规则错误，使概念内涵清晰、科学。 （2）（6分） 该观点是片面的。 统一服务准入标准有利于打破地方保护和市场分割，营造公平竞争的市场环境，是促进服务业优质高效发展的必要条件。但仅靠统一标准是不够的，服务业实现优质高效发展还需要：政府深化服务业监管改革，优化发展环境，激发发展活力，处理好“放”与“管”的关系，规范新业态发展；贯彻创新发展理念，强化科技赋能，增强服务业发展动力，推动数智技术广泛应用，促进“服务+制造”深度融合；提升核心技术研发和设计水平，加强品牌培育，打造具有国际影响力的知名品牌。 因此，服务业优质高效发展需要标准、监管、创新、融合、品牌等多方面协同推进，不能只依赖统一准入标准这一项措施 20.（10分） （1）（4分） 立场不同：前者以民族国家为最高政治单元，强调国家本位；后者以全人类为立场，强调共商共建共享。 目标不同：前者以维护国家主权和利益为首要目标，易导致零和博弈；后者追求世界整体利益，倡导合作共赢。 （其他角度，言之有理，可酌情给分） （2）（6分） 超越民族国家本位，维护全人类共同利益。该理念在尊重国家主权的前提下，强调全人类立场，为协调国家利益与全球共同利益提供了价值指引。 摒弃零和博弈，倡导合作共赢。该理念承继“天下为公、天下大同”的社会理想，推动各国在发展自身利益时兼顾他国合理关切，从而减少冲突，为世界和平奠定理念基础。 为解决全球性问题提供中国方案。面对时代之问，该理念从全人类福祉出发，推动构建更加公正合理的国际治理体系，促进各国在共同发展中实现持久和平与繁荣。 21.（9分） 可运用党的领导、依法治国、全过程人民民主、高质量发展、社会历史发展规律、国家安全观等知识作答。 主观题阅卷细则 16.结合材料，从哲学角度，说明在城市文化建设中如何实现历史传承与现代创新的有机结合。（8分） 17结合材料，运用《政治与法治》知识，说明基层治理法治化是如何助推基层治理现代化的。（8分） 评分标准：按“4个核心维度+采意给分”来阅卷，每个维度满分2分。 18.（8分） 结合材料，运用《法律与生活》知识，将以上回答补充完整。从以上三个问答中任选其一，谈谈如何依法保护问答中所涉及到的权利。 【设问要素】结合材料，《法律与生活》，补充完整。任选其一，谈谈如何，保护权利，8分 【阅卷细则】 第一问：（3分=1+1+1）要求：法律术语准确，变通较少 生命权/身体权/健康权
CC0317_2026_海淀_期末_18,F0217,试卷.pdf,期中,1,比较 准确；逻辑性较强，有条理 水平2 观点不明确；论述不能集中指向问题，罗列知识；知识运用不正确；论述 缺乏逻辑，条理性差 水平1 应答与试题无关；或重复试题内容；或没有应答 [page 10] 高三思想政治参考答案第2 页（共2 页） 18.(12 分) (1) 该合同条款无效。该合同条款是住房租赁企业为了重复使用而预先拟定，并在订立合同时 未与对方协商的条款，属于格式条款。民法典规定，采用格式条款订立合同的，提供格式条款 的一方应当遵循公平原则确定当事人之间的权利和义务。该合同条款约定合同期满后，承租方 不得与产权人私下建立合同关系，限制了承租方自由订立合同的权利，应被认定为无效。(6 分) (2)上述规定为住房租赁市场设立了清晰、规范的行为指引，由相关政府部门提供合同示范文本， 有利于规范合同内容，防止格式条款滥用，保护租赁双方合法权益，减少合同纠纷；引导市场 主体依法依规从事民事活动，弘扬诚信的社会主义价值观，规范住房租赁市场秩序；明确政府 法定职责，推动政府依法履行市场监管职能，推进严格执法，推动良法善治。(6 分) 19.(7 分) 根据反不正当竞争法规定，不正当竞争行为是指经营者在生产经营活动中，扰乱市场竞争秩序， 损害其他经营者或者消费者的合法权益的行为。郑某利用技术手段，为用户提供不正当抢票优 势，破坏平台的购票规则，干扰、妨碍平台售票业务的正常开展，损害了甲公司的信誉以及其 他合法权益，构成不正当竞争，应当承担侵权责任。同时郑某的行为仅为少数消费者用户提供 了便利，损害了消费者的合法权益和长远利益，有违经营者公认的商业道德，不符合社会主义 核心价值观，不利于社会整体福祉的增进，扰乱了市场竞争秩序。 20.(10 分) (1)充分条件假言推理，错误，这个充分条件假言推理的一个前提肯定了假言判断的后件，结论 肯定了假言判断的前件，这是错误的推理结构。(4 分) (2)符合超前思维的方法，能够扣住城市书房建设与运营的问题提出建议，措施具体。(6 分) 示例：运用调查研究的方法，对当地居民的需求进行广泛深入的调查，了解居民在阅读内容以 及服务等方面的具体需求，优化布局，提高吸引力。运用矛盾分析方法，全面分析建设和运营 成本与居民需求之间的矛盾，可引入咖啡馆、文创商店等，实现可持续运营。运用推理和想象 的方法，结合当地人口结构变化等因素，对未来一段时间运营功能等进行前瞻性规划。 21.(10 分) 可从党的领导、以人民为中心、矛盾的观点、制度优势等角度作答。 等级水平 等级描述 水平4 观点鲜明，能明确表达自己的见解；紧扣问题，综合运用所学知识展 开论述；逻辑严密，条理清晰 水平3 观点比较明确，能表达自己的见解；能扣住问题展开论述，知识运用 比较准确；逻辑性较强，有条理 水平2 观点不明确；论述不能集中指向问题，罗列知识；知识运用不正确； 论述缺乏逻辑，条理性差 水平1 应答与试题无关；或重复试题内容；或没有应答
CC0318_2026_海淀_期末_18_2,F0217,试卷.pdf,期中,1,款，属于格式条款。民法典规定，采用格式条款订立合同的，提供格式条款 的一方应当遵循公平原则确定当事人之间的权利和义务。该合同条款约定合同期满后，承租方 不得与产权人私下建立合同关系，限制了承租方自由订立合同的权利，应被认定为无效。(6 分) (2)上述规定为住房租赁市场设立了清晰、规范的行为指引，由相关政府部门提供合同示范文本， 有利于规范合同内容，防止格式条款滥用，保护租赁双方合法权益，减少合同纠纷；引导市场 主体依法依规从事民事活动，弘扬诚信的社会主义价值观，规范住房租赁市场秩序；明确政府 法定职责，推动政府依法履行市场监管职能，推进严格执法，推动良法善治。(6 分) 19.(7 分) 根据反不正当竞争法规定，不正当竞争行为是指经营者在生产经营活动中，扰乱市场竞争秩序， 损害其他经营者或者消费者的合法权益的行为。郑某利用技术手段，为用户提供不正当抢票优 势，破坏平台的购票规则，干扰、妨碍平台售票业务的正常开展，损害了甲公司的信誉以及其 他合法权益，构成不正当竞争，应当承担侵权责任。同时郑某的行为仅为少数消费者用户提供 了便利，损害了消费者的合法权益和长远利益，有违经营者公认的商业道德，不符合社会主义 核心价值观，不利于社会整体福祉的增进，扰乱了市场竞争秩序。 20.(10 分) (1)充分条件假言推理，错误，这个充分条件假言推理的一个前提肯定了假言判断的后件，结论 肯定了假言判断的前件，这是错误的推理结构。(4 分) (2)符合超前思维的方法，能够扣住城市书房建设与运营的问题提出建议，措施具体。(6 分) 示例：运用调查研究的方法，对当地居民的需求进行广泛深入的调查，了解居民在阅读内容以 及服务等方面的具体需求，优化布局，提高吸引力。运用矛盾分析方法，全面分析建设和运营 成本与居民需求之间的矛盾，可引入咖啡馆、文创商店等，实现可持续运营。运用推理和想象 的方法，结合当地人口结构变化等因素，对未来一段时间运营功能等进行前瞻性规划。 21.(10 分) 可从党的领导、以人民为中心、矛盾的观点、制度优势等角度作答。 等级水平 等级描述 水平4 观点鲜明，能明确表达自己的见解；紧扣问题，综合运用所学知识展 开论述；逻辑严密，条理清晰 水平3 观点比较明确，能表达自己的见解；能扣住问题展开论述，知识运用 比较准确；逻辑性较强，有条理 水平2 观点不明确；论述不能集中指向问题，罗列知识；知识运用不正确； 论述缺乏逻辑，条理性差 水平1 应答与试题无关；或重复试题内容；或没有应答
CC0318_2026_海淀_期末_18_2,F0217,试卷.pdf,期中,2,德，不符合社会主义 核心价值观，不利于社会整体福祉的增进，扰乱了市场竞争秩序。 20.(10 分) (1)充分条件假言推理，错误，这个充分条件假言推理的一个前提肯定了假言判断的后件，结论 肯定了假言判断的前件，这是错误的推理结构。(4 分) (2)符合超前思维的方法，能够扣住城市书房建设与运营的问题提出建议，措施具体。(6 分) 示例：运用调查研究的方法，对当地居民的需求进行广泛深入的调查，了解居民在阅读内容以 及服务等方面的具体需求，优化布局，提高吸引力。运用矛盾分析方法，全面分析建设和运营 成本与居民需求之间的矛盾，可引入咖啡馆、文创商店等，实现可持续运营。运用推理和想象 的方法，结合当地人口结构变化等因素，对未来一段时间运营功能等进行前瞻性规划。 21.(10 分) 可从党的领导、以人民为中心、矛盾的观点、制度优势等角度作答。 等级水平 等级描述 水平4 观点鲜明，能明确表达自己的见解；紧扣问题，综合运用所学知识展 开论述；逻辑严密，条理清晰 水平3 观点比较明确，能表达自己的见解；能扣住问题展开论述，知识运用 比较准确；逻辑性较强，有条理 水平2 观点不明确；论述不能集中指向问题，罗列知识；知识运用不正确； 论述缺乏逻辑，条理性差 水平1 应答与试题无关；或重复试题内容；或没有应答
CC0319_2026_海淀_期末_19,F0217,试卷.pdf,期中,1,规范合同内容，防止格式条款滥用，保护租赁双方合法权益，减少合同纠纷；引导市场 主体依法依规从事民事活动，弘扬诚信的社会主义价值观，规范住房租赁市场秩序；明确政府 法定职责，推动政府依法履行市场监管职能，推进严格执法，推动良法善治。(6 分) 19.(7 分) 根据反不正当竞争法规定，不正当竞争行为是指经营者在生产经营活动中，扰乱市场竞争秩序， 损害其他经营者或者消费者的合法权益的行为。郑某利用技术手段，为用户提供不正当抢票优 势，破坏平台的购票规则，干扰、妨碍平台售票业务的正常开展，损害了甲公司的信誉以及其 他合法权益，构成不正当竞争，应当承担侵权责任。同时郑某的行为仅为少数消费者用户提供 了便利，损害了消费者的合法权益和长远利益，有违经营者公认的商业道德，不符合社会主义 核心价值观，不利于社会整体福祉的增进，扰乱了市场竞争秩序。 20.(10 分) (1)充分条件假言推理，错误，这个充分条件假言推理的一个前提肯定了假言判断的后件，结论 肯定了假言判断的前件，这是错误的推理结构。(4 分) (2)符合超前思维的方法，能够扣住城市书房建设与运营的问题提出建议，措施具体。(6 分) 示例：运用调查研究的方法，对当地居民的需求进行广泛深入的调查，了解居民在阅读内容以 及服务等方面的具体需求，优化布局，提高吸引力。运用矛盾分析方法，全面分析建设和运营 成本与居民需求之间的矛盾，可引入咖啡馆、文创商店等，实现可持续运营。运用推理和想象 的方法，结合当地人口结构变化等因素，对未来一段时间运营功能等进行前瞻性规划。 21.(10 分) 可从党的领导、以人民为中心、矛盾的观点、制度优势等角度作答。 等级水平 等级描述 水平4 观点鲜明，能明确表达自己的见解；紧扣问题，综合运用所学知识展 开论述；逻辑严密，条理清晰 水平3 观点比较明确，能表达自己的见解；能扣住问题展开论述，知识运用 比较准确；逻辑性较强，有条理 水平2 观点不明确；论述不能集中指向问题，罗列知识；知识运用不正确； 论述缺乏逻辑，条理性差 水平1 应答与试题无关；或重复试题内容；或没有应答
CC0325_2026_石景山_一模_18,F0168,试卷.pdf,一模,1,2 项重点任务，党的二十届四中全 会通过的《中共中央关于制定国民经济和社会发展第十五个五年规划的建议》，提出“加快建设健康中 国”，强调“推进中医药传承创新”。 （2）结合材料二，运用创新思维的知识，为传承中医药文化提出两条建议。（6 分） 18．（8 分） 证据是打官司决胜负的关键砝码。根据我国法律关于举证责任分配的相关规定，在诉讼中，如果负有 举证责任的一方不能提供充分证据，将承担其主张不能成立的法律后果。 案件一 被告人朱某、宁某未经著作权人、注册商标权利人同意，生产、销售假冒泡泡玛特公司“温度”系列、 “夜之城”系列玩具产品，经营额达100 余万元。侦查终结后，公安机关将案件移送人民检察院。人民检 察院经审查，以侵犯著作权罪、销售侵权复制品罪提起公诉，要求追究两被告人的刑事责任。 案件二 原告某公司因不服被告某区人社局作出的《认定工伤决定书》以及被告某区政府对区人社局的决定作 出维持决定的《行政复议决定书》，向区法院提起行政诉讼，要求撤销区人社局的认定工伤决定和区政府 的行政复议决定。 案件三 某日，业主卢某在开窗过程中，窗户忽然脱落，其下意识试图抓住脱落的窗户，奈何窗户太重，只能 看着窗户砸向张某的车辆，张某将卢某诉至法院，要求赔偿其维修车辆的费用。 阅读材料，参考示例，分析案件中举证责任的分配方式及理由，完成下表。 案例 举证责任的分配方式 理由 案例一 本案中，被告人朱某、宁某 有罪的举证责任由人民检察 院承担。 本案属于刑事诉讼中的公诉案件，公诉案件由作为国家机关 的人民检察院承担被告人有罪的举证责任，保障控辩双方公 平对抗；这也是无罪推定原则的必然要求，有利于保障人 权。 案例二 本案中，作为被告的区人社 局及区政府应当提供作出该 行政行为的证据和所依据的 ① [page 7] 第7页/共10页 案例 举证责任的分配方式 理由 规范性文件。 案例三 ② ③
