patch_id,target_file,target_id,question_id,patch_type,current_value,suggested_value,reason,evidence_level_impact,source_locator,must_fix_before_reasoner
MP_0061,merged_material_atoms_subjective_for_reasoners_claudecode_corrected.csv,M_CC0131_2025_房山_一模_19_14,CC0131_2025_房山_一模_19,source_check_needed,注意设问限定以及教材知识与材料、时政信息等相结合。,从试卷题面案例描述重建 material atoms；当前抽取自【答案】/教师版,material atom 实际为答案分点,no_level_change_if_re-extracted,F0080:page 3 | F0081:page 14 | F0081:page 6 | F0298:page 3,yes
MP_0062,merged_material_atoms_subjective_for_reasoners_claudecode_corrected.csv,M_CC0180_2025_海淀_期末_20_01,CC0180_2025_海淀_期末_20,source_check_needed,20．（6分） ①生产者产品责任是无过错侵权责任，行为人只要损害了他人的民事权益，不论其有无过错，均应当承担侵权责任。,从试卷题面案例描述重建 material atoms；当前抽取自【答案】/教师版,material atom 实际为答案分点,no_level_change_if_re-extracted,F0139:text,yes
MP_0063,merged_material_atoms_subjective_for_reasoners_claudecode_corrected.csv,M_CC0180_2025_海淀_期末_20_02,CC0180_2025_海淀_期末_20,source_check_needed,《解释》从保护消费者角度作出解释，明确缺陷产品造成的产品自身损害属于产品责任赔偿范围，切实维护消费者合法权益。,从试卷题面案例描述重建 material atoms；当前抽取自【答案】/教师版,material atom 实际为答案分点,no_level_change_if_re-extracted,F0139:text,yes
MP_0064,merged_material_atoms_subjective_for_reasoners_claudecode_corrected.csv,M_CC0180_2025_海淀_期末_20_03,CC0180_2025_海淀_期末_20,source_check_needed,②禁止饲养的烈性犬等危险动物造成他人损害的，动物饲养人或者管理人应承担无过错侵权责任，没有任何免责事由和减责事由。,从试卷题面案例描述重建 material atoms；当前抽取自【答案】/教师版,material atom 实际为答案分点,no_level_change_if_re-extracted,F0139:text,yes
MP_0065,merged_material_atoms_subjective_for_reasoners_claudecode_corrected.csv,M_CC0180_2025_海淀_期末_20_04,CC0180_2025_海淀_期末_20,source_check_needed,《解释》阐明民法典“最严格的无过错责任”立法精神，强化动物饲养人、管理人责任意识，维护动物饲养管理秩序，保障人民群众生命财产安全。,从试卷题面案例描述重建 material atoms；当前抽取自【答案】/教师版,material atom 实际为答案分点,no_level_change_if_re-extracted,F0139:text,yes
MP_0066,merged_material_atoms_subjective_for_reasoners_claudecode_corrected.csv,M_CC0002_2024_丰台_一模_17_01,CC0002_2024_丰台_一模_17,delete,17.(8 分) [page 5] 第5页/共9页 《中华人民共和国民法典》 第一千二百一十七条 非营运机动车发生交通事故造 成无偿搭乘人损害，属于该机动车一方责任的，应当 减轻其赔偿责任，但是机动车使用人有故意或重大过 失的除外。,删除：material atom 仅含 OCR 页码/slide 标识，无材料语义,OCR 页码/slide 标识被误抽为材料原子,no_level_change,F0045:page 4 | F0045:page 8 | F0267:page 4 | F0267:page 8,no
MP_0067,merged_material_atoms_subjective_for_reasoners_claudecode_corrected.csv,M_CC0025_2024_朝阳_二模_17_15,CC0025_2024_朝阳_二模_17,delete,[page 7] 高三思想政治 第7 页(共8 页),删除：material atom 仅含 OCR 页码/slide 标识，无材料语义,OCR 页码/slide 标识被误抽为材料原子,no_level_change,F0016:page 2 | F0017:text | F0018:page 6 | F0241:page 6 | F0242:text | F0243:page 2,no
MP_0068,merged_material_atoms_subjective_for_reasoners_claudecode_corrected.csv,M_CC0040_2024_海淀_一模_19_09,CC0040_2024_海淀_一模_19,delete,[page 8] 高三年级（思想政治） 第8 页（共8 页）,删除：material atom 仅含 OCR 页码/slide 标识，无材料语义,OCR 页码/slide 标识被误抽为材料原子,no_level_change,F0025:text | F0026:page 7 | F0249:text | F0251:page 7,no
MP_0069,merged_material_atoms_subjective_for_reasoners_claudecode_corrected.csv,M_CC0077_2025_东城_一模_19_06,CC0077_2025_东城_一模_19,delete,医院依约出资提供培训后，柳某在服务期未满时提出辞职并自愿支付违约金，但 [page 6] 第6页/共9页 离职后又申请仲裁要求返还，仲裁委员会驳回其请求。,删除：material atom 仅含 OCR 页码/slide 标识，无材料语义,OCR 页码/slide 标识被误抽为材料原子,no_level_change,F0073:page 4 | F0074:page 5 | F0074:page 8 | F0292:page 4,no
MP_0070,merged_material_atoms_subjective_for_reasoners_claudecode_corrected.csv,M_CC0084_2025_东城_二模_19_13,CC0084_2025_东城_二模_19,delete,[page 6] 第6页/共8页 案件三 ③ 本案所涉“服务条款”属于 格式条款，公司负有向用 户提示、说明的义务，只 在内容复杂繁多的服务条 款中约定，不足以起到提 示作用，故认定公司违 约。,删除：material atom 仅含 OCR 页码/slide 标识，无材料语义,OCR 页码/slide 标识被误抽为材料原子,no_level_change,F0100:page 3 | F0101:page 5 | F0101:page 7 | F0317:page 3,no
MP_0071,merged_material_atoms_subjective_for_reasoners_claudecode_corrected.csv,M_CC0092_2025_东城_期末_19_1_06,CC0092_2025_东城_期末_19_1,delete,• 可能侵害部分业主对公共部分的合法权利 • 充电柜建设是否损害相邻权的问题 • 充电柜安全问题可能侵犯居民的人身安全和财产权 • xx问题侵犯了居民的合法权益 [page 12] •,删除：material atom 仅含 OCR 页码/slide 标识，无材料语义,OCR 页码/slide 标识被误抽为材料原子,no_level_change,F0128:page 11 | F0129:slide 11 | F0129:slide 12 | F0338:page 11,no
MP_0072,merged_material_atoms_subjective_for_reasoners_claudecode_corrected.csv,M_CC0119_2025_丰台_期末_19_11,CC0119_2025_丰台_期末_19,delete,[page 17] 第17页/共18页 有效信息②：购物中心多次提醒之后，尹某仍未改变，购物中心遂向尹某发出解除劳动合同通知书→可联 系《中华人民共和国劳动合同法》规定的用人单位可以解除劳动合同的情形分析购物中心解除尹某劳动合 同是符合法律,删除：material atom 仅含 OCR 页码/slide 标识，无材料语义,OCR 页码/slide 标识被误抽为材料原子,no_level_change,F0132:page 16 | F0132:page 7,no
MP_0073,merged_material_atoms_subjective_for_reasoners_claudecode_corrected.csv,M_CC0131_2025_房山_一模_19_09,CC0131_2025_房山_一模_19,delete,[page 15] 第15页/共16页 第二步：审材料，通过标点符号、段落等，提取材料有效信息。,删除：material atom 仅含 OCR 页码/slide 标识，无材料语义,OCR 页码/slide 标识被误抽为材料原子,no_level_change,F0080:page 3 | F0081:page 14 | F0081:page 6 | F0298:page 3,no
MP_0074,merged_material_atoms_subjective_for_reasoners_claudecode_corrected.csv,M_CC0137_2025_昌平_二模_20_15,CC0137_2025_昌平_二模_20,delete,[page 7] 第7页/共11页 李某是一名AI 绘图软件爱好者，他使用人工智能软件制 作了一张图片，并加上“AI 绘画”等标签，发布在自己的社 交平台上。,删除：material atom 仅含 OCR 页码/slide 标识，无材料语义,OCR 页码/slide 标识被误抽为材料原子,no_level_change,F0115:slide 12 | F0116:page 10 | F0116:page 6 | F0328:slide 12,no
MP_0075,merged_material_atoms_subjective_for_reasoners_claudecode_corrected.csv,M_CC0143_2025_朝阳_一模_19_11,CC0143_2025_朝阳_一模_19,delete,[page 7] 第7页/共10页,删除：material atom 仅含 OCR 页码/slide 标识，无材料语义,OCR 页码/slide 标识被误抽为材料原子,no_level_change,F0086:text | F0087:page 6 | F0087:page 9 | F0301:text,no
MP_0076,merged_material_atoms_subjective_for_reasoners_claudecode_corrected.csv,M_CC0157_2025_朝阳_期末_20_08,CC0157_2025_朝阳_期末_20,delete,被告丁公司 采用变换IP 地址和伪造浏览器标识等不正 裁判理由： ① 裁判结果： ② [page 7] 第7页/共9页 当手段抓取“拥堵延时指数”数据，并在其 经营的某金融终端付费软件上以商业化为目 的使用了上述数据。,删除：material atom 仅含 OCR 页码/slide 标识，无材料语义,OCR 页码/slide 标识被误抽为材料原子,no_level_change,F0135:page 6 | F0135:page 9,no
MP_0077,merged_material_atoms_subjective_for_reasoners_claudecode_corrected.csv,M_CC0206_2025_西城_期末_19_10,CC0206_2025_西城_期末_19,delete,“唤醒词”亦受法律保护，请 [page 7] 第7页/共10页,删除：material atom 仅含 OCR 页码/slide 标识，无材料语义,OCR 页码/slide 标识被误抽为材料原子,no_level_change,F0140:page 3 | F0141:page 6 | F0141:page 9 | F0351:page 3,no
MP_0078,merged_material_atoms_subjective_for_reasoners_claudecode_corrected.csv,M_CC0213_2025_门头沟_一模_20_13,CC0213_2025_门头沟_一模_20,delete,入职后经甲公司查证，孙某在2015 年 毕业后的7 年时间，曾在17 家公司任职，甲 公司以孙某未如实提供工作经历为由，在试 裁判结果① 裁判理由② 现实意义③ [page 8] 第8页/共10页 用期将其辞退。,删除：material atom 仅含 OCR 页码/slide 标识，无材料语义,OCR 页码/slide 标识被误抽为材料原子,no_level_change,F0096:page 10 | F0096:page 7,no
MP_0079,merged_material_atoms_subjective_for_reasoners_claudecode_corrected.csv,M_CC0245_2026_东城_期末_18_2_09,CC0245_2026_东城_期末_18_2,delete,| | [slide 57] 三个角度 4分 优秀卷 [slide 58] 优秀卷 两个角度充分 4分 [slide 59] 典型卷 一个角度充分 2分 两个角度 3分 [slide 60] 典型卷 2分 [slide 61] 典型问题与建,删除：material atom 仅含 OCR 页码/slide 标识，无材料语义,OCR 页码/slide 标识被误抽为材料原子,no_level_change,F0205:slide 56,no
MP_0080,merged_material_atoms_subjective_for_reasoners_claudecode_corrected.csv,M_CC0245_2026_东城_期末_18_2_15,CC0245_2026_东城_期末_18_2,delete,[slide 62],删除：material atom 仅含 OCR 页码/slide 标识，无材料语义,OCR 页码/slide 标识被误抽为材料原子,no_level_change,F0205:slide 56,no
MP_0081,merged_material_atoms_subjective_for_reasoners_claudecode_corrected.csv,M_CC0251_2026_丰台_一模_20_07,CC0251_2026_丰台_一模_20,delete,[slide 52] 三、典型示例 8分 [slide 53] 7.5分 [slide 54] [slide 55] 四、学生问题及建议 学生问题: 1.模块基本运用准确，但法理依据和现实意义揉在一起作答，思路混乱。,删除：material atom 仅含 OCR 页码/slide 标识，无材料语义,OCR 页码/slide 标识被误抽为材料原子,no_level_change,F0156:slide 51,no
MP_0082,merged_material_atoms_subjective_for_reasoners_claudecode_corrected.csv,M_CC0251_2026_丰台_一模_20_14,CC0251_2026_丰台_一模_20,delete,[slide 56] 五、复练试题 2026朝阳期末 1．网络消费为人们日常生活提供较大便利，已成为人们消费的重要方式。,删除：material atom 仅含 OCR 页码/slide 标识，无材料语义,OCR 页码/slide 标识被误抽为材料原子,no_level_change,F0156:slide 51,no
MP_0083,merged_material_atoms_subjective_for_reasoners_claudecode_corrected.csv,M_CC0251_2026_丰台_一模_20_24,CC0251_2026_丰台_一模_20,delete,[slide 57] 参考答案： 1.依法成立的合同具有法律约束力，当事人应当按照约定全面履行合同义务。,删除：material atom 仅含 OCR 页码/slide 标识，无材料语义,OCR 页码/slide 标识被误抽为材料原子,no_level_change,F0156:slide 51,no
MP_0084,merged_material_atoms_subjective_for_reasoners_claudecode_corrected.csv,M_CC0254_2026_丰台_二模_18_10,CC0254_2026_丰台_二模_18,delete,4.模块错误，少部分作答写的哲学模块/政治与法治 5.字迹潦草根本看不清 四、学生问题及建议 [slide 34] 1.梳理答案逻辑，培养学生如何理解设问指向，找到材料对应知识逻辑，培养解题策略。,删除：material atom 仅含 OCR 页码/slide 标识，无材料语义,OCR 页码/slide 标识被误抽为材料原子,no_level_change,F0187:slide 29,no
MP_0085,merged_material_atoms_subjective_for_reasoners_claudecode_corrected.csv,M_CC0254_2026_丰台_二模_18_14,CC0254_2026_丰台_二模_18,delete,四、学生问题及建议 [slide 35] （2）一纸司法建议，既为当下划定了红线，防止技术滥用，又为未来创新发展预留了空间。,删除：material atom 仅含 OCR 页码/slide 标识，无材料语义,OCR 页码/slide 标识被误抽为材料原子,no_level_change,F0187:slide 29,no
MP_0086,merged_material_atoms_subjective_for_reasoners_claudecode_corrected.csv,M_CC0254_2026_丰台_二模_18_15,CC0254_2026_丰台_二模_18,delete,五、复练试题 [slide 36] 参考答案: 这句话体现了法律在技术创新与社会秩序之间的平衡作用。,删除：material atom 仅含 OCR 页码/slide 标识，无材料语义,OCR 页码/slide 标识被误抽为材料原子,no_level_change,F0187:slide 29,no
MP_0087,merged_material_atoms_subjective_for_reasoners_claudecode_corrected.csv,M_CC0254_2026_丰台_二模_18_20,CC0254_2026_丰台_二模_18,delete,[slide 37] 赏花经济撬动的 是“场景消费”的乘数效应 赏花经济激活的 是“接二连三”的融合效应 赏花经济印证的 是“绿水青山”的价值转化 为什么要发展“赏花经济”？,删除：material atom 仅含 OCR 页码/slide 标识，无材料语义,OCR 页码/slide 标识被误抽为材料原子,no_level_change,F0187:slide 29,no
MP_0088,merged_material_atoms_subjective_for_reasoners_claudecode_corrected.csv,M_CC0254_2026_丰台_二模_18_21,CC0254_2026_丰台_二模_18,delete,一、试题分析 [slide 38],删除：material atom 仅含 OCR 页码/slide 标识，无材料语义,OCR 页码/slide 标识被误抽为材料原子,no_level_change,F0187:slide 29,no
MP_0089,merged_material_atoms_subjective_for_reasoners_claudecode_corrected.csv,M_CC0277_2026_房山_二模_18_06,CC0277_2026_房山_二模_18,delete,细则 ♣3 分 联系、发展、扬弃 ♣1 分 OPC 的出现——否定分析 ♣1 分 OPC 的发展——肯定分析 [page 11] 3,删除：material atom 仅含 OCR 页码/slide 标识，无材料语义,OCR 页码/slide 标识被误抽为材料原子,no_level_change,F0189:text | F0190:text | F0191:page 10,no
MP_0090,merged_material_atoms_subjective_for_reasoners_claudecode_corrected.csv,M_CC0318_2026_海淀_期末_18_2_04,CC0318_2026_海淀_期末_18_2,delete,[page 3] 3,删除：material atom 仅含 OCR 页码/slide 标识，无材料语义,OCR 页码/slide 标识被误抽为材料原子,no_level_change,F0216:page 2 | F0396:page 2,no
MP_0091,merged_material_atoms_subjective_for_reasoners_claudecode_corrected.csv,M_CC0325_2026_石景山_一模_18_12,CC0325_2026_石景山_一模_18,delete,案例二 本案中，作为被告的区人社 局及区政府应当提供作出该 行政行为的证据和所依据的 ① [page 7] 第7页/共10页 案例 举证责任的分配方式 理由 规范性文件。,删除：material atom 仅含 OCR 页码/slide 标识，无材料语义,OCR 页码/slide 标识被误抽为材料原子,no_level_change,F0167:text | F0168:page 6 | F0168:page 9 | F0377:text,no
MP_0092,merged_material_atoms_subjective_for_reasoners_claudecode_corrected.csv,M_CC0364_2026_通州_期末_19_1_08,CC0364_2026_通州_期末_19_1,delete,[slide 12] （2） （6分） 推理 | 判断逻辑正误并说明理由 ①如果阻碍加装电梯，就会侵犯相关业主的合法权益。,删除：material atom 仅含 OCR 页码/slide 标识，无材料语义,OCR 页码/slide 标识被误抽为材料原子,no_level_change,F0223:slide 11 | F0403:slide 11,no
MP_0093,merged_material_atoms_subjective_for_reasoners_claudecode_corrected.csv,M_CC0002_2024_丰台_一模_17_01,CC0002_2024_丰台_一模_17,update,17.(8 分) [page 5] 第5页/共9页 《中华人民共和国民法典》 第一千二百一十七条 非营运机动车发生交通事故造 成无偿搭乘人损害，属于该机动车一方责任的，应当 减轻其赔偿责任，但是机动车使用人有故意或重大过 失的除外。,"清洗 material_phrase 中的""X分/评分/答案""残留字符；如属于材料原文叙述则保留并加 uncertainty",材料原子含细则/评分关键词,no_level_change,F0045:page 4 | F0045:page 8 | F0267:page 4 | F0267:page 8,no
MP_0094,merged_material_atoms_subjective_for_reasoners_claudecode_corrected.csv,M_CC0011_2024_丰台_二模_17_01,CC0011_2024_丰台_二模_17,update,17. （8分） 参考答案：民法典规定的绿色原则为生态环境保护提供了基本遵循。,"清洗 material_phrase 中的""X分/评分/答案""残留字符；如属于材料原文叙述则保留并加 uncertainty",材料原子含细则/评分关键词,no_level_change,F0047:text | F0270:text,no
MP_0095,merged_material_atoms_subjective_for_reasoners_claudecode_corrected.csv,M_CC0011_2024_丰台_二模_17_06,CC0011_2024_丰台_二模_17,update,评分标准说明： 民法典规定的绿色原则为生态环境保护提供了基本遵循。,"清洗 material_phrase 中的""X分/评分/答案""残留字符；如属于材料原文叙述则保留并加 uncertainty",材料原子含细则/评分关键词,no_level_change,F0047:text | F0270:text,no
MP_0096,merged_material_atoms_subjective_for_reasoners_claudecode_corrected.csv,M_CC0011_2024_丰台_二模_17_07,CC0011_2024_丰台_二模_17,update,（1分）在上述案例中，民法典强调对知识产权的保护，能够鼓励技术创新，为生态环境保护提供技术支撑。,"清洗 material_phrase 中的""X分/评分/答案""残留字符；如属于材料原文叙述则保留并加 uncertainty",材料原子含细则/评分关键词,no_level_change,F0047:text | F0270:text,no
MP_0097,merged_material_atoms_subjective_for_reasoners_claudecode_corrected.csv,M_CC0011_2024_丰台_二模_17_08,CC0011_2024_丰台_二模_17,update,（2分）依据民法典规定，甲公司污染、破坏环境应承担相应的侵权责任。,"清洗 material_phrase 中的""X分/评分/答案""残留字符；如属于材料原文叙述则保留并加 uncertainty",材料原子含细则/评分关键词,no_level_change,F0047:text | F0270:text,no
MP_0098,merged_material_atoms_subjective_for_reasoners_claudecode_corrected.csv,M_CC0011_2024_丰台_二模_17_09,CC0011_2024_丰台_二模_17,update,（1分）民法典上述条款合理地确定了民事主体的权利义务，既能保护合法权益，又能惩罚违法行为，有助于平衡个人利益和公共利益，合理预防损害，维护良好的生态环境。,"清洗 material_phrase 中的""X分/评分/答案""残留字符；如属于材料原文叙述则保留并加 uncertainty",材料原子含细则/评分关键词,no_level_change,F0047:text | F0270:text,no
MP_0099,merged_material_atoms_subjective_for_reasoners_claudecode_corrected.csv,M_CC0011_2024_丰台_二模_17_10,CC0011_2024_丰台_二模_17,update,（4分）（权利义务、个人利益和公共利益、维护良好的生态环境三个点都写到就给4分。,"清洗 material_phrase 中的""X分/评分/答案""残留字符；如属于材料原文叙述则保留并加 uncertainty",材料原子含细则/评分关键词,no_level_change,F0047:text | F0270:text,no
MP_0100,merged_material_atoms_subjective_for_reasoners_claudecode_corrected.csv,M_CC0025_2024_朝阳_二模_17_01,CC0025_2024_朝阳_二模_17,update,"17. (9 分)人力资源社会保障部和最高人民法院联合发布了一批涉及平台经济的劳动人 事争议典型案例,供各地仲裁机构、人民法院在办案中予以参照。","清洗 material_phrase 中的""X分/评分/答案""残留字符；如属于材料原文叙述则保留并加 uncertainty",材料原子含细则/评分关键词,no_level_change,F0016:page 2 | F0017:text | F0018:page 6 | F0241:page 6 | F0242:text | F0243:page 2,no
MP_0101,merged_material_atoms_subjective_for_reasoners_claudecode_corrected.csv,M_CC0040_2024_海淀_一模_19_01,CC0040_2024_海淀_一模_19,update,19．（8 分）首例涉“虚拟数字人”侵权案宣判。,"清洗 material_phrase 中的""X分/评分/答案""残留字符；如属于材料原文叙述则保留并加 uncertainty",材料原子含细则/评分关键词,no_level_change,F0025:text | F0026:page 7 | F0249:text | F0251:page 7,no
MP_0102,merged_material_atoms_subjective_for_reasoners_claudecode_corrected.csv,M_CC0045_2024_海淀_二模_19_01,CC0045_2024_海淀_二模_19,update,19．（6 分）遗赠扶养协议纠纷案宣判。,"清洗 material_phrase 中的""X分/评分/答案""残留字符；如属于材料原文叙述则保留并加 uncertainty",材料原子含细则/评分关键词,no_level_change,F0051:text | F0052:text | F0053:text | F0054:page 7 | F0272:text | F0273:text | F0274:text | F0275:page 7,no
MP_0103,merged_material_atoms_subjective_for_reasoners_claudecode_corrected.csv,M_CC0054_2024_石景山_一模_17_01,CC0054_2024_石景山_一模_17,update,17．（8 分） 2023 年 12 月 28 日，北京市第三中级人民法院终审公开宣判北京甲环保公司与四川乙发电公司合同纠纷一案，该案系北京市首例碳排放权交易纠纷案件。,"清洗 material_phrase 中的""X分/评分/答案""残留字符；如属于材料原文叙述则保留并加 uncertainty",材料原子含细则/评分关键词,no_level_change,F0056:text | F0276:text,no
MP_0104,merged_material_atoms_subjective_for_reasoners_claudecode_corrected.csv,M_CC0061_2024_西城_一模_18_01,CC0061_2024_西城_一模_18,update,18．（8分） 【基本案情】郭某与刘某是夫妻关系，刘某于2022年去世。,"清洗 material_phrase 中的""X分/评分/答案""残留字符；如属于材料原文叙述则保留并加 uncertainty",材料原子含细则/评分关键词,no_level_change,F0058:text | F0059:text | F0061:text | F0278:text | F0279:text | F0280:text,no
MP_0105,merged_material_atoms_subjective_for_reasoners_claudecode_corrected.csv,M_CC0061_2024_西城_一模_18_11,CC0061_2024_西城_一模_18,update,（1分） （2）镜头二中有一处明显错误，将它找出来并改正。,"清洗 material_phrase 中的""X分/评分/答案""残留字符；如属于材料原文叙述则保留并加 uncertainty",材料原子含细则/评分关键词,no_level_change,F0058:text | F0059:text | F0061:text | F0278:text | F0279:text | F0280:text,no
MP_0106,merged_material_atoms_subjective_for_reasoners_claudecode_corrected.csv,M_CC0061_2024_西城_一模_18_12,CC0061_2024_西城_一模_18,update,（1分） （3） （6分）,"清洗 material_phrase 中的""X分/评分/答案""残留字符；如属于材料原文叙述则保留并加 uncertainty",材料原子含细则/评分关键词,no_level_change,F0058:text | F0059:text | F0061:text | F0278:text | F0279:text | F0280:text,no
MP_0107,merged_material_atoms_subjective_for_reasoners_claudecode_corrected.csv,M_CC0063_2024_西城_二模_16_01,CC0063_2024_西城_二模_16,update,16．（8分） 市民甲在某食品科技有限公司开设的网店中购买了30盒“黄芪薏米饼干”，付款516元。,"清洗 material_phrase 中的""X分/评分/答案""残留字符；如属于材料原文叙述则保留并加 uncertainty",材料原子含细则/评分关键词,no_level_change,F0064:text | F0065:text | F0067:text | F0286:text | F0287:text | F0288:text,no
MP_0108,merged_material_atoms_subjective_for_reasoners_claudecode_corrected.csv,M_CC0077_2025_东城_一模_19_01,CC0077_2025_东城_一模_19,update,19.(8 分) 法治以“固根本、稳预期、利长远”的治理效能，夯实人民群众可感可及的公平正义。,"清洗 material_phrase 中的""X分/评分/答案""残留字符；如属于材料原文叙述则保留并加 uncertainty",材料原子含细则/评分关键词,no_level_change,F0073:page 4 | F0074:page 5 | F0074:page 8 | F0292:page 4,no
MP_0109,merged_material_atoms_subjective_for_reasoners_claudecode_corrected.csv,M_CC0084_2025_东城_二模_19_01,CC0084_2025_东城_二模_19,update,19.(8 分)法律以清晰的边界和公正的尺度守护社会秩序，营造美好生活。,"清洗 material_phrase 中的""X分/评分/答案""残留字符；如属于材料原文叙述则保留并加 uncertainty",材料原子含细则/评分关键词,no_level_change,F0100:page 3 | F0101:page 5 | F0101:page 7 | F0317:page 3,no
MP_0110,merged_material_atoms_subjective_for_reasoners_claudecode_corrected.csv,M_CC0119_2025_丰台_期末_19_01,CC0119_2025_丰台_期末_19,update,19. 【答案】①根据《中华人民共和国劳动法》和《劳动合问法》规定，劳动者应当完成劳动任务，遵守 劳动纪律和职业道德。,"清洗 material_phrase 中的""X分/评分/答案""残留字符；如属于材料原文叙述则保留并加 uncertainty",材料原子含细则/评分关键词,no_level_change,F0132:page 16 | F0132:page 7,no
MP_0111,merged_material_atoms_subjective_for_reasoners_claudecode_corrected.csv,M_CC0137_2025_昌平_二模_20_01,CC0137_2025_昌平_二模_20,update,20. （ 6 分） 案件情况 处理结果 裁判理由 镜头一 在陇东黄土高原的沟壑间，面对家乡“十年九旱、靠天吃饭”的困 境，全国人大代表化身“产业探路者”，带领村民试种耐旱中药材，创办种植专业合 作社，采用“合作社+农户+订单”模式，发展黄,"清洗 material_phrase 中的""X分/评分/答案""残留字符；如属于材料原文叙述则保留并加 uncertainty",材料原子含细则/评分关键词,no_level_change,F0115:slide 12 | F0116:page 10 | F0116:page 6 | F0328:slide 12,no
MP_0112,merged_material_atoms_subjective_for_reasoners_claudecode_corrected.csv,M_CC0137_2025_昌平_二模_20_10,CC0137_2025_昌平_二模_20,update,它以曹雪芹 的视角，引领观众以第一人称开启60 分钟的太虚幻境之旅。,"清洗 material_phrase 中的""X分/评分/答案""残留字符；如属于材料原文叙述则保留并加 uncertainty",材料原子含细则/评分关键词,no_level_change,F0115:slide 12 | F0116:page 10 | F0116:page 6 | F0328:slide 12,no
MP_0113,merged_material_atoms_subjective_for_reasoners_claudecode_corrected.csv,M_CC0143_2025_朝阳_一模_19_01,CC0143_2025_朝阳_一模_19,update,19. （8 分） 司法护航，营造在线文旅消费法治环境。,"清洗 material_phrase 中的""X分/评分/答案""残留字符；如属于材料原文叙述则保留并加 uncertainty",材料原子含细则/评分关键词,no_level_change,F0086:text | F0087:page 6 | F0087:page 9 | F0301:text,no
MP_0114,merged_material_atoms_subjective_for_reasoners_claudecode_corrected.csv,M_CC0150_2025_朝阳_二模_20_01,CC0150_2025_朝阳_二模_20,update,"20.(10 分)在日常生活中,要把握好权利和义务的关系。","清洗 material_phrase 中的""X分/评分/答案""残留字符；如属于材料原文叙述则保留并加 uncertainty",材料原子含细则/评分关键词,no_level_change,F0117:text | F0119:page 6 | F0119:page 9,no
MP_0115,merged_material_atoms_subjective_for_reasoners_claudecode_corrected.csv,M_CC0150_2025_朝阳_二模_20_06,CC0150_2025_朝阳_二模_20,update,"(1) (8 分) (2)假如你是人民调解员,提出解决上述纠纷的建议。","清洗 material_phrase 中的""X分/评分/答案""残留字符；如属于材料原文叙述则保留并加 uncertainty",材料原子含细则/评分关键词,no_level_change,F0117:text | F0119:page 6 | F0119:page 9,no
MP_0116,merged_material_atoms_subjective_for_reasoners_claudecode_corrected.csv,M_CC0157_2025_朝阳_期末_20_01,CC0157_2025_朝阳_期末_20,update,20. （10 分）人民法院审理案件，必须坚持以事实为根据、以法律为准绳，做到公正司法。,"清洗 material_phrase 中的""X分/评分/答案""残留字符；如属于材料原文叙述则保留并加 uncertainty",材料原子含细则/评分关键词,no_level_change,F0135:page 6 | F0135:page 9,no
MP_0117,merged_material_atoms_subjective_for_reasoners_claudecode_corrected.csv,M_CC0162_2025_海淀_一模_18_01,CC0162_2025_海淀_一模_18,update,18．（7 分） 随着居民消费水平的提高，主题乐园越来越受到游客的青睐。,"清洗 material_phrase 中的""X分/评分/答案""残留字符；如属于材料原文叙述则保留并加 uncertainty",材料原子含细则/评分关键词,no_level_change,F0089:page 2 | F0090:page 5 | F0090:page 8,no
MP_0118,merged_material_atoms_subjective_for_reasoners_claudecode_corrected.csv,M_CC0189_2025_石景山_一模_20_01,CC0189_2025_石景山_一模_20,update,20. (8 分) 新质生产力鼓励新业态拓展创新。,"清洗 material_phrase 中的""X分/评分/答案""残留字符；如属于材料原文叙述则保留并加 uncertainty",材料原子含细则/评分关键词,no_level_change,F0091:text | F0092:page 11 | F0092:page 8 | F0309:text,no
MP_0119,merged_material_atoms_subjective_for_reasoners_claudecode_corrected.csv,M_CC0195_2025_西城_一模_20_01,CC0195_2025_西城_一模_20,update,20．（8分）劳动法的首要原则是保护劳动者权益，工会搭建协商平台，劳动者以集体力量与用人单位签订 集体合同，可以确保双方协商一致，更加公平、平等自愿。,"清洗 material_phrase 中的""X分/评分/答案""残留字符；如属于材料原文叙述则保留并加 uncertainty",材料原子含细则/评分关键词,no_level_change,F0093:text | F0094:page 10 | F0094:page 7 | F0311:text,no
MP_0120,merged_material_atoms_subjective_for_reasoners_claudecode_corrected.csv,M_CC0200_2025_西城_二模_18_01,CC0200_2025_西城_二模_18,update,18.（8 分） 17 岁的小刘背着家长、绕过平台监管打赏多名网络主播，金额高达45 万余元。,"清洗 material_phrase 中的""X分/评分/答案""残留字符；如属于材料原文叙述则保留并加 uncertainty",材料原子含细则/评分关键词,no_level_change,F0124:text | F0125:page 6 | F0125:page 9 | F0337:text,no
MP_0121,merged_material_atoms_subjective_for_reasoners_claudecode_corrected.csv,M_CC0206_2025_西城_期末_19_01,CC0206_2025_西城_期末_19,update,19．（8 分） 【案情回放】 “小爱同学，今天天气怎么样？,"清洗 material_phrase 中的""X分/评分/答案""残留字符；如属于材料原文叙述则保留并加 uncertainty",材料原子含细则/评分关键词,no_level_change,F0140:page 3 | F0141:page 6 | F0141:page 9 | F0351:page 3,no
