idx,key,card_id,h1,h2,h3,title,question,tong_lines
1117,2026顺义二模Q20,2026_顺义_二模_Q20,经济全球化,总：开放包容普惠平衡共赢方向,推动经济全球化朝着更加开放、包容、普惠、平衡、共赢方向发展,10. 2026顺义二模Q20,结合材料，运用《当代国际政治与经济》知识，谈谈对“今天的中国，明天的世界”的理解。,【同题组】 | · 经济全球化：互利共赢的开放战略；推进普惠包容的经济全球化，推动构建更加开放、包容的全球经济格局 | · 政治多极化：共商共建共享的全球治理观；相互尊重、公平正义、合作共赢的新型国际关系；推动国际秩序和全球治理体系更加公正合理 | · 中国：中国坚持独立自主的和平外交政策；中国推动构建人类命运共同体；倡导文明平等互鉴，弘扬全人类共同价值，尊重世界文明多样性；贡献中国智慧、中国方案、中国力量；改善发展中国家民生并助力持续发展；坚持正确义利观；我国外交政策的宗旨是维护世界和平、促进共同发展
1126,2024海淀一模Q18(1),2024_海淀_一模_Q18_1,经济全球化,总：开放包容普惠平衡共赢方向,推动经济全球化朝着更加开放、包容、普惠、平衡、共赢方向发展,11. 2024海淀一模Q18(1),结合材料，运用《当代国际政治与经济》知识，预测上述举措对服务高水平对外开放的积极影响。（6分）,【同题组】 | · 经济全球化：推进贸易和投资自由化便利化；利用两个市场两种资源优化全球资源配置；促进全球资源优化配置和国际贸易发展；内外联通畅通国内国际双循环，提升国际循环质量；发展更高层次开放型经济；提高开放型经济水平
1133,2026朝阳一模Q20,2026_朝阳_一模_Q20,经济全球化,总：开放包容普惠平衡共赢方向,推动经济全球化朝着更加开放、包容、普惠、平衡、共赢方向发展,12. 2026朝阳一模Q20,结合材料，运用《当代国际政治与经济》知识，阐述中国为什么能为全球发展注入稳定性和正能量。,【同题组】 | · 时代背景：和平与发展仍是时代主题 | · 理论：当前国际竞争的实质是以经济和科技实力为基础的综合国力较量 | · 经济全球化：维护全球产业链供应链稳定畅通；利用两个市场两种资源优化全球资源配置；中国扩大高水平对外开放与制度型开放；推进贸易和投资自由化便利化；促进全球资源优化配置和国际贸易发展 | · 政治多极化：相互尊重、公平正义、合作共赢的新型国际关系；共商共建共享的全球治理观 | · 中国：与发展中国家共享发展新机遇，惠民生增福祉，实现互利共赢；改善发展中国家民生并助力持续发展；坚持正确义利观；贡献中国智慧、中国方案、中国力量；展现大国责任担当；中国推动构建人类命运共同体
1144,2026石景山一模Q20,2026_石景山_一模_Q20,经济全球化,总：开放包容普惠平衡共赢方向,推动经济全球化朝着更加开放、包容、普惠、平衡、共赢方向发展,13. 2026石景山一模Q20,运用《当代国际政治与经济》知识，任选两个关键词，说明中国倡议如何助推亚太合作。,【同题组】 | · 时代背景：和平与发展仍是时代主题 | · 理论：国家间共同利益是国家合作的基础 | · 经济全球化：推进贸易和投资自由化便利化；维护多边贸易体制；建设开放型世界经济；推进普惠包容的经济全球化 | · 政治多极化：共商共建共享的全球治理观；相互尊重、公平正义、合作共赢的新型国际关系；在平等互利基础上开展合作，实现互利共赢 | · 中国：中国推动构建人类命运共同体
1155,2025门头沟一模Q19,2025_门头沟_一模_Q19,经济全球化,总：开放包容普惠平衡共赢方向,推动经济全球化朝着更加开放、包容、普惠、平衡、共赢方向发展,14. 2025门头沟一模Q19,"结合材料，运用《当代国际政治与经济》的相关知识，分析中国做""赋能型大国""的世界意义？",【同题组】经济全球化：中国市场红利与全球经济包容性增长 | · 政治多极化：相互尊重、公平正义、合作共赢的新型国际关系 | · 中国：贡献中国智慧、中国方案、中国力量；中国推动构建人类命运共同体；促进技术共享和民生改善，为全球可持续发展贡献力量；倡导文明平等互鉴，弘扬全人类共同价值，尊重世界文明多样性
1165,2026丰台二模Q20,2026_丰台_二模_Q20,经济全球化,总：开放包容普惠平衡共赢方向,推动经济全球化朝着更加开放、包容、普惠、平衡、共赢方向发展,15. 2026丰台二模Q20,结合材料，运用《当代国际政治与经济》知识，阐明中国加快推进自由贸易试验区、自由贸易试验港建设为世界注入更多确定性的原因。,【同题组】经济全球化：顺应经济全球化趋势，主动融入并推动深化；推进贸易和投资自由化便利化；中国扩大高水平对外开放与制度型开放；维护全球产业链供应链稳定畅通 | · 中国：中国推动构建人类命运共同体
1174,2026房山二模Q20,2026_房山_二模_Q20,经济全球化,总：开放包容普惠平衡共赢方向,推动经济全球化朝着更加开放、包容、普惠、平衡、共赢方向发展,16. 2026房山二模Q20,结合材料，运用《当代国际政治与经济》知识，分析世界数据组织完善全球数据治理，服务全球数字经济发展的智慧。,【同题组】（本题8分） | · 理论：国家间共同利益是国家合作的基础 | · 经济全球化：数据要素在全球范围内流动 | · 政治多极化：共商共建共享的全球治理观；世界多极化与全球南方联合自强 | · 中国：坚持正确义利观
1187,2025昌平二模Q21,2025_昌平_二模_Q21,经济全球化,总：开放包容普惠平衡共赢方向,推进普惠包容的经济全球化，推动构建更加开放、包容的全球经济格局,1. 2025昌平二模Q21稳外资举措推动开放包容全球经济格局,结合材料，说明上述举措对我国建设更高水平的开放型经济具有什么重要意义。,【同题组】 （本题8分） | · 经济全球化：利用两个市场两种资源优化全球资源配置；提高开放型经济水平；推动经济全球化朝着更加开放、包容、普惠、平衡、共赢方向发展；参与国际标准制定，提升国际规则话语权；积极参与全球经济治理和经贸规则完善
1194,2026顺义二模Q20,2026_顺义_二模_Q20,经济全球化,总：开放包容普惠平衡共赢方向,推进普惠包容的经济全球化，推动构建更加开放、包容的全球经济格局,2. 2026顺义二模Q20,结合材料，运用《当代国际政治与经济》知识，谈谈对“今天的中国，明天的世界”的理解。,【同题组】 （本题8分） | · 经济全球化：互利共赢的开放战略；推动经济全球化朝着更加开放、包容、普惠、平衡、共赢方向发展 | · 政治多极化：共商共建共享的全球治理观；相互尊重、公平正义、合作共赢的新型国际关系；推动国际秩序和全球治理体系更加公正合理 | · 中国：中国坚持独立自主的和平外交政策；中国推动构建人类命运共同体；倡导文明平等互鉴，弘扬全人类共同价值，尊重世界文明多样性；贡献中国智慧、中国方案、中国力量；改善发展中国家民生并助力持续发展；坚持正确义利观；我国外交政策的宗旨是维护世界和平、促进共同发展
1203,2025朝阳期末Q21,2025_朝阳_期末_Q21,经济全球化,总：开放包容普惠平衡共赢方向,推进普惠包容的经济全球化，推动构建更加开放、包容的全球经济格局,3. 2025朝阳期末Q21,结合材料，运用《当代国际政治与经济》知识，说明如何通过开展中国特色大国外交为推进中国式现代化营造良好外部环境。,【同题组】 | · 理论：维护国家利益是主权国家对外活动的出发点和落脚点 | · 经济全球化：推动经济全球化朝着更加开放、包容、普惠、平衡、共赢方向发展；中国扩大高水平对外开放与制度型开放 | · 政治多极化：世界多极化是当今国际形势的突出特点；世界多极化与全球南方联合自强；相互尊重、公平正义、合作共赢的新型国际关系；共商共建共享的全球治理观；践行真正的多边主义；推动国际关系民主化；推动全球治理体系变革完善，建立更加公正合理的国际政治经济新秩序；推动国际秩序和全球治理体系更加公正合理；反对单边主义、霸权主义和强权政治 | · 中国：习近平外交思想指导中国特色大国外交（外交为民、服务中国式现代化）；坚持总体国家安全观，统筹发展与安全，以新安全格局保障新发展格局；新中国外交始终服务国家性质并坚持党对外交统一集中领导；中国坚持独立自主的和平外交政策；和平共处五项原则是我国对外关系基本准则；中国推动构建人类命运共同体；坚持正确义利观；倡导文明平等互鉴，弘扬全人类共同价值，尊重世界文明多样性 | · 联合国：坚定维护以联合国为核心的国际体系和以国际法为基础的国际秩序
1214,2025石景山一模Q17(2),2025_石景山_一模_Q17_2,经济全球化,总：开放包容普惠平衡共赢方向,推进普惠包容的经济全球化，推动构建更加开放、包容的全球经济格局,"4. 2025石景山一模Q17(2)""北京宣言""中的普惠包容全球化主张","结合材料二，运用《当代国际政治与经济》知识，概述完善全球治理的""中国主张""。（8分）",【同题组】（本题8分） | · 政治多极化：共商共建共享的全球治理观；推动国际关系民主化；推动国际秩序和全球治理体系更加公正合理
1224,2026门头沟一模Q20,2026_门头沟_一模_Q20,经济全球化,总：开放包容普惠平衡共赢方向,推动建设开放型世界经济，深化国际分工与合作,1. 2026门头沟一模Q20,结合材料，运用《当代国际政治与经济》知识，分析海南自贸港全岛封关为何能为中国经济发展注入新动能、为世界经济开放发展注入新活力。,【同题组】 | · 经济全球化：中国扩大高水平对外开放与制度型开放；互利共赢的开放战略；顺应经济全球化趋势，主动融入并推动深化；推进贸易和投资自由化便利化；利用两个市场两种资源优化全球资源配置；内外联通畅通国内国际双循环，提升国际循环质量；发展更高层次开放型经济；共享经济全球化成果，促进世界经济共同繁荣；维护全球产业链供应链稳定畅通
1231,2026房山一模Q19,2026_房山_一模_Q19,经济全球化,总：开放包容普惠平衡共赢方向,推动建设开放型世界经济，深化国际分工与合作,"2. 2026房山一模Q19海南""一线放开""自由便利",结合材料，运用《当代国际政治与经济》知识，分析海南自贸港封关是如何助力国际循环的。,【同题组】 | · 经济全球化：推进贸易和投资自由化便利化；利用两个市场两种资源优化全球资源配置；加强技术创新、提高产品质量，增强竞争力；维护全球产业链供应链稳定畅通；中国扩大高水平对外开放与制度型开放；内外联通畅通国内国际双循环，提升国际循环质量 | · 中国：贡献中国智慧、中国方案、中国力量
1239,2024朝阳一模Q21,2024_朝阳_一模_Q21,经济全球化,总：开放包容普惠平衡共赢方向,推动建设开放型世界经济，深化国际分工与合作,3. 2024朝阳一模Q21,结合上述资料，在分析我国当前经济形势的基础上，运用《当代国际政治与经济》知识，谈谈如何推动中国经济在变局中开新局。,【同题组】 | · 经济全球化：利用两个市场两种资源优化全球资源配置；内外联通畅通国内国际双循环，提升国际循环质量；提高开放型经济水平 | · 政治多极化：相互尊重、公平正义、合作共赢的新型国际关系；在平等互利基础上开展合作，实现互利共赢；促进共同发展、维护持久和平，共同推进现代化；推动构建人类命运共同体 | · 中国：坚持总体国家安全观，统筹发展与安全，以新安全格局保障新发展格局；和平共处五项原则是我国对外关系基本准则；坚持独立自主、自力更生，增强发展主动权
1249,2025西城二模Q19(2),2025_西城_二模_Q19_2,经济全球化,总：开放包容普惠平衡共赢方向,推进普惠包容的经济全球化,1. 2025西城二模Q19(2),结合材料，运用《当代国际政治与经济》知识，说明这一做法中的中国担当。,【同题组】 | · 经济全球化：对最不发达国家实行零关税，推动普惠包容的经济全球化；建设开放型世界经济；推进贸易和投资自由化便利化 | · 政治多极化：促进共同发展、维护持久和平，共同推进现代化 | · 中国：坚持正确义利观；与发展中国家共享发展新机遇，惠民生增福祉，实现互利共赢；展现大国责任担当
1258,2026石景山一模Q20,2026_石景山_一模_Q20,经济全球化,总：开放包容普惠平衡共赢方向,推进普惠包容的经济全球化,2. 2026石景山一模Q20,运用《当代国际政治与经济》知识，任选两个关键词，说明中国倡议如何助推亚太合作。,【同题组】 | · 时代背景：和平与发展仍是时代主题 | · 理论：国家间共同利益是国家合作的基础 | · 经济全球化：推进贸易和投资自由化便利化；维护多边贸易体制；建设开放型世界经济；推动经济全球化朝着更加开放、包容、普惠、平衡、共赢方向发展 | · 政治多极化：共商共建共享的全球治理观；相互尊重、公平正义、合作共赢的新型国际关系；在平等互利基础上开展合作，实现互利共赢 | · 中国：中国推动构建人类命运共同体
1269,2026通州期末Q20,2026_通州_期末_Q20,经济全球化,总：开放包容普惠平衡共赢方向,推进普惠包容的经济全球化,3. 2026通州期末Q20,结合材料，运用《当代国际政治与经济》知识，谈谈你对“全球治理倡议正逢其时、指引方向彰显担当”的理解。,【同题组】 | · 时代背景：和平与发展仍是时代主题 | · 政治多极化：共商共建共享的全球治理观；以主权平等、国际法治等原则推动全球治理体系变革完善；推动国际秩序和全球治理体系更加公正合理；推动构建人类命运共同体；推动国际关系民主化；践行真正的多边主义 | · 中国：贡献中国智慧、中国方案、中国力量；中国推动构建人类命运共同体；坚持正确义利观；中国是负责任大国并勇于担当 | · 联合国：维护《联合国宪章》宗旨和原则
1280,2025西城二模Q19(2),2025_西城_二模_Q19_2,经济全球化,总：开放包容普惠平衡共赢方向,建设开放型世界经济,1. 2025西城二模Q19(2),结合材料，运用《当代国际政治与经济》知识，说明这一做法中的中国担当。,【同题组】 | · 经济全球化：对最不发达国家实行零关税，推动普惠包容的经济全球化；推进普惠包容的经济全球化；推进贸易和投资自由化便利化 | · 政治多极化：促进共同发展、维护持久和平，共同推进现代化 | · 中国：坚持正确义利观；与发展中国家共享发展新机遇，惠民生增福祉，实现互利共赢；展现大国责任担当
1289,2026石景山一模Q20,2026_石景山_一模_Q20,经济全球化,总：开放包容普惠平衡共赢方向,建设开放型世界经济,2. 2026石景山一模Q20,运用《当代国际政治与经济》知识，任选两个关键词，说明中国倡议如何助推亚太合作。,【同题组】 | · 时代背景：和平与发展仍是时代主题 | · 理论：国家间共同利益是国家合作的基础 | · 经济全球化：推进贸易和投资自由化便利化；维护多边贸易体制；推进普惠包容的经济全球化；推动经济全球化朝着更加开放、包容、普惠、平衡、共赢方向发展 | · 政治多极化：共商共建共享的全球治理观；相互尊重、公平正义、合作共赢的新型国际关系；在平等互利基础上开展合作，实现互利共赢 | · 中国：中国推动构建人类命运共同体
1301,2026朝阳期末Q20,2026_朝阳_期末_Q20,经济全球化,总：开放包容普惠平衡共赢方向,建设开放型世界经济，扩大开放合作,1. 2026朝阳期末Q20,结合材料，运用《当代国际政治与经济》知识，分析中国特色大国外交为什么要更有作为。,【同题组】 （本题8分） | · 时代背景：和平与发展仍是时代主题 | · 理论：国家间共同利益是国家合作的基础；维护国家利益是主权国家对外活动的出发点和落脚点 | · 经济全球化：顺应经济全球化趋势，反对贸易保护主义；共享经济全球化成果，促进世界经济共同繁荣 | · 政治多极化：世界多极化是当今国际形势的突出特点；世界多极化与全球南方联合自强；推动构建人类命运共同体；推动国际秩序和全球治理体系更加公正合理；反对单边主义、霸权主义和强权政治 | · 中国：中国推动构建人类命运共同体
1312,2026东城一模Q19(3),2026_东城_一模_Q19_3,经济全球化,总：开放包容普惠平衡共赢方向,建设开放型世界经济，扩大开放合作,2. 2026东城一模Q19(3),结合材料二，运用《当代国际政治与经济》知识，分析在推动未来产业中，北京是如何统筹高水平对外开放与提升产业链韧性之间关系的。（8分）,【同题组】 | · 经济全球化：积极参与全球经济治理和经贸规则完善；参与国际标准制定，提升国际规则话语权；发展更高层次开放型经济；中国扩大高水平对外开放与制度型开放；处理好自力更生和对外开放的关系，参与经济全球化和国际分工；维护全球产业链供应链稳定畅通；统筹开放与安全，维护产业链供应链安全稳定；以开放促进产业升级，为未来产业拓展国际空间，提升国际竞争力，筑牢安全基础
1320,2026西城二模Q19(2),2026_西城_二模_Q19_2,经济全球化,总：开放包容普惠平衡共赢方向,坚持开放合作和包容普惠,1. 2026西城二模Q19(2),结合材料，运用《当代国际政治与经济》知识，为释放数据价值、繁荣数字经济提2条建议，并说明理由。,【同题组】 （本题4分） | · 时代背景：和平与发展仍是时代主题 | · 政治多极化：共商共建共享的全球治理观；推动国际关系民主化；坚持主权平等与安全保障；推动国际秩序和全球治理体系更加公正合理；推动构建人类命运共同体 | · 中国：展现大国责任担当
1331,2024朝阳期中Q20(3),2024_朝阳_期中_Q20_3,经济全球化,开：高水平对外开放,提高开放型经济水平,1. 2024朝阳期中Q20(3),结合材料，运用《当代国际政治与经济》知识，以“数字驱动 商通全球”为主题撰写一篇短评。,【同题组】 | · 经济全球化：数字贸易与数字经济跨境流通；利用两个市场两种资源优化全球资源配置；推进贸易和投资自由化便利化；促进全球资源优化配置和国际贸易发展；共享经济全球化成果，促进世界经济共同繁荣；推动经济全球化朝着更加开放、包容、普惠、平衡、共赢方向发展；发展更高层次开放型经济 | · 政治多极化：共商共建共享的全球治理观
1339,2025顺义一模Q20,2025_顺义_一模_Q20,经济全球化,开：高水平对外开放,提高开放型经济水平,2. 2025顺义一模Q20,结合材料，运用《当代国际政治与经济》知识，说明“小而美”项目为何成为中国开展国际发展合作的亮点和名片。,【同题组】 | · 经济全球化：推动经济全球化朝着更加开放、包容、普惠、平衡、共赢方向发展 | · 政治多极化：共商共建共享的全球治理观；推动国际秩序和全球治理体系更加公正合理；推动国际关系民主化 | · 中国：聚焦发展中国家紧迫需求，以灵活快速的小而美项目形成共同发展品牌；改善发展中国家民生并助力持续发展；民心相通与文明互鉴；坚持正确义利观；中国是负责任大国并勇于担当；中国坚持独立自主的和平外交政策；贡献中国智慧、中国方案、中国力量；中国推动构建人类命运共同体；我国外交政策的宗旨是维护世界和平、促进共同发展
1348,2025丰台一模Q20,2025_丰台_一模_Q20,经济全球化,开：高水平对外开放,提高开放型经济水平,3. 2025丰台一模Q20北京“两区”通关创新,结合材料，运用《经济与社会》《当代国际政治与经济》知识，说明北京“两区”建设的举措是如何助力开放型经济迈上新台阶的。,【同题组】 | · 经济全球化：推进贸易和投资自由化便利化；中国扩大高水平对外开放与制度型开放；内外联通畅通国内国际双循环，提升国际循环质量
1355,2025昌平二模Q21,2025_昌平_二模_Q21,经济全球化,开：高水平对外开放,提高开放型经济水平,4. 2025昌平二模Q21,结合材料，说明上述举措对我国建设更高水平的开放型经济具有什么重要意义。,【同题组】 | · 经济全球化：利用两个市场两种资源优化全球资源配置；推动经济全球化朝着更加开放、包容、普惠、平衡、共赢方向发展；推进普惠包容的经济全球化，推动构建更加开放、包容的全球经济格局；参与国际标准制定，提升国际规则话语权；积极参与全球经济治理和经贸规则完善
1362,2024海淀一模Q18(1),2024_海淀_一模_Q18_1,经济全球化,开：高水平对外开放,提高开放型经济水平,5. 2024海淀一模Q18(1),结合材料，运用《当代国际政治与经济》知识，预测上述举措对服务高水平对外开放的积极影响。（6分）,【同题组】 | · 经济全球化：推进贸易和投资自由化便利化；利用两个市场两种资源优化全球资源配置；促进全球资源优化配置和国际贸易发展；内外联通畅通国内国际双循环，提升国际循环质量；推动经济全球化朝着更加开放、包容、普惠、平衡、共赢方向发展；发展更高层次开放型经济
1369,2024朝阳一模Q21,2024_朝阳_一模_Q21,经济全球化,开：高水平对外开放,提高开放型经济水平,6. 2024朝阳一模Q21,结合上述资料，在分析我国当前经济形势的基础上，运用《当代国际政治与经济》知识，谈谈如何推动中国经济在变局中开新局。,【同题组】 | · 经济全球化：利用两个市场两种资源优化全球资源配置；内外联通畅通国内国际双循环，提升国际循环质量；推动建设开放型世界经济，深化国际分工与合作 | · 政治多极化：相互尊重、公平正义、合作共赢的新型国际关系；在平等互利基础上开展合作，实现互利共赢；促进共同发展、维护持久和平，共同推进现代化；推动构建人类命运共同体 | · 中国：坚持总体国家安全观，统筹发展与安全，以新安全格局保障新发展格局；和平共处五项原则是我国对外关系基本准则；坚持独立自主、自力更生，增强发展主动权
1378,2025西城一模Q18,2025_西城_一模_Q18,经济全球化,开：高水平对外开放,提高开放型经济水平,7. 2025西城一模Q18,从“两条鱼循环”看增长新空间。产自中国的鳗鱼“游”向世界，挪威三文鱼“飞”来中国，增长新空间在不断拓展。结合材料，运用《经济与社会》所学，谈谈中国经济增长新空间是如何拓展的。,【同题组】 | · 经济全球化：加强技术创新、提高产品质量，增强竞争力；内外联通畅通国内国际双循环，提升国际循环质量；推进贸易和投资自由化便利化；利用两个市场两种资源优化全球资源配置 | · 政治多极化：在平等互利基础上开展合作，实现互利共赢
1386,2025房山一模Q18(2),2025_房山_一模_Q18_2,经济全球化,开：高水平对外开放,提高开放型经济水平,8. 2025房山一模Q18(2),“中国的开源战略不仅是技术上的革新，更是对全球合作新模式的一次积极探索和实践。”结合材料，运用《当代国际政治与经济》知识，谈谈你对这句话的理解。,【同题组】 | · 时代背景：和平与发展仍是时代主题 | · 理论：当前国际竞争的实质是以经济和科技实力为基础的综合国力较量 | · 经济全球化：以科学技术的发展推动建设创新型、开放型世界经济 | · 政治多极化：推动构建人类命运共同体 | · 中国：坚持正确义利观 | · 联合国：维护《联合国宪章》宗旨和原则
1399,2026东城一模Q19(3),2026_东城_一模_Q19_3,经济全球化,开：高水平对外开放,发展更高层次开放型经济,1. 2026东城一模Q19(3),结合材料二，运用《当代国际政治与经济》知识，分析在推动未来产业中，北京是如何统筹高水平对外开放与提升产业链韧性之间关系的。（8分）,【同题组】 （本题8分） | · 经济全球化：积极参与全球经济治理和经贸规则完善；参与国际标准制定，提升国际规则话语权；建设开放型世界经济，扩大开放合作；中国扩大高水平对外开放与制度型开放；处理好自力更生和对外开放的关系，参与经济全球化和国际分工；维护全球产业链供应链稳定畅通；统筹开放与安全，维护产业链供应链安全稳定；以开放促进产业升级，为未来产业拓展国际空间，提升国际竞争力，筑牢安全基础
1406,2024朝阳期中Q20(3),2024_朝阳_期中_Q20_3,经济全球化,开：高水平对外开放,发展更高层次开放型经济,"2. 2024朝阳期中Q20(3)""数字驱动商通全球""短评","结合材料，运用《当代国际政治与经济》知识，以""数字驱动 商通全球""为主题撰写一篇短评。",【同题组】 | · 经济全球化：数字贸易与数字经济跨境流通；利用两个市场两种资源优化全球资源配置；推进贸易和投资自由化便利化；促进全球资源优化配置和国际贸易发展；共享经济全球化成果，促进世界经济共同繁荣；推动经济全球化朝着更加开放、包容、普惠、平衡、共赢方向发展；提高开放型经济水平 | · 政治多极化：共商共建共享的全球治理观
1414,2026门头沟一模Q20,2026_门头沟_一模_Q20,经济全球化,开：高水平对外开放,发展更高层次开放型经济,3. 2026门头沟一模Q20——海南自贸港全岛封关的国内国际意义,结合材料，运用《当代国际政治与经济》知识，分析海南自贸港全岛封关为何能为中国经济发展注入新动能、为世界经济开放发展注入新活力。,【同题组】 | · 经济全球化：中国扩大高水平对外开放与制度型开放；互利共赢的开放战略；顺应经济全球化趋势，主动融入并推动深化；推进贸易和投资自由化便利化；利用两个市场两种资源优化全球资源配置；内外联通畅通国内国际双循环，提升国际循环质量；共享经济全球化成果，促进世界经济共同繁荣；维护全球产业链供应链稳定畅通；推动建设开放型世界经济，深化国际分工与合作
1421,2024海淀一模Q18(1),2024_海淀_一模_Q18_1,经济全球化,开：高水平对外开放,发展更高层次开放型经济,4. 2024海淀一模Q18(1),结合材料，运用《当代国际政治与经济》知识，预测上述举措对服务高水平对外开放的积极影响。（6分）,【同题组】 | · 经济全球化：推进贸易和投资自由化便利化；利用两个市场两种资源优化全球资源配置；促进全球资源优化配置和国际贸易发展；内外联通畅通国内国际双循环，提升国际循环质量；推动经济全球化朝着更加开放、包容、普惠、平衡、共赢方向发展；提高开放型经济水平
1429,2026朝阳一模Q20,2026_朝阳_一模_Q20,经济全球化,开：高水平对外开放,中国扩大高水平对外开放与制度型开放,1. 2026朝阳一模Q20,结合材料，运用《当代国际政治与经济》的知识，阐述中国为什么能为全球发展注入稳定性和正能量。,【同题组】 | · 时代背景：和平与发展仍是时代主题 | · 理论：当前国际竞争的实质是以经济和科技实力为基础的综合国力较量 | · 经济全球化：维护全球产业链供应链稳定畅通；利用两个市场两种资源优化全球资源配置；推进贸易和投资自由化便利化；推动经济全球化朝着更加开放、包容、普惠、平衡、共赢方向发展；促进全球资源优化配置和国际贸易发展 | · 政治多极化：相互尊重、公平正义、合作共赢的新型国际关系；共商共建共享的全球治理观 | · 中国：与发展中国家共享发展新机遇，惠民生增福祉，实现互利共赢；改善发展中国家民生并助力持续发展；坚持正确义利观；贡献中国智慧、中国方案、中国力量；展现大国责任担当；中国推动构建人类命运共同体
1440,2026东城一模Q19(3),2026_东城_一模_Q19_3,经济全球化,开：高水平对外开放,中国扩大高水平对外开放与制度型开放,2. 2026东城一模Q19(3),结合材料二，运用《当代国际政治与经济》知识，分析在推动未来产业中，北京是如何统筹高水平对外开放与提升产业链韧性之间关系的。（8分）,【同题组】 （本题8分） | · 经济全球化：积极参与全球经济治理和经贸规则完善；参与国际标准制定，提升国际规则话语权；建设开放型世界经济，扩大开放合作；发展更高层次开放型经济；处理好自力更生和对外开放的关系，参与经济全球化和国际分工；维护全球产业链供应链稳定畅通；统筹开放与安全，维护产业链供应链安全稳定；以开放促进产业升级，为未来产业拓展国际空间，提升国际竞争力，筑牢安全基础
1447,2025丰台一模Q20,2025_丰台_一模_Q20,经济全球化,开：高水平对外开放,中国扩大高水平对外开放与制度型开放,3. 2025丰台一模Q20,结合材料，运用《经济与社会》《当代国际政治与经济》知识，说明北京“两区”建设的举措是如何助力开放型经济迈上新台阶的。,【同题组】 | · 经济全球化：推进贸易和投资自由化便利化；提高开放型经济水平；内外联通畅通国内国际双循环，提升国际循环质量
1462,2026房山一模Q19,2026_房山_一模_Q19,经济全球化,开：高水平对外开放,中国扩大高水平对外开放与制度型开放,4. 2026房山一模Q19,结合材料，运用《当代国际政治与经济》知识，分析海南自贸港封关是如何助力国际循环的。,【同题组】 | · 经济全球化：推进贸易和投资自由化便利化；利用两个市场两种资源优化全球资源配置；加强技术创新、提高产品质量，增强竞争力；推动建设开放型世界经济，深化国际分工与合作；维护全球产业链供应链稳定畅通；内外联通畅通国内国际双循环，提升国际循环质量 | · 中国：贡献中国智慧、中国方案、中国力量
1474,2026门头沟一模Q20,2026_门头沟_一模_Q20,经济全球化,开：高水平对外开放,中国扩大高水平对外开放与制度型开放,5. 2026门头沟一模Q20,结合材料，运用《当代国际政治与经济》知识，分析海南自贸港全岛封关为何能为中国经济发展注入新动能、为世界经济开放发展注入新活力。,【同题组】 | · 经济全球化：互利共赢的开放战略；顺应经济全球化趋势，主动融入并推动深化；推进贸易和投资自由化便利化；利用两个市场两种资源优化全球资源配置；内外联通畅通国内国际双循环，提升国际循环质量；发展更高层次开放型经济；共享经济全球化成果，促进世界经济共同繁荣；维护全球产业链供应链稳定畅通；推动建设开放型世界经济，深化国际分工与合作
1481,2026通州期末Q21,2026_通州_期末_Q21,经济全球化,开：高水平对外开放,中国扩大高水平对外开放与制度型开放,6. 2026通州期末Q21,结合材料，综合运用所学，阐释我国是如何为中国式现代化建设谱写宏伟篇章的。,【同题组】 | · 中国：坚持独立自主、自力更生，增强发展主动权；贡献中国智慧、中国方案、中国力量
1488,2025朝阳期末Q21,2025_朝阳_期末_Q21,经济全球化,开：高水平对外开放,中国扩大高水平对外开放与制度型开放,7. 2025朝阳期末Q21,结合材料，运用《当代国际政治与经济》知识，说明如何通过开展中国特色大国外交为推进中国式现代化营造良好外部环境。,【同题组】 | · 理论：维护国家利益是主权国家对外活动的出发点和落脚点 | · 经济全球化：推进普惠包容的经济全球化，推动构建更加开放、包容的全球经济格局；推动经济全球化朝着更加开放、包容、普惠、平衡、共赢方向发展 | · 政治多极化：世界多极化是当今国际形势的突出特点；世界多极化与全球南方联合自强；相互尊重、公平正义、合作共赢的新型国际关系；共商共建共享的全球治理观；践行真正的多边主义；推动国际关系民主化；推动全球治理体系变革完善，建立更加公正合理的国际政治经济新秩序；推动国际秩序和全球治理体系更加公正合理；反对单边主义、霸权主义和强权政治 | · 中国：习近平外交思想指导中国特色大国外交（外交为民、服务中国式现代化）；坚持总体国家安全观，统筹发展与安全，以新安全格局保障新发展格局；新中国外交始终服务国家性质并坚持党对外交统一集中领导；中国坚持独立自主的和平外交政策；和平共处五项原则是我国对外关系基本准则；中国推动构建人类命运共同体；坚持正确义利观；倡导文明平等互鉴，弘扬全人类共同价值，尊重世界文明多样性 | · 联合国：坚定维护以联合国为核心的国际体系和以国际法为基础的国际秩序
1499,2024东城一模Q20,2024_东城_一模_Q20,经济全球化,开：高水平对外开放,中国扩大高水平对外开放与制度型开放,8. 2024东城一模Q20,结合材料，运用经济的相关知识，分析我国的上述措施如何通过构建新发展格局助力经济高质量发展。,【同题组】 | · 经济全球化：顺应经济全球化趋势，主动融入并推动深化；利用两个市场两种资源优化全球资源配置
