material_atom_id,question_id,material_phrase,plain_description,subject_or_actor,action_or_event,affected_party,conflict_or_problem,legal_signal_if_any,possible_relevance_to_answer,source_locator,uncertainty
M_CC0119_2025_丰台_期末_19_02,CC0119_2025_丰台_期末_19,尹某没有履行劳动者的义务，违反了相关法律规定，不符合敬业等社会主义核心价 值观；,尹某没有履行劳动者的义务，违反了相关法律规定，不符合敬业等社会主义核心价 值观；,,,,,劳动者,carries 法律事实/规则信号,F0132:page 16 | F0132:page 7,heuristic_sentence_split_from_text_layer
M_CC0119_2025_丰台_期末_19_03,CC0119_2025_丰台_期末_19,②购物中心要求解除与尹某的劳动合网，符合《中华人民共和国劳动介同法》第三十九条的规定， 因此，法院驳回尹某的诉讼请求，法院的裁判保护了用人单位合理的用工自主权，引导劳动者坚持权利义 务相统一，构建合理健康的劳动关系。,②购物中心要求解除与尹某的劳动合网，符合《中华人民共和国劳动介同法》第三十九条的规定， 因此，法院驳回尹某的诉讼请求，法院的裁判保护了用人单位合理的用工自主权，引导劳动者坚持权利义 务相统一，构建合理健康的劳动关系。,,,,yes,劳动者；用人单位；诉讼请求,carries 法律事实/规则信号,F0132:page 16 | F0132:page 7,heuristic_sentence_split_from_text_layer
M_CC0119_2025_丰台_期末_19_04,CC0119_2025_丰台_期末_19,【分析】背景素材：劳动合同纠纷具体案例 考点考查：劳动争议解决方式、劳动者权利和义务 能力考查：描述和阐释事物、论证和探究问题 核心素养：政治认同、科学精神、法治意识 【详解】第一步：审设问。,【分析】背景素材：劳动合同纠纷具体案例 考点考查：劳动争议解决方式、劳动者权利和义务 能力考查：描述和阐释事物、论证和探究问题 核心素养：政治认同、科学精神、法治意识 【详解】第一步：审设问。,,,,yes,劳动合同；劳动者；劳动争议,carries 法律事实/规则信号,F0132:page 16 | F0132:page 7,heuristic_sentence_split_from_text_layer
M_CC0119_2025_丰台_期末_19_05,CC0119_2025_丰台_期末_19,明确主体、作答范围、问题限定和作答角度。,明确主体、作答范围、问题限定和作答角度。,,,,,,背景或价值铺垫,F0132:page 16 | F0132:page 7,heuristic_sentence_split_from_text_layer
M_CC0119_2025_丰台_期末_19_06,CC0119_2025_丰台_期末_19,本题要求考生运用《法律与生活》相关知识阐释法院的裁判理由，为原因类主观试题。,本题要求考生运用《法律与生活》相关知识阐释法院的裁判理由，为原因类主观试题。,,,,,法律与生活,carries 法律事实/规则信号,F0132:page 16 | F0132:page 7,heuristic_sentence_split_from_text_layer
M_CC0119_2025_丰台_期末_19_07,CC0119_2025_丰台_期末_19,考生根据材料中信 息和相关法律规定，分析法院作出该裁判的原因即可。,考生根据材料中信 息和相关法律规定，分析法院作出该裁判的原因即可。,,,,,,背景或价值铺垫,F0132:page 16 | F0132:page 7,heuristic_sentence_split_from_text_layer
M_CC0119_2025_丰台_期末_19_08,CC0119_2025_丰台_期末_19,第二步：审材料，通过标点符号、段落等，提取材料有效信息。,第二步：审材料，通过标点符号、段落等，提取材料有效信息。,,,,,,背景或价值铺垫,F0132:page 16 | F0132:page 7,heuristic_sentence_split_from_text_layer
M_CC0119_2025_丰台_期末_19_09,CC0119_2025_丰台_期末_19,有效信息①：尹某存在违反公司管理规章制度等问题；,有效信息①：尹某存在违反公司管理规章制度等问题；,,,,,,背景或价值铺垫,F0132:page 16 | F0132:page 7,heuristic_sentence_split_from_text_layer
M_CC0119_2025_丰台_期末_19_10,CC0119_2025_丰台_期末_19,后来消极怠工，经常无故旷工→可联系劳动者权利 和义务的关系分析尹某没有履行自己的劳动义务，并且不符合敬业等社会主义核心价值观。,后来消极怠工，经常无故旷工→可联系劳动者权利 和义务的关系分析尹某没有履行自己的劳动义务，并且不符合敬业等社会主义核心价值观。,,,,,劳动者,carries 法律事实/规则信号,F0132:page 16 | F0132:page 7,heuristic_sentence_split_from_text_layer
M_CC0119_2025_丰台_期末_19_11,CC0119_2025_丰台_期末_19,[page 17] 第17页/共18页 有效信息②：购物中心多次提醒之后，尹某仍未改变，购物中心遂向尹某发出解除劳动合同通知书→可联 系《中华人民共和国劳动合同法》规定的用人单位可以解除劳动合同的情形分析购物中心解除尹某劳动合 同是符合法律规定的。,[page 17] 第17页/共18页 有效信息②：购物中心多次提醒之后，尹某仍未改变，购物中心遂向尹某发出解除劳动合同通知书→可联 系《中华人民共和国劳动合同法》规定的用人单位可以解除劳动合同的情形分析购物中心解除尹某劳动合 同是符合法律规定的。,,,,,劳动合同法；劳动合同；用人单位,carries 法律事实/规则信号,F0132:page 16 | F0132:page 7,heuristic_sentence_split_from_text_layer
M_CC0119_2025_丰台_期末_19_12,CC0119_2025_丰台_期末_19,③：根据设问“ 第三步：整合信息，组织答案。,③：根据设问“ 第三步：整合信息，组织答案。,,,,,,背景或价值铺垫,F0132:page 16 | F0132:page 7,heuristic_sentence_split_from_text_layer
M_CC0119_2025_丰台_期末_19_13,CC0119_2025_丰台_期末_19,注意设问限定以及教材知识与材料、时政信息等相结合。,注意设问限定以及教材知识与材料、时政信息等相结合。,,,,,,背景或价值铺垫,F0132:page 16 | F0132:page 7,heuristic_sentence_split_from_text_layer
M_CC0125_2025_延庆_一模_19_01,CC0125_2025_延庆_一模_19,19. 网络经济持续健康发展，需要法治护航。,19. 网络经济持续健康发展，需要法治护航。,,,,,,背景或价值铺垫,F0078:page 7 | F0078:page 9,heuristic_sentence_split_from_text_layer
M_CC0125_2025_延庆_一模_19_02,CC0125_2025_延庆_一模_19,案情：杨某在贾某经营的网店下单DIY 模具类商品4 件，售价78 元，杨某签收后对商品不满意，在 未与贾某协商一致的情况下，直接点击了“仅退款”并退款成功。,案情：杨某在贾某经营的网店下单DIY 模具类商品4 件，售价78 元，杨某签收后对商品不满意，在 未与贾某协商一致的情况下，直接点击了“仅退款”并退款成功。,,,,,,背景或价值铺垫,F0078:page 7 | F0078:page 9,heuristic_sentence_split_from_text_layer
M_CC0125_2025_延庆_一模_19_03,CC0125_2025_延庆_一模_19,贾某要求杨某退回商品，杨某表示已经 将商品扔掉，无法退回。,贾某要求杨某退回商品，杨某表示已经 将商品扔掉，无法退回。,,,,,,背景或价值铺垫,F0078:page 7 | F0078:page 9,heuristic_sentence_split_from_text_layer
M_CC0125_2025_延庆_一模_19_04,CC0125_2025_延庆_一模_19,贾某认为双方应当先确定货物是否存在质量问题，是否符合“仅退款”标准。,贾某认为双方应当先确定货物是否存在质量问题，是否符合“仅退款”标准。,,,,,,背景或价值铺垫,F0078:page 7 | F0078:page 9,heuristic_sentence_split_from_text_layer
M_CC0125_2025_延庆_一模_19_05,CC0125_2025_延庆_一模_19,杨某退款后应当退还货 物，虽然商品实际售价仅78 元，但杨某恶意“仅退款”的做法让自己遭受了商品损失和邮费损失。,杨某退款后应当退还货 物，虽然商品实际售价仅78 元，但杨某恶意“仅退款”的做法让自己遭受了商品损失和邮费损失。,,,,,,背景或价值铺垫,F0078:page 7 | F0078:page 9,heuristic_sentence_split_from_text_layer
M_CC0125_2025_延庆_一模_19_06,CC0125_2025_延庆_一模_19,杨某 则认为商品质量不合格，达不到预期效果，自己才选择“仅退款”，且贾某未及时回复，所以才将商品扔 掉。,杨某 则认为商品质量不合格，达不到预期效果，自己才选择“仅退款”，且贾某未及时回复，所以才将商品扔 掉。,,,,,,背景或价值铺垫,F0078:page 7 | F0078:page 9,heuristic_sentence_split_from_text_layer
M_CC0125_2025_延庆_一模_19_07,CC0125_2025_延庆_一模_19,后贾某将杨某诉至法院。,后贾某将杨某诉至法院。,,,,yes,,背景或价值铺垫,F0078:page 7 | F0078:page 9,heuristic_sentence_split_from_text_layer
M_CC0125_2025_延庆_一模_19_08,CC0125_2025_延庆_一模_19,（注：“仅退款”是电商平台推出的售后服务内容，该服务允许消费者在特定条件下直接获得退款， 而无需将商品退还给卖家。,（注：“仅退款”是电商平台推出的售后服务内容，该服务允许消费者在特定条件下直接获得退款， 而无需将商品退还给卖家。,,,,,,背景或价值铺垫,F0078:page 7 | F0078:page 9,heuristic_sentence_split_from_text_layer
M_CC0125_2025_延庆_一模_19_09,CC0125_2025_延庆_一模_19,“仅退款”服务带来了消费者权益的最大化，也有效降低了消费者的售后维权 成本。,“仅退款”服务带来了消费者权益的最大化，也有效降低了消费者的售后维权 成本。,,,,,,背景或价值铺垫,F0078:page 7 | F0078:page 9,heuristic_sentence_split_from_text_layer
M_CC0125_2025_延庆_一模_19_10,CC0125_2025_延庆_一模_19,） 如果你是法官，需要对这个案件进行调解，请,） 如果你是法官，需要对这个案件进行调解，请,,,,,,背景或价值铺垫,F0078:page 7 | F0078:page 9,heuristic_sentence_split_from_text_layer
M_CC0131_2025_房山_一模_19_01,CC0131_2025_房山_一模_19,19. 【答案】 ①激励创新积极性。,19. 【答案】 ①激励创新积极性。,,,,,,背景或价值铺垫,F0080:page 3 | F0081:page 14 | F0081:page 6 | F0298:page 3,heuristic_sentence_split_from_text_layer
M_CC0131_2025_房山_一模_19_02,CC0131_2025_房山_一模_19,通过高额赔偿和惩罚性赔偿，保障创新者的合法权益，使其获得合理回报，激发社会 创新动力。,通过高额赔偿和惩罚性赔偿，保障创新者的合法权益，使其获得合理回报，激发社会 创新动力。,,,,yes,惩罚性赔偿,carries 法律事实/规则信号,F0080:page 3 | F0081:page 14 | F0081:page 6 | F0298:page 3,heuristic_sentence_split_from_text_layer
M_CC0131_2025_房山_一模_19_03,CC0131_2025_房山_一模_19,②维护市场公平竞争。,②维护市场公平竞争。,,,,,,背景或价值铺垫,F0080:page 3 | F0081:page 14 | F0081:page 6 | F0298:page 3,heuristic_sentence_split_from_text_layer
M_CC0131_2025_房山_一模_19_04,CC0131_2025_房山_一模_19,严惩以不正当手段获取技术秘密的行为，保障市场规则的公平性，促进健康有序的 竞争环境。,严惩以不正当手段获取技术秘密的行为，保障市场规则的公平性，促进健康有序的 竞争环境。,,,,,,背景或价值铺垫,F0080:page 3 | F0081:page 14 | F0081:page 6 | F0298:page 3,heuristic_sentence_split_from_text_layer
M_CC0131_2025_房山_一模_19_05,CC0131_2025_房山_一模_19,严格执法和公正司法强化了法律对侵权行为的威慑力，提升公众对法治的信任，推动法 治社会建设。,严格执法和公正司法强化了法律对侵权行为的威慑力，提升公众对法治的信任，推动法 治社会建设。,,,,yes,,背景或价值铺垫,F0080:page 3 | F0081:page 14 | F0081:page 6 | F0298:page 3,heuristic_sentence_split_from_text_layer
M_CC0131_2025_房山_一模_19_06,CC0131_2025_房山_一模_19,（原卷无答案，本答案仅供参考） 【分析】背景素材：知识产权侵权诉讼案例 考点考查：依法治国、尊重知识产权、公平竞争 能力考查：描述和阐释事物、论证和探究问题 核心素养：政治认同、科学精神 【详解】第一步：审设问。,（原卷无答案，本答案仅供参考） 【分析】背景素材：知识产权侵权诉讼案例 考点考查：依法治国、尊重知识产权、公平竞争 能力考查：描述和阐释事物、论证和探究问题 核心素养：政治认同、科学精神 【详解】第一步：审设问。,,,,yes,知识产权,carries 法律事实/规则信号,F0080:page 3 | F0081:page 14 | F0081:page 6 | F0298:page 3,heuristic_sentence_split_from_text_layer
M_CC0131_2025_房山_一模_19_07,CC0131_2025_房山_一模_19,明确主体、作答范围、问题限定和作答角度。,明确主体、作答范围、问题限定和作答角度。,,,,,,背景或价值铺垫,F0080:page 3 | F0081:page 14 | F0081:page 6 | F0298:page 3,heuristic_sentence_split_from_text_layer
M_CC0131_2025_房山_一模_19_08,CC0131_2025_房山_一模_19,本题为说明类主观题，无主体，要求运用“依法治国、尊重知识产权、公平竞争”知识，从意义角度来分 析作答。,本题为说明类主观题，无主体，要求运用“依法治国、尊重知识产权、公平竞争”知识，从意义角度来分 析作答。,,,,,知识产权,carries 法律事实/规则信号,F0080:page 3 | F0081:page 14 | F0081:page 6 | F0298:page 3,heuristic_sentence_split_from_text_layer
M_CC0131_2025_房山_一模_19_09,CC0131_2025_房山_一模_19,[page 15] 第15页/共16页 第二步：审材料，通过标点符号、段落等，提取材料有效信息。,[page 15] 第15页/共16页 第二步：审材料，通过标点符号、段落等，提取材料有效信息。,,,,,,背景或价值铺垫,F0080:page 3 | F0081:page 14 | F0081:page 6 | F0298:page 3,heuristic_sentence_split_from_text_layer
M_CC0131_2025_房山_一模_19_10,CC0131_2025_房山_一模_19,有效信息①：我国知识产权侵权诉讼判赔数额创历史新高→可运用“尊重知识产权”知识，从“激励创 新”角度分析说明：“真创新”受到“真保护”有利于激发社会创新动力。,有效信息①：我国知识产权侵权诉讼判赔数额创历史新高→可运用“尊重知识产权”知识，从“激励创 新”角度分析说明：“真创新”受到“真保护”有利于激发社会创新动力。,,,,yes,知识产权,carries 法律事实/规则信号,F0080:page 3 | F0081:page 14 | F0081:page 6 | F0298:page 3,heuristic_sentence_split_from_text_layer
M_CC0131_2025_房山_一模_19_11,CC0131_2025_房山_一模_19,有效信息②：B 集团在没有任何技术积累或合法技术来源的情况下，在短期内即推出某系列型号电动汽 车，涉嫌侵害A 集团技术秘密→可运用“公平竞争”知识，从“维护市场公平竞争”角度分析说明：“真 创新”受到“真保护”有利于保障市场规则的公平性，促进健康有序的竞争环境。,有效信息②：B 集团在没有任何技术积累或合法技术来源的情况下，在短期内即推出某系列型号电动汽 车，涉嫌侵害A 集团技术秘密→可运用“公平竞争”知识，从“维护市场公平竞争”角度分析说明：“真 创新”受到“真保护”有利于保障市场规则的公平性，促进健康有序的竞争环境。,,,,,,背景或价值铺垫,F0080:page 3 | F0081:page 14 | F0081:page 6 | F0298:page 3,heuristic_sentence_split_from_text_layer
M_CC0131_2025_房山_一模_19_12,CC0131_2025_房山_一模_19,有效信息③：法院经审理认为，B 集团以不正当手段侵害A 集团技术秘密，适用2 倍惩罚性赔偿，判决赔 偿共计6.4 亿余元→可运用“严格执法和公正司法”知识，从“彰显法治权威”角度分析说明：“真创 新”受到“真保护”有利于提升公众对法治的信任，推动法治社会建设。,有效信息③：法院经审理认为，B 集团以不正当手段侵害A 集团技术秘密，适用2 倍惩罚性赔偿，判决赔 偿共计6.4 亿余元→可运用“严格执法和公正司法”知识，从“彰显法治权威”角度分析说明：“真创 新”受到“真保护”有利于提升公众对法治的信任，推动法治社会建设。,,,,yes,惩罚性赔偿,carries 法律事实/规则信号,F0080:page 3 | F0081:page 14 | F0081:page 6 | F0298:page 3,heuristic_sentence_split_from_text_layer
M_CC0131_2025_房山_一模_19_13,CC0131_2025_房山_一模_19,第三步：整合信息，组织答案。,第三步：整合信息，组织答案。,,,,,,背景或价值铺垫,F0080:page 3 | F0081:page 14 | F0081:page 6 | F0298:page 3,heuristic_sentence_split_from_text_layer
M_CC0131_2025_房山_一模_19_14,CC0131_2025_房山_一模_19,注意设问限定以及教材知识与材料、时政信息等相结合。,注意设问限定以及教材知识与材料、时政信息等相结合。,,,,,,背景或价值铺垫,F0080:page 3 | F0081:page 14 | F0081:page 6 | F0298:page 3,heuristic_sentence_split_from_text_layer
M_CC0137_2025_昌平_二模_20_01,CC0137_2025_昌平_二模_20,20. （ 6 分） 案件情况 处理结果 裁判理由 镜头一 在陇东黄土高原的沟壑间，面对家乡“十年九旱、靠天吃饭”的困 境，全国人大代表化身“产业探路者”，带领村民试种耐旱中药材，创办种植专业合 作社，采用“合作社+农户+订单”模式，发展黄芪、党参等特色产业5000 余亩。,20. （ 6 分） 案件情况 处理结果 裁判理由 镜头一 在陇东黄土高原的沟壑间，面对家乡“十年九旱、靠天吃饭”的困 境，全国人大代表化身“产业探路者”，带领村民试种耐旱中药材，创办种植专业合 作社，采用“合作社+农户+订单”模式，发展黄芪、党参等特色产业5000 余亩。,,,,,,背景或价值铺垫,F0115:slide 12 | F0116:page 10 | F0116:page 6 | F0328:slide 12,heuristic_sentence_split_from_text_layer
M_CC0137_2025_昌平_二模_20_02,CC0137_2025_昌平_二模_20,如 今，合作社年产值超800 万元，带动286 户群众户均增收1.2 万元，曾经的“穷山 沟”变成“药材谷”。,如 今，合作社年产值超800 万元，带动286 户群众户均增收1.2 万元，曾经的“穷山 沟”变成“药材谷”。,,,,,,背景或价值铺垫,F0115:slide 12 | F0116:page 10 | F0116:page 6 | F0328:slide 12,heuristic_sentence_split_from_text_layer
M_CC0137_2025_昌平_二模_20_03,CC0137_2025_昌平_二模_20,镜头二 在北京某老旧小区，老年居民众多，加装电梯需求迫切。,镜头二 在北京某老旧小区，老年居民众多，加装电梯需求迫切。,,,,,,背景或价值铺垫,F0115:slide 12 | F0116:page 10 | F0116:page 6 | F0328:slide 12,heuristic_sentence_split_from_text_layer
M_CC0137_2025_昌平_二模_20_04,CC0137_2025_昌平_二模_20,但因低层住户 不同意，导致工程迟迟无法推进。,但因低层住户 不同意，导致工程迟迟无法推进。,,,,,,背景或价值铺垫,F0115:slide 12 | F0116:page 10 | F0116:page 6 | F0328:slide 12,heuristic_sentence_split_from_text_layer
M_CC0137_2025_昌平_二模_20_05,CC0137_2025_昌平_二模_20,为此，社区工作者多次上门沟通，并邀请专业人 员对楼体地基进行检测勘察，组织低层住户前往已安装电梯的老楼进行体验，详细 介绍施工方案，探讨如何在满足高层居民出行需求的同时，最大程度减少对低层居 民的影响……在“大家商量着办”议事协商机制作用下，最终圆了“电梯梦”。,为此，社区工作者多次上门沟通，并邀请专业人 员对楼体地基进行检测勘察，组织低层住户前往已安装电梯的老楼进行体验，详细 介绍施工方案，探讨如何在满足高层居民出行需求的同时，最大程度减少对低层居 民的影响……在“大家商量着办”议事协商机制作用下，最终圆了“电梯梦”。,,,,,,背景或价值铺垫,F0115:slide 12 | F0116:page 10 | F0116:page 6 | F0328:slide 12,heuristic_sentence_split_from_text_layer
M_CC0137_2025_昌平_二模_20_06,CC0137_2025_昌平_二模_20,镜头三 在江西某汽车客运站，清晨公交车行李舱里的菜品逐渐丰富，大蒜、萝 卜、香葱、包菜……菜农们互相帮衬，将各自的农产品摆放整齐，整个车厢都弥漫 着泥土的芬芳和收获的喜悦。,镜头三 在江西某汽车客运站，清晨公交车行李舱里的菜品逐渐丰富，大蒜、萝 卜、香葱、包菜……菜农们互相帮衬，将各自的农产品摆放整齐，整个车厢都弥漫 着泥土的芬芳和收获的喜悦。,,,,,,背景或价值铺垫,F0115:slide 12 | F0116:page 10 | F0116:page 6 | F0328:slide 12,heuristic_sentence_split_from_text_layer
M_CC0137_2025_昌平_二模_20_07,CC0137_2025_昌平_二模_20,为降低菜农的出行成本，当地政府推行城乡公交一体 化改革，全县所有营运班线实行1 元票价。,为降低菜农的出行成本，当地政府推行城乡公交一体 化改革，全县所有营运班线实行1 元票价。,,,,,,背景或价值铺垫,F0115:slide 12 | F0116:page 10 | F0116:page 6 | F0328:slide 12,heuristic_sentence_split_from_text_layer
M_CC0137_2025_昌平_二模_20_08,CC0137_2025_昌平_二模_20,一元“菜农公交”一头紧系村民“钱袋 子”，一头连着市民“菜篮子”，是一条条连接城乡的“民生专线”，更是一道道温暖 人心的“风景线”。,一元“菜农公交”一头紧系村民“钱袋 子”，一头连着市民“菜篮子”，是一条条连接城乡的“民生专线”，更是一道道温暖 人心的“风景线”。,,,,,,背景或价值铺垫,F0115:slide 12 | F0116:page 10 | F0116:page 6 | F0328:slide 12,heuristic_sentence_split_from_text_layer
M_CC0137_2025_昌平_二模_20_09,CC0137_2025_昌平_二模_20,《大梦·红楼》是全国首个以《红楼梦》为主题的全场域行进式近景沉浸体验项目。,《大梦·红楼》是全国首个以《红楼梦》为主题的全场域行进式近景沉浸体验项目。,,,,,,背景或价值铺垫,F0115:slide 12 | F0116:page 10 | F0116:page 6 | F0328:slide 12,heuristic_sentence_split_from_text_layer
M_CC0137_2025_昌平_二模_20_10,CC0137_2025_昌平_二模_20,它以曹雪芹 的视角，引领观众以第一人称开启60 分钟的太虚幻境之旅。,它以曹雪芹 的视角，引领观众以第一人称开启60 分钟的太虚幻境之旅。,,,,,,背景或价值铺垫,F0115:slide 12 | F0116:page 10 | F0116:page 6 | F0328:slide 12,heuristic_sentence_split_from_text_layer
M_CC0137_2025_昌平_二模_20_11,CC0137_2025_昌平_二模_20,项目采用多线并行、穿插叙事的方式，在 2000 平方米的空间内设置了三大沉浸展区、4 条不同的观众动线以及20 个原著经典情节的还原。,项目采用多线并行、穿插叙事的方式，在 2000 平方米的空间内设置了三大沉浸展区、4 条不同的观众动线以及20 个原著经典情节的还原。,,,,,,背景或价值铺垫,F0115:slide 12 | F0116:page 10 | F0116:page 6 | F0328:slide 12,heuristic_sentence_split_from_text_layer
M_CC0137_2025_昌平_二模_20_12,CC0137_2025_昌平_二模_20,观众 先领取披风，依据对应的“木石前盟”（黛玉）、“金玉良缘”（宝钗）等主题选择探索路径。,观众 先领取披风，依据对应的“木石前盟”（黛玉）、“金玉良缘”（宝钗）等主题选择探索路径。,,,,,,背景或价值铺垫,F0115:slide 12 | F0116:page 10 | F0116:page 6 | F0328:slide 12,heuristic_sentence_split_from_text_layer
M_CC0137_2025_昌平_二模_20_13,CC0137_2025_昌平_二模_20,体验过程 中没有固定座位号，观众可以跟随喜爱的角色自由行走并近距离互动。,体验过程 中没有固定座位号，观众可以跟随喜爱的角色自由行走并近距离互动。,,,,,,背景或价值铺垫,F0115:slide 12 | F0116:page 10 | F0116:page 6 | F0328:slide 12,heuristic_sentence_split_from_text_layer
M_CC0137_2025_昌平_二模_20_14,CC0137_2025_昌平_二模_20,这样沉浸式的演艺，让观众仿 佛看着这些角色在自己眼前真实地活了一遍。,这样沉浸式的演艺，让观众仿 佛看着这些角色在自己眼前真实地活了一遍。,,,,,,背景或价值铺垫,F0115:slide 12 | F0116:page 10 | F0116:page 6 | F0328:slide 12,heuristic_sentence_split_from_text_layer
M_CC0137_2025_昌平_二模_20_15,CC0137_2025_昌平_二模_20,[page 7] 第7页/共11页 李某是一名AI 绘图软件爱好者，他使用人工智能软件制 作了一张图片，并加上“AI 绘画”等标签，发布在自己的社 交平台上。,[page 7] 第7页/共11页 李某是一名AI 绘图软件爱好者，他使用人工智能软件制 作了一张图片，并加上“AI 绘画”等标签，发布在自己的社 交平台上。,,,,,,背景或价值铺垫,F0115:slide 12 | F0116:page 10 | F0116:page 6 | F0328:slide 12,heuristic_sentence_split_from_text_layer
M_CC0137_2025_昌平_二模_20_16,CC0137_2025_昌平_二模_20,网友刘某看到图片后，感觉非常契合自己的文 章，便直接拿来作为配图使用，还抹去了平台署名水印。,网友刘某看到图片后，感觉非常契合自己的文 章，便直接拿来作为配图使用，还抹去了平台署名水印。,,,,,,背景或价值铺垫,F0115:slide 12 | F0116:page 10 | F0116:page 6 | F0328:slide 12,heuristic_sentence_split_from_text_layer
M_CC0137_2025_昌平_二模_20_17,CC0137_2025_昌平_二模_20,李 某认为刘某的行为侵犯了自己的著作权。,李 某认为刘某的行为侵犯了自己的著作权。,,,,,著作权,carries 法律事实/规则信号,F0115:slide 12 | F0116:page 10 | F0116:page 6 | F0328:slide 12,heuristic_sentence_split_from_text_layer
M_CC0137_2025_昌平_二模_20_18,CC0137_2025_昌平_二模_20,遂将刘某诉至北 京互联网法院。,遂将刘某诉至北 京互联网法院。,,,,yes,,背景或价值铺垫,F0115:slide 12 | F0116:page 10 | F0116:page 6 | F0328:slide 12,heuristic_sentence_split_from_text_layer
M_CC0137_2025_昌平_二模_20_19,CC0137_2025_昌平_二模_20,法院支持李某诉讼 请求。,法院支持李某诉讼 请求。,,,,yes,,背景或价值铺垫,F0115:slide 12 | F0116:page 10 | F0116:page 6 | F0328:slide 12,heuristic_sentence_split_from_text_layer
M_CC0137_2025_昌平_二模_20_20,CC0137_2025_昌平_二模_20,（1） 小王向银行申请开通信用卡，且宣称已阅览申请材料， 明晰信用卡相关信息，愿意遵循领用合约及申请表中所列的 所有条款。,（1） 小王向银行申请开通信用卡，且宣称已阅览申请材料， 明晰信用卡相关信息，愿意遵循领用合约及申请表中所列的 所有条款。,,,,,,背景或价值铺垫,F0115:slide 12 | F0116:page 10 | F0116:page 6 | F0328:slide 12,heuristic_sentence_split_from_text_layer
M_CC0137_2025_昌平_二模_20_21,CC0137_2025_昌平_二模_20,后来小王使用该卡透支消费，却未依照合同约定 履行还款义务。,后来小王使用该卡透支消费，却未依照合同约定 履行还款义务。,,,,,,背景或价值铺垫,F0115:slide 12 | F0116:page 10 | F0116:page 6 | F0328:slide 12,heuristic_sentence_split_from_text_layer
M_CC0137_2025_昌平_二模_20_22,CC0137_2025_昌平_二模_20,银行屡次向小王催告，然而小王迄今仍未还 款。,银行屡次向小王催告，然而小王迄今仍未还 款。,,,,,,背景或价值铺垫,F0115:slide 12 | F0116:page 10 | F0116:page 6 | F0328:slide 12,heuristic_sentence_split_from_text_layer
M_CC0137_2025_昌平_二模_20_23,CC0137_2025_昌平_二模_20,为维护自身的合法权益，银行将其诉至法院，恳请依法 判决小王偿还信用卡欠款2 万元及利息。,为维护自身的合法权益，银行将其诉至法院，恳请依法 判决小王偿还信用卡欠款2 万元及利息。,,,,yes,,背景或价值铺垫,F0115:slide 12 | F0116:page 10 | F0116:page 6 | F0328:slide 12,heuristic_sentence_split_from_text_layer
M_CC0137_2025_昌平_二模_20_24,CC0137_2025_昌平_二模_20,法院判决小王偿还 信用卡欠款本金2 万 元，并按合同约定支付 利息。,法院判决小王偿还 信用卡欠款本金2 万 元，并按合同约定支付 利息。,,,,,,背景或价值铺垫,F0115:slide 12 | F0116:page 10 | F0116:page 6 | F0328:slide 12,heuristic_sentence_split_from_text_layer
M_CC0143_2025_朝阳_一模_19_01,CC0143_2025_朝阳_一模_19,19. （8 分） 司法护航，营造在线文旅消费法治环境。,19. （8 分） 司法护航，营造在线文旅消费法治环境。,,,,,,背景或价值铺垫,F0086:text | F0087:page 6 | F0087:page 9 | F0301:text,heuristic_sentence_split_from_text_layer
M_CC0143_2025_朝阳_一模_19_02,CC0143_2025_朝阳_一模_19,某市互联网法院召开涉在线文化旅游消费案件审理情况新闻发布会，介绍涉在线文化旅游消费案件的 审理情况，发布典型案例。,某市互联网法院召开涉在线文化旅游消费案件审理情况新闻发布会，介绍涉在线文化旅游消费案件的 审理情况，发布典型案例。,,,,,,背景或价值铺垫,F0086:text | F0087:page 6 | F0087:page 9 | F0301:text,heuristic_sentence_split_from_text_layer
M_CC0143_2025_朝阳_一模_19_03,CC0143_2025_朝阳_一模_19,以下为其中一例： 王某通过A 机票代销平台公司（以下简称“A 公司”）购买青岛至宁波的机票，页面显示总价350 元 （含基建燃油费70 元），优惠40 元后实付310 元。,以下为其中一例： 王某通过A 机票代销平台公司（以下简称“A 公司”）购买青岛至宁波的机票，页面显示总价350 元 （含基建燃油费70 元），优惠40 元后实付310 元。,,,,,,背景或价值铺垫,F0086:text | F0087:page 6 | F0087:page 9 | F0301:text,heuristic_sentence_split_from_text_layer
M_CC0143_2025_朝阳_一模_19_04,CC0143_2025_朝阳_一模_19,事后，王某在航空公司官网查验发现，机票实际总价为 300 元。,事后，王某在航空公司官网查验发现，机票实际总价为 300 元。,,,,,,背景或价值铺垫,F0086:text | F0087:page 6 | F0087:page 9 | F0301:text,heuristic_sentence_split_from_text_layer
M_CC0143_2025_朝阳_一模_19_05,CC0143_2025_朝阳_一模_19,经查，A 公司在向王某销售机票的过程中通过技术手段擅自搭售了10 元的外卖红包，王某在购买 界面并不能清楚地知悉费用的支出细节，也无法拒绝支付10 元的额外费用。,经查，A 公司在向王某销售机票的过程中通过技术手段擅自搭售了10 元的外卖红包，王某在购买 界面并不能清楚地知悉费用的支出细节，也无法拒绝支付10 元的额外费用。,,,,,,背景或价值铺垫,F0086:text | F0087:page 6 | F0087:page 9 | F0301:text,heuristic_sentence_split_from_text_layer
