suite_id,year,district,stage,file_path,root_path,relative_path,file_type,source_type,question_range,status,sha256,duplicate_of,size_bytes,modified_at,notes
2024_海淀_二模,2024,海淀,二模,/Users/wanglifei/Desktop/2024模拟题/海淀二模/细则/细则.docx,/Users/wanglifei/Desktop/2024模拟题,海淀二模/细则/细则.docx,docx,rubric,,inventory-only,227192d22e10241b73c445e7ab168c6f7317999c99d908aa84621a38b0b544e7,,535443,2026-04-23T17:09:44,
2024_海淀_二模,2024,海淀,二模,/Users/wanglifei/Desktop/2024模拟题/海淀二模/细则/补充材料/高三二模：政治答案(2).docx,/Users/wanglifei/Desktop/2024模拟题,海淀二模/细则/补充材料/高三二模：政治答案(2).docx,docx,rubric,,inventory-only,8f109fb09efc0c6ae1ffbad76a5ad99bf071a766b0e8c512247d468dc37fc6b3,,22380,2026-04-23T17:09:45,
2024_海淀_二模,2024,海淀,二模,/Users/wanglifei/GaokaoPolitics/2024各区模拟题/海淀二模/高三二模：政治答案+细则.docx,/Users/wanglifei/GaokaoPolitics/2024各区模拟题,海淀二模/高三二模：政治答案+细则.docx,docx,rubric,,duplicate-or-drift,227192d22e10241b73c445e7ab168c6f7317999c99d908aa84621a38b0b544e7,/Users/wanglifei/Desktop/2024模拟题/海淀二模/细则/细则.docx,535443,2026-04-23T17:09:44,exact_duplicate_of=/Users/wanglifei/Desktop/2024模拟题/海淀二模/细则/细则.docx
2024_海淀_期中,2024,海淀,期中,/Users/wanglifei/GaokaoPolitics/2024各区模拟题/2024海淀期中/区里最后的讲评.pdf,/Users/wanglifei/GaokaoPolitics/2024各区模拟题,2024海淀期中/区里最后的讲评.pdf,pdf,marking-report,,duplicate-or-drift,fee5258a9b7359d59a4bc6ed5cd3524d055ca156768bc04de81227f6397c3cee,/Users/wanglifei/Desktop/2024模拟题/2024海淀期中/细则/细则.pdf,5808964,2026-04-23T17:11:33,exact_duplicate_of=/Users/wanglifei/Desktop/2024模拟题/2024海淀期中/细则/细则.pdf
2024_海淀_期中,2024,海淀,期中,/Users/wanglifei/Desktop/2024模拟题/2024海淀期中/试卷/试卷.pdf,/Users/wanglifei/Desktop/2024模拟题,2024海淀期中/试卷/试卷.pdf,pdf,paper,,inventory-only,16c75dff224a222c0e7ba19eb0e6a147560e92549376e7859b830b2f1449f512,,4988708,2026-04-23T17:11:27,
2024_海淀_期中,2024,海淀,期中,/Users/wanglifei/GaokaoPolitics/2024各区模拟题/2024海淀期中/海淀区2024～2025学年第一学期期中练习政治试题.pdf,/Users/wanglifei/GaokaoPolitics/2024各区模拟题,2024海淀期中/海淀区2024～2025学年第一学期期中练习政治试题.pdf,pdf,paper,,duplicate-or-drift,16c75dff224a222c0e7ba19eb0e6a147560e92549376e7859b830b2f1449f512,/Users/wanglifei/Desktop/2024模拟题/2024海淀期中/试卷/试卷.pdf,4988708,2026-04-23T17:11:27,exact_duplicate_of=/Users/wanglifei/Desktop/2024模拟题/2024海淀期中/试卷/试卷.pdf
2024_海淀_期中,2024,海淀,期中,/Users/wanglifei/Desktop/2024模拟题/2024海淀期中/细则/细则.pdf,/Users/wanglifei/Desktop/2024模拟题,2024海淀期中/细则/细则.pdf,pdf,rubric,,inventory-only,fee5258a9b7359d59a4bc6ed5cd3524d055ca156768bc04de81227f6397c3cee,,5808964,2026-04-23T17:11:33,
2024_石景山_一模,2024,石景山,一模,/Users/wanglifei/Desktop/2024模拟题/石景山一模/试卷/试卷.docx,/Users/wanglifei/Desktop/2024模拟题,石景山一模/试卷/试卷.docx,docx,paper,,inventory-only,f581620be44a4c2cae69e737697ee15d754603627ddd385dd6be1c207c5e43f6,,353125,2026-04-23T17:10:40,
2024_石景山_一模,2024,石景山,一模,/Users/wanglifei/GaokaoPolitics/2024各区模拟题/石景山一模/2024年石景山一模.pptx,/Users/wanglifei/GaokaoPolitics/2024各区模拟题,石景山一模/2024年石景山一模.pptx,pptx,paper,,duplicate-or-drift,935b8ea1e01b3ba5839af0dcf7680952bcfce7b3d5f389c487f2d4c2b5581e83,/Users/wanglifei/Desktop/2024模拟题/石景山一模/细则/细则.pptx,10536645,2026-04-23T17:13:19,exact_duplicate_of=/Users/wanglifei/Desktop/2024模拟题/石景山一模/细则/细则.pptx
2024_石景山_一模,2024,石景山,一模,/Users/wanglifei/GaokaoPolitics/2024各区模拟题/石景山一模/2024北京石景山高三一模政治（教师版带答案）.docx,/Users/wanglifei/GaokaoPolitics/2024各区模拟题,石景山一模/2024北京石景山高三一模政治（教师版带答案）.docx,docx,reference-answer,,duplicate-or-drift,f581620be44a4c2cae69e737697ee15d754603627ddd385dd6be1c207c5e43f6,/Users/wanglifei/Desktop/2024模拟题/石景山一模/试卷/试卷.docx,353125,2026-04-23T17:10:40,exact_duplicate_of=/Users/wanglifei/Desktop/2024模拟题/石景山一模/试卷/试卷.docx
2024_石景山_一模,2024,石景山,一模,/Users/wanglifei/Desktop/2024模拟题/石景山一模/细则/细则.pptx,/Users/wanglifei/Desktop/2024模拟题,石景山一模/细则/细则.pptx,pptx,rubric,,inventory-only,935b8ea1e01b3ba5839af0dcf7680952bcfce7b3d5f389c487f2d4c2b5581e83,,10536645,2026-04-23T17:13:19,
2024_西城_一模,2024,西城,一模,/Users/wanglifei/Desktop/2024模拟题/西城一模/试卷/试卷.docx,/Users/wanglifei/Desktop/2024模拟题,西城一模/试卷/试卷.docx,docx,paper,,inventory-only,2aa2ee045f75ecd86ef7f244b034451ef8d587c96ea3805c41189bcb09b43e74,,2046293,2026-04-23T17:09:29,
2024_西城_一模,2024,西城,一模,/Users/wanglifei/GaokaoPolitics/2024各区模拟题/西城一模/2024.4高三统一测试思想政治试卷.docx,/Users/wanglifei/GaokaoPolitics/2024各区模拟题,西城一模/2024.4高三统一测试思想政治试卷.docx,docx,paper,,duplicate-or-drift,2aa2ee045f75ecd86ef7f244b034451ef8d587c96ea3805c41189bcb09b43e74,/Users/wanglifei/Desktop/2024模拟题/西城一模/试卷/试卷.docx,2046293,2026-04-23T17:09:29,exact_duplicate_of=/Users/wanglifei/Desktop/2024模拟题/西城一模/试卷/试卷.docx
2024_西城_一模,2024,西城,一模,/Users/wanglifei/GaokaoPolitics/2024各区模拟题/西城一模/2024.4高三统一测试思想政治答案.docx,/Users/wanglifei/GaokaoPolitics/2024各区模拟题,西城一模/2024.4高三统一测试思想政治答案.docx,docx,reference-answer,,duplicate-or-drift,91e28443e7a1bb0e34bca296c1123a8f31b6e7ed15bdb682f73f9dd8f5a8a0a2,/Users/wanglifei/Desktop/2024模拟题/西城一模/细则/补充材料/2024.4高三统一测试思想政治答案.docx,42156,2026-04-23T17:09:14,exact_duplicate_of=/Users/wanglifei/Desktop/2024模拟题/西城一模/细则/补充材料/2024.4高三统一测试思想政治答案.docx
2024_西城_一模,2024,西城,一模,/Users/wanglifei/Desktop/2024模拟题/西城一模/细则/细则.docx,/Users/wanglifei/Desktop/2024模拟题,西城一模/细则/细则.docx,docx,rubric,,inventory-only,f7bcf000f212cc694cabd0e1acf8ba29e5aa99810d2d5d25e839024388f97271,,48086,2026-04-23T17:09:14,
2024_西城_一模,2024,西城,一模,/Users/wanglifei/Desktop/2024模拟题/西城一模/细则/补充材料/2024.4高三统一测试思想政治答案.docx,/Users/wanglifei/Desktop/2024模拟题,西城一模/细则/补充材料/2024.4高三统一测试思想政治答案.docx,docx,rubric,,inventory-only,91e28443e7a1bb0e34bca296c1123a8f31b6e7ed15bdb682f73f9dd8f5a8a0a2,,42156,2026-04-23T17:09:14,
2024_西城_一模,2024,西城,一模,/Users/wanglifei/GaokaoPolitics/2024各区模拟题/西城一模/2024.4西城高三统一测试思想政治答案 阅卷细则（调整）.docx,/Users/wanglifei/GaokaoPolitics/2024各区模拟题,西城一模/2024.4西城高三统一测试思想政治答案 阅卷细则（调整）.docx,docx,rubric,,duplicate-or-drift,f7bcf000f212cc694cabd0e1acf8ba29e5aa99810d2d5d25e839024388f97271,/Users/wanglifei/Desktop/2024模拟题/西城一模/细则/细则.docx,48086,2026-04-23T17:09:14,exact_duplicate_of=/Users/wanglifei/Desktop/2024模拟题/西城一模/细则/细则.docx
2024_西城_二模,2024,西城,二模,/Users/wanglifei/Desktop/2024模拟题/西城二模/其他材料/西城东城二模选择题讲评.pdf,/Users/wanglifei/Desktop/2024模拟题,西城二模/其他材料/西城东城二模选择题讲评.pdf,pdf,marking-report,,inventory-only,0699487fb81048378f398686c741991c5716a610de8c25fb0da487e45cf9856b,,1174827,2026-04-23T17:10:30,
2024_西城_二模,2024,西城,二模,/Users/wanglifei/Desktop/2024模拟题/西城二模/其他材料/西城东城二模选择题讲评.pptx,/Users/wanglifei/Desktop/2024模拟题,西城二模/其他材料/西城东城二模选择题讲评.pptx,pptx,marking-report,,inventory-only,5253381d5b61a9ecb068a7d70c91a358c07a3a368ba142ffc1bc20e44be07bfd,,3106616,2026-04-23T17:10:47,
2024_西城_二模,2024,西城,二模,/Users/wanglifei/GaokaoPolitics/2024各区模拟题/西城二模/西城东城二模选择题讲评.pdf,/Users/wanglifei/GaokaoPolitics/2024各区模拟题,西城二模/西城东城二模选择题讲评.pdf,pdf,marking-report,,duplicate-or-drift,0699487fb81048378f398686c741991c5716a610de8c25fb0da487e45cf9856b,/Users/wanglifei/Desktop/2024模拟题/西城二模/其他材料/西城东城二模选择题讲评.pdf,1174827,2026-04-23T17:10:30,exact_duplicate_of=/Users/wanglifei/Desktop/2024模拟题/西城二模/其他材料/西城东城二模选择题讲评.pdf
2024_西城_二模,2024,西城,二模,/Users/wanglifei/GaokaoPolitics/2024各区模拟题/西城二模/西城东城二模选择题讲评.pptx,/Users/wanglifei/GaokaoPolitics/2024各区模拟题,西城二模/西城东城二模选择题讲评.pptx,pptx,marking-report,,duplicate-or-drift,5253381d5b61a9ecb068a7d70c91a358c07a3a368ba142ffc1bc20e44be07bfd,/Users/wanglifei/Desktop/2024模拟题/西城二模/其他材料/西城东城二模选择题讲评.pptx,3106616,2026-04-23T17:10:47,exact_duplicate_of=/Users/wanglifei/Desktop/2024模拟题/西城二模/其他材料/西城东城二模选择题讲评.pptx
2024_西城_二模,2024,西城,二模,/Users/wanglifei/Desktop/2024模拟题/西城二模/试卷/试卷.docx,/Users/wanglifei/Desktop/2024模拟题,西城二模/试卷/试卷.docx,docx,paper,,inventory-only,0dbd7271f7bf108d41417b2ffdd3f36dcd86ac93c99fe18a42b1bfee5565c0fc,,483636,2026-04-23T17:10:36,
2024_西城_二模,2024,西城,二模,/Users/wanglifei/GaokaoPolitics/2024各区模拟题/西城二模/高三模拟测试思想政治试卷.docx,/Users/wanglifei/GaokaoPolitics/2024各区模拟题,西城二模/高三模拟测试思想政治试卷.docx,docx,paper,,duplicate-or-drift,0dbd7271f7bf108d41417b2ffdd3f36dcd86ac93c99fe18a42b1bfee5565c0fc,/Users/wanglifei/Desktop/2024模拟题/西城二模/试卷/试卷.docx,483636,2026-04-23T17:10:36,exact_duplicate_of=/Users/wanglifei/Desktop/2024模拟题/西城二模/试卷/试卷.docx
2024_西城_二模,2024,西城,二模,/Users/wanglifei/GaokaoPolitics/2024各区模拟题/西城二模/高三模拟测试思想政治答案.docx,/Users/wanglifei/GaokaoPolitics/2024各区模拟题,西城二模/高三模拟测试思想政治答案.docx,docx,reference-answer,,duplicate-or-drift,85ebe0578ce81b181f9de0a1de0850bdd12c651609b8c9f8232c9aead56d3fd8,/Users/wanglifei/Desktop/2024模拟题/西城二模/细则/补充材料/高三模拟测试思想政治答案.docx,43143,2026-04-23T17:10:28,exact_duplicate_of=/Users/wanglifei/Desktop/2024模拟题/西城二模/细则/补充材料/高三模拟测试思想政治答案.docx
2024_西城_二模,2024,西城,二模,/Users/wanglifei/Desktop/2024模拟题/西城二模/细则/细则.docx,/Users/wanglifei/Desktop/2024模拟题,西城二模/细则/细则.docx,docx,rubric,,inventory-only,f2e1772f20ed20857c70e184b124244b55717f04354f46c8f6d2ec91206a2f50,,50023,2026-04-23T17:10:29,
2024_西城_二模,2024,西城,二模,/Users/wanglifei/Desktop/2024模拟题/西城二模/细则/补充材料/高三模拟测试思想政治答案.docx,/Users/wanglifei/Desktop/2024模拟题,西城二模/细则/补充材料/高三模拟测试思想政治答案.docx,docx,rubric,,inventory-only,85ebe0578ce81b181f9de0a1de0850bdd12c651609b8c9f8232c9aead56d3fd8,,43143,2026-04-23T17:10:28,
2024_西城_二模,2024,西城,二模,/Users/wanglifei/GaokaoPolitics/2024各区模拟题/西城二模/高三模拟测试思想政治答案细则.docx,/Users/wanglifei/GaokaoPolitics/2024各区模拟题,西城二模/高三模拟测试思想政治答案细则.docx,docx,rubric,,duplicate-or-drift,f2e1772f20ed20857c70e184b124244b55717f04354f46c8f6d2ec91206a2f50,/Users/wanglifei/Desktop/2024模拟题/西城二模/细则/细则.docx,50023,2026-04-23T17:10:29,exact_duplicate_of=/Users/wanglifei/Desktop/2024模拟题/西城二模/细则/细则.docx
2024_顺义_二模,2024,顺义,二模,/Users/wanglifei/Desktop/2024模拟题/顺义思政二模/试卷/试卷.docx,/Users/wanglifei/Desktop/2024模拟题,顺义思政二模/试卷/试卷.docx,docx,paper,,inventory-only,33010f3bed39e2759cf1ca3d22d4526f77e22833c208efb1aaf3611a8dd67df7,,13156426,2026-04-23T17:11:27,
2024_顺义_二模,2024,顺义,二模,/Users/wanglifei/GaokaoPolitics/2024各区模拟题/顺义思政二模/20240318顺义思政二模试题（定）.docx,/Users/wanglifei/GaokaoPolitics/2024各区模拟题,顺义思政二模/20240318顺义思政二模试题（定）.docx,docx,paper,,duplicate-or-drift,33010f3bed39e2759cf1ca3d22d4526f77e22833c208efb1aaf3611a8dd67df7,/Users/wanglifei/Desktop/2024模拟题/顺义思政二模/试卷/试卷.docx,13156426,2026-04-23T17:11:27,exact_duplicate_of=/Users/wanglifei/Desktop/2024模拟题/顺义思政二模/试卷/试卷.docx
2024_顺义_二模,2024,顺义,二模,/Users/wanglifei/GaokaoPolitics/2024各区模拟题/顺义思政二模/顺义区 2024届高三第二次统练试题（思想政治）参考答案docx.docx,/Users/wanglifei/GaokaoPolitics/2024各区模拟题,顺义思政二模/顺义区 2024届高三第二次统练试题（思想政治）参考答案docx.docx,docx,reference-answer,,duplicate-or-drift,f986728ea555a6edc1669835ceef949b8129895ba54cc64f0de67968ea29527f,/Users/wanglifei/Desktop/2024模拟题/顺义思政二模/细则/细则.docx,32521,2026-04-23T17:10:19,exact_duplicate_of=/Users/wanglifei/Desktop/2024模拟题/顺义思政二模/细则/细则.docx
2024_顺义_二模,2024,顺义,二模,/Users/wanglifei/Desktop/2024模拟题/顺义思政二模/细则/细则.docx,/Users/wanglifei/Desktop/2024模拟题,顺义思政二模/细则/细则.docx,docx,rubric,,inventory-only,f986728ea555a6edc1669835ceef949b8129895ba54cc64f0de67968ea29527f,,32521,2026-04-23T17:10:19,
2025_东城_一模,2025,东城,一模,/Users/wanglifei/GaokaoPolitics/2025各区模拟题/2025各区一模/2025东城一模/东城区25届高三政治一模统测阅卷报告 4.12.pdf,/Users/wanglifei/GaokaoPolitics/2025各区模拟题,2025各区一模/2025东城一模/东城区25届高三政治一模统测阅卷报告 4.12.pdf,pdf,marking-report,,duplicate-or-drift,c254bbee61da4abda65388bd2bd144b0e7efc781e9890208535e7882fbf278da,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025东城一模/细则/细则.pdf,370507,2026-04-23T17:05:42,exact_duplicate_of=/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025东城一模/细则/细则.pdf
2025_东城_一模,2025,东城,一模,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025东城一模/试卷/试卷.pdf,/Users/wanglifei/Desktop/2025模拟题,2025各区一模/2025东城一模/试卷/试卷.pdf,pdf,paper,,inventory-only,46c444a91d491a4fc02f2497e24eb79f6639652c8b8f962b60a562f89c25a9d0,,810417,2026-04-23T17:05:38,
2025_东城_一模,2025,东城,一模,/Users/wanglifei/GaokaoPolitics/2025各区模拟题/2025各区一模/2025东城一模/2025北京东城高三一模政治（教师版）.pdf,/Users/wanglifei/GaokaoPolitics/2025各区模拟题,2025各区一模/2025东城一模/2025北京东城高三一模政治（教师版）.pdf,pdf,paper,,duplicate-or-drift,46c444a91d491a4fc02f2497e24eb79f6639652c8b8f962b60a562f89c25a9d0,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025东城一模/试卷/试卷.pdf,810417,2026-04-23T17:05:38,exact_duplicate_of=/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025东城一模/试卷/试卷.pdf
2025_东城_一模,2025,东城,一模,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025东城一模/细则/细则.pdf,/Users/wanglifei/Desktop/2025模拟题,2025各区一模/2025东城一模/细则/细则.pdf,pdf,rubric,,inventory-only,c254bbee61da4abda65388bd2bd144b0e7efc781e9890208535e7882fbf278da,,370507,2026-04-23T17:05:42,
2025_东城_二模,2025,东城,二模,/Users/wanglifei/GaokaoPolitics/2025各区模拟题/2025各区二模/2025东城二模/东城区25届高三政治二模统测阅卷报告 5.9.pdf,/Users/wanglifei/GaokaoPolitics/2025各区模拟题,2025各区二模/2025东城二模/东城区25届高三政治二模统测阅卷报告 5.9.pdf,pdf,marking-report,,duplicate-or-drift,606dbae1d5ce3e59c8daef227c8b797cfbda2b7f90b8c9e07f47654af13e1cc2,/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025东城二模/细则/细则.pdf,327662,2026-04-23T17:07:10,exact_duplicate_of=/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025东城二模/细则/细则.pdf
2025_东城_二模,2025,东城,二模,/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025东城二模/试卷/试卷.pdf,/Users/wanglifei/Desktop/2025模拟题,2025各区二模/2025东城二模/试卷/试卷.pdf,pdf,paper,,inventory-only,9b287871f660f23de9593be4c16952103c1c6873d6bd52d25ddd57ddd1a8d268,,575180,2026-04-23T17:07:08,
2025_东城_二模,2025,东城,二模,/Users/wanglifei/GaokaoPolitics/2025各区模拟题/2025各区二模/2025东城二模/2025北京东城高三二模政治（教师版）.pdf,/Users/wanglifei/GaokaoPolitics/2025各区模拟题,2025各区二模/2025东城二模/2025北京东城高三二模政治（教师版）.pdf,pdf,paper,,duplicate-or-drift,9b287871f660f23de9593be4c16952103c1c6873d6bd52d25ddd57ddd1a8d268,/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025东城二模/试卷/试卷.pdf,575180,2026-04-23T17:07:08,exact_duplicate_of=/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025东城二模/试卷/试卷.pdf
2025_东城_二模,2025,东城,二模,/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025东城二模/细则/细则.pdf,/Users/wanglifei/Desktop/2025模拟题,2025各区二模/2025东城二模/细则/细则.pdf,pdf,rubric,,inventory-only,606dbae1d5ce3e59c8daef227c8b797cfbda2b7f90b8c9e07f47654af13e1cc2,,327662,2026-04-23T17:07:10,
2025_东城_期末,2025,东城,期末,/Users/wanglifei/GaokaoPolitics/2025各区模拟题/2025各区期末/2025东城期末/2025。1东城讲评 修改.pdf,/Users/wanglifei/GaokaoPolitics/2025各区模拟题,2025各区期末/2025东城期末/2025。1东城讲评 修改.pdf,pdf,marking-report,,duplicate-or-drift,5b78436dd863858bc3d3d587daf89ed6bcef61f9a5796608fc598bd2931b0029,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025东城期末/细则/细则.pdf,1375593,2026-04-23T17:08:30,exact_duplicate_of=/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025东城期末/细则/细则.pdf
2025_东城_期末,2025,东城,期末,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025东城期末/试卷/试卷.pdf,/Users/wanglifei/Desktop/2025模拟题,2025各区期末/2025东城期末/试卷/试卷.pdf,pdf,paper,,inventory-only,8eda36bd87dba1947b49352c5f2451852bf9c57a58f896f907c8adfd35c12fa9,,704654,2026-04-23T17:08:15,
2025_东城_期末,2025,东城,期末,/Users/wanglifei/GaokaoPolitics/2025各区模拟题/2025各区期末/2025东城期末/2025北京东城高三（上）期末政治（教师版）.pdf,/Users/wanglifei/GaokaoPolitics/2025各区模拟题,2025各区期末/2025东城期末/2025北京东城高三（上）期末政治（教师版）.pdf,pdf,paper,,duplicate-or-drift,8eda36bd87dba1947b49352c5f2451852bf9c57a58f896f907c8adfd35c12fa9,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025东城期末/试卷/试卷.pdf,704654,2026-04-23T17:08:15,exact_duplicate_of=/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025东城期末/试卷/试卷.pdf
2025_东城_期末,2025,东城,期末,/Users/wanglifei/GaokaoPolitics/2025各区模拟题/2025各区期末/2025东城期末/东城期末.pptx,/Users/wanglifei/GaokaoPolitics/2025各区模拟题,2025各区期末/2025东城期末/东城期末.pptx,pptx,paper,,duplicate-or-drift,26b1173765262a2f34fc48932fa71fb8f6c77085cdc57aa27a5b597eb3caa2ec,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025东城期末/细则/补充材料/东城期末.pptx,8107362,2026-04-23T17:08:53,exact_duplicate_of=/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025东城期末/细则/补充材料/东城期末.pptx
2025_东城_期末,2025,东城,期末,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025东城期末/细则/细则.pdf,/Users/wanglifei/Desktop/2025模拟题,2025各区期末/2025东城期末/细则/细则.pdf,pdf,rubric,,inventory-only,5b78436dd863858bc3d3d587daf89ed6bcef61f9a5796608fc598bd2931b0029,,1375593,2026-04-23T17:08:30,
2025_东城_期末,2025,东城,期末,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025东城期末/细则/补充材料/东城期末.pptx,/Users/wanglifei/Desktop/2025模拟题,2025各区期末/2025东城期末/细则/补充材料/东城期末.pptx,pptx,rubric,,inventory-only,26b1173765262a2f34fc48932fa71fb8f6c77085cdc57aa27a5b597eb3caa2ec,,8107362,2026-04-23T17:08:53,
2025_丰台_一模,2025,丰台,一模,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025丰台一模/试卷/试卷.pdf,/Users/wanglifei/Desktop/2025模拟题,2025各区一模/2025丰台一模/试卷/试卷.pdf,pdf,paper,,inventory-only,e8823e6dc1a71cac6fefaa93e8ec2ab6e91459e0ff590a0d5b6c253428f790be,,820699,2026-04-23T17:05:45,
2025_丰台_一模,2025,丰台,一模,/Users/wanglifei/GaokaoPolitics/2025各区模拟题/2025各区一模/2025丰台一模/2025北京丰台高三一模政治（教师版）.pdf,/Users/wanglifei/GaokaoPolitics/2025各区模拟题,2025各区一模/2025丰台一模/2025北京丰台高三一模政治（教师版）.pdf,pdf,paper,,duplicate-or-drift,e8823e6dc1a71cac6fefaa93e8ec2ab6e91459e0ff590a0d5b6c253428f790be,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025丰台一模/试卷/试卷.pdf,820699,2026-04-23T17:05:45,exact_duplicate_of=/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025丰台一模/试卷/试卷.pdf
2025_丰台_一模,2025,丰台,一模,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025丰台一模/细则/细则.docx,/Users/wanglifei/Desktop/2025模拟题,2025各区一模/2025丰台一模/细则/细则.docx,docx,rubric,,inventory-only,c143f0d3215c3417f3d92a9257422f5507ed541c417298f7d25b9e92986b4390,,28150,2026-04-23T17:05:43,
2025_丰台_一模,2025,丰台,一模,/Users/wanglifei/GaokaoPolitics/2025各区模拟题/2025各区一模/2025丰台一模/丰台高三一模阅卷细则 2025.docx,/Users/wanglifei/GaokaoPolitics/2025各区模拟题,2025各区一模/2025丰台一模/丰台高三一模阅卷细则 2025.docx,docx,rubric,,duplicate-or-drift,c143f0d3215c3417f3d92a9257422f5507ed541c417298f7d25b9e92986b4390,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025丰台一模/细则/细则.docx,28150,2026-04-23T17:05:43,exact_duplicate_of=/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025丰台一模/细则/细则.docx
2025_丰台_二模,2025,丰台,二模,/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025丰台二模/试卷/试卷.pdf,/Users/wanglifei/Desktop/2025模拟题,2025各区二模/2025丰台二模/试卷/试卷.pdf,pdf,paper,,inventory-only,9f3b486088840b526e13f216898462df05e33de9567fe75145c7491cd5a0e11b,,851941,2026-04-23T17:07:13,
2025_丰台_二模,2025,丰台,二模,/Users/wanglifei/GaokaoPolitics/2025各区模拟题/2025各区二模/2025丰台二模/2025北京丰台高三二模政治（教师版）.pdf,/Users/wanglifei/GaokaoPolitics/2025各区模拟题,2025各区二模/2025丰台二模/2025北京丰台高三二模政治（教师版）.pdf,pdf,paper,,duplicate-or-drift,9f3b486088840b526e13f216898462df05e33de9567fe75145c7491cd5a0e11b,/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025丰台二模/试卷/试卷.pdf,851941,2026-04-23T17:07:13,exact_duplicate_of=/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025丰台二模/试卷/试卷.pdf
2025_丰台_二模,2025,丰台,二模,/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025丰台二模/细则/分题细则/2025丰台二模评标细则/2025丰台二模评标细则/16.(1).doc,/Users/wanglifei/Desktop/2025模拟题,2025各区二模/2025丰台二模/细则/分题细则/2025丰台二模评标细则/2025丰台二模评标细则/16.(1).doc,doc,rubric,,inventory-only,2f596046ed6d0ce5594043cdd14f103d0a758e43bd82cf79133ce456734a09b3,,1120834,2026-04-23T17:05:25,
2025_丰台_二模,2025,丰台,二模,/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025丰台二模/细则/分题细则/2025丰台二模评标细则/2025丰台二模评标细则/16.(2).docx,/Users/wanglifei/Desktop/2025模拟题,2025各区二模/2025丰台二模/细则/分题细则/2025丰台二模评标细则/2025丰台二模评标细则/16.(2).docx,docx,rubric,,inventory-only,e3e9942211ec52f96c2c74e685e28ec811bfe87ccd9d97b08fde3864f6c2bf0a,,861603,2026-04-23T17:05:25,
2025_丰台_二模,2025,丰台,二模,/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025丰台二模/细则/分题细则/2025丰台二模评标细则/2025丰台二模评标细则/17题.docx,/Users/wanglifei/Desktop/2025模拟题,2025各区二模/2025丰台二模/细则/分题细则/2025丰台二模评标细则/2025丰台二模评标细则/17题.docx,docx,rubric,,inventory-only,71d970ada83cbd28a7efb16aa888c15ee8396de35b1e47f2bc08825b4b98aadb,,1892630,2026-04-23T17:05:27,
2025_丰台_二模,2025,丰台,二模,/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025丰台二模/细则/分题细则/2025丰台二模评标细则/2025丰台二模评标细则/18题 .docx,/Users/wanglifei/Desktop/2025模拟题,2025各区二模/2025丰台二模/细则/分题细则/2025丰台二模评标细则/2025丰台二模评标细则/18题 .docx,docx,rubric,,inventory-only,56b5533477c242dc3b3a476869ddb64b4d3714c82fb86f6bae6e70dbf9444d66,,3477321,2026-04-23T17:05:44,
2025_丰台_二模,2025,丰台,二模,/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025丰台二模/细则/分题细则/2025丰台二模评标细则/2025丰台二模评标细则/19.(1).docx,/Users/wanglifei/Desktop/2025模拟题,2025各区二模/2025丰台二模/细则/分题细则/2025丰台二模评标细则/2025丰台二模评标细则/19.(1).docx,docx,rubric,,inventory-only,0e0ec077bf92033604024f22d3de9236ae281cf070249362feb41ea8254e29fc,,650202,2026-04-23T17:05:31,
