source_path,relative_path,suite_key,text_path,year,district,stage,kind,term,hit_count,snippet,error
C:\Users\Administrator\Desktop\2024各区模拟题\2024各区二模\2024顺义思政二模\细则\2024顺义思政二模细则.docx,2024各区二模\2024顺义思政二模\细则\2024顺义思政二模细则.docx,2024各区模拟题__2024各区二模__2024顺义思政二模,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\texts\f986728ea555a6ed_2024顺义思政二模细则.txt,2024,顺义,二模,rubric_or_marking,超前思维,1,取得的显著成就。 （2）答案示例 针对大拆大建追求光鲜亮丽的开发倾向，加剧固体废物的产生这一问题。住建委、规划委等相关部门在尊重城市建设发展规律的前提下，运用超前思维的矛盾分析法，做出科学的判断和预见，把固体废物资源化和清洁生产相结合，实现经济效益与社会效益相统一，推动“无废城市”建设。 （其他角度分析论证，言之有理，即可得分） 17．（7分） ①财产制度规范民事主体的财产关系，坚持物权平等保护原则，依法有效保护各种所有制经济组织和公民的财产权，确定财产归属，增强人民群众的,
C:\Users\Administrator\Desktop\2024各区模拟题\2024各区二模\2024顺义思政二模\试卷\20240318顺义思政二模试题（定）.docx,2024各区二模\2024顺义思政二模\试卷\20240318顺义思政二模试题（定）.docx,2024各区模拟题__2024各区二模__2024顺义思政二模,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\texts\33010f3bed39e275_20240318顺义思政二模试题_定.txt,2024,顺义,二模,paper_or_teacher,超前思维,1,资源化、无害化技术水平仍然较为落后，无法为源头减量、资源回收、综合利用、无害化处置等技术环节提供全面支撑。 （2）结合材料，运用《逻辑与思维》知识，说明如何运用超前思维加快推进“无废城市”建设系统化、科学化、长效化。（7分） 17.（9分）某校学习小组围绕“财产制度助力经济社会发展”的议题开展探究，搜集整理的资料如下。 结合材料，运用所学知识，说明我国财产制度改革如何助力经济社会发展。 18.（8分）2024年是全国人民代表大会成立70周年。 【百姓关切】 一位,
C:\Users\Administrator\Desktop\2024各区模拟题\2024各区二模\2024顺义思政二模\试卷\20240318顺义思政二模试题（定）.docx,2024各区二模\2024顺义思政二模\试卷\20240318顺义思政二模试题（定）.docx,2024各区模拟题__2024各区二模__2024顺义思政二模,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\texts\33010f3bed39e275_20240318顺义思政二模试题_定.txt,2024,顺义,二模,paper_or_teacher,逆向,1,冰雪经济火爆，说明文化与经济相互交融、相互促进 ③文旅局打造各自的文旅名片，是政府运用矛盾分析法科学履职的体现 ④网友喊话家乡文旅局“抄作业”“亮家底”是运用了逆向思维的方式 A.①② B.①④ C.②③ D.③④ 4.在2023年北京文化论坛的文艺晚会上，节目《同舟》由来自中国、希腊、埃及、伊拉克、印度的演奏家们，同乘一叶小舟，用来自不同文明的古老乐器，奏响了人类文明的和谐之音。这主要表现出 ①用艺术的创新表达，展示文化既是民族的，又是世界的 ②各国以,
C:\Users\Administrator\Desktop\2024各区模拟题\2024各区二模\2024顺义思政二模\试卷\20240318顺义思政二模试题（定）.docx,2024各区二模\2024顺义思政二模\试卷\20240318顺义思政二模试题（定）.docx,2024各区模拟题__2024各区二模__2024顺义思政二模,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\texts\33010f3bed39e275_20240318顺义思政二模试题_定.txt,2024,顺义,二模,paper_or_teacher,逻辑与思维,1,企业缺乏回收利用的积极性；固废资源化、无害化技术水平仍然较为落后，无法为源头减量、资源回收、综合利用、无害化处置等技术环节提供全面支撑。 （2）结合材料，运用《逻辑与思维》知识，说明如何运用超前思维加快推进“无废城市”建设系统化、科学化、长效化。（7分） 17.（9分）某校学习小组围绕“财产制度助力经济社会发展”的议题开展探究，搜集整理的资料如下。 结合材料，运用所学知识，说明我国财产制度改革如何助力经济社会发展。 18.（8分）2024年是全国人民代表大会成立7,
C:\Users\Administrator\Desktop\2025各区模拟题\2025各区一模\2025东城一模\细则\2025东城一模细则.pdf,2025各区一模\2025东城一模\细则\2025东城一模细则.pdf,2025各区模拟题__2025各区一模__2025东城一模,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\texts\c254bbee61da4abd_2025东城一模细则.txt,2025,东城,一模,rubric_or_marking,创新思维,1,重点论相统一。写运用矛盾分析法且材料分析准确只得本层 次1 分。 （二）学生表现和问题 1.知识问题：只答“辩证思维的特点”细节知识，或只答矛盾观点，或选用“创新思维”知 识。 2.分析材料问题：如不能明确指出材料中坚持重点论的体现。 （三）教学启示 1.经典考法、题目在平时讲解、训练、落实到位。 2.通过思维导图帮助学生强化不同层级的知识框架。 18（2）分析我国实施两新畅通国内大循环的经济逻辑。 （8 分） （一）本题标准和变通 在党的领导下，政府履行宏观调控职能,
C:\Users\Administrator\Desktop\2025各区模拟题\2025各区一模\2025东城一模\试卷\2025北京东城高三一模政治（教师版）.pdf,2025各区一模\2025东城一模\试卷\2025北京东城高三一模政治（教师版）.pdf,2025各区模拟题__2025各区一模__2025东城一模,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\texts\46c444a91d491a4f_2025北京东城高三一模政治_教师版.txt,2025,东城,一模,paper_or_teacher,发散,1,除此之外，它在制作水准上也达到了令人惊叹的高度，带给观众逆天改命的视觉盛宴与心灵震撼。 第4页/共9页 该电影 ①体现了文化越是民族的，越是世界的 ②运用发散思维传递人类共同情感 ③以传统底蕴凝神，以创新表达塑声 ④运用逻辑思维的畅想性讲好中国故事 A.①② B.①③ C.②④ D.③④ 15.低脂饮食是不是很健康?某课题组将具有相同心血管病风险的受试者分为三组。第一组：地中海饮食 (橄 榄油+坚果+,
C:\Users\Administrator\Desktop\2025各区模拟题\2025各区一模\2025东城一模\试卷\2025北京东城高三一模政治（教师版）.pdf,2025各区一模\2025东城一模\试卷\2025北京东城高三一模政治（教师版）.pdf,2025各区模拟题__2025各区一模__2025东城一模,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\texts\46c444a91d491a4f_2025北京东城高三一模政治_教师版.txt,2025,东城,一模,paper_or_teacher,必要条件,1,路 B.运用超前思维，创造人工智能技术的发展趋势 C. “DeepSeek-R1 给行业带来强烈震撼”是性质判断 D.“拥有强大硬件”不是“推动人工智能发展”的必要条件 14.蛇年伊始， 《哪吒之魔童闹海》迅速出圈，打破多项影史纪录，并强势登陆海外市场，实现“国内国外两 开花”。“哪吒”的成功得益于对传统文化的深度挖掘与重新诠释，将传统与现代完美结合，传递着人类共同 的情感。除此之外，它在制作水准上也达到了令人惊叹的高度，带给观众逆天改命的视觉盛宴与心灵震撼。 第4页/共,
C:\Users\Administrator\Desktop\2025各区模拟题\2025各区一模\2025东城一模\试卷\2025北京东城高三一模政治（教师版）.pdf,2025各区一模\2025东城一模\试卷\2025北京东城高三一模政治（教师版）.pdf,2025各区模拟题__2025各区一模__2025东城一模,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\texts\46c444a91d491a4f_2025北京东城高三一模政治_教师版.txt,2025,东城,一模,paper_or_teacher,思维具体,1,低于第三组，该实验 A.运用了共变法探求低脂饮食与心脏病发病率间的联系 B.参与人数越多，类比根据就越多，结论可靠程度就越高 C.深化了对“低脂饮食”的认识，由思维具体上升到思维抽象 D.采集数据并加以分析，用归纳推理得出一般性结论 第二部分 非选择题 本部分共 6 题，共 55 分。 16.(8 分) ◇传统的中国年 春节是一个系统工程，写春联、贴年画、守岁、拜年、观灯……不知不觉中，它就住进了中华儿女的 心中。和劳累节俭、素食为主、鸡飞狗跳的大多数日子比起来，祖先用它为,
C:\Users\Administrator\Desktop\2025各区模拟题\2025各区一模\2025东城一模\试卷\2025北京东城高三一模政治（教师版）.pdf,2025各区一模\2025东城一模\试卷\2025北京东城高三一模政治（教师版）.pdf,2025各区模拟题__2025各区一模__2025东城一模,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\texts\46c444a91d491a4f_2025北京东城高三一模政治_教师版.txt,2025,东城,一模,paper_or_teacher,思维抽象,1,实验 A.运用了共变法探求低脂饮食与心脏病发病率间的联系 B.参与人数越多，类比根据就越多，结论可靠程度就越高 C.深化了对“低脂饮食”的认识，由思维具体上升到思维抽象 D.采集数据并加以分析，用归纳推理得出一般性结论 第二部分 非选择题 本部分共 6 题，共 55 分。 16.(8 分) ◇传统的中国年 春节是一个系统工程，写春联、贴年画、守岁、拜年、观灯……不知不觉中，它就住进了中华儿女的 心中。和劳累节俭、素食为主、鸡飞狗跳的大多数日子比起来，祖先用它为后代描绘了一幅,
C:\Users\Administrator\Desktop\2025各区模拟题\2025各区一模\2025东城一模\试卷\2025北京东城高三一模政治（教师版）.pdf,2025各区一模\2025东城一模\试卷\2025北京东城高三一模政治（教师版）.pdf,2025各区模拟题__2025各区一模__2025东城一模,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\texts\46c444a91d491a4f_2025北京东城高三一模政治_教师版.txt,2025,东城,一模,paper_or_teacher,推理,3,"政兴国的支柱和依靠力量 D.民营经济是推动高质量发展的重要基础 13.2025 年 1 月 20 日,中国人工智能企业深度求索正式发布 DeepSeek—R1 推理模型，给 AI 行业带来强烈震 撼。该企业用远低于行业平均成本的研发投入，极大提升推理能力，展现出 “高性价比创新”，挑战了该产 业的传统观念：拥有强大硬件是推动人工智能发展的关键。据此，下列说法正确的是 A.突破思维定式，就能开辟解决问题的新道路 B.运用超前思维，创造人工智能技术的发展趋势 C. “DeepSe",
C:\Users\Administrator\Desktop\2025各区模拟题\2025各区一模\2025东城一模\试卷\2025北京东城高三一模政治（教师版）.pdf,2025各区一模\2025东城一模\试卷\2025北京东城高三一模政治（教师版）.pdf,2025各区模拟题__2025各区一模__2025东城一模,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\texts\46c444a91d491a4f_2025北京东城高三一模政治_教师版.txt,2025,东城,一模,paper_or_teacher,超前思维,1,“高性价比创新”，挑战了该产 业的传统观念：拥有强大硬件是推动人工智能发展的关键。据此，下列说法正确的是 A.突破思维定式，就能开辟解决问题的新道路 B.运用超前思维，创造人工智能技术的发展趋势 C. “DeepSeek-R1 给行业带来强烈震撼”是性质判断 D.“拥有强大硬件”不是“推动人工智能发展”的必要条件 14.蛇年伊始， 《哪吒之魔童闹海》迅速出圈，打破多项影史纪录，并强势登陆海外市场，实现“国内国外两 开花”。“哪吒”的成功得益于对传统文化的深度挖掘与重新诠释，,
C:\Users\Administrator\Desktop\2025各区模拟题\2025各区一模\2025东城一模\细则\2025东城一模细则.pdf,2025各区一模\2025东城一模\细则\2025东城一模细则.pdf,2025各区模拟题__2025各区一模__2025东城一模,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\texts\c254bbee61da4abd_2025东城一模细则.txt,2025,东城,一模,rubric_or_marking,辩证思维,3,"词，又要 注重从整体上把握材料主题。 还要注意结合材料主题和设问角度去构思答案的结构、 逻辑层 次，以免偏离考题的问题立意。 18（1）说明两重实施是如何体现辩证思维的。（4 分） （一）本题标准和变通 第一层次：知识1 分+材料分析1 分 “两重” 在实施中坚持了辩证思维的整体性、 动态性以及实践的观点 （三点任意一点即可得 知识1 分） 。既强化“硬投资”,又要搞好“软建设” ；既解决当前问题,又着眼长远目标。 整体性可以替换为：联系的观点、全面的观点、坚持系统优化、综",
C:\Users\Administrator\Desktop\2025各区模拟题\2025各区一模\2025东城一模\试卷\2025北京东城高三一模政治（教师版）.pdf,2025各区一模\2025东城一模\试卷\2025北京东城高三一模政治（教师版）.pdf,2025各区模拟题__2025各区一模__2025东城一模,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\texts\46c444a91d491a4f_2025北京东城高三一模政治_教师版.txt,2025,东城,一模,paper_or_teacher,辩证思维,2,相关政策、规划和体制机制，进一步完善投入机制；提高投入效率，解决当前 与长远的矛盾和问题，努力办成一系列大事难事。 (1)结合材料一，说明“两重”实施是如何体现辩证思维的。 (4 分) 材料二 “两新”，即推动新一轮大规模设备更新和消费品以旧换新。 (2)提振消费是扩大内需、畅通国内大循环的重中之重。结合材料二，运用《经济与社会》知识，分析我国 实施“两新”畅通国内大循环的经济逻辑。(8 分) 19.(8 分) 法治以“固根本、稳预期、利长远”的治理效能，夯实人民群众可,
C:\Users\Administrator\Desktop\2025各区模拟题\2025各区二模\2025东城二模\细则\2025东城二模细则.pdf,2025各区二模\2025东城二模\细则\2025东城二模细则.pdf,2025各区模拟题__2025各区二模__2025东城二模,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\texts\606dbae1d5ce3e59_2025东城二模细则.txt,2025,东城,二模,rubric_or_marking,三段论,1,分学生能清晰、准确写出答案，有一定数量满分卷。 主要问题： 1.不能全面分析推理，只能说出结构正确，或只说出前提虚假。 2.不能判断出推理类型，如认为推理是 “三段论 ”“换质位 ”“类比 ”“归纳 ”“联 言”“选言”，并且在说明理由时进行各种混搭。 3.表述不规范，如“充分假言推理”。 （三）教学启示 1.引导学生有意识的全面辨析、 评价某一观点， 即使认为观点错误， 也要分析是否有合理之 处。 2.落实基础知识，让学生理解每个概念。 3.梳理判断和推理部分各个概念之间的,
C:\Users\Administrator\Desktop\2025各区模拟题\2025各区二模\2025东城二模\细则\2025东城二模细则.pdf,2025各区二模\2025东城二模\细则\2025东城二模细则.pdf,2025各区模拟题__2025各区二模__2025东城二模,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\texts\606dbae1d5ce3e59_2025东城二模细则.txt,2025,东城,二模,rubric_or_marking,假言推理,2,"辑。 3、深化核心概念理解。本题就是产学研融合的概念理解不到位 （2）写出该推理的类型，判断正确与否，并说明理由。 （一）本题标准和变通 该同学推理是充分条件假言推理。1 分 该推理不正确。1 分 该同学采用的是“肯定前件而肯定后件”,其推理结构正确。1 分 但“良好的创新生态”是“实现创新发展”的必要条件，不是充分条件,该同学推理的前提 虚假，所以结论错误。1 分。 变通： 1.只要能判断出推理错误，即可得1 分； 2.推理类型判断错误，但是说明理由部分正确，可得到理由分",
C:\Users\Administrator\Desktop\2025各区模拟题\2025各区二模\2025东城二模\试卷\2025北京东城高三二模政治（教师版）.pdf,2025各区二模\2025东城二模\试卷\2025北京东城高三二模政治（教师版）.pdf,2025各区模拟题__2025各区二模__2025东城二模,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\texts\9b287871f660f23d_2025北京东城高三二模政治_教师版.txt,2025,东城,二模,paper_or_teacher,假言推理,1,础研究、攻坚关键技术、 培养人才，大企业主导产业化应用。 “灌木层”中小企业作为创新主体，增强创新活力，形成更具生机的创新生态系统。 （2）该同学推理是充分条件假言推理。 该推理不正确。该同学采用的是“肯定前件而肯定后件”，其推理结构正确。但“良好的创新生态”是“实现创 新发展”的必要条件，不是充分条件，该同学推理的前提虚假，所以结论错误。 19.（8 分） 钱某是限制民事行为能力人，且事后其法定代理人未予追认，合同无效。同时，龙某未尽到年龄身份的核 实义务，存在过错，侵犯钱,
C:\Users\Administrator\Desktop\2025各区模拟题\2025各区二模\2025东城二模\细则\2025东城二模细则.pdf,2025各区二模\2025东城二模\细则\2025东城二模细则.pdf,2025各区模拟题__2025各区二模__2025东城二模,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\texts\606dbae1d5ce3e59_2025东城二模细则.txt,2025,东城,二模,rubric_or_marking,充分条件,3,"的内在逻辑。 3、深化核心概念理解。本题就是产学研融合的概念理解不到位 （2）写出该推理的类型，判断正确与否，并说明理由。 （一）本题标准和变通 该同学推理是充分条件假言推理。1 分 该推理不正确。1 分 该同学采用的是“肯定前件而肯定后件”,其推理结构正确。1 分 但“良好的创新生态”是“实现创新发展”的必要条件，不是充分条件,该同学推理的前提 虚假，所以结论错误。1 分。 变通： 1.只要能判断出推理错误，即可得1 分； 2.推理类型判断错误，但是说明理由部分正确，可得",
C:\Users\Administrator\Desktop\2025各区模拟题\2025各区二模\2025东城二模\试卷\2025北京东城高三二模政治（教师版）.pdf,2025各区二模\2025东城二模\试卷\2025北京东城高三二模政治（教师版）.pdf,2025各区模拟题__2025各区二模__2025东城二模,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\texts\9b287871f660f23d_2025北京东城高三二模政治_教师版.txt,2025,东城,二模,paper_or_teacher,充分条件,2,校加强基础研究、攻坚关键技术、 培养人才，大企业主导产业化应用。 “灌木层”中小企业作为创新主体，增强创新活力，形成更具生机的创新生态系统。 （2）该同学推理是充分条件假言推理。 该推理不正确。该同学采用的是“肯定前件而肯定后件”，其推理结构正确。但“良好的创新生态”是“实现创 新发展”的必要条件，不是充分条件，该同学推理的前提虚假，所以结论错误。 19.（8 分） 钱某是限制民事行为能力人，且事后其法定代理人未予追认，合同无效。同时，龙某未尽到年龄身份的核 实义务，存在过错,
C:\Users\Administrator\Desktop\2025各区模拟题\2025各区二模\2025东城二模\细则\2025东城二模细则.pdf,2025各区二模\2025东城二模\细则\2025东城二模细则.pdf,2025各区模拟题__2025各区二模__2025东城二模,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\texts\606dbae1d5ce3e59_2025东城二模细则.txt,2025,东城,二模,rubric_or_marking,创新思维,2,众的实际需求， 做到发展为了人民、 发展依 靠人民。 其他角度，言之有理，也可以得分 （二）学生表现和问题 1、审读设问： 哲学知识作答：有少数学生从逻辑的创新思维、超前思维或者从文化角度答题 2、理例结合： （1）堆砌原理：如3 句知识1 句材料 （2）例理无关：材料说的与知识没有关联性 （3）材料空，简单套用：如对立统一，深入挖掘人与人工智能的对立统一关系 （4）知识错误：人工智能是认识，人工智能是意识创造的，人工智能具有主能等 （三）教学启示： 首先，教师继续加强材,
C:\Users\Administrator\Desktop\2025各区模拟题\2025各区二模\2025东城二模\试卷\2025北京东城高三二模政治（教师版）.pdf,2025各区二模\2025东城二模\试卷\2025北京东城高三二模政治（教师版）.pdf,2025各区模拟题__2025各区二模__2025东城二模,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\texts\9b287871f660f23d_2025北京东城高三二模政治_教师版.txt,2025,东城,二模,paper_or_teacher,创新思维,1,探索 A.运用逆向思维，建立暗物质与引力间的联系 B.坚持辩证思维，有利于深化对暗物质的认识 C.运用发散思维，从不同角度找寻多样性方案 D.坚持突破陈规，展现创新思维步骤的跨越性 14.为了让体育真正为每个孩子的成长赋能，某校开展校园运动会，并评选运动小达人。在评选结果公布之 前，四位同学进行了预测： 第4页/共8页 甲说：小刘是运动小达人 乙说：如果小张是运动小达人，那么小刘也是运动小达人 丙说：我觉得小张是运动小达人，但不觉得小刘是运动小达人 丁说：我觉得他俩都是,
C:\Users\Administrator\Desktop\2025各区模拟题\2025各区二模\2025东城二模\试卷\2025北京东城高三二模政治（教师版）.pdf,2025各区二模\2025东城二模\试卷\2025北京东城高三二模政治（教师版）.pdf,2025各区模拟题__2025各区二模__2025东城二模,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\texts\9b287871f660f23d_2025北京东城高三二模政治_教师版.txt,2025,东城,二模,paper_or_teacher,发散,1,效应，测绘其在宇宙中的分布，进而探索暗物质是什么。科学家的探索 A.运用逆向思维，建立暗物质与引力间的联系 B.坚持辩证思维，有利于深化对暗物质的认识 C.运用发散思维，从不同角度找寻多样性方案 D.坚持突破陈规，展现创新思维步骤的跨越性 14.为了让体育真正为每个孩子的成长赋能，某校开展校园运动会，并评选运动小达人。在评选结果公布之 前，四位同学进行了预测： 第4页/共8页 甲说：小刘是运动小达人 乙说：如果小张是运动小达人，那么小刘也是运动小达人 丙说：我觉得小张是,
C:\Users\Administrator\Desktop\2025各区模拟题\2025各区二模\2025东城二模\细则\2025东城二模细则.pdf,2025各区二模\2025东城二模\细则\2025东城二模细则.pdf,2025各区模拟题__2025各区二模__2025东城二模,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\texts\606dbae1d5ce3e59_2025东城二模细则.txt,2025,东城,二模,rubric_or_marking,必要条件,3,"同学推理是充分条件假言推理。1 分 该推理不正确。1 分 该同学采用的是“肯定前件而肯定后件”,其推理结构正确。1 分 但“良好的创新生态”是“实现创新发展”的必要条件，不是充分条件,该同学推理的前提 虚假，所以结论错误。1 分。 变通： 1.只要能判断出推理错误，即可得1 分； 2.推理类型判断错误，但是说明理由部分正确，可得到理由分； 3.不能说出“必要条件” ，但是表达出推理错误之处，采意酌情给1 分； 4.后面说明理由正确， 使用了“充分条件”“必要条件”等规范表述，",
C:\Users\Administrator\Desktop\2025各区模拟题\2025各区二模\2025东城二模\试卷\2025北京东城高三二模政治（教师版）.pdf,2025各区二模\2025东城二模\试卷\2025北京东城高三二模政治（教师版）.pdf,2025各区模拟题__2025各区二模__2025东城二模,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\texts\9b287871f660f23d_2025北京东城高三二模政治_教师版.txt,2025,东城,二模,paper_or_teacher,必要条件,1,生态系统。 （2）该同学推理是充分条件假言推理。 该推理不正确。该同学采用的是“肯定前件而肯定后件”，其推理结构正确。但“良好的创新生态”是“实现创 新发展”的必要条件，不是充分条件，该同学推理的前提虚假，所以结论错误。 19.（8 分） 钱某是限制民事行为能力人，且事后其法定代理人未予追认，合同无效。同时，龙某未尽到年龄身份的核 实义务，存在过错，侵犯钱某的身体权、健康权，应当承担侵权责任。 杨某利用自媒体，故意侮辱、诽谤某公司，造成其社会评价降低，侵害名誉权并造成潜在经济,
C:\Users\Administrator\Desktop\2025各区模拟题\2025各区二模\2025东城二模\试卷\2025北京东城高三二模政治（教师版）.pdf,2025各区二模\2025东城二模\试卷\2025北京东城高三二模政治（教师版）.pdf,2025各区模拟题__2025各区二模__2025东城二模,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\texts\9b287871f660f23d_2025北京东城高三二模政治_教师版.txt,2025,东城,二模,paper_or_teacher,想象,1,公里铁路、3 个世界级大海港……100 多年后的今天，公路纵横、高铁飞驰，铁路营业里程突破 16 万公里，世界前十大港占据 7 席，中国现代化程度远远超出先辈的想象。下列观点与材料主题最贴切的 是 A.装点此江山，今朝更好看 B.中国式现代化惊艳全世界 C.改革开放事业没有完成时 D.只有社会主义才能救中国 2.抗战爆发后，一个叫黄绍强的少年背井离乡、辗转求学。亲历日寇铁蹄下家国的苦难，他立志科技报国， 改名旭华，寓意“中华旭日”。19,
C:\Users\Administrator\Desktop\2025各区模拟题\2025各区二模\2025东城二模\细则\2025东城二模细则.pdf,2025各区二模\2025东城二模\细则\2025东城二模细则.pdf,2025各区模拟题__2025各区二模__2025东城二模,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\texts\606dbae1d5ce3e59_2025东城二模细则.txt,2025,东城,二模,rubric_or_marking,推理,16,"明确答题锚点，避免被次要信息干扰。 2、依据设问，注重主体，做法，作用之间的内在逻辑。 3、深化核心概念理解。本题就是产学研融合的概念理解不到位 （2）写出该推理的类型，判断正确与否，并说明理由。 （一）本题标准和变通 该同学推理是充分条件假言推理。1 分 该推理不正确。1 分 该同学采用的是“肯定前件而肯定后件”,其推理结构正确。1 分 但“良好的创新生态”是“实现创新发展”的必要条件，不是充分条件,该同学推理的前提 虚假，所以结论错误。1 分。 变通： 1.只要能判断出",
C:\Users\Administrator\Desktop\2025各区模拟题\2025各区二模\2025东城二模\试卷\2025北京东城高三二模政治（教师版）.pdf,2025各区二模\2025东城二模\试卷\2025北京东城高三二模政治（教师版）.pdf,2025各区模拟题__2025各区二模__2025东城二模,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\texts\9b287871f660f23d_2025北京东城高三二模政治_教师版.txt,2025,东城,二模,paper_or_teacher,推理,7,“土壤层”。 (1)结合材料，运用《经济与社会》知识，说明我国形成“热带雨林”创新生态的“秘诀”。 (8 分) 创新发展需要良好的创新生态。据此，某同学做出如下推理： 有良好的创新生态，就会实现创新发展。 当前我国有良好的创新生态，所以，我国一定能实现创新发展。 (2) 写出该推理的类型，判断正确与否，并说明理由。(4 分) 19.(8 分)法律以清晰的边界和公正的尺度守护社会秩序，营造美好生活。 案件一 龙某为 13 周岁的钱某在所经营的美容工作室进行了大面积文身并收取,
C:\Users\Administrator\Desktop\2025各区模拟题\2025各区二模\2025东城二模\细则\2025东城二模细则.pdf,2025各区二模\2025东城二模\细则\2025东城二模细则.pdf,2025各区模拟题__2025各区二模__2025东城二模,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\texts\606dbae1d5ce3e59_2025东城二模细则.txt,2025,东城,二模,rubric_or_marking,超前思维,1,求， 做到发展为了人民、 发展依 靠人民。 其他角度，言之有理，也可以得分 （二）学生表现和问题 1、审读设问： 哲学知识作答：有少数学生从逻辑的创新思维、超前思维或者从文化角度答题 2、理例结合： （1）堆砌原理：如3 句知识1 句材料 （2）例理无关：材料说的与知识没有关联性 （3）材料空，简单套用：如对立统一，深入挖掘人与人工智能的对立统一关系 （4）知识错误：人工智能是认识，人工智能是意识创造的，人工智能具有主能等 （三）教学启示： 首先，教师继续加强材料的阅读，,
C:\Users\Administrator\Desktop\2025各区模拟题\2025各区二模\2025东城二模\试卷\2025北京东城高三二模政治（教师版）.pdf,2025各区二模\2025东城二模\试卷\2025北京东城高三二模政治（教师版）.pdf,2025各区模拟题__2025各区二模__2025东城二模,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\texts\9b287871f660f23d_2025北京东城高三二模政治_教师版.txt,2025,东城,二模,paper_or_teacher,辩证思维,1,称作“暗物质”。 科学家能够基于暗物质的引力效应，测绘其在宇宙中的分布，进而探索暗物质是什么。科学家的探索 A.运用逆向思维，建立暗物质与引力间的联系 B.坚持辩证思维，有利于深化对暗物质的认识 C.运用发散思维，从不同角度找寻多样性方案 D.坚持突破陈规，展现创新思维步骤的跨越性 14.为了让体育真正为每个孩子的成长赋能，某校开展校园运动会，并评选运动小达人。在评选结果公布之 前，四位同学进行了预测： 第4页/共8页 甲说：小刘是运动小达人 乙说：如果小张是运动小达人,
C:\Users\Administrator\Desktop\2025各区模拟题\2025各区二模\2025东城二模\试卷\2025北京东城高三二模政治（教师版）.pdf,2025各区二模\2025东城二模\试卷\2025北京东城高三二模政治（教师版）.pdf,2025各区模拟题__2025各区二模__2025东城二模,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\texts\9b287871f660f23d_2025北京东城高三二模政治_教师版.txt,2025,东城,二模,paper_or_teacher,逆向,1,存在大量产生引力却不发光的物质，这样的物质被称作“暗物质”。 科学家能够基于暗物质的引力效应，测绘其在宇宙中的分布，进而探索暗物质是什么。科学家的探索 A.运用逆向思维，建立暗物质与引力间的联系 B.坚持辩证思维，有利于深化对暗物质的认识 C.运用发散思维，从不同角度找寻多样性方案 D.坚持突破陈规，展现创新思维步骤的跨越性 14.为了让体育真正为每个孩子的成长赋能，某校开展校园运动会，并评选运动小达人。在评选结果公布之 前，四位同学进行了预测： 第4页/共8页 甲说：,
