source_id,year,district,stage,suite_name,file_role,file_path,file_type,cache_path,status,notes,run_use_policy,current_run_policy
SRC0109,2025,东城,期末,2025各区期末,support,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区期末\2025东城期末\其他材料\2025。1东城讲评 修改.pdf,pdf,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0110,2025,东城,期末,2025各区期末,rubric,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区期末\2025东城期末\细则\2025东城期末细则.pptx,pptx,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0111,2025,东城,期末,2025各区期末,paper,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区期末\2025东城期末\试卷\2025北京东城高三（上）期末政治（教师版）.pdf,pdf,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0112,2025,丰台,期末,2025各区期末,rubric,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区期末\2025丰台期末\细则\2025丰台期末细则.pptx,pptx,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0113,2025,丰台,期末,2025各区期末,paper,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区期末\2025丰台期末\试卷\2025北京丰台高三（上）期末政治（教师版）.pdf,pdf,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0114,2025,朝阳,期末,2025各区期末,support,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区期末\2025朝阳期末\其他材料\朝阳高三期末2025.pptx,pptx,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0115,2025,朝阳,期末,2025各区期末,rubric,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区期末\2025朝阳期末\细则\2025朝阳期末细则.pdf,pdf,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0116,2025,朝阳,期末,2025各区期末,paper,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区期末\2025朝阳期末\试卷\2025北京朝阳高三（上）期末政治（教师版）.pdf,pdf,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0117,2025,海淀,期中,2025各区期末,rubric,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区期末\2025海淀期中\细则\2025海淀期中细则.docx,docx,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0118,2024,海淀,期中,2025各区期末,paper,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区期末\2025海淀期中\试卷\2024北京海淀高三（上）期中政治（教师版）.pdf,pdf,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0119,2025,海淀,期末,2025各区期末,rubric,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区期末\2025海淀期末\细则\2025海淀期末细则.pptx,pptx,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0120,2025,海淀,期末,2025各区期末,paper,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区期末\2025海淀期末\试卷\2025北京海淀高三（上）期末政治（教师版）.docx,docx,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0121,2025,西城,期末,2025各区期末,rubric,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区期末\2025西城期末\细则\2025西城期末细则.pdf,pdf,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0122,2025,西城,期末,2025各区期末,paper,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区期末\2025西城期末\试卷\2025北京西城高三（上）期末政治（教师版）.pdf,pdf,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0123,2026,东城,一模,2026各区一模,unknown,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026东城一模\2026东城一模 原卷扫描版.pdf,pdf,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0124,2026,东城,一模,2026各区一模,unknown,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026东城一模\2026北京东城高三一模政治（教师版）.pdf,pdf,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0125,2026,东城,一模,2026各区一模,unknown,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026东城一模\26东城一模细则.pdf,pdf,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0126,2026,东城,一模,2026各区一模,unknown,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026东城一模\东城一模细则.pdf,pdf,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0127,2026,东城,一模,2026各区一模,lecture_or_marking,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026东城一模\东城一模评标细则（勿传）\16.pptx,pptx,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0128,2026,东城,一模,2026各区一模,lecture_or_marking,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026东城一模\东城一模评标细则（勿传）\17.pptx,pptx,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0129,2026,东城,一模,2026各区一模,lecture_or_marking,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026东城一模\东城一模评标细则（勿传）\18+选择7、13.pptx,pptx,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0130,2026,东城,一模,2026各区一模,lecture_or_marking,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026东城一模\东城一模评标细则（勿传）\19（1）.pptx,pptx,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0131,2026,东城,一模,2026各区一模,lecture_or_marking,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026东城一模\东城一模评标细则（勿传）\19（2）.pptx,pptx,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0132,2026,东城,一模,2026各区一模,lecture_or_marking,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026东城一模\东城一模评标细则（勿传）\19（3）.pptx,pptx,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0133,2026,东城,一模,2026各区一模,lecture_or_marking,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026东城一模\东城一模评标细则（勿传）\19（4）.pptx,pptx,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0134,2026,东城,一模,2026各区一模,lecture_or_marking,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026东城一模\东城一模评标细则（勿传）\20.pptx,pptx,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0135,2026,东城,一模,2026各区一模,support,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026东城一模\其他材料\26东城一模细则.pdf,pdf,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0136,2026,东城,一模,2026各区一模,support,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026东城一模\其他材料\东城一模细则.pdf,pdf,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0137,2026,东城,一模,2026各区一模,rubric,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026东城一模\细则\2026东城一模细则\16.pptx,pptx,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0138,2026,东城,一模,2026各区一模,rubric,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026东城一模\细则\2026东城一模细则\17.pptx,pptx,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0139,2026,东城,一模,2026各区一模,rubric,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026东城一模\细则\2026东城一模细则\18+选择7、13.pptx,pptx,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0140,2026,东城,一模,2026各区一模,rubric,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026东城一模\细则\2026东城一模细则\19（1）.pptx,pptx,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0141,2026,东城,一模,2026各区一模,rubric,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026东城一模\细则\2026东城一模细则\19（2）.pptx,pptx,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0142,2026,东城,一模,2026各区一模,rubric,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026东城一模\细则\2026东城一模细则\19（3）.pptx,pptx,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0143,2026,东城,一模,2026各区一模,rubric,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026东城一模\细则\2026东城一模细则\19（4）.pptx,pptx,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0144,2026,东城,一模,2026各区一模,rubric,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026东城一模\细则\2026东城一模细则\20.pptx,pptx,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0145,2026,东城,一模,2026各区一模,paper,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026东城一模\试卷\2026东城一模 原卷扫描版.pdf,pdf,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0146,2026,东城,一模,2026各区一模,paper,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026东城一模\试卷\2026北京东城高三一模政治（教师版）.pdf,pdf,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0147,2026,丰台,一模,2026各区一模,unknown,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026丰台一模\26 丰台一模政治(1).pptx,pptx,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0148,2026,丰台,一模,2026各区一模,unknown,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026丰台一模\丰台一模.pdf,pdf,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0149,2026,丰台,一模,2026各区一模,rubric,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026丰台一模\细则\2026丰台一模细则.pptx,pptx,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0150,2026,丰台,一模,2026各区一模,paper,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026丰台一模\试卷\丰台一模.pdf,pdf,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0151,2026,延庆,一模,2026各区一模,unknown,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026延庆一模\2026北京延庆高三一模政治（教师版）.pdf,pdf,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0152,2026,延庆,一模,2026各区一模,lecture_or_marking,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026延庆一模\26 延庆一模评标.docx,docx,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0153,2026,延庆,一模,2026各区一模,rubric,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026延庆一模\细则\2026延庆一模细则.docx,docx,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0154,2026,延庆,一模,2026各区一模,paper,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026延庆一模\试卷\2026北京延庆高三一模政治（教师版）.pdf,pdf,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0155,2026,房山,一模,2026各区一模,unknown,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026房山一模\2026北京房山高三一模政治.pdf,pdf,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0156,2026,房山,一模,2026各区一模,lecture_or_marking,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026房山一模\26 房山一模评标 全.docx,docx,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0157,2026,房山,一模,2026各区一模,rubric,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026房山一模\细则\2026房山一模细则.docx,docx,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0158,2026,房山,一模,2026各区一模,paper,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026房山一模\试卷\2026北京房山高三一模政治.pdf,pdf,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0159,2026,朝阳,一模,2026各区一模,unknown,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026朝阳一模\2026北京朝阳高三一模政治（教师版）.pdf,pdf,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0160,2026,朝阳,一模,2026各区一模,lecture_or_marking,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026朝阳一模\朝阳高三政治一模阅卷细则.docx,docx,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0161,2026,朝阳,一模,2026各区一模,support,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026朝阳一模\其他材料\chat_file_1040g3c831um895dphu105n2bsq04dit0lj2bojo_202604朝阳高三政治一模阅卷细则(1).docx,docx,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0162,2026,朝阳,一模,2026各区一模,rubric,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026朝阳一模\细则\2026朝阳一模细则.docx,docx,beijing_politics_research\data\preprocessed_corpus\gpt_sources\3a11db4bade216d1_2026朝阳一模细则.md,subjective_rubric_indexed_not_choice_answer_key,"Subjective rubric; used for Q17(1) A-formal rows, not for Q1-Q15 objective choice answer key.",source_inventory_index_only,reference_index_only_until_row_reopened
SRC0163,2026,朝阳,一模,2026各区一模,paper_and_answer_key,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026朝阳一模\试卷\2026北京朝阳高三一模政治（教师版）.pdf,pdf,beijing_politics_research\data\preprocessed_corpus\gpt_sources\585b15124610aff7_2026北京朝阳高三一模政治_教师版.md,source_locked_for_gap004,Used for GAP004 Q1-Q15 choice classification and Q0037-Q0040 rows.,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0164,2026,海淀,一模,2026各区一模,unknown,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026海淀一模\2026海淀一模 试卷扫描版_去水印.pdf,pdf,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0165,2026,海淀,一模,2026各区一模,unknown,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026海淀一模\26海淀一模政治评分标准.pdf,pdf,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0166,2026,海淀,一模,2026各区一模,rubric,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026海淀一模\细则\2026海淀一模细则.pdf,pdf,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0167,2026,海淀,一模,2026各区一模,paper,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026海淀一模\试卷\2026海淀一模 试卷扫描版_去水印.pdf,pdf,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0168,2026,石景山,一模,2026各区一模,unknown,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026石景山一模\2026北京石景山高三一模政治（教师版）.pdf,pdf,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0169,2026,石景山,一模,2026各区一模,unknown,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026石景山一模\2026石景山区高三一模评分细则.doc,doc,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0170,2026,石景山,一模,2026各区一模,rubric,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026石景山一模\细则\2026石景山一模细则.doc,doc,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0171,2026,石景山,一模,2026各区一模,paper,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026石景山一模\试卷\2026北京石景山高三一模政治（教师版）.pdf,pdf,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0172,2026,西城,一模,2026各区一模,unknown,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026西城一模\2026北京西城高三一模政治.pdf,pdf,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0173,2026,西城,一模,2026各区一模,lecture_or_marking,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026西城一模\高三一模阅卷细则26.04(1).docx,docx,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0174,2026,西城,一模,2026各区一模,unknown,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026西城一模\高三统一测试思想政治试卷.docx,docx,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0175,2026,西城,一模,2026各区一模,rubric,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026西城一模\细则\2026西城一模细则.docx,docx,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0176,2026,西城,一模,2026各区一模,paper,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026西城一模\试卷\2026北京西城高三一模政治.pdf,pdf,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0177,2026,西城,一模,2026各区一模,paper,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026西城一模\试卷\高三统一测试思想政治试卷.docx,docx,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0178,2026,通州,一模,2026各区一模,unknown,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026通州一模\2026北京通州高三一模政治.pdf,pdf,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0179,2026,通州,一模,2026各区一模,lecture_or_marking,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026通州一模\26 通州一模评标.pdf,pdf,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0180,2026,门头沟,一模,2026各区一模,unknown,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026门头沟一模\门头沟区高三政治一模试卷.pdf,pdf,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0181,2026,门头沟,一模,2026各区一模,answer,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026门头沟一模\门头沟高三政治一模参考答案及评标细则新.docx,docx,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0182,2026,门头沟,一模,2026各区一模,rubric,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026门头沟一模\细则\2026门头沟一模细则.docx,docx,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0183,2026,门头沟,一模,2026各区一模,paper,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026门头沟一模\试卷\门头沟区高三政治一模试卷.pdf,pdf,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0184,2026,顺义,一模,2026各区一模,unknown,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026顺义一模\2026年顺义一模  细则.pptx,pptx,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0185,2026,顺义,一模,2026各区一模,unknown,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026顺义一模\2026顺义一模.pdf,pdf,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0186,2026,顺义,一模,2026各区一模,rubric,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026顺义一模\细则\2026顺义一模细则.pptx,pptx,beijing_politics_research\data\preprocessed_corpus\gpt_sources\de758e5e79500dd0_2026顺义一模细则.md,source_locked_for_gap003,Formal answer key used for GAP003 Q1-Q15 choices.,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0187,2026,顺义,一模,2026各区一模,paper,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026顺义一模\试卷\2026顺义一模.pdf,pdf,beijing_politics_research\data\preprocessed_corpus\gpt_sources\8d19592ca0679f21_2026顺义一模.md,source_locked_for_gap003,Used for GAP003 Q1-Q15 choice classification and Q0031-Q0036 rows.,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0188,2026,东城,二模,2026各区二模,rubric,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区二模\2026东城二模\细则\16.pdf,pdf,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0189,2026,东城,二模,2026各区二模,rubric,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区二模\2026东城二模\细则\17题评标.pdf,pdf,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0190,2026,东城,二模,2026各区二模,rubric,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区二模\2026东城二模\细则\18题阅卷细则(5.9).pdf,pdf,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0191,2026,东城,二模,2026各区二模,rubric,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区二模\2026东城二模\细则\20题（1+2）.pdf,pdf,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0192,2026,东城,二模,2026各区二模,rubric,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区二模\2026东城二模\细则\26年东城二模20（3）.pdf,pdf,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0193,2026,东城,二模,2026各区二模,rubric,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区二模\2026东城二模\细则\东城二模 19题阅卷细则.pdf,pdf,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0194,2026,东城,二模,2026各区二模,rubric,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区二模\2026东城二模\细则\二模21题细则模版.pdf,pdf,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0195,2026,东城,二模,2026各区二模,paper,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区二模\2026东城二模\试卷\2026北京东城高三二模政治（教师版）.docx,docx,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0196,2026,丰台,二模,2026各区二模,rubric,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区二模\2026丰台二模\细则\2026丰台区二模主观题阅卷细则(1).pptx,pptx,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0197,2026,丰台,二模,2026各区二模,rubric,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区二模\2026丰台二模\细则\高三政治答案.docx,docx,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0198,2026,丰台,二模,2026各区二模,paper,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区二模\2026丰台二模\试卷\2026北京丰台高三二模政治（教师版）.pdf,pdf,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0199,2026,房山,二模,2026各区二模,rubric,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区二模\2026房山二模\细则\26房山评标(2).docx,docx,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0200,2026,房山,二模,2026各区二模,rubric,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区二模\2026房山二模\细则\26房山评标.docx,docx,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0201,2026,房山,二模,2026各区二模,paper,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区二模\2026房山二模\试卷\2026北京房山高三二模政治（教师版）.pdf,pdf,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0202,2026,朝阳,二模,2026各区二模,rubric,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区二模\2026朝阳二模\细则\202605朝阳高三政治二模阅卷细则(1).docx,docx,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0203,2026,朝阳,二模,2026各区二模,paper,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区二模\2026朝阳二模\试卷\2026北京朝阳高三二模政治（教师版）.docx,docx,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0204,2026,海淀,二模,2026各区二模,rubric,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区二模\2026海淀二模\细则\26海淀高三政治二模讲评.pdf,pdf,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0205,2026,海淀,二模,2026各区二模,paper,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区二模\2026海淀二模\试卷\2026北京海淀高三二模政治（教师版）.docx,docx,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0206,2026,石景山,二模,2026各区二模,rubric,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区二模\2026石景山二模\细则\石景山区高三政治第二次模拟考试答案评分细则(1).doc,doc,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0207,2026,石景山,二模,2026各区二模,paper,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区二模\2026石景山二模\试卷\2026北京石景山高三二模政治（教师版）.docx,docx,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0208,2026,西城,二模,2026各区二模,rubric,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区二模\2026西城二模\细则\西城二模评标.pdf,pdf,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0209,2026,西城,二模,2026各区二模,paper,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区二模\2026西城二模\试卷\2026北京西城高三二模政治（教师版）.docx,docx,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0210,2026,顺义,二模,2026各区二模,unknown,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区二模\2026顺义二模\26顺义二模(1).pdf,pdf,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0211,2026,顺义,二模,2026各区二模,lecture_or_marking,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区二模\2026顺义二模\26顺义二模评标.doc,doc,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0212,2026,东城,期中,2026各区期末和期中,unknown,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026东城期末\2026北京东城高三（上）期末政治（教师版）.pdf,pdf,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0213,2026,东城,期中,2026各区期末和期中,unknown,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026东城期末\东城期末.pptx,pptx,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0214,2026,东城,期中,2026各区期末和期中,rubric,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026东城期末\细则\2026东城期末细则.pptx,pptx,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0215,2026,东城,期中,2026各区期末和期中,paper,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026东城期末\试卷\2026北京东城高三（上）期末政治（教师版）.pdf,pdf,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0216,2026,丰台,期中,2026各区期末和期中,unknown,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026丰台期末\2026北京丰台高三（上）期末政治.pdf,pdf,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
