rubric_atom_id,question_id,rubric_or_answer_phrase,evidence_type,evidence_level,plain_reward_description,related_material_atom_ids,what_expression_is_rewarded,what_judgment_student_must_make_before_writing,legal_knowledge_or_rule_if_explicit,value_expression_if_explicit,knowledge_material_value_type,can_be_written_without_material,source_locator,uncertainty
R_CC0084_2025_东城_二模_19_11,CC0084_2025_东城_二模_19,④典型意义：学生问题：没有围绕格式条款谈意义，或者依然不明确对“消费者”的保护， 还是在说保护“双方的权利”“公民的权利”。 （三）教学启示 第一，案例分析时需要让学生对案例情境准确把握。合同问题（效力问题、违约问题等）、 侵权问题的分析方法还需明确，细致分析案件中的法律关系，明确各方当事人的权利和义务。 第二，学生对法律的主干知识内容掌握程度还需提升。如民法基本原则的内涵以及在案件分 析中的应用方法、名誉权的构成要件、格式条款这类教材中有专门介绍的内容等。教材强调 了格式条款有助于降低交易成本、适应现代市场经济发展的要求，即规范格式条款后对经济 发展的长远意义，答案中几乎没有提到，建议最后冲刺阶段把法律的主干内容再做简单梳理。,marking_report,formal,④典型意义：学生问题：没有围绕格式条款谈意义，或者依然不明确对“消费者”的保护， 还是在说保护“双方的权利”“公民的权利”。 （三）教学启示 第一，案例分析时需要让学生对案例情境准确把握。合同问题（效力问题、违约问题等）、 侵权问题的分析方法还需明确，细致分析案件中的法律关系，明确各方当事人的权利和义务。 第二，学生对法律的主干知识内容掌握程度还需提升。如民法基本原则的内涵以及在案件分 析中的应用方法、名誉权的构成要件、格式条款这类教材中有专门介绍的内容等。教材强调 了格式条款有助于降低交易成本、适应现代市场经济发展的要求，即规范格式条款后对经济 发展的长远意义，答案中几乎没有提到，建议最后冲刺阶段把法律的主干内容再做简单梳理。,M_CC0084_2025_东城_二模_19_13,④典型意义：学生问题：没有围绕格式条款谈意义，或者依然不明确对“消费者”的保护， 还是在说保护“双方的权利”“公民的权利”。 （三）教学启示 第一，案例分析时需要让学生对案例情境准确把握。合同问题（效力问题、违约问题等）、 侵权问题的分析方法还需明确，细致分析案件中的法律关系，明确各方当事人的权利和义务。 第二，学生对法律的主干知识内容掌握程度还需提升。如民法基本原则的内涵以及在案件分 析中的应用方法、名誉权的构成要件、格式条款这类教材中有专门介绍的内容等。教材强调 了格式条款有助于降低交易成本、适应现代市场经济发展的要求，即规范格式条款后对经济 发展的长远意义，答案中几乎没有提到，建议最后冲刺阶段把法律的主干内容再做简单梳理。,判断法律关系/行为性质/责任承担或程序路径(回源细化),格式条款；名誉权,规范,knowledge+material+value,no,F0100:page 3 | F0101:page 5 | F0101:page 7 | F0317:page 3,heuristic_atom_split_from_text_layer; needs回源核细则原文
R_CC0092_2025_东城_期末_19_1_01,CC0092_2025_东城_期末_19_1,19（1）评分细则（两种思路都可以得分，如果在同样的思路中，要求涉及具体问题不同， 1个问题1分） • 思路1.充电桩方案的具体内容是否符合/违反规定（依法依规） • 如： • 设置充电柜是否违反消防规定； • 改变公有部分用途的法律程序问题； • 涉及民法典对公共区域功能改变的规定； • 思路2.充电桩方案的具体内容涉及哪些权利？ • 如： • 公共区域设置充电柜是否涉及侵权问题； • 可能侵害部分业主对公共部分的合法权利 • 充电柜建设是否损害相邻权的问题 • 充电柜安全问题可能侵犯居民的人身安全和财产权 • xx问题侵犯了居民的合法权益 [page 12] •,marking_rubric,formal,19（1）评分细则（两种思路都可以得分，如果在同样的思路中，要求涉及具体问题不同， 1个问题1分） • 思路1.充电桩方案的具体内容是否符合/违反规定（依法依规） • 如： • 设置充电柜是否违反消防规定； • 改变公有部分用途的法律程序问题； • 涉及民法典对公共区域功能改变的规定； • 思路2.充电桩方案的具体内容涉及哪些权利？ • 如： • 公共区域设置充电柜是否涉及侵权问题； • 可能侵害部分业主对公共部分的合法权利 • 充电柜建设是否损害相邻权的问题 • 充电柜安全问题可能侵犯居民的人身安全和财产权 • xx问题侵犯了居民的合法权益 [page 12] •,M_CC0092_2025_东城_期末_19_1_03,19（1）评分细则（两种思路都可以得分，如果在同样的思路中，要求涉及具体问题不同， 1个问题1分） • 思路1.充电桩方案的具体内容是否符合/违反规定（依法依规） • 如： • 设置充电柜是否违反消防规定； • 改变公有部分用途的法律程序问题； • 涉及民法典对公共区域功能改变的规定； • 思路2.充电桩方案的具体内容涉及哪些权利？ • 如： • 公共区域设置充电柜是否涉及侵权问题； • 可能侵害部分业主对公共部分的合法权利 • 充电柜建设是否损害相邻权的问题 • 充电柜安全问题可能侵犯居民的人身安全和财产权 • xx问题侵犯了居民的合法权益 [page 12] •,判断法律关系/行为性质/责任承担或程序路径(回源细化),民法典,,knowledge,uncertain,F0128:page 11 | F0129:slide 11 | F0129:slide 12 | F0338:page 11,heuristic_atom_split_from_text_layer; needs回源核细则原文
R_CC0094_2025_东城_期末_19_3_01,CC0094_2025_东城_期末_19_3,①阐述我国新能源汽车产业的发展对世界经济的贡献： 促进资源优化配置/促进国际贸易/为世界新能源产业注入活力 2分 （替代：只说我国新能源汽车产业发展好，阐述充分2分，不充分1分,teacher_reference_answer,reference_only,①阐述我国新能源汽车产业的发展对世界经济的贡献： 促进资源优化配置/促进国际贸易/为世界新能源产业注入活力 2分 （替代：只说我国新能源汽车产业发展好，阐述充分2分，不充分1分,M_CC0094_2025_东城_期末_19_3_01|M_CC0094_2025_东城_期末_19_3_02,①阐述我国新能源汽车产业的发展对世界经济的贡献： 促进资源优化配置/促进国际贸易/为世界新能源产业注入活力 2分 （替代：只说我国新能源汽车产业发展好，阐述充分2分，不充分1分,判断法律关系/行为性质/责任承担或程序路径(回源细化),,促进,value,uncertain,F0128:page 13 | F0129:slide 14 | F0338:page 13,heuristic_atom_split_from_text_layer; needs回源核细则原文
R_CC0094_2025_东城_期末_19_3_02,CC0094_2025_东城_期末_19_3,②说明我国用行动为世界气候/环境/绿色/生态保护做贡献 1分 第二层：批判欧盟行为(2分）,teacher_reference_answer,reference_only,②说明我国用行动为世界气候/环境/绿色/生态保护做贡献 1分 第二层：批判欧盟行为(2分）,M_CC0094_2025_东城_期末_19_3_01|M_CC0094_2025_东城_期末_19_3_02,②说明我国用行动为世界气候/环境/绿色/生态保护做贡献 1分 第二层：批判欧盟行为(2分）,判断法律关系/行为性质/责任承担或程序路径(回源细化),,,uncertain,uncertain,F0128:page 13 | F0129:slide 14 | F0338:page 13,heuristic_atom_split_from_text_layer; needs回源核细则原文
R_CC0094_2025_东城_期末_19_3_03,CC0094_2025_东城_期末_19_3,①界定欧盟的行为：违背经济规律/贸易保护主义/逆全球化1分,teacher_reference_answer,reference_only,①界定欧盟的行为：违背经济规律/贸易保护主义/逆全球化1分,M_CC0094_2025_东城_期末_19_3_01|M_CC0094_2025_东城_期末_19_3_02,①界定欧盟的行为：违背经济规律/贸易保护主义/逆全球化1分,判断法律关系/行为性质/责任承担或程序路径(回源细化),,,uncertain,uncertain,F0128:page 13 | F0129:slide 14 | F0338:page 13,heuristic_atom_split_from_text_layer; needs回源核细则原文
R_CC0094_2025_东城_期末_19_3_04,CC0094_2025_东城_期末_19_3,②带来的不良影响：破坏市场竞争/破坏市场秩序/不利于自身的发展/损害消费者的利益1分 第三层：我国的态度/怎么做(3分) 坚定维护本国利益/互利共赢/和平谈判方式/推动贸易自由便利/维护市场秩序。 1个点2分，2个点3分 [slide 25] [slide 26] 存在问题：,teacher_reference_answer,reference_only,②带来的不良影响：破坏市场竞争/破坏市场秩序/不利于自身的发展/损害消费者的利益1分 第三层：我国的态度/怎么做(3分) 坚定维护本国利益/互利共赢/和平谈判方式/推动贸易自由便利/维护市场秩序。 1个点2分，2个点3分 [slide 25] [slide 26] 存在问题：,M_CC0094_2025_东城_期末_19_3_01|M_CC0094_2025_东城_期末_19_3_02,②带来的不良影响：破坏市场竞争/破坏市场秩序/不利于自身的发展/损害消费者的利益1分 第三层：我国的态度/怎么做(3分) 坚定维护本国利益/互利共赢/和平谈判方式/推动贸易自由便利/维护市场秩序。 1个点2分，2个点3分 [slide 25] [slide 26] 存在问题：,判断法律关系/行为性质/责任承担或程序路径(回源细化),,维护；秩序,material+value,no,F0128:page 13 | F0129:slide 14 | F0338:page 13,heuristic_atom_split_from_text_layer; needs回源核细则原文
R_CC0094_2025_东城_期末_19_3_05,CC0094_2025_东城_期末_19_3,①脱离设问和材料，套用知识，会什么答什么。,teacher_reference_answer,reference_only,①脱离设问和材料，套用知识，会什么答什么。,M_CC0094_2025_东城_期末_19_3_01|M_CC0094_2025_东城_期末_19_3_02,①脱离设问和材料，套用知识，会什么答什么。,判断法律关系/行为性质/责任承担或程序路径(回源细化),,,material,no,F0128:page 13 | F0129:slide 14 | F0338:page 13,heuristic_atom_split_from_text_layer; needs回源核细则原文
R_CC0094_2025_东城_期末_19_3_06,CC0094_2025_东城_期末_19_3,②对设问的解读有误，选择了一个角度按“是、为、怎”谈认识。或是将问题直接解读为“怎么做”，只能得到第三层的3分。,teacher_reference_answer,reference_only,②对设问的解读有误，选择了一个角度按“是、为、怎”谈认识。或是将问题直接解读为“怎么做”，只能得到第三层的3分。,M_CC0094_2025_东城_期末_19_3_01|M_CC0094_2025_东城_期末_19_3_02,②对设问的解读有误，选择了一个角度按“是、为、怎”谈认识。或是将问题直接解读为“怎么做”，只能得到第三层的3分。,判断法律关系/行为性质/责任承担或程序路径(回源细化),,,uncertain,uncertain,F0128:page 13 | F0129:slide 14 | F0338:page 13,heuristic_atom_split_from_text_layer; needs回源核细则原文
R_CC0103_2025_丰台_一模_19_01,CC0103_2025_丰台_一模_19,19.（6分）参考答案： 本案判决维护当事人合法权益，严惩侵权行为，保护知识产权。规范市场竞争秩序，营造公平市场环境，以法治力量鼓励创新。作为典型案例为同类案件提供范例，有利于提升审判质量和效率，增强司法公信力。引导公民依法办事，增强民众法治信仰，推动法治中国建设。 19题 评分标准说明： 企业层面（从权利与义务角度）：维护当事人合法权益或者平衡（明确）双方的权利和义务，或者保护原告方（当事人）的知识产权， 1分；严惩或者严厉打击侵权行为 1分 出现的问题：维护公民的合法权益、维护双方的合法权益、维护被告方的权益都是错误表达。 对科技创新的意义：规范市场竞争秩序、营造公平的市场环境、鼓励创新，2分 出现的问题：优化营商环境是错误表达。 对司法领域的价值：对同类案件提供范例、借鉴、参考，提高效率，增强公信力2分。 变通的地方：彰显法律权威或者司法权威作为1分的替换答案 对法治国家、法治社会而言，法治信仰（意识方面面），依法层面（行动方面）1点1分 出现的问题：维护社会公平正义不得分；没有铺垫，直接表达法治中国建设的不得分。,marking_rubric,formal,19.（6分）参考答案： 本案判决维护当事人合法权益，严惩侵权行为，保护知识产权。规范市场竞争秩序，营造公平市场环境，以法治力量鼓励创新。作为典型案例为同类案件提供范例，有利于提升审判质量和效率，增强司法公信力。引导公民依法办事，增强民众法治信仰，推动法治中国建设。 19题 评分标准说明： 企业层面（从权利与义务角度）：维护当事人合法权益或者平衡（明确）双方的权利和义务，或者保护原告方（当事人）的知识产权， 1分；严惩或者严厉打击侵权行为 1分 出现的问题：维护公民的合法权益、维护双方的合法权益、维护被告方的权益都是错误表达。 对科技创新的意义：规范市场竞争秩序、营造公平的市场环境、鼓励创新，2分 出现的问题：优化营商环境是错误表达。 对司法领域的价值：对同类案件提供范例、借鉴、参考，提高效率，增强公信力2分。 变通的地方：彰显法律权威或者司法权威作为1分的替换答案 对法治国家、法治社会而言，法治信仰（意识方面面），依法层面（行动方面）1点1分 出现的问题：维护社会公平正义不得分；没有铺垫，直接表达法治中国建设的不得分。,M_CC0103_2025_丰台_一模_19_01|M_CC0103_2025_丰台_一模_19_02|M_CC0103_2025_丰台_一模_19_03,19.（6分）参考答案： 本案判决维护当事人合法权益，严惩侵权行为，保护知识产权。规范市场竞争秩序，营造公平市场环境，以法治力量鼓励创新。作为典型案例为同类案件提供范例，有利于提升审判质量和效率，增强司法公信力。引导公民依法办事，增强民众法治信仰，推动法治中国建设。 19题 评分标准说明： 企业层面（从权利与义务角度）：维护当事人合法权益或者平衡（明确）双方的权利和义务，或者保护原告方（当事人）的知识产权， 1分；严惩或者严厉打击侵权行为 1分 出现的问题：维护公民的合法权益、维护双方的合法权益、维护被告方的权益都是错误表达。 对科技创新的意义：规范市场竞争秩序、营造公平的市场环境、鼓励创新，2分 出现的问题：优化营商环境是错误表达。 对司法领域的价值：对同类案件提供范例、借鉴、参考，提高效率，增强公信力2分。 变通的地方：彰显法律权威或者司法权威作为1分的替换答案 对法治国家、法治社会而言，法治信仰（意识方面面），依法层面（行动方面）1点1分 出现的问题：维护社会公平正义不得分；没有铺垫，直接表达法治中国建设的不得分。,判断法律关系/行为性质/责任承担或程序路径(回源细化),知识产权；原告；被告,维护；引导；规范；公平；正义；秩序,knowledge+material+value,no,F0075:text | F0076:page 10 | F0076:page 7 | F0294:text,heuristic_atom_split_from_text_layer; needs回源核细则原文
R_CC0118_2025_丰台_期末_18_2_01,CC0118_2025_丰台_期末_18_2,1.政府、市场两个角度每个是3分，最后都应落在发展数字经济，如果每个角度的点写的还可以，但是没有落在发展数字经济的扣1分。 （例如：如果学生答出市场角度“统一开放、竞争有序的市场体系”没加前边数字经济，但是后边分析的时候写出了促进数字经济的意思这1分也可以给，如没有，市场角度最多2分）,marking_rubric,formal,1.政府、市场两个角度每个是3分，最后都应落在发展数字经济，如果每个角度的点写的还可以，但是没有落在发展数字经济的扣1分。 （例如：如果学生答出市场角度“统一开放、竞争有序的市场体系”没加前边数字经济，但是后边分析的时候写出了促进数字经济的意思这1分也可以给，如没有，市场角度最多2分）,M_CC0118_2025_丰台_期末_18_2_01|M_CC0118_2025_丰台_期末_18_2_02,1.政府、市场两个角度每个是3分，最后都应落在发展数字经济，如果每个角度的点写的还可以，但是没有落在发展数字经济的扣1分。 （例如：如果学生答出市场角度“统一开放、竞争有序的市场体系”没加前边数字经济，但是后边分析的时候写出了促进数字经济的意思这1分也可以给，如没有，市场角度最多2分）,判断法律关系/行为性质/责任承担或程序路径(回源细化),,促进,value,uncertain,F0131:slide 31 | F0342:slide 31,heuristic_atom_split_from_text_layer; needs回源核细则原文
R_CC0118_2025_丰台_期末_18_2_02,CC0118_2025_丰台_期末_18_2,2.更好的发挥政府作用（1分），这1分不替换政府履行经济职能/政府宏观调控，因为后边的内容就是在说履行经济职能、政府宏观调控、市场监管职能。 有效+有为 具体展开怎么有效（市场在资源配置中起决定性作用）+ 怎么有为（可以在市场在资源配置中起决定性作用的基础之上更好发挥政府本身的作用） [slide 34] 学生问题： 一、作答角度、内容偏差类,marking_rubric,formal,2.更好的发挥政府作用（1分），这1分不替换政府履行经济职能/政府宏观调控，因为后边的内容就是在说履行经济职能、政府宏观调控、市场监管职能。 有效+有为 具体展开怎么有效（市场在资源配置中起决定性作用）+ 怎么有为（可以在市场在资源配置中起决定性作用的基础之上更好发挥政府本身的作用） [slide 34] 学生问题： 一、作答角度、内容偏差类,M_CC0118_2025_丰台_期末_18_2_01|M_CC0118_2025_丰台_期末_18_2_02,2.更好的发挥政府作用（1分），这1分不替换政府履行经济职能/政府宏观调控，因为后边的内容就是在说履行经济职能、政府宏观调控、市场监管职能。 有效+有为 具体展开怎么有效（市场在资源配置中起决定性作用）+ 怎么有为（可以在市场在资源配置中起决定性作用的基础之上更好发挥政府本身的作用） [slide 34] 学生问题： 一、作答角度、内容偏差类,判断法律关系/行为性质/责任承担或程序路径(回源细化),,,uncertain,uncertain,F0131:slide 31 | F0342:slide 31,heuristic_atom_split_from_text_layer; needs回源核细则原文
R_CC0118_2025_丰台_期末_18_2_03,CC0118_2025_丰台_期末_18_2,1.部分学生设问分析不精准，不谈关系，不谈如何发展数字经济，泛泛而谈经济如何高质量发展，答成高水平社会主义市场经济体制如何建立,marking_rubric,formal,1.部分学生设问分析不精准，不谈关系，不谈如何发展数字经济，泛泛而谈经济如何高质量发展，答成高水平社会主义市场经济体制如何建立,M_CC0118_2025_丰台_期末_18_2_01|M_CC0118_2025_丰台_期末_18_2_02,1.部分学生设问分析不精准，不谈关系，不谈如何发展数字经济，泛泛而谈经济如何高质量发展，答成高水平社会主义市场经济体制如何建立,判断法律关系/行为性质/责任承担或程序路径(回源细化),,,value,uncertain,F0131:slide 31 | F0342:slide 31,heuristic_atom_split_from_text_layer; needs回源核细则原文
R_CC0118_2025_丰台_期末_18_2_04,CC0118_2025_丰台_期末_18_2,2.部分学生答案整体偏重国家、政府、市场等单一个角度论证，未落在关系角度，或者未落在发展发展数字经济,marking_rubric,formal,2.部分学生答案整体偏重国家、政府、市场等单一个角度论证，未落在关系角度，或者未落在发展发展数字经济,M_CC0118_2025_丰台_期末_18_2_01|M_CC0118_2025_丰台_期末_18_2_02,2.部分学生答案整体偏重国家、政府、市场等单一个角度论证，未落在关系角度，或者未落在发展发展数字经济,判断法律关系/行为性质/责任承担或程序路径(回源细化),,,uncertain,uncertain,F0131:slide 31 | F0342:slide 31,heuristic_atom_split_from_text_layer; needs回源核细则原文
R_CC0118_2025_丰台_期末_18_2_05,CC0118_2025_丰台_期末_18_2,3.相当一部分学生重点了答双循环、经济全球化、贡献中国智慧、中国方案；全国统一大市场，公与非公经，价格、供求、竞争，市场调节的局限性等，内容偏离本题设问 二、学科观点表述不严谨，过于直白,marking_rubric,formal,3.相当一部分学生重点了答双循环、经济全球化、贡献中国智慧、中国方案；全国统一大市场，公与非公经，价格、供求、竞争，市场调节的局限性等，内容偏离本题设问 二、学科观点表述不严谨，过于直白,M_CC0118_2025_丰台_期末_18_2_01|M_CC0118_2025_丰台_期末_18_2_02,3.相当一部分学生重点了答双循环、经济全球化、贡献中国智慧、中国方案；全国统一大市场，公与非公经，价格、供求、竞争，市场调节的局限性等，内容偏离本题设问 二、学科观点表述不严谨，过于直白,判断法律关系/行为性质/责任承担或程序路径(回源细化),,,uncertain,uncertain,F0131:slide 31 | F0342:slide 31,heuristic_atom_split_from_text_layer; needs回源核细则原文
R_CC0118_2025_丰台_期末_18_2_06,CC0118_2025_丰台_期末_18_2,2.充分发挥市场在资源配置中的决定性作用写成：发挥市场在经济中的宏观调控作用、发挥市场的调节作用、发挥好市场的稳定作用,marking_rubric,formal,2.充分发挥市场在资源配置中的决定性作用写成：发挥市场在经济中的宏观调控作用、发挥市场的调节作用、发挥好市场的稳定作用,M_CC0118_2025_丰台_期末_18_2_01|M_CC0118_2025_丰台_期末_18_2_02,2.充分发挥市场在资源配置中的决定性作用写成：发挥市场在经济中的宏观调控作用、发挥市场的调节作用、发挥好市场的稳定作用,判断法律关系/行为性质/责任承担或程序路径(回源细化),,,uncertain,uncertain,F0131:slide 31 | F0342:slide 31,heuristic_atom_split_from_text_layer; needs回源核细则原文
R_CC0118_2025_丰台_期末_18_2_07,CC0118_2025_丰台_期末_18_2,3.市场监管职能写成：发挥市场的市场监督、市场监察职能,marking_rubric,formal,3.市场监管职能写成：发挥市场的市场监督、市场监察职能,M_CC0118_2025_丰台_期末_18_2_01|M_CC0118_2025_丰台_期末_18_2_02,3.市场监管职能写成：发挥市场的市场监督、市场监察职能,判断法律关系/行为性质/责任承担或程序路径(回源细化),,,uncertain,uncertain,F0131:slide 31 | F0342:slide 31,heuristic_atom_split_from_text_layer; needs回源核细则原文
R_CC0118_2025_丰台_期末_18_2_08,CC0118_2025_丰台_期末_18_2,4.错误表述：统一开放、竞争有序的现代化经济体系/市场机制；统一开放、协调有序的市场体系,marking_rubric,formal,4.错误表述：统一开放、竞争有序的现代化经济体系/市场机制；统一开放、协调有序的市场体系,M_CC0118_2025_丰台_期末_18_2_01|M_CC0118_2025_丰台_期末_18_2_02,4.错误表述：统一开放、竞争有序的现代化经济体系/市场机制；统一开放、协调有序的市场体系,判断法律关系/行为性质/责任承担或程序路径(回源细化),,,uncertain,uncertain,F0131:slide 31 | F0342:slide 31,heuristic_atom_split_from_text_layer; needs回源核细则原文
R_CC0118_2025_丰台_期末_18_2_09,CC0118_2025_丰台_期末_18_2,1.没有用法律学科术语去分析案例，只是直接抄材料，转述这个事情。,marking_rubric,formal,1.没有用法律学科术语去分析案例，只是直接抄材料，转述这个事情。,M_CC0118_2025_丰台_期末_18_2_01|M_CC0118_2025_丰台_期末_18_2_02,1.没有用法律学科术语去分析案例，只是直接抄材料，转述这个事情。,判断法律关系/行为性质/责任承担或程序路径(回源细化),,,material,no,F0131:slide 31 | F0342:slide 31,heuristic_atom_split_from_text_layer; needs回源核细则原文
R_CC0118_2025_丰台_期末_18_2_10,CC0118_2025_丰台_期末_18_2,2.只是对案情进行简单分析，没有延展法院裁判的现实意义。,marking_rubric,formal,2.只是对案情进行简单分析，没有延展法院裁判的现实意义。,M_CC0118_2025_丰台_期末_18_2_01|M_CC0118_2025_丰台_期末_18_2_02,2.只是对案情进行简单分析，没有延展法院裁判的现实意义。,判断法律关系/行为性质/责任承担或程序路径(回源细化),,,material,no,F0131:slide 31 | F0342:slide 31,heuristic_atom_split_from_text_layer; needs回源核细则原文
R_CC0118_2025_丰台_期末_18_2_11,CC0118_2025_丰台_期末_18_2,3.现实意义三个角度，劳动者、用人单位和社会，逻辑不清晰，角度不全。,marking_rubric,formal,3.现实意义三个角度，劳动者、用人单位和社会，逻辑不清晰，角度不全。,M_CC0118_2025_丰台_期末_18_2_01|M_CC0118_2025_丰台_期末_18_2_02,3.现实意义三个角度，劳动者、用人单位和社会，逻辑不清晰，角度不全。,判断法律关系/行为性质/责任承担或程序路径(回源细化),劳动者；用人单位,,knowledge+material+value,no,F0131:slide 31 | F0342:slide 31,heuristic_atom_split_from_text_layer; needs回源核细则原文
R_CC0118_2025_丰台_期末_18_2_12,CC0118_2025_丰台_期末_18_2,4.答错问题；字迹不清晰。 [slide 49] [slide 50] [slide 51] [slide 52] 参考答案：,marking_rubric,formal,4.答错问题；字迹不清晰。 [slide 49] [slide 50] [slide 51] [slide 52] 参考答案：,M_CC0118_2025_丰台_期末_18_2_01|M_CC0118_2025_丰台_期末_18_2_02,4.答错问题；字迹不清晰。 [slide 49] [slide 50] [slide 51] [slide 52] 参考答案：,判断法律关系/行为性质/责任承担或程序路径(回源细化),,,uncertain,uncertain,F0131:slide 31 | F0342:slide 31,heuristic_atom_split_from_text_layer; needs回源核细则原文
R_CC0131_2025_房山_一模_19_01,CC0131_2025_房山_一模_19,19.（8 分）,marking_rubric,formal,19.（8 分）,M_CC0131_2025_房山_一模_19_01|M_CC0131_2025_房山_一模_19_02,19.（8 分）,判断法律关系/行为性质/责任承担或程序路径(回源细化),,,uncertain,uncertain,F0080:page 3 | F0081:page 14 | F0081:page 6 | F0298:page 3,heuristic_atom_split_from_text_layer; needs回源核细则原文
R_CC0131_2025_房山_一模_19_02,CC0131_2025_房山_一模_19,①B 集团通过挖走A 集团核心技术人员并窃取技术秘密属于典型的不正当竞争行为，法院的判决打击 了违法行为，促使企业依法诚信经营，维护了公平的竞争环境，促进市场经济健康发展。,marking_rubric,formal,①B 集团通过挖走A 集团核心技术人员并窃取技术秘密属于典型的不正当竞争行为，法院的判决打击 了违法行为，促使企业依法诚信经营，维护了公平的竞争环境，促进市场经济健康发展。,M_CC0131_2025_房山_一模_19_01|M_CC0131_2025_房山_一模_19_02,①B 集团通过挖走A 集团核心技术人员并窃取技术秘密属于典型的不正当竞争行为，法院的判决打击 了违法行为，促使企业依法诚信经营，维护了公平的竞争环境，促进市场经济健康发展。,判断法律关系/行为性质/责任承担或程序路径(回源细化),,维护；促进；公平,material+value,no,F0080:page 3 | F0081:page 14 | F0081:page 6 | F0298:page 3,heuristic_atom_split_from_text_layer; needs回源核细则原文
R_CC0131_2025_房山_一模_19_03,CC0131_2025_房山_一模_19,②法院对B 集团适用的高额赔偿提高了侵权成本，强化知识产权保护，使企业更愿意投入研发，激发 创新活力和科技进步。,marking_rubric,formal,②法院对B 集团适用的高额赔偿提高了侵权成本，强化知识产权保护，使企业更愿意投入研发，激发 创新活力和科技进步。,M_CC0131_2025_房山_一模_19_06|M_CC0131_2025_房山_一模_19_08|M_CC0131_2025_房山_一模_19_10,②法院对B 集团适用的高额赔偿提高了侵权成本，强化知识产权保护，使企业更愿意投入研发，激发 创新活力和科技进步。,判断法律关系/行为性质/责任承担或程序路径(回源细化),知识产权,,knowledge+material,no,F0080:page 3 | F0081:page 14 | F0081:page 6 | F0298:page 3,heuristic_atom_split_from_text_layer; needs回源核细则原文
R_CC0131_2025_房山_一模_19_04,CC0131_2025_房山_一模_19,③法院公正司法，维护了社会公平正义，弘扬了社会主义核心价值观。 细则：,marking_rubric,formal,③法院公正司法，维护了社会公平正义，弘扬了社会主义核心价值观。 细则：,M_CC0131_2025_房山_一模_19_01|M_CC0131_2025_房山_一模_19_02,③法院公正司法，维护了社会公平正义，弘扬了社会主义核心价值观。 细则：,判断法律关系/行为性质/责任承担或程序路径(回源细化),,维护；公平；正义,material+value,no,F0080:page 3 | F0081:page 14 | F0081:page 6 | F0298:page 3,heuristic_atom_split_from_text_layer; needs回源核细则原文
R_CC0131_2025_房山_一模_19_05,CC0131_2025_房山_一模_19,1.不正当竞争 B 集团通过挖走A 集团核心技术人员并窃取技术秘密（材料1 分）属于典型的不正当竞争行为（定性 分析1 分），法院的判决打击了违法行为，促使企业依法诚信经营，维护了公平的竞争环境，促进市 场经济健康发展。（法治价值2 分）,marking_rubric,formal,1.不正当竞争 B 集团通过挖走A 集团核心技术人员并窃取技术秘密（材料1 分）属于典型的不正当竞争行为（定性 分析1 分），法院的判决打击了违法行为，促使企业依法诚信经营，维护了公平的竞争环境，促进市 场经济健康发展。（法治价值2 分）,M_CC0131_2025_房山_一模_19_01|M_CC0131_2025_房山_一模_19_02,1.不正当竞争 B 集团通过挖走A 集团核心技术人员并窃取技术秘密（材料1 分）属于典型的不正当竞争行为（定性 分析1 分），法院的判决打击了违法行为，促使企业依法诚信经营，维护了公平的竞争环境，促进市 场经济健康发展。（法治价值2 分）,判断法律关系/行为性质/责任承担或程序路径(回源细化),,维护；促进；公平,material+value,no,F0080:page 3 | F0081:page 14 | F0081:page 6 | F0298:page 3,heuristic_atom_split_from_text_layer; needs回源核细则原文
R_CC0131_2025_房山_一模_19_06,CC0131_2025_房山_一模_19,2.惩罚性赔偿 法院对B 集团适用的高额赔偿提高了侵权成本（材料1 分），强化知识产权保护，使企业更愿意投入 研发，激发创新活力和科技进步。（创新2 分）,marking_rubric,formal,2.惩罚性赔偿 法院对B 集团适用的高额赔偿提高了侵权成本（材料1 分），强化知识产权保护，使企业更愿意投入 研发，激发创新活力和科技进步。（创新2 分）,M_CC0131_2025_房山_一模_19_02|M_CC0131_2025_房山_一模_19_06|M_CC0131_2025_房山_一模_19_08|M_CC0131_2025_房山_一模_19_10|M_CC0131_2025_房山_一模_19_12,2.惩罚性赔偿 法院对B 集团适用的高额赔偿提高了侵权成本（材料1 分），强化知识产权保护，使企业更愿意投入 研发，激发创新活力和科技进步。（创新2 分）,判断法律关系/行为性质/责任承担或程序路径(回源细化),知识产权；惩罚性赔偿,,knowledge+material,no,F0080:page 3 | F0081:page 14 | F0081:page 6 | F0298:page 3,heuristic_atom_split_from_text_layer; needs回源核细则原文
R_CC0131_2025_房山_一模_19_07,CC0131_2025_房山_一模_19,3.道德意义 法院公正司法，维护了社会公平正义，弘扬了社会主义核心价值观。（1 分，给出社会主义核心价值 观的具体词语也可以）,marking_rubric,formal,3.道德意义 法院公正司法，维护了社会公平正义，弘扬了社会主义核心价值观。（1 分，给出社会主义核心价值 观的具体词语也可以）,M_CC0131_2025_房山_一模_19_01|M_CC0131_2025_房山_一模_19_02,3.道德意义 法院公正司法，维护了社会公平正义，弘扬了社会主义核心价值观。（1 分，给出社会主义核心价值 观的具体词语也可以）,判断法律关系/行为性质/责任承担或程序路径(回源细化),,维护；公平；正义,material+value,no,F0080:page 3 | F0081:page 14 | F0081:page 6 | F0298:page 3,heuristic_atom_split_from_text_layer; needs回源核细则原文
