module,subsection,core_point,ordinal,source_label,title_tail,card_id,evidence_status,paper_found,rubric_found,card_path,什么时候写,设问,得分层次,卷面句,同题组,prompt_check,score_check,surface_check,qa_flags
经济全球化,国：成员国和相关国家发展,中国扩大高水平对外开放与制度型开放,2,2026东城一模Q19(3),,2026_东城_一模_Q19_3,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_东城_一模_Q19_3.md,,结合材料二，运用《当代国际政治与经济》知识，分析在推动未来产业中，北京是如何统筹高水平对外开放与提升产业链韧性之间关系的。（8分）,,,（本题8分）,EXACT,EMPTY,EMPTY,
经济全球化,国：成员国和相关国家发展,中国扩大高水平对外开放与制度型开放,3,2025丰台一模Q20,,2025_丰台_一模_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_丰台_一模_Q20.md,,结合材料，运用《经济与社会》《当代国际政治与经济》知识，说明北京“两区”建设的举措是如何助力开放型经济迈上新台阶的。,,,,EXACT,EMPTY,EMPTY,
经济全球化,国：成员国和相关国家发展,中国扩大高水平对外开放与制度型开放,4,2026房山一模Q19,,2026_房山_一模_Q19,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_房山_一模_Q19.md,,结合材料，运用《当代国际政治与经济》知识，分析海南自贸港封关是如何助力国际循环的。,,,,EXACT,EMPTY,EMPTY,
经济全球化,国：成员国和相关国家发展,中国扩大高水平对外开放与制度型开放,5,2026门头沟一模Q20,,2026_门头沟_一模_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_门头沟_一模_Q20.md,,结合材料，运用《当代国际政治与经济》知识，分析海南自贸港全岛封关为何能为中国经济发展注入新动能、为世界经济开放发展注入新活力。,,,,EXACT,EMPTY,EMPTY,
经济全球化,国：成员国和相关国家发展,中国扩大高水平对外开放与制度型开放,6,2026通州期末Q21,,2026_通州_期末_Q21,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_通州_期末_Q21.md,,结合材料，综合运用所学，阐释我国是如何为中国式现代化建设谱写宏伟篇章的。,,,,EXACT,EMPTY,EMPTY,
经济全球化,国：成员国和相关国家发展,中国扩大高水平对外开放与制度型开放,7,2025朝阳期末Q21,,2025_朝阳_期末_Q21,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_朝阳_期末_Q21.md,,结合材料，运用《当代国际政治与经济》知识，说明如何通过开展中国特色大国外交为推进中国式现代化营造良好外部环境。,,,,EXACT,EMPTY,EMPTY,
经济全球化,国：成员国和相关国家发展,中国扩大高水平对外开放与制度型开放,8,2025东城一模Q20,,2025_东城_一模_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_东城_一模_Q20.md,,结合材料，运用《当代国际政治与经济》知识，谈谈此次元首外交的“精彩”之处。,,,,EXACT,EMPTY,EMPTY,
经济全球化,国：成员国和相关国家发展,中国扩大高水平对外开放与制度型开放,9,2024东城一模Q20,,2024_东城_一模_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2024_东城_一模_Q20.md,,结合材料，运用经济的相关知识，分析我国的上述措施如何通过构建新发展格局助力经济高质量发展。,,,,EXACT,EMPTY,EMPTY,
经济全球化,国：成员国和相关国家发展,中国扩大高水平对外开放与制度型开放,10,2026海淀一模Q20,中国标准走出国门撬动两个市场两种资源,2026_海淀_一模_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_海淀_一模_Q20.md,,结合材料，运用《当代国际政治与经济》知识，谈谈中国标准走出国门的意义。,,,,EXACT,EMPTY,EMPTY,
经济全球化,国：成员国和相关国家发展,互利共赢的开放战略,1,2026门头沟一模Q21,,2026_门头沟_一模_Q21,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_门头沟_一模_Q21.md,,结合材料，综合运用所学，谈谈中国为何能为世界提供宝贵的确定性。,,,（本题10分）,EXACT,EMPTY,EMPTY,
经济全球化,国：成员国和相关国家发展,互利共赢的开放战略,2,2026顺义二模Q20,,2026_顺义_二模_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_顺义_二模_Q20.md,,结合材料，运用《当代国际政治与经济》知识，谈谈对“今天的中国，明天的世界”的理解。,,,,EXACT,EMPTY,EMPTY,
经济全球化,国：成员国和相关国家发展,互利共赢的开放战略,3,2026门头沟一模Q20,——海南自贸港全岛封关的国内国际意义,2026_门头沟_一模_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_门头沟_一模_Q20.md,,结合材料，运用《当代国际政治与经济》知识，分析海南自贸港全岛封关为何能为中国经济发展注入新动能、为世界经济开放发展注入新活力。,,,,EXACT,EMPTY,EMPTY,
经济全球化,国：成员国和相关国家发展,利用两个市场两种资源优化全球资源配置,1,2024朝阳期中Q20(3),,2024_朝阳_期中_Q20_3,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2024_朝阳_期中_Q20_3.md,,结合材料，运用《当代国际政治与经济》知识，以“数字驱动 商通全球”为主题撰写一篇短评。,,,,EXACT,EMPTY,EMPTY,
经济全球化,国：成员国和相关国家发展,利用两个市场两种资源优化全球资源配置,2,2026朝阳一模Q20,,2026_朝阳_一模_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_朝阳_一模_Q20.md,,结合材料，运用《当代国际政治与经济》的知识，阐述中国为什么能为全球发展注入稳定性和正能量。,,,,EXACT,EMPTY,EMPTY,
经济全球化,国：成员国和相关国家发展,利用两个市场两种资源优化全球资源配置,3,2026房山一模Q19,,2026_房山_一模_Q19,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_房山_一模_Q19.md,,结合材料，运用《当代国际政治与经济》知识，分析海南自贸港封关是如何助力国际循环的。,,,,EXACT,EMPTY,EMPTY,
经济全球化,国：成员国和相关国家发展,利用两个市场两种资源优化全球资源配置,4,2024海淀一模Q18(1),免签政策与高水平对外开放,2024_海淀_一模_Q18_1,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2024_海淀_一模_Q18_1.md,,结合材料，运用《当代国际政治与经济》知识，预测上述举措对服务高水平对外开放的积极影响。,,,（本题6分）,EXACT,EMPTY,EMPTY,
经济全球化,国：成员国和相关国家发展,利用两个市场两种资源优化全球资源配置,5,2026门头沟一模Q20,,2026_门头沟_一模_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_门头沟_一模_Q20.md,,结合材料，运用《当代国际政治与经济》知识，分析海南自贸港全岛封关为何能为中国经济发展注入新动能、为世界经济开放发展注入新活力。,,,,EXACT,EMPTY,EMPTY,
经济全球化,国：成员国和相关国家发展,利用两个市场两种资源优化全球资源配置,6,2026海淀一模Q20,中国标准走出国门撬动两个市场两种资源,2026_海淀_一模_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_海淀_一模_Q20.md,,结合材料，运用《当代国际政治与经济》知识，谈谈中国标准走出国门的意义。,,,（本题8分）,EXACT,EMPTY,EMPTY,
经济全球化,国：成员国和相关国家发展,利用两个市场两种资源优化全球资源配置,7,2025昌平二模Q21,稳外资举措激活两个市场两种资源,2025_昌平_二模_Q21,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_昌平_二模_Q21.md,,结合材料，说明上述举措对我国建设更高水平的开放型经济具有什么重要意义。,,,（本题8分）,EXACT,EMPTY,EMPTY,
经济全球化,国：成员国和相关国家发展,利用两个市场两种资源优化全球资源配置,8,2026石景山二模Q18,,2026_石景山_二模_Q18,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_石景山_二模_Q18.md,,结合材料，运用《当代国际政治与经济》知识，分析中国与东盟经贸合作能够提质升级的原因。,,,,EXACT,EMPTY,EMPTY,
经济全球化,国：成员国和相关国家发展,利用两个市场两种资源优化全球资源配置,9,2024东城一模Q20,,2024_东城_一模_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2024_东城_一模_Q20.md,,结合材料，运用经济的相关知识，分析我国的上述措施如何通过构建新发展格局助力经济高质量发展。,,,,EXACT,EMPTY,EMPTY,
经济全球化,国：成员国和相关国家发展,利用两个市场两种资源优化全球资源配置,10,2026朝阳期中Q17,,2026_朝阳_期中_Q17,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_朝阳_期中_Q17.md,,结合材料，运用《当代国际政治与经济》知识阐述我国应如何处理好推进“人工智能+”发展过程中的重要关系。,,,,EXACT,EMPTY,EMPTY,
经济全球化,国：成员国和相关国家发展,利用两个市场两种资源优化全球资源配置,11,2024西城一模Q19(6),,2024_西城_一模_Q19_6,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2024_西城_一模_Q19_6.md,,结合材料，从经济角度分析我国未来产业发展的机遇和挑战，以及攻克“卡脖子”难题对经济开放发展的助推作用。,,,,EXACT,EMPTY,EMPTY,
经济全球化,国：成员国和相关国家发展,利用两个市场两种资源优化全球资源配置,12,2024朝阳一模Q21,,2024_朝阳_一模_Q21,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2024_朝阳_一模_Q21.md,,结合上述资料，在分析我国当前经济形势的基础上，运用《当代国际政治与经济》知识，谈谈如何推动中国经济在变局中开新局。,,,,PARTIAL,EMPTY,EMPTY,
经济全球化,国：成员国和相关国家发展,利用两个市场两种资源优化全球资源配置,13,2025西城一模Q18,,2025_西城_一模_Q18,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_西城_一模_Q18.md,,从“两条鱼循环”看增长新空间。产自中国的鳗鱼“游”向世界，挪威三文鱼“飞”来中国，增长新空间在不断拓展。结合材料，运用《经济与社会》所学，谈谈中国经济增长新空间是如何拓展的。,,,,EXACT,EMPTY,EMPTY,
经济全球化,国：成员国和相关国家发展,利用两个市场两种资源优化全球资源配置,14,2025海淀期中Q16(2),,2025_海淀_期中_Q16_2,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_海淀_期中_Q16_2.md,,结合材料三，从经济角度，为中国咖啡企业“出海”提出建议。,,,,EXACT,EMPTY,EMPTY,
经济全球化,国：成员国和相关国家发展,内外联通畅通国内国际双循环，提升国际循环质量,1,2025西城一模Q18,,2025_西城_一模_Q18,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_西城_一模_Q18.md,,从“两条鱼循环”看增长新空间。产自中国的鳗鱼“游”向世界，挪威三文鱼“飞”来中国，增长新空间在不断拓展。结合材料，运用《经济与社会》所学，谈谈中国经济增长新空间是如何拓展的。,,,,EXACT,EMPTY,EMPTY,
经济全球化,国：成员国和相关国家发展,内外联通畅通国内国际双循环，提升国际循环质量,2,2026房山一模Q19,"海南""一线放开""自由便利",2026_房山_一模_Q19,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_房山_一模_Q19.md,,结合材料，运用《当代国际政治与经济》知识，分析海南自贸港封关是如何助力国际循环的。,,,,EXACT,EMPTY,EMPTY,
经济全球化,国：成员国和相关国家发展,内外联通畅通国内国际双循环，提升国际循环质量,3,2025丰台一模Q20,北京“两区”通关创新,2025_丰台_一模_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_丰台_一模_Q20.md,,结合材料，运用《经济与社会》《当代国际政治与经济》知识，说明北京“两区”建设的举措是如何助力开放型经济迈上新台阶的。,,,,EXACT,EMPTY,EMPTY,
经济全球化,国：成员国和相关国家发展,内外联通畅通国内国际双循环，提升国际循环质量,4,2026门头沟一模Q20,——海南自贸港全岛封关的国内国际意义,2026_门头沟_一模_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_门头沟_一模_Q20.md,,结合材料，运用《当代国际政治与经济》知识，分析海南自贸港全岛封关为何能为中国经济发展注入新动能、为世界经济开放发展注入新活力。,,,,EXACT,EMPTY,EMPTY,
经济全球化,国：成员国和相关国家发展,内外联通畅通国内国际双循环，提升国际循环质量,5,2026朝阳期中Q17,,2026_朝阳_期中_Q17,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_朝阳_期中_Q17.md,,结合材料，运用《当代国际政治与经济》知识阐述我国应如何处理好推进“人工智能+”发展过程中的重要关系。,,,,EXACT,EMPTY,EMPTY,
经济全球化,国：成员国和相关国家发展,内外联通畅通国内国际双循环，提升国际循环质量,6,2024海淀一模Q18(1),,2024_海淀_一模_Q18_1,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2024_海淀_一模_Q18_1.md,,结合材料，运用《当代国际政治与经济》知识，预测上述举措对服务高水平对外开放的积极影响。（6分）,,,,EXACT,EMPTY,EMPTY,
经济全球化,国：成员国和相关国家发展,内外联通畅通国内国际双循环，提升国际循环质量,7,2024朝阳一模Q21,,2024_朝阳_一模_Q21,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2024_朝阳_一模_Q21.md,,结合上述资料，在分析我国当前经济形势的基础上，运用《当代国际政治与经济》知识，谈谈如何推动中国经济在变局中开新局。,,,,PARTIAL,EMPTY,EMPTY,
经济全球化,国：成员国和相关国家发展,加强技术创新、提高产品质量，增强竞争力,1,2025西城期末Q20(2),,2025_西城_期末_Q20_2,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_西城_期末_Q20_2.md,,欧盟是中国整车出口的第一大市场，也是中国电动汽车出口的主要目的地。2024年10月，欧盟决定对从中国进口的纯电动汽车征收为期五年的高额反补贴税。中国汽车企业该如何应对？（6分）,,,（本题6分）,EXACT,EMPTY,EMPTY,
经济全球化,国：成员国和相关国家发展,加强技术创新、提高产品质量，增强竞争力,2,2026房山一模Q19,"海南""一线放开""自由便利",2026_房山_一模_Q19,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_房山_一模_Q19.md,,结合材料，运用《当代国际政治与经济》知识，分析海南自贸港封关是如何助力国际循环的。,,,,EXACT,EMPTY,EMPTY,
经济全球化,国：成员国和相关国家发展,加强技术创新、提高产品质量，增强竞争力,3,2026朝阳期中Q17,,2026_朝阳_期中_Q17,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_朝阳_期中_Q17.md,,结合材料，运用《当代国际政治与经济》知识阐述我国应如何处理好推进“人工智能+”发展过程中的重要关系。,,,,EXACT,EMPTY,EMPTY,
经济全球化,国：成员国和相关国家发展,加强技术创新、提高产品质量，增强竞争力,4,2024西城一模Q19(6),,2024_西城_一模_Q19_6,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2024_西城_一模_Q19_6.md,,结合材料，从经济角度分析我国未来产业发展的机遇和挑战，以及攻克“卡脖子”难题对经济开放发展的助推作用。,,,,EXACT,EMPTY,EMPTY,
经济全球化,国：成员国和相关国家发展,加强技术创新、提高产品质量，增强竞争力,5,2025西城一模Q18,,2025_西城_一模_Q18,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_西城_一模_Q18.md,,从“两条鱼循环”看增长新空间。产自中国的鳗鱼“游”向世界，挪威三文鱼“飞”来中国，增长新空间在不断拓展。结合材料，运用《经济与社会》所学，谈谈中国经济增长新空间是如何拓展的。,,,,EXACT,EMPTY,EMPTY,
经济全球化,国：成员国和相关国家发展,加强技术创新、提高产品质量，增强竞争力,6,2026海淀一模Q20,中国标准走出国门撬动两个市场两种资源,2026_海淀_一模_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_海淀_一模_Q20.md,,结合材料，运用《当代国际政治与经济》知识，谈谈中国标准走出国门的意义。,,,,EXACT,EMPTY,EMPTY,
经济全球化,国：成员国和相关国家发展,加强技术创新、提高产品质量，增强竞争力,7,2025海淀期中Q16(2),,2025_海淀_期中_Q16_2,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_海淀_期中_Q16_2.md,,结合材料三，从经济角度，为中国咖啡企业“出海”提出建议。,,,,EXACT,EMPTY,EMPTY,
经济全球化,国：成员国和相关国家发展,实施出口市场多元化战略，减少对单一市场的依赖,1,2025西城期末Q20(2),,2025_西城_期末_Q20_2,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_西城_期末_Q20_2.md,,欧盟是中国整车出口的第一大市场，也是中国电动汽车出口的主要目的地。2024年10月，欧盟决定对从中国进口的纯电动汽车征收为期五年的高额反补贴税。中国汽车企业该如何应对？（6分）,,,（本题6分）,EXACT,EMPTY,EMPTY,
经济全球化,国：成员国和相关国家发展,参与全球经济治理和规则制定，为企业出海营造国际环境,1,2025海淀期中Q16(2),,2025_海淀_期中_Q16_2,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_海淀_期中_Q16_2.md,,结合材料三，从经济角度，为中国咖啡企业“出海”提出建议。,,,,EXACT,EMPTY,EMPTY,
经济全球化,国：成员国和相关国家发展,积极参与全球经济治理和经贸规则完善,1,2026东城一模Q19(3),,2026_东城_一模_Q19_3,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_东城_一模_Q19_3.md,,结合材料二，运用《当代国际政治与经济》知识，分析在推动未来产业中，北京是如何统筹高水平对外开放与提升产业链韧性之间关系的。,,,,EXACT,EMPTY,EMPTY,
经济全球化,国：成员国和相关国家发展,积极参与全球经济治理和经贸规则完善,2,2024西城一模Q19(6),,2024_西城_一模_Q19_6,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2024_西城_一模_Q19_6.md,,结合材料，从经济角度分析我国未来产业发展的机遇和挑战，以及攻克“卡脖子”难题对经济开放发展的助推作用。,,,,EXACT,EMPTY,EMPTY,
经济全球化,国：成员国和相关国家发展,积极参与全球经济治理和经贸规则完善,3,2026海淀一模Q20,,2026_海淀_一模_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_海淀_一模_Q20.md,,结合材料，运用《当代国际政治与经济》知识，谈谈中国标准走出国门的意义。,,,（本题8分）,EXACT,EMPTY,EMPTY,
经济全球化,国：成员国和相关国家发展,积极参与全球经济治理和经贸规则完善,4,2025昌平二模Q21,,2025_昌平_二模_Q21,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_昌平_二模_Q21.md,,结合材料，说明上述举措对我国建设更高水平的开放型经济具有什么重要意义。,,,（本题8分）,EXACT,EMPTY,EMPTY,
经济全球化,国：成员国和相关国家发展,参与国际标准制定，提升国际规则话语权,1,2024西城一模Q19(6),,2024_西城_一模_Q19_6,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2024_西城_一模_Q19_6.md,,结合材料，从经济角度分析我国未来产业发展的机遇和挑战，以及攻克“卡脖子”难题对经济开放发展的助推作用。,,,,EXACT,EMPTY,EMPTY,
经济全球化,国：成员国和相关国家发展,参与国际标准制定，提升国际规则话语权,2,2026海淀一模Q20,中国标准与全球经济治理参与,2026_海淀_一模_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_海淀_一模_Q20.md,,结合材料，运用《当代国际政治与经济》知识，谈谈中国标准走出国门的意义。,,,（本题8分）,EXACT,EMPTY,EMPTY,
经济全球化,国：成员国和相关国家发展,参与国际标准制定，提升国际规则话语权,3,2025昌平二模Q21,稳外资行动提升全球经济治理话语权,2025_昌平_二模_Q21,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_昌平_二模_Q21.md,,结合材料，说明上述举措对我国建设更高水平的开放型经济具有什么重要意义。,,,（本题8分）,EXACT,EMPTY,EMPTY,
经济全球化,国：成员国和相关国家发展,参与国际标准制定，提升国际规则话语权,4,2026东城一模Q19(3),,2026_东城_一模_Q19_3,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_东城_一模_Q19_3.md,,结合材料二，运用《当代国际政治与经济》知识，分析在推动未来产业中，北京是如何统筹高水平对外开放与提升产业链韧性之间关系的。（8分）,,,,EXACT,EMPTY,EMPTY,
经济全球化,国：成员国和相关国家发展,充分运用国际规则，利用国际组织赋予的权利，对话磋商，积极维护自身权益,1,2025西城期末Q20(2),,2025_西城_期末_Q20_2,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_西城_期末_Q20_2.md,,欧盟是中国整车出口的第一大市场，也是中国电动汽车出口的主要目的地。2024年10月，欧盟决定对从中国进口的纯电动汽车征收为期五年的高额反补贴税。中国汽车企业该如何应对？（6分）,,,（本题6分）,EXACT,EMPTY,EMPTY,
