question,bucket,core,atom_id,scoring_position,evidence_level,status,source_boundary,source_refs
2025朝阳二模 Q21,经济全球化,推动经济全球化朝着更加开放、包容、普惠、平衡、共赢方向发展,ATOM-CY06,世界发展需要第2点1分,P0_formal_scoring_rule_text,candidate_with_fixes,formal_scoring_docx_with_paper_text_support,2025朝阳二模_Q21_SRC_436f84dc1edf;2025朝阳二模_Q21_SRC_d411e2158d47
2025朝阳二模 Q21,经济全球化,推动贸易和投资自由化便利化,ATOM-CY03,区域发展需要经济角度1分,P0_formal_scoring_rule_text,candidate_with_fixes,formal_scoring_docx_with_paper_text_support,2025朝阳二模_Q21_SRC_436f84dc1edf;2025朝阳二模_Q21_SRC_d411e2158d47
2025朝阳二模 Q21,政治多极化,推动建设相互尊重、公平正义、合作共赢的新型国际关系,ATOM-CY05,世界发展需要第1点1分,P0_formal_scoring_rule_text,candidate_with_fixes,formal_scoring_docx_with_paper_text_support,2025朝阳二模_Q21_SRC_436f84dc1edf;2025朝阳二模_Q21_SRC_d411e2158d47
2025朝阳二模 Q21,中国,推动构建人类命运共同体,ATOM-CY01,中国发展需要3分,P0_formal_scoring_rule_text,candidate_with_fixes,formal_scoring_docx_with_paper_text_support,2025朝阳二模_Q21_SRC_436f84dc1edf;2025朝阳二模_Q21_SRC_d411e2158d47
2025朝阳二模 Q21,中国,推动构建人类命运共同体,ATOM-CY04,区域发展需要安全政治角度1分,P0_formal_scoring_rule_text,candidate_with_fixes,formal_scoring_docx_with_paper_text_support,2025朝阳二模_Q21_SRC_436f84dc1edf;2025朝阳二模_Q21_SRC_d411e2158d47
2024朝阳二模 Q20,时代背景,全球性挑战、逆全球化、保护主义和治理赤字凸显,ATOM-CY09,各方共识背景1分,P0_formal_scoring_rule_text,candidate_with_fixes,formal_scoring_pdf_docx_with_paper_text_support,2024朝阳二模_Q20_SRC_df323259ba77;2024朝阳二模_Q20_SRC_8802a640c1e2;2024朝阳二模_Q20_SRC_4de874d0f669
2024朝阳二模 Q20,政治多极化,全球治理应坚持开放、合作、共享、共赢、包容和共商共建,ATOM-CY08,基本原则第2空1分,P0_formal_scoring_rule_text,candidate_with_fixes,formal_scoring_pdf_docx_with_paper_text_support,2024朝阳二模_Q20_SRC_df323259ba77;2024朝阳二模_Q20_SRC_8802a640c1e2;2024朝阳二模_Q20_SRC_4de874d0f669
2024朝阳二模 Q20,政治多极化,共商共建共享的全球治理观,ATOM-CY10,如何完善全球气候治理角度1,P0_formal_scoring_rule_text,candidate_with_fixes,formal_scoring_pdf_docx_with_paper_text_support,2024朝阳二模_Q20_SRC_df323259ba77;2024朝阳二模_Q20_SRC_8802a640c1e2;2024朝阳二模_Q20_SRC_4de874d0f669
2024朝阳二模 Q20,政治多极化,坚持共同但有区别的责任，发达国家应承担更多责任,ATOM-CY11,如何完善全球气候治理角度2,P0_formal_scoring_rule_text,candidate_with_fixes,formal_scoring_pdf_docx_with_paper_text_support,2024朝阳二模_Q20_SRC_df323259ba77;2024朝阳二模_Q20_SRC_8802a640c1e2;2024朝阳二模_Q20_SRC_4de874d0f669
2024朝阳二模 Q20,政治多极化,推动国际关系民主化，坚持真正的多边主义，推动国际秩序朝公正合理方向发展,ATOM-CY07,基本原则第1空1分,P0_formal_scoring_rule_text,candidate_with_fixes,formal_scoring_pdf_docx_with_paper_text_support,2024朝阳二模_Q20_SRC_df323259ba77;2024朝阳二模_Q20_SRC_8802a640c1e2;2024朝阳二模_Q20_SRC_4de874d0f669
2024朝阳一模 Q21,经济全球化,充分利用国内国际两个市场、两种资源，增强国内国际循环联动,ATOM-CY13,经济全球化维度5分中的可用要点,P0_formal_scoring_rule_pptx,candidate_with_fixes_boundary_guard,formal_scoring_pptx_docx_with_paper_text_support,2024朝阳一模_Q21_SRC_4fc81e818683;2024朝阳一模_Q21_SRC_8a924a245316;2024朝阳一模_Q21_SRC_d3b447f0ea3a
2024朝阳一模 Q21,政治多极化,推动建设相互尊重、公平正义、合作共赢的新型国际关系,ATOM-CY12,政治多极化维度5分中的可用要点,P0_formal_scoring_rule_pptx,candidate_with_fixes_boundary_guard,formal_scoring_pptx_docx_with_paper_text_support,2024朝阳一模_Q21_SRC_4fc81e818683;2024朝阳一模_Q21_SRC_8a924a245316;2024朝阳一模_Q21_SRC_d3b447f0ea3a
2024朝阳一模 Q21,中国,中国特色大国外交、独立自主和平外交政策与周边命运共同体,ATOM-CY14,经济全球化维度参考示例末句,P0_formal_scoring_rule_pptx,candidate_with_fixes_boundary_guard,formal_scoring_pptx_docx_with_paper_text_support,2024朝阳一模_Q21_SRC_4fc81e818683;2024朝阳一模_Q21_SRC_8a924a245316;2024朝阳一模_Q21_SRC_d3b447f0ea3a
2025朝阳一模 Q20,经济全球化,建设开放型世界经济，参与全球经济治理和规则制定,ATOM-CY17,总结1分及绿色规则相关角度,P0_formal_scoring_rule_visual,candidate_with_fixes,scanned_scoring_pdf_visual_with_paper_text_support,2025朝阳一模_Q20_SRC_c3d1aea637c9;2025朝阳一模_Q20_SRC_832947a8c994
2025朝阳一模 Q20,经济全球化,推动贸易和投资自由化便利化,ATOM-CY16,区域化合作角度2分,P0_formal_scoring_rule_visual,candidate_with_fixes,scanned_scoring_pdf_visual_with_paper_text_support,2025朝阳一模_Q20_SRC_c3d1aea637c9;2025朝阳一模_Q20_SRC_832947a8c994
2025朝阳一模 Q20,经济全球化,维护产业链供应链安全稳定，形成多元稳定的国际经济格局和经贸关系,ATOM-CY15,多元化布局角度2分,P0_formal_scoring_rule_visual,candidate_with_fixes,scanned_scoring_pdf_visual_with_paper_text_support,2025朝阳一模_Q20_SRC_c3d1aea637c9;2025朝阳一模_Q20_SRC_832947a8c994
2026朝阳期末 Q20,时代背景,和平与发展仍是时代主题,ATOM-CY18,和平发展角度背景1分,P0_formal_scoring_rule_visual,candidate_with_fixes,scanned_scoring_pdf_visual_with_paper_visual_support,2026朝阳期末_Q20_SRC_e80d35a6d904;2026朝阳期末_Q20_SRC_0056d930a7a9
2026朝阳期末 Q20,理论,维护国家利益并兼顾他国合理关切，坚持正确义利观,ATOM-CY22,我国国家利益角度背景1分+目标1分,P0_formal_scoring_rule_visual,candidate_with_fixes,scanned_scoring_pdf_visual_with_paper_visual_support,2026朝阳期末_Q20_SRC_e80d35a6d904;2026朝阳期末_Q20_SRC_0056d930a7a9
2026朝阳期末 Q20,经济全球化,建设开放型世界经济，参与全球经济治理和规则制定,ATOM-CY21,经济角度背景1分+目标1分,P0_formal_scoring_rule_visual,candidate_with_fixes,scanned_scoring_pdf_visual_with_paper_visual_support,2026朝阳期末_Q20_SRC_e80d35a6d904;2026朝阳期末_Q20_SRC_0056d930a7a9
2026朝阳期末 Q20,政治多极化,推动国际关系民主化，坚持真正的多边主义，推动国际秩序朝公正合理方向发展,ATOM-CY19,和平发展角度目标1分,P0_formal_scoring_rule_visual,candidate_with_fixes,scanned_scoring_pdf_visual_with_paper_visual_support,2026朝阳期末_Q20_SRC_e80d35a6d904;2026朝阳期末_Q20_SRC_0056d930a7a9
2026朝阳期末 Q20,政治多极化,推动国际关系民主化，坚持真正的多边主义，推动国际秩序朝公正合理方向发展,ATOM-CY20,政治角度背景1分+目标1分,P0_formal_scoring_rule_visual,candidate_with_fixes,scanned_scoring_pdf_visual_with_paper_visual_support,2026朝阳期末_Q20_SRC_e80d35a6d904;2026朝阳期末_Q20_SRC_0056d930a7a9
2024朝阳期中 Q20(3),经济全球化,推动经济全球化朝着更加开放、包容、普惠、平衡、共赢方向发展,ATOM-CY24,短评总评2分中的做法或总评价,P0_formal_scoring_rule_text,candidate_with_boundary_guard,formal_scoring_docx_rtf_with_paper_text_support,2024朝阳期中_Q20_3_SRC_3d4cd35f4494;2024朝阳期中_Q20_3_SRC_b706c444e16d;2024朝阳期中_Q20_3_SRC_34231242a333
2024朝阳期中 Q20(3),经济全球化,推动贸易和投资自由化便利化,ATOM-CY23,短评三段点评6分中的打造新平台点评,P0_formal_scoring_rule_text,candidate_with_boundary_guard,formal_scoring_docx_rtf_with_paper_text_support,2024朝阳期中_Q20_3_SRC_3d4cd35f4494;2024朝阳期中_Q20_3_SRC_b706c444e16d;2024朝阳期中_Q20_3_SRC_34231242a333
2024朝阳期中 Q20(3),中国,中国平等开放、合作共享的全球治理理念,ATOM-CY25,短评总评2分中的总评价,P0_formal_scoring_rule_text,candidate_with_boundary_guard,formal_scoring_docx_rtf_with_paper_text_support,2024朝阳期中_Q20_3_SRC_3d4cd35f4494;2024朝阳期中_Q20_3_SRC_b706c444e16d;2024朝阳期中_Q20_3_SRC_34231242a333
2025朝阳期末 Q21,经济全球化,推动经济全球化朝着更加开放、包容、普惠、平衡、共赢方向发展,ATOM-CY28,④营造良好的外部经济环境2分；P2讲评PPT slide34,P2_teaching_lecture_with_point_scoring,candidate_p2_guard,p0_pdf_level_only_plus_paper_text_support,2025朝阳期末_Q21_SRC_CY2025QIMO_PPTX;2025朝阳期末_Q21_SRC_131c6c890bd4
2025朝阳期末 Q21,中国,坚持正确义利观，在发展合作中义利相兼、互利共赢,ATOM-CY29,⑤营造良好的外部文化环境和国际舆论环境1分；P2讲评PPT slide34,P2_teaching_lecture_with_point_scoring,candidate_p2_guard,p0_pdf_level_only_plus_paper_text_support,2025朝阳期末_Q21_SRC_CY2025QIMO_PPTX;2025朝阳期末_Q21_SRC_131c6c890bd4
2025朝阳期末 Q21,中国,推动构建人类命运共同体,ATOM-CY26,②营造总体外部环境1分；P2讲评PPT slide33,P2_teaching_lecture_with_point_scoring,candidate_p2_guard,p0_pdf_level_only_plus_paper_text_support,2025朝阳期末_Q21_SRC_CY2025QIMO_PPTX;2025朝阳期末_Q21_SRC_131c6c890bd4
2025朝阳期末 Q21,联合国,以联合国为核心的国际体系、联合国作用与中国的联合国身份,ATOM-CY27,③营造良好的外部政治环境2分；P2讲评PPT slide33,P2_teaching_lecture_with_point_scoring,candidate_p2_guard,p0_pdf_level_only_plus_paper_text_support,2025朝阳期末_Q21_SRC_CY2025QIMO_PPTX;2025朝阳期末_Q21_SRC_131c6c890bd4
2024海淀期中 Q16(2),经济全球化,建设开放型世界经济，参与全球经济治理和规则制定,ATOM-HDQZ01,选必一2分：贸易摩擦角度,P0_formal_scoring_rule_pdf_text,candidate_with_boundary_guard,formal_scoring_pdf_with_visual_paper_prompt,2024海淀期中_Q16_2_SRC_e3f88f68dd56;2024海淀期中_Q16_2_SRC_132d9a876bce
2024海淀期中 Q21(2),政治多极化,世界多极化深入发展与平等有序的世界多极化,ATOM-HDQZ02,变：世界之变2分,P0_formal_scoring_rule_pdf_text,candidate_with_fixes,formal_scoring_pdf_with_visual_paper_prompt,2024海淀期中_Q21_2_SRC_e3f88f68dd56;2024海淀期中_Q21_2_SRC_132d9a876bce
2024海淀期中 Q21(2),政治多极化,推动国际关系民主化，坚持真正的多边主义，推动国际秩序朝公正合理方向发展,ATOM-HDQZ06,不变侧变通1分,P0_formal_scoring_rule_pdf_text,candidate_with_fixes,formal_scoring_pdf_with_visual_paper_prompt,2024海淀期中_Q21_2_SRC_e3f88f68dd56;2024海淀期中_Q21_2_SRC_132d9a876bce
2024海淀期中 Q21(2),中国,中国特色大国外交、独立自主和平外交政策与周边命运共同体,ATOM-HDQZ04,变：中国之变指导思想1分,P0_formal_scoring_rule_pdf_text,candidate_with_fixes,formal_scoring_pdf_with_visual_paper_prompt,2024海淀期中_Q21_2_SRC_e3f88f68dd56;2024海淀期中_Q21_2_SRC_132d9a876bce
2024海淀期中 Q21(2),中国,中国特色大国外交、独立自主和平外交政策与周边命运共同体,ATOM-HDQZ05,不变5分主干；写独立自主和平外交政策可得2分,P0_formal_scoring_rule_pdf_text,candidate_with_fixes,formal_scoring_pdf_with_visual_paper_prompt,2024海淀期中_Q21_2_SRC_e3f88f68dd56;2024海淀期中_Q21_2_SRC_132d9a876bce
2024海淀期中 Q21(2),中国,推动构建人类命运共同体,ATOM-HDQZ03,变：中国之变实力与地位1分；变通含国际影响力话语权和人类命运共同体,P0_formal_scoring_rule_pdf_text,candidate_with_fixes,formal_scoring_pdf_with_visual_paper_prompt,2024海淀期中_Q21_2_SRC_e3f88f68dd56;2024海淀期中_Q21_2_SRC_132d9a876bce
2025丰台二模 Q20,政治多极化,共商共建共享的全球治理观,ATOM-FT04,评分标准说明角度四2分,P0_formal_scoring_rule_docx,candidate_with_fixes,formal_marking_docx_with_paper_text_support,2025丰台二模_Q20_SRC_1543d8baa151;2025丰台二模_Q20_SRC_770de383c911
2025丰台二模 Q20,政治多极化,推动国际关系民主化，坚持真正的多边主义，推动国际秩序朝公正合理方向发展,ATOM-FT02,评分标准说明角度二2分,P0_formal_scoring_rule_docx,candidate_with_fixes,formal_marking_docx_with_paper_text_support,2025丰台二模_Q20_SRC_1543d8baa151;2025丰台二模_Q20_SRC_770de383c911
2025丰台二模 Q20,中国,中国作为负责任大国积极参与全球治理并推动全球南方现代化,ATOM-FT01,评分标准说明角度一2分,P0_formal_scoring_rule_docx,candidate_with_fixes,formal_marking_docx_with_paper_text_support,2025丰台二模_Q20_SRC_1543d8baa151;2025丰台二模_Q20_SRC_770de383c911
2025丰台二模 Q20,联合国,《联合国宪章》宗旨和原则,ATOM-FT03,评分标准说明角度三2分,P0_formal_scoring_rule_docx,candidate_with_fixes,formal_marking_docx_with_paper_text_support,2025丰台二模_Q20_SRC_1543d8baa151;2025丰台二模_Q20_SRC_770de383c911
2025门头沟一模 Q19,经济全球化,推动经济全球化朝着更加开放、包容、普惠、平衡、共赢方向发展,ATOM-MTG01,角度一每条2分中的经济赋能1+1,P0_formal_scoring_rule_doc,candidate_with_fixes,formal_scoring_doc_with_paper_text_support,2025门头沟一模_Q19_SRC_70713581c0c6;2025门头沟一模_Q19_SRC_41b9c310bed6
2025门头沟一模 Q19,政治多极化,推动建设相互尊重、公平正义、合作共赢的新型国际关系,ATOM-MTG04,角度四每条2分中的国际治理价值体系1+1,P0_formal_scoring_rule_doc,candidate_with_fixes,formal_scoring_doc_with_paper_text_support,2025门头沟一模_Q19_SRC_70713581c0c6;2025门头沟一模_Q19_SRC_41b9c310bed6
2025门头沟一模 Q19,中国,国际发展合作、南南合作与“小而美”项目,ATOM-MTG02,角度二每条2分中的技术共享和民生改善1+1,P0_formal_scoring_rule_doc,candidate_with_fixes,formal_scoring_doc_with_paper_text_support,2025门头沟一模_Q19_SRC_70713581c0c6;2025门头沟一模_Q19_SRC_41b9c310bed6
2025门头沟一模 Q19,中国,推动构建人类命运共同体,ATOM-MTG03,角度三每条2分中的全球治理实践路径1+1,P0_formal_scoring_rule_doc,candidate_with_fixes,formal_scoring_doc_with_paper_text_support,2025门头沟一模_Q19_SRC_70713581c0c6;2025门头沟一模_Q19_SRC_41b9c310bed6
2026门头沟一模 Q20,经济全球化,促进生产要素全球流动、资源优化配置、优势互补和国际分工合作,ATOM-MTG26-05,世界意义2分中的材料点三和点四,P0_formal_scoring_rule_docx,candidate_with_fixes,formal_scoring_docx_with_paper_text_support,2026门头沟一模_Q20_SRC_f6e59c8eee71;2026门头沟一模_Q20_SRC_e34a259c7765
2026门头沟一模 Q20,经济全球化,充分利用国内国际两个市场、两种资源，增强国内国际循环联动,ATOM-MTG26-03,中国意义2分中的材料点二和点四,P0_formal_scoring_rule_docx,candidate_with_fixes,formal_scoring_docx_with_paper_text_support,2026门头沟一模_Q20_SRC_f6e59c8eee71;2026门头沟一模_Q20_SRC_e34a259c7765
2026门头沟一模 Q20,经济全球化,建设开放型世界经济，参与全球经济治理和规则制定,ATOM-MTG26-01,原因2分,P0_formal_scoring_rule_docx,candidate_with_fixes,formal_scoring_docx_with_paper_text_support,2026门头沟一模_Q20_SRC_f6e59c8eee71;2026门头沟一模_Q20_SRC_e34a259c7765
2026门头沟一模 Q20,经济全球化,建设开放型世界经济，参与全球经济治理和规则制定,ATOM-MTG26-04,世界意义2分中的材料点一和点二,P0_formal_scoring_rule_docx,candidate_with_fixes,formal_scoring_docx_with_paper_text_support,2026门头沟一模_Q20_SRC_f6e59c8eee71;2026门头沟一模_Q20_SRC_e34a259c7765
2026门头沟一模 Q20,经济全球化,推动贸易和投资自由化便利化,ATOM-MTG26-02,中国意义2分中的材料点一和点三,P0_formal_scoring_rule_docx,candidate_with_fixes,formal_scoring_docx_with_paper_text_support,2026门头沟一模_Q20_SRC_f6e59c8eee71;2026门头沟一模_Q20_SRC_e34a259c7765
2026丰台一模 Q19,政治多极化,共商共建共享的全球治理观,ATOM-FT26-04,PPTX slide42 paragraph3 guarded,P0_scoring_pptx_reference_answer_guarded,candidate_with_guard,scoring_pptx_reference_answer_without_point_slots,2026丰台一模_Q19_SRC_44f3b42c2caf;2026丰台一模_Q19_SRC_31e84e4e2ec2
2026丰台一模 Q19,政治多极化,推动国际关系民主化，坚持真正的多边主义，推动国际秩序朝公正合理方向发展,ATOM-FT26-03,PPTX slide42 paragraph2 guarded,P0_scoring_pptx_reference_answer_guarded,candidate_with_guard,scoring_pptx_reference_answer_without_point_slots,2026丰台一模_Q19_SRC_44f3b42c2caf;2026丰台一模_Q19_SRC_31e84e4e2ec2
2026丰台一模 Q19,中国,中国特色大国外交、独立自主和平外交政策与周边命运共同体,ATOM-FT26-01,PPTX slide42 paragraph1 guarded,P0_scoring_pptx_reference_answer_guarded,candidate_with_guard,scoring_pptx_reference_answer_without_point_slots,2026丰台一模_Q19_SRC_44f3b42c2caf;2026丰台一模_Q19_SRC_31e84e4e2ec2
2026丰台一模 Q19,联合国,《联合国宪章》宗旨和原则,ATOM-FT26-02,PPTX slide42 paragraph1-2 guarded,P0_scoring_pptx_reference_answer_guarded,candidate_with_guard,scoring_pptx_reference_answer_without_point_slots,2026丰台一模_Q19_SRC_44f3b42c2caf;2026丰台一模_Q19_SRC_31e84e4e2ec2
2026延庆一模 Q19(2),理论,国家间共同利益是国家合作的基础,ATOM-YQ26-01,评分细则理论逻辑①国家利益角度 1+1中的一组角度,P0_formal_scoring_rule_docx,candidate_with_fixes,formal_scoring_docx_with_visual_paper_prompt,2026延庆一模_Q19_2_SRC_5bf6b7387198;2026延庆一模_Q19_2_SRC_944b03f9c3be
2026延庆一模 Q19(2),政治多极化,共商共建共享的全球治理观,ATOM-YQ26-03,评分细则价值意蕴 1点2分 2点4分 可选点之一,P0_formal_scoring_rule_docx,candidate_with_fixes,formal_scoring_docx_with_visual_paper_prompt,2026延庆一模_Q19_2_SRC_5bf6b7387198;2026延庆一模_Q19_2_SRC_944b03f9c3be
2026延庆一模 Q19(2),政治多极化,推动建设相互尊重、公平正义、合作共赢的新型国际关系,ATOM-YQ26-04,评分细则价值意蕴 1点2分 2点4分 可选点之一,P0_formal_scoring_rule_docx,candidate_with_fixes,formal_scoring_docx_with_visual_paper_prompt,2026延庆一模_Q19_2_SRC_5bf6b7387198;2026延庆一模_Q19_2_SRC_944b03f9c3be
2026延庆一模 Q19(2),中国,国际发展合作、南南合作与“小而美”项目,ATOM-YQ26-02,评分细则理论逻辑②历史潮流角度 1+1中的一组角度,P0_formal_scoring_rule_docx,candidate_with_fixes,formal_scoring_docx_with_visual_paper_prompt,2026延庆一模_Q19_2_SRC_5bf6b7387198;2026延庆一模_Q19_2_SRC_944b03f9c3be
2026延庆一模 Q19(2),中国,推动构建人类命运共同体,ATOM-YQ26-05,评分细则价值意蕴 1点2分 2点4分 可选点之一；答案段含公共产品属性中国方案表达,P0_formal_scoring_rule_docx,candidate_with_fixes,formal_scoring_docx_with_visual_paper_prompt,2026延庆一模_Q19_2_SRC_5bf6b7387198;2026延庆一模_Q19_2_SRC_944b03f9c3be
2026房山一模 Q19,经济全球化,促进生产要素全球流动、资源优化配置、优势互补和国际分工合作,ATOM-FS26-02,细则19生产侧2分,P0_formal_scoring_rule_docx,candidate_with_fixes,formal_scoring_docx_with_visual_paper_prompt,2026房山一模_Q19_SRC_7301f6d3c6e2;2026房山一模_Q19_SRC_0e98e571e5b0
2026房山一模 Q19,经济全球化,充分利用国内国际两个市场、两种资源，增强国内国际循环联动,ATOM-FS26-04,细则19中国方案侧2分：制度型开放1分+中国方案/双循环/两市场两资源1分,P0_formal_scoring_rule_docx,candidate_with_fixes,formal_scoring_docx_with_visual_paper_prompt,2026房山一模_Q19_SRC_7301f6d3c6e2;2026房山一模_Q19_SRC_0e98e571e5b0
2026房山一模 Q19,经济全球化,建设开放型世界经济，参与全球经济治理和规则制定,ATOM-FS26-03,细则19投资侧2分,P0_formal_scoring_rule_docx,candidate_with_fixes,formal_scoring_docx_with_visual_paper_prompt,2026房山一模_Q19_SRC_7301f6d3c6e2;2026房山一模_Q19_SRC_0e98e571e5b0
2026房山一模 Q19,经济全球化,推动贸易和投资自由化便利化,ATOM-FS26-01,细则19消费/市场侧2分,P0_formal_scoring_rule_docx,candidate_with_fixes,formal_scoring_docx_with_visual_paper_prompt,2026房山一模_Q19_SRC_7301f6d3c6e2;2026房山一模_Q19_SRC_0e98e571e5b0
2026石景山一模 Q20,理论,国家间共同利益是国家合作的基础,ATOM-SJS26-01,评分参考20：任选关键词 每个关键词使用1个学科用语+合理分析得4分；可从维护共同利益角度回答,P0_scoring_reference_level_guarded,candidate_with_guard,official_answer_scoring_reference_level_not_point_rubric,2026石景山一模_Q20_SRC_2b459ae738e8;2026石景山一模_Q20_SRC_b46dba82c3ff
2026石景山一模 Q20,经济全球化,推动经济全球化朝着更加开放、包容、普惠、平衡、共赢方向发展,ATOM-SJS26-04,评分参考20：包容关键词示例；每点4分,P0_scoring_reference_level_guarded,candidate_with_guard,official_answer_scoring_reference_level_not_point_rubric,2026石景山一模_Q20_SRC_2b459ae738e8;2026石景山一模_Q20_SRC_b46dba82c3ff
2026石景山一模 Q20,经济全球化,推动贸易和投资自由化便利化,ATOM-SJS26-03,评分参考20：开放关键词示例；每点4分,P0_scoring_reference_level_guarded,candidate_with_guard,official_answer_scoring_reference_level_not_point_rubric,2026石景山一模_Q20_SRC_2b459ae738e8;2026石景山一模_Q20_SRC_b46dba82c3ff
2026石景山一模 Q20,政治多极化,共商共建共享的全球治理观,ATOM-SJS26-02,评分参考20：可从共商共建共享角度回答；示例共同+包容第①点,P0_scoring_reference_level_guarded,candidate_with_guard,official_answer_scoring_reference_level_not_point_rubric,2026石景山一模_Q20_SRC_2b459ae738e8;2026石景山一模_Q20_SRC_b46dba82c3ff
2026石景山一模 Q20,中国,推动构建人类命运共同体,ATOM-SJS26-05,评分参考20：可从人类命运共同体、和平发展合作共赢等角度回答,P0_scoring_reference_level_guarded,candidate_with_guard,official_answer_scoring_reference_level_not_point_rubric,2026石景山一模_Q20_SRC_2b459ae738e8;2026石景山一模_Q20_SRC_b46dba82c3ff
2024丰台一模 Q20,经济全球化,促进生产要素全球流动、资源优化配置、优势互补和国际分工合作,M-FT24YM-01,评分标准说明：答案提示四方面，任选三方面6-7分；本点来自参考答案第一链,P0_scoring_docx_level_aspects_guarded,candidate_with_guard,level_aspects_not_fixed_point_rubric,2024丰台一模_Q20_SRC_SRC_04f136a5f8d1;2024丰台一模_Q20_SRC_SRC_60a70dc180c6;2024丰台一模_Q20_SRC_SRC_a2905154bbd4
2024丰台一模 Q20,经济全球化,推动贸易和投资自由化便利化,M-FT24YM-03,参考答案第三链；四方面等级说明内,P0_scoring_docx_level_aspects_guarded,candidate_with_guard,level_aspects_not_fixed_point_rubric,2024丰台一模_Q20_SRC_SRC_04f136a5f8d1;2024丰台一模_Q20_SRC_SRC_60a70dc180c6;2024丰台一模_Q20_SRC_SRC_a2905154bbd4
2024丰台一模 Q20,经济全球化,维护产业链供应链安全稳定，形成多元稳定的国际经济格局和经贸关系,M-FT24YM-02,参考答案第二链；四方面等级说明内,P0_scoring_docx_level_aspects_guarded,candidate_with_guard,level_aspects_not_fixed_point_rubric,2024丰台一模_Q20_SRC_SRC_04f136a5f8d1;2024丰台一模_Q20_SRC_SRC_60a70dc180c6;2024丰台一模_Q20_SRC_SRC_a2905154bbd4
2024丰台一模 Q20,经济全球化,维护产业链供应链安全稳定，形成多元稳定的国际经济格局和经贸关系,M-FT24YM-04,参考答案第四链；四方面等级说明内,P0_scoring_docx_level_aspects_guarded,candidate_with_guard,level_aspects_not_fixed_point_rubric,2024丰台一模_Q20_SRC_SRC_04f136a5f8d1;2024丰台一模_Q20_SRC_SRC_60a70dc180c6;2024丰台一模_Q20_SRC_SRC_a2905154bbd4
2024丰台二模 Q19,中国,中国作为负责任大国积极参与全球治理并推动全球南方现代化,M-FT24EM-01,三角度每个2分：做法+效果/意义；角度一,P0_formal_scoring_docx,candidate_with_fixes,formal_three_angles_each_2,2024丰台二模_Q19_SRC_SRC_8cabfb2a5c95;2024丰台二模_Q19_SRC_SRC_610be819f51b
2024丰台二模 Q19,中国,推动构建人类命运共同体,M-FT24EM-03,三角度每个2分：角度三,P0_formal_scoring_docx,candidate_with_fixes,formal_three_angles_each_2,2024丰台二模_Q19_SRC_SRC_8cabfb2a5c95;2024丰台二模_Q19_SRC_SRC_610be819f51b
2024丰台二模 Q19,中国,贡献中国智慧、中国方案、中国力量与全球倡议体系,M-FT24EM-02,三角度每个2分：角度二,P0_formal_scoring_docx,candidate_with_fixes,formal_three_angles_each_2,2024丰台二模_Q19_SRC_SRC_8cabfb2a5c95;2024丰台二模_Q19_SRC_SRC_610be819f51b
2025丰台期末 Q20,时代背景,和平与发展仍是时代主题,M-FT25QM-01,符合和平与发展(1分)的时代主题,P0_formal_scoring_pptx,candidate_with_fixes,formal_point_rubric,2025丰台期末_Q20_SRC_SRC_86fc00424d39;2025丰台期末_Q20_SRC_SRC_25f18281e8a8
2025丰台期末 Q20,理论,在平等互利基础上开展合作,M-FT25QM-03,在平等互利(1分)基础上开展合作,P0_formal_scoring_pptx,candidate_with_fixes,formal_point_rubric,2025丰台期末_Q20_SRC_SRC_86fc00424d39;2025丰台期末_Q20_SRC_SRC_25f18281e8a8
2025丰台期末 Q20,政治多极化,共商共建共享的全球治理观,M-FT25QM-04,落实共商共建共享的全球治理观(1分),P0_formal_scoring_pptx,candidate_with_fixes,formal_point_rubric,2025丰台期末_Q20_SRC_SRC_86fc00424d39;2025丰台期末_Q20_SRC_SRC_25f18281e8a8
2025丰台期末 Q20,政治多极化,推动建设相互尊重、公平正义、合作共赢的新型国际关系,M-FT25QM-05,新型国际关系完整表述2分；只写新型国际关系1分；国际关系民主化可替代1分,P0_formal_scoring_pptx,candidate_with_fixes,formal_point_rubric,2025丰台期末_Q20_SRC_SRC_86fc00424d39;2025丰台期末_Q20_SRC_SRC_25f18281e8a8
2025丰台期末 Q20,中国,中非携手推进现代化,M-FT25QM-06,有利于中非携手推进现代化(材料1分),P0_formal_scoring_pptx,candidate_with_fixes,formal_point_rubric,2025丰台期末_Q20_SRC_SRC_86fc00424d39;2025丰台期末_Q20_SRC_SRC_25f18281e8a8
2025丰台期末 Q20,中国,推动构建人类命运共同体,M-FT25QM-02,基于国家间共同利益(1分)构建中非命运共同体,P0_formal_scoring_pptx,candidate_with_fixes,formal_point_rubric,2025丰台期末_Q20_SRC_SRC_86fc00424d39;2025丰台期末_Q20_SRC_SRC_25f18281e8a8
2025丰台期末 Q20,中国,推动构建人类命运共同体,M-FT25QM-07,构建人类命运共同体(1分),P0_formal_scoring_pptx,candidate_with_fixes,formal_point_rubric,2025丰台期末_Q20_SRC_SRC_86fc00424d39;2025丰台期末_Q20_SRC_SRC_25f18281e8a8
2025延庆一模 Q20(2),理论,国家间共同利益是国家合作的基础,M-YQ25YM-01,时代主题2分,P0_formal_scoring_docx,candidate_with_fixes,formal_point_rubric,2025延庆一模_Q20(2)_SRC_SRC_4572acf26cdb;2025延庆一模_Q20(2)_SRC_SRC_438d82cfc42b
