"suite_id","year","district","stage","file_path","file_type","source_type","question_range","status","notes"
"2025各区二模","","","","C:\Users\Administrator\Desktop\2025各区模拟题\2025各区二模\2025朝阳二模\细则\2025朝阳二模细则.docx","docx","rubric","","inventory-only","extracted_chars=7632 cache=63569c0f17_2025朝阳二模细则.txt"
"2025各区二模","","","","C:\Users\Administrator\Desktop\2025各区模拟题\2025各区二模\2025朝阳二模\试卷\2025北京朝阳高三二模政治（教师版）.pdf","pdf","reference-answer","","inventory-only","extracted_chars=9782 cache=69bae71d2f_2025北京朝阳高三二模政治_教师版_.txt"
"2025各区二模","","","","C:\Users\Administrator\Desktop\2025各区模拟题\2025各区二模\2025海淀二模\其他材料\2025届二模考试讲评0510.pdf","pdf","lecture-scoring","","inventory-only","extracted_chars=12231 cache=d5ffb9a20c_2025届二模考试讲评0510.txt"
"2025各区二模","","","","C:\Users\Administrator\Desktop\2025各区模拟题\2025各区二模\2025海淀二模\其他材料\2025年海淀二模评标实录.docx","docx","marking-report","","inventory-only","extracted_chars=2082 cache=778b86b674_2025年海淀二模评标实录.txt"
"2025各区二模","","","","C:\Users\Administrator\Desktop\2025各区模拟题\2025各区二模\2025海淀二模\细则\2025海淀二模细则.docx","docx","rubric","","inventory-only","extracted_chars=2769 cache=a0b7af572c_2025海淀二模细则.txt"
"2025各区二模","","","","C:\Users\Administrator\Desktop\2025各区模拟题\2025各区二模\2025海淀二模\试卷\2025北京海淀高三二模政治.pdf","pdf","paper","","ocr-reviewed","OCR extracted chars=30221 pages=8 cache=C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选择性必修一_当代国际政治与经济_2026-04-25_1417\ocr_text_cache\7ff16fecb25f793f_2025北京海淀高三二模政治.txt; classified in role_reports/ocr_boundary_findings.md"
"2025各区二模","","","","C:\Users\Administrator\Desktop\2025各区模拟题\2025各区二模\2025西城二模\细则\2025西城二模细则.docx","docx","rubric","","inventory-only","extracted_chars=4260 cache=629359e6f8_2025西城二模细则.txt"
"2025各区二模","","","","C:\Users\Administrator\Desktop\2025各区模拟题\2025各区二模\2025西城二模\试卷\2025北京西城高三二模政治（教师版）.pdf","pdf","reference-answer","","inventory-only","extracted_chars=9749 cache=65473dc5d2_2025北京西城高三二模政治_教师版_.txt"
"2025各区期末","","","","C:\Users\Administrator\Desktop\2025各区模拟题\2025各区期末\2025东城期末\其他材料\2025。1东城讲评 修改.pdf","pdf","lecture-scoring","","inventory-only","extracted_chars=3328 cache=3463c1b333_2025_1东城讲评_修改.txt"
"2025各区期末","","","","C:\Users\Administrator\Desktop\2025各区模拟题\2025各区期末\2025东城期末\细则\2025东城期末细则.pptx","pptx","rubric","","inventory-only","extracted_chars=4643 cache=86dfff62a6_2025东城期末细则.txt"
"2025各区期末","","","","C:\Users\Administrator\Desktop\2025各区模拟题\2025各区期末\2025东城期末\试卷\2025北京东城高三（上）期末政治（教师版）.pdf","pdf","reference-answer","","inventory-only","extracted_chars=21791 cache=79a725b100_2025北京东城高三_上_期末政治_教师版_.txt"
"2025各区期末","","","","C:\Users\Administrator\Desktop\2025各区模拟题\2025各区期末\2025丰台期末\细则\2025丰台期末细则.pptx","pptx","rubric","","inventory-only","extracted_chars=11164 cache=bd555d6bf8_2025丰台期末细则.txt"
"2025各区期末","","","","C:\Users\Administrator\Desktop\2025各区模拟题\2025各区期末\2025丰台期末\试卷\2025北京丰台高三（上）期末政治（教师版）.pdf","pdf","reference-answer","","inventory-only","extracted_chars=17765 cache=13c58a7dab_2025北京丰台高三_上_期末政治_教师版_.txt"
"2025各区期末","","","","C:\Users\Administrator\Desktop\2025各区模拟题\2025各区期末\2025朝阳期末\其他材料\朝阳高三期末2025.pptx","pptx","unknown","","inventory-only","extracted_chars=14967 cache=5abbe9a4b2_朝阳高三期末2025.txt"
"2025各区期末","","","","C:\Users\Administrator\Desktop\2025各区模拟题\2025各区期末\2025朝阳期末\细则\2025朝阳期末细则.pdf","pdf","rubric","","ocr-reviewed","OCR extracted chars=21662 pages=6 cache=C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选择性必修一_当代国际政治与经济_2026-04-25_1417\ocr_text_cache\953eaee3f98d8598_2025朝阳期末细则.txt; classified in role_reports/ocr_boundary_findings.md"
"2025各区期末","","","","C:\Users\Administrator\Desktop\2025各区模拟题\2025各区期末\2025朝阳期末\试卷\2025北京朝阳高三（上）期末政治（教师版）.pdf","pdf","reference-answer","","inventory-only","extracted_chars=9884 cache=22a752063a_2025北京朝阳高三_上_期末政治_教师版_.txt"
"2025各区期末","","","","C:\Users\Administrator\Desktop\2025各区模拟题\2025各区期末\2025海淀期中\细则\2025海淀期中细则.docx","docx","rubric","","inventory-only","extracted_chars=1446 cache=6b7a40ba9f_2025海淀期中细则.txt"
"2025各区期末","","","","C:\Users\Administrator\Desktop\2025各区模拟题\2025各区期末\2025海淀期中\试卷\2024北京海淀高三（上）期中政治（教师版）.pdf","pdf","reference-answer","","inventory-only","extracted_chars=9796 cache=046874647b_2024北京海淀高三_上_期中政治_教师版_.txt"
"2025各区期末","","","","C:\Users\Administrator\Desktop\2025各区模拟题\2025各区期末\2025海淀期末\细则\2025海淀期末细则.pptx","pptx","rubric","","inventory-only","extracted_chars=14952 cache=a72655dfd0_2025海淀期末细则.txt"
"2025各区期末","","","","C:\Users\Administrator\Desktop\2025各区模拟题\2025各区期末\2025海淀期末\试卷\2025北京海淀高三（上）期末政治（教师版）.docx","docx","reference-answer","","inventory-only","extracted_chars=10087 cache=8617ccaf56_2025北京海淀高三_上_期末政治_教师版_.txt"
"2025各区期末","","","","C:\Users\Administrator\Desktop\2025各区模拟题\2025各区期末\2025西城期末\细则\2025西城期末细则.pdf","pdf","rubric","","inventory-only","extracted_chars=4165 cache=92a21728a4_2025西城期末细则.txt"
"2025各区期末","","","","C:\Users\Administrator\Desktop\2025各区模拟题\2025各区期末\2025西城期末\试卷\2025北京西城高三（上）期末政治（教师版）.pdf","pdf","reference-answer","","inventory-only","extracted_chars=8259 cache=ed7fca74d5_2025北京西城高三_上_期末政治_教师版_.txt"
"2026各区一模","","","","C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026东城一模\其他材料\26东城一模细则.pdf","pdf","rubric","","inventory-only","extracted_chars=5661 cache=cf33dbd71a_26东城一模细则.txt"
"2026各区一模","","","","C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026东城一模\其他材料\东城一模细则.pdf","pdf","rubric","","ocr-reviewed","OCR extracted chars=18498 pages=16 cache=C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选择性必修一_当代国际政治与经济_2026-04-25_1417\ocr_text_cache\eaae525d6ec9cabb_东城一模细则.txt; classified in role_reports/ocr_boundary_findings.md"
"2026各区一模","","","","C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026东城一模\试卷\2026东城一模 原卷扫描版.pdf","pdf","paper","","ocr-reviewed","OCR extracted chars=25139 pages=10 cache=C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选择性必修一_当代国际政治与经济_2026-04-25_1417\ocr_text_cache\34b21a3a804e567c_2026东城一模_原卷扫描版.txt; classified in role_reports/ocr_boundary_findings.md"
"2026各区一模","","","","C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026东城一模\试卷\2026北京东城高三一模政治（教师版）.pdf","pdf","reference-answer","","inventory-only","extracted_chars=8252 cache=101cc3cfd4_2026北京东城高三一模政治_教师版_.txt"
"2026各区一模","","","","C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026东城一模\细则\2026东城一模细则\16.pptx","pptx","rubric","","inventory-only","extracted_chars=2077 cache=9c28c4a0da_16.txt"
"2026各区一模","","","","C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026东城一模\细则\2026东城一模细则\17.pptx","pptx","rubric","","inventory-only","extracted_chars=1493 cache=4970a59215_17.txt"
"2026各区一模","","","","C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026东城一模\细则\2026东城一模细则\18+选择7、13.pptx","pptx","rubric","","inventory-only","extracted_chars=1733 cache=d98d731096_18_选择7_13.txt"
"2026各区一模","","","","C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026东城一模\细则\2026东城一模细则\19（1）.pptx","pptx","rubric","","inventory-only","extracted_chars=170 cache=5e2cd76e7c_19_1_.txt"
"2026各区一模","","","","C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026东城一模\细则\2026东城一模细则\19（2）.pptx","pptx","rubric","","inventory-only","extracted_chars=1613 cache=57877616e8_19_2_.txt"
"2026各区一模","","","","C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026东城一模\细则\2026东城一模细则\19（3）.pptx","pptx","rubric","","inventory-only","extracted_chars=1410 cache=e69921e89b_19_3_.txt"
"2026各区一模","","","","C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026东城一模\细则\2026东城一模细则\19（4）.pptx","pptx","rubric","","inventory-only","extracted_chars=1352 cache=11dab30715_19_4_.txt"
"2026各区一模","","","","C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026东城一模\细则\2026东城一模细则\20.pptx","pptx","rubric","","inventory-only","extracted_chars=1109 cache=419f58fa6c_20.txt"
"2026各区一模","","","","C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026丰台一模\细则\2026丰台一模细则.pptx","pptx","rubric","","inventory-only","extracted_chars=11447 cache=9d02a96c5d_2026丰台一模细则.txt"
"2026各区一模","","","","C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026丰台一模\试卷\丰台一模.pdf","pdf","paper","","ocr-reviewed","OCR extracted chars=28882 pages=10 cache=C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选择性必修一_当代国际政治与经济_2026-04-25_1417\ocr_text_cache\6e8f2df5ef86ff9e_丰台一模.txt; classified in role_reports/ocr_boundary_findings.md"
"2026各区一模","","","","C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026延庆一模\细则\2026延庆一模细则.docx","docx","rubric","","inventory-only","extracted_chars=2642 cache=d3f54ef726_2026延庆一模细则.txt"
"2026各区一模","","","","C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026延庆一模\试卷\2026北京延庆高三一模政治（教师版）.pdf","pdf","reference-answer","","inventory-only","extracted_chars=9861 cache=41a137700b_2026北京延庆高三一模政治_教师版_.txt"
"2026各区一模","","","","C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026房山一模\细则\2026房山一模细则.docx","docx","rubric","","inventory-only","extracted_chars=3585 cache=1a3bb36073_2026房山一模细则.txt"
"2026各区一模","","","","C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026房山一模\试卷\2026北京房山高三一模政治.pdf","pdf","paper","","ocr-reviewed","OCR extracted chars=26265 pages=11 cache=C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选择性必修一_当代国际政治与经济_2026-04-25_1417\ocr_text_cache\e37482eff39f3618_2026北京房山高三一模政治.txt; classified in role_reports/ocr_boundary_findings.md"
"2026各区一模","","","","C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026朝阳一模\其他材料\chat_file_1040g3c831um895dphu105n2bsq04dit0lj2bojo_202604朝阳高三政治一模阅卷细则(1).docx","docx","marking-report","","inventory-only","extracted_chars=4512 cache=308dd1fe57_chat_file_1040g3c831um895dphu105n2bsq04dit0lj2bojo_202604朝阳高三政治一模阅卷细则_1_.txt"
"2026各区一模","","","","C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026朝阳一模\细则\2026朝阳一模细则.docx","docx","rubric","","inventory-only","extracted_chars=4512 cache=eb3cba10a3_2026朝阳一模细则.txt"
"2026各区一模","","","","C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026朝阳一模\试卷\2026北京朝阳高三一模政治（教师版）.pdf","pdf","reference-answer","","inventory-only","extracted_chars=14305 cache=523402ddfc_2026北京朝阳高三一模政治_教师版_.txt"
"2026各区一模","","","","C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026海淀一模\细则\2026海淀一模细则.pdf","pdf","rubric","","inventory-only","extracted_chars=2171 cache=cfda4b7455_2026海淀一模细则.txt"
"2026各区一模","","","","C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026海淀一模\试卷\2026海淀一模 试卷扫描版_去水印.pdf","pdf","paper","","ocr-reviewed","OCR extracted chars=24693 pages=8 cache=C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选择性必修一_当代国际政治与经济_2026-04-25_1417\ocr_text_cache\03e0412bb80579d8_2026海淀一模_试卷扫描版_去水印.txt; classified in role_reports/ocr_boundary_findings.md"
"2026各区一模","","","","C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026石景山一模\细则\2026石景山一模细则.doc","doc","rubric","","inventory-only","old .doc not extracted in automatic pass; converted_old_doc_chars=3028 converted_text=d6ef922ccb_2026石景山一模细则.txt"
"2026各区一模","","","","C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026石景山一模\试卷\2026北京石景山高三一模政治（教师版）.pdf","pdf","reference-answer","","inventory-only","extracted_chars=10105 cache=8292a4681b_2026北京石景山高三一模政治_教师版_.txt"
"2026各区一模","","","","C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026西城一模\细则\2026西城一模细则.docx","docx","rubric","","inventory-only","extracted_chars=2574 cache=8fc4c427ba_2026西城一模细则.txt"
"2026各区一模","","","","C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026西城一模\试卷\2026北京西城高三一模政治.pdf","pdf","paper","","ocr-reviewed","OCR extracted chars=31754 pages=11 cache=C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选择性必修一_当代国际政治与经济_2026-04-25_1417\ocr_text_cache\5581e0237e861511_2026北京西城高三一模政治.txt; classified in role_reports/ocr_boundary_findings.md"
"2026各区一模","","","","C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026西城一模\试卷\高三统一测试思想政治试卷.docx","docx","paper","","inventory-only","extracted_chars=6142 cache=d5208544a6_高三统一测试思想政治试卷.txt"
"2026各区一模","","","","C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026门头沟一模\细则\2026门头沟一模细则.docx","docx","rubric","","inventory-only","extracted_chars=4998 cache=fd6c1b63e9_2026门头沟一模细则.txt"
"2026各区一模","","","","C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026门头沟一模\试卷\门头沟区高三政治一模试卷.pdf","pdf","paper","","inventory-only","extracted_chars=8612 cache=84cc6cb49d_门头沟区高三政治一模试卷.txt"
"2026各区一模","","","","C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026顺义一模\细则\2026顺义一模细则.pptx","pptx","rubric","","inventory-only","extracted_chars=4749 cache=4643c1342d_2026顺义一模细则.txt"
"2026各区一模","","","","C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026顺义一模\试卷\2026顺义一模.pdf","pdf","paper","","inventory-only","extracted_chars=8990 cache=ff858386e7_2026顺义一模.txt"
"2026各区期末和期中","","","","C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026东城期末\细则\2026东城期末细则.pptx","pptx","rubric","","inventory-only","extracted_chars=21120 cache=6342de0155_2026东城期末细则.txt"
"2026各区期末和期中","","","","C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026东城期末\试卷\2026北京东城高三（上）期末政治（教师版）.pdf","pdf","reference-answer","","inventory-only","extracted_chars=7968 cache=09fc30dbbb_2026北京东城高三_上_期末政治_教师版_.txt"
"2026各区期末和期中","","","","C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026丰台期末\细则\2026丰台期末细则.pdf","pdf","rubric","","inventory-only","extracted_chars=9686 cache=2a0cb66964_2026丰台期末细则.txt"
"2026各区期末和期中","","","","C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026丰台期末\试卷\2026北京丰台高三（上）期末政治.pdf","pdf","paper","","ocr-reviewed","OCR extracted chars=26856 pages=9 cache=C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选择性必修一_当代国际政治与经济_2026-04-25_1417\ocr_text_cache\6553ff85e09d299a_2026北京丰台高三（上）期末政治.txt; classified in role_reports/ocr_boundary_findings.md"
"2026各区期末和期中","","","","C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026朝阳期中\其他材料\2025.11朝阳期中政治评标.docx","docx","marking-report","","inventory-only","extracted_chars=4749 cache=99c22d67a2_2025.11朝阳期中政治评标.txt"
"2026各区期末和期中","","","","C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026朝阳期中\细则\2026朝阳期中细则.docx","docx","rubric","","inventory-only","extracted_chars=4749 cache=8681dbd75c_2026朝阳期中细则.txt"
"2026各区期末和期中","","","","C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026朝阳期中\试卷\2025北京朝阳高三（上）期中政治（教师版）.pdf","pdf","reference-answer","","inventory-only","extracted_chars=8258 cache=1ac524b07f_2025北京朝阳高三_上_期中政治_教师版_.txt"
"2026各区期末和期中","","","","C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026朝阳期末\细则\2026朝阳期末细则.pdf","pdf","rubric","","ocr-reviewed","OCR extracted chars=16688 pages=4 cache=C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选择性必修一_当代国际政治与经济_2026-04-25_1417\ocr_text_cache\487b2d15b3a3ac2b_2026朝阳期末细则.txt; classified in role_reports/ocr_boundary_findings.md"
"2026各区期末和期中","","","","C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026朝阳期末\试卷\2026北京朝阳高三（上）期末政治.pdf","pdf","paper","","ocr-reviewed","OCR extracted chars=29108 pages=8 cache=C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选择性必修一_当代国际政治与经济_2026-04-25_1417\ocr_text_cache\e1a49527cb4c175f_2026北京朝阳高三（上）期末政治.txt; classified in role_reports/ocr_boundary_findings.md"
"2026各区期末和期中","","","","C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026海淀期中\细则\2026海淀期中细则.pdf","pdf","rubric","","ocr-reviewed","OCR extracted chars=98512 pages=107 cache=C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选择性必修一_当代国际政治与经济_2026-04-25_1417\ocr_text_cache\e65381bd22912637_2026海淀期中细则.txt; classified in role_reports/ocr_boundary_findings.md"
"2026各区期末和期中","","","","C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026海淀期中\试卷\2025北京海淀高三（上）期中政治（教师版）.docx","docx","reference-answer","","inventory-only","extracted_chars=8576 cache=d5fffcaece_2025北京海淀高三_上_期中政治_教师版_.txt"
"2026各区期末和期中","","","","C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026海淀期末\细则\2026海淀期末细则.pdf","pdf","rubric","","inventory-only","extracted_chars=1778 cache=0f9316f264_2026海淀期末细则.txt"
"2026各区期末和期中","","","","C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026海淀期末\试卷\2026北京海淀高三（上）期末政治（教师版）.pdf","pdf","reference-answer","","inventory-only","extracted_chars=1786 cache=c8f2afbfd8_2026北京海淀高三_上_期末政治_教师版_.txt"
"2026各区期末和期中","","","","C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026石景山期末\试卷\2026北京石景山高三（上）期末政治.pdf","pdf","paper","","inventory-only","extracted_chars=1669 cache=284c83dd54_2026北京石景山高三_上_期末政治.txt"
"2026各区期末和期中","","","","C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026西城期末\其他材料\西城高三期末评标.pptx","pptx","marking-report","","inventory-only","extracted_chars=990 cache=2f68faeb99_西城高三期末评标.txt"
"2026各区期末和期中","","","","C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026西城期末\细则\2026西城期末细则.pdf","pdf","rubric","","ocr-reviewed","OCR extracted chars=16552 pages=5 cache=C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选择性必修一_当代国际政治与经济_2026-04-25_1417\ocr_text_cache\54715a1e650d940e_2026西城期末细则.txt; classified in role_reports/ocr_boundary_findings.md"
"2026各区期末和期中","","","","C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026西城期末\试卷\2026北京西城高三（上）期末政治（教师版）.pdf","pdf","reference-answer","","inventory-only","extracted_chars=2894 cache=dfe88eaeba_2026北京西城高三_上_期末政治_教师版_.txt"
"2026各区期末和期中","","","","C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026通州期末\细则\2026通州期末细则.pptx","pptx","rubric","","inventory-only","extracted_chars=7633 cache=e35d3439d2_2026通州期末细则.txt"
"2026各区期末和期中","","","","C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026通州期末\试卷\2026北京通州高三（上）期末政治（教师版）.pdf","pdf","reference-answer","","inventory-only","extracted_chars=8582 cache=176a808c35_2026北京通州高三_上_期末政治_教师版_.txt"
