patch_id,target_file,target_id,question_id,patch_type,current_value,suggested_value,reason,evidence_level_impact,source_locator,must_fix_before_reasoner
RP_0061,merged_rubric_atoms_subjective_for_reasoners_claudecode_corrected.csv,R_CC0319_2026_海淀_期末_19_01,CC0319_2026_海淀_期末_19,update,19. 根据反不正当竞争法规定，不正当竞争⾏为是指经营者在⽣产经营活动中，扰乱市场竞 争秩序，损害其他经营者或者消费者的合法权益的⾏为。郑某利⽤技术⼿段，为⽤户提供不 正当抢票优势，破坏平台的购票规则，⼲扰、妨碍平台售票业务的正常开展，损害,清洗 rubric_or_answer_phrase 中的 slide/page/评分细则等结构性标识,细则 atom 含结构标记，影响 plain_reward_description 抽取,no_level_change,F0215:text | F0216:page 3 | F0217:page 10 | F0396:page 3,no
RP_0062,merged_rubric_atoms_subjective_for_reasoners_claudecode_corrected.csv,R_CC0364_2026_通州_期末_19_1_01,CC0364_2026_通州_期末_19_1,update,19（1）细则 一、法理依据3分 依据《中华人民共和国民法典》规定（1分，写按照法律不给分），不动产的相邻权利人应当按照有利生产、方便生活、团结互助、公平合理的原则，正确处理相邻关系。（2分，写应当为相邻方提供便利或不侵害相邻方合法权益给1,清洗 rubric_or_answer_phrase 中的 slide/page/评分细则等结构性标识,细则 atom 含结构标记，影响 plain_reward_description 抽取,no_level_change,F0223:slide 11 | F0403:slide 11,no
RP_0063,merged_rubric_atoms_subjective_for_reasoners_claudecode_corrected.csv,R_CC0364_2026_通州_期末_19_1_06,CC0364_2026_通州_期末_19_1,update,②推理错误。（1分）该推理属于必要条件假言推理，遵循“否定前件必否定后件”“肯定后件必肯定前件”的规则。（1分）材料中仅肯定前件“公示期内未收到异议”，就得出肯定后件“加装电梯符合要求”的结论，（1分）是错误的推理结构。（6分） [slid,清洗 rubric_or_answer_phrase 中的 slide/page/评分细则等结构性标识,细则 atom 含结构标记，影响 plain_reward_description 抽取,no_level_change,F0223:slide 11 | F0403:slide 11,no
RP_0064,merged_rubric_atoms_subjective_for_reasoners_claudecode_corrected.csv,R_CC0364_2026_通州_期末_19_1_08,CC0364_2026_通州_期末_19_1,update,（2）写出必要条件假言推理（1分）或者有效式：否定前件式/肯定定后件式/否前否后/肯后肯前/如果否定了假言判断的前件，结论就要否定假言判断的后件/如果肯定了假言判断的后件，就要肯定前件（1分）或者无效式：肯定前件式/肯定前件不能肯定后件/肯,清洗 rubric_or_answer_phrase 中的 slide/page/评分细则等结构性标识,细则 atom 含结构标记，影响 plain_reward_description 抽取,no_level_change,F0223:slide 11 | F0403:slide 11,no
RP_0065,merged_rubric_atoms_subjective_for_reasoners_claudecode_corrected.csv,R_CC0305_2026_海淀_一模_18_3_P01,CC0305_2026_海淀_一模_18_3,update,判断原告请求是否有法律依据,丰富 what_judgment_student_must_make_before_writing：写明学生在动笔前要做的具体判断（法律关系→行为定性→责任承担/程序路径）,judgment 字段过短，缺乏可操作性,no_level_change,F0165:lines 87-96,no
RP_0066,merged_rubric_atoms_subjective_for_reasoners_claudecode_corrected.csv,R_CC0373_2026_顺义_一模_18_P01,CC0373_2026_顺义_一模_18,update,判断就业歧视是否成立,丰富 what_judgment_student_must_make_before_writing：写明学生在动笔前要做的具体判断（法律关系→行为定性→责任承担/程序路径）,judgment 字段过短，缺乏可操作性,no_level_change,F0176:lines 35-47,no
RP_0067,merged_rubric_atoms_subjective_for_reasoners_claudecode_corrected.csv,R_CC0373_2026_顺义_一模_18_P04,CC0373_2026_顺义_一模_18,update,判断张某是否违反竞业限制义务,丰富 what_judgment_student_must_make_before_writing：写明学生在动笔前要做的具体判断（法律关系→行为定性→责任承担/程序路径）,judgment 字段过短，缺乏可操作性,no_level_change,F0176:lines 35-47,no
RP_0068,merged_rubric_atoms_subjective_for_reasoners_claudecode_corrected.csv,R_CC0373_2026_顺义_一模_18_P07,CC0373_2026_顺义_一模_18,update,先完成两个主体判断后再收价值,丰富 what_judgment_student_must_make_before_writing：写明学生在动笔前要做的具体判断（法律关系→行为定性→责任承担/程序路径）,judgment 字段过短，缺乏可操作性,no_level_change,F0176:lines 35-47,no
RP_0069,merged_rubric_atoms_subjective_for_reasoners_claudecode_corrected.csv,RECOVER_2024_东城_二模_19_1_R01,RECOVER_2024_东城_二模_19_1,update,先选定代理方并确定请求方向,丰富 what_judgment_student_must_make_before_writing：写明学生在动笔前要做的具体判断（法律关系→行为定性→责任承担/程序路径）,judgment 字段过短，缺乏可操作性,no_level_change,F0037 lines 30-40,no
RP_0070,merged_rubric_atoms_subjective_for_reasoners_claudecode_corrected.csv,RECOVER_2024_东城_二模_19_1_R02,RECOVER_2024_东城_二模_19_1,update,先筛选与诉讼请求相关的事实,丰富 what_judgment_student_must_make_before_writing：写明学生在动笔前要做的具体判断（法律关系→行为定性→责任承担/程序路径）,judgment 字段过短，缺乏可操作性,no_level_change,"F0037 lines 33,42",no
RP_0071,merged_rubric_atoms_subjective_for_reasoners_claudecode_corrected.csv,RECOVER_2025_丰台_二模_19_2_R02,RECOVER_2025_丰台_二模_19_2,update,先判断司法建议同时限制和保护,丰富 what_judgment_student_must_make_before_writing：写明学生在动笔前要做的具体判断（法律关系→行为定性→责任承担/程序路径）,judgment 字段过短，缺乏可操作性,no_level_change,F0111 lines 19-25,no
RP_0072,merged_rubric_atoms_subjective_for_reasoners_claudecode_corrected.csv,RECOVER_2026_延庆_一模_18_1_R01,RECOVER_2026_延庆_一模_18_1,update,先判断不同受害对象和违法类型,丰富 what_judgment_student_must_make_before_writing：写明学生在动笔前要做的具体判断（法律关系→行为定性→责任承担/程序路径）,judgment 字段过短，缺乏可操作性,no_level_change,"F0369 lines 16,20",no
RP_0073,merged_rubric_atoms_subjective_for_reasoners_claudecode_corrected.csv,RECOVER_2026_房山_一模_17_1_R01,RECOVER_2026_房山_一模_17_1,update,先判断责任归属结论,丰富 what_judgment_student_must_make_before_writing：写明学生在动笔前要做的具体判断（法律关系→行为定性→责任承担/程序路径）,judgment 字段过短，缺乏可操作性,no_level_change,F0371 lines 22-25,no
RP_0074,merged_rubric_atoms_subjective_for_reasoners_claudecode_corrected.csv,RECOVER_2026_房山_一模_17_1_R02,RECOVER_2026_房山_一模_17_1,update,先判断AI不是民事主体,丰富 what_judgment_student_must_make_before_writing：写明学生在动笔前要做的具体判断（法律关系→行为定性→责任承担/程序路径）,judgment 字段过短，缺乏可操作性,no_level_change,F0371 lines 23-27,no
RP_0075,merged_rubric_atoms_subjective_for_reasoners_claudecode_corrected.csv,RECOVER_2026_房山_一模_17_1_R03,RECOVER_2026_房山_一模_17_1,update,先判断公司过错与用户注意义务,丰富 what_judgment_student_must_make_before_writing：写明学生在动笔前要做的具体判断（法律关系→行为定性→责任承担/程序路径）,judgment 字段过短，缺乏可操作性,no_level_change,F0371 lines 27-31,no
RP_0076,merged_rubric_atoms_subjective_for_reasoners_claudecode_corrected.csv,RECOVER_2026_西城_二模_18_1_R01,RECOVER_2026_西城_二模_18_1,update,先判断AI不是民事主体,丰富 what_judgment_student_must_make_before_writing：写明学生在动笔前要做的具体判断（法律关系→行为定性→责任承担/程序路径）,judgment 字段过短，缺乏可操作性,no_level_change,F0200 page_006,no
RP_0077,merged_rubric_atoms_subjective_for_reasoners_claudecode_corrected.csv,RECOVER_2026_西城_二模_18_1_R02,RECOVER_2026_西城_二模_18_1,update,先判断被告是否尽到注意义务,丰富 what_judgment_student_must_make_before_writing：写明学生在动笔前要做的具体判断（法律关系→行为定性→责任承担/程序路径）,judgment 字段过短，缺乏可操作性,no_level_change,F0200 page_006,no
RP_0078,merged_rubric_atoms_subjective_for_reasoners_claudecode_corrected.csv,RECOVER_2026_西城_二模_18_1_R03,RECOVER_2026_西城_二模_18_1,update,先判断侵权构成要件是否满足,丰富 what_judgment_student_must_make_before_writing：写明学生在动笔前要做的具体判断（法律关系→行为定性→责任承担/程序路径）,judgment 字段过短，缺乏可操作性,no_level_change,F0200 page_006,no
RP_0079,merged_rubric_atoms_subjective_for_reasoners_claudecode_corrected.csv,RECOVER_2026_西城_二模_18_2_R03,RECOVER_2026_西城_二模_18_2,update,先判断用户也负有审慎注意义务,丰富 what_judgment_student_must_make_before_writing：写明学生在动笔前要做的具体判断（法律关系→行为定性→责任承担/程序路径）,judgment 字段过短，缺乏可操作性,no_level_change,F0200 pages_007-008,no
RP_0080,merged_rubric_atoms_subjective_for_reasoners_claudecode_corrected.csv,RECOVER_2026_西城_二模_18_3_R02,RECOVER_2026_西城_二模_18_3,update,先判断主体是最高法典型案例,丰富 what_judgment_student_must_make_before_writing：写明学生在动笔前要做的具体判断（法律关系→行为定性→责任承担/程序路径）,judgment 字段过短，缺乏可操作性,no_level_change,F0200 page_009,no
RP_0081,merged_rubric_atoms_subjective_for_reasoners_claudecode_corrected.csv,RECOVER_2026_房山_一模_17_1_R02,RECOVER_2026_房山_一模_17_1,update,kmv=knowledge+material no_mat=yes,kmv 包含 material 时 can_be_written_without_material 应为 no,kmv 与 can_be_written_without_material 不一致,no_level_change,F0371 lines 23-27,no
RP_0082,merged_rubric_atoms_subjective_for_reasoners_claudecode_corrected.csv,RECOVER_2026_西城_二模_18_1_R01,RECOVER_2026_西城_二模_18_1,update,kmv=knowledge+material no_mat=yes,kmv 包含 material 时 can_be_written_without_material 应为 no,kmv 与 can_be_written_without_material 不一致,no_level_change,F0200 page_006,no
RP_0083,merged_rubric_atoms_subjective_for_reasoners_claudecode_corrected.csv,R_CC0311_2026_海淀_二模_18_2_01,CC0311_2026_海淀_二模_18_2,update,kmv=knowledge no_mat=no,kmv=knowledge 仅靠知识可答时，can_be_written_without_material 通常应为 yes 或 uncertain,知识型 atom 但禁止脱材料书写，需审视,no_level_change,F0197:text Q18(2),no
RP_0084,merged_rubric_atoms_subjective_for_reasoners_claudecode_corrected.csv,R_CC0019_2024_朝阳_一模_19_01,CC0019_2024_朝阳_一模_19,source_check_needed,related_mat=M_CC0019_2024_朝阳_一模_19_02|M_CC0019_2024_朝阳_一模_19_03|M_CC0019_2024_朝阳_一模_19_05|M_,在 material atoms 重建后，重新对齐 related_material_atom_ids 引用,material atoms 重建后 related_material_atom_ids 全部失效,no_level_change,F0014:text | F0239:text,yes
RP_0085,merged_rubric_atoms_subjective_for_reasoners_claudecode_corrected.csv,R_CC0092_2025_东城_期末_19_1_01,CC0092_2025_东城_期末_19_1,source_check_needed,related_mat=M_CC0092_2025_东城_期末_19_1_03,在 material atoms 重建后，重新对齐 related_material_atom_ids 引用,material atoms 重建后 related_material_atom_ids 全部失效,no_level_change,F0128:page 11 | F0129:slide 11 | F0129:slide 12 | F0338:page 11,yes
RP_0086,merged_rubric_atoms_subjective_for_reasoners_claudecode_corrected.csv,R_CC0214_2025_门头沟_一模_20_2_01,CC0214_2025_门头沟_一模_20_2,source_check_needed,related_mat=M_CC0214_2025_门头沟_一模_20_2_01|M_CC0214_2025_门头沟_一模_20_2_02,在 material atoms 重建后，重新对齐 related_material_atom_ids 引用,material atoms 重建后 related_material_atom_ids 全部失效,no_level_change,F0095:text | F0313:text,yes
RP_0087,merged_rubric_atoms_subjective_for_reasoners_claudecode_corrected.csv,R_CC0214_2025_门头沟_一模_20_2_02,CC0214_2025_门头沟_一模_20_2,source_check_needed,related_mat=M_CC0214_2025_门头沟_一模_20_2_02|M_CC0214_2025_门头沟_一模_20_2_03|M_CC0214_2025_门头沟_一模_2,在 material atoms 重建后，重新对齐 related_material_atom_ids 引用,material atoms 重建后 related_material_atom_ids 全部失效,no_level_change,F0095:text | F0313:text,yes
RP_0088,merged_rubric_atoms_subjective_for_reasoners_claudecode_corrected.csv,R_CC0214_2025_门头沟_一模_20_2_03,CC0214_2025_门头沟_一模_20_2,source_check_needed,related_mat=M_CC0214_2025_门头沟_一模_20_2_04,在 material atoms 重建后，重新对齐 related_material_atom_ids 引用,material atoms 重建后 related_material_atom_ids 全部失效,no_level_change,F0095:text | F0313:text,yes
RP_0089,merged_rubric_atoms_subjective_for_reasoners_claudecode_corrected.csv,R_CC0214_2025_门头沟_一模_20_2_04,CC0214_2025_门头沟_一模_20_2,source_check_needed,related_mat=M_CC0214_2025_门头沟_一模_20_2_02|M_CC0214_2025_门头沟_一模_20_2_03|M_CC0214_2025_门头沟_一模_2,在 material atoms 重建后，重新对齐 related_material_atom_ids 引用,material atoms 重建后 related_material_atom_ids 全部失效,no_level_change,F0095:text | F0313:text,yes
RP_0090,merged_rubric_atoms_subjective_for_reasoners_claudecode_corrected.csv,R_CC0214_2025_门头沟_一模_20_2_05,CC0214_2025_门头沟_一模_20_2,source_check_needed,related_mat=M_CC0214_2025_门头沟_一模_20_2_01|M_CC0214_2025_门头沟_一模_20_2_02,在 material atoms 重建后，重新对齐 related_material_atom_ids 引用,material atoms 重建后 related_material_atom_ids 全部失效,no_level_change,F0095:text | F0313:text,yes
RP_0091,merged_rubric_atoms_subjective_for_reasoners_claudecode_corrected.csv,R_CC0245_2026_东城_期末_18_2_01,CC0245_2026_东城_期末_18_2,source_check_needed,related_mat=M_CC0245_2026_东城_期末_18_2_05|M_CC0245_2026_东城_期末_18_2_06|M_CC0245_2026_东城_期末_18_2,在 material atoms 重建后，重新对齐 related_material_atom_ids 引用,material atoms 重建后 related_material_atom_ids 全部失效,no_level_change,F0205:slide 56,yes
RP_0092,merged_rubric_atoms_subjective_for_reasoners_claudecode_corrected.csv,R_CC0245_2026_东城_期末_18_2_02,CC0245_2026_东城_期末_18_2,source_check_needed,related_mat=M_CC0245_2026_东城_期末_18_2_01|M_CC0245_2026_东城_期末_18_2_02,在 material atoms 重建后，重新对齐 related_material_atom_ids 引用,material atoms 重建后 related_material_atom_ids 全部失效,no_level_change,F0205:slide 56,yes
RP_0093,merged_rubric_atoms_subjective_for_reasoners_claudecode_corrected.csv,R_CC0245_2026_东城_期末_18_2_03,CC0245_2026_东城_期末_18_2,source_check_needed,related_mat=M_CC0245_2026_东城_期末_18_2_11,在 material atoms 重建后，重新对齐 related_material_atom_ids 引用,material atoms 重建后 related_material_atom_ids 全部失效,no_level_change,F0205:slide 56,yes
RP_0094,merged_rubric_atoms_subjective_for_reasoners_claudecode_corrected.csv,R_CC0245_2026_东城_期末_18_2_04,CC0245_2026_东城_期末_18_2,source_check_needed,related_mat=M_CC0245_2026_东城_期末_18_2_01|M_CC0245_2026_东城_期末_18_2_02,在 material atoms 重建后，重新对齐 related_material_atom_ids 引用,material atoms 重建后 related_material_atom_ids 全部失效,no_level_change,F0205:slide 56,yes
RP_0095,merged_rubric_atoms_subjective_for_reasoners_claudecode_corrected.csv,R_CC0317_2026_海淀_期末_18_01,CC0317_2026_海淀_期末_18,source_check_needed,related_mat=M_CC0317_2026_海淀_期末_18_02|M_CC0317_2026_海淀_期末_18_03|M_CC0317_2026_海淀_期末_18_05,在 material atoms 重建后，重新对齐 related_material_atom_ids 引用,material atoms 重建后 related_material_atom_ids 全部失效,no_level_change,F0215:text | F0216:page 2 | F0217:page 10 | F0396:page 2,yes
RP_0096,merged_rubric_atoms_subjective_for_reasoners_claudecode_corrected.csv,R_CC0318_2026_海淀_期末_18_2_01,CC0318_2026_海淀_期末_18_2,source_check_needed,related_mat=M_CC0318_2026_海淀_期末_18_2_01,在 material atoms 重建后，重新对齐 related_material_atom_ids 引用,material atoms 重建后 related_material_atom_ids 全部失效,no_level_change,F0216:page 2 | F0396:page 2,yes
RP_0097,merged_rubric_atoms_subjective_for_reasoners_claudecode_corrected.csv,R_CC0319_2026_海淀_期末_19_01,CC0319_2026_海淀_期末_19,source_check_needed,related_mat=M_CC0319_2026_海淀_期末_19_01|M_CC0319_2026_海淀_期末_19_02|M_CC0319_2026_海淀_期末_19_03,在 material atoms 重建后，重新对齐 related_material_atom_ids 引用,material atoms 重建后 related_material_atom_ids 全部失效,no_level_change,F0215:text | F0216:page 3 | F0217:page 10 | F0396:page 3,yes
RP_0098,merged_rubric_atoms_subjective_for_reasoners_claudecode_corrected.csv,R_CC0353_2026_西城_期末_17_01,CC0353_2026_西城_期末_17,source_check_needed,related_mat=M_CC0353_2026_西城_期末_17_01,在 material atoms 重建后，重新对齐 related_material_atom_ids 引用,material atoms 重建后 related_material_atom_ids 全部失效,no_level_change,F0221:page 11,yes
