source_id,root_label,root_path,relative_path,filename,suffix,size_bytes,mtime,year_hint,district_hint,stage_hint,evidence_guess,file_flags,status,notes
SRC_fdae05b75895,北京高考政治,/Users/wanglifei/Desktop/北京高考政治,选必一_当代国际政治与经济_从0重跑_GPT55内容监督_ClaudeCode完整复跑_2026-05-02/01_source_inventory/SOURCE_INVENTORY.summary.md,SOURCE_INVENTORY.summary.md,.md,185,1777736752,2026,,,unknown,,not_started,
SRC_0642530c6b7a,北京高考政治,/Users/wanglifei/Desktop/北京高考政治,选必一_当代国际政治与经济_从0重跑_GPT55内容监督_ClaudeCode完整复跑_2026-05-02/01_source_inventory/SUITE_INVENTORY.csv,SUITE_INVENTORY.csv,.csv,14106,1777736752,2026,,,unknown,,not_started,
SRC_85b4c352bda0,北京高考政治,/Users/wanglifei/Desktop/北京高考政治,选必一_当代国际政治与经济_从0重跑_GPT55内容监督_ClaudeCode完整复跑_2026-05-02/01_source_inventory/SUITE_INVENTORY.summary.md,SUITE_INVENTORY.summary.md,.md,150,1777736752,2026,,,unknown,,not_started,
SRC_aba19140f774,北京高考政治,/Users/wanglifei/Desktop/北京高考政治,选必一_当代国际政治与经济_从0重跑_GPT55内容监督_ClaudeCode完整复跑_2026-05-02/01_source_inventory/source_ledger_updated.csv,source_ledger_updated.csv,.csv,43199,1777739210,2026,,,unknown,,not_started,
SRC_444a7ad065b5,北京高考政治,/Users/wanglifei/Desktop/北京高考政治,选必一_当代国际政治与经济_从0重跑_GPT55内容监督_ClaudeCode完整复跑_2026-05-02/02_extraction/failed_extractions.md,failed_extractions.md,.md,22,1777734464,2026,,,unknown,,not_started,
SRC_a5e6a723d7c0,北京高考政治,/Users/wanglifei/Desktop/北京高考政治,选必一_当代国际政治与经济_从0重跑_GPT55内容监督_ClaudeCode完整复跑_2026-05-02/03_entries/evidence_level_index.csv,evidence_level_index.csv,.csv,70,1777734464,2026,,,unknown,,not_started,
SRC_250a0af9449a,北京高考政治,/Users/wanglifei/Desktop/北京高考政治,选必一_当代国际政治与经济_从0重跑_GPT55内容监督_ClaudeCode完整复跑_2026-05-02/03_entries/evidence_level_recheck.csv,evidence_level_recheck.csv,.csv,42894,1777739210,2026,,,unknown,,not_started,
SRC_35c434e08d2b,北京高考政治,/Users/wanglifei/Desktop/北京高考政治,选必一_当代国际政治与经济_从0重跑_GPT55内容监督_ClaudeCode完整复跑_2026-05-02/03_entries/suite_question_matrix.csv,suite_question_matrix.csv,.csv,10140,1777739210,2026,,,unknown,,not_started,
SRC_94099ad7ba61,北京高考政治,/Users/wanglifei/Desktop/北京高考政治,选必一_当代国际政治与经济_从0重跑_GPT55内容监督_ClaudeCode完整复跑_2026-05-02/03_entries/xuanbiyi_subjective_entries_phase02.jsonl,xuanbiyi_subjective_entries_phase02.jsonl,.jsonl,54842,1777739666,2026,,,unknown,,not_started,
SRC_a12078afcb80,北京高考政治,/Users/wanglifei/Desktop/北京高考政治,选必一_当代国际政治与经济_从0重跑_GPT55内容监督_ClaudeCode完整复跑_2026-05-02/03_entries/xuanbiyi_subjective_index.csv,xuanbiyi_subjective_index.csv,.csv,38878,1777739666,2026,,,unknown,,not_started,
SRC_f10dfcbf304a,北京高考政治,/Users/wanglifei/Desktop/北京高考政治,选必一_当代国际政治与经济_从0重跑_GPT55内容监督_ClaudeCode完整复跑_2026-05-02/04_suite_reports/suite_completion_matrix.csv,suite_completion_matrix.csv,.csv,96,1777734464,2026,,,unknown,,not_started,
SRC_319aeceb9dc6,北京高考政治,/Users/wanglifei/Desktop/北京高考政治,选必一_当代国际政治与经济_从0重跑_GPT55内容监督_ClaudeCode完整复跑_2026-05-02/05_coverage/coverage_by_book_unit.csv,coverage_by_book_unit.csv,.csv,60,1777734464,2026,,,unknown,,not_started,
SRC_079c20395430,北京高考政治,/Users/wanglifei/Desktop/北京高考政治,选必一_当代国际政治与经济_从0重跑_GPT55内容监督_ClaudeCode完整复跑_2026-05-02/05_coverage/coverage_by_evidence_level.csv,coverage_by_evidence_level.csv,.csv,28,1777734464,2026,,,unknown,,not_started,
SRC_be0b220b7f42,北京高考政治,/Users/wanglifei/Desktop/北京高考政治,选必一_当代国际政治与经济_从0重跑_GPT55内容监督_ClaudeCode完整复跑_2026-05-02/05_coverage/coverage_by_question_type.csv,coverage_by_question_type.csv,.csv,64,1777734464,2026,,,unknown,,not_started,
SRC_baf9e5fc41cb,北京高考政治,/Users/wanglifei/Desktop/北京高考政治,选必一_当代国际政治与经济_从0重跑_GPT55内容监督_ClaudeCode完整复跑_2026-05-02/05_coverage/coverage_by_year_district_exam.csv,coverage_by_year_district_exam.csv,.csv,59,1777734464,2026,,,unknown,,not_started,
SRC_03e59cca06e3,北京高考政治,/Users/wanglifei/Desktop/北京高考政治,选必一_当代国际政治与经济_从0重跑_GPT55内容监督_ClaudeCode完整复跑_2026-05-02/05_coverage/missing_questions.md,missing_questions.md,.md,21,1777734464,2026,,,unknown,,not_started,
SRC_3f572899d89e,北京高考政治,/Users/wanglifei/Desktop/北京高考政治,选必一_当代国际政治与经济_从0重跑_GPT55内容监督_ClaudeCode完整复跑_2026-05-02/05_coverage/phase02_blockers.md,phase02_blockers.md,.md,1995,1777737985,2026,,,unknown,,not_started,
SRC_af58e03d76f2,北京高考政治,/Users/wanglifei/Desktop/北京高考政治,选必一_当代国际政治与经济_从0重跑_GPT55内容监督_ClaudeCode完整复跑_2026-05-02/05_coverage/unresolved_blockers.md,unresolved_blockers.md,.md,23,1777734464,2026,,,unknown,,not_started,
SRC_7938796a7e07,北京高考政治,/Users/wanglifei/Desktop/北京高考政治,选必一_当代国际政治与经济_从0重跑_GPT55内容监督_ClaudeCode完整复跑_2026-05-02/06_conflicts/conflict_register.md,conflict_register.md,.md,1089,1777738066,2026,,,unknown,,not_started,
SRC_f610d12f9178,北京高考政治,/Users/wanglifei/Desktop/北京高考政治,选必一_当代国际政治与经济_从0重跑_GPT55内容监督_ClaudeCode完整复跑_2026-05-02/06_conflicts/resolved_conflicts.md,resolved_conflicts.md,.md,22,1777734464,2026,,,unknown,,not_started,
SRC_c94230bff97c,北京高考政治,/Users/wanglifei/Desktop/北京高考政治,选必一_当代国际政治与经济_从0重跑_GPT55内容监督_ClaudeCode完整复跑_2026-05-02/06_conflicts/unresolved_conflicts.md,unresolved_conflicts.md,.md,24,1777734464,2026,,,unknown,,not_started,
SRC_50c684a58077,北京高考政治,/Users/wanglifei/Desktop/北京高考政治,选必一_当代国际政治与经济_从0重跑_GPT55内容监督_ClaudeCode完整复跑_2026-05-02/07_student_doc/glossary.md,glossary.md,.md,12,1777734464,2026,,,unknown,,not_started,
SRC_66f55b3cc84f,北京高考政治,/Users/wanglifei/Desktop/北京高考政治,选必一_当代国际政治与经济_从0重跑_GPT55内容监督_ClaudeCode完整复跑_2026-05-02/07_student_doc/student_doc_draft.md,student_doc_draft.md,.md,26,1777734464,2026,,,unknown,,not_started,
SRC_114ba4c08603,北京高考政治,/Users/wanglifei/Desktop/北京高考政治,选必一_当代国际政治与经济_从0重跑_GPT55内容监督_ClaudeCode完整复跑_2026-05-02/07_student_doc/student_doc_final.md,student_doc_final.md,.md,90941,1777741511,2026,,,unknown,,not_started,
SRC_3b78939b1653,北京高考政治,/Users/wanglifei/Desktop/北京高考政治,选必一_当代国际政治与经济_从0重跑_GPT55内容监督_ClaudeCode完整复跑_2026-05-02/07_student_doc/student_doc_outline.md,student_doc_outline.md,.md,28,1777734464,2026,,,unknown,,not_started,
SRC_f396dc46baf2,北京高考政治,/Users/wanglifei/Desktop/北京高考政治,选必一_当代国际政治与经济_从0重跑_GPT55内容监督_ClaudeCode完整复跑_2026-05-02/08_review/claude_advice.md,claude_advice.md,.md,17,1777734464,2026,,,unknown,,not_started,
SRC_95c371bb3dd6,北京高考政治,/Users/wanglifei/Desktop/北京高考政治,选必一_当代国际政治与经济_从0重跑_GPT55内容监督_ClaudeCode完整复跑_2026-05-02/08_review/claude_commander/claude_overnight_commander.md,claude_overnight_commander.md,.md,21919,1777738632,2026,,,unknown,,not_started,
SRC_ecd9503c9ec3,北京高考政治,/Users/wanglifei/Desktop/北京高考政治,选必一_当代国际政治与经济_从0重跑_GPT55内容监督_ClaudeCode完整复跑_2026-05-02/08_review/claude_context_pack.md,claude_context_pack.md,.md,23,1777734464,2026,,,unknown,,not_started,
SRC_3621e3bf90cf,北京高考政治,/Users/wanglifei/Desktop/北京高考政治,选必一_当代国际政治与经济_从0重跑_GPT55内容监督_ClaudeCode完整复跑_2026-05-02/08_review/codex_response_to_advice.md,codex_response_to_advice.md,.md,6632,1777737224,2026,,,unknown,,not_started,
SRC_b78c5b9fae9e,北京高考政治,/Users/wanglifei/Desktop/北京高考政治,选必一_当代国际政治与经济_从0重跑_GPT55内容监督_ClaudeCode完整复跑_2026-05-02/08_review/confucius_fix_log.md,confucius_fix_log.md,.md,942,1777741685,2026,,,unknown,,not_started,
SRC_3a7c582a41aa,北京高考政治,/Users/wanglifei/Desktop/北京高考政治,选必一_当代国际政治与经济_从0重跑_GPT55内容监督_ClaudeCode完整复跑_2026-05-02/08_review/confucius_report.md,confucius_report.md,.md,1210,1777741685,2026,,,unknown,,not_started,
SRC_30687010ab2a,北京高考政治,/Users/wanglifei/Desktop/北京高考政治,选必一_当代国际政治与经济_从0重跑_GPT55内容监督_ClaudeCode完整复跑_2026-05-02/08_review/gpt_advice.md,gpt_advice.md,.md,14,1777734464,2026,,,unknown,,not_started,
SRC_26a2f1425f2c,北京高考政治,/Users/wanglifei/Desktop/北京高考政治,选必一_当代国际政治与经济_从0重跑_GPT55内容监督_ClaudeCode完整复跑_2026-05-02/08_review/gpt_content_review/content_correction_log.md,content_correction_log.md,.md,853,1777741685,2026,,,unknown,,not_started,
SRC_f9c20c55aeb5,北京高考政治,/Users/wanglifei/Desktop/北京高考政治,选必一_当代国际政治与经济_从0重跑_GPT55内容监督_ClaudeCode完整复跑_2026-05-02/08_review/gpt_content_review/content_review_template.md,content_review_template.md,.md,937,1777734464,2026,,,unknown,,not_started,
SRC_711f57fbd351,北京高考政治,/Users/wanglifei/Desktop/北京高考政治,选必一_当代国际政治与经济_从0重跑_GPT55内容监督_ClaudeCode完整复跑_2026-05-02/08_review/gpt_content_review/gpt_content_review_index.md,gpt_content_review_index.md,.md,278,1777734464,2026,,,unknown,,not_started,
SRC_266f34879796,北京高考政治,/Users/wanglifei/Desktop/北京高考政治,选必一_当代国际政治与经济_从0重跑_GPT55内容监督_ClaudeCode完整复跑_2026-05-02/08_review/gpt_context_pack.md,gpt_context_pack.md,.md,20,1777734464,2026,,,unknown,,not_started,
SRC_4264200c69cf,北京高考政治,/Users/wanglifei/Desktop/北京高考政治,选必一_当代国际政治与经济_从0重跑_GPT55内容监督_ClaudeCode完整复跑_2026-05-02/08_review/gpt_phase_advice/gpt_phase_advice_index.md,gpt_phase_advice_index.md,.md,287,1777737224,2026,,,unknown,,not_started,
SRC_1c65441bceb7,北京高考政治,/Users/wanglifei/Desktop/北京高考政治,选必一_当代国际政治与经济_从0重跑_GPT55内容监督_ClaudeCode完整复跑_2026-05-02/08_review/gpt_phase_advice/phase_01_gpt.md,phase_01_gpt.md,.md,354,1777737224,2026,,,unknown,,not_started,
SRC_b698c547ae9a,北京高考政治,/Users/wanglifei/Desktop/北京高考政治,选必一_当代国际政治与经济_从0重跑_GPT55内容监督_ClaudeCode完整复跑_2026-05-02/08_review/gpt_phase_advice/phase_01_gpt_raw.md,phase_01_gpt_raw.md,.md,12284,1777736929,2026,,,unknown,,not_started,
SRC_5258bb702c2f,北京高考政治,/Users/wanglifei/Desktop/北京高考政治,选必一_当代国际政治与经济_从0重跑_GPT55内容监督_ClaudeCode完整复跑_2026-05-02/08_review/gpt_phase_fallback_log.md,gpt_phase_fallback_log.md,.md,887,1777741685,2026,,,unknown,,not_started,
SRC_19b8b5c5ba1f,北京高考政治,/Users/wanglifei/Desktop/北京高考政治,选必一_当代国际政治与经济_从0重跑_GPT55内容监督_ClaudeCode完整复跑_2026-05-02/08_review/phase_reports/hard_sample_review_2025_haidian_midterm_q16_q21.md,hard_sample_review_2025_haidian_midterm_q16_q21.md,.md,3730,1777737985,2026,,,unknown,,not_started,
SRC_74256b3b3d1a,北京高考政治,/Users/wanglifei/Desktop/北京高考政治,选必一_当代国际政治与经济_从0重跑_GPT55内容监督_ClaudeCode完整复跑_2026-05-02/08_review/phase_reports/hard_sample_review_2026_chaoyang_q17.md,hard_sample_review_2026_chaoyang_q17.md,.md,3138,1777737613,2026,,,unknown,,not_started,
SRC_b09c0b4b0767,北京高考政治,/Users/wanglifei/Desktop/北京高考政治,选必一_当代国际政治与经济_从0重跑_GPT55内容监督_ClaudeCode完整复跑_2026-05-02/08_review/phase_reports/hard_sample_review_2026_tongzhou_q20.md,hard_sample_review_2026_tongzhou_q20.md,.md,3063,1777737613,2026,,,unknown,,not_started,
SRC_e61e65f1b7ff,北京高考政治,/Users/wanglifei/Desktop/北京高考政治,选必一_当代国际政治与经济_从0重跑_GPT55内容监督_ClaudeCode完整复跑_2026-05-02/08_review/phase_reports/phase02_codex_source_lock_report.md,phase02_codex_source_lock_report.md,.md,1224,1777737941,2026,,,unknown,,not_started,
SRC_e28e1f6cff7a,北京高考政治,/Users/wanglifei/Desktop/北京高考政治,选必一_当代国际政治与经济_从0重跑_GPT55内容监督_ClaudeCode完整复跑_2026-05-02/08_review/phase_reports/phase_01_workspace_inventory_summary.md,phase_01_workspace_inventory_summary.md,.md,6898,1777737224,2026,,,unknown,,not_started,
SRC_6834f531340b,北京高考政治,/Users/wanglifei/Desktop/北京高考政治,选必一_当代国际政治与经济_从0重跑_GPT55内容监督_ClaudeCode完整复跑_2026-05-02/08_review/phase_reports/phase_report_template.md,phase_report_template.md,.md,1095,1777734464,2026,,,unknown,,not_started,
SRC_dbbb9cb91e5d,北京高考政治,/Users/wanglifei/Desktop/北京高考政治,选必一_当代国际政治与经济_从0重跑_GPT55内容监督_ClaudeCode完整复跑_2026-05-02/09_delivery/acceptance_report.md,acceptance_report.md,.md,2759,1777741685,2026,,,unknown,,not_started,
SRC_a9e8bf6e506f,北京高考政治,/Users/wanglifei/Desktop/北京高考政治,选必一_当代国际政治与经济_从0重跑_GPT55内容监督_ClaudeCode完整复跑_2026-05-02/09_delivery/current_run_reverification_report.md,current_run_reverification_report.md,.md,542,1777741511,2026,,,unknown,,not_started,
SRC_a95b43187c1e,北京高考政治,/Users/wanglifei/Desktop/北京高考政治,选必一_当代国际政治与经济_从0重跑_GPT55内容监督_ClaudeCode完整复跑_2026-05-02/09_delivery/delivery_manifest.md,delivery_manifest.md,.md,4225,1777741685,2026,,,unknown,,not_started,
SRC_115818437305,北京高考政治,/Users/wanglifei/Desktop/北京高考政治,选必一_当代国际政治与经济_从0重跑_GPT55内容监督_ClaudeCode完整复跑_2026-05-02/09_delivery/docx_quicklook/飞哥政治庄园_选必一_当代国际政治与经济_细则术语成品版_2026-05-03.docx.png,飞哥政治庄园_选必一_当代国际政治与经济_细则术语成品版_2026-05-03.docx.png,.png,482670,1777741545,2026,,,unknown,image,not_started,
SRC_d1c02efe7306,北京高考政治,/Users/wanglifei/Desktop/北京高考政治,选必一_当代国际政治与经济_从0重跑_GPT55内容监督_ClaudeCode完整复跑_2026-05-02/09_delivery/pdf_render_check/page_001.png,page_001.png,.png,262663,1777741545,2026,,,unknown,image,not_started,
SRC_4186dcca739b,北京高考政治,/Users/wanglifei/Desktop/北京高考政治,选必一_当代国际政治与经济_从0重跑_GPT55内容监督_ClaudeCode完整复跑_2026-05-02/09_delivery/pdf_render_check/page_002.png,page_002.png,.png,292718,1777741545,2026,,,unknown,image,not_started,
SRC_5520a9f01598,北京高考政治,/Users/wanglifei/Desktop/北京高考政治,选必一_当代国际政治与经济_从0重跑_GPT55内容监督_ClaudeCode完整复跑_2026-05-02/09_delivery/pdf_render_check/page_013.png,page_013.png,.png,272561,1777741545,2026,,,unknown,image,not_started,
SRC_5372834d3bd6,北京高考政治,/Users/wanglifei/Desktop/北京高考政治,选必一_当代国际政治与经济_从0重跑_GPT55内容监督_ClaudeCode完整复跑_2026-05-02/09_delivery/pdf_render_check/page_024.png,page_024.png,.png,70571,1777741545,2026,,,unknown,image,not_started,
SRC_68f9eb320d79,北京高考政治,/Users/wanglifei/Desktop/北京高考政治,选必一_当代国际政治与经济_从0重跑_GPT55内容监督_ClaudeCode完整复跑_2026-05-02/09_delivery/pdf_visual_check.md,pdf_visual_check.md,.md,1624,1777741685,2026,,,unknown,,not_started,
SRC_0d8ed90cf046,北京高考政治,/Users/wanglifei/Desktop/北京高考政治,选必一_当代国际政治与经济_从0重跑_GPT55内容监督_ClaudeCode完整复跑_2026-05-02/09_delivery/word_visual_check.md,word_visual_check.md,.md,1028,1777741685,2026,,,unknown,,not_started,
SRC_9dc507d5349d,北京高考政治,/Users/wanglifei/Desktop/北京高考政治,选必一_当代国际政治与经济_从0重跑_GPT55内容监督_ClaudeCode完整复跑_2026-05-02/09_delivery/选必一_术语频次统计_2026-05-03.md,选必一_术语频次统计_2026-05-03.md,.md,13859,1777741511,2026,,,unknown,,not_started,
SRC_45e2b40d991c,北京高考政治,/Users/wanglifei/Desktop/北京高考政治,选必一_当代国际政治与经济_从0重跑_GPT55内容监督_ClaudeCode完整复跑_2026-05-02/09_delivery/飞哥政治庄园_选必一_当代国际政治与经济_细则术语成品版_2026-05-03.md,飞哥政治庄园_选必一_当代国际政治与经济_细则术语成品版_2026-05-03.md,.md,90941,1777741511,2026,,,unknown,,not_started,
SRC_7efcdb26d1a5,北京高考政治,/Users/wanglifei/Desktop/北京高考政治,选必一_当代国际政治与经济_从0重跑_GPT55内容监督_ClaudeCode完整复跑_2026-05-02/COVERAGE_MATRIX.csv,COVERAGE_MATRIX.csv,.csv,14588,1777736752,2026,,,unknown,,not_started,
SRC_3d92187b2676,北京高考政治,/Users/wanglifei/Desktop/北京高考政治,选必一_当代国际政治与经济_从0重跑_GPT55内容监督_ClaudeCode完整复跑_2026-05-02/DECISION_LOG.md,DECISION_LOG.md,.md,3205,1777738355,2026,,,unknown,,not_started,
SRC_566c4654efe1,北京高考政治,/Users/wanglifei/Desktop/北京高考政治,选必一_当代国际政治与经济_从0重跑_GPT55内容监督_ClaudeCode完整复跑_2026-05-02/FINAL_ACCEPTANCE_REPORT.md,FINAL_ACCEPTANCE_REPORT.md,.md,2759,1777741685,2026,,,unknown,,not_started,
SRC_9e111dae46d8,北京高考政治,/Users/wanglifei/Desktop/北京高考政治,选必一_当代国际政治与经济_从0重跑_GPT55内容监督_ClaudeCode完整复跑_2026-05-02/MASTER_REQUIREMENTS.md,MASTER_REQUIREMENTS.md,.md,8959,1777738355,2026,,,unknown,,not_started,
SRC_78822711cb25,北京高考政治,/Users/wanglifei/Desktop/北京高考政治,选必一_当代国际政治与经济_从0重跑_GPT55内容监督_ClaudeCode完整复跑_2026-05-02/SOURCE_LEDGER.csv,SOURCE_LEDGER.csv,.csv,42078,1777736752,2026,,,unknown,,not_started,
SRC_b7ee0be64811,北京高考政治,/Users/wanglifei/Desktop/北京高考政治,选必一_当代国际政治与经济_从0重跑_GPT55内容监督_ClaudeCode完整复跑_2026-05-02/TASK_BRIEF.md,TASK_BRIEF.md,.md,224,1777734464,2026,,,unknown,,not_started,
SRC_af824f7a4691,北京高考政治,/Users/wanglifei/Desktop/北京高考政治,选必一_当代国际政治与经济_从0重跑_GPT55内容监督_ClaudeCode完整复跑_2026-05-02/USER_FRAMEWORK.md,USER_FRAMEWORK.md,.md,1483,1777734793,2026,,,unknown,,not_started,
SRC_6f0a8764072e,北京高考政治,/Users/wanglifei/Desktop/北京高考政治,选必一_当代国际政治与经济_从0重跑_GPT55内容监督_ClaudeCode完整复跑_2026-05-02/USER_QUESTIONS.md,USER_QUESTIONS.md,.md,681,1777734793,2026,,,unknown,,not_started,
SRC_5cd518366e87,北京高考政治,/Users/wanglifei/Desktop/北京高考政治,选必一_当代国际政治与经济_从0重跑_GPT55内容监督_ClaudeCode完整复跑_2026-05-02/advisor_prompts/claude_overnight_commander_prompt.md,claude_overnight_commander_prompt.md,.md,3851,1777738382,2026,,,unknown,,not_started,
SRC_4641225844cc,北京高考政治,/Users/wanglifei/Desktop/北京高考政治,选必一_当代国际政治与经济_从0重跑_GPT55内容监督_ClaudeCode完整复跑_2026-05-02/advisor_prompts/gpt_phase_01_commander_prompt.md,gpt_phase_01_commander_prompt.md,.md,5645,1777735101,2026,,,unknown,,not_started,
SRC_b3bd652e802b,北京高考政治,/Users/wanglifei/Desktop/北京高考政治,选必一_当代国际政治与经济_从0重跑_GPT55内容监督_ClaudeCode完整复跑_2026-05-02/advisor_prompts/gpt_phase_01_commander_prompt_singleline_retry.md,gpt_phase_01_commander_prompt_singleline_retry.md,.md,2512,1777736379,2026,,,unknown,,not_started,
SRC_b668182c3497,北京高考政治,/Users/wanglifei/Desktop/北京高考政治,选必一_当代国际政治与经济_从0重跑_GPT55内容监督_ClaudeCode完整复跑_2026-05-02/claudecode_lane/CLAUDECODE_OVERNIGHT_FINAL_PROMPT.md,CLAUDECODE_OVERNIGHT_FINAL_PROMPT.md,.md,6061,1777739356,2026,,,unknown,,not_started,
SRC_055aa444496c,北京高考政治,/Users/wanglifei/Desktop/北京高考政治,选必一_当代国际政治与经济_从0重跑_GPT55内容监督_ClaudeCode完整复跑_2026-05-02/claudecode_lane/CLAUDECODE_PHASE02_RESTART_PROMPT.md,CLAUDECODE_PHASE02_RESTART_PROMPT.md,.md,5141,1777737349,2026,,,unknown,,not_started,
SRC_a7edfdc4acfd,北京高考政治,/Users/wanglifei/Desktop/北京高考政治,选必一_当代国际政治与经济_从0重跑_GPT55内容监督_ClaudeCode完整复跑_2026-05-02/claudecode_lane/CLAUDECODE_START_PROMPT.md,CLAUDECODE_START_PROMPT.md,.md,6356,1777734793,2026,,,unknown,,not_started,
SRC_34183913f89e,北京高考政治,/Users/wanglifei/Desktop/北京高考政治,选必一_当代国际政治与经济_从0重跑_GPT55内容监督_ClaudeCode完整复跑_2026-05-02/claudecode_lane/claudecode_blockers_phase02.md,claudecode_blockers_phase02.md,.md,14921,1777739888,2026,,,unknown,,not_started,
SRC_11ce05c8ca47,北京高考政治,/Users/wanglifei/Desktop/北京高考政治,选必一_当代国际政治与经济_从0重跑_GPT55内容监督_ClaudeCode完整复跑_2026-05-02/claudecode_lane/claudecode_conflicts_suspected.md,claudecode_conflicts_suspected.md,.md,12472,1777739919,2026,,,unknown,,not_started,
SRC_5f3fba00ea26,北京高考政治,/Users/wanglifei/Desktop/北京高考政治,选必一_当代国际政治与经济_从0重跑_GPT55内容监督_ClaudeCode完整复跑_2026-05-02/claudecode_lane/claudecode_entries_phase02.jsonl,claudecode_entries_phase02.jsonl,.jsonl,58377,1777740962,2026,,,unknown,,not_started,
SRC_876789ec13a3,北京高考政治,/Users/wanglifei/Desktop/北京高考政治,选必一_当代国际政治与经济_从0重跑_GPT55内容监督_ClaudeCode完整复跑_2026-05-02/claudecode_lane/claudecode_evidence_level_recheck.csv,claudecode_evidence_level_recheck.csv,.csv,8218,1777741220,2026,,,unknown,,not_started,
SRC_98db7af7853c,北京高考政治,/Users/wanglifei/Desktop/北京高考政治,选必一_当代国际政治与经济_从0重跑_GPT55内容监督_ClaudeCode完整复跑_2026-05-02/claudecode_lane/claudecode_hard_sample_chaoyang_q17.md,claudecode_hard_sample_chaoyang_q17.md,.md,9013,1777738220,2026,,,unknown,,not_started,
SRC_bc7be0e18507,北京高考政治,/Users/wanglifei/Desktop/北京高考政治,选必一_当代国际政治与经济_从0重跑_GPT55内容监督_ClaudeCode完整复跑_2026-05-02/claudecode_lane/claudecode_hard_sample_tongzhou_q20.md,claudecode_hard_sample_tongzhou_q20.md,.md,6998,1777738155,2026,,,unknown,,not_started,
SRC_fa1b632444f0,北京高考政治,/Users/wanglifei/Desktop/北京高考政治,选必一_当代国际政治与经济_从0重跑_GPT55内容监督_ClaudeCode完整复跑_2026-05-02/claudecode_lane/claudecode_phase03_completion_report.md,claudecode_phase03_completion_report.md,.md,5959,1777740349,2026,,,unknown,,not_started,
SRC_087f8d9d8cd1,北京高考政治,/Users/wanglifei/Desktop/北京高考政治,选必一_当代国际政治与经济_从0重跑_GPT55内容监督_ClaudeCode完整复跑_2026-05-02/claudecode_lane/claudecode_source_inventory_phase02.csv,claudecode_source_inventory_phase02.csv,.csv,18572,1777737945,2026,,,unknown,,not_started,
SRC_0fbfdfae17b5,北京高考政治,/Users/wanglifei/Desktop/北京高考政治,选必一_当代国际政治与经济_从0重跑_GPT55内容监督_ClaudeCode完整复跑_2026-05-02/claudecode_lane/claudecode_student_draft_phase03.md,claudecode_student_draft_phase03.md,.md,44649,1777741177,2026,,,unknown,,not_started,
SRC_ed0b1be47b9c,北京高考政治,/Users/wanglifei/Desktop/北京高考政治,选必一_当代国际政治与经济_从0重跑_GPT55内容监督_ClaudeCode完整复跑_2026-05-02/claudecode_lane/claudecode_suite_reports_phase02/suite_report_phase02_index.md,suite_report_phase02_index.md,.md,2304,1777738612,2026,,,unknown,,not_started,
SRC_075e6ac49df0,北京高考政治,/Users/wanglifei/Desktop/北京高考政治,选必一_当代国际政治与经济_从0重跑_GPT55内容监督_ClaudeCode完整复跑_2026-05-02/claudecode_lane/claudecode_xuanbiyi_subjective_index.csv,claudecode_xuanbiyi_subjective_index.csv,.csv,19657,1777741179,2026,,,unknown,,not_started,
SRC_4e7ca3adbd97,北京高考政治,/Users/wanglifei/Desktop/北京高考政治,选必一_当代国际政治与经济_从0重跑_GPT55内容监督_ClaudeCode完整复跑_2026-05-02/claudecode_lane/conflicts_for_codex.md,conflicts_for_codex.md,.md,1009,1777738066,2026,,,unknown,,not_started,
SRC_32c878d62863,北京高考政治,/Users/wanglifei/Desktop/北京高考政治,选必一_当代国际政治与经济_从0重跑_GPT55内容监督_ClaudeCode完整复跑_2026-05-02/claudecode_lane/missing_blockers.md,missing_blockers.md,.md,1649,1777737349,2026,,,unknown,,not_started,
SRC_98b071d88a43,北京高考政治,/Users/wanglifei/Desktop/北京高考政治,选必一_当代国际政治与经济_从0重跑_GPT55内容监督_ClaudeCode完整复跑_2026-05-02/claudecode_lane/phase02_restart_status.md,phase02_restart_status.md,.md,5272,1777737857,2026,,,unknown,,not_started,
SRC_527ba5c793ef,北京高考政治,/Users/wanglifei/Desktop/北京高考政治,选必一_当代国际政治与经济_从0重跑_GPT55内容监督_ClaudeCode完整复跑_2026-05-02/claudecode_lane/progress.md,progress.md,.md,898,1777734946,2026,,,unknown,,not_started,
SRC_8c4f27840b1f,北京高考政治,/Users/wanglifei/Desktop/北京高考政治,选必一_当代国际政治与经济_从0重跑_GPT55内容监督_ClaudeCode完整复跑_2026-05-02/claudecode_lane/source_inventory.csv,source_inventory.csv,.csv,11266,1777735016,2026,,,unknown,,not_started,
SRC_a0b6b4c36174,北京高考政治,/Users/wanglifei/Desktop/北京高考政治,选必一_当代国际政治与经济_从0重跑_GPT55内容监督_ClaudeCode完整复跑_2026-05-02/findings.md,findings.md,.md,1620,1777735512,2026,,,unknown,,not_started,
SRC_1af0878a54a0,北京高考政治,/Users/wanglifei/Desktop/北京高考政治,选必一_当代国际政治与经济_从0重跑_GPT55内容监督_ClaudeCode完整复跑_2026-05-02/progress.md,progress.md,.md,9464,1777742414,2026,,,unknown,,not_started,
SRC_582d3f3327ad,北京高考政治,/Users/wanglifei/Desktop/北京高考政治,选必一_当代国际政治与经济_从0重跑_GPT55内容监督_ClaudeCode完整复跑_2026-05-02/task_plan.md,task_plan.md,.md,9825,1777742414,2026,,,unknown,,not_started,
