file_name,line_no,zone,pattern_label,severity,action,line_excerpt
02_full_baodian_v8.md,3871,student_body,M_,P0,rewrite_or_move_to_teacher_evidence,对应材料：M_CC0318_2026_海淀_期中_18_2_01
02_full_baodian_v8.md,3873,student_body,[page,P0,rewrite_or_move_to_teacher_evidence,满分句：18（2）上述规定为住房租赁市场设⽴了清晰、规范的⾏为指引，由相关政府部⻔提供合同 示范⽂本，有利于规范合同内容，防⽌格式条款滥⽤，保护租赁双⽅合法权益，减少合同纠 纷；引导市场主体依法依规从事⺠事活动，弘扬诚信的社会主义价值观，规范住房租赁市场 秩序；明确政府法定职责，推动政府依法履⾏市场监管职能，推进严格执法，推动良法善治。 [page 3] 3
02_full_baodian_v8.md,3877,student_body,[page,P0,rewrite_or_move_to_teacher_evidence,18（2）上述规定为住房租赁市场设⽴了清晰、规范的⾏为指引，由相关政府部⻔提供合同 示范⽂本，有利于规范合同内容，防⽌格式条款滥⽤，保护租赁双⽅合法权益，减少合同纠 纷；引导市场主体依法依规从事⺠事活动，弘扬诚信的社会主义价值观，规范住房租赁市场 秩序；明确政府法定职责，推动政府依法履⾏市场监管职能，推进严格执法，推动良法善治。 [page 3] 3
02_full_baodian_v8.md,3891,student_body,设问原子缺失,P0,rewrite_or_move_to_teacher_evidence,设问：设问原子缺失，需回源；本运行按材料和细则分诊。
02_full_baodian_v8.md,3896,student_body,待回源,P0,rewrite_or_move_to_teacher_evidence,设问触发：设问触发：设问原子待回源；按细则和材料触发
02_full_baodian_v8.md,3912,student_body,M_,P0,rewrite_or_move_to_teacher_evidence,对应材料：M_CC0319_2026_海淀_期中_19_01|M_CC0319_2026_海淀_期中_19_02|M_CC0319_2026_海淀_期中_19_03
02_full_baodian_v8.md,3932,student_body,设问原子缺失,P0,rewrite_or_move_to_teacher_evidence,设问：设问原子缺失，需回源；本运行按材料和细则分诊。
02_full_baodian_v8.md,3937,student_body,待回源,P0,rewrite_or_move_to_teacher_evidence,设问触发：设问触发：设问原子待回源；按细则和材料触发
02_full_baodian_v8.md,3947,student_body,法律语言背景或价值铺垫,P0,rewrite_or_move_to_teacher_evidence,- 材料事实1: 18．（8 分） 证据是打官司决胜负的关键砝码。 -> 法律语言: 背景或价值铺垫
02_full_baodian_v8.md,3953,student_body,M_,P0,rewrite_or_move_to_teacher_evidence,对应材料：M_CC0325_2026_石景山_一模_18_01|M_CC0325_2026_石景山_一模_18_02
02_full_baodian_v8.md,3954,student_body,见细则关键词,P0,rewrite_or_move_to_teacher_evidence,对应法律语言：见细则关键词
02_full_baodian_v8.md,3956,student_body,得分关键词含分值,P0,rewrite_or_move_to_teacher_evidence,得分关键词：①本案属于行政诉讼（1分），行政诉讼的核心问题是行政机关的行政行为是否合法，而行政相对人在举证能力上无法与行政机关抗衡（1分）。
02_full_baodian_v8.md,3959,student_body,M_,P0,rewrite_or_move_to_teacher_evidence,对应材料：M_CC0325_2026_石景山_一模_18_02|M_CC0325_2026_石景山_一模_18_03|M_CC0325_2026_石景山_一模_18_05|M_CC0325_2026_石景山_一模_18_06|M_CC0325_2026_石景山_一模_18_08|M_CC0325_2026_石景山_一模_18_…
02_full_baodian_v8.md,3962,student_body,得分关键词含分值,P0,rewrite_or_move_to_teacher_evidence,得分关键词：②本案中，原告张某需要对自己车辆受到损害的事实（1分），以及损害与窗户坠落存在因果关系进行举证（1分）；被告卢某作为建筑物的使用人，需要对事故发生没有过错承担举证责任（1分）。
02_full_baodian_v8.md,3965,student_body,M_,P0,rewrite_or_move_to_teacher_evidence,对应材料：M_CC0325_2026_石景山_一模_18_02|M_CC0325_2026_石景山_一模_18_08|M_CC0325_2026_石景山_一模_18_09|M_CC0325_2026_石景山_一模_18_10|M_CC0325_2026_石景山_一模_18_12
02_full_baodian_v8.md,3968,student_body,得分关键词含分值,P0,rewrite_or_move_to_teacher_evidence,得分关键词：③本案属于民事诉讼（1分），实行“谁主张，谁举证”的原则（1分），但在有些情况下，案件当事人因欠缺专业知识或远离证据难以举证，出于公平合理的考虑，实行举证责任倒置原则。/本案属于建筑物发生坠落造成他人损害，适用过错推定原则，关于过错的举证…
02_full_baodian_v8.md,4000,student_body,法律语言背景或价值铺垫,P0,rewrite_or_move_to_teacher_evidence,- 材料事实1: 19．（8分） 2026年1月1日，新修订的《中华人民共和国治安管理处罚法》正式施行，首次将校园欺凌纳入治安管理处罚范畴，明确以殴打、侮辱、恐吓等方式实施学生欺凌的，公安机关可直接介入，对违反治安管… -> 法律语言: 背景或价值铺垫
02_full_baodian_v8.md,4001,student_body,法律语言背景或价值铺垫,P0,rewrite_or_move_to_teacher_evidence,- 材料事实2: “他还是个孩子”，不再是校园欺凌的挡箭牌。 -> 法律语言: 背景或价值铺垫
02_full_baodian_v8.md,4002,student_body,法律语言背景或价值铺垫,P0,rewrite_or_move_to_teacher_evidence,- 材料事实3: 本次修订打破了“未成年人违法不拘留”的惯例，规定已满14周岁不满16周岁的未成年人，一年内两次以上违反治安管理的，依法执行行政拘留； -> 法律语言: 背景或价值铺垫
02_full_baodian_v8.md,4006,student_body,M_,P0,rewrite_or_move_to_teacher_evidence,对应材料：M_CC0332_2026_石景山_二模_19_01|M_CC0332_2026_石景山_二模_19_02
02_full_baodian_v8.md,4009,student_body,得分关键词含分值,P0,rewrite_or_move_to_teacher_evidence,得分关键词：19．（8分）从“惩”“教”两个维度出发，正确表述1条法律依据+1点实践意义，得4分；2点得8分。 依据民法典，自然人享有生命权、身体权、健康权等人格权以及财产权，本次修订通过明确处罚标准，强化了对未成年人校园欺凌违法行为的惩罚，/为保护…
02_full_baodian_v8.md,4041,student_body,法律语言背景或价值铺垫,P0,rewrite_or_move_to_teacher_evidence,- 材料事实1: 17．（8分）良好生态环境是最公平的公共产品，是最普惠的民生福祉。 -> 法律语言: 背景或价值铺垫
02_full_baodian_v8.md,4043,student_body,法律语言背景或价值铺垫,P0,rewrite_or_move_to_teacher_evidence,- 材料事实3: 对于物业服务企业或者其他管理人执行政府依法实施的应急处置措施和其他管理措施，业主应当依法予以配合。 -> 法律语言: 背景或价值铺垫
02_full_baodian_v8.md,4047,student_body,M_,P0,rewrite_or_move_to_teacher_evidence,对应材料：M_CC0340_2026_西城_一模_17_02|M_CC0340_2026_西城_一模_17_06|M_CC0340_2026_西城_一模_17_07
02_full_baodian_v8.md,4050,student_body,得分关键词含分值,P0,rewrite_or_move_to_teacher_evidence,得分关键词：17.结合材料，运用法律相关知识，说明民法典物权编的上述规定如何推动国家绿色发展。（8分） 【细则】 ●法律依据（2分） 贯彻落实民法绿色原则 1分 为绿色发展提供法律依据/法律保障/使生态环境保护有法可依 1分 ●作用路径（4分） 合理…
02_full_baodian_v8.md,4065,student_body,R_,P0,rewrite_or_move_to_teacher_evidence,本题为 OPEN_OR_REFERENCE，只作为参考运行，不单独支撑核心节点。
02_full_baodian_v8.md,4067,student_body,R_,P0,rewrite_or_move_to_teacher_evidence,证据等级：reference_only；运行状态：OPEN_OR_REFERENCE
02_full_baodian_v8.md,4068,student_body,设问原子缺失,P0,rewrite_or_move_to_teacher_evidence,设问：设问原子缺失，需回源；本运行按材料和细则分诊。
02_full_baodian_v8.md,4073,student_body,待回源,P0,rewrite_or_move_to_teacher_evidence,设问触发：设问触发：设问原子待回源；按细则和材料触发
02_full_baodian_v8.md,4084,student_body,法律语言背景或价值铺垫,P0,rewrite_or_move_to_teacher_evidence,- 材料事实2: 法院判决以事实为依据，以法律为准绳，彰显了司法公正，维护了市场竞争秩序 和未成年人合法权益。 -> 法律语言: 背景或价值铺垫
02_full_baodian_v8.md,4088,student_body,M_,P0,rewrite_or_move_to_teacher_evidence,对应材料：M_CC0353_2026_西城_期中_17_01
02_full_baodian_v8.md,4094,student_body,R_,P0,rewrite_or_move_to_teacher_evidence,【OPEN_OR_REFERENCE 参考运行，不能宣称满分闭环】17．法院判决B 公司构成不正当竞争并赔偿损失是正确的，因为B 公司的行为违反了《中华 人民共和国反不正当竞争法》和《中华人民共和国未成年人保护法》的相关规定，损害 了T 公司的合法权益和市场竞争秩序，同时危害了未成年人保护机制，应承担相应侵权 责任。法院判决以事实为依据，以法律为准绳，彰显了司法公正，维护了市场竞争秩序 和未成年人合法权益。
02_full_baodian_v8.md,4125,student_body,法律语言背景或价值铺垫,P0,rewrite_or_move_to_teacher_evidence,- 材料事实2: （2分，写应当为相邻方提供便利或不侵害相邻方合法权益给1分）没写出以上内容，写出法院判决以事实为根据，以法律为准绳，给1分，与前面不重复给。 -> 法律语言: 背景或价值铺垫
02_full_baodian_v8.md,4126,student_body,法律语言背景或价值铺垫,P0,rewrite_or_move_to_teacher_evidence,- 材料事实3: 二、事实分析2分 业主角度：2分 范某角度：1分，但不与业主角度重复给分 三、判决意义3分 业主合法权益1分，其他共性意义两点2分（核心观、和谐邻里关系） 四、原卷答案： 法院判决以事实为根据，以法… -> 法律语言: 背景或价值铺垫
02_full_baodian_v8.md,4130,student_body,M_,P0,rewrite_or_move_to_teacher_evidence,对应材料：M_CC0364_2026_通州_期中_19_1_01|M_CC0364_2026_通州_期中_19_1_06
02_full_baodian_v8.md,4133,student_body,得分关键词含分值,P0,rewrite_or_move_to_teacher_evidence,得分关键词：19（1）细则 一、法理依据3分 依据《中华人民共和国民法典》规定（1分，写按照法律不给分），不动产的相邻权利人应当按照有利生产、方便生活、团结互助、公平合理的原则，正确处理相邻关系。（2分，写应当为相邻方提供便利或不侵害相邻方合法权益给…
02_full_baodian_v8.md,4136,student_body,M_,P0,rewrite_or_move_to_teacher_evidence,对应材料：M_CC0364_2026_通州_期中_19_1_01|M_CC0364_2026_通州_期中_19_1_02
02_full_baodian_v8.md,4137,student_body,见细则关键词,P0,rewrite_or_move_to_teacher_evidence,对应法律语言：见细则关键词
02_full_baodian_v8.md,4139,student_body,得分关键词含分值,P0,rewrite_or_move_to_teacher_evidence,得分关键词：（2）根据材料，判断推理①和②的逻辑正误，并结合《逻辑与思维》知识说明理由。（6分） 推理 | 判断逻辑正误并说明理由
02_full_baodian_v8.md,4142,student_body,M_,P0,rewrite_or_move_to_teacher_evidence,对应材料：M_CC0364_2026_通州_期中_19_1_01|M_CC0364_2026_通州_期中_19_1_02
02_full_baodian_v8.md,4143,student_body,见细则关键词,P0,rewrite_or_move_to_teacher_evidence,对应法律语言：见细则关键词
02_full_baodian_v8.md,4148,student_body,M_,P0,rewrite_or_move_to_teacher_evidence,对应材料：M_CC0364_2026_通州_期中_19_1_01|M_CC0364_2026_通州_期中_19_1_02
02_full_baodian_v8.md,4149,student_body,见细则关键词,P0,rewrite_or_move_to_teacher_evidence,对应法律语言：见细则关键词
02_full_baodian_v8.md,4154,student_body,M_,P0,rewrite_or_move_to_teacher_evidence,对应材料：M_CC0364_2026_通州_期中_19_1_01|M_CC0364_2026_通州_期中_19_1_02
02_full_baodian_v8.md,4155,student_body,见细则关键词,P0,rewrite_or_move_to_teacher_evidence,对应法律语言：见细则关键词
02_full_baodian_v8.md,4157,student_body,得分关键词含分值,P0,rewrite_or_move_to_teacher_evidence,得分关键词：（2）①推理正确。（1分）该推理为充分条件假言推理，遵循“肯定前件，就能肯定后件”的规则。（1分）大前提“如果阻碍加装电梯，就会侵犯相关业主的合法权益”，小前提肯定前件“范某阻碍加装电梯”，结论肯定后件“范某侵犯了相关业主的合法权益”，（…
02_full_baodian_v8.md,4195,student_body,M_,P0,rewrite_or_move_to_teacher_evidence,对应材料：M_CC0305_2026_海淀_一模_18_3_P01|M_CC0305_2026_海淀_一模_18_3_P02|M_CC0305_2026_海淀_一模_18_3_P03
02_full_baodian_v8.md,4201,student_body,M_,P0,rewrite_or_move_to_teacher_evidence,对应材料：M_CC0305_2026_海淀_一模_18_3_P01|M_CC0305_2026_海淀_一模_18_3_P02
02_full_baodian_v8.md,4207,student_body,M_,P0,rewrite_or_move_to_teacher_evidence,对应材料：M_CC0305_2026_海淀_一模_18_3_P03
02_full_baodian_v8.md,4248,student_body,M_,P0,rewrite_or_move_to_teacher_evidence,对应材料：M_CC0373_2026_顺义_一模_18_P01
02_full_baodian_v8.md,4254,student_body,M_,P0,rewrite_or_move_to_teacher_evidence,对应材料：M_CC0373_2026_顺义_一模_18_P01
02_full_baodian_v8.md,4260,student_body,M_,P0,rewrite_or_move_to_teacher_evidence,对应材料：M_CC0373_2026_顺义_一模_18_P01
02_full_baodian_v8.md,4266,student_body,M_,P0,rewrite_or_move_to_teacher_evidence,对应材料：M_CC0373_2026_顺义_一模_18_P02|M_CC0373_2026_顺义_一模_18_P03
02_full_baodian_v8.md,4272,student_body,M_,P0,rewrite_or_move_to_teacher_evidence,对应材料：M_CC0373_2026_顺义_一模_18_P02
02_full_baodian_v8.md,4290,student_body,R_,P0,rewrite_or_move_to_teacher_evidence,本题为 OPEN_OR_REFERENCE，只作为参考运行，不单独支撑核心节点。
02_full_baodian_v8.md,4292,student_body,R_,P0,rewrite_or_move_to_teacher_evidence,证据等级：formal；运行状态：OPEN_OR_REFERENCE
02_full_baodian_v8.md,4314,student_body,M_,P0,rewrite_or_move_to_teacher_evidence,对应材料：M_CC0380_2026_顺义_二模_18_2_P01
02_full_baodian_v8.md,4320,student_body,M_,P0,rewrite_or_move_to_teacher_evidence,对应材料：M_CC0380_2026_顺义_二模_18_2_P01
02_full_baodian_v8.md,4326,student_body,M_,P0,rewrite_or_move_to_teacher_evidence,对应材料：M_CC0380_2026_顺义_二模_18_2_P02
02_full_baodian_v8.md,4332,student_body,M_,P0,rewrite_or_move_to_teacher_evidence,对应材料：M_CC0380_2026_顺义_二模_18_2_P03
02_full_baodian_v8.md,4338,student_body,R_,P0,rewrite_or_move_to_teacher_evidence,【OPEN_OR_REFERENCE 参考运行，不能宣称满分闭环】该开源智能体可能侵犯用户的财产权、隐私权、个人信息利益等。 民法典明确规定保护用户人身权益和财产权益，任何组织或者个人不得侵害他人的财产权、隐私权，处理个人信息应遵循合法、正当、必要原则。 用户权益受到侵害时，可通过协商、调解、仲裁、诉讼等途径维护权益。 权利人可依法请求行为人停止侵害、排除妨碍、消除危险、赔礼道歉；造成损害的，还可请求损害赔偿。
02_full_baodian_v8.md,4358,student_body,R_,P0,rewrite_or_move_to_teacher_evidence,- 5 OPEN_OR_REFERENCE
02_full_baodian_v8.md,4362,student_body,R_,P0,rewrite_or_move_to_teacher_evidence,## 2. OPEN_OR_REFERENCE 降级说明
02_full_baodian_v8.md,4364,student_body,R_,P0,rewrite_or_move_to_teacher_evidence,OPEN_OR_REFERENCE 题只作为参考运行，不单独支撑学生版核心节点、教师版核心证据、满分句库核心句式。
02_full_baodian_v8.md,4384,student_body,参考答案,P0,rewrite_or_move_to_teacher_evidence,- 参考答案不能冒充评分细则。
02_full_baodian_v8.md,4384,student_body,评分细则,P0,rewrite_or_move_to_teacher_evidence,- 参考答案不能冒充评分细则。
06_gold_standard_question_runs.md,34,student_body,R_,P0,rewrite_or_move_to_teacher_evidence,对应细则点：R_CC0137_2025_昌平_二模_20_02、R_CC0137_2025_昌平_二模_20_03、R_CC0137_2025_昌平_二模_20_05。  
06_gold_standard_question_runs.md,39,student_body,R_,P0,rewrite_or_move_to_teacher_evidence,对应细则点：R_CC0137_2025_昌平_二模_20_04、R_CC0137_2025_昌平_二模_20_07。  
06_gold_standard_question_runs.md,44,student_body,R_,P0,rewrite_or_move_to_teacher_evidence,对应细则点：R_CC0137_2025_昌平_二模_20_08 至 R_CC0137_2025_昌平_二模_20_12。  
06_gold_standard_question_runs.md,53,student_body,M_,P0,rewrite_or_move_to_teacher_evidence,对应材料：M_CC0137_2025_昌平_二模_20_15、M_CC0137_2025_昌平_二模_20_17。  
06_gold_standard_question_runs.md,54,student_body,R_,P0,rewrite_or_move_to_teacher_evidence,对应细则：R_CC0137_2025_昌平_二模_20_02、R_CC0137_2025_昌平_二模_20_03、R_CC0137_2025_昌平_二模_20_05。  
06_gold_standard_question_runs.md,59,student_body,M_,P0,rewrite_or_move_to_teacher_evidence,对应材料：M_CC0137_2025_昌平_二模_20_16。  
06_gold_standard_question_runs.md,60,student_body,R_,P0,rewrite_or_move_to_teacher_evidence,对应细则：R_CC0137_2025_昌平_二模_20_04、R_CC0137_2025_昌平_二模_20_07。  
06_gold_standard_question_runs.md,65,student_body,M_,P0,rewrite_or_move_to_teacher_evidence,对应材料：M_CC0137_2025_昌平_二模_20_20 至 M_CC0137_2025_昌平_二模_20_24。  
06_gold_standard_question_runs.md,66,student_body,R_,P0,rewrite_or_move_to_teacher_evidence,对应细则：R_CC0137_2025_昌平_二模_20_08 至 R_CC0137_2025_昌平_二模_20_12。  
06_gold_standard_question_runs.md,117,student_body,R_,P0,rewrite_or_move_to_teacher_evidence,对应细则点：R_CC0238_2026_东城_二模_19_M17_01。  
06_gold_standard_question_runs.md,122,student_body,R_,P0,rewrite_or_move_to_teacher_evidence,对应细则点：R_CC0238_2026_东城_二模_19_M17_02、R_CC0238_2026_东城_二模_19_M17_03。  
06_gold_standard_question_runs.md,127,student_body,R_,P0,rewrite_or_move_to_teacher_evidence,对应细则点：R_CC0238_2026_东城_二模_19_M17_04、R_CC0238_2026_东城_二模_19_M17_05。  
06_gold_standard_question_runs.md,136,student_body,M_,P0,rewrite_or_move_to_teacher_evidence,对应材料：M_CC0238_2026_东城_二模_19_05。  
06_gold_standard_question_runs.md,137,student_body,R_,P0,rewrite_or_move_to_teacher_evidence,对应细则：R_CC0238_2026_东城_二模_19_M17_01。  
06_gold_standard_question_runs.md,142,student_body,M_,P0,rewrite_or_move_to_teacher_evidence,对应材料：M_CC0238_2026_东城_二模_19_07、M_CC0238_2026_东城_二模_19_08。  
06_gold_standard_question_runs.md,143,student_body,R_,P0,rewrite_or_move_to_teacher_evidence,对应细则：R_CC0238_2026_东城_二模_19_M17_02、R_CC0238_2026_东城_二模_19_M17_03。  
06_gold_standard_question_runs.md,148,student_body,M_,P0,rewrite_or_move_to_teacher_evidence,对应材料：M_CC0238_2026_东城_二模_19_06。  
06_gold_standard_question_runs.md,149,student_body,R_,P0,rewrite_or_move_to_teacher_evidence,对应细则：R_CC0238_2026_东城_二模_19_M17_04、R_CC0238_2026_东城_二模_19_M17_05。  
06_gold_standard_question_runs.md,199,student_body,R_,P0,rewrite_or_move_to_teacher_evidence,对应细则点：R_CC0305_2026_海淀_一模_18_3_P02。  
06_gold_standard_question_runs.md,204,student_body,R_,P0,rewrite_or_move_to_teacher_evidence,对应细则点：R_CC0305_2026_海淀_一模_18_3_P02。  
06_gold_standard_question_runs.md,209,student_body,R_,P0,rewrite_or_move_to_teacher_evidence,对应细则点：R_CC0305_2026_海淀_一模_18_3_P03。  
06_gold_standard_question_runs.md,219,student_body,R_,P0,rewrite_or_move_to_teacher_evidence,对应细则：R_CC0305_2026_海淀_一模_18_3_P01。  
06_gold_standard_question_runs.md,224,student_body,M_,P0,rewrite_or_move_to_teacher_evidence,对应材料：M_CC0305_2026_海淀_一模_18_3_P01、M_CC0305_2026_海淀_一模_18_3_P02。  
06_gold_standard_question_runs.md,225,student_body,R_,P0,rewrite_or_move_to_teacher_evidence,对应细则：R_CC0305_2026_海淀_一模_18_3_P02。  
06_gold_standard_question_runs.md,230,student_body,M_,P0,rewrite_or_move_to_teacher_evidence,对应材料：M_CC0305_2026_海淀_一模_18_3_P03。  
06_gold_standard_question_runs.md,231,student_body,R_,P0,rewrite_or_move_to_teacher_evidence,对应细则：R_CC0305_2026_海淀_一模_18_3_P03。  
06_gold_standard_question_runs.md,281,student_body,R_,P0,rewrite_or_move_to_teacher_evidence,对应细则点：R_CC0054_2024_石景山_一模_17_M17_01。  
06_gold_standard_question_runs.md,286,student_body,R_,P0,rewrite_or_move_to_teacher_evidence,对应细则点：R_CC0054_2024_石景山_一模_17_M17_02、R_CC0054_2024_石景山_一模_17_M17_03。  
06_gold_standard_question_runs.md,291,student_body,R_,P0,rewrite_or_move_to_teacher_evidence,对应细则点：R_CC0054_2024_石景山_一模_17_M17_04 至 R_CC0054_2024_石景山_一模_17_M17_06。  
06_gold_standard_question_runs.md,300,student_body,M_,P0,rewrite_or_move_to_teacher_evidence,对应材料：M_CC0054_2024_石景山_一模_17_02、M_CC0054_2024_石景山_一模_17_03。  
06_gold_standard_question_runs.md,301,student_body,R_,P0,rewrite_or_move_to_teacher_evidence,对应细则：R_CC0054_2024_石景山_一模_17_M17_01。  
06_gold_standard_question_runs.md,306,student_body,M_,P0,rewrite_or_move_to_teacher_evidence,对应材料：M_CC0054_2024_石景山_一模_17_04。  
06_gold_standard_question_runs.md,307,student_body,R_,P0,rewrite_or_move_to_teacher_evidence,对应细则：R_CC0054_2024_石景山_一模_17_M17_02、R_CC0054_2024_石景山_一模_17_M17_03。  
06_gold_standard_question_runs.md,312,student_body,M_,P0,rewrite_or_move_to_teacher_evidence,对应材料：M_CC0054_2024_石景山_一模_17_05 至 M_CC0054_2024_石景山_一模_17_09。  
06_gold_standard_question_runs.md,313,student_body,R_,P0,rewrite_or_move_to_teacher_evidence,对应细则：R_CC0054_2024_石景山_一模_17_M17_04 至 R_CC0054_2024_石景山_一模_17_M17_06。  
06_gold_standard_question_runs.md,363,student_body,R_,P0,rewrite_or_move_to_teacher_evidence,对应细则点：R_CC0103_2025_丰台_一模_19_01 中企业层面。  
06_gold_standard_question_runs.md,368,student_body,R_,P0,rewrite_or_move_to_teacher_evidence,对应细则点：R_CC0103_2025_丰台_一模_19_01 中科技创新意义。  
06_gold_standard_question_runs.md,373,student_body,R_,P0,rewrite_or_move_to_teacher_evidence,对应细则点：R_CC0103_2025_丰台_一模_19_01 中司法领域价值。  
06_gold_standard_question_runs.md,382,student_body,M_,P0,rewrite_or_move_to_teacher_evidence,对应材料：M_CC0103_2025_丰台_一模_19_02、M_CC0103_2025_丰台_一模_19_03。  
06_gold_standard_question_runs.md,383,student_body,R_,P0,rewrite_or_move_to_teacher_evidence,对应细则：R_CC0103_2025_丰台_一模_19_01。  
06_gold_standard_question_runs.md,388,student_body,M_,P0,rewrite_or_move_to_teacher_evidence,对应材料：M_CC0103_2025_丰台_一模_19_03。  
06_gold_standard_question_runs.md,389,student_body,R_,P0,rewrite_or_move_to_teacher_evidence,对应细则：R_CC0103_2025_丰台_一模_19_01。  
06_gold_standard_question_runs.md,394,student_body,M_,P0,rewrite_or_move_to_teacher_evidence,对应材料：M_CC0103_2025_丰台_一模_19_04。  
06_gold_standard_question_runs.md,395,student_body,R_,P0,rewrite_or_move_to_teacher_evidence,对应细则：R_CC0103_2025_丰台_一模_19_01。  
06_gold_standard_question_runs.md,445,student_body,R_,P0,rewrite_or_move_to_teacher_evidence,对应细则点：R_CC0025_2024_朝阳_二模_17_02、R_CC0025_2024_朝阳_二模_17_09、R_CC0025_2024_朝阳_二模_17_10。  
06_gold_standard_question_runs.md,450,student_body,R_,P0,rewrite_or_move_to_teacher_evidence,对应细则点：R_CC0025_2024_朝阳_二模_17_03、R_CC0025_2024_朝阳_二模_17_11、R_CC0025_2024_朝阳_二模_17_12。  
06_gold_standard_question_runs.md,455,student_body,R_,P0,rewrite_or_move_to_teacher_evidence,对应细则点：R_CC0025_2024_朝阳_二模_17_04、R_CC0025_2024_朝阳_二模_17_13、R_CC0025_2024_朝阳_二模_17_14。  
06_gold_standard_question_runs.md,464,student_body,M_,P0,rewrite_or_move_to_teacher_evidence,对应材料：M_CC0025_2024_朝阳_二模_17_09 至 M_CC0025_2024_朝阳_二模_17_11。  
06_gold_standard_question_runs.md,465,student_body,R_,P0,rewrite_or_move_to_teacher_evidence,对应细则：R_CC0025_2024_朝阳_二模_17_02、R_CC0025_2024_朝阳_二模_17_09、R_CC0025_2024_朝阳_二模_17_10。  
06_gold_standard_question_runs.md,470,student_body,M_,P0,rewrite_or_move_to_teacher_evidence,对应材料：M_CC0025_2024_朝阳_二模_17_08、M_CC0025_2024_朝阳_二模_17_10。  
06_gold_standard_question_runs.md,471,student_body,R_,P0,rewrite_or_move_to_teacher_evidence,对应细则：R_CC0025_2024_朝阳_二模_17_03、R_CC0025_2024_朝阳_二模_17_11、R_CC0025_2024_朝阳_二模_17_12。  
06_gold_standard_question_runs.md,476,student_body,M_,P0,rewrite_or_move_to_teacher_evidence,对应材料：M_CC0025_2024_朝阳_二模_17_06、M_CC0025_2024_朝阳_二模_17_07、M_CC0025_2024_朝阳_二模_17_13、M_CC0025_2024_朝阳_二模_17_14。  
06_gold_standard_question_runs.md,477,student_body,R_,P0,rewrite_or_move_to_teacher_evidence,对应细则：R_CC0025_2024_朝阳_二模_17_04、R_CC0025_2024_朝阳_二模_17_13、R_CC0025_2024_朝阳_二模_17_14。  
06_gold_standard_question_runs.md,527,student_body,R_,P0,rewrite_or_move_to_teacher_evidence,对应细则点：R_CC0125_2025_延庆_一模_19_M17_02。  
06_gold_standard_question_runs.md,532,student_body,R_,P0,rewrite_or_move_to_teacher_evidence,对应细则点：R_CC0125_2025_延庆_一模_19_M17_03。  
06_gold_standard_question_runs.md,537,student_body,R_,P0,rewrite_or_move_to_teacher_evidence,对应细则点：R_CC0125_2025_延庆_一模_19_M17_04、R_CC0125_2025_延庆_一模_19_M17_05。  
06_gold_standard_question_runs.md,547,student_body,R_,P0,rewrite_or_move_to_teacher_evidence,对应细则：R_CC0125_2025_延庆_一模_19_M17_01。  
06_gold_standard_question_runs.md,552,student_body,M_,P0,rewrite_or_move_to_teacher_evidence,对应材料：M_CC0125_2025_延庆_一模_19_02 至 M_CC0125_2025_延庆_一模_19_06。  
06_gold_standard_question_runs.md,553,student_body,R_,P0,rewrite_or_move_to_teacher_evidence,对应细则：R_CC0125_2025_延庆_一模_19_M17_03、R_CC0125_2025_延庆_一模_19_M17_04。  
06_gold_standard_question_runs.md,558,student_body,M_,P0,rewrite_or_move_to_teacher_evidence,对应材料：M_CC0125_2025_延庆_一模_19_04、M_CC0125_2025_延庆_一模_19_06。  
06_gold_standard_question_runs.md,559,student_body,R_,P0,rewrite_or_move_to_teacher_evidence,对应细则：R_CC0125_2025_延庆_一模_19_M17_05。  
06_gold_standard_question_runs.md,609,student_body,R_,P0,rewrite_or_move_to_teacher_evidence,对应细则点：R_CC0002_2024_丰台_一模_17_M17_01、R_CC0002_2024_丰台_一模_17_M17_03。  
06_gold_standard_question_runs.md,614,student_body,R_,P0,rewrite_or_move_to_teacher_evidence,对应细则点：R_CC0002_2024_丰台_一模_17_M17_02、R_CC0002_2024_丰台_一模_17_M17_03。  
06_gold_standard_question_runs.md,619,student_body,R_,P0,rewrite_or_move_to_teacher_evidence,对应细则点：R_CC0002_2024_丰台_一模_17_M17_04 至 R_CC0002_2024_丰台_一模_17_M17_06。  
06_gold_standard_question_runs.md,628,student_body,M_,P0,rewrite_or_move_to_teacher_evidence,对应材料：M_CC0002_2024_丰台_一模_17_01。  
06_gold_standard_question_runs.md,629,student_body,R_,P0,rewrite_or_move_to_teacher_evidence,对应细则：R_CC0002_2024_丰台_一模_17_M17_01。  
06_gold_standard_question_runs.md,634,student_body,M_,P0,rewrite_or_move_to_teacher_evidence,对应材料：M_CC0002_2024_丰台_一模_17_02 至 M_CC0002_2024_丰台_一模_17_08。  
06_gold_standard_question_runs.md,635,student_body,R_,P0,rewrite_or_move_to_teacher_evidence,对应细则：R_CC0002_2024_丰台_一模_17_M17_02、R_CC0002_2024_丰台_一模_17_M17_03。  
06_gold_standard_question_runs.md,641,student_body,R_,P0,rewrite_or_move_to_teacher_evidence,对应细则：R_CC0002_2024_丰台_一模_17_M17_04 至 R_CC0002_2024_丰台_一模_17_M17_06。  
07_full_score_sentence_bank_v8.md,3,student_body,参考答案,P0,rewrite_or_move_to_teacher_evidence,本句库不是参考答案摘抄，而是“材料信号 → 法律语言 → 得分关键词 → 考场句”的迁移工具。使用时先看适用材料信号，不能只背最后一句。
