source_id,path,sha256,size_bytes,mtime,role,status,notes
SRC_EXAM_2025_FANGSHAN_YIMO_Q18,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025房山一模/试卷/试卷.pdf,3227fd51f2020c047e93984cd14d604177ce97094364e17f2dac099fabac1d69,785455,2026-04-23T17:05:51+08:00,exam_prompt_for_doc_order_53,ACTIVE,Slice 011: lines 181-189 confirm DeepSeek/open-source prompt.; Slice 030: exam lines 181-189 confirm DeepSeek open-source material and Q18(2) prompt for doc_order 148.
SRC_RUBRIC_2025_HAIDIAN_QIZHONG_Q21_2,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025海淀期中/细则/细则.docx,7bbd92bd3b93e5312173bf19e5608398a262811d7ccd866583a72a8ff2c9f999,1478316,2026-04-23T17:07:25+08:00,formal_rubric_for_doc_order_56,ACTIVE,Slice 012: lines 15-17 confirm Q21(2) answer chain with 不变 aspects and 主权/安全/发展利益 as basic goal.
SRC_EXAM_2025_HAIDIAN_QIZHONG_Q21_2,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025海淀期中/试卷/试卷.pdf,b452d8b4e21b94beafb2a30a187501771e1c2df3f00495b7b613f90ecc409012,773864,2026-04-23T17:07:22+08:00,exam_prompt_for_doc_order_56,ACTIVE,Slice 012: lines 239-256 and 311-315 confirm prompt/material and teacher answer for doc_order 56.
SRC_RUBRIC_2025_DONGCHENG_QIMO_Q20_PDF,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025东城期末/细则/细则.pdf,5b78436dd863858bc3d3d587daf89ed6bcef61f9a5796608fc598bd2931b0029,1375593,2026-04-23T17:08:30+08:00,formal_rubric_pdf_for_doc_order_57,ACTIVE,Slice 012: lines 127-142 confirm short essay layers and China attitude/doings point for doc_order 57.; Slice 015: reused for doc_order 73; lines 127-142 confirm short essay layers and scoring-display issue to verify.; Slice 018: reused for doc_order 87; lines 127-142 confirm short-essay layers and scoring-total display issue.
SRC_RUBRIC_2025_DONGCHENG_QIMO_Q20_PPTX,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025东城期末/细则/补充材料/东城期末.pptx,26b1173765262a2f34fc48932fa71fb8f6c77085cdc57aa27a5b597eb3caa2ec,8107362,2026-04-23T17:08:53+08:00,scoring_pptx_for_doc_order_57,ACTIVE,Slice 012: supplemental PPTX mirrors short essay scoring for doc_order 57.
SRC_EXAM_2025_DONGCHENG_QIMO_Q20,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025东城期末/试卷/试卷.pdf,8eda36bd87dba1947b49352c5f2451852bf9c57a58f896f907c8adfd35c12fa9,704654,2026-04-23T17:08:15+08:00,exam_prompt_for_doc_order_57,ACTIVE,Slice 012: lines 192-201 and 645-655 confirm prompt/material and teacher answer for doc_order 57.; Slice 015: reused for doc_order 73; lines 192-201 confirm NEV material and prompt.; Slice 018: reused for doc_order 87; lines 192-201 confirm prompt/material and 645-657 teacher-answer angles.
SRC_RUBRIC_2026_CHAOYANG_QIMO_Q20,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026朝阳期末/细则/细则.pdf,487b2d15b3a3ac2b14567989edfb4195dd3f776437ec0853a7bd39a5a700859a,1423094,2026-04-23T17:03:00+08:00,formal_rubric_for_doc_order_68,ACTIVE,Slice 014: visual lines 4-16 confirm four-angle 8-point rubric and economic shared-results angle for doc_order 68.
SRC_EXAM_2026_CHAOYANG_QIMO_Q20,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026朝阳期末/试卷/试卷.pdf,e1a49527cb4c175f3de69c5cb429216b35938f336f1417fd9df9d955c3e98399,11974231,2026-04-23T17:03:39+08:00,exam_prompt_for_doc_order_68,ACTIVE,Slice 014: exam prompt source registered for doc_order 68; formal rendered scoring page is decisive because embedded text is sparse.
SRC_RUBRIC_2024_XICHENG_ERMO_Q17,/Users/wanglifei/Desktop/2024模拟题/西城二模/细则/细则.docx,f2e1772f20ed20857c70e184b124244b55717f04354f46c8f6d2ec91206a2f50,50023,2026-04-23T17:10:29+08:00,formal_rubric_for_doc_order_59,ACTIVE,Slice 012: lines 19-23 and 66-76 confirm 国家安全与核心利益 as available angle in level-scored Q17 for doc_order 59.; Slice 021: source evidence for doc_order 101-105 where applicable; extract: /Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_021/SRC_RUBRIC_2024_XICHENG_ERMO_Q17.txt
SRC_EXAM_2024_XICHENG_ERMO_Q17,/Users/wanglifei/Desktop/2024模拟题/西城二模/试卷/试卷.docx,0dbd7271f7bf108d41417b2ffdd3f36dcd86ac93c99fe18a42b1bfee5565c0fc,483636,2026-04-23T17:10:36+08:00,exam_prompt_for_doc_order_59,ACTIVE,Slice 012: lines 101-103 confirm Q17 prompt and material for doc_order 59.; Slice 021: source evidence for doc_order 101-105 where applicable; extract: /Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_021/SRC_EXAM_2024_XICHENG_ERMO_Q17.txt
SRC_RUBRIC_2025_CHAOYANG_QIMO_Q21,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025朝阳期末/细则/细则.pdf,953eaee3f98d8598c4fb28ddc0c3a2196d78fb03b0f83b5682ab995ada697ab1,2249777,2026-04-23T17:07:46+08:00,formal_rubric_for_doc_order_60,ACTIVE,"Slice 012: formal PDF source registered for doc_order 60; supplemental PPTX text used for readable scoring details.; Slice 023: source evidence for doc_order 111-115 where applicable; extract: /Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_023/SRC_RUBRIC_2025_CHAOYANG_QIMO_Q21.txt; Slice 026: registered formal PDF path for doc_order 127, but text extraction contains only page markers and cannot prove scoring content."
SRC_OTHER_2025_CHAOYANG_QIMO_PPTX,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025朝阳期末/其他材料/朝阳高三期末2025.pptx,195324f05d7e2feaa6b932a640fc6fd4c28d2b5b2a7e0e07630096369af21bc6,123585,2026-04-23T17:07:48+08:00,supplemental_pptx_for_doc_order_60,ACTIVE,Slice 012: lines 1314-1489 confirm four-environment scoring frame and 总体外部环境 bundle for doc_order 60.; Slice 023: source evidence for doc_order 111-115 where applicable; extract: /Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_023/SRC_OTHER_2025_CHAOYANG_QIMO_PPTX.txt; Slice 026: operative scoring evidence for doc_order 127; PPTX lines 1314-1355 and 1420-1490 prove visible score parts and caps; gap 1356-1419 still needs exact visual/source check.; Slice 032: PPTX lines 1314-1490 confirm operative four-external-environment scoring and caps for doc_order 159.
SRC_EXAM_2025_CHAOYANG_QIMO_Q21,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025朝阳期末/试卷/试卷.pdf,ec82917288aa877415f3102533002f8eb7e891afee82b498d3df253e01833bbe,707918,2026-04-23T17:07:46+08:00,exam_prompt_for_doc_order_60,ACTIVE,Slice 012: lines 229-237 confirm Q21 prompt and material for doc_order 60.; Slice 023: source evidence for doc_order 111-115 where applicable; extract: /Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_023/SRC_EXAM_2025_CHAOYANG_QIMO_Q21.txt; Slice 026: source evidence for doc_order 127; exam lines 229-237 confirm 8分 and prompt.; Slice 032: exam lines 229-237 and 298-305 confirm 2025朝阳期末Q21 prompt and broad level rubric source for doc_order 159.
SRC_RUBRIC_2026_CHAOYANG_QIZHONG_Q17,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026朝阳期中/细则/细则.docx,885e694cf464c22b3e899be93e422de46ccefd2efe8d66fd03fefc93d186f965,32954,2026-04-23T17:03:06+08:00,formal_rubric_for_doc_order_62,ACTIVE,Slice 013: lines 14-30 confirm three-relationship rubric and 维护本国利益 as one sub-item in the third relationship.; Slice 015: reused for doc_order 71; lines 14-21 confirm self-reliance/opening first-layer scoring.; Slice 036: rubric lines 14-30 confirm three-relationship 8分 frame and two-market/resources as the opening-side point for doc_order 176.; Slice 038: rubric lines 14-30 confirm three-relationship frame and double-cycle/opening-side point for doc_order 187.
SRC_RUBRIC_SUPP_2026_CHAOYANG_QIZHONG_Q17,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026朝阳期中/细则/补充材料/细则.docx,885e694cf464c22b3e899be93e422de46ccefd2efe8d66fd03fefc93d186f965,32954,2026-04-23T17:03:01+08:00,supplemental_rubric_for_doc_order_62,ACTIVE,Slice 013: supplemental duplicate rubric source mirrors Q17 scoring.
SRC_EXAM_2026_CHAOYANG_QIZHONG_Q17,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026朝阳期中/试卷/试卷.pdf,5a53b5c6863d7f952d732bef6b21013438957929a6748c575ed46331be9cd5a0,1051598,2026-04-23T17:03:08+08:00,exam_prompt_for_doc_order_62,ACTIVE,"Slice 013: lines 148-168 and 243-245 confirm AI material, prompt, and teacher answer summary.; Slice 015: reused for doc_order 71; lines 148-169 confirm AI material and prompt.; Slice 036: exam lines 148-170 and 243-245 confirm AI+ material/prompt/answer context for doc_order 176.; Slice 038: exam lines 148-170 and 243-245 confirm AI+ prompt/material/answer context for doc_order 187."
SRC_EXAM_2026_YANQING_YIMO_Q19_2,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026延庆一模/试卷/试卷.pdf,cc91930411716013bd6f2388cdd62ec95ccd6409a6328abd732df10553726e41,694178,2026-04-23T17:04:03+08:00,exam_prompt_for_doc_order_64,ACTIVE,Slice 013: lines 213-258 and 330-335 confirm green-energy governance prompt and teacher answer.; Slice 020: reused/registered as source evidence for doc_order 96-100 where applicable; extract: /Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_020/SRC_EXAM_2026_YANQING_YIMO_Q19_2.txt
SRC_EXAM_2025_YANQING_YIMO_Q20_2,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025延庆一模/试卷/试卷.pdf,94785525e6452e6fd5e8d4ca2abd0f858cc1e7dfdf02bdd97a1a7b90bee3bdc5,870780,2026-04-23T17:05:51+08:00,exam_prompt_for_doc_order_65,ACTIVE,Slice 013: lines 212-225 confirm chain-expo/desinking prompt and material.; Slice 022: source evidence for doc_order 106-110 where applicable; extract: /Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_022/SRC_EXAM_2025_YANQING_YIMO_Q20_2.txt
SRC_RUBRIC_2026_TONGZHOU_YIMO_Q19,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026通州一模/细则/26 通州一模评标.pdf,7100a8d418c6747d2d80d4cc83813f8622589640882ebd92f5e09fbb29fb3e5e,1769056,2026-05-18T21:24:14+08:00,formal_rubric_for_doc_order_66,ACTIVE,"Slice 014: lines 160-192 confirm Q19 4+4 structure and optional knowledge list for doc_order 66.; Slice 025: reused for doc_order 123; lines 160-192 confirm 4+4 structure, cap rules, and optional knowledge list."
SRC_EXAM_2026_TONGZHOU_YIMO_Q19,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026通州一模/试卷/2026北京通州高三一模政治.pdf,dced3f3054457ebcf15b8217e10703e359761f0c131ea57678cfea5dbada1c34,8260419,2026-05-18T21:25:06+08:00,visual_exam_prompt_for_doc_order_66,ACTIVE,Slice 014: visual lines 3-10 confirm Q19 prompt and four 元首外交镜头 for doc_order 66.; Slice 025: reused for doc_order 123; visual lines 3-10 confirm prompt/material for Q19.
SRC_RUBRIC_2025_CHAOYANG_ERMO_Q21,/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025朝阳二模/细则/细则.docx,73c36c3077dced724eb48b81aec7492e8e5ac59a7f72d7fb729d3581ea3fb5e8,29885,2026-04-23T17:06:30+08:00,formal_rubric_for_doc_order_92_reused_text_from_slice014,ACTIVE,Slice 019: source evidence for doc_order 91-95; extracted text: /Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_019/SRC_RUBRIC_2025_CHAOYANG_ERMO_Q21.txt; source text cache: /Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_014/SRC_RUBRIC_2025_CHAOYANG_ERMO_Q21.txt; Slice 020: reused/registered as source evidence for doc_order 96-100 where applicable; extract: /Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_020/SRC_RUBRIC_2025_CHAOYANG_ERMO_Q21.txt; Slice 025: reused for doc_order 124; lines 283-314 confirm 3+3+2 formal rubric and world branch.
SRC_EXAM_2025_CHAOYANG_ERMO_Q21,/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025朝阳二模/试卷/试卷.pdf,6009b3f19a33a729602d7a5bc5b6c8ca2b59ed1392c6c753df7d14695ce84d5e,704674,2026-04-23T17:06:29+08:00,exam_prompt_for_doc_order_92_reused_text_from_slice014,ACTIVE,Slice 019: source evidence for doc_order 91-95; extracted text: /Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_019/SRC_EXAM_2025_CHAOYANG_ERMO_Q21.txt; source text cache: /Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_014/SRC_EXAM_2025_CHAOYANG_ERMO_Q21.txt; Slice 020: reused/registered as source evidence for doc_order 96-100 where applicable; extract: /Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_020/SRC_EXAM_2025_CHAOYANG_ERMO_Q21.txt; Slice 025: reused for doc_order 124; lines 215-228 confirm 周边工作 material and prompt.
SRC_RUBRIC_2026_CHAOYANG_QIMO_Q20,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026朝阳期末/细则/细则.pdf,487b2d15b3a3ac2b14567989edfb4195dd3f776437ec0853a7bd39a5a700859a,1423094,2026-04-23T17:03:00+08:00,formal_rubric_for_doc_order_68,ACTIVE,Slice 014: visual lines 4-16 confirm four-angle 8-point rubric and economic shared-results angle for doc_order 68.
SRC_EXAM_2026_CHAOYANG_QIMO_Q20,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026朝阳期末/试卷/试卷.pdf,e1a49527cb4c175f3de69c5cb429216b35938f336f1417fd9df9d955c3e98399,11974231,2026-04-23T17:03:39+08:00,exam_prompt_for_doc_order_68,ACTIVE,Slice 014: exam prompt source registered for doc_order 68; formal rendered scoring page is decisive because embedded text is sparse.
SRC_RUBRIC_2024_CHAOYANG_QIZHONG_Q20_3,/Users/wanglifei/Desktop/2024模拟题/2024朝阳期中/细则/细则.docx,0f8ea3bbe2629d2f6b750e3d95a3505f2d664078ff4b03f2ca7845c70fb057d3,29099,2026-04-23T17:10:49+08:00,formal_rubric_for_doc_order_69,ACTIVE,"Slice 014: lines 218-254 confirm short-review examples and scoring rules for doc_order 69.; Slice 015: reused for doc_order 74; lines 238-249 confirm title/three-comments/summary scoring scaffold.; Slice 017: reused for doc_order 84; lines 232-254 confirm digital-trade short-review scoring and boundary caps.; Slice 022: source evidence for doc_order 106-110 where applicable; extract: /Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_022/SRC_RUBRIC_2024_CHAOYANG_QIZHONG_Q20_3.txt; Slice 029: rubric lines 218-254 confirm short-review examples, scoring structure, no-credit/cap notes and open-economy total-evaluation option for doc_order 141.; Slice 030: rubric lines 218-254 confirm short-review title, three comments, total evaluation, no-repeat rule and related boundaries for doc_order 150.; Slice 034: rubric lines 218-254 confirm short-review title/three-comments/summary/expression structure and 打造新平台 two-market branch for doc_order 167."
SRC_EXAM_2024_CHAOYANG_QIZHONG_Q20_3,/Users/wanglifei/Desktop/2024模拟题/2024朝阳期中/试卷/试卷.pdf,0a50f76fd1e1c50fc92b340a7d9f874bab34cd33def4aae1c4bb4ad9681a405e,532797,2026-04-23T17:10:45+08:00,exam_prompt_for_doc_order_69,ACTIVE,"Slice 014: lines 414-447 confirm Q20(3) digital-trade prompt and writing requirements for doc_order 69.; Slice 015: reused for doc_order 74; lines 414-447 confirm digital-trade prompt and writing requirements.; Slice 017: reused for doc_order 84; lines 414-447 confirm digital-trade prompt and writing requirements.; Slice 022: source evidence for doc_order 106-110 where applicable; extract: /Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_022/SRC_EXAM_2024_CHAOYANG_QIZHONG_Q20_3.txt; Slice 029: exam lines 414-447 confirm Q20(3) digital-trade material, short-review prompt and writing requirements for doc_order 141.; Slice 030: exam lines 414-447 confirm digital-trade material, short-review prompt, 10分 and writing requirements for doc_order 150.; Slice 034: exam lines 414-447 confirm Q20(3) short-review prompt and writing requirements for doc_order 167."
SRC_RUBRIC_2026_MENTOUGOU_YIMO_Q20,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026门头沟一模/细则/细则.docx,89313bd871502cf49c53f220152183ae2ba55a2dd906afe5e8553f1a91d1f155,23845,2026-04-23T17:04:40+08:00,formal_rubric_for_doc_order_70,ACTIVE,"Slice 014: lines 120-131 confirm reason/China/world/logic 7-point rubric for doc_order 70.; Slice 017: reused for doc_order 82; lines 120-131 confirm reason/China/world/logic 7-point rubric.; Slice 020: reused/registered as source evidence for doc_order 96-100 where applicable; extract: /Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_020/SRC_RUBRIC_2026_MENTOUGOU_YIMO_Q20.txt; Slice 026: formal rubric lines 120-131 confirm 7分 reason/China/world/logic frame.; Slice 031: rubric lines 120-131 confirm 7分 reason2, China2, world2, logic1, one-side cap and textbook-copy cap for doc_order 151.; Slice 032: rubric lines 120-131 confirm reason/China/world/logic frame for doc_order 157.; Slice 034: rubric lines 120-131 confirm 7分 reason/China/world/logic frame and one-side cap for doc_order 166.; Slice 035: rubric lines 120-131 confirm Q20 reason/China/world/logic frame and China-side two-market linkage for doc_order 171.; Slice 038: rubric lines 120-131 confirm reason2/China2/world2/logic1 frame and double-cycle China-side point for doc_order 186."
SRC_EXAM_2026_MENTOUGOU_YIMO_Q20,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026门头沟一模/试卷/试卷.pdf,e84e6bbdd89889788d65b9e10336673c02fbe30f450617204af1a41d5136b711,1288180,2026-04-23T17:05:27+08:00,exam_prompt_for_doc_order_70,ACTIVE,Slice 014: lines 341-356 confirm Q20 prompt and 海南自贸港 material mechanisms for doc_order 70.; Slice 017: reused for doc_order 82; lines 341-356 confirm 海南自贸港 prompt and China/world significance wording.; Slice 020: reused/registered as source evidence for doc_order 96-100 where applicable; extract: /Users/wanglifei/Desktop/北京高考政治/reports/选必一宝典_桌面原文件逐字逐题复核_20260617_151852/05_source_backcheck/slice_020/SRC_EXAM_2026_MENTOUGOU_YIMO_Q20.txt; Slice 026: source evidence for doc_order 129; exam lines 341-356 confirm material facts and prompt.; Slice 031: exam lines 341-356 confirm Q20 prompt and two-sided China/world wording for doc_order 151.; Slice 032: exam lines 341-356 confirm 2026门头沟一模Q20 prompt and world-facing market-opening material for doc_order 157.; Slice 034: exam lines 341-356 confirm Q20 China+world prompt and material for doc_order 166; supports NEEDS_FIX on domestic-only trigger narrowing.; Slice 035: exam lines 341-356 confirm Q20 two-sided prompt and material for doc_order 171 two-market branch.; Slice 038: exam lines 341-356 confirm Q20 China+world two-sided prompt and material mechanisms for doc_order 186.
SRC_RUBRIC_2026_DONGCHENG_YIMO_Q19_3,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026东城一模/细则/分题细则/东城一模评标细则（勿传）/19（3）.pptx,aa63045ae37602583ef2bf7afc1560f16cef636850303c9db9d8b92e35a7c4f6,6794799,2026-04-23T17:01:09+08:00,formal_rubric_for_doc_order_72,ACTIVE,Slice 015: lines 16-28 confirm 4+3+1 high-level-opening/industrial-chain-resilience structure for doc_order 72.; Slice 028: rubric lines 16-28 confirm 4+3+1 high-level-opening/industrial-chain-resilience structure for doc_order 139.; Slice 030: rubric lines 16-28 confirm 4+3+1 high-level-opening/resilience/coordination structure for doc_order 149.; Slice 031: rubric lines 16-28 confirm 4+3+1 frame and open/resilience/coordination scoring for doc_order 154.
SRC_EXAM_2026_DONGCHENG_YIMO_Q19_3,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026东城一模/试卷/试卷.pdf,0dafc181e82eb031dae6bc668d9e0f91cb614dfbc09cb48711d5c97a93b7a195,945774,2026-04-23T17:00:39+08:00,exam_prompt_for_doc_order_72,ACTIVE,"Slice 015: lines 218-227 and 305-308 confirm material, prompt and teacher-answer summary for doc_order 72.; Slice 028: exam/reference lines 218-227 and 305-308 confirm Q19(3) material, prompt and reference-answer summary for doc_order 139.; Slice 030: exam/reference lines 218-227 and 305-308 confirm industrial-chain-resilience prompt, material and reference answer for doc_order 149.; Slice 031: exam/reference lines 218-227 and 305-308 confirm material, prompt and answer for doc_order 154."
SRC_RUBRIC_2024_HAIDIAN_YIMO_Q18_1,/Users/wanglifei/Desktop/2024模拟题/2024海淀一模/细则/细则.docx,b692254ceb1b81747ef1b03d5e5f42daeb261dab7b8951bcbb992980e56ad378,67046,2026-04-23T17:11:39+08:00,formal_rubric_for_doc_order_75,ACTIVE,"Slice 015: lines 55-66 confirm three answer requirements and substitute terms for doc_order 75.; Slice 017: reused for doc_order 81; lines 55-66 confirm trade/investment facilitation, factor flow/two markets/resources, and high-level opening.; Slice 024: reused for doc_order 117; lines 55-66 confirm scoring layers.; Slice 029: rubric lines 55-66 confirm three answer layers and substitute values for doc_order 145.; Slice 031: rubric lines 55-66 confirm trade/investment, factor-flow/two-markets and high-level-opening layers for doc_order 152.; Slice 034: rubric lines 55-66 confirm trade/investment, factor-flow/two-resources and high-level-opening layers for doc_order 170.; Slice 038: rubric lines 55-66 confirm trade/investment, factor-flow/two-markets and high-level-opening layers for doc_order 188."
SRC_EXAM_2024_HAIDIAN_YIMO_Q18_1,/Users/wanglifei/Desktop/2024模拟题/2024海淀一模/试卷/试卷.pdf,4bc0edec2a08a90ef83b813fd06a431d5ee7a1fc68cf77bd65b2c98d553d2eaa,658903,2026-04-23T17:11:42+08:00,exam_prompt_for_doc_order_75,ACTIVE,Slice 015: lines 252-262 confirm visa-facilitation material and prompt for doc_order 75.; Slice 017: reused for doc_order 81; lines 251-262 confirm visa-facilitation material and prompt.; Slice 024: reused for doc_order 117; lines 251-262 confirm prompt/material.; Slice 029: exam lines 251-262 confirm visa-facilitation material and Q18(1) prompt for doc_order 145.; Slice 031: exam lines 251-262 confirm Q18(1) prompt and visa-facilitation material for doc_order 152.; Slice 034: exam lines 251-262 confirm Q18(1) visa-facilitation prompt and material for doc_order 170.; Slice 038: exam lines 251-262 confirm visa-facilitation material and Q18(1) prompt for doc_order 188.
SRC_RUBRIC_2025_XICHENG_ERMO_Q19_2,/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025西城二模/细则/细则.docx,cfb0f19ef38aafd7b6376a003734f11398ff25ed6be60e6a22ffc145d4aad78e,43967,2026-04-23T17:07:02+08:00,formal_rubric_for_doc_order_77,ACTIVE,Slice 016: lines 61-70 confirm 3-point China-responsibility layer and 2-point world-significance layer for doc_order 77.; Slice 018: reused for doc_order 86; lines 61-71 confirm 3+2 scoring and trade-freedom world-significance option.; Slice 027: rubric lines 61-71 confirm 中国担当3分 plus 世界意义2分 optional-point structure for doc_order 132.; Slice 028: rubric lines 61-71 confirm 中国担当3分 plus 世界意义2分 optional-point structure for doc_order 136.
SRC_EXAM_2025_XICHENG_ERMO_Q19_2,/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025西城二模/试卷/试卷.pdf,06c08602a2f5c20b87d80e19d16f44954ffac7f4c0442ae03fcb35d5153064f3,971063,2026-04-23T17:07:08+08:00,exam_prompt_for_doc_order_77,ACTIVE,"Slice 016: lines 221-225 confirm zero-tariff material/prompt and lines 303-306 confirm teacher-answer summary for doc_order 77.; Slice 018: reused for doc_order 86; lines 221-224 confirm prompt and 303-306 confirm teacher-answer summary.; Slice 027: exam/reference lines 221-224 and 303-306 confirm Q19(2) prompt, material and answer for doc_order 132.; Slice 028: exam/reference lines 221-224 and 303-306 confirm Q19(2) prompt, material and answer for doc_order 136."
SRC_RUBRIC_2025_FENGTAI_YIMO_Q20,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025丰台一模/细则/细则.docx,c143f0d3215c3417f3d92a9257422f5507ed541c417298f7d25b9e92986b4390,28150,2026-04-23T17:05:43+08:00,formal_rubric_for_doc_order_79,ACTIVE,"Slice 016: lines 13-14 confirm Beijing Two Zones 4+4 rubric and no-credit boundary for doc_order 79.; Slice 029: rubric lines 13-14 confirm 便利贸易投资4分, 助力科技创新4分, macro fallback and no-credit boundaries for doc_order 143.; Slice 031: rubric lines 13-14 confirm trade/investment, technology-innovation, fallback, copy-material and no-credit boundaries for doc_order 155.; Slice 037: reused for doc_order 185; trimmed rubric lines 13-14 confirm main 4+4 scoring, macro fallback 1-3, copy-material cap, and no-credit boundaries."
SRC_EXAM_2025_FENGTAI_YIMO_Q20,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025丰台一模/试卷/试卷.pdf,e8823e6dc1a71cac6fefaa93e8ec2ab6e91459e0ff590a0d5b6c253428f790be,820699,2026-04-23T17:05:45+08:00,exam_prompt_for_doc_order_79,ACTIVE,"Slice 016: lines 206-220 confirm Beijing Two Zones material/prompt and lines 287-289 teacher-answer summary for doc_order 79.; Slice 029: exam lines 206-220 and teacher-answer lines 287-289 confirm Q20 两区 material/prompt and answer summary for doc_order 143.; Slice 031: exam/reference lines 206-220 and 287-289 confirm two-zone mixed-module prompt and reference answer for doc_order 155.; Slice 037: reused for doc_order 185; trimmed excerpt lines 206-220,287-289 confirms material/prompt/reference answer after attempt1 overlarge source prompt was preserved."
SRC_RUBRIC_2026_FANGSHAN_YIMO_Q19,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026房山一模/细则/细则.docx,0ca482adfc64b0d7023d9f1012005aa3ebd02abee75eb9451c97ad8d281c0d96,45608,2026-04-23T16:59:55+08:00,formal_rubric_for_doc_order_80,ACTIVE,Slice 016: lines 59-64 confirm four 2-point layers for doc_order 80.; Slice 026: formal rubric lines 58-64 confirm 8分 international-circulation scoring layers.; Slice 032: rubric lines 58-64 confirm 8分 four-layer consumption/production/investment/China-solution frame for doc_order 156.; Slice 034: rubric lines 58-64 confirm four-layer Q19 frame and exact domestic-circulation/global-factors/two-markets wording for doc_order 169.; Slice 037: reused for doc_order 184; rubric lines 58-64 confirm four 2-point layers.
