suite_id,year,district,stage,file_path,file_type,source_type,question_range,status,notes
2025朝阳二模,2025,朝阳,二模,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区二模\2025朝阳二模\细则\2025朝阳二模细则.docx,docx,rubric,,inventory-only,cache_text=73c36c3077dced72_2025朝阳二模细则.txt;cache_render=;gpt_md=73c36c3077dced72_2025朝阳二模细则.md
2025朝阳二模,2025,朝阳,二模,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区二模\2025朝阳二模\试卷\2025北京朝阳高三二模政治（教师版）.pdf,pdf,paper,,inventory-only,cache_text=6009b3f19a33a729_2025北京朝阳高三二模政治_教师版.txt;cache_render=;gpt_md=6009b3f19a33a729_2025北京朝阳高三二模政治_教师版.md
2025昌平二模,2025,昌平,二模,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区二模\2025昌平二模\细则\2025昌平二模细则.pptx,pptx,rubric,,inventory-only,cache_text=af3875177855a611_2025昌平二模细则.txt;cache_render=;gpt_md=af3875177855a611_2025昌平二模细则.md
2025昌平二模,2025,昌平,二模,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区二模\2025昌平二模\试卷\2025北京昌平高三二模政治（教师版）.pdf,pdf,paper,,inventory-only,cache_text=6e5080fb116ab8fc_2025北京昌平高三二模政治_教师版.txt;cache_render=;gpt_md=6e5080fb116ab8fc_2025北京昌平高三二模政治_教师版.md
2025丰台二模,2025,丰台,二模,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区二模\2025丰台二模\试卷\2025北京丰台高三二模政治（教师版）.pdf,pdf,paper,,inventory-only,cache_text=9f3b486088840b52_2025北京丰台高三二模政治_教师版.txt;cache_render=;gpt_md=9f3b486088840b52_2025北京丰台高三二模政治_教师版.md
2025丰台二模,2025,丰台,二模,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区二模\2025丰台二模\细则\2025丰台二模细则\2025丰台二模评标细则\16.(1).doc,doc,paper,,inventory-only,cache_text=2f596046ed6d0ce5_16._1.txt;cache_render=;gpt_md=2f596046ed6d0ce5_16._1.md
2025丰台二模,2025,丰台,二模,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区二模\2025丰台二模\细则\2025丰台二模细则\2025丰台二模评标细则\16.(2).docx,docx,paper,,inventory-only,cache_text=e3e9942211ec52f9_16._2.txt;cache_render=;gpt_md=e3e9942211ec52f9_16._2.md
2025丰台二模,2025,丰台,二模,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区二模\2025丰台二模\细则\2025丰台二模细则\2025丰台二模评标细则\17题.docx,docx,paper,17,inventory-only,cache_text=71d970ada83cbd28_17题.txt;cache_render=;gpt_md=71d970ada83cbd28_17题.md
2025丰台二模,2025,丰台,二模,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区二模\2025丰台二模\细则\2025丰台二模细则\2025丰台二模评标细则\18题 .docx,docx,paper,18,inventory-only,cache_text=56b5533477c242dc_18题.txt;cache_render=;gpt_md=56b5533477c242dc_18题.md
2025丰台二模,2025,丰台,二模,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区二模\2025丰台二模\细则\2025丰台二模细则\2025丰台二模评标细则\19.(1).docx,docx,paper,,inventory-only,cache_text=0e0ec077bf920336_19._1.txt;cache_render=;gpt_md=0e0ec077bf920336_19._1.md
2025丰台二模,2025,丰台,二模,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区二模\2025丰台二模\细则\2025丰台二模细则\2025丰台二模评标细则\19.(2).docx,docx,paper,,inventory-only,cache_text=a85076fc73d8e53e_19._2.txt;cache_render=;gpt_md=a85076fc73d8e53e_19._2.md
2025丰台二模,2025,丰台,二模,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区二模\2025丰台二模\细则\2025丰台二模细则\2025丰台二模评标细则\20题.docx,docx,paper,20,inventory-only,cache_text=17616554d57330bb_20题.txt;cache_render=;gpt_md=17616554d57330bb_20题.md
2025丰台二模,2025,丰台,二模,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区二模\2025丰台二模\细则\2025丰台二模细则\2025丰台二模评标细则\21题.docx,docx,paper,21,inventory-only,cache_text=11303432404cb656_21题.txt;cache_render=;gpt_md=11303432404cb656_21题.md
2025东城二模,2025,东城,二模,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区二模\2025东城二模\细则\2025东城二模细则.pdf,pdf,rubric,,inventory-only,cache_text=606dbae1d5ce3e59_2025东城二模细则.txt;cache_render=;gpt_md=606dbae1d5ce3e59_2025东城二模细则.md
2025东城二模,2025,东城,二模,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区二模\2025东城二模\试卷\2025北京东城高三二模政治（教师版）.pdf,pdf,paper,,inventory-only,cache_text=9b287871f660f23d_2025北京东城高三二模政治_教师版.txt;cache_render=;gpt_md=9b287871f660f23d_2025北京东城高三二模政治_教师版.md
2025顺义一模,2025,顺义,一模,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区一模\2025顺义一模\细则\2025顺义一模细则.docx,docx,rubric,,inventory-only,cache_text=bef8332e23ce30ac_2025顺义一模细则.txt;cache_render=;gpt_md=bef8332e23ce30ac_2025顺义一模细则.md
2025顺义一模,2025,顺义,一模,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区一模\2025顺义一模\试卷\2025北京顺义高三一模政治（教师版）.pdf,pdf,paper,,inventory-only,cache_text=9dd43cae443f853c_2025北京顺义高三一模政治_教师版.txt;cache_render=;gpt_md=9dd43cae443f853c_2025北京顺义高三一模政治_教师版.md
2025门头沟一模,2025,门头沟,一模,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区一模\2025门头沟一模\细则\2025门头沟一模细则.doc,doc,rubric,,inventory-only,cache_text=26d9b228064053c1_2025门头沟一模细则.txt;cache_render=;gpt_md=26d9b228064053c1_2025门头沟一模细则.md
2025门头沟一模,2025,门头沟,一模,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区一模\2025门头沟一模\试卷\2025北京门头沟高三一模政治（教师版）.pdf,pdf,paper,,inventory-only,cache_text=1d8a23fe11f59810_2025北京门头沟高三一模政治_教师版.txt;cache_render=;gpt_md=1d8a23fe11f59810_2025北京门头沟高三一模政治_教师版.md
2025西城一模,2025,西城,一模,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区一模\2025西城一模\细则\2025西城一模细则.docx,docx,rubric,,inventory-only,cache_text=af675a5d751f41db_2025西城一模细则.txt;cache_render=;gpt_md=af675a5d751f41db_2025西城一模细则.md
2025西城一模,2025,西城,一模,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区一模\2025西城一模\试卷\2025北京西城高三一模政治（教师版）.pdf,pdf,paper,,inventory-only,cache_text=2542f29bb04e2ae0_2025北京西城高三一模政治_教师版.txt;cache_render=;gpt_md=2542f29bb04e2ae0_2025北京西城高三一模政治_教师版.md
2025石景山一模,2025,石景山,一模,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区一模\2025石景山一模\细则\2025石景山一模细则.doc,doc,rubric,,inventory-only,cache_text=0b97375f2f69e53d_2025石景山一模细则.txt;cache_render=;gpt_md=0b97375f2f69e53d_2025石景山一模细则.md
2025石景山一模,2025,石景山,一模,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区一模\2025石景山一模\试卷\2025北京石景山高三一模政治（教师版）.pdf,pdf,paper,,inventory-only,cache_text=fb8717be46dabe77_2025北京石景山高三一模政治_教师版.txt;cache_render=;gpt_md=fb8717be46dabe77_2025北京石景山高三一模政治_教师版.md
2025海淀一模,2025,海淀,一模,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区一模\2025海淀一模\其他材料\EDU_1500334100000021014_61af1789-0742-472d-86cd-e6cb420b0ecb.pdf,pdf,paper,,inventory-only,cache_text=be30611f2f07a137_EDU_1500334100000021014_61af1789-0742-472d-86cd-e6cb420b0ecb.txt;cache_render=;gpt_md=be30611f2f07a137_EDU_1500334100000021014_61af1789-0742-472d-86cd-e6cb420b0ecb.md
2025海淀一模,2025,海淀,一模,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区一模\2025海淀一模\细则\2025海淀一模细则.docx,docx,rubric,,inventory-only,cache_text=506347bd4a7061dd_2025海淀一模细则.txt;cache_render=;gpt_md=506347bd4a7061dd_2025海淀一模细则.md
2025海淀一模,2025,海淀,一模,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区一模\2025海淀一模\试卷\2025北京海淀高三一模政治（教师版）.pdf,pdf,paper,,inventory-only,cache_text=7ebce670784d805e_2025北京海淀高三一模政治_教师版.txt;cache_render=;gpt_md=7ebce670784d805e_2025北京海淀高三一模政治_教师版.md
2025朝阳一模,2025,朝阳,一模,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区一模\2025朝阳一模\其他材料\20250329高3阅卷总结17 1题 具身智能 任会波组 阐释论证.doc,doc,marking-report,1,inventory-only,cache_text=f0b3ab889aa0b17b_20250329高3阅卷总结17_1题_具身智能_任会波组_阐释论证.txt;cache_render=;gpt_md=f0b3ab889aa0b17b_20250329高3阅卷总结17_1题_具身智能_任会波组_阐释论证.md
2025朝阳一模,2025,朝阳,一模,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区一模\2025朝阳一模\其他材料\20250329高3阅卷总结18题 社区治理 汤桃玲组 探究建构.doc,doc,marking-report,18,inventory-only,cache_text=f7bfc3e53261b659_20250329高3阅卷总结18题_社区治理_汤桃玲组_探究建构.txt;cache_render=;gpt_md=f7bfc3e53261b659_20250329高3阅卷总结18题_社区治理_汤桃玲组_探究建构.md
2025朝阳一模,2025,朝阳,一模,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区一模\2025朝阳一模\其他材料\20250329高3阅卷总结19题 合同欺诈  阐释论证.doc,doc,marking-report,19,inventory-only,cache_text=b51916fe7b59403a_20250329高3阅卷总结19题_合同欺诈_阐释论证.txt;cache_render=;gpt_md=b51916fe7b59403a_20250329高3阅卷总结19题_合同欺诈_阐释论证.md
2025朝阳一模,2025,朝阳,一模,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区一模\2025朝阳一模\其他材料\高三政治一模试卷讲评.pptx,pptx,marking-report,,inventory-only,cache_text=ba64c66630749a52_高三政治一模试卷讲评.txt;cache_render=;gpt_md=ba64c66630749a52_高三政治一模试卷讲评.md
2025朝阳一模,2025,朝阳,一模,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区一模\2025朝阳一模\细则\2025朝阳一模细则.pdf,pdf,rubric,,ocr-needed,cache_text=;cache_render=f5f683a900508fd2;gpt_md=f5f683a900508fd2_2025朝阳一模细则.md
2025朝阳一模,2025,朝阳,一模,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区一模\2025朝阳一模\试卷\2025北京朝阳高三一模政治（教师版）.pdf,pdf,paper,,inventory-only,cache_text=e051761a7fc68fef_2025北京朝阳高三一模政治_教师版.txt;cache_render=;gpt_md=e051761a7fc68fef_2025北京朝阳高三一模政治_教师版.md
2025房山一模,2025,房山,一模,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区一模\2025房山一模\细则\2025房山一模细则.pdf,pdf,rubric,,inventory-only,cache_text=17cdecfbd774ee79_2025房山一模细则.txt;cache_render=;gpt_md=17cdecfbd774ee79_2025房山一模细则.md
2025房山一模,2025,房山,一模,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区一模\2025房山一模\试卷\2025北京房山高三一模政治（教师版）.pdf,pdf,paper,,inventory-only,cache_text=3227fd51f2020c04_2025北京房山高三一模政治_教师版.txt;cache_render=;gpt_md=3227fd51f2020c04_2025北京房山高三一模政治_教师版.md
2025延庆一模,2025,延庆,一模,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区一模\2025延庆一模\细则\2025延庆一模细则.docx,docx,rubric,,inventory-only,cache_text=c0a3990e95796ddd_2025延庆一模细则.txt;cache_render=;gpt_md=c0a3990e95796ddd_2025延庆一模细则.md
2025延庆一模,2025,延庆,一模,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区一模\2025延庆一模\试卷\2025北京延庆高三一模政治（教师版）.pdf,pdf,paper,,inventory-only,cache_text=94785525e6452e6f_2025北京延庆高三一模政治_教师版.txt;cache_render=;gpt_md=94785525e6452e6f_2025北京延庆高三一模政治_教师版.md
2025丰台一模,2025,丰台,一模,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区一模\2025丰台一模\细则\2025丰台一模细则.docx,docx,rubric,,inventory-only,cache_text=c143f0d3215c3417_2025丰台一模细则.txt;cache_render=;gpt_md=c143f0d3215c3417_2025丰台一模细则.md
2025丰台一模,2025,丰台,一模,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区一模\2025丰台一模\试卷\2025北京丰台高三一模政治（教师版）.pdf,pdf,paper,,inventory-only,cache_text=e8823e6dc1a71cac_2025北京丰台高三一模政治_教师版.txt;cache_render=;gpt_md=e8823e6dc1a71cac_2025北京丰台高三一模政治_教师版.md
2025东城一模,2025,东城,一模,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区一模\2025东城一模\细则\2025东城一模细则.pdf,pdf,rubric,,inventory-only,cache_text=c254bbee61da4abd_2025东城一模细则.txt;cache_render=;gpt_md=c254bbee61da4abd_2025东城一模细则.md
2025东城一模,2025,东城,一模,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区一模\2025东城一模\试卷\2025北京东城高三一模政治（教师版）.pdf,pdf,paper,,inventory-only,cache_text=46c444a91d491a4f_2025北京东城高三一模政治_教师版.txt;cache_render=;gpt_md=46c444a91d491a4f_2025北京东城高三一模政治_教师版.md
2026通州期末,2026,通州,期末,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026通州期末\细则\2026通州期末细则.pptx,pptx,rubric,,inventory-only,cache_text=44537714bd68a7c1_2026通州期末细则.txt;cache_render=;gpt_md=44537714bd68a7c1_2026通州期末细则.md
2026通州期末,2026,通州,期末,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026通州期末\试卷\2026北京通州高三（上）期末政治（教师版）.pdf,pdf,paper,,inventory-only,cache_text=7f3083ea306ea1e9_2026北京通州高三_上_期末政治_教师版.txt;cache_render=;gpt_md=7f3083ea306ea1e9_2026北京通州高三_上_期末政治_教师版.md
2026西城期末,2026,西城,期末,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026西城期末\其他材料\西城高三期末评标.pptx,pptx,rubric,,inventory-only,cache_text=9aecfff2e370dc98_西城高三期末评标.txt;cache_render=;gpt_md=9aecfff2e370dc98_西城高三期末评标.md
2026西城期末,2026,西城,期末,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026西城期末\细则\2026西城期末细则.pdf,pdf,rubric,,ocr-needed,cache_text=;cache_render=54715a1e650d940e;gpt_md=54715a1e650d940e_2026西城期末细则.md
2026西城期末,2026,西城,期末,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026西城期末\试卷\2026北京西城高三（上）期末政治（教师版）.pdf,pdf,paper,,inventory-only,cache_text=efbc5507a38dbd4f_2026北京西城高三_上_期末政治_教师版.txt;cache_render=;gpt_md=efbc5507a38dbd4f_2026北京西城高三_上_期末政治_教师版.md
2026石景山期末,2026,石景山,期末,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026石景山期末\试卷\2026北京石景山高三（上）期末政治.pdf,pdf,paper,,inventory-only,cache_text=22c2a9a9dc00eb28_2026北京石景山高三_上_期末政治.txt;cache_render=;gpt_md=22c2a9a9dc00eb28_2026北京石景山高三_上_期末政治.md
2026海淀期末,2026,海淀,期末,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026海淀期末\细则\2026海淀期末细则.pdf,pdf,rubric,,inventory-only,cache_text=7832041a93d37e1f_2026海淀期末细则.txt;cache_render=;gpt_md=7832041a93d37e1f_2026海淀期末细则.md
2026海淀期末,2026,海淀,期末,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026海淀期末\试卷\2026北京海淀高三（上）期末政治（教师版）.pdf,pdf,paper,,inventory-only,cache_text=ac3124113aec7062_2026北京海淀高三_上_期末政治_教师版.txt;cache_render=;gpt_md=ac3124113aec7062_2026北京海淀高三_上_期末政治_教师版.md
2026海淀期中,2026,海淀,期末,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026海淀期中\细则\2026海淀期中细则.pdf,pdf,rubric,,ocr-needed,cache_text=;cache_render=e65381bd22912637;gpt_md=e65381bd22912637_2026海淀期中细则.md
2026海淀期中,2025,海淀,期末,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026海淀期中\试卷\2025北京海淀高三（上）期中政治（教师版）.docx,docx,paper,,inventory-only,cache_text=11cac42f979196cd_2025北京海淀高三_上_期中政治_教师版.txt;cache_render=;gpt_md=11cac42f979196cd_2025北京海淀高三_上_期中政治_教师版.md
2026朝阳期末,2026,朝阳,期末,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026朝阳期末\细则\2026朝阳期末细则.pdf,pdf,rubric,,ocr-needed,cache_text=;cache_render=487b2d15b3a3ac2b;gpt_md=487b2d15b3a3ac2b_2026朝阳期末细则.md
2026朝阳期末,2026,朝阳,期末,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026朝阳期末\试卷\2026北京朝阳高三（上）期末政治.pdf,pdf,paper,,ocr-needed,cache_text=;cache_render=e1a49527cb4c175f;gpt_md=e1a49527cb4c175f_2026北京朝阳高三_上_期末政治.md
2026朝阳期中,2025,朝阳,期末,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026朝阳期中\其他材料\2025.11朝阳期中政治评标.docx,docx,rubric,,inventory-only,cache_text=885e694cf464c22b_2025.11朝阳期中政治评标.txt;cache_render=;gpt_md=885e694cf464c22b_2025.11朝阳期中政治评标.md
2026朝阳期中,2026,朝阳,期末,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026朝阳期中\细则\2026朝阳期中细则.docx,docx,rubric,,inventory-only,cache_text=885e694cf464c22b_2026朝阳期中细则.txt;cache_render=;gpt_md=885e694cf464c22b_2026朝阳期中细则.md
2026朝阳期中,2025,朝阳,期末,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026朝阳期中\试卷\2025北京朝阳高三（上）期中政治（教师版）.pdf,pdf,paper,,inventory-only,cache_text=5a53b5c6863d7f95_2025北京朝阳高三_上_期中政治_教师版.txt;cache_render=;gpt_md=5a53b5c6863d7f95_2025北京朝阳高三_上_期中政治_教师版.md
2026丰台期末,2026,丰台,期末,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026丰台期末\细则\2026丰台期末细则.pdf,pdf,rubric,,inventory-only,cache_text=dbc93cbfd3a93eff_2026丰台期末细则.txt;cache_render=;gpt_md=dbc93cbfd3a93eff_2026丰台期末细则.md
2026丰台期末,2026,丰台,期末,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026丰台期末\试卷\2026北京丰台高三（上）期末政治.pdf,pdf,paper,,ocr-needed,cache_text=;cache_render=6553ff85e09d299a;gpt_md=6553ff85e09d299a_2026北京丰台高三_上_期末政治.md
2026东城期末,2026,东城,期末,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026东城期末\细则\2026东城期末细则.pptx,pptx,rubric,,inventory-only,cache_text=e4d67789c91d1b92_2026东城期末细则.txt;cache_render=;gpt_md=e4d67789c91d1b92_2026东城期末细则.md
2026东城期末,2026,东城,期末,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026东城期末\试卷\2026北京东城高三（上）期末政治（教师版）.pdf,pdf,paper,,inventory-only,cache_text=15664381470d8300_2026北京东城高三_上_期末政治_教师版.txt;cache_render=;gpt_md=15664381470d8300_2026北京东城高三_上_期末政治_教师版.md
2026顺义一模,2026,顺义,一模,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026顺义一模\细则\2026顺义一模细则.pptx,pptx,rubric,,inventory-only,cache_text=de758e5e79500dd0_2026顺义一模细则.txt;cache_render=;gpt_md=de758e5e79500dd0_2026顺义一模细则.md
2026顺义一模,2026,顺义,一模,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026顺义一模\试卷\2026顺义一模.pdf,pdf,paper,,inventory-only,cache_text=8d19592ca0679f21_2026顺义一模.txt;cache_render=;gpt_md=8d19592ca0679f21_2026顺义一模.md
2026门头沟一模,2026,门头沟,一模,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026门头沟一模\细则\2026门头沟一模细则.docx,docx,rubric,,inventory-only,cache_text=89313bd871502cf4_2026门头沟一模细则.txt;cache_render=;gpt_md=89313bd871502cf4_2026门头沟一模细则.md
2026门头沟一模,2026,门头沟,一模,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026门头沟一模\试卷\门头沟区高三政治一模试卷.pdf,pdf,paper,,inventory-only,cache_text=e84e6bbdd8988978_门头沟区高三政治一模试卷.txt;cache_render=;gpt_md=e84e6bbdd8988978_门头沟区高三政治一模试卷.md
2026西城一模,2026,西城,一模,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026西城一模\细则\2026西城一模细则.docx,docx,rubric,,inventory-only,cache_text=22206a780a1503a6_2026西城一模细则.txt;cache_render=;gpt_md=22206a780a1503a6_2026西城一模细则.md
2026西城一模,2026,西城,一模,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026西城一模\试卷\2026北京西城高三一模政治.pdf,pdf,paper,,ocr-needed,cache_text=;cache_render=5581e0237e861511;gpt_md=5581e0237e861511_2026北京西城高三一模政治.md
2026西城一模,2026,西城,一模,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026西城一模\试卷\高三统一测试思想政治试卷.docx,docx,paper,,inventory-only,cache_text=795b221243cdf7b6_高三统一测试思想政治试卷.txt;cache_render=;gpt_md=795b221243cdf7b6_高三统一测试思想政治试卷.md
2026石景山一模,2026,石景山,一模,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026石景山一模\细则\2026石景山一模细则.doc,doc,rubric,,inventory-only,cache_text=78d97b669465d8a5_2026石景山一模细则.txt;cache_render=;gpt_md=78d97b669465d8a5_2026石景山一模细则.md
2026石景山一模,2026,石景山,一模,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026石景山一模\试卷\2026北京石景山高三一模政治（教师版）.pdf,pdf,paper,,inventory-only,cache_text=0d4a5cd29c2e6961_2026北京石景山高三一模政治_教师版.txt;cache_render=;gpt_md=0d4a5cd29c2e6961_2026北京石景山高三一模政治_教师版.md
2026海淀一模,2026,海淀,一模,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026海淀一模\细则\2026海淀一模细则.pdf,pdf,rubric,,inventory-only,cache_text=9b5ac8fd0cfe59cb_2026海淀一模细则.txt;cache_render=;gpt_md=9b5ac8fd0cfe59cb_2026海淀一模细则.md
2026海淀一模,2026,海淀,一模,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026海淀一模\试卷\2026海淀一模 试卷扫描版_去水印.pdf,pdf,paper,,ocr-needed,cache_text=;cache_render=03e0412bb80579d8;gpt_md=03e0412bb80579d8_2026海淀一模_试卷扫描版_去水印.md
2026朝阳一模,2026,朝阳,一模,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026朝阳一模\其他材料\chat_file_1040g3c831um895dphu105n2bsq04dit0lj2bojo_202604朝阳高三政治一模阅卷细则(1).docx,docx,rubric,,inventory-only,cache_text=3a11db4bade216d1_chat_file_1040g3c831um895dphu105n2bsq04dit0lj2bojo_202604朝阳高三政治一模阅卷细则_1.txt;cache_render=;gpt_md=3a11db4bade216d1_chat_file_1040g3c831um895dphu105n2bsq04dit0lj2bojo_202604朝阳高三政治一模阅卷细则_1.md
2026朝阳一模,2026,朝阳,一模,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026朝阳一模\细则\2026朝阳一模细则.docx,docx,rubric,,inventory-only,cache_text=3a11db4bade216d1_2026朝阳一模细则.txt;cache_render=;gpt_md=3a11db4bade216d1_2026朝阳一模细则.md
2026朝阳一模,2026,朝阳,一模,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026朝阳一模\试卷\2026北京朝阳高三一模政治（教师版）.pdf,pdf,paper,,inventory-only,cache_text=585b15124610aff7_2026北京朝阳高三一模政治_教师版.txt;cache_render=;gpt_md=585b15124610aff7_2026北京朝阳高三一模政治_教师版.md
2026房山一模,2026,房山,一模,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026房山一模\细则\2026房山一模细则.docx,docx,rubric,,inventory-only,cache_text=0ca482adfc64b0d7_2026房山一模细则.txt;cache_render=;gpt_md=0ca482adfc64b0d7_2026房山一模细则.md
2026房山一模,2026,房山,一模,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026房山一模\试卷\2026北京房山高三一模政治.pdf,pdf,paper,,ocr-needed,cache_text=;cache_render=e37482eff39f3618;gpt_md=e37482eff39f3618_2026北京房山高三一模政治.md
2026延庆一模,2026,延庆,一模,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026延庆一模\细则\2026延庆一模细则.docx,docx,rubric,,inventory-only,cache_text=2e0f67df1ab78a60_2026延庆一模细则.txt;cache_render=;gpt_md=2e0f67df1ab78a60_2026延庆一模细则.md
2026延庆一模,2026,延庆,一模,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026延庆一模\试卷\2026北京延庆高三一模政治（教师版）.pdf,pdf,paper,,inventory-only,cache_text=cc91930411716013_2026北京延庆高三一模政治_教师版.txt;cache_render=;gpt_md=cc91930411716013_2026北京延庆高三一模政治_教师版.md
2026丰台一模,2026,丰台,一模,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026丰台一模\细则\2026丰台一模细则.pptx,pptx,rubric,,inventory-only,cache_text=26649804f1de31f5_2026丰台一模细则.txt;cache_render=;gpt_md=26649804f1de31f5_2026丰台一模细则.md
2026丰台一模,2026,丰台,一模,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026丰台一模\试卷\丰台一模.pdf,pdf,paper,,ocr-needed,cache_text=;cache_render=6e8f2df5ef86ff9e;gpt_md=6e8f2df5ef86ff9e_丰台一模.md
2026东城一模,2026,东城,一模,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026东城一模\其他材料\26东城一模细则.pdf,pdf,rubric,,inventory-only,cache_text=99e851c9338f0983_26东城一模细则.txt;cache_render=;gpt_md=99e851c9338f0983_26东城一模细则.md
2026东城一模,2026,东城,一模,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026东城一模\其他材料\东城一模细则.pdf,pdf,rubric,,ocr-needed,cache_text=;cache_render=eaae525d6ec9cabb;gpt_md=eaae525d6ec9cabb_东城一模细则.md
2026东城一模,2026,东城,一模,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026东城一模\试卷\2026东城一模 原卷扫描版.pdf,pdf,paper,,ocr-needed,cache_text=;cache_render=34b21a3a804e567c;gpt_md=34b21a3a804e567c_2026东城一模_原卷扫描版.md
2026东城一模,2026,东城,一模,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026东城一模\试卷\2026北京东城高三一模政治（教师版）.pdf,pdf,paper,,inventory-only,cache_text=0dafc181e82eb031_2026北京东城高三一模政治_教师版.txt;cache_render=;gpt_md=0dafc181e82eb031_2026北京东城高三一模政治_教师版.md
