idx,key,card_id,h1,h2,h3,title,question,tong_lines
914,2026石景山一模Q20,2026_石景山_一模_Q20,经济全球化,贸资：贸易投资自由化便利化,推进贸易和投资自由化便利化,11. 2026石景山一模Q20,运用《当代国际政治与经济》知识，任选两个关键词，说明中国倡议如何助推亚太合作。,【同题组】 | · 时代背景：和平与发展仍是时代主题 | · 理论：国家间共同利益是国家合作的基础 | · 经济全球化：推进贸易和投资自由化便利化；推动经济全球化朝着更加开放、包容、普惠、平衡、共赢方向发展；推进普惠包容的经济全球化；建设开放型世界经济；维护多边贸易体制 | · 政治多极化：相互尊重、公平正义、合作共赢的新型国际关系；在平等互利基础上开展合作，实现互利共赢；共商共建共享的全球治理观 | · 中国：中国推动构建人类命运共同体
925,2025西城一模Q18,2025_西城_一模_Q18,经济全球化,贸资：贸易投资自由化便利化,推进贸易和投资自由化便利化,12. 2025西城一模Q18,从“两条鱼循环”看增长新空间。产自中国的鳗鱼“游”向世界，挪威三文鱼“飞”来中国，增长新空间在不断拓展。结合材料，运用《经济与社会》所学，谈谈中国经济增长新空间是如何拓展的。,【同题组】 | · 经济全球化：推进贸易和投资自由化便利化；提高开放型经济水平；利用两个市场两种资源优化全球资源配置；内外联通畅通国内国际双循环，提升国际循环质量；加强技术创新、提高产品质量，增强竞争力 | · 政治多极化：在平等互利基础上开展合作，实现互利共赢
935,2024丰台一模Q20,2024_丰台_一模_Q20,经济全球化,贸资：贸易投资自由化便利化,推进贸易和投资自由化便利化,13. 2024丰台一模Q20,结合材料，运用《当代国际政治与经济》知识，说明我国的实践是如何推动供应链成为国际合作“共赢链”的。,【同题组】 | · 经济全球化：推进贸易和投资自由化便利化；利用两个市场两种资源优化全球资源配置；维护全球产业链供应链稳定畅通；以产业链供应链合作推动互利共赢
945,2025朝阳一模Q20,2025_朝阳_一模_Q20,经济全球化,贸资：贸易投资自由化便利化,推进贸易和投资自由化便利化,14. 2025朝阳一模Q20,结合材料，运用《当代国际政治与经济》知识，说明我国应如何应对全球产业链供应链新态势，在全球产业变革中赢得主动。,【同题组】 | · 经济全球化：推进贸易和投资自由化便利化；顺应经济全球化趋势，主动融入并推动深化；维护以世界贸易组织为核心的多边贸易体制 | · 中国：坚持独立自主、自力更生，增强发展主动权
956,2025朝阳二模Q21,2025_朝阳_二模_Q21,经济全球化,贸资：贸易投资自由化便利化,推进贸易和投资自由化便利化,15. 2025朝阳二模Q21,结合材料，运用《当代国际政治与经济》知识，说明我国为什么要努力开创周边工作新局面。,【同题组】 | · 理论：共同利益是合作的基础 | · 经济全球化：推进贸易和投资自由化便利化；推动区域经济融合与区域经济一体化；通过区域经济合作维护自由贸易和以世界贸易组织为核心的多边贸易体制 | · 政治多极化：相互尊重、公平正义、合作共赢的新型国际关系；维护地区和平与稳定；推动国际秩序和全球治理体系更加公正合理；推动国际关系民主化 | · 中国：周边工作新局面四定位：发展繁荣的重要基础、维护国家安全的重点、运筹外交全局的首要、推动构建人类命运共同体的关键；中国推动构建人类命运共同体；民心相通与文明互鉴
969,2025海淀一模Q21(2),2025_海淀_一模_Q21_2,经济全球化,贸资：贸易投资自由化便利化,推进贸易和投资自由化便利化,16. 2025海淀一模Q21(2),结合材料，运用《当代国际政治与经济》知识，说明我国外贸为何能连上两个万亿级台阶。（6分）,【同题组】  （本题6分） | · 经济全球化：推进贸易和投资自由化便利化；中国市场红利推动互利共赢；数字贸易与数字经济跨境流通
979,2026东城二模Q20(3),2026_东城_二模_Q20_3,经济全球化,贸资：贸易投资自由化便利化,推进贸易和投资自由化便利化,17. 2026东城二模Q20(3),结合材料三，运用《当代国际政治与经济》知识，分析购在中国与投资中国如何协同发力，释放我国独特的开放红利。,【同题组】  （本题7分） | · 经济全球化：推进贸易和投资自由化便利化；中国扩大高水平对外开放与制度型开放；促进国内国际双循环，让世界共享中国发展机遇；发挥我国超大规模市场优势；推动全球要素向中国市场集聚
989,2026丰台二模Q20,2026_丰台_二模_Q20,经济全球化,贸资：贸易投资自由化便利化,推进贸易和投资自由化便利化,18. 2026丰台二模Q20,结合材料，运用《当代国际政治与经济》知识，阐明中国加快推进自由贸易试验区、自由贸易试验港建设为世界注入更多确定性的原因。,【同题组】 | · 经济全球化：推进贸易和投资自由化便利化；顺应经济全球化趋势，主动融入并推动深化；推动经济全球化朝着更加开放、包容、普惠、平衡、共赢方向发展；中国扩大高水平对外开放与制度型开放；维护全球产业链供应链稳定畅通
999,2026西城一模Q20(2),2026_西城_一模_Q20_2,经济全球化,贸资：贸易投资自由化便利化,推进贸易和投资自由化便利化,19. 2026西城一模Q20(2),结合材料，运用《当代国际政治与经济》知识，分析中国—东盟自贸区3.0版是如何为区域发展和世界经济注入强劲动力的。,【同题组】  （本题8分） | · 理论：共同利益是合作的基础 | · 经济全球化：推进贸易和投资自由化便利化；发挥比较优势并打造国际竞争新优势；坚持多边贸易、多边主义与全球经济治理体系改革；提升发展中国家的代表性和发言权，打破规则制定垄断；统筹发展和安全，形成多元稳定的经贸关系
1010,2025朝阳二模Q21,2025_朝阳_二模_Q21,经济全球化,贸资：贸易投资自由化便利化,推动区域经济融合与区域经济一体化,1. 2025朝阳二模Q21,结合材料，运用《当代国际政治与经济》知识，说明我国为什么要努力开创周边工作新局面。,【同题组】 | · 理论：共同利益是合作的基础 | · 经济全球化：推进贸易和投资自由化便利化；推动区域经济融合与区域经济一体化；通过区域经济合作维护自由贸易和以世界贸易组织为核心的多边贸易体制 | · 政治多极化：相互尊重、公平正义、合作共赢的新型国际关系；维护地区和平与稳定；推动国际秩序和全球治理体系更加公正合理；推动国际关系民主化 | · 中国：周边工作新局面四定位：发展繁荣的重要基础、维护国家安全的重点、运筹外交全局的首要、推动构建人类命运共同体的关键；中国推动构建人类命运共同体；民心相通与文明互鉴
1024,2026延庆一模Q19(2),2026_延庆_一模_Q19_2,经济全球化,总：开放包容普惠平衡共赢方向,顺应经济全球化趋势，主动融入并推动深化,"1. 2026延庆一模Q19(2)——中国""推动重塑全球能源治理格局""的理论逻辑和价值意蕴",结合材料二，运用《当代国际政治与经济》知识，说明中国“推动重塑全球能源治理格局”的理论逻辑和价值意蕴。,【同题组】 | · 时代背景：和平与发展仍是时代主题 | · 理论：国家间共同利益是国家合作的基础；维护国家利益是主权国家对外活动的出发点和落脚点 | · 经济全球化：顺应经济全球化趋势，主动融入并推动深化 | · 政治多极化：相互尊重、公平正义、合作共赢的新型国际关系；共商共建共享的全球治理观；推动构建人类命运共同体 | · 中国：中国推动构建人类命运共同体；坚持正确义利观
1035,2026门头沟一模Q20,2026_门头沟_一模_Q20,经济全球化,总：开放包容普惠平衡共赢方向,顺应经济全球化趋势，主动融入并推动深化,2. 2026门头沟一模Q20——海南自贸港全岛封关的国内国际意义,结合材料，运用《当代国际政治与经济》知识，分析海南自贸港全岛封关为何能为中国经济发展注入新动能、为世界经济开放发展注入新活力。,【同题组】 | · 经济全球化：共享经济全球化成果，促进世界经济共同繁荣；推进贸易和投资自由化便利化；顺应经济全球化趋势，主动融入并推动深化；推动建设开放型世界经济，深化国际分工与合作；发展更高层次开放型经济；中国扩大高水平对外开放与制度型开放；互利共赢的开放战略；利用两个市场两种资源优化全球资源配置；内外联通畅通国内国际双循环，提升国际循环质量；维护全球产业链供应链稳定畅通
1042,2024东城一模Q20,2024_东城_一模_Q20,经济全球化,总：开放包容普惠平衡共赢方向,顺应经济全球化趋势，主动融入并推动深化,3. 2024东城一模Q20,结合材料，运用经济的相关知识，分析我国的上述措施如何通过构建新发展格局助力经济高质量发展。,【同题组】 | · 经济全球化：顺应经济全球化趋势，主动融入并推动深化；中国扩大高水平对外开放与制度型开放；利用两个市场两种资源优化全球资源配置
1049,2024西城二模Q17,2024_西城_二模_Q17,经济全球化,总：开放包容普惠平衡共赢方向,顺应经济全球化趋势，主动融入并推动深化,4. 2024西城二模Q17,新一轮科技革命在全球范围内风起云涌。结合材料，综合运用所学，谈谈在当今时代，我国作为世界上最大的发展中国家应当扮演的角色。,【同题组】 | · 理论：当前国际竞争的实质是以经济和科技实力为基础的综合国力较量；科教兴国战略与人才强国战略（人才与国际竞争力）；维护国家利益是主权国家对外活动的出发点和落脚点 | · 经济全球化：顺应经济全球化趋势，主动融入并推动深化 | · 政治多极化：世界多极化是当今国际形势的突出特点 | · 中国：贡献中国智慧、中国方案、中国力量
1059,2026石景山二模Q18,2026_石景山_二模_Q18,经济全球化,总：开放包容普惠平衡共赢方向,顺应经济全球化趋势，主动融入并推动深化,5. 2026石景山二模Q18,结合材料，运用《当代国际政治与经济》知识，分析中国与东盟经贸合作能够提质升级的原因。,【同题组】 | · 时代背景：和平与发展仍是时代主题 | · 理论：国家间共同利益是国家合作的基础；当前国际竞争的实质是以经济和科技实力为基础的综合国力较量；维护国家利益是主权国家对外活动的出发点和落脚点 | · 经济全球化：顺应经济全球化趋势，主动融入并推动深化；推动经济全球化朝着更加开放、包容、普惠、平衡、共赢方向发展；利用两个市场两种资源优化全球资源配置 | · 政治多极化：推动构建人类命运共同体
1069,2025海淀期中Q16(2),2025_海淀_期中_Q16_2,经济全球化,总：开放包容普惠平衡共赢方向,顺应经济全球化趋势，主动融入并推动深化,6. 2025海淀期中Q16(2),结合材料三，从经济角度，为中国咖啡企业“出海”提出建议。,"【同题组】 | · 经济全球化：顺应经济全球化趋势，主动融入并推动深化；利用两个市场两种资源优化全球资源配置；加强技术创新、提高产品质量，增强竞争力；参与全球经济治理和规则制定，为企业出海营造国际环境；企业和政府可利用国际组织赋予的权利，积极参与全球经济治理和规则制定，为企业""出海""营造良好的国际环境；维护全球产业链供应链稳定畅通"
1076,2024石景山一模Q19(2),2024_石景山_一模_Q19_2,经济全球化,总：开放包容普惠平衡共赢方向,顺应经济全球化趋势，主动融入并推动深化,7. 2024石景山一模Q19(2),结合材料，运用《当代国际政治与经济》知识，分析中国新能源汽车企业从“走出去”到“扎下根”的原因。（8分）,【同题组】  （本题8分） | · 经济全球化：顺应经济全球化趋势，主动融入并推动深化；利用两个市场两种资源优化全球资源配置；发挥比较优势并打造国际竞争新优势 | · 中国：促进技术共享和民生改善，为全球可持续发展贡献力量
1086,2025朝阳一模Q20,2025_朝阳_一模_Q20,经济全球化,总：开放包容普惠平衡共赢方向,顺应经济全球化趋势，主动融入并推动深化,8. 2025朝阳一模Q20,结合材料，运用《当代国际政治与经济》知识，说明我国应如何应对全球产业链供应链新态势，在全球产业变革中赢得主动。,【同题组】 | · 经济全球化：推进贸易和投资自由化便利化；顺应经济全球化趋势，主动融入并推动深化；维护以世界贸易组织为核心的多边贸易体制 | · 中国：坚持独立自主、自力更生，增强发展主动权
1096,2026丰台二模Q20,2026_丰台_二模_Q20,经济全球化,总：开放包容普惠平衡共赢方向,顺应经济全球化趋势，主动融入并推动深化,9. 2026丰台二模Q20,结合材料，运用《当代国际政治与经济》知识，阐明中国加快推进自由贸易试验区、自由贸易试验港建设为世界注入更多确定性的原因。,【同题组】 | · 经济全球化：推进贸易和投资自由化便利化；顺应经济全球化趋势，主动融入并推动深化；推动经济全球化朝着更加开放、包容、普惠、平衡、共赢方向发展；中国扩大高水平对外开放与制度型开放；维护全球产业链供应链稳定畅通
1106,2024朝阳期中Q20(3),2024_朝阳_期中_Q20_3,经济全球化,总：开放包容普惠平衡共赢方向,推动经济全球化朝着更加开放、包容、普惠、平衡、共赢方向发展,"1. 2024朝阳期中Q20(3)""数字驱动商通全球""短评",结合材料，运用《当代国际政治与经济》知识，以“数字驱动 商通全球”为主题撰写一篇短评。,【同题组】 | · 经济全球化：共享经济全球化成果，促进世界经济共同繁荣；促进全球资源优化配置和国际贸易发展；推进贸易和投资自由化便利化；推动经济全球化朝着更加开放、包容、普惠、平衡、共赢方向发展；提高开放型经济水平；发展更高层次开放型经济；利用两个市场两种资源优化全球资源配置；数字贸易与数字经济跨境流通 | · 政治多极化：共商共建共享的全球治理观
1114,2025东城一模Q20,2025_东城_一模_Q20,经济全球化,总：开放包容普惠平衡共赢方向,推动经济全球化朝着更加开放、包容、普惠、平衡、共赢方向发展,"2. 2025东城一模Q20元首外交""精彩""之处",结合材料，运用《当代国际政治与经济》知识，谈谈此次元首外交的“精彩”之处。,【同题组】 | · 理论：国家间共同利益是国家合作的基础 | · 经济全球化：推进贸易和投资自由化便利化；推动经济全球化朝着更加开放、包容、普惠、平衡、共赢方向发展 | · 政治多极化：推动全球治理体系变革完善，建立更加公正合理的国际政治经济新秩序；推动国际关系民主化 | · 中国：中国推动构建人类命运共同体；与发展中国家共享发展新机遇，惠民生增福祉，实现互利共赢；习近平外交思想指导中国特色大国外交（外交为民、服务中国式现代化）
1124,2025延庆一模Q20(2),2025_延庆_一模_Q20_2,经济全球化,总：开放包容普惠平衡共赢方向,推动经济全球化朝着更加开放、包容、普惠、平衡、共赢方向发展,3. 2025延庆一模Q20(2),假如你是外交部发言人，请结合材料二，运用《当代国际政治与经济》知识，对上述提问做出回应。,【同题组】 | · 时代背景：和平与发展仍是时代主题 | · 理论：国家间共同利益是国家合作的基础；维护国家利益是主权国家对外活动的出发点和落脚点 | · 经济全球化：推动经济全球化朝着更加开放、包容、普惠、平衡、共赢方向发展；维护全球产业链供应链稳定畅通 | · 政治多极化：推动构建人类命运共同体；践行真正的多边主义；推动国际关系民主化；世界多极化是当今国际形势的突出特点 | · 中国：中国推动构建人类命运共同体；展现大国责任担当
1135,2025顺义一模Q20,2025_顺义_一模_Q20,经济全球化,总：开放包容普惠平衡共赢方向,推动经济全球化朝着更加开放、包容、普惠、平衡、共赢方向发展,4. 2025顺义一模Q20,结合材料，运用《当代国际政治与经济》知识，说明“小而美”项目为何成为中国开展国际发展合作的亮点和名片。,【同题组】 | · 经济全球化：推动经济全球化朝着更加开放、包容、普惠、平衡、共赢方向发展；提高开放型经济水平 | · 政治多极化：共商共建共享的全球治理观；推动国际秩序和全球治理体系更加公正合理；推动国际关系民主化 | · 中国：中国坚持独立自主的和平外交政策；贡献中国智慧、中国方案、中国力量；中国推动构建人类命运共同体；坚持正确义利观；改善发展中国家民生并助力持续发展；民心相通与文明互鉴；中国是负责任大国并勇于担当；聚焦发展中国家紧迫需求，以灵活快速的小而美项目形成共同发展品牌
1144,2025昌平二模Q21,2025_昌平_二模_Q21,经济全球化,总：开放包容普惠平衡共赢方向,推动经济全球化朝着更加开放、包容、普惠、平衡、共赢方向发展,5. 2025昌平二模Q21,结合材料，说明上述举措对我国建设更高水平的开放型经济具有什么重要意义。,【同题组】  （本题8分） | · 经济全球化：推进贸易和投资自由化便利化；推动经济全球化朝着更加开放、包容、普惠、平衡、共赢方向发展；推进普惠包容的经济全球化，推动构建更加开放、包容的全球经济格局；提高开放型经济水平；利用两个市场两种资源优化全球资源配置；积极参与全球经济治理和经贸规则完善；参与国际标准制定，提升国际规则话语权
1151,2025西城一模Q21,2025_西城_一模_Q21,经济全球化,总：开放包容普惠平衡共赢方向,推动经济全球化朝着更加开放、包容、普惠、平衡、共赢方向发展,6. 2025西城一模Q21,（1）运用所学，解释“我国的发展理念成为国际公共产品”这一现象。（6分）（2）我国还提供了哪些国际公共产品？试举一例简要说明。（2分）,【同题组】  （本题8分） | · 经济全球化：推动经济全球化朝着更加开放、包容、普惠、平衡、共赢方向发展 | · 政治多极化：推动构建人类命运共同体 | · 中国：贡献中国智慧、中国方案、中国力量；理念蕴含普遍价值，能够形成共识、促成合作和发展、应对全人类共同问题和共同挑战
1160,2026石景山二模Q18,2026_石景山_二模_Q18,经济全球化,总：开放包容普惠平衡共赢方向,推动经济全球化朝着更加开放、包容、普惠、平衡、共赢方向发展,7. 2026石景山二模Q18,结合材料，运用《当代国际政治与经济》知识，分析中国与东盟经贸合作能够提质升级的原因。,【同题组】 | · 时代背景：和平与发展仍是时代主题 | · 理论：国家间共同利益是国家合作的基础；当前国际竞争的实质是以经济和科技实力为基础的综合国力较量；维护国家利益是主权国家对外活动的出发点和落脚点 | · 经济全球化：顺应经济全球化趋势，主动融入并推动深化；推动经济全球化朝着更加开放、包容、普惠、平衡、共赢方向发展；利用两个市场两种资源优化全球资源配置 | · 政治多极化：推动构建人类命运共同体
1170,2026顺义一模Q20,2026_顺义_一模_Q20,经济全球化,总：开放包容普惠平衡共赢方向,推动经济全球化朝着更加开放、包容、普惠、平衡、共赢方向发展,8. 2026顺义一模Q20,结合材料，运用《当代国际政治与经济》知识，阐述科技小院成为南南合作典范的深层逻辑。,【同题组】 | · 时代背景：和平与发展仍是时代主题 | · 理论：国家间共同利益是国家合作的基础 | · 经济全球化：推动经济全球化朝着更加开放、包容、普惠、平衡、共赢方向发展 | · 政治多极化：相互尊重、公平正义、合作共赢的新型国际关系；在平等互利基础上开展合作，实现互利共赢 | · 中国：中国坚持独立自主的和平外交政策；贡献中国智慧、中国方案、中国力量；中国推动构建人类命运共同体；坚持正确义利观；与发展中国家共享发展新机遇，惠民生增福祉，实现互利共赢；改善发展中国家民生并助力持续发展；南南合作与全球南方共同发展
1181,2025朝阳期末Q21,2025_朝阳_期末_Q21,经济全球化,总：开放包容普惠平衡共赢方向,推动经济全球化朝着更加开放、包容、普惠、平衡、共赢方向发展,9. 2025朝阳期末Q21,结合材料，运用《当代国际政治与经济》知识，说明如何通过开展中国特色大国外交为推进中国式现代化营造良好外部环境。,【同题组】 | · 时代背景：和平与发展仍是时代主题 | · 理论：维护国家利益是主权国家对外活动的出发点和落脚点 | · 经济全球化：推动经济全球化朝着更加开放、包容、普惠、平衡、共赢方向发展；推进普惠包容的经济全球化，推动构建更加开放、包容的全球经济格局；中国扩大高水平对外开放与制度型开放 | · 政治多极化：相互尊重、公平正义、合作共赢的新型国际关系；共商共建共享的全球治理观；推动国际秩序和全球治理体系更加公正合理；推动全球治理体系变革完善，建立更加公正合理的国际政治经济新秩序；践行真正的多边主义；推动国际关系民主化；世界多极化与全球南方联合自强；世界多极化是当今国际形势的突出特点 | · 中国：坚持总体国家安全观，统筹发展与安全，以新安全格局保障新发展格局；新中国外交始终服务国家性质并坚持党对外交统一集中领导；中国坚持独立自主的和平外交政策；和平共处五项原则是我国对外关系基本准则；中国推动构建人类命运共同体；倡导文明平等互鉴，弘扬全人类共同价值，尊重世界文明多样性；坚持正确义利观；中国综合国力、国际地位和话语权提升；习近平外交思想指导中国特色大国外交（外交为民、服务中国式现代化） | · 联合国：坚定维护以联合国为核心的国际体系和以国际法为基础的国际秩序
1193,2026顺义二模Q20,2026_顺义_二模_Q20,经济全球化,总：开放包容普惠平衡共赢方向,推动经济全球化朝着更加开放、包容、普惠、平衡、共赢方向发展,10. 2026顺义二模Q20,结合材料，运用《当代国际政治与经济》知识，谈谈对“今天的中国，明天的世界”的理解。,【同题组】  （本题8分） | · 经济全球化：推动经济全球化朝着更加开放、包容、普惠、平衡、共赢方向发展；推进普惠包容的经济全球化，推动构建更加开放、包容的全球经济格局；互利共赢的开放战略 | · 政治多极化：相互尊重、公平正义、合作共赢的新型国际关系；共商共建共享的全球治理观；推动国际秩序和全球治理体系更加公正合理 | · 中国：中国坚持独立自主的和平外交政策；贡献中国智慧、中国方案、中国力量；中国推动构建人类命运共同体；倡导文明平等互鉴，弘扬全人类共同价值，尊重世界文明多样性；坚持正确义利观；改善发展中国家民生并助力持续发展
1202,2024海淀一模Q18(1),2024_海淀_一模_Q18_1,经济全球化,总：开放包容普惠平衡共赢方向,推动经济全球化朝着更加开放、包容、普惠、平衡、共赢方向发展,11. 2024海淀一模Q18(1),结合材料，运用《当代国际政治与经济》知识，预测上述举措对服务高水平对外开放的积极影响。（6分）,【同题组】  （本题6分） | · 经济全球化：促进全球资源优化配置和国际贸易发展；推进贸易和投资自由化便利化；推动经济全球化朝着更加开放、包容、普惠、平衡、共赢方向发展；提高开放型经济水平；发展更高层次开放型经济；利用两个市场两种资源优化全球资源配置；内外联通畅通国内国际双循环，提升国际循环质量
1209,2026朝阳一模Q20,2026_朝阳_一模_Q20,经济全球化,总：开放包容普惠平衡共赢方向,推动经济全球化朝着更加开放、包容、普惠、平衡、共赢方向发展,12. 2026朝阳一模Q20,结合材料，运用《当代国际政治与经济》的知识，阐述中国为什么能为全球发展注入稳定性和正能量。,【同题组】 | · 时代背景：和平与发展仍是时代主题 | · 理论：当前国际竞争的实质是以经济和科技实力为基础的综合国力较量 | · 经济全球化：促进全球资源优化配置和国际贸易发展；推进贸易和投资自由化便利化；推动经济全球化朝着更加开放、包容、普惠、平衡、共赢方向发展；中国扩大高水平对外开放与制度型开放；利用两个市场两种资源优化全球资源配置；维护全球产业链供应链稳定畅通 | · 政治多极化：相互尊重、公平正义、合作共赢的新型国际关系；共商共建共享的全球治理观 | · 中国：贡献中国智慧、中国方案、中国力量；中国推动构建人类命运共同体；坚持正确义利观；与发展中国家共享发展新机遇，惠民生增福祉，实现互利共赢；坚持正确义利观，在发展合作中共享机遇；改善发展中国家民生并助力持续发展；展现大国责任担当
1220,2026石景山一模Q20,2026_石景山_一模_Q20,经济全球化,总：开放包容普惠平衡共赢方向,推动经济全球化朝着更加开放、包容、普惠、平衡、共赢方向发展,13. 2026石景山一模Q20,运用《当代国际政治与经济》知识，任选两个关键词，说明中国倡议如何助推亚太合作。,【同题组】 | · 时代背景：和平与发展仍是时代主题 | · 理论：国家间共同利益是国家合作的基础 | · 经济全球化：推进贸易和投资自由化便利化；推动经济全球化朝着更加开放、包容、普惠、平衡、共赢方向发展；推进普惠包容的经济全球化；建设开放型世界经济；维护多边贸易体制 | · 政治多极化：相互尊重、公平正义、合作共赢的新型国际关系；在平等互利基础上开展合作，实现互利共赢；共商共建共享的全球治理观 | · 中国：中国推动构建人类命运共同体
1231,2025门头沟一模Q19,2025_门头沟_一模_Q19,经济全球化,总：开放包容普惠平衡共赢方向,推动经济全球化朝着更加开放、包容、普惠、平衡、共赢方向发展,14. 2025门头沟一模Q19,结合材料，运用《当代国际政治与经济》的相关知识，分析中国做“赋能型大国”的世界意义？,【同题组】 | · 经济全球化：推动经济全球化朝着更加开放、包容、普惠、平衡、共赢方向发展；中国市场红利与全球经济包容性增长 | · 政治多极化：相互尊重、公平正义、合作共赢的新型国际关系 | · 中国：贡献中国智慧、中国方案、中国力量；中国推动构建人类命运共同体；倡导文明平等互鉴，弘扬全人类共同价值，尊重世界文明多样性；促进技术共享和民生改善，为全球可持续发展贡献力量
1242,2026丰台二模Q20,2026_丰台_二模_Q20,经济全球化,总：开放包容普惠平衡共赢方向,推动经济全球化朝着更加开放、包容、普惠、平衡、共赢方向发展,15. 2026丰台二模Q20,结合材料，运用《当代国际政治与经济》知识，阐明中国加快推进自由贸易试验区、自由贸易试验港建设为世界注入更多确定性的原因。,【同题组】 | · 经济全球化：推进贸易和投资自由化便利化；顺应经济全球化趋势，主动融入并推动深化；推动经济全球化朝着更加开放、包容、普惠、平衡、共赢方向发展；中国扩大高水平对外开放与制度型开放；维护全球产业链供应链稳定畅通
1251,2026房山二模Q20,2026_房山_二模_Q20,经济全球化,总：开放包容普惠平衡共赢方向,推动经济全球化朝着更加开放、包容、普惠、平衡、共赢方向发展,16. 2026房山二模Q20,结合材料，运用《当代国际政治与经济》知识，分析世界数据组织完善全球数据治理，服务全球数字经济发展的智慧。,【同题组】  （本题8分） | · 理论：共同利益是合作的基础 | · 经济全球化：推动经济全球化朝着更加开放、包容、普惠、平衡、共赢方向发展；数据要素在全球范围内流动 | · 政治多极化：共商共建共享的全球治理观；世界多极化与全球南方联合自强 | · 中国：坚持正确义利观
1264,2025昌平二模Q21,2025_昌平_二模_Q21,经济全球化,总：开放包容普惠平衡共赢方向,推进普惠包容的经济全球化，推动构建更加开放、包容的全球经济格局,1. 2025昌平二模Q21稳外资举措推动开放包容全球经济格局,结合材料，说明上述举措对我国建设更高水平的开放型经济具有什么重要意义。,【同题组】  （本题8分） | · 经济全球化：推进贸易和投资自由化便利化；推动经济全球化朝着更加开放、包容、普惠、平衡、共赢方向发展；推进普惠包容的经济全球化，推动构建更加开放、包容的全球经济格局；提高开放型经济水平；利用两个市场两种资源优化全球资源配置；积极参与全球经济治理和经贸规则完善；参与国际标准制定，提升国际规则话语权
1271,2026顺义二模Q20,2026_顺义_二模_Q20,经济全球化,总：开放包容普惠平衡共赢方向,推进普惠包容的经济全球化，推动构建更加开放、包容的全球经济格局,2. 2026顺义二模Q20,结合材料，运用《当代国际政治与经济》知识，谈谈对“今天的中国，明天的世界”的理解。,【同题组】  （本题8分） | · 经济全球化：推动经济全球化朝着更加开放、包容、普惠、平衡、共赢方向发展；推进普惠包容的经济全球化，推动构建更加开放、包容的全球经济格局；互利共赢的开放战略 | · 政治多极化：相互尊重、公平正义、合作共赢的新型国际关系；共商共建共享的全球治理观；推动国际秩序和全球治理体系更加公正合理 | · 中国：中国坚持独立自主的和平外交政策；贡献中国智慧、中国方案、中国力量；中国推动构建人类命运共同体；倡导文明平等互鉴，弘扬全人类共同价值，尊重世界文明多样性；坚持正确义利观；改善发展中国家民生并助力持续发展
1280,2025朝阳期末Q21,2025_朝阳_期末_Q21,经济全球化,总：开放包容普惠平衡共赢方向,推进普惠包容的经济全球化，推动构建更加开放、包容的全球经济格局,3. 2025朝阳期末Q21,结合材料，运用《当代国际政治与经济》知识，说明如何通过开展中国特色大国外交为推进中国式现代化营造良好外部环境。,【同题组】 | · 时代背景：和平与发展仍是时代主题 | · 理论：维护国家利益是主权国家对外活动的出发点和落脚点 | · 经济全球化：推动经济全球化朝着更加开放、包容、普惠、平衡、共赢方向发展；推进普惠包容的经济全球化，推动构建更加开放、包容的全球经济格局；中国扩大高水平对外开放与制度型开放 | · 政治多极化：相互尊重、公平正义、合作共赢的新型国际关系；共商共建共享的全球治理观；推动国际秩序和全球治理体系更加公正合理；推动全球治理体系变革完善，建立更加公正合理的国际政治经济新秩序；践行真正的多边主义；推动国际关系民主化；世界多极化与全球南方联合自强；世界多极化是当今国际形势的突出特点 | · 中国：坚持总体国家安全观，统筹发展与安全，以新安全格局保障新发展格局；新中国外交始终服务国家性质并坚持党对外交统一集中领导；中国坚持独立自主的和平外交政策；和平共处五项原则是我国对外关系基本准则；中国推动构建人类命运共同体；倡导文明平等互鉴，弘扬全人类共同价值，尊重世界文明多样性；坚持正确义利观；中国综合国力、国际地位和话语权提升；习近平外交思想指导中国特色大国外交（外交为民、服务中国式现代化） | · 联合国：坚定维护以联合国为核心的国际体系和以国际法为基础的国际秩序
1292,2025石景山一模Q17(2),2025_石景山_一模_Q17_2,经济全球化,总：开放包容普惠平衡共赢方向,推进普惠包容的经济全球化，推动构建更加开放、包容的全球经济格局,"4. 2025石景山一模Q17(2)""北京宣言""中的普惠包容全球化主张",结合材料二，运用《当代国际政治与经济》知识，概述完善全球治理的“中国主张”。（8分）,【同题组】  （本题8分） | · 经济全球化：推进普惠包容的经济全球化，推动构建更加开放、包容的全球经济格局 | · 政治多极化：共商共建共享的全球治理观；践行真正的多边主义，坚定维护以联合国为核心的国际体系、以国际法为基础的国际秩序；推动国际关系民主化
1303,2026门头沟一模Q20,2026_门头沟_一模_Q20,经济全球化,总：开放包容普惠平衡共赢方向,推动建设开放型世界经济，深化国际分工与合作,1. 2026门头沟一模Q20,结合材料，运用《当代国际政治与经济》知识，分析海南自贸港全岛封关为何能为中国经济发展注入新动能、为世界经济开放发展注入新活力。,【同题组】 | · 经济全球化：共享经济全球化成果，促进世界经济共同繁荣；推进贸易和投资自由化便利化；顺应经济全球化趋势，主动融入并推动深化；推动建设开放型世界经济，深化国际分工与合作；发展更高层次开放型经济；中国扩大高水平对外开放与制度型开放；互利共赢的开放战略；利用两个市场两种资源优化全球资源配置；内外联通畅通国内国际双循环，提升国际循环质量；维护全球产业链供应链稳定畅通
