card_id,source_label,source_path,exists,is_desktop
2024_朝阳_期中_Q20_3,2024朝阳期中Q20(3),/Users/wanglifei/Desktop/2024模拟题/2024朝阳期中/试卷/试卷.pdf,YES,YES
2024_朝阳_期中_Q20_3,2024朝阳期中Q20(3),/Users/wanglifei/Desktop/2024模拟题/2024朝阳期中/细则/细则.docx,YES,YES
2024_朝阳_期中_Q20_3,2024朝阳期中Q20(3),/Users/wanglifei/Desktop/2024模拟题/2024朝阳期中/细则/补充材料/2024.11期中政治朝阳评标2.docx,YES,YES
2025_东城_一模_Q20,2025东城一模Q20,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025东城一模/试卷/试卷.pdf,YES,YES
2025_东城_一模_Q20,2025东城一模Q20,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025东城一模/细则/细则.pdf,YES,YES
2025_西城_二模_Q19_2,2025西城二模Q19(2),/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025西城二模/试卷/试卷.pdf,YES,YES
2025_西城_二模_Q19_2,2025西城二模Q19(2),/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025西城二模/细则/细则.docx,YES,YES
2025_东城_期末_Q20,2025东城期末Q20,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025东城期末/试卷/试卷.pdf,YES,YES
2025_东城_期末_Q20,2025东城期末Q20,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025东城期末/细则/细则.pdf,YES,YES
2026_石景山_一模_Q20,2026石景山一模Q20,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026石景山一模/试卷/试卷.pdf,YES,YES
2026_石景山_一模_Q20,2026石景山一模Q20,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026石景山一模/细则/细则.doc,YES,YES
2025_西城_一模_Q18,2025西城一模Q18,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025西城一模/试卷/试卷.pdf,YES,YES
2025_西城_一模_Q18,2025西城一模Q18,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025西城一模/细则/细则.docx,YES,YES
2026_延庆_一模_Q19_2,2026延庆一模Q19(2),/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026延庆一模/试卷/试卷.pdf,YES,YES
2026_延庆_一模_Q19_2,2026延庆一模Q19(2),/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026延庆一模/细则/细则.docx,YES,YES
2026_门头沟_一模_Q20,2026门头沟一模Q20,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026门头沟一模/试卷/试卷.pdf,YES,YES
2026_门头沟_一模_Q20,2026门头沟一模Q20,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026门头沟一模/细则/细则.docx,YES,YES
2024_东城_一模_Q20,2024东城一模Q20,/Users/wanglifei/Desktop/2024模拟题/2024东城一模/试卷/试卷.pdf,YES,YES
2024_东城_一模_Q20,2024东城一模Q20,/Users/wanglifei/Desktop/2024模拟题/2024东城一模/细则/细则.pptx,YES,YES
2024_东城_一模_Q20,2024东城一模Q20,/Users/wanglifei/Desktop/2024模拟题/2024东城一模/细则/补充材料/北京市东城区2023-2024学年度第二学期高三综合练习（一）思想政治答案(1).pdf,YES,YES
2024_西城_二模_Q17,2024西城二模Q17,/Users/wanglifei/Desktop/2024模拟题/西城二模/试卷/试卷.docx,YES,YES
2024_西城_二模_Q17,2024西城二模Q17,/Users/wanglifei/Desktop/2024模拟题/西城二模/细则/细则.docx,YES,YES
2024_西城_二模_Q17,2024西城二模Q17,/Users/wanglifei/Desktop/2024模拟题/西城二模/细则/补充材料/高三模拟测试思想政治答案.docx,YES,YES
2026_石景山_二模_Q18,2026石景山二模Q18,/Users/wanglifei/Desktop/2026模拟题/2026各区二模/2026石景山二模/试卷/2026北京石景山高三二模政治（教师版）.docx,YES,YES
2026_石景山_二模_Q18,2026石景山二模Q18,/Users/wanglifei/Desktop/2026模拟题/2026各区二模/2026石景山二模/细则/石景山区高三政治第二次模拟考试答案评分细则(1).doc,YES,YES
2025_海淀_期中_Q16_2,2025海淀期中Q16(2),/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025海淀期中/试卷/试卷.pdf,YES,YES
2025_海淀_期中_Q16_2,2025海淀期中Q16(2),/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025海淀期中/细则/细则.docx,YES,YES
2024_朝阳_期中_Q20_3,2024朝阳期中Q20(3),/Users/wanglifei/Desktop/2024模拟题/2024朝阳期中/试卷/补充材料/202411朝阳高三政治 期中1试题(1).pdf,YES,YES
2024_朝阳_期中_Q20_3,2024朝阳期中Q20(3),/Users/wanglifei/Desktop/2024模拟题/2024朝阳期中/试卷/试卷.pdf,YES,YES
2024_朝阳_期中_Q20_3,2024朝阳期中Q20(3),/Users/wanglifei/Desktop/2024模拟题/2024朝阳期中/细则/细则.docx,YES,YES
2024_朝阳_期中_Q20_3,2024朝阳期中Q20(3),/Users/wanglifei/Desktop/2024模拟题/2024朝阳期中/细则/补充材料/2024.11期中政治朝阳评标2.docx,YES,YES
2025_东城_一模_Q20,2025东城一模Q20,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025东城一模/试卷/试卷.pdf,YES,YES
2025_东城_一模_Q20,2025东城一模Q20,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025东城一模/细则/细则.pdf,YES,YES
2025_延庆_一模_Q20_2,2025延庆一模Q20(2),/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025延庆一模/试卷/试卷.pdf,YES,YES
2025_延庆_一模_Q20_2,2025延庆一模Q20(2),/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025延庆一模/细则/细则.docx,YES,YES
2025_顺义_一模_Q20,2025顺义一模Q20,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025顺义一模/试卷/试卷.pdf,YES,YES
2025_顺义_一模_Q20,2025顺义一模Q20,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025顺义一模/细则/细则.docx,YES,YES
2025_昌平_二模_Q21,2025昌平二模Q21,/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025昌平二模/试卷/试卷.pdf,YES,YES
2025_昌平_二模_Q21,2025昌平二模Q21,/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025昌平二模/细则/细则.pptx,YES,YES
2025_西城_一模_Q21,2025西城一模Q21,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025西城一模/试卷/试卷.pdf,YES,YES
2025_西城_一模_Q21,2025西城一模Q21,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025西城一模/细则/细则.docx,YES,YES
2026_石景山_二模_Q18,2026石景山二模Q18,/Users/wanglifei/Desktop/2026模拟题/2026各区二模/2026石景山二模/试卷/2026北京石景山高三二模政治（教师版）.docx,YES,YES
2026_石景山_二模_Q18,2026石景山二模Q18,/Users/wanglifei/Desktop/2026模拟题/2026各区二模/2026石景山二模/细则/石景山区高三政治第二次模拟考试答案评分细则(1).doc,YES,YES
2026_顺义_一模_Q20,2026顺义一模Q20,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026顺义一模/试卷/试卷.pdf,YES,YES
2026_顺义_一模_Q20,2026顺义一模Q20,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026顺义一模/细则/细则.pptx,YES,YES
2025_朝阳_期末_Q21,2025朝阳期末Q21,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025朝阳期末/试卷/试卷.pdf,YES,YES
2025_朝阳_期末_Q21,2025朝阳期末Q21,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025朝阳期末/细则/细则.pdf,YES,YES
2026_顺义_二模_Q20,2026顺义二模Q20,/Users/wanglifei/Desktop/2026模拟题/2026各区二模/2026顺义二模/试卷/26顺义二模(1).pdf,YES,YES
2026_顺义_二模_Q20,2026顺义二模Q20,/Users/wanglifei/Desktop/2026模拟题/2026各区二模/2026顺义二模/细则/26顺义二模评标.doc,YES,YES
2024_海淀_一模_Q18_1,2024海淀一模Q18(1),/Users/wanglifei/Desktop/2024模拟题/2024海淀一模/试卷/试卷.pdf,YES,YES
2024_海淀_一模_Q18_1,2024海淀一模Q18(1),/Users/wanglifei/Desktop/2024模拟题/2024海淀一模/细则/细则.docx,YES,YES
2024_海淀_一模_Q18_1,2024海淀一模Q18(1),/Users/wanglifei/Desktop/2024模拟题/2024海淀一模/细则/补充材料/一模政治-答案.docx,YES,YES
2026_朝阳_一模_Q20,2026朝阳一模Q20,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026朝阳一模/试卷/试卷.pdf,YES,YES
2026_朝阳_一模_Q20,2026朝阳一模Q20,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026朝阳一模/细则/细则.docx,YES,YES
2026_石景山_一模_Q20,2026石景山一模Q20,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026石景山一模/试卷/试卷.pdf,YES,YES
2026_石景山_一模_Q20,2026石景山一模Q20,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026石景山一模/细则/细则.doc,YES,YES
2025_昌平_二模_Q21,2025昌平二模Q21,/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025昌平二模/试卷/试卷.pdf,YES,YES
2025_昌平_二模_Q21,2025昌平二模Q21,/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025昌平二模/细则/细则.pptx,YES,YES
2026_顺义_二模_Q20,2026顺义二模Q20,/Users/wanglifei/Desktop/2026模拟题/2026各区二模/2026顺义二模/试卷/26顺义二模(1).pdf,YES,YES
2026_顺义_二模_Q20,2026顺义二模Q20,/Users/wanglifei/Desktop/2026模拟题/2026各区二模/2026顺义二模/细则/26顺义二模评标.doc,YES,YES
2025_朝阳_期末_Q21,2025朝阳期末Q21,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025朝阳期末/试卷/试卷.pdf,YES,YES
2025_朝阳_期末_Q21,2025朝阳期末Q21,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025朝阳期末/细则/细则.pdf,YES,YES
2026_门头沟_一模_Q20,2026门头沟一模Q20,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026门头沟一模/试卷/试卷.pdf,YES,YES
2026_门头沟_一模_Q20,2026门头沟一模Q20,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026门头沟一模/细则/细则.docx,YES,YES
2026_房山_一模_Q19,2026房山一模Q19,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026房山一模/试卷/试卷.pdf,YES,YES
2026_房山_一模_Q19,2026房山一模Q19,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026房山一模/细则/细则.docx,YES,YES
2024_朝阳_一模_Q21,2024朝阳一模Q21,/Users/wanglifei/Desktop/2024模拟题/2024朝阳一模/其他材料/202404朝阳高三政治一模试卷讲评.pptx,YES,YES
2024_朝阳_一模_Q21,2024朝阳一模Q21,/Users/wanglifei/Desktop/2024模拟题/2024朝阳一模/试卷/试卷.pdf,YES,YES
2024_朝阳_一模_Q21,2024朝阳一模Q21,/Users/wanglifei/Desktop/2024模拟题/2024朝阳一模/细则/细则.pptx,YES,YES
2024_朝阳_一模_Q21,2024朝阳一模Q21,/Users/wanglifei/Desktop/2024模拟题/2024朝阳一模/细则/补充材料/细则.docx,YES,YES
2025_西城_二模_Q19_2,2025西城二模Q19(2),/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025西城二模/试卷/试卷.pdf,YES,YES
2025_西城_二模_Q19_2,2025西城二模Q19(2),/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025西城二模/细则/细则.docx,YES,YES
2026_石景山_一模_Q20,2026石景山一模Q20,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026石景山一模/试卷/试卷.pdf,YES,YES
2026_石景山_一模_Q20,2026石景山一模Q20,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026石景山一模/细则/细则.doc,YES,YES
2026_通州_期末_Q20,2026通州期末Q20,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026通州期末/试卷/试卷.pdf,YES,YES
2026_通州_期末_Q20,2026通州期末Q20,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026通州期末/细则/细则.pptx,YES,YES
2025_西城_二模_Q19_2,2025西城二模Q19(2),/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025西城二模/试卷/试卷.pdf,YES,YES
2025_西城_二模_Q19_2,2025西城二模Q19(2),/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025西城二模/细则/细则.docx,YES,YES
2026_石景山_一模_Q20,2026石景山一模Q20,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026石景山一模/试卷/试卷.pdf,YES,YES
2026_石景山_一模_Q20,2026石景山一模Q20,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026石景山一模/细则/细则.doc,YES,YES
2026_朝阳_期末_Q20,2026朝阳期末Q20,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026朝阳期末/试卷/试卷.pdf,YES,YES
2026_朝阳_期末_Q20,2026朝阳期末Q20,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026朝阳期末/细则/细则.pdf,YES,YES
2026_东城_一模_Q19_3,2026东城一模Q19(3),/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026东城一模/试卷/补充材料/2026东城一模 原卷扫描版.pdf,YES,YES
2026_东城_一模_Q19_3,2026东城一模Q19(3),/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026东城一模/试卷/试卷.pdf,YES,YES
2026_东城_一模_Q19_3,2026东城一模Q19(3),/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026东城一模/细则/分题细则/东城一模评标细则（勿传）/19（1）.pptx,YES,YES
2026_东城_一模_Q19_3,2026东城一模Q19(3),/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026东城一模/细则/分题细则/东城一模评标细则（勿传）/19（2）.pptx,YES,YES
2026_东城_一模_Q19_3,2026东城一模Q19(3),/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026东城一模/细则/分题细则/东城一模评标细则（勿传）/19（3）.pptx,YES,YES
2026_东城_一模_Q19_3,2026东城一模Q19(3),/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026东城一模/细则/分题细则/东城一模评标细则（勿传）/19（4）.pptx,YES,YES
2026_东城_一模_Q19_3,2026东城一模Q19(3),/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026东城一模/细则/细则.pdf,YES,YES
2026_东城_一模_Q19_3,2026东城一模Q19(3),/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026东城一模/细则/补充材料/26东城一模细则.pdf,YES,YES
2026_西城_二模_Q19_2,2026西城二模Q19(2),/Users/wanglifei/Desktop/2026模拟题/2026各区二模/2026西城二模/试卷/2026北京西城高三二模政治（教师版）.docx,YES,YES
2026_西城_二模_Q19_2,2026西城二模Q19(2),/Users/wanglifei/Desktop/2026模拟题/2026各区二模/2026西城二模/细则/西城二模评标.pdf,YES,YES
2024_朝阳_期中_Q20_3,2024朝阳期中Q20(3),/Users/wanglifei/Desktop/2024模拟题/2024朝阳期中/试卷/补充材料/202411朝阳高三政治 期中1试题(1).pdf,YES,YES
2024_朝阳_期中_Q20_3,2024朝阳期中Q20(3),/Users/wanglifei/Desktop/2024模拟题/2024朝阳期中/试卷/试卷.pdf,YES,YES
2024_朝阳_期中_Q20_3,2024朝阳期中Q20(3),/Users/wanglifei/Desktop/2024模拟题/2024朝阳期中/细则/细则.docx,YES,YES
2024_朝阳_期中_Q20_3,2024朝阳期中Q20(3),/Users/wanglifei/Desktop/2024模拟题/2024朝阳期中/细则/补充材料/2024.11期中政治朝阳评标2.docx,YES,YES
2025_顺义_一模_Q20,2025顺义一模Q20,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025顺义一模/试卷/试卷.pdf,YES,YES
2025_顺义_一模_Q20,2025顺义一模Q20,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025顺义一模/细则/细则.docx,YES,YES
2025_丰台_一模_Q20,2025丰台一模Q20,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025丰台一模/试卷/试卷.pdf,YES,YES
2025_丰台_一模_Q20,2025丰台一模Q20,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025丰台一模/细则/细则.docx,YES,YES
2025_昌平_二模_Q21,2025昌平二模Q21,/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025昌平二模/试卷/试卷.pdf,YES,YES
2025_昌平_二模_Q21,2025昌平二模Q21,/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025昌平二模/细则/细则.pptx,YES,YES
2024_海淀_一模_Q18_1,2024海淀一模Q18(1),/Users/wanglifei/Desktop/2024模拟题/2024海淀一模/试卷/试卷.pdf,YES,YES
2024_海淀_一模_Q18_1,2024海淀一模Q18(1),/Users/wanglifei/Desktop/2024模拟题/2024海淀一模/细则/细则.docx,YES,YES
2024_海淀_一模_Q18_1,2024海淀一模Q18(1),/Users/wanglifei/Desktop/2024模拟题/2024海淀一模/细则/补充材料/一模政治-答案.docx,YES,YES
2024_朝阳_一模_Q21,2024朝阳一模Q21,/Users/wanglifei/Desktop/2024模拟题/2024朝阳一模/其他材料/202404朝阳高三政治一模试卷讲评.pptx,YES,YES
2024_朝阳_一模_Q21,2024朝阳一模Q21,/Users/wanglifei/Desktop/2024模拟题/2024朝阳一模/试卷/试卷.pdf,YES,YES
2024_朝阳_一模_Q21,2024朝阳一模Q21,/Users/wanglifei/Desktop/2024模拟题/2024朝阳一模/细则/细则.pptx,YES,YES
2024_朝阳_一模_Q21,2024朝阳一模Q21,/Users/wanglifei/Desktop/2024模拟题/2024朝阳一模/细则/补充材料/细则.docx,YES,YES
2025_西城_一模_Q18,2025西城一模Q18,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025西城一模/试卷/试卷.pdf,YES,YES
2025_西城_一模_Q18,2025西城一模Q18,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025西城一模/细则/细则.docx,YES,YES
2025_房山_一模_Q18_2,2025房山一模Q18(2),/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025房山一模/试卷/试卷.pdf,YES,YES
2025_房山_一模_Q18_2,2025房山一模Q18(2),/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025房山一模/细则/细则.pdf,YES,YES
2026_东城_一模_Q19_3,2026东城一模Q19(3),/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026东城一模/试卷/补充材料/2026东城一模 原卷扫描版.pdf,YES,YES
2026_东城_一模_Q19_3,2026东城一模Q19(3),/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026东城一模/试卷/试卷.pdf,YES,YES
2026_东城_一模_Q19_3,2026东城一模Q19(3),/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026东城一模/细则/分题细则/东城一模评标细则（勿传）/19（1）.pptx,YES,YES
2026_东城_一模_Q19_3,2026东城一模Q19(3),/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026东城一模/细则/分题细则/东城一模评标细则（勿传）/19（2）.pptx,YES,YES
2026_东城_一模_Q19_3,2026东城一模Q19(3),/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026东城一模/细则/分题细则/东城一模评标细则（勿传）/19（3）.pptx,YES,YES
2026_东城_一模_Q19_3,2026东城一模Q19(3),/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026东城一模/细则/分题细则/东城一模评标细则（勿传）/19（4）.pptx,YES,YES
2026_东城_一模_Q19_3,2026东城一模Q19(3),/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026东城一模/细则/细则.pdf,YES,YES
2026_东城_一模_Q19_3,2026东城一模Q19(3),/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026东城一模/细则/补充材料/26东城一模细则.pdf,YES,YES
2024_朝阳_期中_Q20_3,2024朝阳期中Q20(3),/Users/wanglifei/Desktop/2024模拟题/2024朝阳期中/试卷/补充材料/202411朝阳高三政治 期中1试题(1).pdf,YES,YES
2024_朝阳_期中_Q20_3,2024朝阳期中Q20(3),/Users/wanglifei/Desktop/2024模拟题/2024朝阳期中/试卷/试卷.pdf,YES,YES
2024_朝阳_期中_Q20_3,2024朝阳期中Q20(3),/Users/wanglifei/Desktop/2024模拟题/2024朝阳期中/细则/细则.docx,YES,YES
2024_朝阳_期中_Q20_3,2024朝阳期中Q20(3),/Users/wanglifei/Desktop/2024模拟题/2024朝阳期中/细则/补充材料/2024.11期中政治朝阳评标2.docx,YES,YES
2026_门头沟_一模_Q20,2026门头沟一模Q20,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026门头沟一模/试卷/试卷.pdf,YES,YES
2026_门头沟_一模_Q20,2026门头沟一模Q20,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026门头沟一模/细则/细则.docx,YES,YES
2024_海淀_一模_Q18_1,2024海淀一模Q18(1),/Users/wanglifei/Desktop/2024模拟题/2024海淀一模/试卷/试卷.pdf,YES,YES
2024_海淀_一模_Q18_1,2024海淀一模Q18(1),/Users/wanglifei/Desktop/2024模拟题/2024海淀一模/细则/细则.docx,YES,YES
2024_海淀_一模_Q18_1,2024海淀一模Q18(1),/Users/wanglifei/Desktop/2024模拟题/2024海淀一模/细则/补充材料/一模政治-答案.docx,YES,YES
2026_朝阳_一模_Q20,2026朝阳一模Q20,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026朝阳一模/试卷/试卷.pdf,YES,YES
2026_朝阳_一模_Q20,2026朝阳一模Q20,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026朝阳一模/细则/细则.docx,YES,YES
2026_东城_一模_Q19_3,2026东城一模Q19(3),/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026东城一模/试卷/补充材料/2026东城一模 原卷扫描版.pdf,YES,YES
2026_东城_一模_Q19_3,2026东城一模Q19(3),/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026东城一模/试卷/试卷.pdf,YES,YES
2026_东城_一模_Q19_3,2026东城一模Q19(3),/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026东城一模/细则/分题细则/东城一模评标细则（勿传）/19（1）.pptx,YES,YES
2026_东城_一模_Q19_3,2026东城一模Q19(3),/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026东城一模/细则/分题细则/东城一模评标细则（勿传）/19（2）.pptx,YES,YES
2026_东城_一模_Q19_3,2026东城一模Q19(3),/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026东城一模/细则/分题细则/东城一模评标细则（勿传）/19（3）.pptx,YES,YES
2026_东城_一模_Q19_3,2026东城一模Q19(3),/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026东城一模/细则/分题细则/东城一模评标细则（勿传）/19（4）.pptx,YES,YES
2026_东城_一模_Q19_3,2026东城一模Q19(3),/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026东城一模/细则/细则.pdf,YES,YES
2026_东城_一模_Q19_3,2026东城一模Q19(3),/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026东城一模/细则/补充材料/26东城一模细则.pdf,YES,YES
2025_丰台_一模_Q20,2025丰台一模Q20,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025丰台一模/试卷/试卷.pdf,YES,YES
2025_丰台_一模_Q20,2025丰台一模Q20,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025丰台一模/细则/细则.docx,YES,YES
2026_房山_一模_Q19,2026房山一模Q19,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026房山一模/试卷/试卷.pdf,YES,YES
2026_房山_一模_Q19,2026房山一模Q19,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026房山一模/细则/细则.docx,YES,YES
2026_门头沟_一模_Q20,2026门头沟一模Q20,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026门头沟一模/试卷/试卷.pdf,YES,YES
2026_门头沟_一模_Q20,2026门头沟一模Q20,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026门头沟一模/细则/细则.docx,YES,YES
2026_通州_期末_Q21,2026通州期末Q21,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026通州期末/试卷/试卷.pdf,YES,YES
2026_通州_期末_Q21,2026通州期末Q21,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026通州期末/细则/细则.pptx,YES,YES
2025_朝阳_期末_Q21,2025朝阳期末Q21,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025朝阳期末/试卷/试卷.pdf,YES,YES
2025_朝阳_期末_Q21,2025朝阳期末Q21,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025朝阳期末/细则/细则.pdf,YES,YES
2025_东城_一模_Q20,2025东城一模Q20,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025东城一模/试卷/试卷.pdf,YES,YES
2025_东城_一模_Q20,2025东城一模Q20,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025东城一模/细则/细则.pdf,YES,YES
2024_东城_一模_Q20,2024东城一模Q20,/Users/wanglifei/Desktop/2024模拟题/2024东城一模/试卷/试卷.pdf,YES,YES
2024_东城_一模_Q20,2024东城一模Q20,/Users/wanglifei/Desktop/2024模拟题/2024东城一模/细则/细则.pptx,YES,YES
2024_东城_一模_Q20,2024东城一模Q20,/Users/wanglifei/Desktop/2024模拟题/2024东城一模/细则/补充材料/北京市东城区2023-2024学年度第二学期高三综合练习（一）思想政治答案(1).pdf,YES,YES
2026_海淀_一模_Q20,2026海淀一模Q20,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026海淀一模/试卷/试卷.pdf,YES,YES
2026_海淀_一模_Q20,2026海淀一模Q20,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026海淀一模/细则/细则.pdf,YES,YES
2026_门头沟_一模_Q21,2026门头沟一模Q21,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026门头沟一模/试卷/试卷.pdf,YES,YES
2026_门头沟_一模_Q21,2026门头沟一模Q21,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026门头沟一模/细则/细则.docx,YES,YES
2026_顺义_二模_Q20,2026顺义二模Q20,/Users/wanglifei/Desktop/2026模拟题/2026各区二模/2026顺义二模/试卷/26顺义二模(1).pdf,YES,YES
2026_顺义_二模_Q20,2026顺义二模Q20,/Users/wanglifei/Desktop/2026模拟题/2026各区二模/2026顺义二模/细则/26顺义二模评标.doc,YES,YES
2026_门头沟_一模_Q20,2026门头沟一模Q20,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026门头沟一模/试卷/试卷.pdf,YES,YES
2026_门头沟_一模_Q20,2026门头沟一模Q20,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026门头沟一模/细则/细则.docx,YES,YES
2024_朝阳_期中_Q20_3,2024朝阳期中Q20(3),/Users/wanglifei/Desktop/2024模拟题/2024朝阳期中/试卷/补充材料/202411朝阳高三政治 期中1试题(1).pdf,YES,YES
2024_朝阳_期中_Q20_3,2024朝阳期中Q20(3),/Users/wanglifei/Desktop/2024模拟题/2024朝阳期中/试卷/试卷.pdf,YES,YES
2024_朝阳_期中_Q20_3,2024朝阳期中Q20(3),/Users/wanglifei/Desktop/2024模拟题/2024朝阳期中/细则/细则.docx,YES,YES
2024_朝阳_期中_Q20_3,2024朝阳期中Q20(3),/Users/wanglifei/Desktop/2024模拟题/2024朝阳期中/细则/补充材料/2024.11期中政治朝阳评标2.docx,YES,YES
2026_朝阳_一模_Q20,2026朝阳一模Q20,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026朝阳一模/试卷/试卷.pdf,YES,YES
