row_id,doc_order,entry_id,bucket,sub_bucket,core_point,question_ref,question_title,start_block_id,end_block_id,field_checked,audit_status,codex_finding,claudecode_finding,evidence_pointer,next_action
A01749,219,Q0219,经济全球化,产业链供应链与开放安全,维护全球产业链供应链稳定畅通,2026朝阳一模Q20,2026朝阳一模Q20,2585,2594,材料触发,PASS,Codex+ClaudeCode retry: Q0219 field is source-backed after retry prompt with non-empty 朝阳一模 Q20 source/rubric excerpts; innovation/industrial-chain branch and rubric必答点 are confirmed.,ClaudeCode retry: PASS; first empty-source attempt preserved but not accepted.,slice_044; merge:03_audit/slice_044_codex_claudecode_merge.md; finding:04_claudecode/slice_044_doc219_claudecode_findings.md; retry_prompt:04_claudecode/slice_044_doc219_retry_prompt.md; attempt1_empty_source_preserved:04_claudecode/slice_044_doc219_attempt1_empty_source_stream.jsonl; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,No row-level hard repair for this field.
A01750,219,Q0219,经济全球化,产业链供应链与开放安全,维护全球产业链供应链稳定畅通,2026朝阳一模Q20,2026朝阳一模Q20,2585,2594,答案句,PASS,Codex+ClaudeCode retry: Q0219 field is source-backed after retry prompt with non-empty 朝阳一模 Q20 source/rubric excerpts; innovation/industrial-chain branch and rubric必答点 are confirmed.,ClaudeCode retry: PASS; first empty-source attempt preserved but not accepted.,slice_044; merge:03_audit/slice_044_codex_claudecode_merge.md; finding:04_claudecode/slice_044_doc219_claudecode_findings.md; retry_prompt:04_claudecode/slice_044_doc219_retry_prompt.md; attempt1_empty_source_preserved:04_claudecode/slice_044_doc219_attempt1_empty_source_stream.jsonl; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,No row-level hard repair for this field.
A01751,219,Q0219,经济全球化,产业链供应链与开放安全,维护全球产业链供应链稳定畅通,2026朝阳一模Q20,2026朝阳一模Q20,2585,2594,同类项合并,PENDING_BOOK_LEVEL,Codex+ClaudeCode: UQ0002 remains a fifteen-entry same-question group hold; row-level source audit completed.,ClaudeCode retry: PASS with group hold for UQ0002.,slice_044; merge:03_audit/slice_044_codex_claudecode_merge.md; finding:04_claudecode/slice_044_doc219_claudecode_findings.md; retry_prompt:04_claudecode/slice_044_doc219_retry_prompt.md; attempt1_empty_source_preserved:04_claudecode/slice_044_doc219_attempt1_empty_source_stream.jsonl; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,Resolve UQ0002 only in normalized group review.
A01752,219,Q0219,经济全球化,产业链供应链与开放安全,维护全球产业链供应链稳定畅通,2026朝阳一模Q20,2026朝阳一模Q20,2585,2594,模块边界,PASS,Codex+ClaudeCode retry: Q0219 field is source-backed after retry prompt with non-empty 朝阳一模 Q20 source/rubric excerpts; innovation/industrial-chain branch and rubric必答点 are confirmed.,ClaudeCode retry: PASS; first empty-source attempt preserved but not accepted.,slice_044; merge:03_audit/slice_044_codex_claudecode_merge.md; finding:04_claudecode/slice_044_doc219_claudecode_findings.md; retry_prompt:04_claudecode/slice_044_doc219_retry_prompt.md; attempt1_empty_source_preserved:04_claudecode/slice_044_doc219_attempt1_empty_source_stream.jsonl; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,No row-level hard repair for this field.
A01753,220,Q0220,经济全球化,产业链供应链与开放安全,维护全球产业链供应链稳定畅通,2026房山一模Q19,2026房山一模Q19,2595,2605,术语/核心采分点,PASS,Codex+ClaudeCode: Q0220 field is source-backed; `二线管住`/加工增值/产业-chain stability chain has no hard 一线/二线 confusion.,ClaudeCode: PASS; no hard row-level repair.,slice_044; merge:03_audit/slice_044_codex_claudecode_merge.md; finding:04_claudecode/slice_044_doc220_claudecode_findings.md; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,No row-level hard repair for this field.
A01754,220,Q0220,经济全球化,产业链供应链与开放安全,维护全球产业链供应链稳定畅通,2026房山一模Q19,2026房山一模Q19,2595,2605,完整设问,PASS,Codex+ClaudeCode: Q0220 field is source-backed; `二线管住`/加工增值/产业-chain stability chain has no hard 一线/二线 confusion.,ClaudeCode: PASS; no hard row-level repair.,slice_044; merge:03_audit/slice_044_codex_claudecode_merge.md; finding:04_claudecode/slice_044_doc220_claudecode_findings.md; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,No row-level hard repair for this field.
A01755,220,Q0220,经济全球化,产业链供应链与开放安全,维护全球产业链供应链稳定畅通,2026房山一模Q19,2026房山一模Q19,2595,2605,细则位置,PASS,Codex+ClaudeCode: Q0220 field is source-backed; `二线管住`/加工增值/产业-chain stability chain has no hard 一线/二线 confusion.,ClaudeCode: PASS; no hard row-level repair.,slice_044; merge:03_audit/slice_044_codex_claudecode_merge.md; finding:04_claudecode/slice_044_doc220_claudecode_findings.md; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,No row-level hard repair for this field.
A01756,220,Q0220,经济全球化,产业链供应链与开放安全,维护全球产业链供应链稳定畅通,2026房山一模Q19,2026房山一模Q19,2595,2605,来源,PASS,Codex+ClaudeCode: Q0220 field is source-backed; `二线管住`/加工增值/产业-chain stability chain has no hard 一线/二线 confusion.,ClaudeCode: PASS; no hard row-level repair.,slice_044; merge:03_audit/slice_044_codex_claudecode_merge.md; finding:04_claudecode/slice_044_doc220_claudecode_findings.md; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,No row-level hard repair for this field.
A01757,220,Q0220,经济全球化,产业链供应链与开放安全,维护全球产业链供应链稳定畅通,2026房山一模Q19,2026房山一模Q19,2595,2605,材料触发,PASS,Codex+ClaudeCode: Q0220 field is source-backed; `二线管住`/加工增值/产业-chain stability chain has no hard 一线/二线 confusion.,ClaudeCode: PASS; no hard row-level repair.,slice_044; merge:03_audit/slice_044_codex_claudecode_merge.md; finding:04_claudecode/slice_044_doc220_claudecode_findings.md; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,No row-level hard repair for this field.
A01758,220,Q0220,经济全球化,产业链供应链与开放安全,维护全球产业链供应链稳定畅通,2026房山一模Q19,2026房山一模Q19,2595,2605,答案句,PASS,Codex+ClaudeCode: Q0220 field is source-backed; `二线管住`/加工增值/产业-chain stability chain has no hard 一线/二线 confusion.,ClaudeCode: PASS; no hard row-level repair.,slice_044; merge:03_audit/slice_044_codex_claudecode_merge.md; finding:04_claudecode/slice_044_doc220_claudecode_findings.md; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,No row-level hard repair for this field.
A01759,220,Q0220,经济全球化,产业链供应链与开放安全,维护全球产业链供应链稳定畅通,2026房山一模Q19,2026房山一模Q19,2595,2605,同类项合并,PENDING_BOOK_LEVEL,Codex+ClaudeCode: UQ0068 remains a three-entry same-question group hold; row-level source audit completed.,ClaudeCode: PASS with group hold for UQ0068.,slice_044; merge:03_audit/slice_044_codex_claudecode_merge.md; finding:04_claudecode/slice_044_doc220_claudecode_findings.md; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,Resolve UQ0068 only in normalized group review.
A01760,220,Q0220,经济全球化,产业链供应链与开放安全,维护全球产业链供应链稳定畅通,2026房山一模Q19,2026房山一模Q19,2595,2605,模块边界,PASS,Codex+ClaudeCode: Q0220 field is source-backed; `二线管住`/加工增值/产业-chain stability chain has no hard 一线/二线 confusion.,ClaudeCode: PASS; no hard row-level repair.,slice_044; merge:03_audit/slice_044_codex_claudecode_merge.md; finding:04_claudecode/slice_044_doc220_claudecode_findings.md; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,No row-level hard repair for this field.
A01761,221,Q0221,经济全球化,产业链供应链与开放安全,维护全球产业链供应链稳定畅通,2026门头沟一模Q20,2026门头沟一模Q20,2606,2616,术语/核心采分点,STRUCTURE_NEEDS_FIX_SOURCE_PENDING,"Mechanical full-document scan: current entry structure uses bucket/core heading plus 【同题组】, but lacks independent hard-rule field for this item; source/content audit still pending.",,blocks:2606-2616; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,"During full audit, add explicit hard-rule field and verify against formal rubric/source evidence."
A01762,221,Q0221,经济全球化,产业链供应链与开放安全,维护全球产业链供应链稳定畅通,2026门头沟一模Q20,2026门头沟一模Q20,2606,2616,完整设问,PENDING,,,blocks:2606-2616; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,核查【设问】是否为完整设问句。
A01763,221,Q0221,经济全球化,产业链供应链与开放安全,维护全球产业链供应链稳定畅通,2026门头沟一模Q20,2026门头沟一模Q20,2606,2616,细则位置,STRUCTURE_NEEDS_FIX_SOURCE_PENDING,"Mechanical full-document scan: current entry structure uses bucket/core heading plus 【同题组】, but lacks independent hard-rule field for this item; source/content audit still pending.",,blocks:2606-2616; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,"During full audit, add explicit hard-rule field and verify against formal rubric/source evidence."
A01764,221,Q0221,经济全球化,产业链供应链与开放安全,维护全球产业链供应链稳定畅通,2026门头沟一模Q20,2026门头沟一模Q20,2606,2616,来源,PENDING,,,blocks:2606-2616; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,核查题目来源、年份、区县、题号是否准确。
A01765,221,Q0221,经济全球化,产业链供应链与开放安全,维护全球产业链供应链稳定畅通,2026门头沟一模Q20,2026门头沟一模Q20,2606,2616,材料触发,PENDING,,,blocks:2606-2616; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,核查【材料触发点】是否解释题目关系为什么触发该术语，而非复述材料。
A01766,221,Q0221,经济全球化,产业链供应链与开放安全,维护全球产业链供应链稳定畅通,2026门头沟一模Q20,2026门头沟一模Q20,2606,2616,答案句,PENDING,,,blocks:2606-2616; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,核查【答案落点】是否是卷面可写句，含术语、材料事实、因果/作用/结论。
A01767,221,Q0221,经济全球化,产业链供应链与开放安全,维护全球产业链供应链稳定畅通,2026门头沟一模Q20,2026门头沟一模Q20,2606,2616,同类项合并,PENDING,,,blocks:2606-2616; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,核查同一采分核心是否被错误拆分或跨题误合并。
A01768,221,Q0221,经济全球化,产业链供应链与开放安全,维护全球产业链供应链稳定畅通,2026门头沟一模Q20,2026门头沟一模Q20,2606,2616,模块边界,PENDING,,,blocks:2606-2616; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,核查必修二/选必二/选必三/必修四术语是否误入选必一主链。
A01769,222,Q0222,经济全球化,产业链供应链与开放安全,维护全球产业链供应链稳定畅通,2025延庆一模Q20,"2025延庆一模Q20(2)外交部发言人回应""脱钩断链""",2617,2628,术语/核心采分点,STRUCTURE_NEEDS_FIX_SOURCE_PENDING,"Mechanical full-document scan: current entry structure uses bucket/core heading plus 【同题组】, but lacks independent hard-rule field for this item; source/content audit still pending.",,blocks:2617-2628; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,"During full audit, add explicit hard-rule field and verify against formal rubric/source evidence."
A01770,222,Q0222,经济全球化,产业链供应链与开放安全,维护全球产业链供应链稳定畅通,2025延庆一模Q20,"2025延庆一模Q20(2)外交部发言人回应""脱钩断链""",2617,2628,完整设问,PENDING,,,blocks:2617-2628; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,核查【设问】是否为完整设问句。
A01771,222,Q0222,经济全球化,产业链供应链与开放安全,维护全球产业链供应链稳定畅通,2025延庆一模Q20,"2025延庆一模Q20(2)外交部发言人回应""脱钩断链""",2617,2628,细则位置,STRUCTURE_NEEDS_FIX_SOURCE_PENDING,"Mechanical full-document scan: current entry structure uses bucket/core heading plus 【同题组】, but lacks independent hard-rule field for this item; source/content audit still pending.",,blocks:2617-2628; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,"During full audit, add explicit hard-rule field and verify against formal rubric/source evidence."
A01772,222,Q0222,经济全球化,产业链供应链与开放安全,维护全球产业链供应链稳定畅通,2025延庆一模Q20,"2025延庆一模Q20(2)外交部发言人回应""脱钩断链""",2617,2628,来源,PENDING,,,blocks:2617-2628; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,核查题目来源、年份、区县、题号是否准确。
A01773,222,Q0222,经济全球化,产业链供应链与开放安全,维护全球产业链供应链稳定畅通,2025延庆一模Q20,"2025延庆一模Q20(2)外交部发言人回应""脱钩断链""",2617,2628,材料触发,PENDING,,,blocks:2617-2628; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,核查【材料触发点】是否解释题目关系为什么触发该术语，而非复述材料。
A01774,222,Q0222,经济全球化,产业链供应链与开放安全,维护全球产业链供应链稳定畅通,2025延庆一模Q20,"2025延庆一模Q20(2)外交部发言人回应""脱钩断链""",2617,2628,答案句,PENDING,,,blocks:2617-2628; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,核查【答案落点】是否是卷面可写句，含术语、材料事实、因果/作用/结论。
A01775,222,Q0222,经济全球化,产业链供应链与开放安全,维护全球产业链供应链稳定畅通,2025延庆一模Q20,"2025延庆一模Q20(2)外交部发言人回应""脱钩断链""",2617,2628,同类项合并,PENDING,,,blocks:2617-2628; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,核查同一采分核心是否被错误拆分或跨题误合并。
A01776,222,Q0222,经济全球化,产业链供应链与开放安全,维护全球产业链供应链稳定畅通,2025延庆一模Q20,"2025延庆一模Q20(2)外交部发言人回应""脱钩断链""",2617,2628,模块边界,PENDING,,,blocks:2617-2628; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,核查必修二/选必二/选必三/必修四术语是否误入选必一主链。
A01777,223,Q0223,经济全球化,产业链供应链与开放安全,维护全球产业链供应链稳定畅通,2025海淀期中Q16,2025海淀期中Q16(2),2629,2638,术语/核心采分点,STRUCTURE_NEEDS_FIX_SOURCE_PENDING,"Mechanical full-document scan: current entry structure uses bucket/core heading plus 【同题组】, but lacks independent hard-rule field for this item; source/content audit still pending.",,blocks:2629-2638; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,"During full audit, add explicit hard-rule field and verify against formal rubric/source evidence."
A01778,223,Q0223,经济全球化,产业链供应链与开放安全,维护全球产业链供应链稳定畅通,2025海淀期中Q16,2025海淀期中Q16(2),2629,2638,完整设问,PENDING,,,blocks:2629-2638; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,核查【设问】是否为完整设问句。
A01779,223,Q0223,经济全球化,产业链供应链与开放安全,维护全球产业链供应链稳定畅通,2025海淀期中Q16,2025海淀期中Q16(2),2629,2638,细则位置,STRUCTURE_NEEDS_FIX_SOURCE_PENDING,"Mechanical full-document scan: current entry structure uses bucket/core heading plus 【同题组】, but lacks independent hard-rule field for this item; source/content audit still pending.",,blocks:2629-2638; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,"During full audit, add explicit hard-rule field and verify against formal rubric/source evidence."
A01780,223,Q0223,经济全球化,产业链供应链与开放安全,维护全球产业链供应链稳定畅通,2025海淀期中Q16,2025海淀期中Q16(2),2629,2638,来源,PENDING,,,blocks:2629-2638; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,核查题目来源、年份、区县、题号是否准确。
A01781,223,Q0223,经济全球化,产业链供应链与开放安全,维护全球产业链供应链稳定畅通,2025海淀期中Q16,2025海淀期中Q16(2),2629,2638,材料触发,PENDING,,,blocks:2629-2638; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,核查【材料触发点】是否解释题目关系为什么触发该术语，而非复述材料。
A01782,223,Q0223,经济全球化,产业链供应链与开放安全,维护全球产业链供应链稳定畅通,2025海淀期中Q16,2025海淀期中Q16(2),2629,2638,答案句,PENDING,,,blocks:2629-2638; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,核查【答案落点】是否是卷面可写句，含术语、材料事实、因果/作用/结论。
A01783,223,Q0223,经济全球化,产业链供应链与开放安全,维护全球产业链供应链稳定畅通,2025海淀期中Q16,2025海淀期中Q16(2),2629,2638,同类项合并,PENDING,,,blocks:2629-2638; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,核查同一采分核心是否被错误拆分或跨题误合并。
A01784,223,Q0223,经济全球化,产业链供应链与开放安全,维护全球产业链供应链稳定畅通,2025海淀期中Q16,2025海淀期中Q16(2),2629,2638,模块边界,PENDING,,,blocks:2629-2638; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,核查必修二/选必二/选必三/必修四术语是否误入选必一主链。
A01785,224,Q0224,经济全球化,产业链供应链与开放安全,维护全球产业链供应链稳定畅通,2024丰台一模Q20,2024丰台一模Q20,2639,2648,术语/核心采分点,STRUCTURE_NEEDS_FIX_SOURCE_PENDING,"Mechanical full-document scan: current entry structure uses bucket/core heading plus 【同题组】, but lacks independent hard-rule field for this item; source/content audit still pending.",,blocks:2639-2648; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,"During full audit, add explicit hard-rule field and verify against formal rubric/source evidence."
A01786,224,Q0224,经济全球化,产业链供应链与开放安全,维护全球产业链供应链稳定畅通,2024丰台一模Q20,2024丰台一模Q20,2639,2648,完整设问,PENDING,,,blocks:2639-2648; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,核查【设问】是否为完整设问句。
A01787,224,Q0224,经济全球化,产业链供应链与开放安全,维护全球产业链供应链稳定畅通,2024丰台一模Q20,2024丰台一模Q20,2639,2648,细则位置,STRUCTURE_NEEDS_FIX_SOURCE_PENDING,"Mechanical full-document scan: current entry structure uses bucket/core heading plus 【同题组】, but lacks independent hard-rule field for this item; source/content audit still pending.",,blocks:2639-2648; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,"During full audit, add explicit hard-rule field and verify against formal rubric/source evidence."
A01788,224,Q0224,经济全球化,产业链供应链与开放安全,维护全球产业链供应链稳定畅通,2024丰台一模Q20,2024丰台一模Q20,2639,2648,来源,PENDING,,,blocks:2639-2648; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,核查题目来源、年份、区县、题号是否准确。
A01789,224,Q0224,经济全球化,产业链供应链与开放安全,维护全球产业链供应链稳定畅通,2024丰台一模Q20,2024丰台一模Q20,2639,2648,材料触发,PENDING,,,blocks:2639-2648; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,核查【材料触发点】是否解释题目关系为什么触发该术语，而非复述材料。
A01790,224,Q0224,经济全球化,产业链供应链与开放安全,维护全球产业链供应链稳定畅通,2024丰台一模Q20,2024丰台一模Q20,2639,2648,答案句,PENDING,,,blocks:2639-2648; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,核查【答案落点】是否是卷面可写句，含术语、材料事实、因果/作用/结论。
A01791,224,Q0224,经济全球化,产业链供应链与开放安全,维护全球产业链供应链稳定畅通,2024丰台一模Q20,2024丰台一模Q20,2639,2648,同类项合并,PENDING,,,blocks:2639-2648; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,核查同一采分核心是否被错误拆分或跨题误合并。
A01792,224,Q0224,经济全球化,产业链供应链与开放安全,维护全球产业链供应链稳定畅通,2024丰台一模Q20,2024丰台一模Q20,2639,2648,模块边界,PENDING,,,blocks:2639-2648; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,核查必修二/选必二/选必三/必修四术语是否误入选必一主链。
A01793,225,Q0225,经济全球化,产业链供应链与开放安全,维护全球产业链供应链稳定畅通,2026丰台二模Q20,2026丰台二模Q20,2651,2659,术语/核心采分点,STRUCTURE_NEEDS_FIX_SOURCE_PENDING,"Mechanical full-document scan: current entry structure uses bucket/core heading plus 【同题组】, but lacks independent hard-rule field for this item; source/content audit still pending.",,blocks:2651-2659; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,"During full audit, add explicit hard-rule field and verify against formal rubric/source evidence."
A01794,225,Q0225,经济全球化,产业链供应链与开放安全,维护全球产业链供应链稳定畅通,2026丰台二模Q20,2026丰台二模Q20,2651,2659,完整设问,PENDING,,,blocks:2651-2659; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,核查【设问】是否为完整设问句。
A01795,225,Q0225,经济全球化,产业链供应链与开放安全,维护全球产业链供应链稳定畅通,2026丰台二模Q20,2026丰台二模Q20,2651,2659,细则位置,STRUCTURE_NEEDS_FIX_SOURCE_PENDING,"Mechanical full-document scan: current entry structure uses bucket/core heading plus 【同题组】, but lacks independent hard-rule field for this item; source/content audit still pending.",,blocks:2651-2659; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,"During full audit, add explicit hard-rule field and verify against formal rubric/source evidence."
A01796,225,Q0225,经济全球化,产业链供应链与开放安全,维护全球产业链供应链稳定畅通,2026丰台二模Q20,2026丰台二模Q20,2651,2659,来源,PENDING,,,blocks:2651-2659; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,核查题目来源、年份、区县、题号是否准确。
A01797,225,Q0225,经济全球化,产业链供应链与开放安全,维护全球产业链供应链稳定畅通,2026丰台二模Q20,2026丰台二模Q20,2651,2659,材料触发,PENDING,,,blocks:2651-2659; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,核查【材料触发点】是否解释题目关系为什么触发该术语，而非复述材料。
A01798,225,Q0225,经济全球化,产业链供应链与开放安全,维护全球产业链供应链稳定畅通,2026丰台二模Q20,2026丰台二模Q20,2651,2659,答案句,PENDING,,,blocks:2651-2659; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,核查【答案落点】是否是卷面可写句，含术语、材料事实、因果/作用/结论。
A01799,225,Q0225,经济全球化,产业链供应链与开放安全,维护全球产业链供应链稳定畅通,2026丰台二模Q20,2026丰台二模Q20,2651,2659,同类项合并,PENDING,,,blocks:2651-2659; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,核查同一采分核心是否被错误拆分或跨题误合并。
A01800,225,Q0225,经济全球化,产业链供应链与开放安全,维护全球产业链供应链稳定畅通,2026丰台二模Q20,2026丰台二模Q20,2651,2659,模块边界,PENDING,,,blocks:2651-2659; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,核查必修二/选必二/选必三/必修四术语是否误入选必一主链。
A01801,226,Q0226,经济全球化,产业链供应链与开放安全,维护全球产业链供应链稳定畅通,2024丰台一模Q20,2024丰台一模Q20（供应链金融创新）,2663,2672,术语/核心采分点,STRUCTURE_NEEDS_FIX_SOURCE_PENDING,"Mechanical full-document scan: current entry structure uses bucket/core heading plus 【同题组】, but lacks independent hard-rule field for this item; source/content audit still pending.",,blocks:2663-2672; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,"During full audit, add explicit hard-rule field and verify against formal rubric/source evidence."
A01802,226,Q0226,经济全球化,产业链供应链与开放安全,维护全球产业链供应链稳定畅通,2024丰台一模Q20,2024丰台一模Q20（供应链金融创新）,2663,2672,完整设问,PENDING,,,blocks:2663-2672; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,核查【设问】是否为完整设问句。
A01803,226,Q0226,经济全球化,产业链供应链与开放安全,维护全球产业链供应链稳定畅通,2024丰台一模Q20,2024丰台一模Q20（供应链金融创新）,2663,2672,细则位置,STRUCTURE_NEEDS_FIX_SOURCE_PENDING,"Mechanical full-document scan: current entry structure uses bucket/core heading plus 【同题组】, but lacks independent hard-rule field for this item; source/content audit still pending.",,blocks:2663-2672; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,"During full audit, add explicit hard-rule field and verify against formal rubric/source evidence."
A01804,226,Q0226,经济全球化,产业链供应链与开放安全,维护全球产业链供应链稳定畅通,2024丰台一模Q20,2024丰台一模Q20（供应链金融创新）,2663,2672,来源,PENDING,,,blocks:2663-2672; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,核查题目来源、年份、区县、题号是否准确。
A01805,226,Q0226,经济全球化,产业链供应链与开放安全,维护全球产业链供应链稳定畅通,2024丰台一模Q20,2024丰台一模Q20（供应链金融创新）,2663,2672,材料触发,PENDING,,,blocks:2663-2672; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,核查【材料触发点】是否解释题目关系为什么触发该术语，而非复述材料。
A01806,226,Q0226,经济全球化,产业链供应链与开放安全,维护全球产业链供应链稳定畅通,2024丰台一模Q20,2024丰台一模Q20（供应链金融创新）,2663,2672,答案句,PENDING,,,blocks:2663-2672; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,核查【答案落点】是否是卷面可写句，含术语、材料事实、因果/作用/结论。
A01807,226,Q0226,经济全球化,产业链供应链与开放安全,维护全球产业链供应链稳定畅通,2024丰台一模Q20,2024丰台一模Q20（供应链金融创新）,2663,2672,同类项合并,PENDING,,,blocks:2663-2672; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,核查同一采分核心是否被错误拆分或跨题误合并。
A01808,226,Q0226,经济全球化,产业链供应链与开放安全,维护全球产业链供应链稳定畅通,2024丰台一模Q20,2024丰台一模Q20（供应链金融创新）,2663,2672,模块边界,PENDING,,,blocks:2663-2672; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,核查必修二/选必二/选必三/必修四术语是否误入选必一主链。
A01809,227,Q0227,经济全球化,产业链供应链与开放安全,统筹开放与安全，维护产业链供应链安全稳定,2026东城一模Q19,2026东城一模Q19(3),2674,2683,术语/核心采分点,STRUCTURE_NEEDS_FIX_SOURCE_PENDING,"Mechanical full-document scan: current entry structure uses bucket/core heading plus 【同题组】, but lacks independent hard-rule field for this item; source/content audit still pending.",,blocks:2674-2683; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,"During full audit, add explicit hard-rule field and verify against formal rubric/source evidence."
