suite_id,year,district,stage,question,question_type,source_type,file_path,sha256,run_text_path,snippet,segment_char_count
2024_朝阳_期中,2024,朝阳,期中,19,subjective,rubric,/Users/wanglifei/Desktop/2024模拟题/2024朝阳期中/细则/补充材料/2024.11期中政治朝阳评标2.docx,92a268ce852f69446644c8427066cccff0fd143bdc9ff70a4d813f1c3b82d261,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/92a268ce852f6944.txt,"(8分) 1业态规划创新体现超前思维。突破传统,布局新兴领域及特色街区,捕捉市场趋势。 2品牌引进创新体现逆向思维。邀国际品牌设首店、扶本土品牌,突破传统模式,注入新活力。 3零售模式创新体现联想思维。主打 “策展型零售”,设计艺术场景,挖掘新价值。 4先做流量,再做生意。 5价值耦合创新体现发散思维与聚合思维。考虑商圈与品牌因素,实现价值耦合,支撑首发经济发展。 评分细则、答案变通说明: 能力要求 分析角度 学生学习 (病象病状病况)(病因:以象求因)(药方1:以因求治) 教师教学 (病因:以象求因)(药方2:以因求方) 1审析材料: 分层获取解读 翻译替换 问题和原因",293
2024_朝阳_期中,2024,朝阳,期中,1,objective,rubric,/Users/wanglifei/Desktop/2024模拟题/2024朝阳期中/细则/补充材料/2024.11期中政治朝阳评标2.docx,92a268ce852f69446644c8427066cccff0fd143bdc9ff70a4d813f1c3b82d261,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/92a268ce852f6944.txt,"首先是材料的结构化,学生在书写答案的时候,没有按照材料逻辑进行答题。(举例) 比如:材料为总-分结构,应当重点在表格中,按照材料结构寻找创新思维。",73
2024_朝阳_期中,2024,朝阳,期中,2,objective,rubric,/Users/wanglifei/Desktop/2024模拟题/2024朝阳期中/细则/补充材料/2024.11期中政治朝阳评标2.docx,92a268ce852f69446644c8427066cccff0fd143bdc9ff70a4d813f1c3b82d261,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/92a268ce852f6944.txt,"不能有效提取材料的关键信息,提取之后不能抽象为相应思维方法,导致不能准确调用学科知识分析材料、解决问题。 比如:材料中的商场被你打造为“城市森林”艺术主题,应当是联系思维,有同学搭配为发散思维。 改进措施 平时教学中注意对学生进行解构材料的训练,划清层次,找准关键词,注重材料与所学知识的链接。 2审辨设问: 翻译替换 范围主体角度 结合材料分值 问题和原因 部分同学答非所问,不是答创新思维,而是回答了科学思维、辩证思维、哲学、经济 比如:分析与综合、科学思维特征、经济创新驱动发展等 改进措施 →教学中加强区分科学思维、创新思维、辩证思维的概念。 →注重平时审题训练,以典型问题试卷为例,进行课堂训练,形成好的审题习惯,圈点勾画关键信息,解读设问关键词和层次 3运用知识: 模板套路运用 术语准确 问题和原因 →不懂创新思维的内涵和外延 有相当一部分同学对于创新思维的知识是空白的,以致于空白卷非常多。 →思维与材料不匹配 还有一部分同学对于联想思维、逆向思维、超前思维、发散与聚合思维的内涵理解不到位。 改进措施 1落实探究与分享、示例评析的内容与结构 2注重教材内容,关注概念教学,讲概念讲透 4结合材料: 紧扣材料 对应材料 迁移材料 问题和原因 1有些同学只是在抄材料,而不是紧扣问题和自己逻辑去回答问题。 比如:全篇只抄材料。 2有些同学虽有提取信息,但是对应不上知识。 比如:先做流量、再做生意,没有联系概念。 改进措施 1嘱咐学生,一定审好材料和题目,在写答案的时候一定不要漏点。 2对材料要有分层、提取、加工意识,目的是论证论点、回答问题。 5建构体系: 建构完型能力 事理结合 层次清晰 问题和原因 →创新思维有完备的结构体系。 部分学生完全没有基础知识体系。 →部分同学答案内容自相矛盾 内部自相矛盾,前面写发散 改进措施 1对于考试中题目已给的知识逻辑,一定要想到相应的知识逻辑;同时,对于考试中给到的题目结构,一定按照题目结构进行书写。 2坚持解读材料、理例结合的训练,训练学生对教材知识掌握精准,理解透彻。强化训练做题中的事理结合,课堂教学中注重和实际生活的联系。 3要坚持生活逻辑、事实逻辑、理论逻辑相统一。 6书写规范 卷面整洁清晰 问题和原因 1很多同学没有分层、分点,没有做到按照“总——分——总”进行书写。 2运用不准确,发散写为分散、发展,联想写成联系,逆向写成逆思维,写为分析与综合, 没有写思维,写了方法 3部分同学表述啰嗦,重点不突出;学科术语使用不准确、不当的情况较多,意思表达不清楚、不准确。 419题有很多空卷,这是不应该的 5连笔,看不清;还有写字本身看不清 6答题技巧,不要划掉已经写的答案,要在后边完善、增加。 改进措施 1坚持落实刘老师讲的分段、分层写法,落实到每个人; 2对于作业中错别字,及时纠正; 3教学中通过开展典型案例分析和解题",1279
2024_海淀_一模,2024,海淀,一模,1,objective,paper,/Users/wanglifei/Desktop/2024模拟题/2024海淀一模/试卷/试卷.pdf,4bc0edec2a08a90ef83b813fd06a431d5ee7a1fc68cf77bd65b2c98d553d2eaa,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/4bc0edec2a08a90e.txt,"栉风沐雨,浴血淬火。90 年前,中共中央和中央红军从江西瑞金等地出发,从巧渡金沙江到 强渡大渡河,从飞夺泸定桥到翻雪山、过草地,长征故事广为流传,长征精神已成为中国共 产党人精神谱系中的宝贵财富。站在新的历史方位,走好新时代的长征路,需要 1厚植为民情怀,着力践行以人民为中心的发展思想 2坚守革命信仰,把长征精神作为新时代的精神之源 3赓续红色基因,敢于进行具有新的历史特点的伟大斗争 4锤炼政治品格,推进中华民族最广泛而深刻的社会变革 A.12 B.13 C.24 D.34",239
2024_海淀_一模,2024,海淀,一模,2,objective,paper,/Users/wanglifei/Desktop/2024模拟题/2024海淀一模/试卷/试卷.pdf,4bc0edec2a08a90ef83b813fd06a431d5ee7a1fc68cf77bd65b2c98d553d2eaa,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/4bc0edec2a08a90e.txt,"怎样才能突破身体的限制,将意识与万物相连?脑机接口技术通过记录和解读大脑信号,建立 大脑与外部设备的直接通信,可以帮助人类实现“心想物来” 。近日,我国在脑机接口领域取 得新进展,成功帮助四肢截瘫患者实现意念控制电脑光标移动、控制气动手套完成自主喝水 等活动。这说明 A.正确发挥主观能动性,从事物固有联系中把握事物造福人类 B.人们对事物的认识要经历一个从思维具体到思维抽象的过程 C.科学实验是基本的实践活动,获得正确认识是其发展的目的 D.人脑与万物互联将是实现人类自由而全面发展的决定性因素",249
2024_海淀_一模,2024,海淀,一模,3,objective,paper,/Users/wanglifei/Desktop/2024模拟题/2024海淀一模/试卷/试卷.pdf,4bc0edec2a08a90ef83b813fd06a431d5ee7a1fc68cf77bd65b2c98d553d2eaa,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/4bc0edec2a08a90e.txt,"“沥青滴漏”是世界上持续时间最久的物理实验。最初于 1927 年进行的这项实验,旨在证明看 上去是固体的沥青,实际上是粘性极高的液体;虽然在室温环境下流动速度极为缓慢,但最 终会形成一滴滴沥青。1944 年 7 月 11 日开始进行的类似实验,直到 2013 年 7 月 11 日,实验者才第一次拍到沥青液滴的滴落。这一实验说明 1世界的真正统一性在于它的物质性 2客观事物本质的暴露和展现有一个过程 3实践是以人的意识为对象的能动性活动 4只有通过实践才能验证认识的客观真理性 A.12 B.13 C.24 D.34 高三年级(思想政治) 第 1 页(共 8 页) 2024. 04 政 高三年级(思想政治) 第 2 页(共 8 页)",319
2024_海淀_一模,2024,海淀,一模,4,objective,paper,/Users/wanglifei/Desktop/2024模拟题/2024海淀一模/试卷/试卷.pdf,4bc0edec2a08a90ef83b813fd06a431d5ee7a1fc68cf77bd65b2c98d553d2eaa,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/4bc0edec2a08a90e.txt,"汉代的深衣、唐代的襦裙、宋代的背子和明代的袄裙,演绎着历朝历代的流行经典。 汉代深衣古朴大 气,卷草云纹等自然 的纹样,体现了中华 先民从自然中取材的 浪漫思路。 唐代襦裙鲜活灵 动,四狮宝花纹等带 有异域情调的动物纹 样,体现对外来文化 兼收并蓄。 宋代背子清新淡 雅,莲花纹等自然的 花卉植物题材较多 , 体现出当时简约自然 的审美意识。 明代袄裙秀丽温 婉,如年节用的大吉 葫芦纹(葫芦景)多 是吉祥典故类的纹 样,寓意福禄吉祥。 汉·卷草云纹 唐·狮子舞纹锦 宋·莲花纹 明·大吉葫芦纹 这些独属于中华民族“密码”的纹样 1穿越时空、世代传承,彰显着新的时代内涵 2借助异域情调,更加符合当代人的审美需求 3既演绎了传统经典,又展现了中华文明传承的连续性 4既有装饰性,又诠释师法自然、天人合一的价值追求 A.12 B.14 C.23 D.34 围棋是中国古老的智力博弈游戏,观其得失,常能悟出很多真谛。回答第 5、6 题。",423
2024_海淀_一模,2024,海淀,一模,5,objective,paper,/Users/wanglifei/Desktop/2024模拟题/2024海淀一模/试卷/试卷.pdf,4bc0edec2a08a90ef83b813fd06a431d5ee7a1fc68cf77bd65b2c98d553d2eaa,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/4bc0edec2a08a90e.txt,"围棋外观简单、质朴,棋子黑白二色,棋盘经纬交织。棋子落到棋盘上,两色抗衡,相持转 换,此消彼长,一着通盘皆活,一着满盘皆输,棋局瞬息万变。物情幻化,世事如棋。这给 我们的启示是 1搞好局部,对决定胜负的矛盾主要方面作准确判断 2在矛盾双方的对立中把握统一,在统一中把握对立 3看到事物发展的曲折性,就能解决事物发展中的困难和问题 4把握矛盾问题的精髓,坚持矛盾普遍性与特殊性的对立统一 A.12 B.13 C.24 D.34",212
2024_海淀_一模,2024,海淀,一模,6,objective,paper,/Users/wanglifei/Desktop/2024模拟题/2024海淀一模/试卷/试卷.pdf,4bc0edec2a08a90ef83b813fd06a431d5ee7a1fc68cf77bd65b2c98d553d2eaa,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/4bc0edec2a08a90e.txt,"围棋是体育、文娱和逻辑思维三位一体的活动,正确运用推理方法是提高棋艺的重要手段。从 开盘布局、中盘拼杀,到收官阶段中的每一手棋的推敲、计算,通常都表现为各种形式的判 断推理。围棋实战中 1一步棋有多种走法,运用选言推理可以从中选择最优的解决方案 2断定不同走法与结果之间的必然联系,应运用必要条件假言判断 3选点落子犹豫不决时,运用完全归纳推理方法才能取得最终胜利 4一步棋与双方都有关联,采用逆向思维有助于作出正确判断推理 A.12 B.14 C.23 D.34 高三年级(思想政治) 第 3 页(共 8 页)",257
2024_海淀_一模,2024,海淀,一模,7,objective,paper,/Users/wanglifei/Desktop/2024模拟题/2024海淀一模/试卷/试卷.pdf,4bc0edec2a08a90ef83b813fd06a431d5ee7a1fc68cf77bd65b2c98d553d2eaa,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/4bc0edec2a08a90e.txt,"“不是洋货买不起,而是国货更有性价比。 ”近来, “不是 XX 买不起,而是 XX 更有性价比”这一句 式走红。下列判断中,与上述句式判断类型一致的是 A.一个数是偶数,当且仅当,这个数能被 2 整除 B.极力之所举,则无不胜也 C.这个推理的前提真实,并且推理形式有效 D.代书遗嘱无效,除非有两个以上无利害关系的见证人在场见证",165
2024_海淀_一模,2024,海淀,一模,8,objective,paper,/Users/wanglifei/Desktop/2024模拟题/2024海淀一模/试卷/试卷.pdf,4bc0edec2a08a90ef83b813fd06a431d5ee7a1fc68cf77bd65b2c98d553d2eaa,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/4bc0edec2a08a90e.txt,"司法建议是具有中国特色的司法制度。人民法院聚焦反复发生、同时发生的类似案件,对其案 发原因深入开展调查研究,提出具有前瞻性的司法建议,及时向有关主管机关或其他有关单 位发送司法建议书,变定分止争、化解矛盾为提前预防、综合治理,努力做到“抓末端,治 已病;抓前端,治未病” 。可见,司法建议的提出 A.保障公民享有更多民主权利,激发其政治参与热情 B.有助于人民法院行使监察权,维护法制统一和权威 C.拓宽民主协商的渠道,推动各单位更好地履职尽责 D.积极回应社会关切,促进社会治理提升到更高水平",247
2024_海淀_一模,2024,海淀,一模,9,objective,paper,/Users/wanglifei/Desktop/2024模拟题/2024海淀一模/试卷/试卷.pdf,4bc0edec2a08a90ef83b813fd06a431d5ee7a1fc68cf77bd65b2c98d553d2eaa,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/4bc0edec2a08a90e.txt,"北京市政协十四届二次会议首次“会中办提案” ,把提案办理“从纸面放到桌面、从会后放到 会中” ,选择委员和社会关注度高、覆盖面广的提案,组织市政协委员和相关部门围绕提案办 理进行对话协商,并邀请市政府相关部门对落实提案协商成果做出具体部署,推动成果转化, 增进民生福祉。 “会中办提案”的做法 1更好发挥专门协商机构的作用,广泛凝聚各方共识 2有助于人民政协行使国家权力,推进民主政治建设 3通过优化流程提升效能,不断增强人民群众获得感 4激励政协委员行使提案权,强化委员的责任与担当 A.12 B.13 C.24 D.34",262
2024_海淀_一模,2024,海淀,一模,10,objective,paper,/Users/wanglifei/Desktop/2024模拟题/2024海淀一模/试卷/试卷.pdf,4bc0edec2a08a90ef83b813fd06a431d5ee7a1fc68cf77bd65b2c98d553d2eaa,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/4bc0edec2a08a90e.txt,"销售员张某在某公司工作三年后,公司与其签订补充协议,约定每月销售额低于 3 万元无工 资;连续两个月销售额低于 3 万元,公司将予以辞退。后来,公司以张某连续三个月业绩未 达标为由,拒绝支付其当月工资,并发出解除劳动合同通知。依据下列法律条款可推知 中华人民共和国劳动合同法 第四十条 有下列情形之一的,用人单位提前三十日以书面形式通知劳动者本人或 者额外支付劳动者一个月工资后,可以解除劳动合同: (一) ...... (二)劳动者不能胜任工作,经过培训或者调整工作岗位,仍不能胜任工作的; (三)劳动合同订立时所依据的客观情况发生重大变化,致使劳动合同无法履行,经 用人单位与劳动者协商,未能就变更劳动合同内容达成协议的。 A.补充协议是对劳动合同的变更,所以没有法律约束力 B.如张某经培训仍不能业绩达标,公司可立即解除合同 C.张某若申请劳动仲裁,裁决一经作出即发生法律效力 D.公司解除与张某的劳动合同,侵害了张某的合法权益 高三年级(思想政治) 第 4 页(共 8 页)",442
2024_海淀_一模,2024,海淀,一模,11,objective,paper,/Users/wanglifei/Desktop/2024模拟题/2024海淀一模/试卷/试卷.pdf,4bc0edec2a08a90ef83b813fd06a431d5ee7a1fc68cf77bd65b2c98d553d2eaa,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/4bc0edec2a08a90e.txt,"龚某与蔡某等人在一小区的空地上踢足球。为了抢球,龚某侧身跃起的时候将蔡某压倒在地, 致其右手受伤,蔡某遂提起民事诉讼,要求赔偿损失,法院判决驳回其诉讼请求。下列对本案 的推断中,正确的是 1蔡某受伤是因不可抗力引起的,龚某无需承担赔偿责任 2判决结果体现民法公平原则,合理确定双方权利和义务 3庭审过程中,审判长询问双方是否同意调解,如果同意则合议庭主持调解 4如果蔡某不服法院判决结果,可以在判决后十日内申请启动审判监督程序 A.12 B.14 C.23 D.34",233
2024_海淀_一模,2024,海淀,一模,12,objective,paper,/Users/wanglifei/Desktop/2024模拟题/2024海淀一模/试卷/试卷.pdf,4bc0edec2a08a90ef83b813fd06a431d5ee7a1fc68cf77bd65b2c98d553d2eaa,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/4bc0edec2a08a90e.txt,"为更好满足旅客群体多样化、个性化的需求,今年春运期间,高铁列车在增加“静音车厢” 的基础上开设“遛娃舱” ,供带娃家庭使用。家长可以陪伴孩子一起玩游戏,也可以委托乘 务员进行代管。高铁“溜娃舱”的设置 1体现铁路企业主动作为,为不同需求的旅客带来良好出行体验 2有利于缓解春运高铁运力的供求矛盾,激发各类市场主体活力 3表明政府更精准地解决群众实际问题,着力实现社会公平正义 4将儿童友好的理念和行动落实落细,满足人民的美好生活需要 A.12 B.14 C.23 D.34",236
2024_海淀_一模,2024,海淀,一模,13,objective,paper,/Users/wanglifei/Desktop/2024模拟题/2024海淀一模/试卷/试卷.pdf,4bc0edec2a08a90ef83b813fd06a431d5ee7a1fc68cf77bd65b2c98d553d2eaa,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/4bc0edec2a08a90e.txt,"小蘑菇种出“大产业” 。某县引进农业农村部主推的食用菌系列专利技术,新建食用菌大棚, 带动包棚农户增收致富;通过土地流转让村集体经济和村民收入“双增” ,为“弱劳动力” 提供公益岗位、临时用工等就业机会,不断拓宽群众增收渠道。该县 1通过科技助农,促进农业和农村发展 2实行多元要素参与分配,共享发展红利 3通过土地流转,实现农村耕地非农化 4调动包棚农户积极性,增加转移性收入 A.12 B.13 C.24 D.34",209
2024_海淀_一模,2024,海淀,一模,14,objective,paper,/Users/wanglifei/Desktop/2024模拟题/2024海淀一模/试卷/试卷.pdf,4bc0edec2a08a90ef83b813fd06a431d5ee7a1fc68cf77bd65b2c98d553d2eaa,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/4bc0edec2a08a90e.txt,"美国总统大选,无论是民主党还是共和党都将选举和选民议题作为政策出发点,去迎合选民, 追求当下利益的最大化,加剧了两党之间的激烈对抗,导致社会撕裂程度日益加深。这说明 1政党作为选民利益的代表,力求以民主方式保障选民利益 2两党之间根本利益的分歧,破坏了社会的凝聚力和稳定性 3在美国政党制度下,政党争取执政的主要手段是参加选举 4选举政治被两党政治所裹挟,使民主从目的沦为党争手段 A.12 B.13 C.24 D.34",210
2024_海淀_一模,2024,海淀,一模,15,objective,paper,/Users/wanglifei/Desktop/2024模拟题/2024海淀一模/试卷/试卷.pdf,4bc0edec2a08a90ef83b813fd06a431d5ee7a1fc68cf77bd65b2c98d553d2eaa,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/4bc0edec2a08a90e.txt," 发布中巴建交 50 周年纪念标识。数字“5”和“0”相融相交,构 成无穷符号(∞) ,象征两国虽相隔万里却紧密相连、前景广阔。  开展第四次外长级全面战略对话。双方就务实合作、国际形势、 多边协作、热点问题等议题进行深入沟通,达成广泛共识。  中巴农业机械化合作示范项目启动,助力巴东北部地区突破农 业机械化水平落后的发展瓶颈,加快改善当地人民生活水平。 中国与巴西建交 50 周年之际,两国开展的上述活动说明,中巴两国 A.有共同的利益需求,致力于通过互利合作实现共同发展 B.践行多边主义以维护世界和平,实现全球治理体系变革 C.发展深厚友谊,维护以地缘政治为基础的国际关系准则 D.作为金砖国家成员,基于国家安全打造人类命运共同体 高三年级(思想政治) 第 5 页(共 8 页) 第二部分 本部分共 5 题,共 55 分。",373
2024_海淀_一模,2024,海淀,一模,16,subjective,paper,/Users/wanglifei/Desktop/2024模拟题/2024海淀一模/试卷/试卷.pdf,4bc0edec2a08a90ef83b813fd06a431d5ee7a1fc68cf77bd65b2c98d553d2eaa,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/4bc0edec2a08a90e.txt,"(8 分)中国新一代载人飞船命名为“梦舟” ,月面着陆器命名为“揽月” 。 中国空间站建造完成后,登陆月球成为中国人探索太空的下一个目标。按计划,我国将在 2030 年前实现载人登陆月球开展科学探索。为实现这一目标,我国已于 2023 年底完成关键技术 攻关和方案研制工作。目前,长征十号运载火箭、 “梦舟”载人飞船、 “揽月”着陆器和登月服等已 完成方案阶段的各项研制工作,全面进入初样研 制阶段。 “梦舟”寓意载人月球探测承载中国人的航 天梦,开启探索太空的新征程,也体现了与神 舟、天舟飞船家族的体系传承。 “揽月”取自毛 泽东同志诗词“可上九天揽月” ,彰显中国人探 索宇宙、登陆月球的自信。 结合材料,运用《哲学与文化》知识,谈谈中国人探索宇宙、登陆月球何以自信。",338
2024_海淀_一模,2024,海淀,一模,17,subjective,paper,/Users/wanglifei/Desktop/2024模拟题/2024海淀一模/试卷/试卷.pdf,4bc0edec2a08a90ef83b813fd06a431d5ee7a1fc68cf77bd65b2c98d553d2eaa,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/4bc0edec2a08a90e.txt,"(20 分)高质量发展是新时代的硬道理。 材料一 哈尔滨的雪花、上海的“繁花” ......借助现代交通工具,南北互换式旅游成为触手 可及的浪漫,也带动了国内南北多省份“隐藏款土特产”走俏。 ◇ 黑龙江抚远市 2014 年从北美引进蔓越莓,现拥有全国最大的蔓越莓种植基地,其种植面 积超 4200 亩,每亩收益至少能达 6 万元,相当于过去 50 亩水稻或 100 亩玉米的收益。 ◇ 安徽霍邱县鹅肝以及各种鹅副产品的年产值达近 20 亿元,占全国鹅肥肝产量三成以上, 鹅肝产业发展辐射带动当地近 8000 人就业,从业人员年收入 5-8 万元。 ◇ 四川雅安市借助优质冷水资源,推动鲟鱼养殖业异军突起,鱼子酱年产量超 50 吨,远销 30 多个国家和地区。 ...... 这些土特产大多数是根据当地环境条件和资源禀赋引进的,并在农业科技加持下发展起来 的,在为相关产业带来发展机遇的同时,不断助力经济高质量发展。 (1)结合材料一,运用《经济与社会》知识,说明这些“隐藏款土特产”为什么能助力我国 经济高质量发展。 (7 分) 水调歌头·重上井冈山 毛泽东 久有凌云志,重上井冈山。 千里来寻故地,旧貌变新颜。 ...... 可上九天揽月,可下五洋捉鳖,谈笑凯歌还。 世上无难事,只要肯登攀。 高三年级(思想政治) 第 6 页(共 8 页) 材料二 京津冀协同书写高质量发展新篇章。十年来,京津冀三地从“谋思路、打基础、寻 突破” ,到“滚石上山、爬坡过坎、攻坚克难” ,共商合作大计、共话美好未来,协同发展有力有 序向前推进,携手构造中国式现代化先行示范区。 京 津 冀 牢牢抓住疏解非首都功 能这个 “牛鼻子” ,疏解提 升近千个区域性专业市场和 物流中心。增强“一核”辐 射带动作用,支持雄安新区 建设,建好北京城市副中心, 唱好京津“双城记” ,厚植发 展优势,提升区域高质量发 展成色。 全力支持、主动服务北京 非首都功能疏解和“新两翼” 建设 ,积极融入以首都为核 心的世界级城市群建设 ,使 京津冀成为中国式现代化建 设先行区 、示范区 。强化规 划对接 、政策衔接 、交通连 接 、产业承接 ,共同探索协 同发展新模式。 积极吸引在京央企总部及 二、三级子公司或创新业务板 块等,使雄安新区成为新时代 的创新高地和创业热土,加强 基础设施互联互通,深化生态 环境联建联防联治,引进京津 创新资源要素,强化协同创新 和产业协作,打造联通京津的 经济廊道。 (2)结合材料二,运用分析与综合的思维方法,说明京津冀协同发展是如何书写新篇章的。 (6 分) 材料三 北京市海淀区奋力当好新时代首都高质量发展排头兵。海淀区目前是北京市唯一一 个经济总量破万亿的区,有基础、有条件、有能力在守护高质量发展中继续走在最前面。 北京市科委、中关村管委会等 11 部门联合印发《关于进一步培育和服务独",1695
2024_海淀_一模,2024,海淀,一模,18,subjective,paper,/Users/wanglifei/Desktop/2024模拟题/2024海淀一模/试卷/试卷.pdf,4bc0edec2a08a90ef83b813fd06a431d5ee7a1fc68cf77bd65b2c98d553d2eaa,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/4bc0edec2a08a90e.txt,"(10 分)便利中外人员往来,服务高水平对外开放。 【免签时代】 为便利中外人员往来、服务高水平对外开放,我国决定试行扩大单方面免签国家范围。截至 2024 年 1 月底,我国已与 157 个国家缔结涵盖不同护照的互免签证协定,与 44 个国家达成简化 签证手续协定或安排,同包括泰国、新加坡、马尔代夫、阿联酋在内的 23 个国家实现全面互免签 证,同时放宽来华外籍人员申办口岸签证条件。对急需来华从事商贸合作、访问交流、投资创业、 探望亲属及处理私人事务等非外交、公务活动的外籍人员,来不及在境外办妥签证的,可凭邀请 函件等相关证明材料向口岸签证机关申办口岸签证入境。短期来华从事商贸合作、访问交流、投 资创业、探望亲属、观光旅游及处理私人事务等非外交、公务活动的外籍人员,有正当合理事由 需继续在华停留的可就近就便向停留地公安机关出入境管理机构申请签证延期换发补发。 (1)结合材料,运用《当代国际政治与经济》知识,预测上述举措对服务高水平对外开放的 积极影响。 (6 分) 【便利支付】 外国朋友来华进行旅游、拜访、商务等活动,遇到移动支付困难的问题。经过认真调查分 析,问题主要为: “不能用” ,有的外国朋友绑不了境外的银行卡; “不好用” ,有的外国朋友消费 超出一定金额,付不成账,觉得不好用。遇到问题多了,支付不便利了,自然就“不想用”了。 针对这些问题,中国人民银行指导支付机构推出一系列便利措施。 (2)指出材料中得出“不想用”这一结论的过程运用了什么推理方法,并说明如何提高这种 推理的可靠性。 (4 分)",666
2024_海淀_一模,2024,海淀,一模,19,subjective,paper,/Users/wanglifei/Desktop/2024模拟题/2024海淀一模/试卷/试卷.pdf,4bc0edec2a08a90ef83b813fd06a431d5ee7a1fc68cf77bd65b2c98d553d2eaa,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/4bc0edec2a08a90e.txt,"(8 分)首例涉“虚拟数字人”侵权案宣判。 甲公司系一家以计算机图形学和 AI 技术为核心的科 技公司,Ada 系甲公司在发展其产品业务过程中打造的超 写实虚拟数字人。甲公司自称于 2018 年 12 月创作完成了 虚拟数字人 Ada 的正面形象,为进一步宣传和推广旗下虚 拟数字人,又制作完成了虚拟数字人的两段相关视频,并 于 2019 年 10 月、11 月通过某平台发布。其中一段用以介 绍虚拟数字人 Ada 的场景应用,另一段记录真人演员与虚 拟数字人 Ada 的动作捕捉画面,对虚拟数字人 Ada 进行商业化使用。 2022 年 7 月,乙公司通过某社交软件发布上述两段视频,视频的居中位置使用甲公司发布的 相关视频内容,并在片头片尾替换有关标识,以及在整体视频上添加虚拟数字人课程的营销信息, 其中一段视频还添加乙公司的注册商标,并将其他虚拟数字人名称作为标题一部分。甲公司向法 院提起诉讼,法院判决乙公司消除影响并赔偿经济损失。 运用《法律与生活》知识,谈谈对本案判决的认识。 资料卡 虚拟数字人指具有数字化外形 的虚拟人物,与具备实体的机器人 不同,虚拟人依赖显示设备存在。 虚拟数字人拥有人的外观、行为和 思维方式,具有识别外界环境并能 与人交流互动的能力。 高三年级(思想政治) 第 8 页(共 8 页)",564
