material_atom_id,question_id,material_phrase,plain_description,subject_or_actor,action_or_event,affected_party,conflict_or_problem,legal_signal_if_any,possible_relevance_to_answer,source_locator,uncertainty
M_Q0012_2024_朝阳_二模_18_20,Q0012_2024_朝阳_二模_18,"小李的外祖父母2020 年去 世,舅舅在世。","小李的外祖父母2020 年去 世,舅舅在世。",,,,,,background or value context,F0018:page 2 | F0241:page 2,heuristic_sentence_split
M_Q0012_2024_朝阳_二模_18_21,Q0012_2024_朝阳_二模_18,"小李父亲2022 年去世,去世前立下遗嘱,将名下房产由小李继承。","小李父亲2022 年去世,去世前立下遗嘱,将名下房产由小李继承。",,,,,继承,contains legal/fact trigger,F0018:page 2 | F0241:page 2,heuristic_sentence_split
M_Q0012_2024_朝阳_二模_18_22,Q0012_2024_朝阳_二模_18,"此 后,小李携父亲遗嘱到公证处,欲办理该套房产的继承手续。","此 后,小李携父亲遗嘱到公证处,欲办理该套房产的继承手续。",,,,,继承,contains legal/fact trigger,F0018:page 2 | F0241:page 2,heuristic_sentence_split
M_Q0012_2024_朝阳_二模_18_23,Q0012_2024_朝阳_二模_18,"对此,下列说法正确的是 ①小李父亲拥有的房产份额按照遗嘱全部由小李继承 ②小李无需取得其舅舅的同意,就可以取得该房产的全部产权 ③小李母亲去世后,其名下房产份额依法定继承规定,一般应当均等分配 ④小李外祖父母去世后,小李以第二顺序继承人身份可继承相应房产份额 A. ①② B. ①③ C. ②④ D. ③④ 12. 刘某和张某在某场地进行羽毛球比赛。","对此,下列说法正确的是 ①小李父亲拥有的房产份额按照遗嘱全部由小李继承 ②小李无需取得其舅舅的同意,就可以取得该房产的全部产权 ③小李母亲去世后,其名下房产份额依法定继承规定,一般应当均等分配 ④小李外祖父母去世后,小李以第二顺序继承人身份可继承相应房产份额 A. ①② B. ①③ C. ②④ D. ③④ 12. 刘某和张某在某场地进行羽毛球比赛。",,,,,继承,contains legal/fact trigger,F0018:page 2 | F0241:page 2,heuristic_sentence_split
M_Q0012_2024_朝阳_二模_18_24,Q0012_2024_朝阳_二模_18,"比赛中刘某举拍防守未果,被羽毛球击中右 眼,右眼视力受损严重。","比赛中刘某举拍防守未果,被羽毛球击中右 眼,右眼视力受损严重。",,,,,,background or value context,F0018:page 2 | F0241:page 2,heuristic_sentence_split
M_Q0013_2024_海淀_一模_18_01,Q0013_2024_海淀_一模_18,18.（10分） （1）降低外国朋友来华旅游、拜访、商务等活动的成本，提升往来便利度，促进贸易投资便利化、自由化。,18.（10分） （1）降低外国朋友来华旅游、拜访、商务等活动的成本，提升往来便利度，促进贸易投资便利化、自由化。,,,,,,background or value context,F0024:text | F0250:text,heuristic_sentence_split
M_Q0013_2024_海淀_一模_18_02,Q0013_2024_海淀_一模_18,吸引全球资源要素，促进商品、服务、技术、资金、劳务等自由流动，充分利用国际国内两种资源、两个市场，推动经济发展。,吸引全球资源要素，促进商品、服务、技术、资金、劳务等自由流动，充分利用国际国内两种资源、两个市场，推动经济发展。,,,,,,background or value context,F0024:text | F0250:text,heuristic_sentence_split
M_Q0013_2024_海淀_一模_18_03,Q0013_2024_海淀_一模_18,推进高水平对外开放，发展更高水平开放型经济。,推进高水平对外开放，发展更高水平开放型经济。,,,,,,background or value context,F0024:text | F0250:text,heuristic_sentence_split
M_Q0013_2024_海淀_一模_18_04,Q0013_2024_海淀_一模_18,【细则】 （2）不完全归纳推理。,【细则】 （2）不完全归纳推理。,,,,,,background or value context,F0024:text | F0250:text,heuristic_sentence_split
M_Q0013_2024_海淀_一模_18_05,Q0013_2024_海淀_一模_18,通过考察更多的认识对象，分析认识对象与有关现象之间的因果关系等方法。,通过考察更多的认识对象，分析认识对象与有关现象之间的因果关系等方法。,,,,,,background or value context,F0024:text | F0250:text,heuristic_sentence_split
M_Q0013_2024_海淀_一模_18_06,Q0013_2024_海淀_一模_18,【细则】 不完全归纳推理。,【细则】 不完全归纳推理。,,,,,,background or value context,F0024:text | F0250:text,heuristic_sentence_split
M_Q0013_2024_海淀_一模_18_07,Q0013_2024_海淀_一模_18,2分（归纳推理1分，其他0分） 通过考察更多的认识对象（1分，可替换：扩大研究的范围、增加归纳的角度、增加样本的数量） 19（8分）民事主体的著作权受法律保护，甲公司创作虚拟数字人Ada，对其享有著作权。,2分（归纳推理1分，其他0分） 通过考察更多的认识对象（1分，可替换：扩大研究的范围、增加归纳的角度、增加样本的数量） 19（8分）民事主体的著作权受法律保护，甲公司创作虚拟数字人Ada，对其享有著作权。,,,,,著作权,contains legal/fact trigger,F0024:text | F0250:text,heuristic_sentence_split
M_Q0013_2024_海淀_一模_18_08,Q0013_2024_海淀_一模_18,乙公司未经许可使用甲公司创作的相关视频，并在展示过程中故意替换有关标识、加注注册商标，构成著作权侵权。,乙公司未经许可使用甲公司创作的相关视频，并在展示过程中故意替换有关标识、加注注册商标，构成著作权侵权。,,,,yes,侵权；著作权；商标,contains legal/fact trigger,F0024:text | F0250:text,heuristic_sentence_split
M_Q0013_2024_海淀_一模_18_09,Q0013_2024_海淀_一模_18,乙公司进行虚假和引人误解的商业宣传，属于不正当竞争。,乙公司进行虚假和引人误解的商业宣传，属于不正当竞争。,,,,,不正当竞争,contains legal/fact trigger,F0024:text | F0250:text,heuristic_sentence_split
M_Q0013_2024_海淀_一模_18_10,Q0013_2024_海淀_一模_18,法院依法判决乙公司赔偿甲公司损失，有利于激发创新活力，维护市场秩序。,法院依法判决乙公司赔偿甲公司损失，有利于激发创新活力，维护市场秩序。,,,,yes,赔偿；法院；判决,contains legal/fact trigger,F0024:text | F0250:text,heuristic_sentence_split
M_Q0014_2024_海淀_一模_19_01,Q0014_2024_海淀_一模_19,19．（8 分）首例涉“虚拟数字人”侵权案宣判。,19．（8 分）首例涉“虚拟数字人”侵权案宣判。,,,,yes,侵权,contains legal/fact trigger,F0025:text | F0026:page 7 | F0249:text | F0251:page 7,heuristic_sentence_split
M_Q0014_2024_海淀_一模_19_02,Q0014_2024_海淀_一模_19,甲公司系一家以计算机图形学和AI 技术为核心的科 技公司，Ada 系甲公司在发展其产品业务过程中打造的超 写实虚拟数字人。,甲公司系一家以计算机图形学和AI 技术为核心的科 技公司，Ada 系甲公司在发展其产品业务过程中打造的超 写实虚拟数字人。,,,,,,background or value context,F0025:text | F0026:page 7 | F0249:text | F0251:page 7,heuristic_sentence_split
M_Q0014_2024_海淀_一模_19_03,Q0014_2024_海淀_一模_19,甲公司自称于2018 年12 月创作完成了 虚拟数字人Ada 的正面形象，为进一步宣传和推广旗下虚 拟数字人，又制作完成了虚拟数字人的两段相关视频，并 于2019 年10 月、11 月通过某平台发布。,甲公司自称于2018 年12 月创作完成了 虚拟数字人Ada 的正面形象，为进一步宣传和推广旗下虚 拟数字人，又制作完成了虚拟数字人的两段相关视频，并 于2019 年10 月、11 月通过某平台发布。,,,,,,background or value context,F0025:text | F0026:page 7 | F0249:text | F0251:page 7,heuristic_sentence_split
M_Q0014_2024_海淀_一模_19_04,Q0014_2024_海淀_一模_19,其中一段用以介 绍虚拟数字人Ada 的场景应用，另一段记录真人演员与虚 拟数字人Ada 的动作捕捉画面，对虚拟数字人Ada 进行商业化使用。,其中一段用以介 绍虚拟数字人Ada 的场景应用，另一段记录真人演员与虚 拟数字人Ada 的动作捕捉画面，对虚拟数字人Ada 进行商业化使用。,,,,,,background or value context,F0025:text | F0026:page 7 | F0249:text | F0251:page 7,heuristic_sentence_split
M_Q0014_2024_海淀_一模_19_05,Q0014_2024_海淀_一模_19,2022 年7 月，乙公司通过某社交软件发布上述两段视频，视频的居中位置使用甲公司发布的 相关视频内容，并在片头片尾替换有关标识，以及在整体视频上添加虚拟数字人课程的营销信息， 其中一段视频还添加乙公司的注册商标，并将其他虚拟数字人名称作为标题一部分。,2022 年7 月，乙公司通过某社交软件发布上述两段视频，视频的居中位置使用甲公司发布的 相关视频内容，并在片头片尾替换有关标识，以及在整体视频上添加虚拟数字人课程的营销信息， 其中一段视频还添加乙公司的注册商标，并将其他虚拟数字人名称作为标题一部分。,,,,,商标,contains legal/fact trigger,F0025:text | F0026:page 7 | F0249:text | F0251:page 7,heuristic_sentence_split
M_Q0014_2024_海淀_一模_19_06,Q0014_2024_海淀_一模_19,甲公司向法 院提起诉讼，法院判决乙公司消除影响并赔偿经济损失。,甲公司向法 院提起诉讼，法院判决乙公司消除影响并赔偿经济损失。,,,,yes,赔偿；诉讼；法院；判决；起诉,contains legal/fact trigger,F0025:text | F0026:page 7 | F0249:text | F0251:page 7,heuristic_sentence_split
M_Q0014_2024_海淀_一模_19_07,Q0014_2024_海淀_一模_19,资料卡 虚拟数字人指具有数字化外形 的虚拟人物，与具备实体的机器人 不同，虚拟人依赖显示设备存在。,资料卡 虚拟数字人指具有数字化外形 的虚拟人物，与具备实体的机器人 不同，虚拟人依赖显示设备存在。,,,,,,background or value context,F0025:text | F0026:page 7 | F0249:text | F0251:page 7,heuristic_sentence_split
M_Q0014_2024_海淀_一模_19_08,Q0014_2024_海淀_一模_19,虚拟数字人拥有人的外观、行为和 思维方式，具有识别外界环境并能 与人交流互动的能力。,虚拟数字人拥有人的外观、行为和 思维方式，具有识别外界环境并能 与人交流互动的能力。,,,,,,background or value context,F0025:text | F0026:page 7 | F0249:text | F0251:page 7,heuristic_sentence_split
M_Q0014_2024_海淀_一模_19_09,Q0014_2024_海淀_一模_19,[page 8] 高三年级（思想政治） 第8 页（共8 页）,[page 8] 高三年级（思想政治） 第8 页（共8 页）,,,,,,background or value context,F0025:text | F0026:page 7 | F0249:text | F0251:page 7,heuristic_sentence_split
M_Q0015_2024_海淀_一模_20_01,Q0015_2024_海淀_一模_20,20.（9分） 活动主题：要求符合题意，具体贴切。,20.（9分） 活动主题：要求符合题意，具体贴切。,,,,,,background or value context,F0024:text | F0250:text,heuristic_sentence_split
M_Q0015_2024_海淀_一模_20_02,Q0015_2024_海淀_一模_20,如赓续红色血脉，争做时代新人。,如赓续红色血脉，争做时代新人。,,,,,,background or value context,F0024:text | F0250:text,heuristic_sentence_split
M_Q0015_2024_海淀_一模_20_03,Q0015_2024_海淀_一模_20,活动内容：要求具体可行。,活动内容：要求具体可行。,,,,,,background or value context,F0024:text | F0250:text,heuristic_sentence_split
M_Q0015_2024_海淀_一模_20_04,Q0015_2024_海淀_一模_20,如参观中国共产党历史展览馆，以小组为单位提交成果，成果形式不限，诗歌、短视频、海报、小论文等。,如参观中国共产党历史展览馆，以小组为单位提交成果，成果形式不限，诗歌、短视频、海报、小论文等。,,,,,,background or value context,F0024:text | F0250:text,heuristic_sentence_split
M_Q0015_2024_海淀_一模_20_05,Q0015_2024_海淀_一模_20,设计依据：要求与活动主题、活动内容相关，综合运用知识，理论联系实际。,设计依据：要求与活动主题、活动内容相关，综合运用知识，理论联系实际。,,,,,,background or value context,F0024:text | F0250:text,heuristic_sentence_split
M_Q0015_2024_海淀_一模_20_06,Q0015_2024_海淀_一模_20,【细则】 活动主题： 不能简单重复材料，需要结合党史学习进行活动设计，并且价值观正确。,【细则】 活动主题： 不能简单重复材料，需要结合党史学习进行活动设计，并且价值观正确。,,,,,,background or value context,F0024:text | F0250:text,heuristic_sentence_split
M_Q0015_2024_海淀_一模_20_07,Q0015_2024_海淀_一模_20,层次2 | 乙公司构成侵权 | 乙公司未经许可使用甲公司创作的相关视频，并在展示过程中故意替换有关标识、加注注册商标 | 写出“侵权” 并加材料，得2分。,层次2 | 乙公司构成侵权 | 乙公司未经许可使用甲公司创作的相关视频，并在展示过程中故意替换有关标识、加注注册商标 | 写出“侵权” 并加材料，得2分。,,,,yes,侵权；商标,contains legal/fact trigger,F0024:text | F0250:text,heuristic_sentence_split
M_Q0015_2024_海淀_一模_20_08,Q0015_2024_海淀_一模_20,层次3 | 不正当竞争 | 乙公司进行虚假和引人误解的商业宣传 | 层次4 | 激发创新/保护创作/市场秩序/公平竞争 | 法院依法判决乙公司赔偿甲公司损失，有利于激发创新活力，维护市场秩序 | 答出任意一点知识，加材料，得2分，若答公平正义/核心价值观/公正司法/公序良法/维护甲合法权益等，也可。,层次3 | 不正当竞争 | 乙公司进行虚假和引人误解的商业宣传 | 层次4 | 激发创新/保护创作/市场秩序/公平竞争 | 法院依法判决乙公司赔偿甲公司损失，有利于激发创新活力，维护市场秩序 | 答出任意一点知识，加材料，得2分，若答公平正义/核心价值观/公正司法/公序良法/维护甲合法权益等，也可。,,,,yes,赔偿；法院；判决；不正当竞争,contains legal/fact trigger,F0024:text | F0250:text,heuristic_sentence_split
M_Q0015_2024_海淀_一模_20_09,Q0015_2024_海淀_一模_20,等级水平 | 等级描述 水平4 5-6分 | 观点鲜明，能明确表达自己的见解；,等级水平 | 等级描述 水平4 5-6分 | 观点鲜明，能明确表达自己的见解；,,,,,,background or value context,F0024:text | F0250:text,heuristic_sentence_split
M_Q0015_2024_海淀_一模_20_10,Q0015_2024_海淀_一模_20,紧扣问题，综合运用所学知识展开论述；,紧扣问题，综合运用所学知识展开论述；,,,,,,background or value context,F0024:text | F0250:text,heuristic_sentence_split
M_Q0015_2024_海淀_一模_20_11,Q0015_2024_海淀_一模_20,逻辑严密，条理清晰。,逻辑严密，条理清晰。,,,,,,background or value context,F0024:text | F0250:text,heuristic_sentence_split
M_Q0015_2024_海淀_一模_20_12,Q0015_2024_海淀_一模_20,水平3 3-4分 | 观点比较明确，能表达自己的见解；,水平3 3-4分 | 观点比较明确，能表达自己的见解；,,,,,,background or value context,F0024:text | F0250:text,heuristic_sentence_split
M_Q0015_2024_海淀_一模_20_13,Q0015_2024_海淀_一模_20,能扣住问题展开论述，知识运用比较准确；,能扣住问题展开论述，知识运用比较准确；,,,,,,background or value context,F0024:text | F0250:text,heuristic_sentence_split
M_Q0015_2024_海淀_一模_20_14,Q0015_2024_海淀_一模_20,逻辑性较强，有条理。,逻辑性较强，有条理。,,,,,,background or value context,F0024:text | F0250:text,heuristic_sentence_split
M_Q0015_2024_海淀_一模_20_15,Q0015_2024_海淀_一模_20,水平2 1-2分 | 观点不明确；,水平2 1-2分 | 观点不明确；,,,,,,background or value context,F0024:text | F0250:text,heuristic_sentence_split
M_Q0015_2024_海淀_一模_20_16,Q0015_2024_海淀_一模_20,论述不能集中指向问题，罗列知识；,论述不能集中指向问题，罗列知识；,,,,,,background or value context,F0024:text | F0250:text,heuristic_sentence_split
M_Q0015_2024_海淀_一模_20_17,Q0015_2024_海淀_一模_20,知识运用不正确；,知识运用不正确；,,,,,,background or value context,F0024:text | F0250:text,heuristic_sentence_split
M_Q0015_2024_海淀_一模_20_18,Q0015_2024_海淀_一模_20,论述缺乏逻辑，条理性差。,论述缺乏逻辑，条理性差。,,,,,,background or value context,F0024:text | F0250:text,heuristic_sentence_split
M_Q0015_2024_海淀_一模_20_19,Q0015_2024_海淀_一模_20,水平1 0分 | 应答与试题无关；,水平1 0分 | 应答与试题无关；,,,,,,background or value context,F0024:text | F0250:text,heuristic_sentence_split
M_Q0015_2024_海淀_一模_20_20,Q0015_2024_海淀_一模_20,或重复试题内容；,或重复试题内容；,,,,,,background or value context,F0024:text | F0250:text,heuristic_sentence_split
M_Q0016_2024_海淀_二模_19_01,Q0016_2024_海淀_二模_19,19．（6分）遗赠扶养协议纠纷案宣判。,19．（6分）遗赠扶养协议纠纷案宣判。,,,,yes,扶养,contains legal/fact trigger,F0051:text | F0052:text | F0053:text | F0054:page 7 | F0272:text | F0273:text | F0274:text | F0275:page 7,heuristic_sentence_split
M_Q0016_2024_海淀_二模_19_02,Q0016_2024_海淀_二模_19,【案情简介】某社区居委会与曹某签订协议，约定由某居委会定时定员结对子照看关心曹某，每月给予曹某基本生活费，免费看病诊治，逢年过节给予曹某各类生活补助及慰问生活用品等，养老至寿终；,【案情简介】某社区居委会与曹某签订协议，约定由某居委会定时定员结对子照看关心曹某，每月给予曹某基本生活费，免费看病诊治，逢年过节给予曹某各类生活补助及慰问生活用品等，养老至寿终；,,,,,,background or value context,F0051:text | F0052:text | F0053:text | F0054:page 7 | F0272:text | F0273:text | F0274:text | F0275:page 7,heuristic_sentence_split
M_Q0016_2024_海淀_二模_19_03,Q0016_2024_海淀_二模_19,曹某现有的动产和不动产在曹某寿终后，产权移交某居委会。,曹某现有的动产和不动产在曹某寿终后，产权移交某居委会。,,,,,,background or value context,F0051:text | F0052:text | F0053:text | F0054:page 7 | F0272:text | F0273:text | F0274:text | F0275:page 7,heuristic_sentence_split
M_Q0016_2024_海淀_二模_19_04,Q0016_2024_海淀_二模_19,此后，某居委会按照约定履行扶养义务。,此后，某居委会按照约定履行扶养义务。,,,,,义务；扶养,contains legal/fact trigger,F0051:text | F0052:text | F0053:text | F0054:page 7 | F0272:text | F0273:text | F0274:text | F0275:page 7,heuristic_sentence_split
M_Q0016_2024_海淀_二模_19_05,Q0016_2024_海淀_二模_19,曹某去世后，曹某的四个子女要求继承遗产，与该居委会产生争议。,曹某去世后，曹某的四个子女要求继承遗产，与该居委会产生争议。,,,,yes,继承；遗产,contains legal/fact trigger,F0051:text | F0052:text | F0053:text | F0054:page 7 | F0272:text | F0273:text | F0274:text | F0275:page 7,heuristic_sentence_split
M_Q0016_2024_海淀_二模_19_06,Q0016_2024_海淀_二模_19,该居委会遂将曹某的四个子女等人诉至法院，,该居委会遂将曹某的四个子女等人诉至法院，,,,,yes,法院,contains legal/fact trigger,F0051:text | F0052:text | F0053:text | F0054:page 7 | F0272:text | F0273:text | F0274:text | F0275:page 7,heuristic_sentence_split
M_Q0017_2024_海淀_二模_21_01,Q0017_2024_海淀_二模_21,21．（8分）循“新”出发，向“新”而行。,21．（8分）循“新”出发，向“新”而行。,,,,,,background or value context,F0053:text | F0274:text,heuristic_sentence_split
M_Q0017_2024_海淀_二模_21_02,Q0017_2024_海淀_二模_21,习近平总书记强调：“我们的目标很宏伟，也很朴素，归根到底就是让老百姓过上更好的日子。,习近平总书记强调：“我们的目标很宏伟，也很朴素，归根到底就是让老百姓过上更好的日子。,,,,,,background or value context,F0053:text | F0274:text,heuristic_sentence_split
M_Q0017_2024_海淀_二模_21_03,Q0017_2024_海淀_二模_21,孩子的抚养教育，年轻人的就业成才，老年人的就医养老，是家事也是国事，大家要共同努力，把这些事办好。,孩子的抚养教育，年轻人的就业成才，老年人的就医养老，是家事也是国事，大家要共同努力，把这些事办好。,,,,,抚养,contains legal/fact trigger,F0053:text | F0274:text,heuristic_sentence_split
M_Q0017_2024_海淀_二模_21_04,Q0017_2024_海淀_二模_21,” 2024年政府工作报告提出的“新”热词，“新”意满满，要求我们循“新”出发，向“新”而行。,” 2024年政府工作报告提出的“新”热词，“新”意满满，要求我们循“新”出发，向“新”而行。,,,,,,background or value context,F0053:text | F0274:text,heuristic_sentence_split
M_Q0017_2024_海淀_二模_21_05,Q0017_2024_海淀_二模_21,政府工作报告的部署以人民为中心，惠民生、暖民心，让现代化建设成果更多更公平惠及全体人民，更好激发全体人民的积极性主动性创造性，把强国建设、民族复兴伟业不断推向前进。,政府工作报告的部署以人民为中心，惠民生、暖民心，让现代化建设成果更多更公平惠及全体人民，更好激发全体人民的积极性主动性创造性，把强国建设、民族复兴伟业不断推向前进。,,,,,,background or value context,F0053:text | F0274:text,heuristic_sentence_split
M_Q0017_2024_海淀_二模_21_06,Q0017_2024_海淀_二模_21,结合材料，综合运用所学，谈谈如何循“新”出发，实现“既宏伟又朴素”的目标。,结合材料，综合运用所学，谈谈如何循“新”出发，实现“既宏伟又朴素”的目标。,,,,,,background or value context,F0053:text | F0274:text,heuristic_sentence_split
M_Q0017_2024_海淀_二模_21_07,Q0017_2024_海淀_二模_21,民商事判决互认安排 第二十三条 审查认可和执行判决申请期间，当事人就同一争议提起诉讼的，不予受理；,民商事判决互认安排 第二十三条 审查认可和执行判决申请期间，当事人就同一争议提起诉讼的，不予受理；,,,,yes,诉讼；判决；起诉,contains legal/fact trigger,F0053:text | F0274:text,heuristic_sentence_split
M_Q0017_2024_海淀_二模_21_08,Q0017_2024_海淀_二模_21,已经受理的，驳回起诉。,已经受理的，驳回起诉。,,,,yes,起诉,contains legal/fact trigger,F0053:text | F0274:text,heuristic_sentence_split
M_Q0017_2024_海淀_二模_21_09,Q0017_2024_海淀_二模_21,…… 第二十六条 被请求方法院就认可和执行的申请作出裁定或者命令后，当事人不服的，在内地可以于裁定送达之日起十日内向上一级人民法院申 绿色崛起 | 中部地区的“含绿量”在不断增加，鄱阳湖、洞庭湖总磷浓度较2018年下降均超过20%，长江干流、黄河干流水质均达到Ⅱ类及以上，生态系统功能及森林覆盖率不断提升。,…… 第二十六条 被请求方法院就认可和执行的申请作出裁定或者命令后，当事人不服的，在内地可以于裁定送达之日起十日内向上一级人民法院申 绿色崛起 | 中部地区的“含绿量”在不断增加，鄱阳湖、洞庭湖总磷浓度较2018年下降均超过20%，长江干流、黄河干流水质均达到Ⅱ类及以上，生态系统功能及森林覆盖率不断提升。,,,,,法院；人民法院,contains legal/fact trigger,F0053:text | F0274:text,heuristic_sentence_split
M_Q0017_2024_海淀_二模_21_10,Q0017_2024_海淀_二模_21,城乡发展 | 近5年，中部地区城乡居民人均可支配收入由2.6万元增加到3.33万元，城乡收入差距进一步缩小，三甲医院数量约占全国五分之一……,城乡发展 | 近5年，中部地区城乡居民人均可支配收入由2.6万元增加到3.33万元，城乡收入差距进一步缩小，三甲医院数量约占全国五分之一……,,,,,,background or value context,F0053:text | F0274:text,heuristic_sentence_split
M_Q0018_2024_海淀_期中_21_1_01,Q0018_2024_海淀_期中_21_1,21（1）75 年，大国自信而坚定的脚步。,21（1）75 年，大国自信而坚定的脚步。,,,,,,background or value context,F0027:page 52,heuristic_sentence_split
M_Q0018_2024_海淀_期中_21_1_02,Q0018_2024_海淀_期中_21_1,"1950年5月1日,《中华人民共和国婚姻法》开始施行。","1950年5月1日,《中华人民共和国婚姻法》开始施行。",,,,,婚姻,contains legal/fact trigger,F0027:page 52,heuristic_sentence_split
M_Q0018_2024_海淀_期中_21_1_03,Q0018_2024_海淀_期中_21_1,这是新中国成立后颁布的第一部具有基本法律性质 的法律，彻底废除了封建主义家庭制度，确立了以婚姻自由、一夫一妻、保护妇女儿童权益为原则的社会主 义婚姻家庭制度。,这是新中国成立后颁布的第一部具有基本法律性质 的法律，彻底废除了封建主义家庭制度，确立了以婚姻自由、一夫一妻、保护妇女儿童权益为原则的社会主 义婚姻家庭制度。,,,,,婚姻,contains legal/fact trigger,F0027:page 52,heuristic_sentence_split
M_Q0018_2024_海淀_期中_21_1_04,Q0018_2024_海淀_期中_21_1,"2021年1月1日,《中华人民共和国民法典》正式实施。","2021年1月1日,《中华人民共和国民法典》正式实施。",,,,,民法典,contains legal/fact trigger,F0027:page 52,heuristic_sentence_split
M_Q0018_2024_海淀_期中_21_1_05,Q0018_2024_海淀_期中_21_1,民法典专门设置了“婚姻家庭编”， 包括婚姻法在内的多部法律同时废止。,民法典专门设置了“婚姻家庭编”， 包括婚姻法在内的多部法律同时废止。,,,,,民法典；婚姻,contains legal/fact trigger,F0027:page 52,heuristic_sentence_split
M_Q0018_2024_海淀_期中_21_1_06,Q0018_2024_海淀_期中_21_1,思政课上，大家围绕老师出示的两则法条展开了讨论。,思政课上，大家围绕老师出示的两则法条展开了讨论。,,,,,,background or value context,F0027:page 52,heuristic_sentence_split
M_Q0018_2024_海淀_期中_21_1_07,Q0018_2024_海淀_期中_21_1,小海认为，1950年婚姻法中“由男方清偿”的规 定并不合理，民法典的规定才符合良法的要求。,小海认为，1950年婚姻法中“由男方清偿”的规 定并不合理，民法典的规定才符合良法的要求。,,,,,民法典；婚姻,contains legal/fact trigger,F0027:page 52,heuristic_sentence_split
M_Q0018_2024_海淀_期中_21_1_08,Q0018_2024_海淀_期中_21_1,中华人民共和国婚姻法(1950) 第二十四条 离婚时，原为夫妻共同生活所负担的 债务，以共同生活时所得财产偿还，如无共同生活 时所得财产或共同生活时所得财产不足清偿时，由 男方清偿男女一方单独所负的债务，由本人偿还。,中华人民共和国婚姻法(1950) 第二十四条 离婚时，原为夫妻共同生活所负担的 债务，以共同生活时所得财产偿还，如无共同生活 时所得财产或共同生活时所得财产不足清偿时，由 男方清偿男女一方单独所负的债务，由本人偿还。,,,,,婚姻；夫妻,contains legal/fact trigger,F0027:page 52,heuristic_sentence_split
M_Q0018_2024_海淀_期中_21_1_09,Q0018_2024_海淀_期中_21_1,中华人民共和国民法典 第一千零八十九条 离婚时，夫妻共同债务应当共 同偿还。,中华人民共和国民法典 第一千零八十九条 离婚时，夫妻共同债务应当共 同偿还。,,,,,民法典；夫妻,contains legal/fact trigger,F0027:page 52,heuristic_sentence_split
M_Q0018_2024_海淀_期中_21_1_10,Q0018_2024_海淀_期中_21_1,共同财产不足清偿或者财产归各自所有的， 由双方协议清偿；,共同财产不足清偿或者财产归各自所有的， 由双方协议清偿；,,,,,,background or value context,F0027:page 52,heuristic_sentence_split
M_Q0018_2024_海淀_期中_21_1_11,Q0018_2024_海淀_期中_21_1,协议不成的，由人民法院判决。,协议不成的，由人民法院判决。,,,,,法院；人民法院；判决,contains legal/fact trigger,F0027:page 52,heuristic_sentence_split
M_Q0018_2024_海淀_期中_21_1_12,Q0018_2024_海淀_期中_21_1,一、试题分析 [page 53] 观点 （1分） 分析（5分） 片面 错误 正确 （认同/ 同意） 角度 知识 材料分析 时代背景 从中国实际出发/科学立法符合国情和实际（2分） 变通： 科学立法/由社会实际情况决定/立足国情/符合实际 （1分） 分析1950年和2021年具 体社会情况 （1分） 对比男女的经济地位 （1950） （1分） 男女个体 合理设定权利与义务/法律面前人人平等/ 公平 /尊重保障人权 （1分） 小海认为，1950年婚姻法中“由男方清偿”的规定并不合理，民法典的规定 才符合良法的要求。,一、试题分析 [page 53] 观点 （1分） 分析（5分） 片面 错误 正确 （认同/ 同意） 角度 知识 材料分析 时代背景 从中国实际出发/科学立法符合国情和实际（2分） 变通： 科学立法/由社会实际情况决定/立足国情/符合实际 （1分） 分析1950年和2021年具 体社会情况 （1分） 对比男女的经济地位 （1950） （1分） 男女个体 合理设定权利与义务/法律面前人人平等/ 公平 /尊重保障人权 （1分） 小海认为，1950年婚姻法中“由男方清偿”的规定并不合理，民法典的规定 才符合良法的要求。,,,,,民法典；权利；义务；婚姻,contains legal/fact trigger,F0027:page 52,heuristic_sentence_split
M_Q0018_2024_海淀_期中_21_1_13,Q0018_2024_海淀_期中_21_1,[page 54] 小海认为，1950年婚姻法中“由男方清偿”的规定并不合理，民法典的规定 才符合良法的要求。,[page 54] 小海认为，1950年婚姻法中“由男方清偿”的规定并不合理，民法典的规定 才符合良法的要求。,,,,,民法典；婚姻,contains legal/fact trigger,F0027:page 52,heuristic_sentence_split
M_Q0018_2024_海淀_期中_21_1_14,Q0018_2024_海淀_期中_21_1,小海的观点片面。,小海的观点片面。,,,,,,background or value context,F0027:page 52,heuristic_sentence_split
M_Q0018_2024_海淀_期中_21_1_15,Q0018_2024_海淀_期中_21_1,• 新中国成立初期尚未完全建立夫妻共同财产制度，在家庭生活中男方经济地位 更强，根据权利与义务相对应原则，由男方清偿具有合理性，有利于保护当事 各方的利益。,• 新中国成立初期尚未完全建立夫妻共同财产制度，在家庭生活中男方经济地位 更强，根据权利与义务相对应原则，由男方清偿具有合理性，有利于保护当事 各方的利益。,,,,,权利；义务；夫妻,contains legal/fact trigger,F0027:page 52,heuristic_sentence_split
M_Q0018_2024_海淀_期中_21_1_16,Q0018_2024_海淀_期中_21_1,• 随着时代的发展，夫妻双方的经济状况发生变化，具备了“共同偿还”“协议 清偿”的条件。,• 随着时代的发展，夫妻双方的经济状况发生变化，具备了“共同偿还”“协议 清偿”的条件。,,,,,夫妻,contains legal/fact trigger,F0027:page 52,heuristic_sentence_split
