rubric_atom_id,question_id,rubric_or_answer_phrase,evidence_type,evidence_level,plain_reward_description,related_material_atom_ids,what_expression_is_rewarded,what_judgment_student_must_make_before_writing,legal_knowledge_or_rule_if_explicit,value_expression_if_explicit,knowledge_material_value_type,can_be_written_without_material,source_locator,uncertainty
R_CC0077_2025_东城_一模_19_01,CC0077_2025_东城_一模_19,19. 阅读材料，完成表格。（8 分） （一）本题标准和变通,marking_report,formal,19. 阅读材料，完成表格。（8 分） （一）本题标准和变通,M_CC0077_2025_东城_一模_19_01|M_CC0077_2025_东城_一模_19_02,19. 阅读材料，完成表格。（8 分） （一）本题标准和变通,判断法律关系/行为性质/责任承担或程序路径(回源细化),,,material,no,F0073:page 4 | F0074:page 5 | F0074:page 8 | F0292:page 4,heuristic_atom_split_from_text_layer; needs回源核细则原文
R_CC0077_2025_东城_一模_19_02,CC0077_2025_东城_一模_19,①解决机制（1 分）：调解/诉讼调解/诉讼 1 分 （对写“诉讼”得分的原因给予解释：该案已进入诉讼程序，虽然没有“审判”但也是通过 诉讼程序的某个环节，以出具调解书的方式解决，也属于诉讼解决机制）,marking_report,formal,①解决机制（1 分）：调解/诉讼调解/诉讼 1 分 （对写“诉讼”得分的原因给予解释：该案已进入诉讼程序，虽然没有“审判”但也是通过 诉讼程序的某个环节，以出具调解书的方式解决，也属于诉讼解决机制）,M_CC0077_2025_东城_一模_19_01|M_CC0077_2025_东城_一模_19_02,①解决机制（1 分）：调解/诉讼调解/诉讼 1 分 （对写“诉讼”得分的原因给予解释：该案已进入诉讼程序，虽然没有“审判”但也是通过 诉讼程序的某个环节，以出具调解书的方式解决，也属于诉讼解决机制）,判断法律关系/行为性质/责任承担或程序路径(回源细化),调解书,,knowledge,uncertain,F0073:page 4 | F0074:page 5 | F0074:page 8 | F0292:page 4,heuristic_atom_split_from_text_layer; needs回源核细则原文
R_CC0077_2025_东城_一模_19_03,CC0077_2025_东城_一模_19,②柳某与医院的案例（3 分） 第一层：对劳动者的意义 2 分 树立劳动者权利和义务相统一的法治意识 2 分 可替换：督促劳动者履行义务 2 分 酌情替换：规范劳动者行为 1 分 第二层：对医院的意义/对双方劳动关系的意义 1 分 维护用人单位的合法权益 1 分 可替换：构建和谐劳动关系 1 分 本案例其他酌情替代：体现了公平原则、公平正义 1 分 （柳某案例总分不超过3 分）,marking_report,formal,②柳某与医院的案例（3 分） 第一层：对劳动者的意义 2 分 树立劳动者权利和义务相统一的法治意识 2 分 可替换：督促劳动者履行义务 2 分 酌情替换：规范劳动者行为 1 分 第二层：对医院的意义/对双方劳动关系的意义 1 分 维护用人单位的合法权益 1 分 可替换：构建和谐劳动关系 1 分 本案例其他酌情替代：体现了公平原则、公平正义 1 分 （柳某案例总分不超过3 分）,M_CC0077_2025_东城_一模_19_01|M_CC0077_2025_东城_一模_19_02,②柳某与医院的案例（3 分） 第一层：对劳动者的意义 2 分 树立劳动者权利和义务相统一的法治意识 2 分 可替换：督促劳动者履行义务 2 分 酌情替换：规范劳动者行为 1 分 第二层：对医院的意义/对双方劳动关系的意义 1 分 维护用人单位的合法权益 1 分 可替换：构建和谐劳动关系 1 分 本案例其他酌情替代：体现了公平原则、公平正义 1 分 （柳某案例总分不超过3 分）,判断法律关系/行为性质/责任承担或程序路径(回源细化),劳动者；用人单位,维护；规范；公平；正义,knowledge+material+value,no,F0073:page 4 | F0074:page 5 | F0074:page 8 | F0292:page 4,heuristic_atom_split_from_text_layer; needs回源核细则原文
R_CC0077_2025_东城_一模_19_04,CC0077_2025_东城_一模_19,③顾氏三兄弟照顾老人案例（4 分） 第一层：遗产管理制度 1 分 落实遗产管理制度 1 分 可替换： 合理处置老人遗产，规范遗产分配问题 1 分 有利于对公民合法财产的保护和继承 1 分 为遗产继承、财产分割提供案例支持 1 分 第二层：社会主义核心价值观/中华优秀传统美德/社会角度 3 分（1 个2 分，2 个3 分） 友善的社会主义核心价值观； 守望相助、尊老敬老的中华优秀传统美德； 社会层面：社会和谐、良好的社会氛围、对社会的引领和示范作用 （注意：2 个点至少要出现1 次具体内容，如友善、守望相助、孝老爱亲等，如果没有任何 具体内容，该层最高2 分） （二）学生表现和问题,marking_report,formal,③顾氏三兄弟照顾老人案例（4 分） 第一层：遗产管理制度 1 分 落实遗产管理制度 1 分 可替换： 合理处置老人遗产，规范遗产分配问题 1 分 有利于对公民合法财产的保护和继承 1 分 为遗产继承、财产分割提供案例支持 1 分 第二层：社会主义核心价值观/中华优秀传统美德/社会角度 3 分（1 个2 分，2 个3 分） 友善的社会主义核心价值观； 守望相助、尊老敬老的中华优秀传统美德； 社会层面：社会和谐、良好的社会氛围、对社会的引领和示范作用 （注意：2 个点至少要出现1 次具体内容，如友善、守望相助、孝老爱亲等，如果没有任何 具体内容，该层最高2 分） （二）学生表现和问题,M_CC0077_2025_东城_一模_19_08|M_CC0077_2025_东城_一模_19_09|M_CC0077_2025_东城_一模_19_15,③顾氏三兄弟照顾老人案例（4 分） 第一层：遗产管理制度 1 分 落实遗产管理制度 1 分 可替换： 合理处置老人遗产，规范遗产分配问题 1 分 有利于对公民合法财产的保护和继承 1 分 为遗产继承、财产分割提供案例支持 1 分 第二层：社会主义核心价值观/中华优秀传统美德/社会角度 3 分（1 个2 分，2 个3 分） 友善的社会主义核心价值观； 守望相助、尊老敬老的中华优秀传统美德； 社会层面：社会和谐、良好的社会氛围、对社会的引领和示范作用 （注意：2 个点至少要出现1 次具体内容，如友善、守望相助、孝老爱亲等，如果没有任何 具体内容，该层最高2 分） （二）学生表现和问题,判断法律关系/行为性质/责任承担或程序路径(回源细化),遗产,规范,knowledge+value,uncertain,F0073:page 4 | F0074:page 5 | F0074:page 8 | F0292:page 4,heuristic_atom_split_from_text_layer; needs回源核细则原文
R_CC0077_2025_东城_一模_19_05,CC0077_2025_东城_一模_19,①解决机制（1 分）： 学生问题：写“协商”、或写了多种方式且其中有错误，如“仲裁、诉讼”0 分,marking_report,formal,①解决机制（1 分）： 学生问题：写“协商”、或写了多种方式且其中有错误，如“仲裁、诉讼”0 分,M_CC0077_2025_东城_一模_19_01|M_CC0077_2025_东城_一模_19_02,①解决机制（1 分）： 学生问题：写“协商”、或写了多种方式且其中有错误，如“仲裁、诉讼”0 分,判断法律关系/行为性质/责任承担或程序路径(回源细化),,,uncertain,uncertain,F0073:page 4 | F0074:page 5 | F0074:page 8 | F0292:page 4,heuristic_atom_split_from_text_layer; needs回源核细则原文
R_CC0077_2025_东城_一模_19_06,CC0077_2025_东城_一模_19,②柳某与医院的案例（3 分） 学生问题：,marking_report,formal,②柳某与医院的案例（3 分） 学生问题：,M_CC0077_2025_东城_一模_19_01|M_CC0077_2025_东城_一模_19_02,②柳某与医院的案例（3 分） 学生问题：,判断法律关系/行为性质/责任承担或程序路径(回源细化),,,uncertain,uncertain,F0073:page 4 | F0074:page 5 | F0074:page 8 | F0292:page 4,heuristic_atom_split_from_text_layer; needs回源核细则原文
R_CC0077_2025_东城_一模_19_07,CC0077_2025_东城_一模_19,1.主体不清，如表达为：维护其合法权益，规范其行为，不知道在说医院还是劳动者； 或者只强调有利于双方行使权利、履行义务，不分析本题情境，即更注重劳动者权利和义务 相统一。,marking_report,formal,1.主体不清，如表达为：维护其合法权益，规范其行为，不知道在说医院还是劳动者； 或者只强调有利于双方行使权利、履行义务，不分析本题情境，即更注重劳动者权利和义务 相统一。,M_CC0077_2025_东城_一模_19_01|M_CC0077_2025_东城_一模_19_02,1.主体不清，如表达为：维护其合法权益，规范其行为，不知道在说医院还是劳动者； 或者只强调有利于双方行使权利、履行义务，不分析本题情境，即更注重劳动者权利和义务 相统一。,判断法律关系/行为性质/责任承担或程序路径(回源细化),劳动者,维护；规范,knowledge+material+value,no,F0073:page 4 | F0074:page 5 | F0074:page 8 | F0292:page 4,heuristic_atom_split_from_text_layer; needs回源核细则原文
R_CC0077_2025_东城_一模_19_08,CC0077_2025_东城_一模_19,2.强调维护劳动者合法权益，脱离了本题情境。,marking_report,formal,2.强调维护劳动者合法权益，脱离了本题情境。,M_CC0077_2025_东城_一模_19_01|M_CC0077_2025_东城_一模_19_02,2.强调维护劳动者合法权益，脱离了本题情境。,判断法律关系/行为性质/责任承担或程序路径(回源细化),劳动者,维护,knowledge+material+value,no,F0073:page 4 | F0074:page 5 | F0074:page 8 | F0292:page 4,heuristic_atom_split_from_text_layer; needs回源核细则原文
R_CC0077_2025_东城_一模_19_09,CC0077_2025_东城_一模_19,3.不使用“权利”“义务”等法律词汇分析意义，只从“诚信”一个角度大篇幅说明（材料 已给）。,marking_report,formal,3.不使用“权利”“义务”等法律词汇分析意义，只从“诚信”一个角度大篇幅说明（材料 已给）。,M_CC0077_2025_东城_一模_19_01|M_CC0077_2025_东城_一模_19_02,3.不使用“权利”“义务”等法律词汇分析意义，只从“诚信”一个角度大篇幅说明（材料 已给）。,判断法律关系/行为性质/责任承担或程序路径(回源细化),,,material,no,F0073:page 4 | F0074:page 5 | F0074:page 8 | F0292:page 4,heuristic_atom_split_from_text_layer; needs回源核细则原文
R_CC0077_2025_东城_一模_19_10,CC0077_2025_东城_一模_19,③顾氏三兄弟照顾老人案例（4 分） [page 5] 学生问题：,marking_report,formal,③顾氏三兄弟照顾老人案例（4 分） [page 5] 学生问题：,M_CC0077_2025_东城_一模_19_01|M_CC0077_2025_东城_一模_19_02,③顾氏三兄弟照顾老人案例（4 分） [page 5] 学生问题：,判断法律关系/行为性质/责任承担或程序路径(回源细化),,,uncertain,uncertain,F0073:page 4 | F0074:page 5 | F0074:page 8 | F0292:page 4,heuristic_atom_split_from_text_layer; needs回源核细则原文
R_CC0077_2025_东城_一模_19_11,CC0077_2025_东城_一模_19,1.没有写第一层“遗产管理制度”。忽视了材料中“遗产管理人”“分割决定书”以及表格 以案说法中“符合民法典”规定的信息，未从遗产分配、遗产管理的角度思考。,marking_report,formal,1.没有写第一层“遗产管理制度”。忽视了材料中“遗产管理人”“分割决定书”以及表格 以案说法中“符合民法典”规定的信息，未从遗产分配、遗产管理的角度思考。,M_CC0077_2025_东城_一模_19_08|M_CC0077_2025_东城_一模_19_09|M_CC0077_2025_东城_一模_19_15,1.没有写第一层“遗产管理制度”。忽视了材料中“遗产管理人”“分割决定书”以及表格 以案说法中“符合民法典”规定的信息，未从遗产分配、遗产管理的角度思考。,判断法律关系/行为性质/责任承担或程序路径(回源细化),民法典；遗产,,knowledge+material,no,F0073:page 4 | F0074:page 5 | F0074:page 8 | F0292:page 4,heuristic_atom_split_from_text_layer; needs回源核细则原文
R_CC0077_2025_东城_一模_19_12,CC0077_2025_东城_一模_19,2.社会主义核心价值观/中华优秀传统美德/社会角度层次，不出现本情境所体现的价值观、 美德、风尚的具体内容，或者不准确到位、写的过少，比如仅出现了“奉献”一个词。 （三）教学启示 首先，案例分析时（尤其情境复杂时），需要让学生对案例情境准确把握。如民事主体是谁、 法律关系的内容是什么，避免跑题。 其次，注重法律词汇、法律思维、法治意识的培养。同时，可以引导学生总结法律知识背后 体现的价值观内容，比如“坚持法治与德治相结合”“社会主义核心价值观融入民事法律规 范”“权利和义务相统一”“合理预防损害、促进社会和谐”“促进公平正义”等。 此外，在描述案例的意义时，不仅可以从法律、道德，个人、社会、国家等多角度作答，还 要对案件所涉及的具体领域进行思考，如本题中“装修纠纷”涉及的“规范市场秩序”；“柳 某与医院纠纷”涉及的“和谐劳动关系”、“就业市场”；“顾氏三兄弟照顾孤寡老人”涉及的 “遗产分配”问题等。,marking_report,formal,2.社会主义核心价值观/中华优秀传统美德/社会角度层次，不出现本情境所体现的价值观、 美德、风尚的具体内容，或者不准确到位、写的过少，比如仅出现了“奉献”一个词。 （三）教学启示 首先，案例分析时（尤其情境复杂时），需要让学生对案例情境准确把握。如民事主体是谁、 法律关系的内容是什么，避免跑题。 其次，注重法律词汇、法律思维、法治意识的培养。同时，可以引导学生总结法律知识背后 体现的价值观内容，比如“坚持法治与德治相结合”“社会主义核心价值观融入民事法律规 范”“权利和义务相统一”“合理预防损害、促进社会和谐”“促进公平正义”等。 此外，在描述案例的意义时，不仅可以从法律、道德，个人、社会、国家等多角度作答，还 要对案件所涉及的具体领域进行思考，如本题中“装修纠纷”涉及的“规范市场秩序”；“柳 某与医院纠纷”涉及的“和谐劳动关系”、“就业市场”；“顾氏三兄弟照顾孤寡老人”涉及的 “遗产分配”问题等。,M_CC0077_2025_东城_一模_19_08|M_CC0077_2025_东城_一模_19_09|M_CC0077_2025_东城_一模_19_15,2.社会主义核心价值观/中华优秀传统美德/社会角度层次，不出现本情境所体现的价值观、 美德、风尚的具体内容，或者不准确到位、写的过少，比如仅出现了“奉献”一个词。 （三）教学启示 首先，案例分析时（尤其情境复杂时），需要让学生对案例情境准确把握。如民事主体是谁、 法律关系的内容是什么，避免跑题。 其次，注重法律词汇、法律思维、法治意识的培养。同时，可以引导学生总结法律知识背后 体现的价值观内容，比如“坚持法治与德治相结合”“社会主义核心价值观融入民事法律规 范”“权利和义务相统一”“合理预防损害、促进社会和谐”“促进公平正义”等。 此外，在描述案例的意义时，不仅可以从法律、道德，个人、社会、国家等多角度作答，还 要对案件所涉及的具体领域进行思考，如本题中“装修纠纷”涉及的“规范市场秩序”；“柳 某与医院纠纷”涉及的“和谐劳动关系”、“就业市场”；“顾氏三兄弟照顾孤寡老人”涉及的 “遗产分配”问题等。,判断法律关系/行为性质/责任承担或程序路径(回源细化),民事主体；遗产,促进；引导；规范；公平；正义；秩序,knowledge+value,uncertain,F0073:page 4 | F0074:page 5 | F0074:page 8 | F0292:page 4,heuristic_atom_split_from_text_layer; needs回源核细则原文
R_CC0084_2025_东城_二模_19_01,CC0084_2025_东城_二模_19,19.阅读材料，完成表格。 （一）本题标准和变通,marking_report,formal,19.阅读材料，完成表格。 （一）本题标准和变通,M_CC0084_2025_东城_二模_19_01|M_CC0084_2025_东城_二模_19_02,19.阅读材料，完成表格。 （一）本题标准和变通,判断法律关系/行为性质/责任承担或程序路径(回源细化),,,material,no,F0100:page 3 | F0101:page 5 | F0101:page 7 | F0317:page 3,heuristic_atom_split_from_text_layer; needs回源核细则原文
R_CC0084_2025_东城_二模_19_02,CC0084_2025_东城_二模_19,①龙某为钱某文身案例（2 分）：该情境有两个问题，即合同效力问题和侵权问题： 学生可以通过把一个问题说清楚得2 分，也可以通过呈现2 个准确的知识点得2 分 合同效力问题：限制民事行为能力人/法定代理人未追认（1 分）+ 合同无效（1 分） 侵权问题：龙某没有尽到核实义务/存在过错（1 分）+ 侵犯身体权/健康权（1 分） 呈现了两个知识点，如：钱某事限制民事行为能力人（1 分）+龙某侵犯了身体权/健康 [page 4] 权（1 分）,marking_report,formal,①龙某为钱某文身案例（2 分）：该情境有两个问题，即合同效力问题和侵权问题： 学生可以通过把一个问题说清楚得2 分，也可以通过呈现2 个准确的知识点得2 分 合同效力问题：限制民事行为能力人/法定代理人未追认（1 分）+ 合同无效（1 分） 侵权问题：龙某没有尽到核实义务/存在过错（1 分）+ 侵犯身体权/健康权（1 分） 呈现了两个知识点，如：钱某事限制民事行为能力人（1 分）+龙某侵犯了身体权/健康 [page 4] 权（1 分）,M_CC0084_2025_东城_二模_19_01|M_CC0084_2025_东城_二模_19_02,①龙某为钱某文身案例（2 分）：该情境有两个问题，即合同效力问题和侵权问题： 学生可以通过把一个问题说清楚得2 分，也可以通过呈现2 个准确的知识点得2 分 合同效力问题：限制民事行为能力人/法定代理人未追认（1 分）+ 合同无效（1 分） 侵权问题：龙某没有尽到核实义务/存在过错（1 分）+ 侵犯身体权/健康权（1 分） 呈现了两个知识点，如：钱某事限制民事行为能力人（1 分）+龙某侵犯了身体权/健康 [page 4] 权（1 分）,判断法律关系/行为性质/责任承担或程序路径(回源细化),民事行为能力；身体权；健康权,,knowledge,uncertain,F0100:page 3 | F0101:page 5 | F0101:page 7 | F0317:page 3,heuristic_atom_split_from_text_layer; needs回源核细则原文
R_CC0084_2025_东城_二模_19_03,CC0084_2025_东城_二模_19,②杨某自媒体案例（2 分） 杨某利用自媒体，故意侮辱/诽谤某公司，造成其社会评价降低（任意一个要件1 分）+ 侵 害名誉权（不可替换，1 分） 构成要件替换：诬陷、捏造、造谣、诋毁、抹黑、不实信息；损害形象、损害该公司声誉； 邬某服务条款案例：,marking_report,formal,②杨某自媒体案例（2 分） 杨某利用自媒体，故意侮辱/诽谤某公司，造成其社会评价降低（任意一个要件1 分）+ 侵 害名誉权（不可替换，1 分） 构成要件替换：诬陷、捏造、造谣、诋毁、抹黑、不实信息；损害形象、损害该公司声誉； 邬某服务条款案例：,M_CC0084_2025_东城_二模_19_01|M_CC0084_2025_东城_二模_19_02,②杨某自媒体案例（2 分） 杨某利用自媒体，故意侮辱/诽谤某公司，造成其社会评价降低（任意一个要件1 分）+ 侵 害名誉权（不可替换，1 分） 构成要件替换：诬陷、捏造、造谣、诋毁、抹黑、不实信息；损害形象、损害该公司声誉； 邬某服务条款案例：,判断法律关系/行为性质/责任承担或程序路径(回源细化),名誉权,,knowledge+material+value,no,F0100:page 3 | F0101:page 5 | F0101:page 7 | F0317:page 3,heuristic_atom_split_from_text_layer; needs回源核细则原文
R_CC0084_2025_东城_二模_19_04,CC0084_2025_东城_二模_19,③体现的民法原则（1 分）： 公平原则（1 分） 可替换：诚信原则（1 分）,marking_report,formal,③体现的民法原则（1 分）： 公平原则（1 分） 可替换：诚信原则（1 分）,M_CC0084_2025_东城_二模_19_01|M_CC0084_2025_东城_二模_19_02,③体现的民法原则（1 分）： 公平原则（1 分） 可替换：诚信原则（1 分）,判断法律关系/行为性质/责任承担或程序路径(回源细化),,公平,value,uncertain,F0100:page 3 | F0101:page 5 | F0101:page 7 | F0317:page 3,heuristic_atom_split_from_text_layer; needs回源核细则原文
R_CC0084_2025_东城_二模_19_05,CC0084_2025_东城_二模_19,④典型意义：意义一条2 分，两条3 分： 第一条：维护消费者合法权益 第二条：规范格式条款的使用 如本题消费者权益和格式条款都没提到，提到规范商家经营给1 分。 （二）学生表现和问题,marking_report,formal,④典型意义：意义一条2 分，两条3 分： 第一条：维护消费者合法权益 第二条：规范格式条款的使用 如本题消费者权益和格式条款都没提到，提到规范商家经营给1 分。 （二）学生表现和问题,M_CC0084_2025_东城_二模_19_13,④典型意义：意义一条2 分，两条3 分： 第一条：维护消费者合法权益 第二条：规范格式条款的使用 如本题消费者权益和格式条款都没提到，提到规范商家经营给1 分。 （二）学生表现和问题,判断法律关系/行为性质/责任承担或程序路径(回源细化),格式条款,维护；规范,knowledge+material+value,no,F0100:page 3 | F0101:page 5 | F0101:page 7 | F0317:page 3,heuristic_atom_split_from_text_layer; needs回源核细则原文
R_CC0084_2025_东城_二模_19_06,CC0084_2025_东城_二模_19,①龙某为钱某文身案例（2 分）： 学生问题：,marking_report,formal,①龙某为钱某文身案例（2 分）： 学生问题：,M_CC0084_2025_东城_二模_19_01|M_CC0084_2025_东城_二模_19_02,①龙某为钱某文身案例（2 分）： 学生问题：,判断法律关系/行为性质/责任承担或程序路径(回源细化),,,uncertain,uncertain,F0100:page 3 | F0101:page 5 | F0101:page 7 | F0317:page 3,heuristic_atom_split_from_text_layer; needs回源核细则原文
R_CC0084_2025_东城_二模_19_07,CC0084_2025_东城_二模_19,1. 把限制民事行为能力人说成：不完全民事行为能力人、部分民事行为能力人、半民事行 为能力人、限制民事权利能力人，不得分。（若说钱某不具备完全民事行为能力，给分了）,marking_report,formal,1. 把限制民事行为能力人说成：不完全民事行为能力人、部分民事行为能力人、半民事行 为能力人、限制民事权利能力人，不得分。（若说钱某不具备完全民事行为能力，给分了）,M_CC0084_2025_东城_二模_19_01|M_CC0084_2025_东城_二模_19_02,1. 把限制民事行为能力人说成：不完全民事行为能力人、部分民事行为能力人、半民事行 为能力人、限制民事权利能力人，不得分。（若说钱某不具备完全民事行为能力，给分了）,判断法律关系/行为性质/责任承担或程序路径(回源细化),民事行为能力,,knowledge,uncertain,F0100:page 3 | F0101:page 5 | F0101:page 7 | F0317:page 3,heuristic_atom_split_from_text_layer; needs回源核细则原文
R_CC0084_2025_东城_二模_19_08,CC0084_2025_东城_二模_19,2. 用抄表格中已有材料的方式分析案件，如“龙某违反了守法和公序良俗原则、不规范经 营，侵犯了未成年人合法权益”,marking_report,formal,2. 用抄表格中已有材料的方式分析案件，如“龙某违反了守法和公序良俗原则、不规范经 营，侵犯了未成年人合法权益”,M_CC0084_2025_东城_二模_19_01|M_CC0084_2025_东城_二模_19_02,2. 用抄表格中已有材料的方式分析案件，如“龙某违反了守法和公序良俗原则、不规范经 营，侵犯了未成年人合法权益”,判断法律关系/行为性质/责任承担或程序路径(回源细化),,规范,material+value,no,F0100:page 3 | F0101:page 5 | F0101:page 7 | F0317:page 3,heuristic_atom_split_from_text_layer; needs回源核细则原文
R_CC0084_2025_东城_二模_19_09,CC0084_2025_东城_二模_19,②杨某自媒体案例（2 分） 学生问题：不能用“侮辱、诽谤”“造成社会评价降低”等词汇提炼杨某做法，完全抄材料： “在没有事实依据的情况下…评价……造成严重负面影响”，不得要件的1 分。,marking_report,formal,②杨某自媒体案例（2 分） 学生问题：不能用“侮辱、诽谤”“造成社会评价降低”等词汇提炼杨某做法，完全抄材料： “在没有事实依据的情况下…评价……造成严重负面影响”，不得要件的1 分。,M_CC0084_2025_东城_二模_19_01|M_CC0084_2025_东城_二模_19_02,②杨某自媒体案例（2 分） 学生问题：不能用“侮辱、诽谤”“造成社会评价降低”等词汇提炼杨某做法，完全抄材料： “在没有事实依据的情况下…评价……造成严重负面影响”，不得要件的1 分。,判断法律关系/行为性质/责任承担或程序路径(回源细化),,,material+value,no,F0100:page 3 | F0101:page 5 | F0101:page 7 | F0317:page 3,heuristic_atom_split_from_text_layer; needs回源核细则原文
R_CC0084_2025_东城_二模_19_10,CC0084_2025_东城_二模_19,③体现的民法原则 学生问题： 将1/3 的同学不知道民法原则是什么，在自己编句子。 写自愿原则的很多。（格式条款中排斥消费者权利的条款主要违反的是《民法典》中的公平 原则，自愿强调的是当事人自主决定合同内容、订立、变更等）,marking_report,formal,③体现的民法原则 学生问题： 将1/3 的同学不知道民法原则是什么，在自己编句子。 写自愿原则的很多。（格式条款中排斥消费者权利的条款主要违反的是《民法典》中的公平 原则，自愿强调的是当事人自主决定合同内容、订立、变更等）,M_CC0084_2025_东城_二模_19_13,③体现的民法原则 学生问题： 将1/3 的同学不知道民法原则是什么，在自己编句子。 写自愿原则的很多。（格式条款中排斥消费者权利的条款主要违反的是《民法典》中的公平 原则，自愿强调的是当事人自主决定合同内容、订立、变更等）,判断法律关系/行为性质/责任承担或程序路径(回源细化),民法典；格式条款,公平,knowledge+material+value,no,F0100:page 3 | F0101:page 5 | F0101:page 7 | F0317:page 3,heuristic_atom_split_from_text_layer; needs回源核细则原文
R_CC0084_2025_东城_二模_19_11,CC0084_2025_东城_二模_19,④典型意义：学生问题：没有围绕格式条款谈意义，或者依然不明确对“消费者”的保护， 还是在说保护“双方的权利”“公民的权利”。 （三）教学启示 第一，案例分析时需要让学生对案例情境准确把握。合同问题（效力问题、违约问题等）、 侵权问题的分析方法还需明确，细致分析案件中的法律关系，明确各方当事人的权利和义务。 第二，学生对法律的主干知识内容掌握程度还需提升。如民法基本原则的内涵以及在案件分 析中的应用方法、名誉权的构成要件、格式条款这类教材中有专门介绍的内容等。教材强调 了格式条款有助于降低交易成本、适应现代市场经济发展的要求，即规范格式条款后对经济 发展的长远意义，答案中几乎没有提到，建议最后冲刺阶段把法律的主干内容再做简单梳理。,marking_report,formal,④典型意义：学生问题：没有围绕格式条款谈意义，或者依然不明确对“消费者”的保护， 还是在说保护“双方的权利”“公民的权利”。 （三）教学启示 第一，案例分析时需要让学生对案例情境准确把握。合同问题（效力问题、违约问题等）、 侵权问题的分析方法还需明确，细致分析案件中的法律关系，明确各方当事人的权利和义务。 第二，学生对法律的主干知识内容掌握程度还需提升。如民法基本原则的内涵以及在案件分 析中的应用方法、名誉权的构成要件、格式条款这类教材中有专门介绍的内容等。教材强调 了格式条款有助于降低交易成本、适应现代市场经济发展的要求，即规范格式条款后对经济 发展的长远意义，答案中几乎没有提到，建议最后冲刺阶段把法律的主干内容再做简单梳理。,M_CC0084_2025_东城_二模_19_13,④典型意义：学生问题：没有围绕格式条款谈意义，或者依然不明确对“消费者”的保护， 还是在说保护“双方的权利”“公民的权利”。 （三）教学启示 第一，案例分析时需要让学生对案例情境准确把握。合同问题（效力问题、违约问题等）、 侵权问题的分析方法还需明确，细致分析案件中的法律关系，明确各方当事人的权利和义务。 第二，学生对法律的主干知识内容掌握程度还需提升。如民法基本原则的内涵以及在案件分 析中的应用方法、名誉权的构成要件、格式条款这类教材中有专门介绍的内容等。教材强调 了格式条款有助于降低交易成本、适应现代市场经济发展的要求，即规范格式条款后对经济 发展的长远意义，答案中几乎没有提到，建议最后冲刺阶段把法律的主干内容再做简单梳理。,判断法律关系/行为性质/责任承担或程序路径(回源细化),格式条款；名誉权,规范,knowledge+material+value,no,F0100:page 3 | F0101:page 5 | F0101:page 7 | F0317:page 3,heuristic_atom_split_from_text_layer; needs回源核细则原文
R_CC0092_2025_东城_期末_19_1_01,CC0092_2025_东城_期末_19_1,19（1）评分细则（两种思路都可以得分，如果在同样的思路中，要求涉及具体问题不同， 1个问题1分） • 思路1.充电桩方案的具体内容是否符合/违反规定（依法依规） • 如： • 设置充电柜是否违反消防规定； • 改变公有部分用途的法律程序问题； • 涉及民法典对公共区域功能改变的规定； • 思路2.充电桩方案的具体内容涉及哪些权利？ • 如： • 公共区域设置充电柜是否涉及侵权问题； • 可能侵害部分业主对公共部分的合法权利 • 充电柜建设是否损害相邻权的问题 • 充电柜安全问题可能侵犯居民的人身安全和财产权 • xx问题侵犯了居民的合法权益 [page 12] •,marking_rubric,formal,19（1）评分细则（两种思路都可以得分，如果在同样的思路中，要求涉及具体问题不同， 1个问题1分） • 思路1.充电桩方案的具体内容是否符合/违反规定（依法依规） • 如： • 设置充电柜是否违反消防规定； • 改变公有部分用途的法律程序问题； • 涉及民法典对公共区域功能改变的规定； • 思路2.充电桩方案的具体内容涉及哪些权利？ • 如： • 公共区域设置充电柜是否涉及侵权问题； • 可能侵害部分业主对公共部分的合法权利 • 充电柜建设是否损害相邻权的问题 • 充电柜安全问题可能侵犯居民的人身安全和财产权 • xx问题侵犯了居民的合法权益 [page 12] •,M_CC0092_2025_东城_期末_19_1_03,19（1）评分细则（两种思路都可以得分，如果在同样的思路中，要求涉及具体问题不同， 1个问题1分） • 思路1.充电桩方案的具体内容是否符合/违反规定（依法依规） • 如： • 设置充电柜是否违反消防规定； • 改变公有部分用途的法律程序问题； • 涉及民法典对公共区域功能改变的规定； • 思路2.充电桩方案的具体内容涉及哪些权利？ • 如： • 公共区域设置充电柜是否涉及侵权问题； • 可能侵害部分业主对公共部分的合法权利 • 充电柜建设是否损害相邻权的问题 • 充电柜安全问题可能侵犯居民的人身安全和财产权 • xx问题侵犯了居民的合法权益 [page 12] •,判断法律关系/行为性质/责任承担或程序路径(回源细化),民法典,,knowledge,uncertain,F0128:page 11 | F0129:slide 11 | F0129:slide 12 | F0338:page 11,heuristic_atom_split_from_text_layer; needs回源核细则原文
