idx,key,card_id,h1,h2,h3,title,question,tong_lines
1673,2026海淀一模Q20,2026_海淀_一模_Q20,经济全球化,兼：国内国际两种资源两个市场,利用两个市场两种资源优化全球资源配置,6. 2026海淀一模Q20中国标准走出国门撬动两个市场两种资源,结合材料，运用《当代国际政治与经济》知识，谈谈中国标准走出国门的意义。,【同题组】  （本题8分） | · 经济全球化：中国扩大高水平对外开放与制度型开放；利用两个市场两种资源优化全球资源配置；加强技术创新、提高产品质量，增强竞争力；积极参与全球经济治理和经贸规则完善；参与国际标准制定，提升国际规则话语权；促进全球范围内标准共通、技术共享，推动全球技术创新与绿色转型 | · 政治多极化：推动国际秩序和全球治理体系更加公正合理
1681,2025昌平二模Q21,2025_昌平_二模_Q21,经济全球化,兼：国内国际两种资源两个市场,利用两个市场两种资源优化全球资源配置,7. 2025昌平二模Q21稳外资举措激活两个市场两种资源,结合材料，说明上述举措对我国建设更高水平的开放型经济具有什么重要意义。,【同题组】  （本题8分） | · 经济全球化：推进贸易和投资自由化便利化；推动经济全球化朝着更加开放、包容、普惠、平衡、共赢方向发展；推进普惠包容的经济全球化，推动构建更加开放、包容的全球经济格局；提高开放型经济水平；利用两个市场两种资源优化全球资源配置；积极参与全球经济治理和经贸规则完善；参与国际标准制定，提升国际规则话语权
1688,2026石景山二模Q18,2026_石景山_二模_Q18,经济全球化,兼：国内国际两种资源两个市场,利用两个市场两种资源优化全球资源配置,8. 2026石景山二模Q18,结合材料，运用《当代国际政治与经济》知识，分析中国与东盟经贸合作能够提质升级的原因。,【同题组】 | · 时代背景：和平与发展仍是时代主题 | · 理论：国家间共同利益是国家合作的基础；当前国际竞争的实质是以经济和科技实力为基础的综合国力较量；维护国家利益是主权国家对外活动的出发点和落脚点 | · 经济全球化：顺应经济全球化趋势，主动融入并推动深化；推动经济全球化朝着更加开放、包容、普惠、平衡、共赢方向发展；利用两个市场两种资源优化全球资源配置 | · 政治多极化：推动构建人类命运共同体
1698,2024东城一模Q20,2024_东城_一模_Q20,经济全球化,兼：国内国际两种资源两个市场,利用两个市场两种资源优化全球资源配置,9. 2024东城一模Q20,结合材料，运用经济的相关知识，分析我国的上述措施如何通过构建新发展格局助力经济高质量发展。,【同题组】 | · 经济全球化：顺应经济全球化趋势，主动融入并推动深化；中国扩大高水平对外开放与制度型开放；利用两个市场两种资源优化全球资源配置
1705,2026朝阳期中Q17,2026_朝阳_期中_Q17,经济全球化,兼：国内国际两种资源两个市场,利用两个市场两种资源优化全球资源配置,10. 2026朝阳期中Q17,结合材料，运用《当代国际政治与经济》知识阐述我国应如何处理好推进“人工智能+”发展过程中的重要关系。,【同题组】  （本题8分） | · 理论：维护国家利益是主权国家对外活动的出发点和落脚点 | · 经济全球化：处理好自力更生和对外开放的关系，参与经济全球化和国际分工；利用两个市场两种资源优化全球资源配置；内外联通畅通国内国际双循环，提升国际循环质量；加强技术创新、提高产品质量，增强竞争力；统筹开放与安全，维护产业链供应链安全稳定 | · 政治多极化：共商共建共享的全球治理观；推动构建人类命运共同体 | · 中国：坚持总体国家安全观，统筹发展与安全，以新安全格局保障新发展格局；贡献中国智慧、中国方案、中国力量；中国推动构建人类命运共同体；坚持正确义利观；与发展中国家共享发展新机遇，惠民生增福祉，实现互利共赢；展现大国责任担当
1715,2024西城一模Q19(6),2024_西城_一模_Q19_6,经济全球化,兼：国内国际两种资源两个市场,利用两个市场两种资源优化全球资源配置,11. 2024西城一模Q19(6),结合材料，从经济角度分析我国未来产业发展的机遇和挑战，以及攻克“卡脖子”难题对经济开放发展的助推作用。,【同题组】 | · 理论：当前国际竞争的实质是以经济和科技实力为基础的综合国力较量 | · 经济全球化：利用两个市场两种资源优化全球资源配置；加强技术创新、提高产品质量，增强竞争力；积极参与全球经济治理和经贸规则完善；参与国际标准制定，提升国际规则话语权；我国的未来产业有非常广阔的国际市场，为未来产业“走出去”提供了可能；以开放促进产业升级，为未来产业拓展国际空间，提升国际竞争力，筑牢安全基础
1723,2024朝阳一模Q21,2024_朝阳_一模_Q21,经济全球化,兼：国内国际两种资源两个市场,利用两个市场两种资源优化全球资源配置,12. 2024朝阳一模Q21,结合上述资料，在分析我国当前经济形势的基础上，运用《当代国际政治与经济》知识，谈谈如何推动中国经济在变局中开新局。,【同题组】 | · 时代背景：百年变局与外部风险挑战 | · 经济全球化：推动建设开放型世界经济，深化国际分工与合作；提高开放型经济水平；利用两个市场两种资源优化全球资源配置；内外联通畅通国内国际双循环，提升国际循环质量 | · 政治多极化：相互尊重、公平正义、合作共赢的新型国际关系；在平等互利基础上开展合作，实现互利共赢；推动构建人类命运共同体；促进共同发展、维护持久和平，共同推进现代化 | · 中国：坚持总体国家安全观，统筹发展与安全，以新安全格局保障新发展格局；和平共处五项原则是我国对外关系基本准则；坚持独立自主、自力更生，增强发展主动权
1733,2025西城一模Q18,2025_西城_一模_Q18,经济全球化,兼：国内国际两种资源两个市场,利用两个市场两种资源优化全球资源配置,13. 2025西城一模Q18,从“两条鱼循环”看增长新空间。产自中国的鳗鱼“游”向世界，挪威三文鱼“飞”来中国，增长新空间在不断拓展。结合材料，运用《经济与社会》所学，谈谈中国经济增长新空间是如何拓展的。,【同题组】 | · 经济全球化：推进贸易和投资自由化便利化；提高开放型经济水平；利用两个市场两种资源优化全球资源配置；内外联通畅通国内国际双循环，提升国际循环质量；加强技术创新、提高产品质量，增强竞争力 | · 政治多极化：在平等互利基础上开展合作，实现互利共赢
1741,2025海淀期中Q16(2),2025_海淀_期中_Q16_2,经济全球化,兼：国内国际两种资源两个市场,利用两个市场两种资源优化全球资源配置,14. 2025海淀期中Q16(2),结合材料三，从经济角度，为中国咖啡企业“出海”提出建议。,"【同题组】 | · 经济全球化：顺应经济全球化趋势，主动融入并推动深化；利用两个市场两种资源优化全球资源配置；加强技术创新、提高产品质量，增强竞争力；参与全球经济治理和规则制定，为企业出海营造国际环境；企业和政府可利用国际组织赋予的权利，积极参与全球经济治理和规则制定，为企业""出海""营造良好的国际环境；维护全球产业链供应链稳定畅通"
1748,2024丰台一模Q20,2024_丰台_一模_Q20,经济全球化,兼：国内国际两种资源两个市场,利用两个市场两种资源优化全球资源配置,"15. 2024丰台一模Q20供应链如何成为""共赢链""",结合材料，运用《当代国际政治与经济》知识，说明我国的实践是如何推动供应链成为国际合作“共赢链”的。,【同题组】 | · 经济全球化：推进贸易和投资自由化便利化；利用两个市场两种资源优化全球资源配置；维护全球产业链供应链稳定畅通；以产业链供应链合作推动互利共赢
1757,2024石景山一模Q19(2),2024_石景山_一模_Q19_2,经济全球化,兼：国内国际两种资源两个市场,利用两个市场两种资源优化全球资源配置,"16. 2024石景山一模Q19(2)新能源车企""扎下根""",结合材料，运用《当代国际政治与经济》知识，分析中国新能源汽车企业从“走出去”到“扎下根”的原因。（8分）,【同题组】  （本题8分） | · 经济全球化：顺应经济全球化趋势，主动融入并推动深化；利用两个市场两种资源优化全球资源配置；发挥比较优势并打造国际竞争新优势 | · 中国：促进技术共享和民生改善，为全球可持续发展贡献力量
1768,2025西城一模Q18,2025_西城_一模_Q18,经济全球化,兼：国内国际两种资源两个市场,内外联通畅通国内国际双循环，提升国际循环质量,1. 2025西城一模Q18,从“两条鱼循环”看增长新空间。产自中国的鳗鱼“游”向世界，挪威三文鱼“飞”来中国，增长新空间在不断拓展。结合材料，运用《经济与社会》所学，谈谈中国经济增长新空间是如何拓展的。,【同题组】 | · 经济全球化：推进贸易和投资自由化便利化；提高开放型经济水平；利用两个市场两种资源优化全球资源配置；内外联通畅通国内国际双循环，提升国际循环质量；加强技术创新、提高产品质量，增强竞争力 | · 政治多极化：在平等互利基础上开展合作，实现互利共赢
1776,2026房山一模Q19,2026_房山_一模_Q19,经济全球化,兼：国内国际两种资源两个市场,内外联通畅通国内国际双循环，提升国际循环质量,"2. 2026房山一模Q19海南""一线放开""自由便利",结合材料，运用《当代国际政治与经济》知识，分析海南自贸港封关是如何助力国际循环的。,【同题组】 | · 经济全球化：推进贸易和投资自由化便利化；推动建设开放型世界经济，深化国际分工与合作；中国扩大高水平对外开放与制度型开放；利用两个市场两种资源优化全球资源配置；内外联通畅通国内国际双循环，提升国际循环质量；加强技术创新、提高产品质量，增强竞争力；维护全球产业链供应链稳定畅通 | · 中国：贡献中国智慧、中国方案、中国力量
1784,2025丰台一模Q20,2025_丰台_一模_Q20,经济全球化,兼：国内国际两种资源两个市场,内外联通畅通国内国际双循环，提升国际循环质量,3. 2025丰台一模Q20北京“两区”通关创新,结合材料，运用《经济与社会》《当代国际政治与经济》知识，说明北京“两区”建设的举措是如何助力开放型经济迈上新台阶的。,【同题组】 | · 经济全球化：推进贸易和投资自由化便利化；提高开放型经济水平；中国扩大高水平对外开放与制度型开放；内外联通畅通国内国际双循环，提升国际循环质量
1791,2026门头沟一模Q20,2026_门头沟_一模_Q20,经济全球化,兼：国内国际两种资源两个市场,内外联通畅通国内国际双循环，提升国际循环质量,4. 2026门头沟一模Q20——海南自贸港全岛封关的国内国际意义,结合材料，运用《当代国际政治与经济》知识，分析海南自贸港全岛封关为何能为中国经济发展注入新动能、为世界经济开放发展注入新活力。,【同题组】 | · 经济全球化：共享经济全球化成果，促进世界经济共同繁荣；推进贸易和投资自由化便利化；顺应经济全球化趋势，主动融入并推动深化；推动建设开放型世界经济，深化国际分工与合作；发展更高层次开放型经济；中国扩大高水平对外开放与制度型开放；互利共赢的开放战略；利用两个市场两种资源优化全球资源配置；内外联通畅通国内国际双循环，提升国际循环质量；维护全球产业链供应链稳定畅通
1798,2026朝阳期中Q17,2026_朝阳_期中_Q17,经济全球化,兼：国内国际两种资源两个市场,内外联通畅通国内国际双循环，提升国际循环质量,5. 2026朝阳期中Q17,结合材料，运用《当代国际政治与经济》知识阐述我国应如何处理好推进“人工智能+”发展过程中的重要关系。,【同题组】  （本题8分） | · 理论：维护国家利益是主权国家对外活动的出发点和落脚点 | · 经济全球化：处理好自力更生和对外开放的关系，参与经济全球化和国际分工；利用两个市场两种资源优化全球资源配置；内外联通畅通国内国际双循环，提升国际循环质量；加强技术创新、提高产品质量，增强竞争力；统筹开放与安全，维护产业链供应链安全稳定 | · 政治多极化：共商共建共享的全球治理观；推动构建人类命运共同体 | · 中国：坚持总体国家安全观，统筹发展与安全，以新安全格局保障新发展格局；贡献中国智慧、中国方案、中国力量；中国推动构建人类命运共同体；坚持正确义利观；与发展中国家共享发展新机遇，惠民生增福祉，实现互利共赢；展现大国责任担当
1808,2024海淀一模Q18(1),2024_海淀_一模_Q18_1,经济全球化,兼：国内国际两种资源两个市场,内外联通畅通国内国际双循环，提升国际循环质量,6. 2024海淀一模Q18(1),结合材料，运用《当代国际政治与经济》知识，预测上述举措对服务高水平对外开放的积极影响。（6分）,【同题组】  （本题6分） | · 经济全球化：促进全球资源优化配置和国际贸易发展；推进贸易和投资自由化便利化；推动经济全球化朝着更加开放、包容、普惠、平衡、共赢方向发展；提高开放型经济水平；发展更高层次开放型经济；利用两个市场两种资源优化全球资源配置；内外联通畅通国内国际双循环，提升国际循环质量
1815,2024朝阳一模Q21,2024_朝阳_一模_Q21,经济全球化,兼：国内国际两种资源两个市场,内外联通畅通国内国际双循环，提升国际循环质量,7. 2024朝阳一模Q21,结合上述资料，在分析我国当前经济形势的基础上，运用《当代国际政治与经济》知识，谈谈如何推动中国经济在变局中开新局。,【同题组】 | · 时代背景：百年变局与外部风险挑战 | · 经济全球化：推动建设开放型世界经济，深化国际分工与合作；提高开放型经济水平；利用两个市场两种资源优化全球资源配置；内外联通畅通国内国际双循环，提升国际循环质量 | · 政治多极化：相互尊重、公平正义、合作共赢的新型国际关系；在平等互利基础上开展合作，实现互利共赢；推动构建人类命运共同体；促进共同发展、维护持久和平，共同推进现代化 | · 中国：坚持总体国家安全观，统筹发展与安全，以新安全格局保障新发展格局；和平共处五项原则是我国对外关系基本准则；坚持独立自主、自力更生，增强发展主动权
1827,2025门头沟一模Q19,2025_门头沟_一模_Q19,经济全球化,兼：国内国际两种资源两个市场,中国市场红利与全球经济包容性增长,1. 2025门头沟一模Q19,结合材料，运用《当代国际政治与经济》的相关知识，分析中国做“赋能型大国”的世界意义？,【同题组】 | · 经济全球化：推动经济全球化朝着更加开放、包容、普惠、平衡、共赢方向发展；中国市场红利与全球经济包容性增长 | · 政治多极化：相互尊重、公平正义、合作共赢的新型国际关系 | · 中国：贡献中国智慧、中国方案、中国力量；中国推动构建人类命运共同体；倡导文明平等互鉴，弘扬全人类共同价值，尊重世界文明多样性；促进技术共享和民生改善，为全球可持续发展贡献力量
1840,2025海淀一模Q21(2),2025_海淀_一模_Q21_2,经济全球化,兼：国内国际两种资源两个市场,中国市场红利推动互利共赢,1. 2025海淀一模Q21(2),结合材料，运用《当代国际政治与经济》知识，说明我国外贸为何能连上两个万亿级台阶。（6分）,【同题组】  （本题6分） | · 经济全球化：推进贸易和投资自由化便利化；中国市场红利推动互利共赢；数字贸易与数字经济跨境流通
1851,2026东城二模Q20(3),2026_东城_二模_Q20_3,经济全球化,兼：国内国际两种资源两个市场,促进国内国际双循环，让世界共享中国发展机遇,1. 2026东城二模Q20(3),结合材料三，运用《当代国际政治与经济》知识，分析购在中国与投资中国如何协同发力，释放我国独特的开放红利。,【同题组】  （本题7分） | · 经济全球化：推进贸易和投资自由化便利化；中国扩大高水平对外开放与制度型开放；促进国内国际双循环，让世界共享中国发展机遇；发挥我国超大规模市场优势；推动全球要素向中国市场集聚
1862,2026东城二模Q20(3),2026_东城_二模_Q20_3,经济全球化,兼：国内国际两种资源两个市场,发挥我国超大规模市场优势,1. 2026东城二模Q20(3),结合材料三，运用《当代国际政治与经济》知识，分析购在中国与投资中国如何协同发力，释放我国独特的开放红利。,【同题组】  （本题7分） | · 经济全球化：推进贸易和投资自由化便利化；中国扩大高水平对外开放与制度型开放；促进国内国际双循环，让世界共享中国发展机遇；发挥我国超大规模市场优势；推动全球要素向中国市场集聚
1873,2026东城二模Q20(3),2026_东城_二模_Q20_3,经济全球化,兼：国内国际两种资源两个市场,推动全球要素向中国市场集聚,1. 2026东城二模Q20(3),结合材料三，运用《当代国际政治与经济》知识，分析购在中国与投资中国如何协同发力，释放我国独特的开放红利。,【同题组】  （本题7分） | · 经济全球化：推进贸易和投资自由化便利化；中国扩大高水平对外开放与制度型开放；促进国内国际双循环，让世界共享中国发展机遇；发挥我国超大规模市场优势；推动全球要素向中国市场集聚
1886,2025西城期末Q20(2),2025_西城_期末_Q20_2,经济全球化,国际分工、企业出海与国际竞争新优势,加强技术创新、提高产品质量，增强竞争力,1. 2025西城期末Q20(2),欧盟是中国整车出口的第一大市场，也是中国电动汽车出口的主要目的地。2024年10月，欧盟决定对从中国进口的纯电动汽车征收为期五年的高额反补贴税。中国汽车企业该如何应对？（6分）,【同题组】  （本题6分） | · 经济全球化：加强技术创新、提高产品质量，增强竞争力；实施出口市场多元化战略，减少对单一市场的依赖；充分运用国际规则，利用国际组织赋予的权利，对话磋商，积极维护自身权益
1893,2026房山一模Q19,2026_房山_一模_Q19,经济全球化,国际分工、企业出海与国际竞争新优势,加强技术创新、提高产品质量，增强竞争力,"2. 2026房山一模Q19海南""一线放开""自由便利",结合材料，运用《当代国际政治与经济》知识，分析海南自贸港封关是如何助力国际循环的。,【同题组】 | · 经济全球化：推进贸易和投资自由化便利化；推动建设开放型世界经济，深化国际分工与合作；中国扩大高水平对外开放与制度型开放；利用两个市场两种资源优化全球资源配置；内外联通畅通国内国际双循环，提升国际循环质量；加强技术创新、提高产品质量，增强竞争力；维护全球产业链供应链稳定畅通 | · 中国：贡献中国智慧、中国方案、中国力量
1901,2026朝阳期中Q17,2026_朝阳_期中_Q17,经济全球化,国际分工、企业出海与国际竞争新优势,加强技术创新、提高产品质量，增强竞争力,3. 2026朝阳期中Q17,结合材料，运用《当代国际政治与经济》知识阐述我国应如何处理好推进“人工智能+”发展过程中的重要关系。,【同题组】  （本题8分） | · 理论：维护国家利益是主权国家对外活动的出发点和落脚点 | · 经济全球化：处理好自力更生和对外开放的关系，参与经济全球化和国际分工；利用两个市场两种资源优化全球资源配置；内外联通畅通国内国际双循环，提升国际循环质量；加强技术创新、提高产品质量，增强竞争力；统筹开放与安全，维护产业链供应链安全稳定 | · 政治多极化：共商共建共享的全球治理观；推动构建人类命运共同体 | · 中国：坚持总体国家安全观，统筹发展与安全，以新安全格局保障新发展格局；贡献中国智慧、中国方案、中国力量；中国推动构建人类命运共同体；坚持正确义利观；与发展中国家共享发展新机遇，惠民生增福祉，实现互利共赢；展现大国责任担当
1911,2024西城一模Q19(6),2024_西城_一模_Q19_6,经济全球化,国际分工、企业出海与国际竞争新优势,加强技术创新、提高产品质量，增强竞争力,4. 2024西城一模Q19(6),结合材料，从经济角度分析我国未来产业发展的机遇和挑战，以及攻克“卡脖子”难题对经济开放发展的助推作用。,【同题组】 | · 理论：当前国际竞争的实质是以经济和科技实力为基础的综合国力较量 | · 经济全球化：利用两个市场两种资源优化全球资源配置；加强技术创新、提高产品质量，增强竞争力；积极参与全球经济治理和经贸规则完善；参与国际标准制定，提升国际规则话语权；我国的未来产业有非常广阔的国际市场，为未来产业“走出去”提供了可能；以开放促进产业升级，为未来产业拓展国际空间，提升国际竞争力，筑牢安全基础
1919,2025西城一模Q18,2025_西城_一模_Q18,经济全球化,国际分工、企业出海与国际竞争新优势,加强技术创新、提高产品质量，增强竞争力,5. 2025西城一模Q18,从“两条鱼循环”看增长新空间。产自中国的鳗鱼“游”向世界，挪威三文鱼“飞”来中国，增长新空间在不断拓展。结合材料，运用《经济与社会》所学，谈谈中国经济增长新空间是如何拓展的。,【同题组】 | · 经济全球化：推进贸易和投资自由化便利化；提高开放型经济水平；利用两个市场两种资源优化全球资源配置；内外联通畅通国内国际双循环，提升国际循环质量；加强技术创新、提高产品质量，增强竞争力 | · 政治多极化：在平等互利基础上开展合作，实现互利共赢
1927,2026海淀一模Q20,2026_海淀_一模_Q20,经济全球化,国际分工、企业出海与国际竞争新优势,加强技术创新、提高产品质量，增强竞争力,6. 2026海淀一模Q20中国标准走出国门撬动两个市场两种资源,结合材料，运用《当代国际政治与经济》知识，谈谈中国标准走出国门的意义。,【同题组】  （本题8分） | · 经济全球化：中国扩大高水平对外开放与制度型开放；利用两个市场两种资源优化全球资源配置；加强技术创新、提高产品质量，增强竞争力；积极参与全球经济治理和经贸规则完善；参与国际标准制定，提升国际规则话语权；促进全球范围内标准共通、技术共享，推动全球技术创新与绿色转型 | · 政治多极化：推动国际秩序和全球治理体系更加公正合理
1935,2025海淀期中Q16(2),2025_海淀_期中_Q16_2,经济全球化,国际分工、企业出海与国际竞争新优势,加强技术创新、提高产品质量，增强竞争力,7. 2025海淀期中Q16(2),结合材料三，从经济角度，为中国咖啡企业“出海”提出建议。,"【同题组】 | · 经济全球化：顺应经济全球化趋势，主动融入并推动深化；利用两个市场两种资源优化全球资源配置；加强技术创新、提高产品质量，增强竞争力；参与全球经济治理和规则制定，为企业出海营造国际环境；企业和政府可利用国际组织赋予的权利，积极参与全球经济治理和规则制定，为企业""出海""营造良好的国际环境；维护全球产业链供应链稳定畅通"
1943,2025西城期末Q20(2),2025_西城_期末_Q20_2,经济全球化,国际分工、企业出海与国际竞争新优势,实施出口市场多元化战略，减少对单一市场的依赖,1. 2025西城期末Q20(2),欧盟是中国整车出口的第一大市场，也是中国电动汽车出口的主要目的地。2024年10月，欧盟决定对从中国进口的纯电动汽车征收为期五年的高额反补贴税。中国汽车企业该如何应对？（6分）,【同题组】  （本题6分） | · 经济全球化：加强技术创新、提高产品质量，增强竞争力；实施出口市场多元化战略，减少对单一市场的依赖；充分运用国际规则，利用国际组织赋予的权利，对话磋商，积极维护自身权益
1952,2024石景山一模Q19(2),2024_石景山_一模_Q19_2,经济全球化,国际分工、企业出海与国际竞争新优势,发挥比较优势并打造国际竞争新优势,1. 2024石景山一模Q19(2),结合材料，运用《当代国际政治与经济》知识，分析中国新能源汽车企业从“走出去”到“扎下根”的原因。（8分）,【同题组】  （本题8分） | · 经济全球化：顺应经济全球化趋势，主动融入并推动深化；利用两个市场两种资源优化全球资源配置；发挥比较优势并打造国际竞争新优势 | · 中国：促进技术共享和民生改善，为全球可持续发展贡献力量
1962,2026西城一模Q20(2),2026_西城_一模_Q20_2,经济全球化,国际分工、企业出海与国际竞争新优势,发挥比较优势并打造国际竞争新优势,2. 2026西城一模Q20(2),结合材料，运用《当代国际政治与经济》知识，分析中国—东盟自贸区3.0版是如何为区域发展和世界经济注入强劲动力的。,【同题组】  （本题8分） | · 理论：共同利益是合作的基础 | · 经济全球化：推进贸易和投资自由化便利化；发挥比较优势并打造国际竞争新优势；坚持多边贸易、多边主义与全球经济治理体系改革；提升发展中国家的代表性和发言权，打破规则制定垄断；统筹发展和安全，形成多元稳定的经贸关系
1974,2025海淀期中Q16(2),2025_海淀_期中_Q16_2,经济全球化,全球经济治理与规则权益,参与全球经济治理和规则制定，为企业出海营造国际环境,1. 2025海淀期中Q16(2),结合材料三，从经济角度，为中国咖啡企业“出海”提出建议。,"【同题组】 | · 经济全球化：顺应经济全球化趋势，主动融入并推动深化；利用两个市场两种资源优化全球资源配置；加强技术创新、提高产品质量，增强竞争力；参与全球经济治理和规则制定，为企业出海营造国际环境；企业和政府可利用国际组织赋予的权利，积极参与全球经济治理和规则制定，为企业""出海""营造良好的国际环境；维护全球产业链供应链稳定畅通"
1982,2026东城一模Q19(3),2026_东城_一模_Q19_3,经济全球化,全球经济治理与规则权益,积极参与全球经济治理和经贸规则完善,1. 2026东城一模Q19(3),结合材料二，运用《当代国际政治与经济》知识，分析在推动未来产业中，北京是如何统筹高水平对外开放与提升产业链韧性之间关系的。（8分）,【同题组】  （本题8分） | · 经济全球化：处理好自力更生和对外开放的关系，参与经济全球化和国际分工；建设开放型世界经济，扩大开放合作；发展更高层次开放型经济；中国扩大高水平对外开放与制度型开放；积极参与全球经济治理和经贸规则完善；参与国际标准制定，提升国际规则话语权；统筹开放与安全，维护产业链供应链安全稳定；以开放促进产业升级，为未来产业拓展国际空间，提升国际竞争力，筑牢安全基础
1989,2024西城一模Q19(6),2024_西城_一模_Q19_6,经济全球化,全球经济治理与规则权益,积极参与全球经济治理和经贸规则完善,2. 2024西城一模Q19(6),结合材料，从经济角度分析我国未来产业发展的机遇和挑战，以及攻克“卡脖子”难题对经济开放发展的助推作用。,【同题组】 | · 理论：当前国际竞争的实质是以经济和科技实力为基础的综合国力较量 | · 经济全球化：利用两个市场两种资源优化全球资源配置；加强技术创新、提高产品质量，增强竞争力；积极参与全球经济治理和经贸规则完善；参与国际标准制定，提升国际规则话语权；我国的未来产业有非常广阔的国际市场，为未来产业“走出去”提供了可能；以开放促进产业升级，为未来产业拓展国际空间，提升国际竞争力，筑牢安全基础
1997,2026海淀一模Q20,2026_海淀_一模_Q20,经济全球化,全球经济治理与规则权益,积极参与全球经济治理和经贸规则完善,3. 2026海淀一模Q20,结合材料，运用《当代国际政治与经济》知识，谈谈中国标准走出国门的意义。,【同题组】  （本题8分） | · 经济全球化：中国扩大高水平对外开放与制度型开放；利用两个市场两种资源优化全球资源配置；加强技术创新、提高产品质量，增强竞争力；积极参与全球经济治理和经贸规则完善；参与国际标准制定，提升国际规则话语权；促进全球范围内标准共通、技术共享，推动全球技术创新与绿色转型 | · 政治多极化：推动国际秩序和全球治理体系更加公正合理
2005,2025昌平二模Q21,2025_昌平_二模_Q21,经济全球化,全球经济治理与规则权益,积极参与全球经济治理和经贸规则完善,4. 2025昌平二模Q21,结合材料，说明上述举措对我国建设更高水平的开放型经济具有什么重要意义。,【同题组】  （本题8分） | · 经济全球化：推进贸易和投资自由化便利化；推动经济全球化朝着更加开放、包容、普惠、平衡、共赢方向发展；推进普惠包容的经济全球化，推动构建更加开放、包容的全球经济格局；提高开放型经济水平；利用两个市场两种资源优化全球资源配置；积极参与全球经济治理和经贸规则完善；参与国际标准制定，提升国际规则话语权
2013,2024西城一模Q19(6),2024_西城_一模_Q19_6,经济全球化,全球经济治理与规则权益,参与国际标准制定，提升国际规则话语权,1. 2024西城一模Q19(6),结合材料，从经济角度分析我国未来产业发展的机遇和挑战，以及攻克“卡脖子”难题对经济开放发展的助推作用。,【同题组】 | · 理论：当前国际竞争的实质是以经济和科技实力为基础的综合国力较量 | · 经济全球化：利用两个市场两种资源优化全球资源配置；加强技术创新、提高产品质量，增强竞争力；积极参与全球经济治理和经贸规则完善；参与国际标准制定，提升国际规则话语权；我国的未来产业有非常广阔的国际市场，为未来产业“走出去”提供了可能；以开放促进产业升级，为未来产业拓展国际空间，提升国际竞争力，筑牢安全基础
2025,2026海淀一模Q20,2026_海淀_一模_Q20,经济全球化,全球经济治理与规则权益,参与国际标准制定，提升国际规则话语权,2. 2026海淀一模Q20中国标准与全球经济治理参与,结合材料，运用《当代国际政治与经济》知识，谈谈中国标准走出国门的意义。,【同题组】  （本题8分） | · 经济全球化：中国扩大高水平对外开放与制度型开放；利用两个市场两种资源优化全球资源配置；加强技术创新、提高产品质量，增强竞争力；积极参与全球经济治理和经贸规则完善；参与国际标准制定，提升国际规则话语权；促进全球范围内标准共通、技术共享，推动全球技术创新与绿色转型 | · 政治多极化：推动国际秩序和全球治理体系更加公正合理
2033,2025昌平二模Q21,2025_昌平_二模_Q21,经济全球化,全球经济治理与规则权益,参与国际标准制定，提升国际规则话语权,3. 2025昌平二模Q21稳外资行动提升全球经济治理话语权,结合材料，说明上述举措对我国建设更高水平的开放型经济具有什么重要意义。,【同题组】  （本题8分） | · 经济全球化：推进贸易和投资自由化便利化；推动经济全球化朝着更加开放、包容、普惠、平衡、共赢方向发展；推进普惠包容的经济全球化，推动构建更加开放、包容的全球经济格局；提高开放型经济水平；利用两个市场两种资源优化全球资源配置；积极参与全球经济治理和经贸规则完善；参与国际标准制定，提升国际规则话语权
2040,2026东城一模Q19(3),2026_东城_一模_Q19_3,经济全球化,全球经济治理与规则权益,参与国际标准制定，提升国际规则话语权,4. 2026东城一模Q19(3),结合材料二，运用《当代国际政治与经济》知识，分析在推动未来产业中，北京是如何统筹高水平对外开放与提升产业链韧性之间关系的。（8分）,【同题组】  （本题8分） | · 经济全球化：处理好自力更生和对外开放的关系，参与经济全球化和国际分工；建设开放型世界经济，扩大开放合作；发展更高层次开放型经济；中国扩大高水平对外开放与制度型开放；积极参与全球经济治理和经贸规则完善；参与国际标准制定，提升国际规则话语权；统筹开放与安全，维护产业链供应链安全稳定；以开放促进产业升级，为未来产业拓展国际空间，提升国际竞争力，筑牢安全基础
2048,2025西城期末Q20(2),2025_西城_期末_Q20_2,经济全球化,全球经济治理与规则权益,充分运用国际规则，利用国际组织赋予的权利，对话磋商，积极维护自身权益,1. 2025西城期末Q20(2),欧盟是中国整车出口的第一大市场，也是中国电动汽车出口的主要目的地。2024年10月，欧盟决定对从中国进口的纯电动汽车征收为期五年的高额反补贴税。中国汽车企业该如何应对？（6分）,【同题组】  （本题6分） | · 经济全球化：加强技术创新、提高产品质量，增强竞争力；实施出口市场多元化战略，减少对单一市场的依赖；充分运用国际规则，利用国际组织赋予的权利，对话磋商，积极维护自身权益
2056,2024海淀期中Q16(2),2024_海淀_期中_Q16_2,经济全球化,全球经济治理与规则权益,"企业和政府可利用国际组织赋予的权利，积极参与全球经济治理和规则制定，为企业""出海""营造良好的国际环境",1. 2024海淀期中Q16(2),"（2）结合材料三，从经济角度，为中国咖啡企业""出海""提出建议。（6分）",【同题组】
