batch,file,line,question,core,grade,landing_hard,interp,landing,raw
2,v5_out_2.txt,94,2026朝阳一模Q20,相互尊重、公平正义、合作共赢的新型国际关系,真推理,False,"阐释：真推理（抓原卷对外合作""经贸、技术、人文、机制多领域并列""且""相互尊重、互利共赢""替代""阵营对抗""→国际关系方向性，先典型再合作共赢再落注入稳定性，换题不成立）","落点：OK（细则③""合作共赢新型国际关系""）","· 相互尊重、公平正义、合作共赢的新型国际关系 | 阐释：真推理（抓原卷对外合作""经贸、技术、人文、机制多领域并列""且""相互尊重、互利共赢""替代""阵营对抗""→国际关系方向性，先典型再合作共赢再落注入稳定性，换题不成立）| 落点：OK（细则③""合作共赢新型国际关系""）"
2,v5_out_2.txt,95,2026朝阳一模Q20,共商共建共享的全球治理观,真推理,False,"阐释：真推理（抓一连串""双向""动作——扩大自贸朋友圈、分享发展成果、要素双向流动→非单向输出，从共商共建共享切入，换题不成立）","落点：OK（细则③""坚持共商共建共享""）","· 共商共建共享的全球治理观 | 阐释：真推理（抓一连串""双向""动作——扩大自贸朋友圈、分享发展成果、要素双向流动→非单向输出，从共商共建共享切入，换题不成立）| 落点：OK（细则③""坚持共商共建共享""）"
2,v5_out_2.txt,96,2026朝阳一模Q20,贡献中国智慧、中国方案、中国力量,套路,False,"阐释：套路（""不能只复述鲁班工坊、菌草、AI眼镜、开源大模型，而要说明中国方案和中国主张如何成立""""正好承担这个解释功能：中国行动提供的是可供共同问题使用的理念、机制或实践方案""——固定模板）","落点：OK（细则②""义利观、智慧方案""括注，答案贴材料）","· 贡献中国智慧、中国方案、中国力量 | 阐释：套路（""不能只复述鲁班工坊、菌草、AI眼镜、开源大模型，而要说明中国方案和中国主张如何成立""""正好承担这个解释功能：中国行动提供的是可供共同问题使用的理念、机制或实践方案""——固定模板）| 落点：OK（细则②""义利观、智慧方案""括注，答案贴材料）"
2,v5_out_2.txt,97,2026朝阳一模Q20,中国推动构建人类命运共同体,真推理,False,阐释：真推理（把创新驱动/扩大开放/共享机遇/对发展中国家赋能四类行动统合到人类命运共同体作方向标，先事实底盘再共同发展取向再落共同体，换题不成立）,"落点：OK（细则②""推动构建人类命运共同体""）","· 中国推动构建人类命运共同体 | 阐释：真推理（把创新驱动/扩大开放/共享机遇/对发展中国家赋能四类行动统合到人类命运共同体作方向标，先事实底盘再共同发展取向再落共同体，换题不成立）| 落点：OK（细则②""推动构建人类命运共同体""）"
2,v5_out_2.txt,98,2026朝阳一模Q20,坚持正确义利观,套路,False,"阐释：套路（""能解释Q20中的人类命运共同体、鲁班工坊、菌草、减贫，因为这些线索提示的是大国责任与发展合作""——固定模板）","落点：OK（细则②""大国责任与担当（义利观）""）","· 坚持正确义利观 | 阐释：套路（""能解释Q20中的人类命运共同体、鲁班工坊、菌草、减贫，因为这些线索提示的是大国责任与发展合作""——固定模板）| 落点：OK（细则②""大国责任与担当（义利观）""）"
2,v5_out_2.txt,99,2026朝阳一模Q20,与发展中国家共享发展新机遇，惠民生增福祉，实现互利共赢,套路,False,"阐释：套路（""能解释Q20中的鲁班工坊、菌草、减贫、教育，因为这些线索提示的是国际关系方向…以平等合作替代对抗和零和""——固定模板）","落点：OK（细则②""改善发展中国家民生""范畴）","· 与发展中国家共享发展新机遇，惠民生增福祉，实现互利共赢 | 阐释：套路（""能解释Q20中的鲁班工坊、菌草、减贫、教育，因为这些线索提示的是国际关系方向…以平等合作替代对抗和零和""——固定模板）| 落点：OK（细则②""改善发展中国家民生""范畴）"
2,v5_out_2.txt,100,2026朝阳一模Q20,坚持正确义利观，在发展合作中共享机遇,套路,False,"阐释：套路（""不是停在鲁班工坊、菌草、减贫、教育本身，而是看见它们共同指向大国责任与发展合作""——固定模板，且与上面""坚持正确义利观""条近重复设点）",落点：OK（细则②义利观，答案切题）,"· 坚持正确义利观，在发展合作中共享机遇 | 阐释：套路（""不是停在鲁班工坊、菌草、减贫、教育本身，而是看见它们共同指向大国责任与发展合作""——固定模板，且与上面""坚持正确义利观""条近重复设点）| 落点：OK（细则②义利观，答案切题）"
2,v5_out_2.txt,101,2026朝阳一模Q20,改善发展中国家民生并助力持续发展,套路,False,"阐释：套路（""能解释Q20中的鲁班工坊、菌草、减贫，因为这些线索提示的是大国责任与发展合作…项目要指向民生改善和可持续发展能力提升""——固定模板）","落点：OK（细则②""改善发展中国家民生""明列）","· 改善发展中国家民生并助力持续发展 | 阐释：套路（""能解释Q20中的鲁班工坊、菌草、减贫，因为这些线索提示的是大国责任与发展合作…项目要指向民生改善和可持续发展能力提升""——固定模板）| 落点：OK（细则②""改善发展中国家民生""明列）"
2,v5_out_2.txt,102,2026朝阳一模Q20,展现大国责任担当,套路,False,"阐释：套路（""材料中的开放合作、经验分享和对发展中国家的赋能体现中国不是旁观者，而是全球发展的贡献者…从大国责任担当说明""——通用断言式，未具体溯源到某条材料的术语撬动）","落点：OK（细则②""展现出大国责任与担当""明列）","· 展现大国责任担当 | 阐释：套路（""材料中的开放合作、经验分享和对发展中国家的赋能体现中国不是旁观者，而是全球发展的贡献者…从大国责任担当说明""——通用断言式，未具体溯源到某条材料的术语撬动）| 落点：OK（细则②""展现出大国责任与担当""明列）"
2,v5_out_2.txt,106,2025东城二模Q20,和平与发展仍是时代主题,套路,False,"阐释：套路（""不是停在脱钩断链、贸易保护主义、同球共济本身，而是看见它们共同指向时代条件与外部环境…放在和平、发展、合作的时代方向中判断""——固定模板）","落点：OK（细则第一层""替代：笼统交代背景—和平与发展—1分""）","· 和平与发展仍是时代主题 | 阐释：套路（""不是停在脱钩断链、贸易保护主义、同球共济本身，而是看见它们共同指向时代条件与外部环境…放在和平、发展、合作的时代方向中判断""——固定模板）| 落点：OK（细则第一层""替代：笼统交代背景—和平与发展—1分""）"
2,v5_out_2.txt,107,2025东城二模Q20,百年变局与外部风险挑战,真推理,False,"阐释：真推理（精准复述原卷开头""经济复苏乏力、贸易保护主义、地区冲突、阵营对抗、脱钩断链、恐怖主义、气候变化""多类问题→变乱交织信号，首层须把外部风险交代到位，换题不成立）",落点：OK（细则第一层背景2分，答案逐点贴材料）,"· 百年变局与外部风险挑战 | 阐释：真推理（精准复述原卷开头""经济复苏乏力、贸易保护主义、地区冲突、阵营对抗、脱钩断链、恐怖主义、气候变化""多类问题→变乱交织信号，首层须把外部风险交代到位，换题不成立）| 落点：OK（细则第一层背景2分，答案逐点贴材料）"
2,v5_out_2.txt,108,2025东城二模Q20,国家间共同利益是国家合作的基础,真推理,False,"阐释：真推理（指出单靠精神口号不足以解释""同球共济""国际接受度→先解释共同基础，先各国共同利益再使精神能丰富命运共同体内涵被接受，紧扣细则第二层逻辑，换题不成立）","落点：OK（细则第二层""符合各国共同利益2分""，命中普遍失分点）","· 国家间共同利益是国家合作的基础 | 阐释：真推理（指出单靠精神口号不足以解释""同球共济""国际接受度→先解释共同基础，先各国共同利益再使精神能丰富命运共同体内涵被接受，紧扣细则第二层逻辑，换题不成立）| 落点：OK（细则第二层""符合各国共同利益2分""，命中普遍失分点）"
2,v5_out_2.txt,109,2025东城二模Q20,推动构建人类命运共同体,套路,False,"阐释：套路（""不是停在人类命运共同体、脱钩断链、贸易保护主义、同球共济本身，而是看见它们共同指向共同体价值统摄""——固定模板）","落点：OK（细则第二层""同球共济精神丰富人类命运共同体内涵2分""）","· 推动构建人类命运共同体 | 阐释：套路（""不是停在人类命运共同体、脱钩断链、贸易保护主义、同球共济本身，而是看见它们共同指向共同体价值统摄""——固定模板）| 落点：OK（细则第二层""同球共济精神丰富人类命运共同体内涵2分""）"
2,v5_out_2.txt,110,2025东城二模Q20,推动国际关系民主化、和平解决国际争端,真推理,False,"阐释：真推理（指出""行动""二字把答案锁定具体方案层、泛标签无承载力，把推动国际关系民主化/和平解决国际争端列为可操作政治行动，精准对应细则行动层替代点，换题不成立）","落点：OK（细则第三层""替代：具体方案—推动国际关系民主化、和平解决国际争端—2分""，逐字命中）","· 推动国际关系民主化、和平解决国际争端 | 阐释：真推理（指出""行动""二字把答案锁定具体方案层、泛标签无承载力，把推动国际关系民主化/和平解决国际争端列为可操作政治行动，精准对应细则行动层替代点，换题不成立）| 落点：OK（细则第三层""替代：具体方案—推动国际关系民主化、和平解决国际争端—2分""，逐字命中）"
2,v5_out_2.txt,111,2025东城二模Q20,世界多极化是当今国际形势的突出特点,套路,False,"阐释：套路（""用于Q20，是因为设问要围绕主题组织论证，脱钩断链、贸易保护主义、同球共济已经把全球南方合作摆出来""""材料中的因果路径或价值判断要由这个核心点解释清楚""——典型空泛通用句，且""全球南方合作""原卷未出现，系移植填空）","落点：OK（细则第一层""替代：世界多极化等1分""）","· 世界多极化是当今国际形势的突出特点 | 阐释：套路（""用于Q20，是因为设问要围绕主题组织论证，脱钩断链、贸易保护主义、同球共济已经把全球南方合作摆出来""""材料中的因果路径或价值判断要由这个核心点解释清楚""——典型空泛通用句，且""全球南方合作""原卷未出现，系移植填空）| 落点：OK（细则第一层""替代：世界多极化等1分""）"
2,v5_out_2.txt,112,2025东城二模Q20,贡献中国智慧、中国方案、中国力量,真推理,False,阐释：真推理（精准抓中国在地区和平、气候治理、人工智能治理三领域行动分属安全/生态/技术三层，把分布行动收束为方案输出主线，换题不成立）,"落点：OK（细则第三层""为解决问题贡献中国智慧和中国方案2分""，答案""劝和促谈、气候、人工智能治理倡议""贴材料）","· 贡献中国智慧、中国方案、中国力量 | 阐释：真推理（精准抓中国在地区和平、气候治理、人工智能治理三领域行动分属安全/生态/技术三层，把分布行动收束为方案输出主线，换题不成立）| 落点：OK（细则第三层""为解决问题贡献中国智慧和中国方案2分""，答案""劝和促谈、气候、人工智能治理倡议""贴材料）"
2,v5_out_2.txt,113,2025东城二模Q20,中国推动构建人类命运共同体,真推理,False,"阐释：真推理（精准抓原卷""地球比作全人类共同家园""+共同挑战+中国行动，""共同家园""指向命运绑定非利益博弈，解释同球共济如何与命运共同体衔接，换题不成立）","落点：OK（细则第二层""丰富人类命运共同体内涵""；与""推动构建人类命运共同体""条重复设点，但触发与落点角度不同，均切题）","· 中国推动构建人类命运共同体 | 阐释：真推理（精准抓原卷""地球比作全人类共同家园""+共同挑战+中国行动，""共同家园""指向命运绑定非利益博弈，解释同球共济如何与命运共同体衔接，换题不成立）| 落点：OK（细则第二层""丰富人类命运共同体内涵""；与""推动构建人类命运共同体""条重复设点，但触发与落点角度不同，均切题）"
3,v5_out_3.txt,8,2026石景山一模Q20,和平与发展仍是时代主题,套路,False,"阐释:套路（新公式""线索提示时代条件与外部环境→正当性放在和平发展合作方向判断""是通用模板，未咬住""五个共同""任一条具体内容，对""为何由五个共同想到时代主题""无实质推理）","落点:OK（细则明列""和平发展合作共赢""角度，落点""顺应和平发展合作共赢潮流、致力亚太和平合作与共同发展""切合）","· 和平与发展仍是时代主题 | 阐释:套路（新公式""线索提示时代条件与外部环境→正当性放在和平发展合作方向判断""是通用模板，未咬住""五个共同""任一条具体内容，对""为何由五个共同想到时代主题""无实质推理） | 落点:OK（细则明列""和平发展合作共赢""角度，落点""顺应和平发展合作共赢潮流、致力亚太和平合作与共同发展""切合）"
3,v5_out_3.txt,9,2026石景山一模Q20,国家间共同利益是国家合作的基础,真推理,False,"阐释:真推理（抓住""五条都从共同切入→合作建立在相互交织利益之上""，并提示先点共同利益再接凝聚共识、助推走深走实，链条扣材料）","落点:OK（对应""共同/维护共同利益""角度，落点准确）","· 国家间共同利益是国家合作的基础 | 阐释:真推理（抓住""五条都从共同切入→合作建立在相互交织利益之上""，并提示先点共同利益再接凝聚共识、助推走深走实，链条扣材料） | 落点:OK（对应""共同/维护共同利益""角度，落点准确）"
3,v5_out_3.txt,10,2026石景山一模Q20,推进贸易和投资自由化便利化,套路,False,"阐释:套路（""看见它们共同指向跨境交易和要素流动条件""略有指向，但主体仍是通用""改变成本/准入/便利程度""模板，未点出材料""二、共同营造开放型区域经济环境""这一条，推理偏浅）","落点:OK（对应""开放""角度细则""坚持世贸组织基本原则、破除贸易壁垒""，落点切合）","· 推进贸易和投资自由化便利化 | 阐释:套路（""看见它们共同指向跨境交易和要素流动条件""略有指向，但主体仍是通用""改变成本/准入/便利程度""模板，未点出材料""二、共同营造开放型区域经济环境""这一条，推理偏浅） | 落点:OK（对应""开放""角度细则""坚持世贸组织基本原则、破除贸易壁垒""，落点切合）"
3,v5_out_3.txt,11,2026石景山一模Q20,推动经济全球化朝更加开放包容普惠平衡共赢方向发展,套路,False,"阐释:套路（""开放不是口号而是通过平台规则通关市场变实际联通""为通用句，未绑定""五、共同促进普惠包容发展""原文）","落点:OK（对应""包容/经济全球化""角度，落点切合细则普惠包容方向）","· 推动经济全球化朝更加开放包容普惠平衡共赢方向发展 | 阐释:套路（""开放不是口号而是通过平台规则通关市场变实际联通""为通用句，未绑定""五、共同促进普惠包容发展""原文） | 落点:OK（对应""包容/经济全球化""角度，落点切合细则普惠包容方向）"
3,v5_out_3.txt,12,2026石景山一模Q20,推进普惠包容的经济全球化,套路,False,"阐释:套路（与上一条共用""开放平台规则市场联通""同一模板，仅把落点词换成""解决发展不平衡、维护发展中国家权益""，公式化痕迹明显）","落点:OK（细则""包容""角度示例原话""着力解决发展不平衡问题、维护发展中国家正当权益""，落点高度吻合）","· 推进普惠包容的经济全球化 | 阐释:套路（与上一条共用""开放平台规则市场联通""同一模板，仅把落点词换成""解决发展不平衡、维护发展中国家权益""，公式化痕迹明显） | 落点:OK（细则""包容""角度示例原话""着力解决发展不平衡问题、维护发展中国家正当权益""，落点高度吻合）"
3,v5_out_3.txt,13,2026石景山一模Q20,建设开放型世界经济,套路,False,"阐释:套路（""承担解释开放平台规则市场联通如何成立的功能""+""更广参与/更低成本/更公平机会""通用句，三条连用同一骨架）","落点:OK（对应""开放""角度""坚持多边主义、共同营造开放型区域经济环境""，落点切合）","· 建设开放型世界经济 | 阐释:套路（""承担解释开放平台规则市场联通如何成立的功能""+""更广参与/更低成本/更公平机会""通用句，三条连用同一骨架） | 落点:OK（对应""开放""角度""坚持多边主义、共同营造开放型区域经济环境""，落点切合）"
3,v5_out_3.txt,14,2026石景山一模Q20,维护多边贸易体制,真推理,False,"阐释:真推理（紧扣材料""世贸组织改革方向、最惠国待遇、非歧视原则""，指出关键不是单个项目而是开放合作所依赖的规则秩序，并给出""先点共同维护多边贸易体制→接基本原则→指向破除壁垒稳定开放合作""的可操作链条，与原卷第一条""共同维护多边贸易体制""逐字对应）","落点:OK（落点完整覆盖细则""开放""角度规则支撑要点）","· 维护多边贸易体制 | 阐释:真推理（紧扣材料""世贸组织改革方向、最惠国待遇、非歧视原则""，指出关键不是单个项目而是开放合作所依赖的规则秩序，并给出""先点共同维护多边贸易体制→接基本原则→指向破除壁垒稳定开放合作""的可操作链条，与原卷第一条""共同维护多边贸易体制""逐字对应） | 落点:OK（落点完整覆盖细则""开放""角度规则支撑要点）"
3,v5_out_3.txt,15,2026石景山一模Q20,相互尊重公平正义合作共赢的新型国际关系,套路,False,"阐释:套路（""看见它们共同指向国际关系方向""+""以平等合作替代对抗和零和""为通用判断，五个共同材料并未直接呈现对抗/零和语境，推理略悬浮）","落点:OK（细则虽未单列""新型国际关系""，但""和平发展合作共赢""角度可涵盖，且为选必一主干术语，落点不偏）","· 相互尊重公平正义合作共赢的新型国际关系 | 阐释:套路（""看见它们共同指向国际关系方向""+""以平等合作替代对抗和零和""为通用判断，五个共同材料并未直接呈现对抗/零和语境，推理略悬浮） | 落点:OK（细则虽未单列""新型国际关系""，但""和平发展合作共赢""角度可涵盖，且为选必一主干术语，落点不偏）"
3,v5_out_3.txt,16,2026石景山一模Q20,在平等互利基础上开展合作实现互利共赢,套路,False,"阐释:套路（与上条同模板""国际关系方向/平等合作替代对抗零和""，仅落点词替换）","落点:OK（与""合作共赢""角度一致）","· 在平等互利基础上开展合作实现互利共赢 | 阐释:套路（与上条同模板""国际关系方向/平等合作替代对抗零和""，仅落点词替换） | 落点:OK（与""合作共赢""角度一致）"
3,v5_out_3.txt,17,2026石景山一模Q20,共商共建共享的全球治理观,套路,False,"阐释:套路（""指向全球治理结构/多方参与共同建设共享结果而非单边安排""通用句，未结合五个共同具体条目论证，但方向正确）","落点:OK（细则明列""共商共建共享""角度，官方示例首句即""中国倡议共商共建共享，致力共同维护、共同推进、共享繁荣""，落点逐字吻合）","· 共商共建共享的全球治理观 | 阐释:套路（""指向全球治理结构/多方参与共同建设共享结果而非单边安排""通用句，未结合五个共同具体条目论证，但方向正确） | 落点:OK（细则明列""共商共建共享""角度，官方示例首句即""中国倡议共商共建共享，致力共同维护、共同推进、共享繁荣""，落点逐字吻合）"
3,v5_out_3.txt,18,2026石景山一模Q20,中国推动构建人类命运共同体,套路,False,"阐释:套路（""指向共同体价值统摄/把中国发展他国利益全球问题放在同一命运关联""为价值高点通用模板）","落点:OK（细则明列""人类命运共同体""角度，落点切合）","· 中国推动构建人类命运共同体 | 阐释:套路（""指向共同体价值统摄/把中国发展他国利益全球问题放在同一命运关联""为价值高点通用模板） | 落点:OK（细则明列""人类命运共同体""角度，落点切合）"
3,v5_out_3.txt,22,2026海淀二模Q20(2),和平与发展仍是时代主题,套路,False,"阐释:套路（""承担解释时代条件与外部环境如何成立的功能""+""正当性放和平发展合作方向判断""通用模板，未扣材料""全球发展面临新挑战、同球共济团结合作才是正确选择""具体句）","落点:OK（细则明列该角度，落点""同球共济、团结合作才是正确选择，全球发展倡议顺应这一潮流""切合，且呼应材料原句""同球共济、团结合作""）","· 和平与发展仍是时代主题 | 阐释:套路（""承担解释时代条件与外部环境如何成立的功能""+""正当性放和平发展合作方向判断""通用模板，未扣材料""全球发展面临新挑战、同球共济团结合作才是正确选择""具体句） | 落点:OK（细则明列该角度，落点""同球共济、团结合作才是正确选择，全球发展倡议顺应这一潮流""切合，且呼应材料原句""同球共济、团结合作""）"
3,v5_out_3.txt,23,2026海淀二模Q20(2),国家间共同利益是国家合作的基础,真推理,False,"阐释:真推理（指出""近百国签署文件→需求收益有交汇点→共同利益是合作基础""，落点把""契合全人类共同利益""与材料""近百个国家同中方签署合作文件、携手共谋发展""绑定，链条成立且引材料事实属实）","落点:OK（细则明列""共同利益""角度，落点准确）","· 国家间共同利益是国家合作的基础 | 阐释:真推理（指出""近百国签署文件→需求收益有交汇点→共同利益是合作基础""，落点把""契合全人类共同利益""与材料""近百个国家同中方签署合作文件、携手共谋发展""绑定，链条成立且引材料事实属实） | 落点:OK（细则明列""共同利益""角度，落点准确）"
3,v5_out_3.txt,24,2026海淀二模Q20(2),共商共建共享的全球治理观,真推理,False,"阐释:真推理（落点引""共建全球发展促进中心网络、提升发展中国家可持续造血能力""，此为材料原文事实，并接共商共建共享理念，材料绑定到位；前半""治理由多方参与共同建设共享结果""虽通用，但有具体材料兜底）",落点:OK（细则明列该角度，落点切合）,"· 共商共建共享的全球治理观 | 阐释:真推理（落点引""共建全球发展促进中心网络、提升发展中国家可持续造血能力""，此为材料原文事实，并接共商共建共享理念，材料绑定到位；前半""治理由多方参与共同建设共享结果""虽通用，但有具体材料兜底） | 落点:OK（细则明列该角度，落点切合）"
3,v5_out_3.txt,25,2026海淀二模Q20(2),践行真正的多边主义,真推理,False,"阐释:真推理（落点引""与非洲国家和联合国机构共建合作示范中心、开辟三方发展合作新局面""，准确对应材料原文，并接""问题解决依靠多边平台和共同规则而非少数国家单边决定""，咬住""联合国机构""""三方""做实多边主义）","落点:OK（细则明列""多边主义""角度，落点高度吻合材料）","· 践行真正的多边主义 | 阐释:真推理（落点引""与非洲国家和联合国机构共建合作示范中心、开辟三方发展合作新局面""，准确对应材料原文，并接""问题解决依靠多边平台和共同规则而非少数国家单边决定""，咬住""联合国机构""""三方""做实多边主义） | 落点:OK（细则明列""多边主义""角度，落点高度吻合材料）"
3,v5_out_3.txt,32,2025房山一模Q18(2),和平与发展仍是时代主题,套路,False,"阐释:套路（""把材料判断上升为理论解释""+""时代条件与外部环境/正当性放和平发展合作方向""通用模板，未咬住开源具体事实）","落点:OK（落点对应细则链②起点""顺应和平与发展的国际潮流""，并接加强国际交流合作、参与全球治理，与给分链一致）","· 和平与发展仍是时代主题 | 阐释:套路（""把材料判断上升为理论解释""+""时代条件与外部环境/正当性放和平发展合作方向""通用模板，未咬住开源具体事实） | 落点:OK（落点对应细则链②起点""顺应和平与发展的国际潮流""，并接加强国际交流合作、参与全球治理，与给分链一致）"
3,v5_out_3.txt,33,2025房山一模Q18(2),当前国际竞争的实质是以经济和科技实力为基础的综合国力较量,套路,False,"阐释:套路（""呈现能力来源与国际竞争""+""先说明科技经济实力这类能力基础""为通用框架，对开源材料咬合较浅）","落点:OK（落点对应细则链①起点""国际竞争的实质""，准确，为给分链法定起点）","· 当前国际竞争的实质是以经济和科技实力为基础的综合国力较量 | 阐释:套路（""呈现能力来源与国际竞争""+""先说明科技经济实力这类能力基础""为通用框架，对开源材料咬合较浅） | 落点:OK（落点对应细则链①起点""国际竞争的实质""，准确，为给分链法定起点）"
3,v5_out_3.txt,34,2025房山一模Q18(2),提高开放型经济水平,套路,False,"阐释:套路（""提示开放平台规则市场联通""+""开放不是口号而是通过平台规则通关市场变实际联通""通用句，且此通用句对""科技开源""题情贴合度低）","落点:OK但注意：细则链①核心给分点是""以科技发展推动建设创新型、开放型世界经济（不可替代）""，""提高开放型经济水平/坚持高水平对外开放""属其可替代前置环节；落点已写出""以科学技术发展推动建设创新型、开放型世界经济、促进经济全球化""覆盖不可替代项，判OK","· 提高开放型经济水平 | 阐释:套路（""提示开放平台规则市场联通""+""开放不是口号而是通过平台规则通关市场变实际联通""通用句，且此通用句对""科技开源""题情贴合度低） | 落点:OK但注意：细则链①核心给分点是""以科技发展推动建设创新型、开放型世界经济（不可替代）""，""提高开放型经济水平/坚持高水平对外开放""属其可替代前置环节；落点已写出""以科学技术发展推动建设创新型、开放型世界经济、促进经济全球化""覆盖不可替代项，判OK"
3,v5_out_3.txt,35,2025房山一模Q18(2),以科学技术的发展推动建设创新型、开放型世界经济,真推理,False,"阐释:真推理（紧扣材料""DeepSeek作为开放共享资源、降低各国发展AI能力门槛""，把""技术开放→开放型世界经济""因果讲透，并给出""先点高水平对外开放→说明降低门槛→指向以科技推动建设开放型世界经济""链条，咬住开源题眼，引材料属实）","落点:OK（正中细则链①""不可替代""核心给分点，落点为本题最优）","· 以科学技术的发展推动建设创新型、开放型世界经济 | 阐释:真推理（紧扣材料""DeepSeek作为开放共享资源、降低各国发展AI能力门槛""，把""技术开放→开放型世界经济""因果讲透，并给出""先点高水平对外开放→说明降低门槛→指向以科技推动建设开放型世界经济""链条，咬住开源题眼，引材料属实） | 落点:OK（正中细则链①""不可替代""核心给分点，落点为本题最优）"
3,v5_out_3.txt,36,2025房山一模Q18(2),推动构建人类命运共同体,真推理,False,"阐释:真推理（引""中方推动联合国大会通过AI能力建设国际合作决议""这一材料关键事实，指出开源已超技术层面进入全球AI治理合作架构，再接人类命运共同体价值定位，链条扣材料、扣设问""全球合作新模式""）","落点:OK（对应细则链②""构建人类命运共同体""，落点切合）","· 推动构建人类命运共同体 | 阐释:真推理（引""中方推动联合国大会通过AI能力建设国际合作决议""这一材料关键事实，指出开源已超技术层面进入全球AI治理合作架构，再接人类命运共同体价值定位，链条扣材料、扣设问""全球合作新模式""） | 落点:OK（对应细则链②""构建人类命运共同体""，落点切合）"
3,v5_out_3.txt,37,2025房山一模Q18(2),坚持正确义利观,错位,False,"阐释:错位（""为什么能想到""正文落脚在""大国责任与发展合作如何成立""，并称要""复述联合国、《联合国宪章》""，但所挂核心点是""坚持正确义利观""——阐释主体谈的是宪章框架/大国责任，与正确义利观本身的""义利兼顾、不单方取利""内核错位，论证未真正解释""为何想到正确义利观""）","落点:OK（细则链②""加强国际交流合作（可替代为正确义利观）""明确把正确义利观列为可替代给分点，落点""在《联合国宪章》宗旨原则框架下，坚持正确义利观…参与全球治理""与给分链吻合）","· 坚持正确义利观 | 阐释:错位（""为什么能想到""正文落脚在""大国责任与发展合作如何成立""，并称要""复述联合国、《联合国宪章》""，但所挂核心点是""坚持正确义利观""——阐释主体谈的是宪章框架/大国责任，与正确义利观本身的""义利兼顾、不单方取利""内核错位，论证未真正解释""为何想到正确义利观""） | 落点:OK（细则链②""加强国际交流合作（可替代为正确义利观）""明确把正确义利观列为可替代给分点，落点""在《联合国宪章》宗旨原则框架下，坚持正确义利观…参与全球治理""与给分链吻合）"
3,v5_out_3.txt,38,2025房山一模Q18(2),维护《联合国宪章》宗旨和原则,套路,False,"阐释:套路（""承担解释联合国框架和多边机制如何成立的功能""+""放回联合国框架、国际法基础、多边秩序中理解""通用句，未结合开源材料具体事实，但方向对）","落点:OK（正中细则链②""不可替代""项""在联合国宗旨和原则框架下""，落点为给分链法定核心点）","· 维护《联合国宪章》宗旨和原则 | 阐释:套路（""承担解释联合国框架和多边机制如何成立的功能""+""放回联合国框架、国际法基础、多边秩序中理解""通用句，未结合开源材料具体事实，但方向对） | 落点:OK（正中细则链②""不可替代""项""在联合国宗旨和原则框架下""，落点为给分链法定核心点）"
3,v5_out_3.txt,43,2026顺义一模Q21,和平与发展仍是时代主题,套路,False,"阐释:套路（""指向时代条件与外部环境/正当性放和平发展合作方向""通用模板；材料未出现人类命运共同体，正文却把""人类命运共同体、审势乘势驭势""列为线索，线索归并略牵强）","落点:OK（细则国政经首句""和平与发展是当今时代主题，中国式现代化是走和平发展道路的现代化""，落点""应顺应时代潮流乘势而上""切合，且接住题眼""乘势""）","· 和平与发展仍是时代主题 | 阐释:套路（""指向时代条件与外部环境/正当性放和平发展合作方向""通用模板；材料未出现人类命运共同体，正文却把""人类命运共同体、审势乘势驭势""列为线索，线索归并略牵强） | 落点:OK（细则国政经首句""和平与发展是当今时代主题，中国式现代化是走和平发展道路的现代化""，落点""应顺应时代潮流乘势而上""切合，且接住题眼""乘势""）"
3,v5_out_3.txt,44,2026顺义一模Q21,在平等互利基础上开展合作实现互利共赢,套路,False,"阐释:套路（""呈现国际关系方向/以平等合作替代对抗和零和""通用句，材料无对抗零和语境，推理悬浮）","落点:OK（细则国政经含""坚持互利共赢""，落点""坚持互利共赢、平等互利开展合作、以自身发展为世界创造机遇""切合，""以自身发展为世界创造机遇""亦合材料""开放发展的中坚力量""）","· 在平等互利基础上开展合作实现互利共赢 | 阐释:套路（""呈现国际关系方向/以平等合作替代对抗和零和""通用句，材料无对抗零和语境，推理悬浮） | 落点:OK（细则国政经含""坚持互利共赢""，落点""坚持互利共赢、平等互利开展合作、以自身发展为世界创造机遇""切合，""以自身发展为世界创造机遇""亦合材料""开放发展的中坚力量""）"
3,v5_out_3.txt,45,2026顺义一模Q21,推动构建人类命运共同体,套路,False,"阐释:套路（""指向共同体价值统摄/把中国发展他国利益全球问题放同一命运关联""通用模板）","落点:OK（细则国政经""倡导人类命运共同体""，落点切合，并接""乘势驭势""题眼）","· 推动构建人类命运共同体 | 阐释:套路（""指向共同体价值统摄/把中国发展他国利益全球问题放同一命运关联""通用模板） | 落点:OK（细则国政经""倡导人类命运共同体""，落点切合，并接""乘势驭势""题眼）"
